year,area,subarea,closure_type,total_days_closed
2011,2,97,biotoxins,364
2011,2,98,biotoxins,364
2011,2,99,biotoxins,364
2011,2,100,biotoxins,364
2011,3,1,biotoxins,0
2011,3,1,sanitary closure,355
2011,3,2,biotoxins,0
2011,3,2,sanitary closure,355
2011,3,3,biotoxins,0
2011,3,3,sanitary closure,355
2011,3,4,biotoxins,0
2011,3,4,sanitary closure,355
2011,3,5,biotoxins,0
2011,3,5,sanitary closure,355
2011,3,6,biotoxins,0
2011,3,6,sanitary closure,355
2011,3,7,biotoxins,0
2011,3,7,sanitary closure,355
2011,3,8,biotoxins,0
2011,3,8,sanitary closure,355
2011,3,9,biotoxins,0
2011,3,9,sanitary closure,355
2011,3,10,biotoxins,0
2011,3,10,sanitary closure,355
2011,3,11,biotoxins,0
2011,3,11,sanitary closure,355
2011,3,12,biotoxins,0
2011,3,12,sanitary closure,355
2011,3,13,biotoxins,0
2011,3,13,sanitary closure,355
2011,3,14,biotoxins,0
2011,3,14,sanitary closure,355
2011,3,15,biotoxins,0
2011,3,15,sanitary closure,355
2011,3,16,biotoxins,0
2011,3,16,sanitary closure,355
2011,3,17,biotoxins,0
2011,3,17,sanitary closure,355
2011,3,18,biotoxins,0
2011,3,18,sanitary closure,355
2011,4,1,biotoxins,0
2011,4,1,sanitary closure,355
2011,4,2,biotoxins,0
2011,4,2,sanitary closure,355
2011,4,3,biotoxins,0
2011,4,3,sanitary closure,355
2011,4,4,biotoxins,0
2011,4,4,sanitary closure,355
2011,4,5,biotoxins,0
2011,4,5,sanitary closure,355
2011,4,6,biotoxins,0
2011,4,6,sanitary closure,355
2011,4,7,biotoxins,0
2011,4,7,sanitary closure,355
2011,4,8,biotoxins,0
2011,4,8,sanitary closure,355
2011,4,9,biotoxins,0
2011,4,9,sanitary closure,355
2011,4,10,biotoxins,0
2011,4,10,sanitary closure,355
2011,4,11,biotoxins,0
2011,4,11,sanitary closure,355
2011,4,12,biotoxins,0
2011,4,12,sanitary closure,355
2011,4,13,biotoxins,0
2011,4,13,sanitary closure,355
2011,4,14,biotoxins,0
2011,4,14,sanitary closure,355
2011,4,15,biotoxins,0
2011,4,15,sanitary closure,355
2011,5,1,biotoxins,302
2011,5,2,biotoxins,302
2011,5,3,biotoxins,302
2011,5,4,biotoxins,302
2011,5,5,biotoxins,302
2011,5,6,biotoxins,302
2011,5,7,biotoxins,302
2011,5,8,biotoxins,302
2011,5,9,biotoxins,302
2011,5,10,biotoxins,302
2011,5,11,biotoxins,302
2011,5,12,biotoxins,302
2011,5,13,biotoxins,302
2011,5,14,biotoxins,311
2011,5,15,biotoxins,302
2011,5,16,biotoxins,311
2011,5,17,biotoxins,311
2011,5,18,biotoxins,302
2011,5,19,biotoxins,311
2011,5,20,biotoxins,302
2011,5,21,biotoxins,302
2011,5,22,biotoxins,302
2011,5,23,biotoxins,302
2011,5,24,biotoxins,302
2011,6,1,biotoxins,350
2011,6,2,biotoxins,350
2011,6,3,biotoxins,350
2011,6,4,biotoxins,350
2011,6,5,biotoxins,350
2011,6,6,biotoxins,350
2011,6,7,biotoxins,350
2011,6,8,biotoxins,350
2011,6,9,biotoxins,350
2011,6,10,biotoxins,350
2011,6,11,biotoxins,350
2011,6,12,biotoxins,350
2011,6,13,biotoxins,350
2011,6,14,biotoxins,344
2011,6,15,biotoxins,350
2011,6,16,biotoxins,350
2011,6,17,biotoxins,350
2011,6,18,biotoxins,350
2011,6,19,biotoxins,350
2011,6,20,biotoxins,350
2011,6,21,biotoxins,350
2011,6,22,biotoxins,350
2011,6,23,biotoxins,350
2011,6,24,biotoxins,350
2011,6,25,biotoxins,350
2011,6,26,biotoxins,350
2011,6,27,biotoxins,350
2011,6,28,biotoxins,350
2011,7,1,biotoxins,364
2011,7,2,biotoxins,364
2011,7,3,biotoxins,364
2011,7,4,biotoxins,364
2011,7,5,biotoxins,364
2011,7,6,biotoxins,364
2011,7,7,biotoxins,364
2011,7,8,biotoxins,364
2011,7,9,biotoxins,364
2011,7,10,biotoxins,364
2011,7,11,biotoxins,364
2011,7,12,biotoxins,364
2011,7,13,biotoxins,364
2011,7,14,biotoxins,364
2011,7,15,biotoxins,364
2011,7,16,biotoxins,364
2011,7,17,biotoxins,364
2011,7,18,biotoxins,364
2011,7,19,biotoxins,364
2011,7,20,biotoxins,364
2011,7,21,biotoxins,364
2011,7,22,biotoxins,364
2011,7,23,biotoxins,364
2011,7,24,biotoxins,364
2011,7,25,biotoxins,364
2011,7,26,biotoxins,364
2011,7,27,biotoxins,364
2011,7,28,biotoxins,364
2011,7,29,biotoxins,364
2011,7,30,biotoxins,364
2011,7,31,biotoxins,364
2011,7,32,biotoxins,364
2011,8,1,biotoxins,34
2011,8,2,biotoxins,34
2011,8,3,biotoxins,34
2011,8,4,biotoxins,34
2011,8,5,biotoxins,34
2011,8,6,biotoxins,34
2011,8,7,biotoxins,34
2011,8,8,biotoxins,34
2011,8,9,biotoxins,34
2011,8,10,biotoxins,34
2011,8,11,biotoxins,34
2011,8,12,biotoxins,34
2011,8,13,biotoxins,34
2011,8,14,biotoxins,34
2011,8,15,biotoxins,34
2011,8,16,biotoxins,34
2011,9,1,biotoxins,364
2011,9,2,biotoxins,364
2011,9,3,biotoxins,364
2011,9,4,biotoxins,364
2011,9,5,biotoxins,364
2011,9,6,biotoxins,364
2011,9,7,biotoxins,364
2011,9,8,biotoxins,364
2011,9,9,biotoxins,364
2011,9,10,biotoxins,364
2011,9,11,biotoxins,364
2011,9,12,biotoxins,364
2011,10,1,biotoxins,364
2011,10,2,biotoxins,364
2011,10,3,biotoxins,364
2011,10,4,biotoxins,364
2011,10,5,biotoxins,364
2011,10,6,biotoxins,364
2011,10,7,biotoxins,364
2011,10,8,biotoxins,364
2011,10,9,biotoxins,364
2011,10,10,biotoxins,364
2011,10,11,biotoxins,364
2011,10,12,biotoxins,364
2011,11,1,biotoxins,32
2011,11,2,biotoxins,32
2011,11,3,biotoxins,32
2011,11,4,biotoxins,32
2011,11,5,biotoxins,32
2011,11,6,biotoxins,32
2011,11,7,biotoxins,32
2011,11,8,biotoxins,32
2011,11,9,biotoxins,32
2011,11,10,biotoxins,32
2011,12,1,biotoxins,345
2011,12,2,biotoxins,345
2011,12,3,biotoxins,345
2011,12,4,biotoxins,345
2011,12,5,biotoxins,345
2011,12,6,biotoxins,364
2011,12,7,biotoxins,345
2011,12,8,biotoxins,364
2011,12,9,biotoxins,364
2011,12,10,biotoxins,345
2011,12,11,biotoxins,345
2011,12,12,biotoxins,345
2011,12,13,biotoxins,345
2011,12,14,biotoxins,345
2011,12,15,biotoxins,345
2011,12,16,biotoxins,364
2011,12,17,biotoxins,364
2011,12,18,biotoxins,345
2011,12,19,biotoxins,345
2011,12,20,biotoxins,345
2011,12,21,biotoxins,345
2011,12,22,biotoxins,345
2011,12,23,biotoxins,345
2011,12,24,biotoxins,345
2011,12,25,biotoxins,345
2011,12,26,biotoxins,345
2011,12,27,biotoxins,345
2011,12,28,biotoxins,233
2011,12,28,sanitary closure,112
2011,12,29,biotoxins,6
2011,12,29,sanitary closure,358
2011,12,30,biotoxins,215
2011,12,30,sanitary closure,149
2011,12,31,biotoxins,215
2011,12,31,sanitary closure,149
2011,12,32,biotoxins,345
2011,12,32,sanitary closure,0
2011,12,33,biotoxins,345
2011,12,34,biotoxins,345
2011,12,35,biotoxins,345
2011,12,36,biotoxins,345
2011,12,37,biotoxins,345
2011,12,38,biotoxins,345
2011,12,39,biotoxins,345
2011,12,40,biotoxins,345
2011,12,41,biotoxins,345
2011,12,42,biotoxins,345
2011,12,43,biotoxins,345
2011,12,44,biotoxins,345
2011,12,45,biotoxins,345
2011,12,46,biotoxins,345
2011,12,47,biotoxins,345
2011,12,48,biotoxins,345
2011,13,1,biotoxins,23
2011,13,1,sanitary closure,34
2011,13,2,biotoxins,23
2011,13,2,sanitary closure,34
2011,13,3,biotoxins,14
2011,13,3,sanitary closure,43
2011,13,4,biotoxins,14
2011,13,4,sanitary closure,43
2011,13,5,biotoxins,14
2011,13,5,sanitary closure,43
2011,13,6,biotoxins,14
2011,13,6,sanitary closure,43
2011,13,7,biotoxins,14
2011,13,7,sanitary closure,43
2011,13,8,biotoxins,14
2011,13,8,sanitary closure,43
2011,13,9,biotoxins,14
2011,13,9,sanitary closure,43
2011,13,10,biotoxins,14
2011,13,10,sanitary closure,43
2011,13,11,biotoxins,14
2011,13,11,sanitary closure,43
2011,13,12,biotoxins,30
2011,13,12,sanitary closure,34
2011,13,13,biotoxins,239
2011,13,13,sanitary closure,34
2011,13,14,biotoxins,57
2011,13,14,sanitary closure,34
2011,13,15,biotoxins,198
2011,13,15,sanitary closure,0
2011,13,16,biotoxins,89
2011,13,16,sanitary closure,34
2011,13,17,biotoxins,82
2011,13,17,sanitary closure,34
2011,13,18,biotoxins,330
2011,13,18,sanitary closure,34
2011,13,19,biotoxins,261
2011,13,19,sanitary closure,34
2011,13,20,biotoxins,261
2011,13,20,sanitary closure,34
2011,13,21,biotoxins,261
2011,13,21,sanitary closure,34
2011,13,22,biotoxins,261
2011,13,22,sanitary closure,34
2011,13,23,biotoxins,261
2011,13,23,sanitary closure,34
2011,13,24,biotoxins,261
2011,13,24,sanitary closure,34
2011,13,25,biotoxins,261
2011,13,25,sanitary closure,34
2011,13,26,biotoxins,261
2011,13,26,sanitary closure,34
2011,13,27,biotoxins,261
2011,13,27,sanitary closure,34
2011,13,28,biotoxins,261
2011,13,28,sanitary closure,34
2011,13,29,biotoxins,261
2011,13,29,sanitary closure,34
2011,13,30,biotoxins,261
2011,13,30,sanitary closure,34
2011,13,31,biotoxins,261
2011,13,31,sanitary closure,34
2011,13,32,biotoxins,261
2011,13,32,sanitary closure,34
2011,13,33,biotoxins,261
2011,13,33,sanitary closure,34
2011,13,34,biotoxins,261
2011,13,34,sanitary closure,34
2011,13,35,biotoxins,261
2011,13,35,sanitary closure,34
2011,13,36,biotoxins,261
2011,13,36,sanitary closure,34
2011,13,37,biotoxins,261
2011,13,37,sanitary closure,34
2011,13,38,biotoxins,261
2011,13,38,sanitary closure,34
2011,13,39,biotoxins,261
2011,13,39,sanitary closure,34
2011,13,40,biotoxins,261
2011,13,40,sanitary closure,34
2011,13,41,biotoxins,261
2011,13,41,sanitary closure,34
2011,13,42,biotoxins,261
2011,13,42,sanitary closure,34
2011,13,43,biotoxins,261
2011,13,43,sanitary closure,34
2011,14,1,biotoxins,364
2011,14,2,biotoxins,364
2011,14,3,biotoxins,364
2011,14,4,biotoxins,364
2011,14,5,biotoxins,364
2011,14,6,biotoxins,337
2011,14,7,biotoxins,295
2011,14,8,biotoxins,364
2011,14,9,biotoxins,364
2011,14,10,biotoxins,364
2011,14,11,biotoxins,289
2011,14,12,biotoxins,337
2011,14,13,biotoxins,337
2011,14,14,biotoxins,342
2011,14,15,biotoxins,362
2011,15,1,biotoxins,268
2011,15,1,sanitary closure,21
2011,15,2,biotoxins,247
2011,15,2,sanitary closure,21
2011,15,3,biotoxins,45
2011,15,3,sanitary closure,319
2011,15,4,biotoxins,277
2011,15,4,sanitary closure,21
2011,15,5,biotoxins,285
2011,15,5,sanitary closure,21
2011,15,6,biotoxins,343
2011,15,6,sanitary closure,21
2011,16,1,biotoxins,98
2011,16,1,sanitary closure,237
2011,16,2,biotoxins,230
2011,16,2,sanitary closure,38
2011,16,3,biotoxins,230
2011,16,3,sanitary closure,38
2011,16,4,biotoxins,230
2011,16,4,sanitary closure,38
2011,16,5,biotoxins,268
2011,16,5,sanitary closure,0
2011,16,6,biotoxins,268
2011,16,6,sanitary closure,0
2011,16,7,biotoxins,268
2011,16,7,sanitary closure,0
2011,16,8,biotoxins,268
2011,16,8,sanitary closure,0
2011,16,9,biotoxins,268
2011,16,9,sanitary closure,0
2011,16,10,biotoxins,230
2011,16,10,sanitary closure,38
2011,16,11,biotoxins,268
2011,16,11,sanitary closure,0
2011,16,12,biotoxins,268
2011,16,12,sanitary closure,0
2011,16,13,biotoxins,268
2011,16,13,sanitary closure,0
2011,16,14,biotoxins,311
2011,16,14,sanitary closure,38
2011,16,15,biotoxins,311
2011,16,15,sanitary closure,38
2011,16,16,biotoxins,198
2011,16,16,sanitary closure,0
2011,16,17,biotoxins,311
2011,16,17,sanitary closure,38
2011,16,18,biotoxins,311
2011,16,18,sanitary closure,38
2011,16,19,biotoxins,349
2011,16,19,sanitary closure,0
2011,16,20,biotoxins,349
2011,16,20,sanitary closure,0
2011,16,21,biotoxins,349
2011,16,21,sanitary closure,0
2011,16,22,biotoxins,268
2011,16,22,sanitary closure,0
2011,17,1,biotoxins,364
2011,17,2,biotoxins,364
2011,17,3,biotoxins,364
2011,17,4,biotoxins,364
2011,17,4,sanitary closure,0
2011,17,5,biotoxins,364
2011,17,6,biotoxins,199
2011,17,7,biotoxins,364
2011,17,8,biotoxins,51
2011,17,9,biotoxins,364
2011,17,10,biotoxins,364
2011,17,11,biotoxins,364
2011,17,12,biotoxins,364
2011,17,13,biotoxins,364
2011,17,14,biotoxins,364
2011,17,15,biotoxins,364
2011,17,16,biotoxins,364
2011,17,17,biotoxins,364
2011,17,18,biotoxins,364
2011,17,19,biotoxins,364
2011,17,20,biotoxins,364
2011,17,21,biotoxins,364
2011,18,1,biotoxins,364
2011,18,2,biotoxins,284
2011,18,3,biotoxins,271
2011,18,4,biotoxins,271
2011,18,5,biotoxins,364
2011,18,6,biotoxins,286
2011,18,7,biotoxins,286
2011,18,8,biotoxins,364
2011,18,9,biotoxins,284
2011,18,10,biotoxins,286
2011,18,11,biotoxins,364
2011,19,1,biotoxins,364
2011,19,2,biotoxins,364
2011,19,3,biotoxins,364
2011,19,4,biotoxins,364
2011,19,5,biotoxins,364
2011,19,6,biotoxins,364
2011,19,7,biotoxins,364
2011,19,8,biotoxins,364
2011,19,9,biotoxins,364
2011,19,10,biotoxins,364
2011,19,11,biotoxins,364
2011,19,12,biotoxins,364
2011,19,12,chemical closure,0
2011,20,4,sanitary closure,364
2011,21,0,biotoxins,32
2011,22,0,biotoxins,32
2011,23,1,biotoxins,316
2011,23,1,sanitary closure,48
2011,23,2,biotoxins,316
2011,23,2,sanitary closure,48
2011,23,3,biotoxins,316
2011,23,3,sanitary closure,48
2011,23,4,biotoxins,354
2011,23,4,sanitary closure,10
2011,23,5,biotoxins,316
2011,23,5,sanitary closure,48
2011,23,6,biotoxins,316
2011,23,6,sanitary closure,48
2011,23,7,biotoxins,293
2011,23,7,sanitary closure,71
2011,23,8,biotoxins,316
2011,23,8,sanitary closure,48
2011,23,9,biotoxins,316
2011,23,9,sanitary closure,48
2011,23,10,biotoxins,316
2011,23,10,sanitary closure,48
2011,23,11,biotoxins,316
2011,23,11,sanitary closure,48
2011,24,1,biotoxins,364
2011,24,1,sanitary closure,0
2011,24,2,biotoxins,364
2011,24,2,sanitary closure,0
2011,24,3,biotoxins,364
2011,24,3,sanitary closure,0
2011,24,4,biotoxins,364
2011,24,4,sanitary closure,0
2011,24,5,biotoxins,364
2011,24,5,sanitary closure,0
2011,24,6,biotoxins,364
2011,24,6,sanitary closure,0
2011,24,7,biotoxins,364
2011,24,7,sanitary closure,0
2011,24,8,biotoxins,364
2011,24,8,sanitary closure,0
2011,24,9,biotoxins,364
2011,24,9,sanitary closure,0
2011,24,10,biotoxins,364
2011,24,10,sanitary closure,0
2011,24,11,biotoxins,364
2011,24,11,sanitary closure,0
2011,24,12,biotoxins,364
2011,24,12,sanitary closure,0
2011,24,13,biotoxins,364
2011,24,13,sanitary closure,0
2011,24,14,biotoxins,364
2011,24,14,sanitary closure,0
2011,25,1,biotoxins,330
2011,25,1,sanitary closure,34
2011,25,2,biotoxins,330
2011,25,2,sanitary closure,34
2011,25,3,biotoxins,330
2011,25,3,sanitary closure,34
2011,25,4,biotoxins,300
2011,25,4,sanitary closure,34
2011,25,5,biotoxins,300
2011,25,5,sanitary closure,34
2011,25,6,biotoxins,330
2011,25,6,sanitary closure,34
2011,25,7,biotoxins,330
2011,25,7,sanitary closure,34
2011,25,8,biotoxins,330
2011,25,8,sanitary closure,34
2011,25,9,biotoxins,330
2011,25,9,sanitary closure,34
2011,25,10,biotoxins,330
2011,25,10,sanitary closure,34
2011,25,11,biotoxins,330
2011,25,11,sanitary closure,34
2011,25,12,biotoxins,330
2011,25,12,sanitary closure,34
2011,25,13,biotoxins,300
2011,25,13,sanitary closure,34
2011,25,14,biotoxins,330
2011,25,14,sanitary closure,34
2011,25,15,biotoxins,330
2011,25,15,sanitary closure,34
2011,25,16,biotoxins,330
2011,25,16,sanitary closure,34
2011,26,1,biotoxins,364
2011,26,2,biotoxins,364
2011,26,3,biotoxins,364
2011,26,4,biotoxins,364
2011,26,5,biotoxins,44
2011,26,5,sanitary closure,320
2011,26,6,biotoxins,364
2011,26,7,biotoxins,364
2011,26,8,biotoxins,364
2011,26,9,biotoxins,364
2011,26,10,biotoxins,364
2011,26,11,biotoxins,364
2011,27,1,biotoxins,364
2011,27,2,biotoxins,364
2011,27,3,biotoxins,364
2011,27,4,biotoxins,364
2011,27,5,biotoxins,364
2011,27,6,biotoxins,364
2011,27,7,biotoxins,359
2011,27,8,biotoxins,359
2011,27,9,biotoxins,359
2011,27,10,biotoxins,359
2011,27,11,biotoxins,359
2011,27,11,sanitary closure,0
2011,28,1,biotoxins,32
2011,28,2,biotoxins,32
2011,28,3,biotoxins,32
2011,28,4,biotoxins,32
2011,28,5,biotoxins,32
2011,28,6,biotoxins,32
2011,28,7,biotoxins,32
2011,28,8,biotoxins,32
2011,28,9,biotoxins,32
2011,28,10,biotoxins,32
2011,28,11,biotoxins,32
2011,28,12,biotoxins,32
2011,28,13,biotoxins,32
2011,28,14,biotoxins,32
2011,29,1,biotoxins,364
2011,29,2,biotoxins,364
2011,29,3,biotoxins,364
2011,29,4,biotoxins,364
2011,29,5,biotoxins,364
2011,29,6,biotoxins,364
2011,29,7,biotoxins,63
2011,29,7,sanitary closure,301
2011,29,8,biotoxins,364
2011,29,8,sanitary closure,0
2011,29,9,biotoxins,364
2011,29,10,biotoxins,364
2011,29,11,biotoxins,364
2011,29,12,biotoxins,364
2011,29,13,biotoxins,364
2011,29,14,biotoxins,364
2011,29,15,biotoxins,364
2011,29,16,biotoxins,364
2011,29,17,biotoxins,364
2011,106,1,biotoxins,85
2011,106,2,biotoxins,76
2011,111,0,biotoxins,14
2011,121,1,biotoxins,32
2011,121,2,biotoxins,32
2011,121,3,biotoxins,32
2011,130,1,biotoxins,279
2011,130,2,biotoxins,279
2011,130,3,biotoxins,279
2011,142,1,biotoxins,279
2011,142,2,biotoxins,279
2012,1,1,biotoxins,365
2012,1,2,biotoxins,365
2012,1,3,biotoxins,365
2012,1,4,biotoxins,365
2012,1,5,biotoxins,365
2012,1,6,biotoxins,365
2012,1,7,biotoxins,365
2012,2,1,biotoxins,365
2012,2,2,biotoxins,365
2012,2,3,biotoxins,365
2012,2,4,biotoxins,365
2012,2,5,biotoxins,365
2012,2,6,biotoxins,365
2012,2,7,biotoxins,365
2012,2,8,biotoxins,365
2012,2,9,biotoxins,365
2012,2,10,biotoxins,365
2012,2,11,biotoxins,365
2012,2,12,biotoxins,365
2012,2,13,biotoxins,365
2012,2,14,biotoxins,365
2012,2,15,biotoxins,365
2012,2,16,biotoxins,365
2012,2,17,biotoxins,365
2012,2,18,biotoxins,365
2012,2,19,biotoxins,365
2012,2,31,biotoxins,365
2012,2,32,biotoxins,365
2012,2,33,biotoxins,365
2012,2,34,biotoxins,365
2012,2,35,biotoxins,365
2012,2,36,biotoxins,365
2012,2,37,biotoxins,365
2012,2,38,biotoxins,365
2012,2,39,biotoxins,365
2012,2,40,biotoxins,365
2012,2,41,biotoxins,365
2012,2,42,biotoxins,365
2012,2,43,biotoxins,365
2012,2,44,biotoxins,365
2012,2,45,biotoxins,365
2012,2,46,biotoxins,365
2012,2,47,biotoxins,365
2012,2,48,biotoxins,365
2012,2,49,biotoxins,365
2012,2,50,biotoxins,271
2012,2,51,biotoxins,271
2012,2,52,biotoxins,271
2012,2,53,biotoxins,271
2012,2,54,biotoxins,271
2012,2,55,biotoxins,271
2012,2,56,biotoxins,271
2012,2,57,biotoxins,271
2012,2,58,biotoxins,271
2012,2,59,biotoxins,271
2012,2,60,biotoxins,365
2012,2,61,biotoxins,365
2012,2,62,biotoxins,365
2012,2,63,biotoxins,365
2012,2,64,biotoxins,365
2012,2,65,biotoxins,365
2012,2,66,biotoxins,365
2012,2,67,biotoxins,365
2012,2,68,biotoxins,365
2012,2,69,biotoxins,365
2012,2,70,biotoxins,365
2012,2,71,biotoxins,365
2012,2,72,biotoxins,365
2012,2,73,biotoxins,365
2012,2,74,biotoxins,365
2012,2,75,biotoxins,365
2012,2,76,biotoxins,365
2012,2,77,biotoxins,365
2012,2,78,biotoxins,337
2012,2,79,biotoxins,365
2012,2,80,biotoxins,365
2012,2,81,biotoxins,365
2012,2,82,biotoxins,365
2012,2,83,biotoxins,365
2012,2,84,biotoxins,365
2012,2,85,biotoxins,343
2012,2,86,biotoxins,343
2012,2,87,biotoxins,343
2012,2,88,biotoxins,343
2012,2,89,biotoxins,343
2012,2,90,biotoxins,343
2012,2,91,biotoxins,343
2012,2,92,biotoxins,365
2012,2,93,biotoxins,365
2012,2,94,biotoxins,365
2012,2,95,biotoxins,365
2012,2,96,biotoxins,365
2012,2,97,biotoxins,365
2012,2,98,biotoxins,365
2012,2,99,biotoxins,365
2012,2,100,biotoxins,365
2012,3,1,sanitary closure,30
2012,3,2,sanitary closure,30
2012,3,3,sanitary closure,30
2012,3,4,sanitary closure,30
2012,3,5,sanitary closure,365
2012,3,6,sanitary closure,30
2012,3,7,sanitary closure,30
2012,3,8,sanitary closure,30
2012,3,9,sanitary closure,30
2012,3,10,sanitary closure,30
2012,3,11,sanitary closure,30
2012,3,12,sanitary closure,30
2012,3,13,sanitary closure,30
2012,3,14,sanitary closure,30
2012,3,15,sanitary closure,30
2012,3,16,sanitary closure,30
2012,3,17,sanitary closure,30
2012,3,18,sanitary closure,30
2012,4,1,sanitary closure,30
2012,4,2,sanitary closure,30
2012,4,3,sanitary closure,337
2012,4,4,sanitary closure,58
2012,4,5,sanitary closure,30
2012,4,6,sanitary closure,30
2012,4,7,sanitary closure,30
2012,4,8,sanitary closure,30
2012,4,9,sanitary closure,30
2012,4,10,sanitary closure,30
2012,4,11,sanitary closure,30
2012,4,12,sanitary closure,30
2012,4,13,sanitary closure,30
2012,4,14,sanitary closure,30
2012,4,15,sanitary closure,30
2012,5,1,biotoxins,365
2012,5,2,biotoxins,365
2012,5,3,biotoxins,365
2012,5,4,biotoxins,365
2012,5,5,biotoxins,365
2012,5,6,biotoxins,365
2012,5,7,biotoxins,365
2012,5,8,biotoxins,365
2012,5,9,biotoxins,365
2012,5,10,biotoxins,365
2012,5,11,biotoxins,365
2012,5,12,biotoxins,365
2012,5,13,biotoxins,365
2012,5,14,biotoxins,365
2012,5,15,biotoxins,365
2012,5,16,biotoxins,365
2012,5,17,biotoxins,365
2012,5,18,biotoxins,365
2012,5,19,biotoxins,365
2012,5,20,biotoxins,365
2012,5,21,biotoxins,365
2012,5,22,biotoxins,365
2012,5,23,biotoxins,365
2012,5,24,biotoxins,365
2012,6,1,biotoxins,365
2012,6,2,biotoxins,365
2012,6,3,biotoxins,365
2012,6,4,biotoxins,365
2012,6,5,biotoxins,365
2012,6,6,biotoxins,365
2012,6,7,biotoxins,365
2012,6,8,biotoxins,365
2012,6,9,biotoxins,365
2012,6,10,biotoxins,365
2012,6,11,biotoxins,365
2012,6,12,biotoxins,365
2012,6,13,biotoxins,365
2012,6,14,biotoxins,365
2012,6,15,biotoxins,365
2012,6,16,biotoxins,365
2012,6,17,biotoxins,365
2012,6,18,biotoxins,365
2012,6,19,biotoxins,365
2012,6,20,biotoxins,365
2012,6,21,biotoxins,365
2012,6,22,biotoxins,365
2012,6,23,biotoxins,365
2012,6,24,biotoxins,365
2012,6,25,biotoxins,365
2012,6,26,biotoxins,365
2012,6,27,biotoxins,365
2012,6,28,biotoxins,365
2012,7,1,biotoxins,365
2012,7,2,biotoxins,365
2012,7,3,biotoxins,365
2012,7,4,biotoxins,365
2012,7,5,biotoxins,365
2012,7,6,biotoxins,365
2012,7,7,biotoxins,365
2012,7,8,biotoxins,365
2012,7,9,biotoxins,365
2012,7,10,biotoxins,365
2012,7,11,biotoxins,365
2012,7,12,biotoxins,365
2012,7,13,biotoxins,365
2012,7,14,biotoxins,365
2012,7,15,biotoxins,365
2012,7,16,biotoxins,365
2012,7,17,biotoxins,365
2012,7,18,biotoxins,365
2012,7,19,biotoxins,365
2012,7,20,biotoxins,365
2012,7,21,biotoxins,365
2012,7,22,biotoxins,365
2012,7,23,biotoxins,365
2012,7,24,biotoxins,365
2012,7,25,biotoxins,365
2012,7,26,biotoxins,365
2012,7,27,biotoxins,365
2012,7,28,biotoxins,365
2012,7,29,biotoxins,365
2012,7,30,biotoxins,365
2012,7,31,biotoxins,365
2012,7,32,biotoxins,365
2012,9,1,biotoxins,365
2012,9,2,biotoxins,365
2012,9,3,biotoxins,365
2012,9,4,biotoxins,365
2012,9,5,biotoxins,365
2012,9,6,biotoxins,365
2012,9,7,biotoxins,365
2012,9,8,biotoxins,365
2012,9,9,biotoxins,365
2012,9,10,biotoxins,365
2012,9,11,biotoxins,365
2012,9,12,biotoxins,365
2012,10,1,biotoxins,271
2012,10,2,biotoxins,271
2012,10,3,biotoxins,271
2012,10,4,biotoxins,271
2012,10,5,biotoxins,271
2012,10,6,biotoxins,271
2012,10,7,biotoxins,271
2012,10,8,biotoxins,271
2012,10,9,biotoxins,271
2012,10,10,biotoxins,271
2012,10,11,biotoxins,271
2012,10,12,biotoxins,271
2012,12,1,biotoxins,365
2012,12,2,biotoxins,365
2012,12,3,biotoxins,365
2012,12,4,biotoxins,365
2012,12,5,biotoxins,365
2012,12,6,biotoxins,365
2012,12,7,biotoxins,365
2012,12,8,biotoxins,365
2012,12,9,biotoxins,365
2012,12,10,biotoxins,365
2012,12,11,biotoxins,365
2012,12,12,biotoxins,365
2012,12,13,biotoxins,365
2012,12,14,biotoxins,365
2012,12,15,biotoxins,365
2012,12,16,biotoxins,365
2012,12,17,biotoxins,365
2012,12,18,biotoxins,365
2012,12,19,biotoxins,365
2012,12,20,biotoxins,365
2012,12,21,biotoxins,365
2012,12,22,biotoxins,365
2012,12,23,biotoxins,365
2012,12,24,biotoxins,365
2012,12,25,biotoxins,365
2012,12,26,biotoxins,365
2012,12,27,biotoxins,365
2012,12,28,biotoxins,365
2012,12,29,biotoxins,254
2012,12,29,sanitary closure,111
2012,12,30,biotoxins,365
2012,12,31,biotoxins,365
2012,12,32,biotoxins,355
2012,12,32,sanitary closure,10
2012,12,33,biotoxins,355
2012,12,33,sanitary closure,10
2012,12,34,biotoxins,365
2012,12,34,sanitary closure,0
2012,12,35,biotoxins,365
2012,12,36,biotoxins,365
2012,12,37,biotoxins,365
2012,12,38,biotoxins,365
2012,12,39,biotoxins,365
2012,12,40,biotoxins,365
2012,12,41,biotoxins,365
2012,12,42,biotoxins,365
2012,12,43,biotoxins,365
2012,12,44,biotoxins,365
2012,12,45,biotoxins,365
2012,12,46,biotoxins,365
2012,12,47,biotoxins,365
2012,12,48,biotoxins,365
2012,13,1,biotoxins,335
2012,13,1,chemical closure,0
2012,13,1,sanitary closure,30
2012,13,2,biotoxins,335
2012,13,2,chemical closure,0
2012,13,2,sanitary closure,30
2012,13,3,chemical closure,9
2012,13,3,sanitary closure,30
2012,13,4,biotoxins,62
2012,13,4,chemical closure,9
2012,13,4,sanitary closure,30
2012,13,5,biotoxins,62
2012,13,5,chemical closure,9
2012,13,5,sanitary closure,30
2012,13,6,biotoxins,62
2012,13,6,chemical closure,9
