year,area,subarea,total_days_closed
2014,2,69,364
2014,2,70,364
2014,2,71,364
2014,2,72,364
2014,2,73,364
2014,2,74,364
2014,2,75,364
2014,2,76,364
2014,2,77,364
2014,2,78,364
2014,2,79,364
2014,2,80,364
2014,2,81,364
2014,2,82,364
2014,2,83,364
2014,2,84,364
2014,2,85,364
2014,2,86,364
2014,2,87,364
2014,2,88,364
2014,2,89,364
2014,2,90,364
2014,2,91,364
2014,2,92,364
2014,2,93,364
2014,2,94,364
2014,2,95,364
2014,2,96,364
2014,2,97,364
2014,2,98,364
2014,2,99,364
2014,2,100,364
2014,3,1,364
2014,3,2,364
2014,3,3,364
2014,3,4,364
2014,3,5,364
2014,3,6,364
2014,3,7,364
2014,3,8,364
2014,3,9,364
2014,3,10,364
2014,3,11,364
2014,3,12,364
2014,3,13,364
2014,3,14,364
2014,3,15,364
2014,3,16,364
2014,3,17,364
2014,3,18,364
2014,4,1,364
2014,4,2,364
2014,4,3,364
2014,4,4,364
2014,4,5,364
2014,4,6,364
2014,4,7,364
2014,4,8,364
2014,4,9,364
2014,4,10,364
2014,4,11,364
2014,4,12,364
2014,4,13,364
2014,4,14,364
2014,4,15,364
2014,5,1,364
2014,5,2,364
2014,5,3,364
2014,5,4,364
2014,5,5,364
2014,5,6,364
2014,5,7,364
2014,5,8,364
2014,5,9,364
2014,5,10,364
2014,5,11,364
2014,5,12,364
2014,5,13,364
2014,5,14,364
2014,5,15,364
2014,5,16,364
2014,5,17,364
2014,5,18,364
2014,5,19,364
2014,5,20,364
2014,5,21,364
2014,5,22,364
2014,5,23,364
2014,5,24,364
2014,6,1,364
2014,6,2,364
2014,6,3,364
2014,6,4,364
2014,6,5,364
2014,6,6,364
2014,6,7,364
2014,6,8,364
2014,6,9,364
2014,6,10,364
2014,6,11,364
2014,6,12,364
2014,6,13,364
2014,6,14,364
2014,6,15,364
2014,6,16,364
2014,6,17,364
2014,6,18,364
2014,6,19,364
2014,6,20,364
2014,6,21,364
2014,6,22,364
2014,6,23,364
2014,6,24,364
2014,6,25,364
2014,6,26,364
2014,6,27,364
2014,6,28,364
2014,7,1,364
2014,7,2,364
2014,7,3,364
2014,7,4,364
2014,7,5,364
2014,7,6,364
2014,7,7,364
2014,7,8,364
2014,7,9,364
2014,7,10,364
2014,7,11,364
2014,7,12,338
2014,7,13,364
2014,7,14,364
2014,7,15,364
2014,7,16,364
2014,7,17,364
2014,7,18,364
2014,7,19,364
2014,7,20,364
2014,7,21,364
2014,7,22,364
2014,7,23,364
2014,7,24,364
2014,7,25,364
2014,7,26,364
2014,7,27,364
2014,7,28,364
2014,7,29,364
2014,7,30,364
2014,7,31,364
2014,7,32,364
2014,8,1,30
2014,8,2,30
2014,8,3,30
2014,8,4,30
2014,8,5,30
2014,8,6,30
2014,8,7,30
2014,8,8,30
2014,8,9,30
2014,8,10,30
2014,8,11,30
2014,8,12,30
2014,8,13,30
2014,8,14,30
2014,8,15,30
2014,8,16,30
2014,10,1,13
2014,10,2,13
2014,10,3,13
2014,10,4,13
2014,10,5,13
2014,10,6,13
2014,10,7,13
2014,10,8,13
2014,10,9,13
2014,10,10,13
2014,10,11,13
2014,10,12,13
2014,11,1,13
2014,11,2,13
2014,11,3,13
2014,11,4,13
2014,11,5,13
2014,11,6,13
2014,11,7,13
2014,11,8,13
2014,11,9,13
2014,11,10,13
2014,12,1,364
2014,12,2,364
2014,12,3,364
2014,12,4,364
2014,12,5,364
2014,12,6,357
2014,12,7,364
2014,12,8,364
2014,12,9,354
2014,12,10,364
2014,12,11,364
2014,12,12,364
2014,12,13,364
2014,12,14,364
2014,12,15,364
2014,12,16,364
2014,12,17,364
2014,12,18,364
2014,12,19,364
2014,12,20,364
2014,12,21,364
2014,12,22,364
2014,12,23,364
2014,12,24,364
2014,12,25,364
2014,12,26,357
2014,12,27,364
2014,12,28,364
2014,12,29,364
2014,12,30,364
2014,12,31,364
2014,12,32,364
2014,12,33,364
2014,12,34,364
2014,12,35,364
2014,12,36,364
2014,12,37,364
2014,12,38,364
2014,12,39,364
2014,12,40,364
2014,12,41,364
2014,12,42,364
2014,12,43,364
2014,12,44,364
2014,12,45,364
2014,12,46,364
2014,12,47,364
2014,12,48,364
2014,13,1,364
2014,13,2,364
2014,13,3,29
2014,13,4,29
2014,13,5,29
2014,13,6,29
2014,13,7,29
2014,13,8,29
2014,13,9,29
2014,13,10,29
2014,13,11,29
2014,13,12,364
2014,13,13,364
2014,13,14,364
2014,13,15,68
2014,13,16,6
2014,13,18,364
2014,13,19,364
2014,13,20,364
2014,13,21,364
2014,13,22,364
2014,13,23,364
2014,13,24,364
2014,13,25,364
2014,13,26,364
2014,13,27,364
2014,13,28,364
2014,13,29,364
2014,13,30,364
2014,13,31,364
2014,13,32,364
2014,13,33,364
2014,13,34,364
2014,13,35,364
2014,13,36,364
2014,13,37,364
2014,13,38,364
2014,13,39,364
2014,13,40,364
2014,13,41,364
2014,13,42,364
2014,13,43,364
2014,14,1,364
2014,14,2,364
2014,14,3,364
2014,14,4,364
2014,14,5,229
2014,14,6,364
2014,14,7,364
2014,14,8,257
2014,14,9,364
2014,14,10,364
2014,14,11,364
2014,14,12,364
2014,14,13,364
2014,14,14,364
2014,14,15,230
2014,15,1,364
2014,15,2,364
2014,15,3,364
2014,15,4,364
2014,15,5,364
2014,15,6,364
2014,16,1,364
2014,16,2,364
2014,16,3,364
2014,16,4,364
2014,16,5,50
2014,16,6,50
2014,16,7,50
2014,16,8,50
2014,16,9,50
2014,16,10,323
2014,16,11,364
2014,16,12,50
2014,16,13,7
2014,16,14,260
2014,16,15,260
2014,16,16,364
2014,16,17,361
2014,16,18,364
2014,16,19,364
2014,16,20,364
2014,16,21,364
2014,16,22,364
2014,17,1,364
2014,17,2,364
2014,17,3,364
2014,17,4,364
2014,17,5,364
2014,17,6,364
2014,17,7,364
2014,17,8,364
2014,17,9,364
2014,17,10,364
2014,17,11,364
2014,17,12,364
2014,17,13,364
2014,17,14,364
2014,17,15,364
2014,17,16,364
2014,17,17,364
2014,17,18,364
2014,17,19,364
2014,17,20,364
2014,17,21,364
2014,18,1,364
2014,18,2,364
2014,18,3,364
2014,18,4,364
2014,18,5,364
2014,18,6,364
2014,18,7,364
2014,18,8,364
2014,18,9,364
2014,18,10,364
2014,18,11,364
2014,19,1,364
2014,19,2,364
2014,19,3,364
2014,19,4,364
2014,19,5,364
2014,19,6,364
2014,19,7,364
2014,19,8,364
2014,19,9,364
2014,19,10,364
2014,19,11,364
2014,19,12,364
2014,20,1,119
2014,20,2,119
2014,20,3,119
2014,20,4,154
2014,20,5,119
2014,20,6,14
2014,20,7,14
2014,21,0,13
2014,22,0,13
2014,23,1,364
2014,23,2,364
2014,23,3,329
2014,23,4,329
2014,23,5,343
2014,23,6,319
2014,23,7,364
2014,23,8,364
2014,23,9,364
2014,23,10,364
2014,23,11,364
2014,24,1,363
2014,24,2,363
2014,24,3,363
2014,24,4,363
2014,24,5,363
2014,24,6,363
2014,24,7,363
2014,24,8,364
2014,24,9,361
2014,24,10,363
2014,24,11,364
2014,24,12,363
2014,24,13,363
2014,24,14,363
2014,25,1,364
2014,25,2,364
2014,25,3,364
2014,25,4,364
2014,25,5,364
2014,25,6,364
2014,25,7,364
2014,25,8,364
2014,25,9,364
2014,25,10,364
2014,25,11,364
2014,25,12,364
2014,25,13,364
2014,25,14,364
2014,25,15,341
2014,25,16,364
2014,26,1,364
2014,26,2,341
2014,26,3,341
2014,26,4,341
2014,26,5,341
2014,26,6,364
2014,26,7,341
2014,26,8,341
2014,26,9,341
2014,26,10,341
2014,26,11,341
2014,27,1,364
2014,27,2,364
2014,27,3,364
2014,27,4,364
2014,27,5,364
2014,27,6,364
2014,27,7,364
2014,27,8,27
2014,27,9,364
2014,27,10,364
2014,27,11,364
2014,28,1,27
2014,28,2,27
2014,28,3,27
2014,28,4,27
2014,28,5,27
2014,28,6,27
2014,28,7,27
2014,28,8,27
2014,28,9,27
2014,28,10,167
2014,28,11,27
2014,28,12,27
2014,28,13,27
2014,28,14,27
2014,29,1,364
2014,29,2,364
2014,29,3,364
2014,29,4,364
2014,29,5,364
2014,29,6,364
2014,29,7,364
2014,29,8,364
2014,29,9,364
2014,29,10,364
2014,29,11,364
2014,29,12,364
2014,29,13,364
2014,29,14,364
2014,29,15,364
2014,29,16,364
2014,29,17,364
2014,106,1,223
2014,106,2,223
2014,111,0,13
2014,121,1,13
2014,121,2,13
2014,121,3,13
2014,130,1,141
2014,130,2,141
2014,130,3,141
2014,142,1,141
2014,142,2,141
2015,1,1,364
2015,1,2,364
2015,1,3,364
2015,1,4,364
2015,1,5,288
2015,1,6,364
2015,1,7,364
2015,2,1,364
2015,2,2,364
2015,2,3,364
2015,2,4,364
2015,2,5,364
2015,2,6,364
2015,2,7,364
2015,2,8,364
2015,2,9,364
2015,2,10,364
2015,2,11,364
2015,2,12,364
2015,2,13,364
2015,2,14,364
2015,2,15,364
2015,2,16,364
2015,2,17,364
2015,2,18,364
2015,2,19,364
2015,2,31,364
2015,2,32,364
2015,2,33,364
2015,2,34,364
2015,2,35,364
2015,2,36,364
2015,2,37,364
2015,2,38,364
2015,2,39,364
2015,2,40,364
2015,2,41,364
2015,2,42,364
2015,2,43,364
2015,2,44,364
2015,2,45,364
2015,2,46,364
2015,2,47,364
2015,2,48,364
2015,2,49,364
2015,2,50,364
2015,2,51,364
2015,2,52,364
2015,2,53,364
2015,2,54,364
2015,2,55,364
2015,2,56,364
2015,2,57,364
2015,2,58,364
2015,2,59,364
2015,2,60,364
2015,2,61,364
2015,2,62,364
2015,2,63,364
2015,2,64,364
2015,2,65,364
2015,2,66,364
2015,2,67,364
2015,2,68,364
2015,2,69,364
2015,2,70,364
2015,2,71,364
2015,2,72,364
2015,2,73,364
2015,2,74,364
2015,2,75,364
2015,2,76,364
2015,2,77,364
2015,2,78,364
2015,2,79,364
2015,2,80,364
2015,2,81,364
2015,2,82,364
2015,2,83,364
2015,2,84,364
2015,2,85,364
2015,2,86,364
2015,2,87,364
2015,2,88,364
2015,2,89,364
2015,2,90,364
2015,2,91,364
2015,2,92,364
2015,2,93,364
2015,2,94,364
2015,2,95,364
2015,2,96,364
2015,2,97,364
2015,2,98,364
2015,2,99,364
2015,2,100,364
2015,3,1,364
2015,3,2,364
2015,3,3,364
2015,3,4,364
2015,3,5,364
2015,3,6,364
2015,3,7,364
2015,3,8,364
2015,3,9,364
2015,3,10,364
2015,3,11,364
2015,3,12,364
2015,3,13,364
2015,3,14,364
2015,3,15,364
2015,3,16,364
2015,3,17,364
2015,3,18,364
2015,4,1,364
2015,4,2,358
2015,4,3,358
2015,4,4,358
2015,4,5,362
2015,4,6,358
2015,4,7,358
2015,4,8,358
2015,4,9,364
2015,4,10,358
2015,4,11,358
2015,4,12,358
2015,4,13,358
2015,4,14,358
2015,4,15,358
2015,5,1,168
2015,5,2,168
2015,5,3,179
2015,5,4,179
2015,5,5,179
2015,5,6,168
2015,5,7,168
2015,5,8,168
2015,5,9,168
2015,5,10,168
2015,5,11,168
2015,5,12,168
2015,5,13,168
2015,5,14,168
2015,5,15,168
2015,5,16,168
2015,5,17,168
2015,5,18,168
2015,5,19,168
2015,5,20,168
2015,5,21,168
2015,5,22,168
2015,5,23,168
2015,5,24,168
2015,6,1,364
2015,6,2,364
2015,6,3,364
2015,6,4,364
2015,6,5,364
2015,6,6,364
2015,6,7,364
2015,6,8,364
2015,6,9,364
2015,6,10,364
2015,6,11,364
2015,6,12,364
2015,6,13,364
2015,6,14,364
2015,6,15,364
2015,6,16,364
2015,6,17,364
2015,6,18,364
2015,6,19,364
2015,6,20,364
2015,6,21,364
2015,6,22,364
2015,6,23,364
2015,6,24,364
2015,6,25,364
2015,6,26,364
2015,6,27,364
2015,6,28,364
2015,7,1,360
2015,7,2,360
2015,7,3,360
2015,7,4,360
2015,7,5,360
2015,7,6,360
2015,7,7,360
2015,7,8,360
2015,7,9,360
2015,7,10,360
2015,7,11,360
2015,7,12,360
2015,7,13,360
2015,7,14,360
2015,7,15,360
2015,7,16,360
2015,7,17,360
2015,7,18,360
2015,7,19,360
2015,7,20,360
2015,7,21,360
2015,7,22,360
2015,7,23,360
2015,7,24,360
2015,7,25,360
2015,7,26,360
2015,7,27,360
2015,7,28,360
2015,7,29,360
2015,7,30,360
2015,7,31,360
2015,7,32,360
2015,8,1,142
2015,8,2,142
2015,8,3,142
2015,8,4,142
2015,8,5,142
2015,8,6,142
2015,8,7,133
2015,8,8,142
2015,8,9,142
2015,8,10,142
2015,8,11,142
2015,8,12,142
2015,8,13,142
2015,8,14,142
2015,8,15,142
2015,8,16,142
2015,9,1,133
2015,9,2,133
2015,9,3,133
2015,9,4,133
2015,9,5,133
2015,9,6,133
2015,9,7,133
2015,9,8,133
2015,9,9,133
2015,9,10,133
2015,9,11,133
2015,9,12,133
2015,10,1,133
2015,10,2,133
2015,10,3,133
2015,10,4,133
2015,10,5,133
2015,10,6,133
2015,10,7,133
2015,10,8,133
2015,10,9,133
2015,10,10,133
2015,10,11,133
2015,10,12,133
2015,11,1,0
2015,11,2,0
2015,11,3,0
2015,11,4,0
2015,11,5,0
2015,11,6,0
2015,11,7,0
2015,11,8,0
2015,11,9,0
2015,11,10,0
2015,12,1,363
2015,12,2,363
2015,12,3,363
2015,12,4,363
2015,12,5,363
2015,12,6,363
2015,12,7,363
2015,12,8,363
2015,12,9,363
2015,12,10,363
2015,12,11,363
2015,12,12,363
2015,12,13,363
2015,12,14,363
2015,12,15,363
2015,12,16,363
2015,12,17,363
2015,12,18,363
2015,12,19,363
2015,12,20,363
2015,12,21,363
2015,12,22,363
2015,12,23,363
2015,12,24,363
2015,12,25,363
2015,12,26,363
2015,12,27,363
2015,12,28,363
2015,12,29,363
2015,12,30,363
2015,12,31,363
2015,12,32,363
2015,12,33,363
2015,12,34,363
2015,12,35,363
2015,12,36,363
2015,12,37,363
2015,12,38,363
2015,12,39,363
2015,12,40,363
2015,12,41,363
2015,12,42,363
2015,12,43,363
2015,12,44,363
2015,12,45,363
2015,12,46,363
2015,12,47,363
2015,12,48,363
2015,13,1,364
2015,13,2,364
2015,13,3,356
2015,13,4,356
2015,13,5,356
2015,13,6,356
2015,13,7,356
2015,13,8,356
2015,13,9,356
2015,13,10,356
2015,13,11,356
2015,13,12,364
2015,13,13,364
2015,13,14,364
2015,13,15,203
2015,13,16,225
2015,13,17,343
2015,13,18,364
2015,13,19,364
2015,13,20,364
2015,13,21,364
2015,13,22,364
2015,13,23,364
2015,13,24,364
2015,13,25,364
2015,13,26,364
2015,13,27,364
2015,13,28,364
2015,13,29,364
2015,13,30,364
2015,13,31,364
2015,13,32,364
2015,13,33,364
2015,13,34,364
2015,13,35,364
2015,13,36,364
2015,13,37,364
2015,13,38,364
2015,13,39,364
2015,13,40,364
2015,13,41,364
2015,13,42,364
2015,13,43,364
2015,14,1,364
2015,14,2,364
2015,14,3,364
2015,14,4,364
2015,14,5,364
2015,14,6,364
2015,14,7,364
2015,14,8,364
2015,14,9,364
2015,14,10,364
2015,14,11,364
2015,14,12,364
2015,14,13,364
2015,14,14,364
2015,14,15,351
2015,15,1,364
2015,15,2,364
2015,15,3,364
2015,15,4,208
2015,15,5,200
2015,15,6,364
2015,16,1,364
2015,16,2,364
2015,16,3,364
2015,16,4,364
2015,16,5,364
2015,16,6,364
2015,16,7,364
2015,16,8,364
2015,16,9,281
2015,16,10,352
2015,16,11,352
2015,16,12,281
2015,16,13,281
2015,16,14,364
2015,16,15,364
2015,16,16,352
2015,16,17,351
2015,16,18,352
2015,16,19,364
2015,16,20,352
2015,16,21,352
2015,16,22,364
2015,17,1,364
2015,17,2,364
2015,17,3,364
2015,17,4,364
2015,17,5,364
2015,17,6,364
2015,17,7,364
2015,17,8,364
2015,17,9,364
2015,17,10,364
2015,17,11,364
2015,17,12,364
2015,17,13,364
2015,17,14,364
2015,17,15,364
2015,17,16,364
2015,17,17,364
2015,17,18,364
2015,17,19,364
2015,17,20,364
2015,17,21,364
2015,18,1,364
2015,18,2,364
2015,18,3,364
2015,18,4,364
2015,18,5,364
2015,18,6,364
2015,18,7,364
2015,18,8,364
2015,18,9,364
2015,18,10,364
2015,18,11,364
2015,19,1,364
2015,19,2,364
2015,19,3,364
2015,19,4,364
2015,19,5,364
2015,19,6,364
2015,19,7,364
2015,19,8,364
2015,19,9,364
2015,19,10,364
2015,19,11,364
2015,19,12,364
2015,20,5,14
2015,20,6,28
2015,20,7,28
2015,21,0,0
2015,22,0,0
2015,23,1,364
2015,23,2,364
2015,23,3,347
2015,23,4,356
2015,23,5,348
2015,23,6,347
2015,23,7,364
2015,23,8,364
2015,23,9,357
2015,23,10,357
2015,23,11,364
2015,24,1,364
2015,24,2,364
2015,24,3,364
2015,24,4,364
2015,24,5,364
2015,24,6,361
2015,24,7,364
2015,24,8,364
2015,24,9,359
2015,24,10,364
2015,24,11,364
2015,24,12,364
2015,24,13,364
2015,24,14,364
2015,25,1,364
2015,25,2,364
2015,25,3,364
2015,25,4,364
2015,25,5,364
2015,25,6,363
2015,25,7,364
2015,25,8,272
2015,25,9,272
2015,25,10,272
2015,25,11,364
2015,25,12,364
2015,25,13,287
2015,25,14,272
2015,25,15,338
2015,25,16,272
2015,26,1,315
2015,26,2,315
2015,26,3,279
2015,26,4,315
2015,26,5,315
2015,26,6,315
2015,26,7,315
2015,26,8,315
2015,26,9,315
2015,26,10,315
2015,26,11,315
2015,27,1,364
2015,27,2,364
2015,27,3,364
2015,27,4,364
2015,27,5,364
2015,27,6,364
2015,27,7,364
2015,27,8,364
2015,27,9,364
2015,27,10,364
2015,27,11,364
2015,28,1,133
2015,28,2,133
2015,28,3,133
2015,28,4,133
2015,28,5,133
2015,28,6,133
2015,28,7,133
2015,28,8,133
2015,28,9,133
2015,28,10,133
2015,28,11,133
2015,28,12,133
2015,28,13,133
2015,28,14,133
2015,29,1,364
2015,29,2,364
2015,29,3,364
2015,29,4,364
2015,29,5,364
2015,29,6,364
2015,29,7,364
2015,29,8,364
2015,29,9,364
2015,29,10,364
2015,29,11,364
2015,29,12,364
2015,29,13,364
2015,29,14,364
2015,29,15,364
2015,29,16,364
2015,29,17,364
2015,101,1,39
2015,101,2,25
2015,101,3,25
2015,101,4,25
2015,101,5,25
2015,101,6,25
2015,101,7,25
2015,101,8,25
2015,101,9,25
2015,101,10,25
2015,106,1,6
2015,106,2,6
2015,111,0,0
2015,121,1,0
2015,121,2,0
2015,121,3,0
2015,130,1,253
2015,130,2,253
2015,130,3,253
2015,142,1,239
2015,142,2,239
2016,1,1,119
2016,1,2,119
2016,1,3,119
2016,1,4,119
2016,1,5,28
2016,1,6,119
2016,1,7,119
2016,2,1,212
2016,2,2,212
2016,2,3,212
2016,2,4,212
2016,2,5,212
2016,2,6,212
2016,2,7,212
2016,2,8,212
2016,2,9,212
2016,2,10,212
2016,2,11,212
2016,2,12,212
2016,2,13,212
2016,2,14,212
2016,2,15,212
2016,2,16,212
2016,2,17,212
2016,2,18,212
2016,2,19,212
2016,2,31,212
2016,2,32,212
2016,2,33,212
2016,2,34,212
2016,2,35,212
2016,2,36,212
2016,2,37,212
2016,2,38,212
2016,2,39,212
2016,2,40,212
2016,2,41,212
2016,2,42,212
2016,2,43,212
2016,2,44,212
2016,2,45,212
2016,2,46,212
2016,2,47,212
2016,2,48,212
2016,2,49,212
2016,2,50,212
2016,2,51,212
2016,2,52,212
2016,2,53,212
2016,2,54,212
2016,2,55,212
2016,2,56,212
2016,2,57,212
2016,2,58,212
2016,2,59,212
2016,2,60,212
2016,2,61,212
2016,2,62,212
2016,2,63,212
2016,2,64,212
2016,2,65,212
2016,2,66,212
2016,2,67,212
2016,2,68,212
2016,2,69,212
2016,2,70,212
2016,2,71,212
2016,2,72,212
2016,2,73,212
2016,2,74,212
2016,2,75,212
2016,2,76,212
2016,2,77,212
2016,2,78,212
2016,2,79,212
2016,2,80,212
2016,2,81,212
2016,2,82,212
2016,2,83,212
2016,2,84,212
2016,2,85,212
2016,2,86,212
2016,2,87,212
2016,2,88,212
2016,2,89,212
2016,2,90,212
2016,2,91,212
2016,2,92,212
2016,2,93,212
2016,2,94,212
2016,2,95,212
2016,2,96,212
2016,2,97,212
2016,2,98,212
2016,2,99,212
2016,2,100,212
2016,3,1,21
2016,3,2,21
2016,3,3,21
2016,3,4,21
2016,3,5,21
2016,3,6,21
2016,3,7,21
2016,3,8,21
2016,3,9,21
2016,3,10,21
2016,3,11,21
2016,3,12,21
2016,3,13,21
2016,3,14,21
2016,3,15,21
2016,3,16,21
2016,3,17,21
2016,3,18,21
2016,4,1,27
2016,4,2,27
2016,4,3,27
2016,4,4,27
2016,4,5,27
2016,4,6,27
2016,4,7,27
2016,4,8,27
2016,4,9,70
2016,4,10,27
2016,4,11,27
2016,4,12,27
2016,4,13,27
2016,4,14,27
2016,4,15,27
2016,6,1,41
2016,6,2,41
2016,6,3,41
2016,6,4,41
2016,6,5,41
2016,6,6,41
2016,6,7,41
2016,6,8,41
2016,6,9,41
2016,6,10,41
2016,6,11,41
2016,6,12,41
2016,6,13,41
2016,6,14,41
2016,6,15,41
2016,6,16,41
2016,6,17,41
2016,6,18,41
2016,6,19,41
2016,6,20,41
2016,6,21,41
2016,6,22,41
2016,6,23,41
2016,6,24,41
2016,6,25,41
2016,6,26,41
2016,6,27,41
2016,6,28,41
2016,7,1,18
2016,7,2,18
2016,7,3,18
2016,7,4,18
2016,7,5,18
2016,7,6,18
2016,7,7,18
2016,7,8,18
2016,7,9,18
2016,7,10,18
2016,7,11,18
2016,7,12,18
2016,7,13,18
2016,7,14,18
2016,7,15,18
2016,7,16,18
2016,7,17,18
2016,7,18,18
2016,7,19,18
2016,7,20,18
2016,7,21,18
2016,7,22,18
2016,7,23,18
2016,7,24,18
2016,7,25,18
2016,7,26,18
2016,7,27,18
2016,7,28,18
2016,7,29,18
2016,7,30,18
2016,7,31,18
2016,7,32,18
2016,12,1,28
2016,12,2,28
2016,12,3,28
2016,12,4,28
2016,12,5,28
2016,12,6,28
2016,12,7,28
2016,12,8,28
2016,12,9,28
2016,12,10,28
2016,12,11,28
2016,12,12,28
2016,12,13,28
2016,12,14,28
2016,12,15,28
2016,12,16,28
2016,12,17,28
2016,12,18,28
2016,12,19,28
2016,12,20,28
2016,12,21,28
2016,12,22,28
2016,12,23,28
2016,12,24,28
2016,12,25,28
2016,12,26,28
2016,12,27,28
2016,12,28,28
2016,12,29,28
2016,12,30,28
2016,12,31,28
2016,12,32,28
2016,12,33,28
2016,12,34,28
2016,12,35,28
2016,12,36,28
2016,12,37,28
2016,12,38,28
2016,12,39,28
2016,12,40,28
2016,12,41,28
2016,12,42,28
2016,12,43,28
2016,12,44,28
2016,12,45,28
2016,12,46,28
2016,12,47,28
2016,12,48,28
2016,13,1,7
2016,13,2,110
2016,13,3,110
2016,13,4,110
2016,13,5,110
2016,13,6,110
2016,13,7,110
2016,13,8,110
2016,13,9,110
2016,13,10,110
2016,13,11,110
2016,13,12,110
2016,13,13,110
2016,13,14,110
2016,13,15,24
2016,13,16,24
2016,13,17,24
2016,13,18,110
2016,13,19,110
2016,13,20,110
2016,13,21,110
2016,13,22,110
2016,13,23,110
2016,13,24,110
2016,13,25,110
2016,13,26,110
2016,13,27,110
2016,13,28,110
2016,13,29,110
2016,13,30,110
2016,13,31,110
2016,13,32,110
2016,13,33,110
2016,13,34,110
2016,13,35,110
2016,13,36,110
2016,13,37,110
2016,13,38,110
2016,13,39,110
2016,13,40,110
2016,13,41,110
2016,13,42,110
2016,13,43,110
2016,14,1,110
2016,14,2,110
2016,14,3,110
2016,14,4,110
2016,14,5,212
2016,14,6,91
2016,14,7,91
2016,14,8,212
2016,14,9,212
2016,14,10,91
2016,14,11,91
2016,14,12,212
2016,14,13,110
2016,14,14,212
2016,14,15,212
2016,15,1,91
2016,15,2,91
2016,15,3,91
2016,15,4,3
2016,15,5,3
2016,15,6,91
2016,16,1,212
2016,16,2,212
2016,16,3,5
2016,16,4,5
2016,16,5,5
2016,16,6,5
2016,16,7,5
2016,16,8,5
2016,16,10,5
2016,16,11,5
2016,16,14,5
2016,16,15,5
2016,16,16,5
2016,16,17,226
2016,16,18,5
2016,16,19,5
2016,16,20,5
2016,16,21,5
2016,16,22,5
2016,17,1,101
2016,17,2,101
2016,17,3,101
2016,17,4,101
2016,17,5,101
2016,17,6,101
2016,17,7,101
2016,17,8,101
2016,17,9,101
2016,17,10,91
2016,17,11,101
2016,17,12,91
2016,17,13,91
2016,17,14,91
2016,17,15,91
2016,17,16,91
2016,17,17,101
2016,17,18,101
2016,17,19,101
2016,17,20,101
2016,17,21,101
2016,18,1,7
2016,18,2,7
2016,18,3,7
2016,18,4,7
2016,18,5,7
2016,18,6,7
2016,18,7,7
2016,18,8,7
2016,18,9,7
2016,18,10,7
2016,18,11,7
2016,19,1,48
2016,19,2,48
2016,19,3,48
2016,19,4,48
2016,19,5,48
2016,19,6,48
2016,19,7,48
2016,19,8,48
2016,19,9,48
2016,19,10,48
2016,19,11,48
2016,19,12,48
2016,23,1,91
2016,23,2,91
2016,23,3,91
2016,23,4,91
2016,23,5,91
2016,23,6,91
2016,23,7,91
2016,23,8,91
2016,23,9,91
2016,23,10,7
2016,23,11,91
2016,24,1,6
2016,24,2,6
2016,24,3,6
2016,24,4,6
2016,24,5,6
2016,24,6,6
2016,24,7,6
2016,24,8,6
2016,24,9,35
2016,24,10,6
2016,24,11,6
2016,24,12,6
2016,24,13,6
2016,24,14,6
2016,25,1,7
2016,25,2,7
2016,25,3,7
2016,25,4,7
2016,25,5,7
2016,25,6,7
2016,25,7,7
2016,25,11,7
2016,25,12,212
2016,25,15,7
2016,27,1,77
2016,27,2,77
2016,27,3,77
2016,27,4,77
2016,27,5,77
2016,27,6,77
2016,27,7,77
2016,27,8,77
2016,27,9,77
2016,27,10,77
2016,27,11,88
2016,29,1,42
2016,29,2,42
2016,29,3,42
2016,29,4,42
2016,29,5,42
2016,29,6,42
2016,29,7,42
2016,29,8,42
2016,29,9,42
2016,29,10,42
2016,29,11,42
2016,29,12,42
2016,29,13,42
2016,29,14,42
2016,29,15,42
2016,29,16,42
2016,29,17,42
