year,pfma,taxa,fn,n_lic
2012,13,herring,FALSE,101
2012,13,rockfish,FALSE,57
2012,13,rockfish,TRUE,10
2012,13,salmon,FALSE,398
2012,13,salmon,TRUE,130
2012,14,bivalve,FALSE,74
2012,14,crab,FALSE,35
2012,14,crab,TRUE,4
2012,14,herring,FALSE,1319
2012,14,herring,TRUE,70
2012,14,rockfish,FALSE,57
2012,14,rockfish,TRUE,10
2012,14,salmon,FALSE,398
2012,14,salmon,TRUE,130
2012,15,bivalve,FALSE,119
2012,15,bivalve,TRUE,66
2012,15,crab,FALSE,14
2012,15,crab,TRUE,4
2012,15,herring,FALSE,1218
2012,15,herring,TRUE,70
2012,15,rockfish,FALSE,57
2012,15,rockfish,TRUE,10
2012,15,salmon,FALSE,398
2012,15,salmon,TRUE,130
2012,16,bivalve,FALSE,149
2012,16,bivalve,TRUE,47
2012,16,crab,FALSE,35
2012,16,crab,TRUE,4
2012,16,herring,FALSE,1218
2012,16,herring,TRUE,70
2012,16,rockfish,FALSE,57
2012,16,rockfish,TRUE,10
2012,16,salmon,FALSE,473
2012,16,salmon,TRUE,31
2012,17,bivalve,FALSE,42
2012,17,bivalve,TRUE,69
2012,17,crab,FALSE,35
2012,17,crab,TRUE,4
2012,17,herring,FALSE,1319
2012,17,herring,TRUE,70
2012,17,rockfish,FALSE,57
2012,17,rockfish,TRUE,10
2012,17,salmon,FALSE,473
2012,17,salmon,TRUE,31
2012,18,bivalve,FALSE,42
2012,18,bivalve,TRUE,69
2012,18,crab,FALSE,35
2012,18,crab,TRUE,4
2012,18,herring,FALSE,1319
2012,18,herring,TRUE,70
2012,18,rockfish,FALSE,57
2012,18,rockfish,TRUE,10
2012,18,salmon,FALSE,473
2012,18,salmon,TRUE,31
2012,19,bivalve,FALSE,42
2012,19,bivalve,TRUE,69
2012,19,crab,FALSE,35
2012,19,crab,TRUE,4
2012,19,rockfish,FALSE,57
2012,19,rockfish,TRUE,10
2012,19,salmon,FALSE,473
2012,19,salmon,TRUE,31
2012,20,bivalve,FALSE,42
2012,20,bivalve,TRUE,69
2012,20,crab,FALSE,24
2012,20,crab,TRUE,2
2012,20,rockfish,FALSE,220
2012,20,rockfish,TRUE,34
2012,20,salmon,FALSE,525
2012,20,salmon,TRUE,36
2012,21,crab,FALSE,24
2012,21,crab,TRUE,2
2012,21,rockfish,FALSE,163
2012,21,rockfish,TRUE,24
2012,21,salmon,FALSE,525
2012,21,salmon,TRUE,36
2012,23,bivalve,FALSE,44
2012,23,bivalve,TRUE,44
2012,23,crab,FALSE,24
2012,23,crab,TRUE,2
2012,23,rockfish,FALSE,163
2012,23,rockfish,TRUE,24
2012,23,salmon,FALSE,450
2012,23,salmon,TRUE,135
2012,24,bivalve,FALSE,44
2012,24,bivalve,TRUE,44
2012,24,crab,FALSE,24
2012,24,crab,TRUE,2
2012,24,rockfish,FALSE,163
2012,24,rockfish,TRUE,24
2012,24,salmon,FALSE,450
2012,24,salmon,TRUE,135
2012,25,bivalve,FALSE,44
2012,25,bivalve,TRUE,44
2012,25,crab,FALSE,24
2012,25,crab,TRUE,2
2012,25,rockfish,FALSE,163
2012,25,rockfish,TRUE,24
2012,25,salmon,FALSE,450
2012,25,salmon,TRUE,135
2012,26,bivalve,FALSE,44
2012,26,bivalve,TRUE,44
2012,26,crab,FALSE,24
2012,26,crab,TRUE,2
2012,26,rockfish,FALSE,163
2012,26,rockfish,TRUE,24
2012,26,salmon,FALSE,450
2012,26,salmon,TRUE,135
2012,27,bivalve,FALSE,44
2012,27,bivalve,TRUE,44
2012,27,crab,FALSE,24
2012,27,crab,TRUE,2
2012,27,rockfish,FALSE,163
2012,27,rockfish,TRUE,24
2012,27,salmon,FALSE,450
2012,27,salmon,TRUE,135
2012,28,bivalve,FALSE,75
2012,28,bivalve,TRUE,47
2012,28,crab,FALSE,44
2012,28,crab,TRUE,6
2012,28,rockfish,FALSE,57
2012,28,rockfish,TRUE,10
2012,28,salmon,FALSE,473
2012,28,salmon,TRUE,31
2012,29,bivalve,FALSE,117
2012,29,bivalve,TRUE,116
2012,29,crab,FALSE,97
2012,29,crab,TRUE,10
2012,29,echinoderm,FALSE,41
2012,29,echinoderm,TRUE,6
2012,29,herring,FALSE,101
2012,29,rockfish,FALSE,57
2012,29,rockfish,TRUE,10
2012,29,salmon,FALSE,473
2012,29,salmon,TRUE,31
2012,101,crab,FALSE,46
2012,101,crab,TRUE,3
2012,101,echinoderm,FALSE,42
2012,101,echinoderm,TRUE,16
2012,101,rockfish,FALSE,163
2012,101,rockfish,TRUE,24
2012,101,salmon,FALSE,611
2012,101,salmon,TRUE,248
2012,102,bivalve,FALSE,5
2012,102,crab,FALSE,46
2012,102,crab,TRUE,3
2012,102,rockfish,FALSE,163
2012,102,rockfish,TRUE,24
2012,102,salmon,FALSE,224
2012,102,salmon,TRUE,12
2012,103,crab,FALSE,46
2012,103,crab,TRUE,3
2012,103,rockfish,FALSE,163
2012,103,rockfish,TRUE,24
2012,103,salmon,FALSE,224
2012,103,salmon,TRUE,12
2012,104,crab,FALSE,46
2012,104,crab,TRUE,3
2012,104,rockfish,FALSE,163
2012,104,rockfish,TRUE,24
2012,104,salmon,FALSE,224
2012,104,salmon,TRUE,12
2012,105,crab,FALSE,46
2012,105,crab,TRUE,3
2012,105,echinoderm,FALSE,42
2012,105,echinoderm,TRUE,16
2012,105,rockfish,FALSE,163
2012,105,rockfish,TRUE,24
2012,105,salmon,FALSE,224
2012,105,salmon,TRUE,12
2012,106,crab,FALSE,46
2012,106,crab,TRUE,3
2012,106,echinoderm,FALSE,42
2012,106,echinoderm,TRUE,16
2012,106,rockfish,FALSE,163
2012,106,rockfish,TRUE,24
2012,106,salmon,FALSE,224
2012,106,salmon,TRUE,12
2012,107,crab,FALSE,46
2012,107,crab,TRUE,3
2012,107,rockfish,FALSE,163
2012,107,rockfish,TRUE,24
2012,107,salmon,FALSE,224
2012,107,salmon,TRUE,12
2012,108,crab,FALSE,46
2012,108,crab,TRUE,3
2012,108,rockfish,FALSE,163
2012,108,rockfish,TRUE,24
2012,108,salmon,FALSE,224
2012,108,salmon,TRUE,12
2012,109,crab,FALSE,46
2012,109,crab,TRUE,3
2012,109,echinoderm,FALSE,42
2012,109,echinoderm,TRUE,16
2012,109,rockfish,FALSE,163
2012,109,rockfish,TRUE,24
2012,109,salmon,FALSE,224
2012,109,salmon,TRUE,12
2012,110,crab,FALSE,46
2012,110,crab,TRUE,3
2012,110,rockfish,FALSE,163
2012,110,rockfish,TRUE,24
2012,110,salmon,FALSE,224
2012,110,salmon,TRUE,12
2012,111,crab,FALSE,14
2012,111,crab,TRUE,4
2012,111,rockfish,FALSE,163
2012,111,rockfish,TRUE,24
2012,111,salmon,FALSE,107
2012,111,salmon,TRUE,7
2012,121,crab,FALSE,24
2012,121,crab,TRUE,2
2012,121,rockfish,FALSE,163
2012,121,rockfish,TRUE,24
2012,121,salmon,FALSE,525
2012,121,salmon,TRUE,36
2012,123,crab,FALSE,24
2012,123,crab,TRUE,2
2012,123,echinoderm,FALSE,41
2012,123,echinoderm,TRUE,6
2012,123,rockfish,FALSE,163
2012,123,rockfish,TRUE,24
2012,123,salmon,FALSE,107
2012,123,salmon,TRUE,7
2012,124,crab,FALSE,24
2012,124,crab,TRUE,2
2012,124,rockfish,FALSE,163
2012,124,rockfish,TRUE,24
2012,124,salmon,FALSE,107
2012,124,salmon,TRUE,7
2012,125,crab,FALSE,24
2012,125,crab,TRUE,2
2012,125,rockfish,FALSE,163
2012,125,rockfish,TRUE,24
2012,125,salmon,FALSE,107
2012,125,salmon,TRUE,7
2012,126,crab,FALSE,24
2012,126,crab,TRUE,2
2012,126,rockfish,FALSE,163
2012,126,rockfish,TRUE,24
2012,126,salmon,FALSE,107
2012,126,salmon,TRUE,7
2012,127,crab,FALSE,24
2012,127,crab,TRUE,2
2012,127,rockfish,FALSE,163
2012,127,rockfish,TRUE,24
2012,127,salmon,FALSE,107
2012,127,salmon,TRUE,7
2012,130,crab,FALSE,46
2012,130,crab,TRUE,3
2012,130,rockfish,FALSE,163
2012,130,rockfish,TRUE,24
2012,130,salmon,FALSE,224
2012,130,salmon,TRUE,12
2012,142,crab,FALSE,46
2012,142,crab,TRUE,3
2012,142,echinoderm,FALSE,42
2012,142,echinoderm,TRUE,16
2012,142,rockfish,FALSE,163
2012,142,rockfish,TRUE,24
2012,142,salmon,FALSE,224
2012,142,salmon,TRUE,12
2013,1,bivalve,FALSE,5
2013,1,crab,FALSE,43
2013,1,crab,TRUE,1
2013,1,echinoderm,FALSE,46
2013,1,echinoderm,TRUE,17
2013,1,rockfish,FALSE,163
2013,1,rockfish,TRUE,25
2013,1,salmon,FALSE,598
2013,1,salmon,TRUE,246
2013,2,crab,FALSE,43
2013,2,crab,TRUE,1
2013,2,rockfish,FALSE,163
2013,2,rockfish,TRUE,25
2013,2,salmon,FALSE,598
2013,2,salmon,TRUE,246
2013,3,crab,FALSE,11
2013,3,crab,TRUE,5
2013,3,herring,FALSE,192
2013,3,herring,TRUE,24
2013,3,rockfish,FALSE,163
2013,3,rockfish,TRUE,25
2013,3,salmon,FALSE,598
2013,3,salmon,TRUE,246
2013,4,crab,FALSE,11
2013,4,crab,TRUE,5
2013,4,echinoderm,FALSE,31
2013,4,herring,FALSE,192
2013,4,herring,TRUE,24
2013,4,rockfish,FALSE,163
2013,4,rockfish,TRUE,25
2013,4,salmon,FALSE,598
2013,4,salmon,TRUE,246
2013,5,crab,FALSE,11
2013,5,crab,TRUE,5
2013,5,echinoderm,FALSE,31
2013,5,herring,FALSE,215
2013,5,herring,TRUE,25
2013,5,rockfish,FALSE,163
2013,5,rockfish,TRUE,25
2013,5,salmon,FALSE,598
2013,5,salmon,TRUE,246
2013,6,crab,FALSE,11
2013,6,crab,TRUE,5
2013,6,echinoderm,FALSE,31
2013,6,rockfish,FALSE,163
2013,6,rockfish,TRUE,25
2013,6,salmon,FALSE,598
2013,6,salmon,TRUE,246
2013,7,crab,FALSE,11
2013,7,crab,TRUE,5
2013,7,echinoderm,FALSE,31
2013,7,rockfish,FALSE,163
2013,7,rockfish,TRUE,25
2013,7,salmon,FALSE,598
2013,7,salmon,TRUE,246
2013,8,crab,FALSE,11
2013,8,crab,TRUE,5
2013,8,echinoderm,FALSE,31
2013,8,rockfish,FALSE,163
2013,8,rockfish,TRUE,25
2013,8,salmon,FALSE,598
2013,8,salmon,TRUE,246
2013,9,crab,FALSE,11
2013,9,crab,TRUE,5
2013,9,echinoderm,FALSE,31
2013,9,rockfish,FALSE,163
2013,9,rockfish,TRUE,25
2013,9,salmon,FALSE,598
2013,9,salmon,TRUE,246
2013,10,crab,FALSE,11
2013,10,crab,TRUE,5
2013,10,echinoderm,FALSE,77
2013,10,echinoderm,TRUE,17
2013,10,rockfish,FALSE,163
2013,10,rockfish,TRUE,25
2013,10,salmon,FALSE,598
2013,10,salmon,TRUE,246
2013,11,bivalve,FALSE,2
2013,11,bivalve,TRUE,12
2013,11,crab,FALSE,12
2013,11,crab,TRUE,7
2013,11,echinoderm,FALSE,35
2013,11,echinoderm,TRUE,9
2013,11,rockfish,FALSE,163
2013,11,rockfish,TRUE,25
2013,11,salmon,FALSE,441
2013,11,salmon,TRUE,121
2013,12,bivalve,FALSE,2
2013,12,bivalve,TRUE,12
2013,12,crab,FALSE,12
2013,12,crab,TRUE,7
2013,12,echinoderm,FALSE,21
2013,12,rockfish,FALSE,218
2013,12,rockfish,TRUE,36
2013,12,salmon,FALSE,492
2013,12,salmon,TRUE,123
2013,13,bivalve,FALSE,38
2013,13,bivalve,TRUE,12
2013,13,crab,FALSE,12
2013,13,crab,TRUE,7
2013,13,echinoderm,FALSE,21
2013,13,herring,FALSE,102
2013,13,rockfish,FALSE,55
2013,13,rockfish,TRUE,11
2013,13,salmon,FALSE,395
2013,13,salmon,TRUE,114
2013,14,bivalve,FALSE,69
2013,14,crab,FALSE,44
2013,14,crab,TRUE,7
2013,14,herring,FALSE,1224
2013,14,herring,TRUE,153
2013,14,rockfish,FALSE,55
2013,14,rockfish,TRUE,11
2013,14,salmon,FALSE,395
2013,14,salmon,TRUE,114
2013,15,bivalve,FALSE,101
2013,15,bivalve,TRUE,49
2013,15,crab,FALSE,12
2013,15,crab,TRUE,7
2013,15,herring,FALSE,1122
2013,15,herring,TRUE,153
2013,15,rockfish,FALSE,55
2013,15,rockfish,TRUE,11
2013,15,salmon,FALSE,395
2013,15,salmon,TRUE,114
2013,16,bivalve,FALSE,132
2013,16,bivalve,TRUE,37
2013,16,crab,FALSE,44
2013,16,crab,TRUE,7
2013,16,herring,FALSE,1122
2013,16,herring,TRUE,153
2013,16,rockfish,FALSE,55
2013,16,rockfish,TRUE,11
2013,16,salmon,FALSE,467
2013,16,salmon,TRUE,30
2013,17,bivalve,FALSE,39
2013,17,bivalve,TRUE,59
2013,17,crab,FALSE,44
2013,17,crab,TRUE,7
2013,17,herring,FALSE,1224
2013,17,herring,TRUE,153
2013,17,rockfish,FALSE,55
2013,17,rockfish,TRUE,11
2013,17,salmon,FALSE,467
2013,17,salmon,TRUE,30
2013,18,bivalve,FALSE,39
2013,18,bivalve,TRUE,59
2013,18,crab,FALSE,44
2013,18,crab,TRUE,7
2013,18,herring,FALSE,1224
2013,18,herring,TRUE,153
2013,18,rockfish,FALSE,55
2013,18,rockfish,TRUE,11
2013,18,salmon,FALSE,467
2013,18,salmon,TRUE,30
2013,19,bivalve,FALSE,39
2013,19,bivalve,TRUE,59
2013,19,crab,FALSE,44
2013,19,crab,TRUE,7
2013,19,rockfish,FALSE,55
2013,19,rockfish,TRUE,11
2013,19,salmon,FALSE,467
2013,19,salmon,TRUE,30
2013,20,bivalve,FALSE,39
2013,20,bivalve,TRUE,59
2013,20,crab,FALSE,33
2013,20,crab,TRUE,3
2013,20,rockfish,FALSE,218
2013,20,rockfish,TRUE,36
2013,20,salmon,FALSE,513
2013,20,salmon,TRUE,37
2013,21,crab,FALSE,33
2013,21,crab,TRUE,3
2013,21,rockfish,FALSE,163
2013,21,rockfish,TRUE,25
2013,21,salmon,FALSE,513
2013,21,salmon,TRUE,37
2013,23,bivalve,FALSE,39
2013,23,bivalve,TRUE,34
2013,23,crab,FALSE,33
2013,23,crab,TRUE,3
2013,23,rockfish,FALSE,163
2013,23,rockfish,TRUE,25
2013,23,salmon,FALSE,441
2013,23,salmon,TRUE,121
2013,24,bivalve,FALSE,39
2013,24,bivalve,TRUE,34
2013,24,crab,FALSE,33
2013,24,crab,TRUE,3
2013,24,echinoderm,FALSE,2
2013,24,rockfish,FALSE,163
2013,24,rockfish,TRUE,25
2013,24,salmon,FALSE,441
2013,24,salmon,TRUE,121
2013,25,bivalve,FALSE,39
2013,25,bivalve,TRUE,34
2013,25,crab,FALSE,33
2013,25,crab,TRUE,3
2013,25,rockfish,FALSE,163
2013,25,rockfish,TRUE,25
2013,25,salmon,FALSE,441
2013,25,salmon,TRUE,121
2013,26,bivalve,FALSE,39
2013,26,bivalve,TRUE,34
2013,26,crab,FALSE,33
2013,26,crab,TRUE,3
2013,26,rockfish,FALSE,163
2013,26,rockfish,TRUE,25
2013,26,salmon,FALSE,441
2013,26,salmon,TRUE,121
2013,27,bivalve,FALSE,39
2013,27,bivalve,TRUE,34
2013,27,crab,FALSE,33
2013,27,crab,TRUE,3
2013,27,rockfish,FALSE,163
2013,27,rockfish,TRUE,25
2013,27,salmon,FALSE,441
2013,27,salmon,TRUE,121
2013,28,bivalve,FALSE,63
2013,28,bivalve,TRUE,37
2013,28,crab,FALSE,26
2013,28,crab,TRUE,6
2013,28,rockfish,FALSE,55
2013,28,rockfish,TRUE,11
2013,28,salmon,FALSE,467
2013,28,salmon,TRUE,30
2013,29,bivalve,FALSE,102
2013,29,bivalve,TRUE,96
2013,29,crab,FALSE,90
2013,29,crab,TRUE,13
2013,29,echinoderm,FALSE,35
2013,29,echinoderm,TRUE,9
2013,29,herring,FALSE,102
2013,29,rockfish,FALSE,55
2013,29,rockfish,TRUE,11
2013,29,salmon,FALSE,467
2013,29,salmon,TRUE,30
2013,101,crab,FALSE,43
2013,101,crab,TRUE,1
2013,101,echinoderm,FALSE,46
2013,101,echinoderm,TRUE,17
2013,101,rockfish,FALSE,163
2013,101,rockfish,TRUE,25
2013,101,salmon,FALSE,598
2013,101,salmon,TRUE,246
2013,102,bivalve,FALSE,5
2013,102,crab,FALSE,43
2013,102,crab,TRUE,1
2013,102,rockfish,FALSE,163
2013,102,rockfish,TRUE,25
2013,102,salmon,FALSE,208
2013,102,salmon,TRUE,12
2013,103,crab,FALSE,43
2013,103,crab,TRUE,1
2013,103,rockfish,FALSE,163
2013,103,rockfish,TRUE,25
2013,103,salmon,FALSE,208
2013,103,salmon,TRUE,12
2013,104,crab,FALSE,43
2013,104,crab,TRUE,1
2013,104,rockfish,FALSE,163
2013,104,rockfish,TRUE,25
2013,104,salmon,FALSE,208
2013,104,salmon,TRUE,12
2013,105,crab,FALSE,43
2013,105,crab,TRUE,1
2013,105,echinoderm,FALSE,46
2013,105,echinoderm,TRUE,17
2013,105,rockfish,FALSE,163
2013,105,rockfish,TRUE,25
2013,105,salmon,FALSE,208
2013,105,salmon,TRUE,12
2013,106,crab,FALSE,43
2013,106,crab,TRUE,1
2013,106,echinoderm,FALSE,46
2013,106,echinoderm,TRUE,17
2013,106,rockfish,FALSE,163
2013,106,rockfish,TRUE,25
2013,106,salmon,FALSE,208
2013,106,salmon,TRUE,12
2013,107,crab,FALSE,43
2013,107,crab,TRUE,1
2013,107,rockfish,FALSE,163
2013,107,rockfish,TRUE,25
2013,107,salmon,FALSE,208
2013,107,salmon,TRUE,12
2013,108,crab,FALSE,43
2013,108,crab,TRUE,1
2013,108,rockfish,FALSE,163
2013,108,rockfish,TRUE,25
2013,108,salmon,FALSE,208
2013,108,salmon,TRUE,12
2013,109,crab,FALSE,43
2013,109,crab,TRUE,1
2013,109,echinoderm,FALSE,46
2013,109,echinoderm,TRUE,17
2013,109,rockfish,FALSE,163
2013,109,rockfish,TRUE,25
2013,109,salmon,FALSE,208
2013,109,salmon,TRUE,12
2013,110,crab,FALSE,43
2013,110,crab,TRUE,1
2013,110,rockfish,FALSE,163
2013,110,rockfish,TRUE,25
2013,110,salmon,FALSE,208
2013,110,salmon,TRUE,12
2013,111,crab,FALSE,12
2013,111,crab,TRUE,7
2013,111,rockfish,FALSE,163
2013,111,rockfish,TRUE,25
2013,111,salmon,FALSE,97
2013,111,salmon,TRUE,9
2013,121,crab,FALSE,33
2013,121,crab,TRUE,3
2013,121,rockfish,FALSE,163
2013,121,rockfish,TRUE,25
2013,121,salmon,FALSE,513
2013,121,salmon,TRUE,37
2013,123,crab,FALSE,33
2013,123,crab,TRUE,3
2013,123,echinoderm,FALSE,35
2013,123,echinoderm,TRUE,9
2013,123,rockfish,FALSE,163
2013,123,rockfish,TRUE,25
2013,123,salmon,FALSE,97
2013,123,salmon,TRUE,9
2013,124,crab,FALSE,33
2013,124,crab,TRUE,3
2013,124,rockfish,FALSE,163
2013,124,rockfish,TRUE,25
2013,124,salmon,FALSE,97
2013,124,salmon,TRUE,9
2013,125,crab,FALSE,33
2013,125,crab,TRUE,3
2013,125,rockfish,FALSE,163
2013,125,rockfish,TRUE,25
2013,125,salmon,FALSE,97
2013,125,salmon,TRUE,9
2013,126,crab,FALSE,33
2013,126,crab,TRUE,3
2013,126,rockfish,FALSE,163
2013,126,rockfish,TRUE,25
2013,126,salmon,FALSE,97
2013,126,salmon,TRUE,9
2013,127,crab,FALSE,33
2013,127,crab,TRUE,3
2013,127,rockfish,FALSE,163
2013,127,rockfish,TRUE,25
2013,127,salmon,FALSE,97
2013,127,salmon,TRUE,9
2013,130,crab,FALSE,43
2013,130,crab,TRUE,1
2013,130,rockfish,FALSE,163
2013,130,rockfish,TRUE,25
2013,130,salmon,FALSE,208
2013,130,salmon,TRUE,12
2013,142,crab,FALSE,43
2013,142,crab,TRUE,1
2013,142,echinoderm,FALSE,46
2013,142,echinoderm,TRUE,17
2013,142,rockfish,FALSE,163
2013,142,rockfish,TRUE,25
2013,142,salmon,FALSE,208
2013,142,salmon,TRUE,12
2014,1,bivalve,FALSE,5
2014,1,crab,FALSE,43
2014,1,crab,TRUE,1
2014,1,echinoderm,FALSE,45
2014,1,echinoderm,TRUE,17
2014,1,rockfish,FALSE,163
2014,1,rockfish,TRUE,21
2014,1,salmon,FALSE,592
2014,1,salmon,TRUE,253
2014,2,crab,FALSE,43
2014,2,crab,TRUE,1
2014,2,rockfish,FALSE,163
2014,2,rockfish,TRUE,21
2014,2,salmon,FALSE,592
2014,2,salmon,TRUE,253
2014,3,crab,FALSE,11
2014,3,crab,TRUE,5
2014,3,herring,FALSE,7
2014,3,rockfish,FALSE,163
2014,3,rockfish,TRUE,21
2014,3,salmon,FALSE,592
2014,3,salmon,TRUE,253
2014,4,crab,FALSE,11
2014,4,crab,TRUE,5
2014,4,echinoderm,FALSE,30
2014,4,herring,FALSE,7
2014,4,rockfish,FALSE,163
2014,4,rockfish,TRUE,21
2014,4,salmon,FALSE,592
2014,4,salmon,TRUE,253
2014,5,crab,FALSE,11
2014,5,crab,TRUE,5
2014,5,echinoderm,FALSE,30
2014,5,herring,FALSE,7
2014,5,rockfish,FALSE,163
2014,5,rockfish,TRUE,21
2014,5,salmon,FALSE,592
2014,5,salmon,TRUE,253
2014,6,crab,FALSE,11
2014,6,crab,TRUE,5
2014,6,echinoderm,FALSE,30
2014,6,rockfish,FALSE,163
2014,6,rockfish,TRUE,21
2014,6,salmon,FALSE,592
2014,6,salmon,TRUE,253
2014,7,crab,FALSE,11
2014,7,crab,TRUE,5
2014,7,echinoderm,FALSE,30
2014,7,rockfish,FALSE,163
2014,7,rockfish,TRUE,21
2014,7,salmon,FALSE,592
2014,7,salmon,TRUE,253
2014,8,crab,FALSE,11
2014,8,crab,TRUE,5
2014,8,echinoderm,FALSE,30
2014,8,rockfish,FALSE,163
2014,8,rockfish,TRUE,21
2014,8,salmon,FALSE,592
2014,8,salmon,TRUE,253
2014,9,crab,FALSE,11
2014,9,crab,TRUE,5
2014,9,echinoderm,FALSE,30
2014,9,rockfish,FALSE,163
2014,9,rockfish,TRUE,21
2014,9,salmon,FALSE,592
2014,9,salmon,TRUE,253
2014,10,crab,FALSE,11
2014,10,crab,TRUE,5
2014,10,echinoderm,FALSE,75
2014,10,echinoderm,TRUE,17
2014,10,rockfish,FALSE,163
2014,10,rockfish,TRUE,21
2014,10,salmon,FALSE,592
2014,10,salmon,TRUE,253
2014,11,bivalve,TRUE,12
2014,11,crab,FALSE,12
2014,11,crab,TRUE,6
2014,11,echinoderm,FALSE,35
2014,11,echinoderm,TRUE,11
2014,11,rockfish,FALSE,163
2014,11,rockfish,TRUE,21
2014,11,salmon,FALSE,440
2014,11,salmon,TRUE,149
2014,12,bivalve,FALSE,42
2014,12,bivalve,TRUE,12
2014,12,crab,FALSE,12
2014,12,crab,TRUE,6
2014,12,echinoderm,FALSE,22
2014,12,rockfish,FALSE,217
2014,12,rockfish,TRUE,35
2014,12,salmon,FALSE,493
2014,12,salmon,TRUE,152
2014,13,bivalve,FALSE,80
2014,13,bivalve,TRUE,12
2014,13,crab,FALSE,12
2014,13,crab,TRUE,6
2014,13,echinoderm,FALSE,22
2014,13,herring,FALSE,212
2014,13,rockfish,FALSE,54
2014,13,rockfish,TRUE,14
2014,13,salmon,FALSE,401
2014,13,salmon,TRUE,142
2014,14,bivalve,FALSE,95
2014,14,crab,FALSE,44
2014,14,crab,TRUE,6
2014,14,herring,FALSE,212
2014,14,rockfish,FALSE,54
2014,14,rockfish,TRUE,14
2014,14,salmon,FALSE,401
2014,14,salmon,TRUE,142
2014,15,bivalve,FALSE,134
2014,15,bivalve,TRUE,43
2014,15,crab,FALSE,12
2014,15,crab,TRUE,6
2014,15,rockfish,FALSE,54
2014,15,rockfish,TRUE,14
2014,15,salmon,FALSE,401
2014,15,salmon,TRUE,142
2014,16,bivalve,FALSE,149
2014,16,bivalve,TRUE,31
2014,16,crab,FALSE,44
2014,16,crab,TRUE,6
2014,16,rockfish,FALSE,54
2014,16,rockfish,TRUE,14
2014,16,salmon,FALSE,477
2014,16,salmon,TRUE,38
2014,17,bivalve,FALSE,74
2014,17,bivalve,TRUE,47
2014,17,crab,FALSE,44
2014,17,crab,TRUE,6
2014,17,herring,FALSE,212
2014,17,rockfish,FALSE,54
2014,17,rockfish,TRUE,14
2014,17,salmon,FALSE,477
2014,17,salmon,TRUE,38
2014,18,bivalve,FALSE,74
2014,18,bivalve,TRUE,47
2014,18,crab,FALSE,44
2014,18,crab,TRUE,6
2014,18,herring,FALSE,212
2014,18,rockfish,FALSE,54
2014,18,rockfish,TRUE,14
2014,18,salmon,FALSE,477
2014,18,salmon,TRUE,38
2014,19,bivalve,FALSE,74
2014,19,bivalve,TRUE,47
2014,19,crab,FALSE,44
2014,19,crab,TRUE,6
2014,19,rockfish,FALSE,54
2014,19,rockfish,TRUE,14
2014,19,salmon,FALSE,477
2014,19,salmon,TRUE,38
2014,20,bivalve,FALSE,32
2014,20,bivalve,TRUE,47
2014,20,crab,FALSE,33
2014,20,crab,TRUE,2
2014,20,rockfish,FALSE,217
2014,20,rockfish,TRUE,35
2014,20,salmon,FALSE,516
2014,20,salmon,TRUE,45
2014,21,bivalve,FALSE,10
2014,21,bivalve,TRUE,4
2014,21,crab,FALSE,33
2014,21,crab,TRUE,2
2014,21,rockfish,FALSE,163
2014,21,rockfish,TRUE,21
2014,21,salmon,FALSE,516
2014,21,salmon,TRUE,45
2014,23,bivalve,FALSE,45
2014,23,bivalve,TRUE,46
2014,23,crab,FALSE,33
2014,23,crab,TRUE,2
2014,23,rockfish,FALSE,163
2014,23,rockfish,TRUE,21
2014,23,salmon,FALSE,440
2014,23,salmon,TRUE,149
2014,24,bivalve,FALSE,45
2014,24,bivalve,TRUE,46
2014,24,crab,FALSE,33
2014,24,crab,TRUE,2
2014,24,echinoderm,FALSE,2
2014,24,rockfish,FALSE,163
2014,24,rockfish,TRUE,21
2014,24,salmon,FALSE,440
2014,24,salmon,TRUE,149
2014,25,bivalve,FALSE,45
2014,25,bivalve,TRUE,46
2014,25,crab,FALSE,33
2014,25,crab,TRUE,2
2014,25,rockfish,FALSE,163
2014,25,rockfish,TRUE,21
2014,25,salmon,FALSE,440
2014,25,salmon,TRUE,149
2014,26,bivalve,FALSE,45
2014,26,bivalve,TRUE,46
2014,26,crab,FALSE,33
2014,26,crab,TRUE,2
2014,26,rockfish,FALSE,163
2014,26,rockfish,TRUE,21
2014,26,salmon,FALSE,440
2014,26,salmon,TRUE,149
2014,27,bivalve,FALSE,45
2014,27,bivalve,TRUE,46
2014,27,crab,FALSE,33
2014,27,crab,TRUE,2
2014,27,rockfish,FALSE,163
2014,27,rockfish,TRUE,21
2014,27,salmon,FALSE,440
2014,27,salmon,TRUE,149
2014,28,bivalve,FALSE,54
2014,28,bivalve,TRUE,31
2014,28,crab,FALSE,26
2014,28,crab,TRUE,6
2014,28,rockfish,FALSE,54
2014,28,rockfish,TRUE,14
2014,28,salmon,FALSE,477
2014,28,salmon,TRUE,38
2014,29,bivalve,FALSE,86
2014,29,bivalve,TRUE,78
2014,29,crab,FALSE,90
2014,29,crab,TRUE,12
2014,29,echinoderm,FALSE,35
2014,29,echinoderm,TRUE,11
2014,29,herring,FALSE,212
2014,29,rockfish,FALSE,54
2014,29,rockfish,TRUE,14
2014,29,salmon,FALSE,477
2014,29,salmon,TRUE,38
2014,101,crab,FALSE,43
2014,101,crab,TRUE,1
2014,101,echinoderm,FALSE,45
2014,101,echinoderm,TRUE,17
2014,101,rockfish,FALSE,163
2014,101,rockfish,TRUE,21
2014,101,salmon,FALSE,592
