rgn_id,year,n_sources,prod,score,sources,values
6,2001,1,0.8977243255252485,0.8977243255252485,path,0.1023
6,2002,4,0.45072532879326427,0.8193660987227633,"nutr, chem, path, trash","0.0807, 0.3393, 0.1037, 0.1721"
6,2003,4,0.45916682470762693,0.8231758590707576,"nutr, chem, path, trash","0.0627, 0.3388, 0.1051, 0.1721"
6,2004,4,0.46118096313820284,0.8240770945841946,"nutr, chem, path, trash","0.0572, 0.3388, 0.1064, 0.1721"
6,2005,4,0.4576822759674584,0.8225096909930723,"nutr, chem, path, trash","0.0628, 0.3388, 0.1078, 0.1721"
6,2006,4,0.4611549441655399,0.824065471113821,"nutr, chem, path, trash","0.0543, 0.3388, 0.1092, 0.1721"
6,2007,4,0.4532961429264577,0.8205319680945976,"nutr, chem, path, trash","0.0684, 0.3388, 0.1111, 0.1721"
6,2008,4,0.45907381196036195,0.8231341685233966,"nutr, chem, path, trash","0.0544, 0.3389, 0.113, 0.1721"
6,2009,4,0.4557660930125035,0.8216474336676942,"nutr, chem, path, trash","0.0598, 0.3385, 0.1148, 0.1721"
6,2010,4,0.45222539904739706,0.8200469877376438,"nutr, chem, path, trash","0.0636, 0.3396, 0.1167, 0.1721"
6,2011,4,0.4454313459150605,0.8169494674272709,"nutr, chem, path, trash","0.0773, 0.3385, 0.1186, 0.1721"
6,2012,4,0.4563213899785315,0.8218975894059258,"nutr, chem, path, trash","0.0531, 0.3385, 0.1201, 0.1721"
6,2013,4,0.4500039507122003,0.8190380564604351,"nutr, chem, path, trash","0.0648, 0.3382, 0.1217, 0.1721"
6,2014,1,0.8767686093215948,0.8767686093215948,path,0.1232
6,2015,1,0.875215021324312,0.875215021324312,path,0.1248
6,2016,1,0.8736614333270292,0.8736614333270292,path,0.1263
7,2002,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2003,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2004,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2005,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2006,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2007,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2008,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2009,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2010,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2011,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2012,1,0.8815482771226879,0.8815482771226879,trash,0.1185
7,2013,1,0.8815482771226879,0.8815482771226879,trash,0.1185
8,2001,1,0.9999960374093801,0.9999960374093801,path,0
8,2002,4,0.6274627269905705,0.8900142970893389,"nutr, chem, path, trash","0.0021, 0.0941, 0, 0.3059"
8,2003,4,0.6274540051588166,0.8900112042381275,"nutr, chem, path, trash","0.0021, 0.0941, 0, 0.3059"
8,2004,4,0.6274705983510777,0.8900170883270218,"nutr, chem, path, trash","0.0021, 0.0941, 0, 0.3059"
8,2005,4,0.6274310176480895,0.8900030524759978,"nutr, chem, path, trash","0.0022, 0.0941, 0, 0.3059"
8,2006,4,0.6278535043226589,0.8901528376752303,"nutr, chem, path, trash","0.0015, 0.0941, 0, 0.3059"
8,2007,4,0.6274932399143072,0.8900251170320965,"nutr, chem, path, trash","0.0021, 0.0941, 0, 0.3059"
8,2008,4,0.6275222785098941,0.890035413808735,"nutr, chem, path, trash","0.002, 0.0941, 0, 0.3059"
8,2009,4,0.6273617568711303,0.8899784900727008,"nutr, chem, path, trash","0.0023, 0.0941, 0, 0.3059"
8,2010,4,0.62713165846164165,0.8898968741611109,"nutr, chem, path, trash","0.0026, 0.0941, 0, 0.3059"
8,2011,4,0.6271055438148376,0.8898876098761913,"nutr, chem, path, trash","0.0027, 0.0941, 0, 0.3059"
8,2012,4,0.6273970220981203,0.8899909966654126,"nutr, chem, path, trash","0.0022, 0.0941, 0, 0.3059"
8,2013,4,0.6271313283049734,0.8898967570383978,"nutr, chem, path, trash","0.0026, 0.0941, 0, 0.3059"
8,2014,1,0.999997477560984,0.999997477560984,path,0
8,2015,1,0.9999974104322065,0.9999974104322065,path,0
8,2016,1,0.9999973433034289,0.9999973433034289,path,0
