am_sid,iucn_sid,spatial_source,sciname,cat_score,pr_score,trend_score,cat_ts,cat_txt,cat_ts_score,year
Fis-24923,18878,am,Pungitius pungitius,0,NA,0,LC,Least Concern,0,2014
Fis-24923,18878,am,Pungitius pungitius,0,NA,0,LC,Least Concern,0,2015
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1965
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1966
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1967
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1968
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1969
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1970
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1971
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1972
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1973
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1974
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1975
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1976
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1977
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1978
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1979
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1980
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1981
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1982
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1983
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1984
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1985
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1986
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1987
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1988
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1989
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1990
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1991
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1992
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1993
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1994
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1995
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1996
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1997
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1998
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,1999
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2000
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2001
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2002
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2003
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2004
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2005
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2006
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2007
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2008
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2009
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2010
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2011
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2012
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2013
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2014
Fis-30583,19488,am,Rhincodon typus,0.4,NA,-0.5,VU,Vulnerable,0.4,2015
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1965
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1965
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1966
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1966
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1967
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1967
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1968
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1968
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1969
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1969
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1970
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1970
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1971
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1971
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1972
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1972
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1973
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1973
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1974
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1974
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1975
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1975
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1976
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1976
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1977
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1977
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1978
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1978
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1979
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1979
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1980
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1980
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1981
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1981
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1982
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1982
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1983
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1983
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1984
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1984
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1985
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1985
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1986
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1986
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1987
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1987
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1988
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1988
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1989
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1989
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1990
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1990
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1991
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1991
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1992
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1992
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1993
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1993
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1994
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1994
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1995
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1995
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1996
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1996
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1997
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1997
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1998
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1998
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1999
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,1999
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2000
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2000
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2001
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2001
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2002
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2002
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2003
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2003
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2004
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2004
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2005
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2005
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2006
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2006
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2007
NA,20731,iucn,Stenella euphrosyne,0.3,NA,NA,CD,Lower Risk/conservation dependent,0.3,2007
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0,NA,NA,LC,Least Concern,0,2008
NA,20731,iucn,Stenella euphrosyne,0,NA,NA,LC,Least Concern,0,2008
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0,NA,NA,LC,Least Concern,0,2009
NA,20731,iucn,Stenella euphrosyne,0,NA,NA,LC,Least Concern,0,2009
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0,NA,NA,LC,Least Concern,0,2010
NA,20731,iucn,Stenella euphrosyne,0,NA,NA,LC,Least Concern,0,2010
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0,NA,NA,LC,Least Concern,0,2011
NA,20731,iucn,Stenella euphrosyne,0,NA,NA,LC,Least Concern,0,2011
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0,NA,NA,LC,Least Concern,0,2012
NA,20731,iucn,Stenella euphrosyne,0,NA,NA,LC,Least Concern,0,2012
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0,NA,NA,LC,Least Concern,0,2013
NA,20731,iucn,Stenella euphrosyne,0,NA,NA,LC,Least Concern,0,2013
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0,NA,NA,LC,Least Concern,0,2014
NA,20731,iucn,Stenella euphrosyne,0,NA,NA,LC,Least Concern,0,2014
ITS-Mam-180434,20731,iucn,Stenella coeruleoalba,0,NA,NA,LC,Least Concern,0,2015
NA,20731,iucn,Stenella euphrosyne,0,NA,NA,LC,Least Concern,0,2015
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1965
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1965
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1966
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1966
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1967
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1967
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1968
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1968
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1969
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1969
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1970
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1970
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1971
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1971
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1972
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1972
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1973
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1973
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1974
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1974
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1975
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1975
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1976
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1976
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1977
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1977
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1978
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1978
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1979
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1979
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1980
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1980
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1981
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1981
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1982
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1982
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1983
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1983
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1984
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1984
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1985
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1985
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1986
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1986
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1987
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1987
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1988
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1988
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1989
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1989
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1990
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1990
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1991
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1991
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1992
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1992
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1993
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1993
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1994
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1994
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1995
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1995
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1996
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1996
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1997
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1997
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1998
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1998
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,1999
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,1999
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2000
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2000
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2001
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2001
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2002
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2002
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2003
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2003
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2004
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2004
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2005
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2005
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2006
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2006
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2007
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2007
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2008
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2008
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2009
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2009
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2010
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2010
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2011
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2011
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2012
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2012
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2013
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2013
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2014
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2014
Fis-22832,21856,iucn,Thunnus alalunga,0.2,NA,-0.5,NT,Near Threatened,0.2,2015
NA,21856,iucn,Germo germon,0.2,NA,-0.5,NT,Near Threatened,0.2,2015
Fis-22836,21859,iucn,Thunnus obesus,0.4,NA,-0.5,VU,Vulnerable,0.4,1965
NA,21859,iucn,Thunnus mebachi,0.4,NA,-0.5,VU,Vulnerable,0.4,1965
Fis-22836,21859,iucn,Thunnus obesus,0.4,NA,-0.5,VU,Vulnerable,0.4,1966
NA,21859,iucn,Thunnus mebachi,0.4,NA,-0.5,VU,Vulnerable,0.4,1966
Fis-22836,21859,iucn,Thunnus obesus,0.4,NA,-0.5,VU,Vulnerable,0.4,1967
NA,21859,iucn,Thunnus mebachi,0.4,NA,-0.5,VU,Vulnerable,0.4,1967
Fis-22836,21859,iucn,Thunnus obesus,0.4,NA,-0.5,VU,Vulnerable,0.4,1968
NA,21859,iucn,Thunnus mebachi,0.4,NA,-0.5,VU,Vulnerable,0.4,1968
