"sid","rgn_name","rgn_type"
6336,"Guatemala","native"
6336,"Guinea","native"
6336,"Guinea-Bissau","native"
6336,"Honduras","native"
6336,"Ireland","native"
6336,"Israel","native"
6336,"Italy","native"
6336,"Japan","native"
6336,"Korea, Democratic People's Republic of","native"
6336,"Korea, Republic of","native"
6336,"Lebanon","native"
6336,"Libya","native"
6336,"Malta","native"
6336,"Mauritania","native"
6336,"Mexico","native"
6336,"Monaco","native"
6336,"Montenegro","native"
6336,"Morocco","native"
6336,"Namibia","native"
6336,"Netherlands","native"
6336,"New Caledonia","native"
6336,"New Zealand","native"
6336,"Nicaragua","native"
6336,"Norway","native"
6336,"Palestinian Territory, Occupied","native"
6336,"Panama","native"
6336,"Peru","native"
6336,"Poland","native"
6336,"Portugal","native"
6336,"Romania","native"
6336,"Russian Federation","native"
6336,"Saint Barthélemy","native"
6336,"Senegal","native"
6336,"Slovenia","native"
6336,"South Africa","native"
6336,"Spain","native"
6336,"Syrian Arab Republic","native"
6336,"Tunisia","native"
6336,"Turkey","native"
6336,"Ukraine","native"
6336,"United Kingdom","native"
6336,"United States","native"
6336,"Western Sahara","native"
11140,"Angola","native"
11140,"Argentina","native"
11140,"Australia","native"
11140,"Brazil","native"
11140,"Brunei Darussalam","native"
11140,"Cape Verde","native"
11140,"China","native"
11140,"Colombia","native"
11140,"Comoros","native"
11140,"Cook Islands","native"
11140,"Costa Rica","native"
11140,"Dominica","native"
11140,"Ecuador","native"
11140,"French Polynesia","native"
11140,"Ghana","native"
11140,"Indonesia","native"
11140,"Japan","native"
11140,"Kenya","native"
11140,"Kiribati","native"
11140,"Madagascar","native"
11140,"Malaysia","native"
11140,"Maldives","native"
11140,"Mayotte","native"
11140,"Micronesia, Federated States of ","native"
11140,"Nauru","native"
11140,"Oman","native"
11140,"Palau","native"
11140,"Panama","native"
11140,"Papua New Guinea","native"
11140,"Philippines","native"
11140,"Puerto Rico","native"
11140,"Réunion","native"
11140,"Saint Vincent and the Grenadines","native"
11140,"Samoa","native"
11140,"Senegal","native"
11140,"Solomon Islands","native"
11140,"South Africa","native"
11140,"Spain","native"
11140,"Sri Lanka","native"
11140,"Taiwan, Province of China","native"
11140,"Thailand","native"
11140,"United States","native"
11140,"Uruguay","native"
11140,"Venezuela, Bolivarian Republic of","native"
11140,"Viet Nam","native"
16369383,"Albania","native"
16369383,"Algeria","native"
16369383,"Bosnia and Herzegovina","native"
16369383,"Croatia","native"
16369383,"Cyprus","native"
16369383,"France","native"
16369383,"Gibraltar","native"
16369383,"Greece","native"
16369383,"Israel","native"
16369383,"Italy","native"
16369383,"Lebanon","native"
16369383,"Libya","native"
16369383,"Malta","native"
16369383,"Monaco","native"
16369383,"Montenegro","native"
16369383,"Morocco","native"
16369383,"Serbia","native"
16369383,"Slovenia","native"
16369383,"Spain","native"
16369383,"Syrian Arab Republic","native"
16369383,"Tunisia","native"
16369383,"Turkey","native"
22563,"Albania","native"
22563,"Algeria","native"
22563,"American Samoa","native"
22563,"Angola","native"
22563,"Anguilla","native"
22563,"Antigua and Barbuda","native"
22563,"Argentina","native"
22563,"Aruba","native"
22563,"Australia","native"
22563,"Bahamas","native"
22563,"Bahrain","native"
22563,"Bangladesh","native"
22563,"Barbados","native"
22563,"Belgium","native"
22563,"Belize","native"
22563,"Benin","native"
22563,"Bermuda","native"
22563,"Bonaire, Sint Eustatius and Saba","native"
22563,"Bosnia and Herzegovina","native"
22563,"Brazil","native"
22563,"British Indian Ocean Territory","native"
22563,"Brunei Darussalam","native"
22563,"Bulgaria","native"
22563,"Cambodia","native"
22563,"Cameroon","native"
22563,"Canada","native"
22563,"Cape Verde","native"
22563,"Cayman Islands","native"
22563,"Chile","native"
22563,"China","native"
22563,"Cocos (Keeling) Islands","native"
22563,"Colombia","native"
22563,"Comoros","native"
22563,"Cook Islands","native"
22563,"Costa Rica","native"
22563,"Côte d'Ivoire","native"
22563,"Croatia","native"
22563,"Cuba","native"
22563,"Curaçao","native"
22563,"Cyprus","native"
22563,"Denmark","native"
22563,"Djibouti","native"
22563,"Dominica","native"
22563,"Dominican Republic","native"
22563,"Ecuador","native"
22563,"Egypt","native"
22563,"El Salvador","native"
22563,"Falkland Islands (Malvinas)","native"
22563,"Faroe Islands","native"
22563,"Fiji","native"
22563,"France","native"
22563,"French Guiana","native"
22563,"French Polynesia","native"
22563,"Gabon","native"
22563,"Gambia","native"
22563,"Georgia","native"
22563,"Germany","native"
22563,"Ghana","native"
22563,"Gibraltar","native"
22563,"Greece","native"
22563,"Grenada","native"
22563,"Guadeloupe","native"
22563,"Guam","native"
22563,"Guatemala","native"
22563,"Guernsey","native"
22563,"Guinea","native"
22563,"Guinea-Bissau","native"
22563,"Guyana","native"
22563,"Haiti","native"
22563,"Honduras","native"
22563,"Hong Kong","native"
22563,"India","native"
22563,"Indonesia","native"
22563,"Iran, Islamic Republic of","native"
22563,"Ireland","native"
22563,"Isle of Man","native"
22563,"Israel","native"
22563,"Italy","native"
22563,"Jamaica","native"
22563,"Japan","native"
22563,"Jersey","native"
22563,"Kenya","native"
22563,"Kiribati","native"
22563,"Korea, Republic of","native"
22563,"Kuwait","native"
22563,"Lebanon","native"
22563,"Liberia","native"
22563,"Libya","native"
22563,"Madagascar","native"
22563,"Malaysia","native"
22563,"Maldives","native"
22563,"Malta","native"
22563,"Marshall Islands","native"
22563,"Martinique","native"
22563,"Mauritania","native"
22563,"Mayotte","native"
22563,"Mexico","native"
22563,"Micronesia, Federated States of ","native"
22563,"Monaco","native"
22563,"Montenegro","native"
22563,"Morocco","native"
22563,"Mozambique","native"
22563,"Myanmar","native"
22563,"Namibia","native"
22563,"Nauru","native"
22563,"Netherlands","native"
22563,"New Caledonia","native"
22563,"New Zealand","native"
22563,"Nicaragua","native"
22563,"Nigeria","native"
22563,"Niue","native"
22563,"Northern Mariana Islands","native"
22563,"Oman","native"
22563,"Pakistan","native"
22563,"Palau","native"
22563,"Panama","native"
22563,"Papua New Guinea","native"
22563,"Peru","native"
22563,"Philippines","native"
22563,"Pitcairn","native"
22563,"Portugal","native"
22563,"Puerto Rico","native"
22563,"Qatar","native"
22563,"Réunion","native"
22563,"Romania","native"
22563,"Russian Federation","native"
22563,"Saint Helena, Ascension and Tristan da Cunha","native"
22563,"Saint Kitts and Nevis","native"
22563,"Saint Lucia","native"
22563,"Saint Martin (French part)","native"
22563,"Saint Pierre and Miquelon","native"
22563,"Saint Vincent and the Grenadines","native"
22563,"Samoa","native"
22563,"Sao Tomé and Principe","native"
22563,"Saudi Arabia","native"
22563,"Senegal","native"
22563,"Seychelles","native"
22563,"Singapore","native"
22563,"Sint Maarten (Dutch part)","native"
22563,"Slovenia","native"
22563,"Solomon Islands","native"
22563,"Somalia","native"
22563,"South Africa","native"
22563,"Spain","native"
22563,"Sri Lanka","native"
22563,"Suriname","native"
22563,"Syrian Arab Republic","native"
22563,"Taiwan, Province of China","native"
22563,"Tanzania, United Republic of","native"
22563,"Thailand","native"
22563,"Togo","native"
22563,"Tonga","native"
22563,"Trinidad and Tobago","native"
22563,"Tunisia","native"
22563,"Turkey","native"
22563,"Turks and Caicos Islands","native"
22563,"Ukraine","native"
22563,"United Arab Emirates","native"
22563,"United Kingdom","native"
22563,"United States","native"
22563,"Uruguay","native"
22563,"Vanuatu","native"
22563,"Venezuela, Bolivarian Republic of","native"
22563,"Viet Nam","native"
22563,"Virgin Islands, British","native"
22563,"Virgin Islands, U.S.","native"
22563,"Wallis and Futuna","native"
22563,"Western Sahara","native"
22563,"Yemen","native"
194300,"New Zealand","native"
22823,"Canada","native"
22823,"Greenland","native"
22823,"Norway","native"
22823,"Russian Federation","native"
22823,"Svalbard and Jan Mayen","native"
22823,"United States","native"
2477,"Angola","native"
2477,"Argentina","native"
2477,"Australia","native"
2477,"Bahamas","native"
2477,"Bangladesh","native"
2477,"Benin","native"
2477,"Bermuda","native"
2477,"Brazil","native"
2477,"Cameroon","native"
2477,"Canada","native"
2477,"Cape Verde","native"
2477,"Chile","native"
2477,"China","native"
2477,"Cocos (Keeling) Islands","native"
2477,"Colombia","native"
2477,"Comoros","native"
2477,"Cook Islands","native"
2477,"Costa Rica","native"
2477,"Côte d'Ivoire","native"
2477,"Djibouti","native"
2477,"Ecuador","native"
2477,"El Salvador","native"
2477,"Equatorial Guinea","native"
2477,"Eritrea","native"
2477,"Falkland Islands (Malvinas)","native"
2477,"Faroe Islands","native"
2477,"France","native"
2477,"French Southern Territories","native"
2477,"Gabon","native"
2477,"Ghana","native"
2477,"Gibraltar","native"
2477,"Greece","native"
2477,"Greenland","native"
2477,"Grenada","native"
2477,"Guatemala","native"
2477,"Iceland","native"
2477,"India","native"
2477,"Indonesia","native"
2477,"Iran, Islamic Republic of","native"
2477,"Iraq","native"
2477,"Ireland","native"
2477,"Japan","native"
2477,"Kenya","native"
2477,"Madagascar","native"
2477,"Malaysia","native"
2477,"Maldives","native"
2477,"Marshall Islands","native"
2477,"Mauritania","native"
2477,"Mauritius","native"
2477,"Mexico","native"
2477,"Morocco","native"
2477,"Mozambique","native"
2477,"Myanmar","native"
2477,"Namibia","native"
2477,"New Caledonia","native"
2477,"New Zealand","native"
2477,"Nicaragua","native"
2477,"Nigeria","native"
2477,"Northern Mariana Islands","native"
2477,"Norway","native"
2477,"Oman","native"
2477,"Pakistan","native"
2477,"Palau","native"
2477,"Panama","native"
2477,"Peru","native"
2477,"Philippines","native"
2477,"Pitcairn","native"
2477,"Portugal","native"
2477,"Réunion","native"
2477,"Russian Federation","native"
2477,"Saint Helena, Ascension and Tristan da Cunha","native"
2477,"Saint Pierre and Miquelon","native"
2477,"Sao Tomé and Principe","native"
2477,"Senegal","native"
2477,"Seychelles","native"
2477,"Somalia","native"
2477,"South Africa","native"
2477,"South Georgia and the South Sandwich Islands","native"
2477,"Spain","native"
2477,"Sri Lanka","native"
2477,"Taiwan, Province of China","native"
2477,"Tanzania, United Republic of","native"
2477,"Thailand","native"
2477,"Timor-Leste","native"
2477,"Togo","native"
2477,"United Kingdom","native"
2477,"United States","native"
2477,"Uruguay","native"
2477,"Western Sahara","native"
2477,"Yemen","native"
2472,"Greenland","native"
2472,"Svalbard and Jan Mayen","native"
2468,"Canada","native"
2468,"Russian Federation","native"
2468,"United States","native"
2469,"Russian Federation","native"
2467,"Canada","native"
2467,"Greenland","native"
2467,"United States","native"
2478,"Algeria","native"
2478,"Angola","native"
2478,"Antarctica","native"
2478,"Argentina","native"
2478,"Australia","native"
2478,"Belgium","native"
2478,"Bermuda","native"
2478,"Bouvet Island","native"
2478,"Brazil","native"
2478,"Canada","native"
2478,"Cape Verde","native"
2478,"Chile","native"
2478,"China","native"
2478,"Congo","native"
2478,"Congo, The Democratic Republic of the","native"
2478,"Croatia","native"
2478,"Cyprus","native"
2478,"Denmark","native"
2478,"Ecuador","native"
2478,"Egypt","native"
2478,"Falkland Islands (Malvinas)","native"
2478,"Faroe Islands","native"
2478,"Fiji","native"
2478,"France","native"
2478,"French Southern Territories","native"
2478,"Gabon","native"
2478,"Germany","native"
2478,"Gibraltar","native"
2478,"Greece","native"
2478,"Greenland","native"
2478,"Heard Island and McDonald Islands","native"
2478,"Iceland","native"
2478,"India","native"
2478,"Indonesia","native"
2478,"Iran, Islamic Republic of","native"
2478,"Iraq","native"
2478,"Ireland","native"
2478,"Isle of Man","native"
2478,"Israel","native"
2478,"Italy","native"
2478,"Japan","native"
2478,"Korea, Democratic People's Republic of","native"
2478,"Korea, Republic of","native"
2478,"Lebanon","native"
2478,"Libya","native"
2478,"Madagascar","native"
2478,"Malaysia","native"
2478,"Malta","native"
2478,"Mauritius","native"
2478,"Mexico","native"
2478,"Monaco","native"
2478,"Morocco","native"
2478,"Mozambique","native"
2478,"Namibia","native"
2478,"Netherlands","native"
2478,"New Caledonia","native"
2478,"New Zealand","native"
2478,"Norway","native"
2478,"Oman","native"
2478,"Pakistan","native"
2478,"Peru","native"
2478,"Philippines","native"
2478,"Portugal","native"
2478,"Réunion","native"
2478,"Russian Federation","native"
2478,"Saint Helena, Ascension and Tristan da Cunha","native"
2478,"Saint Pierre and Miquelon","native"
2478,"Saudi Arabia","native"
2478,"Seychelles","native"
2478,"Slovenia","native"
2478,"South Africa","native"
2478,"South Georgia and the South Sandwich Islands","native"
2478,"Spain","native"
2478,"Sri Lanka","native"
2478,"Svalbard and Jan Mayen","native"
2478,"Sweden","native"
2478,"Syrian Arab Republic","native"
2478,"Tunisia","native"
2478,"Turkey","native"
2478,"United Arab Emirates","native"
2478,"United Kingdom","native"
2478,"United States","native"
2478,"Venezuela, Bolivarian Republic of","native"
16208224,"Algeria","native"
16208224,"Cyprus","native"
16208224,"Egypt","native"
16208224,"France","native"
16208224,"Gibraltar","native"
16208224,"Greece","native"
16208224,"Israel","native"
16208224,"Italy","native"
16208224,"Lebanon","native"
16208224,"Libya","native"
16208224,"Malta","native"
16208224,"Monaco","native"
16208224,"Morocco","native"
16208224,"Spain","native"
16208224,"Syrian Arab Republic","native"
16208224,"Tunisia","native"
16208224,"Turkey","native"
41761,"Brazil","native"
41761,"Uruguay","native"
17978,"Argentina","native"
17978,"Brazil","native"
17978,"Uruguay","native"
8099,"China","native"
8099,"Japan","native"
8099,"Korea, Democratic People's Republic of","native"
8099,"Korea, Republic of","native"
8099,"Russian Federation","native"
8097,"Canada","native"
8097,"Mexico","native"
8097,"Russian Federation","native"
8097,"United States","native"
8097,"Iceland","regionally extinct"
4162,"New Zealand","native"
13006,"American Samoa","native"
13006,"Angola","native"
13006,"Anguilla","native"
13006,"Antigua and Barbuda","native"
13006,"Argentina","native"
13006,"Aruba","native"
13006,"Australia","native"
13006,"Bahamas","native"
13006,"Bangladesh","native"
13006,"Barbados","native"
13006,"Benin","native"
13006,"Bermuda","native"
13006,"Bonaire, Sint Eustatius and Saba","native"
13006,"Brazil","native"
13006,"Cameroon","native"
13006,"Canada","native"
13006,"Cape Verde","native"
13006,"Cayman Islands","native"
13006,"Chile","native"
13006,"Cocos (Keeling) Islands","native"
13006,"Colombia","native"
13006,"Comoros","native"
13006,"Congo","native"
13006,"Congo, The Democratic Republic of the","native"
13006,"Cook Islands","native"
13006,"Costa Rica","native"
13006,"Côte d'Ivoire","native"
13006,"Cuba","native"
13006,"Curaçao","native"
13006,"Denmark","native"
13006,"Djibouti","native"
13006,"Dominica","native"
13006,"Dominican Republic","native"
13006,"Ecuador","native"
13006,"El Salvador","native"
13006,"Equatorial Guinea","native"
13006,"Falkland Islands (Malvinas)","native"
13006,"Faroe Islands","native"
13006,"Fiji","native"
13006,"France","native"
13006,"French Polynesia","native"
13006,"French Southern Territories","native"
13006,"Gabon","native"
13006,"Gambia","native"
13006,"Ghana","native"
13006,"Greenland","native"
13006,"Grenada","native"
13006,"Guadeloupe","native"
13006,"Guam","native"
13006,"Guatemala","native"
13006,"Haiti","native"
13006,"Honduras","native"
13006,"Iceland","native"
13006,"India","native"
13006,"Indonesia","native"
13006,"Iran, Islamic Republic of","native"
13006,"Ireland","native"
13006,"Jamaica","native"
13006,"Japan","native"
13006,"Kenya","native"
13006,"Kiribati","native"
13006,"Korea, Democratic People's Republic of","native"
13006,"Korea, Republic of","native"
13006,"Madagascar","native"
13006,"Malaysia","native"
13006,"Maldives","native"
13006,"Marshall Islands","native"
13006,"Martinique","native"
13006,"Mauritania","native"
13006,"Mauritius","native"
13006,"Mexico","native"
13006,"Morocco","native"
13006,"Mozambique","native"
13006,"Myanmar","native"
13006,"Namibia","native"
13006,"Nauru","native"
13006,"New Caledonia","native"
13006,"New Zealand","native"
13006,"Nicaragua","native"
13006,"Nigeria","native"
13006,"Niue","native"
13006,"Northern Mariana Islands","native"
13006,"Norway","native"
13006,"Oman","native"
13006,"Pakistan","native"
13006,"Palau","native"
13006,"Panama","native"
13006,"Papua New Guinea","native"
13006,"Peru","native"
13006,"Philippines","native"
13006,"Pitcairn","native"
13006,"Portugal","native"
13006,"Puerto Rico","native"
13006,"Réunion","native"
13006,"Russian Federation","native"
13006,"Saint Helena, Ascension and Tristan da Cunha","native"
13006,"Saint Kitts and Nevis","native"
13006,"Saint Lucia","native"
13006,"Saint Martin (French part)","native"
13006,"Saint Pierre and Miquelon","native"
13006,"Saint Vincent and the Grenadines","native"
13006,"Samoa","native"
13006,"Sao Tomé and Principe","native"
13006,"Senegal","native"
13006,"Seychelles","native"
13006,"Sint Maarten (Dutch part)","native"
13006,"Solomon Islands","native"
13006,"Somalia","native"
13006,"South Africa","native"
13006,"South Georgia and the South Sandwich Islands","native"
13006,"Spain","native"
13006,"Sri Lanka","native"
13006,"Taiwan, Province of China","native"
13006,"Tanzania, United Republic of","native"
13006,"Timor-Leste","native"
13006,"Togo","native"
13006,"Tonga","native"
13006,"Trinidad and Tobago","native"
13006,"Tunisia","native"
13006,"Turks and Caicos Islands","native"
13006,"Tuvalu","native"
13006,"United Arab Emirates","native"
13006,"United Kingdom","native"
13006,"United States","native"
13006,"Uruguay","native"
13006,"Vanuatu","native"
13006,"Venezuela, Bolivarian Republic of","native"
13006,"Viet Nam","native"
13006,"Virgin Islands, British","native"
13006,"Virgin Islands, U.S.","native"
13006,"Wallis and Futuna","native"
13006,"Western Sahara","native"
13006,"Yemen","native"
132832,"American Samoa","native"
132832,"Australia","native"
132832,"Cook Islands","native"
132832,"Fiji","native"
132832,"French Polynesia","native"
132832,"Guam","native"
132832,"Kiribati","native"
132832,"Marshall Islands","native"
132832,"Micronesia, Federated States of ","native"
132832,"Nauru","native"
132832,"New Caledonia","native"
132832,"New Zealand","native"
132832,"Niue","native"
132832,"Northern Mariana Islands","native"
132832,"Palau","native"
132832,"Papua New Guinea","native"
132832,"Solomon Islands","native"
132832,"Tokelau","native"
132832,"Tonga","native"
132832,"Tuvalu","native"
132832,"Vanuatu","native"
132832,"Wallis and Futuna","native"
132835,"India","native"
132835,"Iran, Islamic Republic of","native"
132835,"Iraq","native"
132835,"Kuwait","native"
132835,"Oman","native"
132835,"Pakistan","native"
132835,"Sri Lanka","native"
132835,"United Arab Emirates","native"
132835,"Yemen","native"
44187,"Philippines","native"
15419,"Bangladesh","native"
15419,"Brunei Darussalam","native"
15419,"Cambodia","native"
15419,"India","native"
15419,"Indonesia","native"
15419,"Lao People's Democratic Republic","native"
15419,"Malaysia","native"
15419,"Myanmar","native"
15419,"Philippines","native"
15419,"Singapore","native"
15419,"Thailand","native"
15419,"Viet Nam","native"
133710,"Taiwan, Province of China","native"
20424,"Australia","native"
20424,"Bahrain","native"
20424,"Bangladesh","native"
20424,"Brunei Darussalam","native"
20424,"Cambodia","native"
20424,"China","native"
20424,"Comoros","native"
20424,"Djibouti","native"
20424,"Egypt","native"
20424,"Ethiopia","native"
20424,"Hong Kong","native"
20424,"India","native"
20424,"Indonesia","native"
20424,"Iran, Islamic Republic of","native"
20424,"Iraq","native"
20424,"Israel","native"
20424,"Kenya","native"
20424,"Kuwait","native"
20424,"Macao","native"
20424,"Madagascar","native"
20424,"Malaysia","native"
20424,"Mozambique","native"
20424,"Myanmar","native"
20424,"Oman","native"
20424,"Pakistan","native"
20424,"Papua New Guinea","native"
20424,"Philippines","native"
20424,"Qatar","native"
20424,"Saudi Arabia","native"
20424,"Singapore","native"
20424,"Somalia","native"
20424,"South Africa","native"
20424,"Sri Lanka","native"
20424,"Taiwan, Province of China","native"
20424,"Tanzania, United Republic of","native"
20424,"Thailand","native"
20424,"Timor-Leste","native"
20424,"United Arab Emirates","native"
20424,"Viet Nam","native"
20424,"Yemen","native"
2474,"Anguilla","native"
2474,"Antarctica","native"
2474,"Antigua and Barbuda","native"
2474,"Argentina","native"
2474,"Australia","native"
2474,"Bahamas","native"
2474,"Bangladesh","native"
2474,"Belgium","native"
2474,"Bermuda","native"
2474,"Bonaire, Sint Eustatius and Saba","native"
2474,"Brazil","native"
2474,"Canada","native"
2474,"Cape Verde","native"
2474,"Chile","native"
2474,"China","native"
2474,"Cuba","native"
2474,"Curaçao","native"
2474,"Denmark","native"
2474,"Dominica","native"
2474,"Dominican Republic","native"
2474,"Ecuador","native"
2474,"Faroe Islands","native"
2474,"France","native"
2474,"French Guiana","native"
2474,"Gambia","native"
2474,"Greece","native"
2474,"Greenland","native"
2474,"Guadeloupe","native"
2474,"Iceland","native"
2474,"Indonesia","native"
2474,"Ireland","native"
2474,"Israel","native"
2474,"Italy","native"
2474,"Japan","native"
2474,"Korea, Democratic People's Republic of","native"
2474,"Korea, Republic of","native"
2474,"Mauritania","native"
2474,"Mexico","native"
2474,"Morocco","native"
2474,"Mozambique","native"
2474,"Netherlands","native"
2474,"New Caledonia","native"
2474,"New Zealand","native"
2474,"Norway","native"
2474,"Papua New Guinea","native"
2474,"Portugal","native"
2474,"Puerto Rico","native"
2474,"Russian Federation","native"
2474,"Saint Martin (French part)","native"
2474,"Saint Pierre and Miquelon","native"
2474,"Senegal","native"
2474,"Sint Maarten (Dutch part)","native"
2474,"South Africa","native"
2474,"Spain","native"
2474,"Svalbard and Jan Mayen","native"
2474,"Sweden","native"
2474,"Taiwan, Province of China","native"
2474,"Thailand","native"
2474,"Tunisia","native"
2474,"Turks and Caicos Islands","native"
2474,"United Kingdom","native"
2474,"United States","native"
2474,"Uruguay","native"
2474,"Virgin Islands, British","native"
2474,"Virgin Islands, U.S.","native"
2474,"Western Sahara","native"
41712,"Bermuda","native"
41712,"Canada","native"
41712,"Greenland","native"
41712,"Iceland","native"
41712,"Ireland","native"
41712,"Norway","native"
41712,"Portugal","native"
41712,"Saint Pierre and Miquelon","native"
41712,"Spain","native"
41712,"United Kingdom","native"
41712,"United States","native"
41711,"Japan","native"
41711,"Russian Federation","native"
41711,"United States","native"
133706,"Canada","native"
133706,"Mexico","native"
133706,"United States","native"
2475,"Angola","native"
2475,"Argentina","native"
2475,"Australia","native"
2475,"Bahamas","native"
2475,"Bermuda","native"
2475,"Brazil","native"
2475,"Canada","native"
2475,"Cape Verde","native"
2475,"Chile","native"
2475,"Congo","native"
2475,"Congo, The Democratic Republic of the","native"
2475,"Cuba","native"
2475,"Dominican Republic","native"
2475,"Falkland Islands (Malvinas)","native"
2475,"Faroe Islands","native"
2475,"French Southern Territories","native"
2475,"Gibraltar","native"
2475,"Greenland","native"
2475,"Haiti","native"
2475,"Iceland","native"
2475,"Ireland","native"
2475,"Japan","native"
2475,"Kenya","native"
2475,"Korea, Democratic People's Republic of","native"
2475,"Korea, Republic of","native"
2475,"Madagascar","native"
2475,"Mauritania","native"
2475,"Mexico","native"
2475,"Morocco","native"
2475,"Namibia","native"
2475,"New Zealand","native"
2475,"Northern Mariana Islands","native"
2475,"Norway","native"
2475,"Peru","native"
2475,"Portugal","native"
2475,"Réunion","native"
2475,"Russian Federation","native"
2475,"Saint Helena, Ascension and Tristan da Cunha","native"
2475,"Saint Pierre and Miquelon","native"
2475,"South Africa","native"
2475,"South Georgia and the South Sandwich Islands","native"
2475,"Spain","native"
2475,"Turks and Caicos Islands","native"
2475,"United Kingdom","native"
2475,"United States","native"
2475,"Uruguay","native"
2475,"Western Sahara","native"
136315,"Australia","native"
17028,"Mexico","native"
4592,"American Samoa","native"
4592,"Australia","native"
4592,"British Indian Ocean Territory","native"
4592,"Cambodia","native"
4592,"China","native"
4592,"Christmas Island","native"
4592,"Cocos (Keeling) Islands","native"
4592,"Comoros","native"
4592,"Cook Islands","native"
4592,"Disputed Territory","native"
4592,"Djibouti","native"
4592,"Egypt","native"
4592,"Eritrea","native"
4592,"Fiji","native"
4592,"French Polynesia","native"
4592,"Guam","native"
4592,"Hong Kong","native"
4592,"India","native"
4592,"Indonesia","native"
4592,"Israel","native"
4592,"Japan","native"
4592,"Kenya","native"
4592,"Kiribati","native"
4592,"Madagascar","native"
4592,"Malaysia","native"
4592,"Maldives","native"
4592,"Marshall Islands","native"
4592,"Mayotte","native"
4592,"Micronesia, Federated States of ","native"
4592,"Mozambique","native"
4592,"Myanmar","native"
4592,"Nauru","native"
4592,"New Caledonia","native"
4592,"Niue","native"
4592,"Northern Mariana Islands","native"
4592,"Palau","native"
4592,"Papua New Guinea","native"
4592,"Philippines","native"
4592,"Pitcairn","native"
4592,"Samoa","native"
4592,"Saudi Arabia","native"
4592,"Seychelles","native"
4592,"Singapore","native"
4592,"Solomon Islands","native"
4592,"Somalia","native"
4592,"Sri Lanka","native"
4592,"Sudan","native"
4592,"Taiwan, Province of China","native"
4592,"Tanzania, United Republic of","native"
4592,"Thailand","native"
4592,"Timor-Leste","native"
4592,"Tokelau","native"
4592,"Tonga","native"
4592,"Tuvalu","native"
4592,"United States Minor Outlying Islands","native"
4592,"Vanuatu","native"
4592,"Viet Nam","native"
4592,"Wallis and Futuna","native"
4592,"Yemen","native"
3855,"Albania","native"
3855,"Algeria","native"
3855,"Australia","native"
3855,"Bahamas","native"
3855,"Barbados","native"
3855,"Bosnia and Herzegovina","native"
3855,"Brazil","native"
3855,"Chile","native"
3855,"Croatia","native"
3855,"Cyprus","native"
3855,"Egypt","native"
3855,"France","native"
3855,"Gibraltar","native"
3855,"Greece","native"
3855,"Israel","native"
3855,"Italy","native"
3855,"Japan","native"
3855,"Kenya","native"
3855,"Lebanon","native"
3855,"Libya","native"
3855,"Madagascar","native"
3855,"Mauritania","native"
3855,"Mauritius","native"
3855,"Montenegro","native"
3855,"Morocco","native"
3855,"Mozambique","native"
3855,"Namibia","native"
3855,"New Caledonia","native"
3855,"New Zealand","native"
3855,"Philippines","native"
3855,"Seychelles","native"
3855,"Slovenia","native"
3855,"South Africa","native"
3855,"Spain","native"
3855,"Sri Lanka","native"
3855,"Syrian Arab Republic","native"
3855,"Tanzania, United Republic of","native"
3855,"Tunisia","native"
3855,"Turkey","native"
3855,"United States","native"
3855,"Western Sahara","native"
39381,"Albania","native"
39381,"Algeria","native"
39381,"American Samoa","native"
39381,"Angola","native"
39381,"Anguilla","native"
39381,"Antigua and Barbuda","native"
39381,"Argentina","native"
39381,"Aruba","native"
39381,"Australia","native"
39381,"Bahamas","native"
39381,"Bahrain","native"
39381,"Bangladesh","native"
39381,"Barbados","native"
39381,"Belize","native"
39381,"Benin","native"
39381,"Bermuda","native"
39381,"Bonaire, Sint Eustatius and Saba","native"
39381,"Brazil","native"
39381,"Cameroon","native"
39381,"Canada","native"
39381,"Cape Verde","native"
39381,"Cayman Islands","native"
39381,"Chile","native"
39381,"China","native"
39381,"Colombia","native"
39381,"Comoros","native"
39381,"Congo","native"
39381,"Cook Islands","native"
39381,"Costa Rica","native"
39381,"Côte d'Ivoire","native"
39381,"Croatia","native"
39381,"Curaçao","native"
39381,"Denmark","native"
39381,"Djibouti","native"
39381,"Dominica","native"
39381,"Dominican Republic","native"
39381,"Ecuador","native"
39381,"Egypt","native"
39381,"El Salvador","native"
39381,"Equatorial Guinea","native"
39381,"Eritrea","native"
39381,"Falkland Islands (Malvinas)","native"
39381,"Fiji","native"
39381,"French Guiana","native"
39381,"French Polynesia","native"
39381,"Gabon","native"
39381,"Gambia","native"
39381,"Ghana","native"
39381,"Greece","native"
39381,"Grenada","native"
39381,"Guadeloupe","native"
39381,"Guam","native"
39381,"Guatemala","native"
39381,"Guinea","native"
39381,"Guinea-Bissau","native"
39381,"Guyana","native"
39381,"Honduras","native"
39381,"India","native"
39381,"Indonesia","native"
39381,"Iran, Islamic Republic of","native"
39381,"Iraq","native"
39381,"Italy","native"
39381,"Japan","native"
39381,"Kenya","native"
39381,"Kiribati","native"
39381,"Kuwait","native"
39381,"Lao People's Democratic Republic","native"
39381,"Liberia","native"
39381,"Libya","native"
39381,"Madagascar","native"
39381,"Malaysia","native"
39381,"Maldives","native"
39381,"Marshall Islands","native"
39381,"Martinique","native"
39381,"Mauritania","native"
39381,"Mauritius","native"
39381,"Mayotte","native"
39381,"Mexico","native"
39381,"Micronesia, Federated States of ","native"
