order_no,issued_date,closes_area,area,subarea
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,3
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,4
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,6
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,7
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,9
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,10
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,11
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,12
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,13
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",14,14
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,1
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,2
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,3
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,4
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,5
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,6
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,7
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,8
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,9
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,10
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,11
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,12
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,13
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,14
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,15
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,17
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,18
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,19
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,20
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,21
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",16,22
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,1
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,2
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,3
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,4
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,5
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,6
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,7
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,8
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,9
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,10
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,11
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,12
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,13
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,14
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,15
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,16
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,17
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,18
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,19
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",17,21
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,1
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,2
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,3
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,4
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,5
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,7
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,8
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,9
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,10
PTN-2012-72,2012-02-28,"Areas 12 to 29, except 13-3 TO 13-11, 13-16, 13-17, 14-5, 14-8, 14-15, 16-16, 17-20 and a portion of 23-6 (Useless Inlet)",23,11
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,1
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,2
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,3
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,4
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,5
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,6
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,7
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,8
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,10
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,11
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,12
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,13
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,14
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,14
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,15
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,16
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,18
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,19
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,20
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,24
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,25
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,26
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,27
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,28
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,29
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,30
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,31
PTN-2012-74,2012-03-01,"Area 7, except 7-9,  7-17, 7-21 TO 7-23",7,32
PTN-2012-76,2012-03-01,"Area 23, except 23-3, 23-5, 23-6, 23-8 to 23-10",23,1
PTN-2012-76,2012-03-01,"Area 23, except 23-3, 23-5, 23-6, 23-8 to 23-10",23,2
PTN-2012-76,2012-03-01,"Area 23, except 23-3, 23-5, 23-6, 23-8 to 23-10",23,4
PTN-2012-76,2012-03-01,"Area 23, except 23-3, 23-5, 23-6, 23-8 to 23-10",23,7
PTN-2012-76,2012-03-01,"Area 23, except 23-3, 23-5, 23-6, 23-8 to 23-10",23,11
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,1
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,2
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,3
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,4
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,5
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,10
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,16
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,18
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,19
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,31
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,32
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,33
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,34
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,35
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,35
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,36
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,37
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,38
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,39
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,40
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,41
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,42
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,43
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,44
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,45
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,46
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,47
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,48
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,49
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,50
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,51
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,52
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,53
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,54
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,55
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,56
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,57
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,58
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,59
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,60
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,61
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,62
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,63
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,64
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,65
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,66
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,67
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,68
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,69
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,70
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,71
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,72
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,73
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,74
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,75
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,76
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,77
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,78
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,79
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,80
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,81
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,82
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,83
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,84
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,85
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,86
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,87
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,88
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,89
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,90
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,91
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,92
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,93
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,94
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,95
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,96
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,97
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,98
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,99
PTN-2012-77,2012-03-02,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, portion of SAS 2-14, 2-15, 2-17",2,100
PTN-2012-81,2012-03-08,"Area 23, except 23-3 to 23-10",23,1
PTN-2012-81,2012-03-08,"Area 23, except 23-3 to 23-10",23,2
PTN-2012-81,2012-03-08,"Area 23, except 23-3 to 23-10",23,11
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,1
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,2
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,3
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,4
PTN-2012-85,2012-03-14,"Area 2, except SA 2-6 to 2-9, 2-11 to 2-13, 2-17, 2-18 and portions of SAS 2-14, 2-15",2,5
