goal,dimension,region_id,score,yr_text,year
CW,resilience,2,65.43,2016,2016
FIS,resilience,2,77.15,2016,2016
HAB,resilience,2,77.15,2016,2016
ICO,resilience,2,77.15,2016,2016
LSP,resilience,2,65.43,2016,2016
LVF,resilience,2,65.43,2016,2016
LVO,resilience,2,65.43,2016,2016
MAR,resilience,2,65.43,2016,2016
SAL,resilience,2,77.15,2016,2016
SPP,resilience,2,65.43,2016,2016
TR,resilience,2,65.43,2016,2016
AO,resilience,3,71.69,2016,2016
CPP,resilience,3,61.44,2016,2016
CSS,resilience,3,61.44,2016,2016
CW,resilience,3,61.44,2016,2016
FIS,resilience,3,75.12,2016,2016
HAB,resilience,3,75.12,2016,2016
ICO,resilience,3,75.12,2016,2016
LSP,resilience,3,61.44,2016,2016
LVF,resilience,3,56.93,2016,2016
LVO,resilience,3,61.44,2016,2016
MAR,resilience,3,61.44,2016,2016
SAL,resilience,3,75.12,2016,2016
SPP,resilience,3,61.44,2016,2016
TR,resilience,3,61.44,2016,2016
AO,resilience,4,75.24,2016,2016
CPP,resilience,4,79.64,2016,2016
CSS,resilience,4,79.64,2016,2016
CW,resilience,4,79.64,2016,2016
FIS,resilience,4,83.52,2016,2016
HAB,resilience,4,83.52,2016,2016
ICO,resilience,4,83.52,2016,2016
LSP,resilience,4,79.64,2016,2016
LVF,resilience,4,64.45,2016,2016
LVO,resilience,4,79.64,2016,2016
MAR,resilience,4,79.64,2016,2016
SAL,resilience,4,83.52,2016,2016
SPP,resilience,4,79.64,2016,2016
TR,resilience,4,79.64,2016,2016
AO,resilience,5,76.14,2016,2016
CPP,resilience,5,85.38,2016,2016
CSS,resilience,5,85.38,2016,2016
CW,resilience,5,85.38,2016,2016
FIS,resilience,5,87.74,2016,2016
HAB,resilience,5,87.74,2016,2016
ICO,resilience,5,87.74,2016,2016
LSP,resilience,5,85.38,2016,2016
LVF,resilience,5,66.65,2016,2016
LVO,resilience,5,85.38,2016,2016
MAR,resilience,5,85.38,2016,2016
SAL,resilience,5,87.74,2016,2016
SPP,resilience,5,85.38,2016,2016
TR,resilience,5,85.38,2016,2016
AO,resilience,6,76.78,2016,2016
CPP,resilience,6,83.86,2016,2016
CSS,resilience,6,83.86,2016,2016
CW,resilience,6,83.86,2016,2016
FIS,resilience,6,84.42,2016,2016
HAB,resilience,6,84.42,2016,2016
ICO,resilience,6,84.42,2016,2016
LSP,resilience,6,83.86,2016,2016
LVF,resilience,6,68.61,2016,2016
LVO,resilience,6,83.86,2016,2016
MAR,resilience,6,83.86,2016,2016
SAL,resilience,6,84.42,2016,2016
SPP,resilience,6,83.86,2016,2016
TR,resilience,6,83.86,2016,2016
FIS,resilience,7,94.34,2016,2016
HAB,resilience,7,94.34,2016,2016
ICO,resilience,7,94.34,2016,2016
SAL,resilience,7,94.34,2016,2016
AO,resilience,8,83.76,2016,2016
FIS,resilience,8,86.69,2016,2016
HAB,resilience,8,86.69,2016,2016
ICO,resilience,8,86.69,2016,2016
SAL,resilience,8,86.69,2016,2016
