goal,dimension,region_id,score,yr_text,year
MAR,pressures,5,46.84,2008,2008
SAL,pressures,5,33.41,2008,2008
SPP,pressures,5,26.63,2008,2008
TR,pressures,5,31.87,2008,2008
AO,pressures,6,20.75,2008,2008
CPP,pressures,6,13.39,2008,2008
CSS,pressures,6,13.39,2008,2008
CW,pressures,6,53.46,2008,2008
FIS,pressures,6,15.28,2008,2008
HAB,pressures,6,18.51,2008,2008
ICO,pressures,6,27.01,2008,2008
LSP,pressures,6,24.58,2008,2008
MAR,pressures,6,41.81,2008,2008
SAL,pressures,6,24.78,2008,2008
SPP,pressures,6,23.73,2008,2008
TR,pressures,6,33.29,2008,2008
CW,pressures,7,8.88,2008,2008
FIS,pressures,7,10.5,2008,2008
HAB,pressures,7,8.94,2008,2008
ICO,pressures,7,13.35,2008,2008
LSP,pressures,7,7.27,2008,2008
MAR,pressures,7,41.33,2008,2008
SAL,pressures,7,11.79,2008,2008
SPP,pressures,7,10.54,2008,2008
TR,pressures,7,8.88,2008,2008
AO,pressures,8,17.34,2008,2008
CPP,pressures,8,1.28,2008,2008
CSS,pressures,8,1.28,2008,2008
CW,pressures,8,30.17,2008,2008
FIS,pressures,8,8.78,2008,2008
HAB,pressures,8,8.83,2008,2008
ICO,pressures,8,15.92,2008,2008
LSP,pressures,8,15.71,2008,2008
MAR,pressures,8,29.09,2008,2008
SAL,pressures,8,11.75,2008,2008
SPP,pressures,8,12.77,2008,2008
TR,pressures,8,19.24,2008,2008
AO,pressures,1,18.71,2009,2009
CPP,pressures,1,8.81,2009,2009
CSS,pressures,1,8.81,2009,2009
CW,pressures,1,36.17,2009,2009
FIS,pressures,1,15.17,2009,2009
HAB,pressures,1,14.88,2009,2009
ICO,pressures,1,19.26,2009,2009
LSP,pressures,1,19.42,2009,2009
MAR,pressures,1,26.35,2009,2009
SAL,pressures,1,15.14,2009,2009
SPP,pressures,1,19.76,2009,2009
TR,pressures,1,26,2009,2009
AO,pressures,2,22.12,2009,2009
CPP,pressures,2,21.47,2009,2009
CSS,pressures,2,21.47,2009,2009
CW,pressures,2,29.5,2009,2009
FIS,pressures,2,19.48,2009,2009
HAB,pressures,2,16.83,2009,2009
ICO,pressures,2,24.92,2009,2009
LSP,pressures,2,19.19,2009,2009
MAR,pressures,2,26.69,2009,2009
SAL,pressures,2,28.83,2009,2009
SPP,pressures,2,22.37,2009,2009
TR,pressures,2,21.54,2009,2009
AO,pressures,3,15.07,2009,2009
CPP,pressures,3,6.33,2009,2009
CSS,pressures,3,6.33,2009,2009
CW,pressures,3,36.4,2009,2009
FIS,pressures,3,9.7,2009,2009
HAB,pressures,3,10.57,2009,2009
ICO,pressures,3,22.76,2009,2009
LSP,pressures,3,19.93,2009,2009
MAR,pressures,3,28.53,2009,2009
SAL,pressures,3,12.95,2009,2009
SPP,pressures,3,15.72,2009,2009
TR,pressures,3,23.07,2009,2009
AO,pressures,4,22.36,2009,2009
CPP,pressures,4,32.04,2009,2009
CSS,pressures,4,32.04,2009,2009
CW,pressures,4,36.98,2009,2009
FIS,pressures,4,22.49,2009,2009
HAB,pressures,4,29.5,2009,2009
ICO,pressures,4,48.33,2009,2009
LSP,pressures,4,28.05,2009,2009
MAR,pressures,4,42.89,2009,2009
SAL,pressures,4,24.79,2009,2009
SPP,pressures,4,28.91,2009,2009
TR,pressures,4,27.39,2009,2009
AO,pressures,5,24.39,2009,2009
CPP,pressures,5,39.41,2009,2009
CSS,pressures,5,39.41,2009,2009
CW,pressures,5,48.03,2009,2009
FIS,pressures,5,18.74,2009,2009
HAB,pressures,5,24.95,2009,2009
ICO,pressures,5,41.42,2009,2009
LSP,pressures,5,32.03,2009,2009
MAR,pressures,5,42.74,2009,2009
SAL,pressures,5,31.87,2009,2009
SPP,pressures,5,26.31,2009,2009
TR,pressures,5,31.51,2009,2009
AO,pressures,6,19.87,2009,2009
CPP,pressures,6,12.79,2009,2009
CSS,pressures,6,12.79,2009,2009
CW,pressures,6,53.74,2009,2009
FIS,pressures,6,14.34,2009,2009
HAB,pressures,6,17.75,2009,2009
ICO,pressures,6,27.91,2009,2009
LSP,pressures,6,24.53,2009,2009
MAR,pressures,6,38.28,2009,2009
SAL,pressures,6,24.16,2009,2009
SPP,pressures,6,24.19,2009,2009
TR,pressures,6,32.99,2009,2009
CW,pressures,7,8.88,2009,2009
FIS,pressures,7,8.85,2009,2009
HAB,pressures,7,7.74,2009,2009
ICO,pressures,7,13.05,2009,2009
LSP,pressures,7,7.27,2009,2009
MAR,pressures,7,31.92,2009,2009
SAL,pressures,7,10.78,2009,2009
SPP,pressures,7,10.13,2009,2009
TR,pressures,7,8.88,2009,2009
AO,pressures,8,14.52,2009,2009
CPP,pressures,8,1.03,2009,2009
CSS,pressures,8,1.03,2009,2009
CW,pressures,8,30.19,2009,2009
FIS,pressures,8,7.8,2009,2009
HAB,pressures,8,8.02,2009,2009
ICO,pressures,8,16.8,2009,2009
LSP,pressures,8,15.63,2009,2009
MAR,pressures,8,24.72,2009,2009
SAL,pressures,8,11.06,2009,2009
SPP,pressures,8,13.21,2009,2009
TR,pressures,8,18.86,2009,2009
AO,pressures,1,15.91,2010,2010
CPP,pressures,1,8.7,2010,2010
CSS,pressures,1,8.7,2010,2010
CW,pressures,1,37,2010,2010
FIS,pressures,1,13.91,2010,2010
HAB,pressures,1,14.14,2010,2010
ICO,pressures,1,17.38,2010,2010
LSP,pressures,1,19.68,2010,2010
MAR,pressures,1,27.16,2010,2010
SAL,pressures,1,14.41,2010,2010
SPP,pressures,1,17.86,2010,2010
TR,pressures,1,26.62,2010,2010
AO,pressures,2,20.78,2010,2010
CPP,pressures,2,19.97,2010,2010
CSS,pressures,2,19.97,2010,2010
CW,pressures,2,28.79,2010,2010
FIS,pressures,2,17.73,2010,2010
HAB,pressures,2,15.69,2010,2010
ICO,pressures,2,22.93,2010,2010
LSP,pressures,2,18.61,2010,2010
MAR,pressures,2,25.55,2010,2010
SAL,pressures,2,27.36,2010,2010
SPP,pressures,2,20.1,2010,2010
TR,pressures,2,20.86,2010,2010
AO,pressures,3,12.03,2010,2010
CPP,pressures,3,5.74,2010,2010
CSS,pressures,3,5.74,2010,2010
CW,pressures,3,36.33,2010,2010
FIS,pressures,3,9.09,2010,2010
HAB,pressures,3,10.35,2010,2010
ICO,pressures,3,21.12,2010,2010
LSP,pressures,3,19.77,2010,2010
MAR,pressures,3,28.19,2010,2010
SAL,pressures,3,12.33,2010,2010
SPP,pressures,3,14.23,2010,2010
TR,pressures,3,22.94,2010,2010
AO,pressures,4,22.07,2010,2010
CPP,pressures,4,31.72,2010,2010
CSS,pressures,4,31.72,2010,2010
CW,pressures,4,37,2010,2010
FIS,pressures,4,21.65,2010,2010
HAB,pressures,4,29.16,2010,2010
ICO,pressures,4,46.64,2010,2010
LSP,pressures,4,27.97,2010,2010
MAR,pressures,4,43.24,2010,2010
SAL,pressures,4,24.24,2010,2010
SPP,pressures,4,27.25,2010,2010
TR,pressures,4,27.23,2010,2010
AO,pressures,5,23.73,2010,2010
CPP,pressures,5,38.45,2010,2010
CSS,pressures,5,38.45,2010,2010
CW,pressures,5,49.54,2010,2010
FIS,pressures,5,18.04,2010,2010
HAB,pressures,5,24.74,2010,2010
ICO,pressures,5,39.4,2010,2010
LSP,pressures,5,32.3,2010,2010
MAR,pressures,5,43.34,2010,2010
SAL,pressures,5,31.15,2010,2010
SPP,pressures,5,24.49,2010,2010
TR,pressures,5,32.25,2010,2010
AO,pressures,6,18.76,2010,2010
CPP,pressures,6,12.68,2010,2010
CSS,pressures,6,12.68,2010,2010
CW,pressures,6,54.07,2010,2010
FIS,pressures,6,13.99,2010,2010
HAB,pressures,6,17.7,2010,2010
ICO,pressures,6,26.18,2010,2010
LSP,pressures,6,24.63,2010,2010
MAR,pressures,6,39.88,2010,2010
SAL,pressures,6,23.96,2010,2010
SPP,pressures,6,22.76,2010,2010
TR,pressures,6,33.01,2010,2010
CW,pressures,7,8.88,2010,2010
FIS,pressures,7,7.8,2010,2010
HAB,pressures,7,7.26,2010,2010
ICO,pressures,7,11.71,2010,2010
LSP,pressures,7,7.27,2010,2010
MAR,pressures,7,29.34,2010,2010
SAL,pressures,7,10.11,2010,2010
SPP,pressures,7,8.95,2010,2010
TR,pressures,7,8.88,2010,2010
AO,pressures,8,13.48,2010,2010
CPP,pressures,8,0.97,2010,2010
CSS,pressures,8,0.97,2010,2010
CW,pressures,8,30.21,2010,2010
FIS,pressures,8,7.12,2010,2010
HAB,pressures,8,7.77,2010,2010
ICO,pressures,8,14.97,2010,2010
LSP,pressures,8,15.62,2010,2010
MAR,pressures,8,24.66,2010,2010
SAL,pressures,8,10.56,2010,2010
SPP,pressures,8,11.58,2010,2010
TR,pressures,8,18.8,2010,2010
AO,pressures,1,13.64,2011,2011
CPP,pressures,1,8.23,2011,2011
CSS,pressures,1,8.23,2011,2011
CW,pressures,1,36.47,2011,2011
FIS,pressures,1,13.18,2011,2011
HAB,pressures,1,13.54,2011,2011
ICO,pressures,1,16.79,2011,2011
LSP,pressures,1,19.36,2011,2011
MAR,pressures,1,25.4,2011,2011
SAL,pressures,1,13.91,2011,2011
SPP,pressures,1,17.03,2011,2011
TR,pressures,1,25.86,2011,2011
AO,pressures,2,18.51,2011,2011
CPP,pressures,2,18.46,2011,2011
CSS,pressures,2,18.46,2011,2011
CW,pressures,2,28.59,2011,2011
FIS,pressures,2,16.38,2011,2011
HAB,pressures,2,14.6,2011,2011
ICO,pressures,2,22.14,2011,2011
LSP,pressures,2,18.17,2011,2011
MAR,pressures,2,23.78,2011,2011
SAL,pressures,2,26.26,2011,2011
SPP,pressures,2,18.86,2011,2011
TR,pressures,2,20.19,2011,2011
AO,pressures,3,11.96,2011,2011
CPP,pressures,3,5.05,2011,2011
CSS,pressures,3,5.05,2011,2011
CW,pressures,3,36.23,2011,2011
FIS,pressures,3,8.81,2011,2011
HAB,pressures,3,10.1,2011,2011
ICO,pressures,3,21.24,2011,2011
LSP,pressures,3,19.57,2011,2011
MAR,pressures,3,27.08,2011,2011
SAL,pressures,3,11.99,2011,2011
SPP,pressures,3,14.18,2011,2011
TR,pressures,3,22.67,2011,2011
AO,pressures,4,21.52,2011,2011
CPP,pressures,4,31.61,2011,2011
CSS,pressures,4,31.61,2011,2011
CW,pressures,4,37.27,2011,2011
FIS,pressures,4,21.5,2011,2011
HAB,pressures,4,29.13,2011,2011
ICO,pressures,4,47,2011,2011
LSP,pressures,4,28.01,2011,2011
MAR,pressures,4,42.12,2011,2011
SAL,pressures,4,24.08,2011,2011
SPP,pressures,4,27.53,2011,2011
TR,pressures,4,27.21,2011,2011
AO,pressures,5,23.48,2011,2011
CPP,pressures,5,37.87,2011,2011
CSS,pressures,5,37.87,2011,2011
CW,pressures,5,53.07,2011,2011
FIS,pressures,5,17.73,2011,2011
HAB,pressures,5,24.64,2011,2011
ICO,pressures,5,39.91,2011,2011
LSP,pressures,5,33.33,2011,2011
MAR,pressures,5,43.45,2011,2011
SAL,pressures,5,30.78,2011,2011
SPP,pressures,5,24.98,2011,2011
TR,pressures,5,34.09,2011,2011
AO,pressures,6,19,2011,2011
CPP,pressures,6,12.96,2011,2011
CSS,pressures,6,12.96,2011,2011
CW,pressures,6,55.04,2011,2011
FIS,pressures,6,13.46,2011,2011
HAB,pressures,6,17.45,2011,2011
ICO,pressures,6,25.82,2011,2011
LSP,pressures,6,25.03,2011,2011
MAR,pressures,6,39.23,2011,2011
SAL,pressures,6,23.4,2011,2011
SPP,pressures,6,22.67,2011,2011
TR,pressures,6,33.47,2011,2011
CW,pressures,7,8.88,2011,2011
FIS,pressures,7,7.76,2011,2011
HAB,pressures,7,7.18,2011,2011
ICO,pressures,7,11.86,2011,2011
LSP,pressures,7,7.27,2011,2011
MAR,pressures,7,27.11,2011,2011
SAL,pressures,7,10.02,2011,2011
SPP,pressures,7,9.13,2011,2011
TR,pressures,7,8.88,2011,2011
AO,pressures,8,11.11,2011,2011
CPP,pressures,8,0.81,2011,2011
CSS,pressures,8,0.81,2011,2011
CW,pressures,8,30.21,2011,2011
FIS,pressures,8,6.91,2011,2011
HAB,pressures,8,7.63,2011,2011
ICO,pressures,8,15.04,2011,2011
LSP,pressures,8,15.56,2011,2011
MAR,pressures,8,23.31,2011,2011
SAL,pressures,8,10.4,2011,2011
SPP,pressures,8,11.55,2011,2011
TR,pressures,8,18.57,2011,2011
AO,pressures,1,15.05,2012,2012
CPP,pressures,1,7.81,2012,2012
CSS,pressures,1,7.81,2012,2012
CW,pressures,1,36.22,2012,2012
FIS,pressures,1,12.73,2012,2012
HAB,pressures,1,13.27,2012,2012
ICO,pressures,1,17.39,2012,2012
LSP,pressures,1,19.2,2012,2012
MAR,pressures,1,25.55,2012,2012
SAL,pressures,1,13.49,2012,2012
SPP,pressures,1,17.37,2012,2012
TR,pressures,1,25.87,2012,2012
AO,pressures,2,16.58,2012,2012
CPP,pressures,2,17.78,2012,2012
CSS,pressures,2,17.78,2012,2012
CW,pressures,2,28.5,2012,2012
FIS,pressures,2,14.84,2012,2012
HAB,pressures,2,13.48,2012,2012
ICO,pressures,2,22.29,2012,2012
LSP,pressures,2,18.01,2012,2012
MAR,pressures,2,24.05,2012,2012
SAL,pressures,2,25.27,2012,2012
SPP,pressures,2,18.41,2012,2012
TR,pressures,2,20.4,2012,2012
AO,pressures,3,11.04,2012,2012
CPP,pressures,3,4.8,2012,2012
CSS,pressures,3,4.8,2012,2012
CW,pressures,3,36.26,2012,2012
FIS,pressures,3,8.41,2012,2012
HAB,pressures,3,9.56,2012,2012
ICO,pressures,3,16.54,2012,2012
LSP,pressures,3,19.36,2012,2012
MAR,pressures,3,26.53,2012,2012
SAL,pressures,3,11.62,2012,2012
SPP,pressures,3,13.86,2012,2012
TR,pressures,3,22.23,2012,2012
AO,pressures,4,21.55,2012,2012
CPP,pressures,4,31.92,2012,2012
CSS,pressures,4,31.92,2012,2012
CW,pressures,4,36.93,2012,2012
FIS,pressures,4,21.91,2012,2012
HAB,pressures,4,26.7,2012,2012
ICO,pressures,4,21.74,2012,2012
LSP,pressures,4,27.06,2012,2012
MAR,pressures,4,39.28,2012,2012
SAL,pressures,4,24.25,2012,2012
SPP,pressures,4,25.26,2012,2012
TR,pressures,4,22.87,2012,2012
AO,pressures,5,22.72,2012,2012
CPP,pressures,5,38.26,2012,2012
CSS,pressures,5,38.26,2012,2012
CW,pressures,5,48.07,2012,2012
FIS,pressures,5,18.38,2012,2012
HAB,pressures,5,24.3,2012,2012
ICO,pressures,5,23.62,2012,2012
LSP,pressures,5,31.67,2012,2012
MAR,pressures,5,41.41,2012,2012
SAL,pressures,5,30.75,2012,2012
SPP,pressures,5,23.74,2012,2012
TR,pressures,5,29.23,2012,2012
AO,pressures,6,19.31,2012,2012
CPP,pressures,6,13.21,2012,2012
CSS,pressures,6,13.21,2012,2012
CW,pressures,6,53.14,2012,2012
FIS,pressures,6,14.72,2012,2012
HAB,pressures,6,18.4,2012,2012
ICO,pressures,6,23.21,2012,2012
LSP,pressures,6,25.13,2012,2012
MAR,pressures,6,41.33,2012,2012
SAL,pressures,6,24.44,2012,2012
SPP,pressures,6,23.32,2012,2012
TR,pressures,6,32.13,2012,2012
CW,pressures,7,8.88,2012,2012
FIS,pressures,7,7.67,2012,2012
HAB,pressures,7,7.19,2012,2012
ICO,pressures,7,12.09,2012,2012
LSP,pressures,7,7.27,2012,2012
MAR,pressures,7,27.96,2012,2012
SAL,pressures,7,9.98,2012,2012
SPP,pressures,7,9.29,2012,2012
TR,pressures,7,8.88,2012,2012
AO,pressures,8,11.56,2012,2012
CPP,pressures,8,0.93,2012,2012
CSS,pressures,8,0.93,2012,2012
CW,pressures,8,30.17,2012,2012
FIS,pressures,8,6.71,2012,2012
HAB,pressures,8,7.59,2012,2012
ICO,pressures,8,15.28,2012,2012
LSP,pressures,8,15.59,2012,2012
MAR,pressures,8,23.41,2012,2012
SAL,pressures,8,10.24,2012,2012
SPP,pressures,8,11.76,2012,2012
TR,pressures,8,18.76,2012,2012
AO,pressures,1,14.75,2013,2013
CPP,pressures,1,7.6,2013,2013
CSS,pressures,1,7.6,2013,2013
CW,pressures,1,36.57,2013,2013
FIS,pressures,1,12.35,2013,2013
HAB,pressures,1,12.83,2013,2013
ICO,pressures,1,17.74,2013,2013
LSP,pressures,1,19.28,2013,2013
MAR,pressures,1,23.98,2013,2013
SAL,pressures,1,13.24,2013,2013
SPP,pressures,1,17.58,2013,2013
TR,pressures,1,26.23,2013,2013
AO,pressures,2,16.9,2013,2013
CPP,pressures,2,17.66,2013,2013
CSS,pressures,2,17.66,2013,2013
CW,pressures,2,28.41,2013,2013
FIS,pressures,2,15.08,2013,2013
HAB,pressures,2,13.47,2013,2013
ICO,pressures,2,22.5,2013,2013
LSP,pressures,2,17.96,2013,2013
MAR,pressures,2,22.08,2013,2013
SAL,pressures,2,25.35,2013,2013
SPP,pressures,2,18.66,2013,2013
TR,pressures,2,20.37,2013,2013
AO,pressures,3,10.52,2013,2013
CPP,pressures,3,4.55,2013,2013
CSS,pressures,3,4.55,2013,2013
CW,pressures,3,36.25,2013,2013
FIS,pressures,3,8.3,2013,2013
HAB,pressures,3,9.12,2013,2013
ICO,pressures,3,16.78,2013,2013
LSP,pressures,3,19.15,2013,2013
MAR,pressures,3,23.96,2013,2013
SAL,pressures,3,11.58,2013,2013
SPP,pressures,3,14.17,2013,2013
TR,pressures,3,22.31,2013,2013
AO,pressures,4,21.98,2013,2013
CPP,pressures,4,32.19,2013,2013
CSS,pressures,4,32.19,2013,2013
CW,pressures,4,37.33,2013,2013
FIS,pressures,4,22.69,2013,2013
HAB,pressures,4,26.7,2013,2013
ICO,pressures,4,20.48,2013,2013
LSP,pressures,4,27.25,2013,2013
MAR,pressures,4,37.39,2013,2013
SAL,pressures,4,24.46,2013,2013
SPP,pressures,4,26.11,2013,2013
TR,pressures,4,22.99,2013,2013
AO,pressures,5,21.2,2013,2013
CPP,pressures,5,37.56,2013,2013
CSS,pressures,5,37.56,2013,2013
CW,pressures,5,48.42,2013,2013
FIS,pressures,5,17.2,2013,2013
HAB,pressures,5,21.62,2013,2013
ICO,pressures,5,22.7,2013,2013
LSP,pressures,5,30.81,2013,2013
MAR,pressures,5,36.61,2013,2013
SAL,pressures,5,30.5,2013,2013
SPP,pressures,5,23.19,2013,2013
TR,pressures,5,29.36,2013,2013
AO,pressures,6,17.43,2013,2013
CPP,pressures,6,13.59,2013,2013
CSS,pressures,6,13.59,2013,2013
CW,pressures,6,53.95,2013,2013
FIS,pressures,6,13.49,2013,2013
HAB,pressures,6,17.05,2013,2013
ICO,pressures,6,22.41,2013,2013
LSP,pressures,6,24.79,2013,2013
MAR,pressures,6,37.03,2013,2013
SAL,pressures,6,23.64,2013,2013
SPP,pressures,6,23.15,2013,2013
TR,pressures,6,32.66,2013,2013
CW,pressures,7,8.88,2013,2013
FIS,pressures,7,7.58,2013,2013
HAB,pressures,7,6.93,2013,2013
ICO,pressures,7,12.35,2013,2013
LSP,pressures,7,7.27,2013,2013
MAR,pressures,7,24.89,2013,2013
SAL,pressures,7,9.93,2013,2013
SPP,pressures,7,9.49,2013,2013
TR,pressures,7,8.88,2013,2013
AO,pressures,8,10.84,2013,2013
CPP,pressures,8,0.95,2013,2013
CSS,pressures,8,0.95,2013,2013
CW,pressures,8,30.2,2013,2013
FIS,pressures,8,6.62,2013,2013
HAB,pressures,8,7.33,2013,2013
ICO,pressures,8,15.89,2013,2013
LSP,pressures,8,15.61,2013,2013
MAR,pressures,8,21.46,2013,2013
SAL,pressures,8,10.19,2013,2013
SPP,pressures,8,12.23,2013,2013
TR,pressures,8,18.82,2013,2013
AO,pressures,1,12.55,2014,2014
CPP,pressures,1,7.67,2014,2014
CSS,pressures,1,7.67,2014,2014
CW,pressures,1,36.51,2014,2014
FIS,pressures,1,12.27,2014,2014
HAB,pressures,1,12.69,2014,2014
ICO,pressures,1,17.43,2014,2014
LSP,pressures,1,19.35,2014,2014
MAR,pressures,1,24.53,2014,2014
SAL,pressures,1,13.12,2014,2014
SPP,pressures,1,17.32,2014,2014
TR,pressures,1,27.06,2014,2014
AO,pressures,2,18.01,2014,2014
CPP,pressures,2,17.46,2014,2014
CSS,pressures,2,17.46,2014,2014
CW,pressures,2,28.29,2014,2014
FIS,pressures,2,15.12,2014,2014
HAB,pressures,2,13.46,2014,2014
ICO,pressures,2,22.41,2014,2014
LSP,pressures,2,17.95,2014,2014
MAR,pressures,2,22.66,2014,2014
SAL,pressures,2,25.18,2014,2014
SPP,pressures,2,18.69,2014,2014
TR,pressures,2,21.24,2014,2014
AO,pressures,3,12.14,2014,2014
CPP,pressures,3,4.76,2014,2014
CSS,pressures,3,4.76,2014,2014
CW,pressures,3,36.19,2014,2014
FIS,pressures,3,8.43,2014,2014
HAB,pressures,3,9.08,2014,2014
ICO,pressures,3,17.2,2014,2014
LSP,pressures,3,19.17,2014,2014
MAR,pressures,3,24.27,2014,2014
SAL,pressures,3,11.58,2014,2014
SPP,pressures,3,14.52,2014,2014
TR,pressures,3,23.21,2014,2014
AO,pressures,4,21.37,2014,2014
CPP,pressures,4,33.04,2014,2014
CSS,pressures,4,33.04,2014,2014
CW,pressures,4,37.39,2014,2014
FIS,pressures,4,20.6,2014,2014
HAB,pressures,4,21.67,2014,2014
ICO,pressures,4,21.9,2014,2014
LSP,pressures,4,25.65,2014,2014
MAR,pressures,4,31.3,2014,2014
SAL,pressures,4,24.95,2014,2014
SPP,pressures,4,24.99,2014,2014
TR,pressures,4,24.07,2014,2014
AO,pressures,5,22.27,2014,2014
CPP,pressures,5,37.11,2014,2014
CSS,pressures,5,37.11,2014,2014
CW,pressures,5,48.29,2014,2014
FIS,pressures,5,16.09,2014,2014
HAB,pressures,5,19.39,2014,2014
ICO,pressures,5,22.88,2014,2014
LSP,pressures,5,30.03,2014,2014
MAR,pressures,5,34.53,2014,2014
SAL,pressures,5,30.16,2014,2014
SPP,pressures,5,22.32,2014,2014
TR,pressures,5,30.23,2014,2014
AO,pressures,6,18.43,2014,2014
CPP,pressures,6,14.05,2014,2014
CSS,pressures,6,14.05,2014,2014
CW,pressures,6,53.84,2014,2014
FIS,pressures,6,12.58,2014,2014
HAB,pressures,6,15.69,2014,2014
ICO,pressures,6,21.93,2014,2014
LSP,pressures,6,24.72,2014,2014
MAR,pressures,6,36.58,2014,2014
SAL,pressures,6,23.79,2014,2014
SPP,pressures,6,21.74,2014,2014
TR,pressures,6,33.4,2014,2014
CW,pressures,7,8.88,2014,2014
FIS,pressures,7,7.61,2014,2014
HAB,pressures,7,6.96,2014,2014
ICO,pressures,7,12.42,2014,2014
LSP,pressures,7,7.27,2014,2014
MAR,pressures,7,25.06,2014,2014
SAL,pressures,7,9.93,2014,2014
SPP,pressures,7,9.56,2014,2014
TR,pressures,7,8.88,2014,2014
AO,pressures,8,9.26,2014,2014
CPP,pressures,8,1.51,2014,2014
CSS,pressures,8,1.51,2014,2014
CW,pressures,8,30.2,2014,2014
FIS,pressures,8,6.6,2014,2014
HAB,pressures,8,7.33,2014,2014
ICO,pressures,8,15.86,2014,2014
LSP,pressures,8,15.82,2014,2014
MAR,pressures,8,22.19,2014,2014
SAL,pressures,8,10.15,2014,2014
SPP,pressures,8,12.38,2014,2014
TR,pressures,8,19.79,2014,2014
AO,pressures,1,13.27,2015,2015
CPP,pressures,1,7.64,2015,2015
CSS,pressures,1,7.64,2015,2015
CW,pressures,1,36.43,2015,2015
FIS,pressures,1,12.23,2015,2015
HAB,pressures,1,12.59,2015,2015
ICO,pressures,1,17.44,2015,2015
LSP,pressures,1,19.37,2015,2015
MAR,pressures,1,24.02,2015,2015
SAL,pressures,1,12.97,2015,2015
SPP,pressures,1,17.43,2015,2015
TR,pressures,1,27.78,2015,2015
AO,pressures,2,16.68,2015,2015
CPP,pressures,2,17.5,2015,2015
CSS,pressures,2,17.5,2015,2015
CW,pressures,2,28.2,2015,2015
FIS,pressures,2,15.04,2015,2015
HAB,pressures,2,13.29,2015,2015
ICO,pressures,2,22.15,2015,2015
LSP,pressures,2,18,2015,2015
MAR,pressures,2,22.24,2015,2015
SAL,pressures,2,25.02,2015,2015
SPP,pressures,2,18.54,2015,2015
TR,pressures,2,22.13,2015,2015
AO,pressures,3,11.6,2015,2015
CPP,pressures,3,5.19,2015,2015
CSS,pressures,3,5.19,2015,2015
CW,pressures,3,36.18,2015,2015
FIS,pressures,3,8.47,2015,2015
HAB,pressures,3,9.08,2015,2015
ICO,pressures,3,17.05,2015,2015
LSP,pressures,3,19.38,2015,2015
MAR,pressures,3,24.13,2015,2015
SAL,pressures,3,11.55,2015,2015
SPP,pressures,3,14.48,2015,2015
TR,pressures,3,24.09,2015,2015
AO,pressures,4,22.49,2015,2015
CPP,pressures,4,33.44,2015,2015
CSS,pressures,4,33.44,2015,2015
CW,pressures,4,37.37,2015,2015
FIS,pressures,4,23.87,2015,2015
HAB,pressures,4,26.68,2015,2015
ICO,pressures,4,24.12,2015,2015
LSP,pressures,4,27.55,2015,2015
MAR,pressures,4,37.29,2015,2015
SAL,pressures,4,24.88,2015,2015
SPP,pressures,4,27.37,2015,2015
TR,pressures,4,25.28,2015,2015
AO,pressures,5,22.99,2015,2015
CPP,pressures,5,37.67,2015,2015
CSS,pressures,5,37.67,2015,2015
CW,pressures,5,48.34,2015,2015
FIS,pressures,5,19.14,2015,2015
HAB,pressures,5,23.84,2015,2015
ICO,pressures,5,25.48,2015,2015
LSP,pressures,5,31.78,2015,2015
MAR,pressures,5,39.96,2015,2015
SAL,pressures,5,30.18,2015,2015
SPP,pressures,5,25.12,2015,2015
TR,pressures,5,31.45,2015,2015
AO,pressures,6,18,2015,2015
CPP,pressures,6,16,2015,2015
CSS,pressures,6,16,2015,2015
CW,pressures,6,54,2015,2015
FIS,pressures,6,13.49,2015,2015
HAB,pressures,6,16.96,2015,2015
ICO,pressures,6,22.71,2015,2015
LSP,pressures,6,25.53,2015,2015
MAR,pressures,6,37.32,2015,2015
SAL,pressures,6,23.81,2015,2015
SPP,pressures,6,23.51,2015,2015
TR,pressures,6,34.48,2015,2015
CW,pressures,7,8.88,2015,2015
FIS,pressures,7,7.61,2015,2015
HAB,pressures,7,6.89,2015,2015
ICO,pressures,7,12.19,2015,2015
LSP,pressures,7,7.27,2015,2015
MAR,pressures,7,23.93,2015,2015
SAL,pressures,7,9.93,2015,2015
SPP,pressures,7,9.37,2015,2015
TR,pressures,7,8.88,2015,2015
AO,pressures,8,10.82,2015,2015
CPP,pressures,8,1.89,2015,2015
CSS,pressures,8,1.89,2015,2015
CW,pressures,8,30.2,2015,2015
FIS,pressures,8,6.6,2015,2015
HAB,pressures,8,7.25,2015,2015
ICO,pressures,8,15.36,2015,2015
LSP,pressures,8,15.96,2015,2015
MAR,pressures,8,21.71,2015,2015
SAL,pressures,8,10.15,2015,2015
SPP,pressures,8,12.07,2015,2015
TR,pressures,8,20.45,2015,2015
AO,pressures,1,13.34,2016,2016
CPP,pressures,1,7.73,2016,2016
CSS,pressures,1,7.73,2016,2016
CW,pressures,1,36.35,2016,2016
FIS,pressures,1,12.15,2016,2016
HAB,pressures,1,12.58,2016,2016
ICO,pressures,1,17.92,2016,2016
LSP,pressures,1,19.45,2016,2016
MAR,pressures,1,25.45,2016,2016
SAL,pressures,1,12.81,2016,2016
SPP,pressures,1,17.91,2016,2016
TR,pressures,1,28.77,2016,2016
AO,pressures,2,18.27,2016,2016
CPP,pressures,2,17.63,2016,2016
CSS,pressures,2,17.63,2016,2016
CW,pressures,2,28.11,2016,2016
FIS,pressures,2,14.95,2016,2016
HAB,pressures,2,13.27,2016,2016
ICO,pressures,2,22.95,2016,2016
LSP,pressures,2,18.1,2016,2016
