ISO_3DIGIT,OHI gridcode,Country,Specie Common Name,Specie Scientific Name,Flagship Species,Priority Species_Regional and Local,Priority Species_Global,Nation Specific List,Taxa,Current Red List Category (Status),for pivot count,"Population Increasing, Decreasing, Stable or Unknown? (over 3 generations)",Year of last status assessment
NA,133,Spain,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,26,Sri Lanka,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,35,Sudan,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,120,Suriname,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,10,"Taiwan, Province of China",Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,152,"Tanzania, United Republic of",Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,19,Thailand,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,171,Timor-Leste,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,113,Tonga,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,92,Trinidad and Tobago,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,44,Tunisia,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,59,Turkey,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,85,Turks and Caicos Islands,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,15,Tuvalu,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,131,United Kingdom,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,116,United States,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,124,Uruguay,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,4,Vanuatu,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,105,Venezuela,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,157,Viet Nam,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,85,"Virgin Islands, British",Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,84,"Virgin Islands, U.S.",Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,46,Western Sahara,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,33,Yemen,Shortfin Mako,Isurus oxyrinchus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2004
NA,65,Albania,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,66,Algeria,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,123,Argentina,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,12,Australia,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,42,Belgium,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,172,Bosnia and Herzegovina,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,122,Brazil,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,166,Canada,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,170,Chile,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,159,China,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,138,Croatia,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,64,Cyprus,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,126,Denmark,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,103,Ecuador,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,163,Egypt,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,130,France,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,127,Germany,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,43,Gibraltar,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,63,Greece,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,107,Iceland,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,62,Israel,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,135,Italy,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,160,Japan,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,61,Lebanon,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,50,Libyan Arab Jamahiriya,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,51,Malta,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,47,Mauritania,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,137,Montenegro,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,45,Morocco,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,128,Netherlands,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,115,New Zealand,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,169,Norway,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,104,Peru,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,134,Portugal,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,56,Russian Federation,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,49,Senegal,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,139,Slovenia,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,75,South Africa,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,133,Spain,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,60,Syrian Arab Republic,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,44,Tunisia,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,59,Turkey,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,131,United Kingdom,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,116,United States,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,124,Uruguay,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,46,Western Sahara,Basking Shark,Cetorhinus maximus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,111,American Samoa,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,151,Angola,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,85,Anguilla,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,87,Antigua and Barbuda,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,123,Argentina,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,94,Aruba,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,12,Australia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,80,Bahamas,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,38,Bahrain,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,154,Bangladesh,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,90,Barbados,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,117,Belize,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,72,Benin,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,122,Brazil,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,ask,Brunei Darussalam,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,18,Cambodia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,148,Cameroon,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,41,Cape Verde,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,85,Cayman Islands,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,170,Chile,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,159,China,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,98,Colombia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,73,Congo,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,150,"Congo, The Democratic Republic of the",Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,115,Cook Islands,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,96,Costa Rica,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,146,Cªte d'Ivoire,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,81,Cuba,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,32,Djibouti,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,89,Dominica,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,103,Ecuador,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,163,Egypt,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,100,El Salvador,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,77,Equatorial Guinea,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,31,Eritrea,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,delete,Ethiopia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,14,Fiji,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,121,French Guiana,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,109,French Polynesia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,149,Gabon,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,48,Gambia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,78,Ghana,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,91,Grenada,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,106,Guadeloupe,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,102,Guatemala,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,145,Guinea,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,144,Guinea-Bissau,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,119,Guyana,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,82,Haiti,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,99,Honduras,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,153,India,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,165,Indonesia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,142,"Iran, Islamic Republic of",Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,143,Iraq,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,62,Israel,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,118,Jamaica,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,160,Japan,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,164,Jordan,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,29,Kenya,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,161,Kiribati,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,70,Liberia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,28,Madagascar,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,156,Malaysia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,9,Marshall Islands,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,106,Martinique,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,47,Mauritania,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,101,Mexico,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,7,"Micronesia, Federated States of",Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,85,Montserrat,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,45,Morocco,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,27,Mozambique,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,155,Myanmar,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,74,Namibia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,8,Nauru,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,94,Netherlands Antilles,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,3,New Caledonia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,115,New Zealand,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,97,Nicaragua,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,147,Nigeria,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,115,Niue,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,34,Oman,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,39,Pakistan,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,95,Panama,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,13,Papua New Guinea,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,104,Peru,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,11,Philippines,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,108,Pitcairn,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,134,Portugal,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,84,Puerto Rico,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,141,Qatar,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,86,Saint Kitts and Nevis,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,88,Saint Lucia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,93,Saint Vincent and the Grenadines,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,112,Samoa,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,76,Sao Tom_ and Principe,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,36,Saudi Arabia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,49,Senegal,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,69,Sierra Leone,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,5,Solomon Islands,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,30,Somalia,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,75,South Africa,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,35,Sudan,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,120,Suriname,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,10,"Taiwan, Province of China",Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,152,"Tanzania, United Republic of",Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,19,Thailand,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,71,Togo,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,115,Tokelau,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,113,Tonga,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,85,Turks and Caicos Islands,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,15,Tuvalu,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,40,United Arab Emirates,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,116,United States,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,124,Uruguay,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,4,Vanuatu,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,105,Venezuela,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,157,Viet Nam,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,85,"Virgin Islands, British",Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,84,"Virgin Islands, U.S.",Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,109,Wallis and Futuna,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,46,Western Sahara,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,33,Yemen,Whale Shark,Rhincodon typus,NA,NA,1,NA,Shark,Vulnerable,1,decreasing,2005
NA,111,American Samoa,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,151,Angola,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,85,Anguilla,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,87,Antigua and Barbuda,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,94,Aruba,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,12,Australia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,90,Barbados,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,117,Belize,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,72,Benin,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,85,Bermuda,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,122,Brazil,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,148,Cameroon,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,85,Cayman Islands,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,98,Colombia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,73,Congo,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,115,Cook Islands,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,96,Costa Rica,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,146,Cªte d'Ivoire,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,81,Cuba,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,32,Djibouti,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,89,Dominica,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,83,Dominican Republic,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,103,Ecuador,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,163,Egypt,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,77,Equatorial Guinea,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,31,Eritrea,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,14,Fiji,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,121,French Guiana,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,109,French Polynesia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,149,Gabon,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,48,Gambia,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,78,Ghana,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,91,Grenada,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,106,Guadeloupe,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,111,Guam,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
NA,102,Guatemala,Tiger Shark,Galeocerdo cuvier,NA,NA,1,NA,Shark,Near Threatened,1,unknown,2005
