filename,rgn_id,location,spp,area_km2
Shellfish_Tenure_Oyster,6,"West of Coode Isl., NW Trevenen Bay","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.106
Shellfish_Tenure_Oyster,6,Trevenen Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin",0.181
Shellfish_Tenure_Oyster,6,Marina Reef,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.028
Shellfish_Tenure_Oyster,6,"Trevenen Bay, Malaspina Inlet",Pacific oyster (Crassostrea gigas),0.038
Shellfish_Tenure_Oyster,6,Trevenen Bay,"Pacific oyster (Crassostrea gigas), Gallo mussel (Mytilus galloprovincialis)",0
Shellfish_Tenure_Oyster,6,Trevenen Bay,"Pacific oyster (Crassostrea gigas), Gallo mussel (Mytilus galloprovincialis)",0.047
Shellfish_Tenure_Oyster,6,Bay at northern end of Twin Islands,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.031
Shellfish_Tenure_Oyster,6,Malaspina Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.036
Shellfish_Tenure_Oyster,6,Lancelot Inlet,Pacific oyster (Crassostrea gigas),0.021
Shellfish_Tenure_Oyster,6,Lancelot Inlet,Pacific oyster (Crassostrea gigas),0.039
Shellfish_Tenure_Oyster,6,"Malaspina Peninsula, North of Turner Bay",Pacific oyster (Crassostrea gigas),0.006
Shellfish_Tenure_Oyster,6,"Malaspina Peninsula, North of Turner Bay",Pacific oyster (Crassostrea gigas),0.006
Shellfish_Tenure_Oyster,6,Malaspina Inlet,Pacific oyster (Crassostrea gigas),0.022
Shellfish_Tenure_Oyster,6,Lancelot Inlet,Pacific oyster (Crassostrea gigas),0.023
Shellfish_Tenure_Oyster,6,"Parker Harbour, Malaspina Inlet","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.022
Shellfish_Tenure_Oyster,6,"Thors Cove, Lancelot Inlet","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis)",0.058
Shellfish_Tenure_Oyster,6,"Cortes Island, South of Manson's Landing","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.046
Shellfish_Tenure_Oyster,6,Malaspina Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Gallo mussel (Mytilus galloprovincialis)",0.03
Shellfish_Tenure_Oyster,6,Thors Cove,Pacific oyster (Crassostrea gigas),0.019
Shellfish_Tenure_Oyster,6,"Thors Cove, Lancelot Inlet","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis)",0.048
Shellfish_Tenure_Oyster,6,"Turn Point, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.014
Shellfish_Tenure_Oyster,6,"1 km North of Mary Point, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.008
Shellfish_Tenure_Oyster,6,"Goldmine Beach, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.094
Shellfish_Tenure_Oyster,6,"South of Tiber Bay, Cortes Island",Pacific oyster (Crassostrea gigas),0.009
Shellfish_Tenure_Oyster,6,SW Theodosia Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), European oyster (Ostrea edulis)",0.038
Shellfish_Tenure_Oyster,6,Theodosia Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.005
Shellfish_Tenure_Oyster,6,SW Theodosia Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), European oyster (Ostrea edulis)",0.017
Shellfish_Tenure_Oyster,6,"Uganda Pass, Marina Island","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.025
Shellfish_Tenure_Oyster,6,"Tiber Bay, N Mary Point","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.007
Shellfish_Tenure_Oyster,6,East Marina Island,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.041
Shellfish_Tenure_Oyster,6,"Cat Islands, SW Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.003
Shellfish_Tenure_Oyster,6,East Marina Island,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.038
Shellfish_Tenure_Oyster,6,NE side of Marina Island,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.04
Shellfish_Tenure_Oyster,6,"Deadman Island, Uganda Passage","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.004
Shellfish_Tenure_Oyster,6,South end of Theodosia Arm,Pacific oyster (Crassostrea gigas),0.041
Shellfish_Tenure_Oyster,6,"Denman Island, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.028
Shellfish_Tenure_Oyster,6,"Denman Point, Denman Island","Pacific oyster (Crassostrea gigas), Kumamoto oyster (Crassostrea sikamea)",0.041
Shellfish_Tenure_Oyster,6,Northwest Shore of Denman Island,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.039
Shellfish_Tenure_Oyster,6,Denman Island,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.013
Shellfish_Tenure_Oyster,6,Northwest Denman Island,"Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.023
Shellfish_Tenure_Oyster,6,"Denman Island, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.023
Shellfish_Tenure_Oyster,6,Baynes Sound,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.011
Shellfish_Tenure_Oyster,6,Baynes Sound,"Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.011
Shellfish_Tenure_Oyster,6,Baynes Sound,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.021
Shellfish_Tenure_Oyster,6,"Northwest Denman Island, Baynes Sound",Pacific oyster (Crassostrea gigas),0.01
Shellfish_Tenure_Oyster,6,"Denman Island, Baynes Sound",Pacific oyster (Crassostrea gigas),0.011
Shellfish_Tenure_Oyster,6,"N. Tuwanek Point, E. Sechelt Inlet",Pacific oyster (Crassostrea gigas),0.023
Shellfish_Tenure_Oyster,6,"NW Denman Island, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.015
Shellfish_Tenure_Oyster,6,Sechelt Inlet,Pacific oyster (Crassostrea gigas),0.021
Shellfish_Tenure_Oyster,6,"Henry Bay, Denman Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.077
Shellfish_Tenure_Oyster,6,Sechelt Inlet,"Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x)",0.03
Shellfish_Tenure_Oyster,6,"Henry Bay, Baynes Sound",Pacific oyster (Crassostrea gigas),0.025
Shellfish_Tenure_Oyster,6,Baynes Sound,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.045
Shellfish_Tenure_Oyster,6,Sechelt Inlet,Pacific oyster (Crassostrea gigas),0.052
Shellfish_Tenure_Oyster,6,"Henry Bay, West Denman Island","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Kumamoto oyster (Crassostrea sikamea)",0.178
Shellfish_Tenure_Oyster,6,"9-Mile Point, Sechelt Inlet",Pacific oyster (Crassostrea gigas),0.037
Shellfish_Tenure_Oyster,6,Unnamed Islet N of Sandy Is. Prov. Park,Pacific oyster (Crassostrea gigas),0.029
Shellfish_Tenure_Oyster,6,"Comox Harbour, West of Gartley Point","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.083
Shellfish_Tenure_Oyster,6,"Comox Harbour, West of Gartley Point","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.015
Shellfish_Tenure_Oyster,6,Comox Harbour,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Nuttall's cockle (Clinocardium nuttallii)",0.039
Shellfish_Tenure_Oyster,6,"Comox Harbour, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.271
Shellfish_Tenure_Oyster,6,Comox Harbour,Pacific oyster (Crassostrea gigas),0.015
Shellfish_Tenure_Oyster,6,Comox Harbour,Pacific oyster (Crassostrea gigas),0.009
Shellfish_Tenure_Oyster,6,Sechelt Inlet,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.126
Shellfish_Tenure_Oyster,6,"Moon Bay, Agamemnon Channel","Pacific oyster (Crassostrea gigas), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus), Green sea urchin (Strongylocentrotus droebachiensis)",0.027
Shellfish_Tenure_Oyster,6,"Narrows Inlet, Sechelt",Pacific oyster (Crassostrea gigas),0.097
Shellfish_Tenure_Oyster,6,Agamemnon Channel,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Eastern blue mussel (Mytilus edulis)",0.021
Shellfish_Tenure_Oyster,6,"Agamemnon Channel, Nelson Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis)",0.008
Shellfish_Tenure_Oyster,6,"Agamemnon Channel, Nelson Island","Pacific oyster (Crassostrea gigas), Eastern blue mussel (Mytilus edulis)",0.001
Shellfish_Tenure_Oyster,6,Agamemnon Channel,Pacific oyster (Crassostrea gigas),0.051
Shellfish_Tenure_Oyster,6,"Blind Bay, Nelson Island",Pacific oyster (Crassostrea gigas),0.005
Shellfish_Tenure_Oyster,6,Telescope Pass,Pacific oyster (Crassostrea gigas),0.052
Shellfish_Tenure_Oyster,6,"Telescope Passage, Nelson Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x)",0.018
Shellfish_Tenure_Oyster,6,"Agamemnon Channel, Nelson Island",Pacific oyster (Crassostrea gigas),0.048
Shellfish_Tenure_Oyster,6,"Vanguard Bay, Nelson Island",Pacific oyster (Crassostrea gigas),0.1
Shellfish_Tenure_Oyster,6,"Vanguard Bay, Nelson Island",Pacific oyster (Crassostrea gigas),0.069
Shellfish_Tenure_Oyster,6,"NE Hardy Island, Jervis Inlet",Pacific oyster (Crassostrea gigas),0.002
Shellfish_Tenure_Oyster,6,"NE Nelson Island, Jervis Inlet","Pacific oyster (Crassostrea gigas), Gallo mussel (Mytilus galloprovincialis)",0.028
Shellfish_Tenure_Oyster,6,"St. Vincent Bay, Sykes Island",Pacific oyster (Crassostrea gigas),0.091
Shellfish_Tenure_Oyster,6,"Dark Cove, Jervis Inlet","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), European oyster (Ostrea edulis), Kumamoto oyster (Crassostrea sikamea)",0.025
Shellfish_Tenure_Oyster,6,Goliath Bay,Pacific oyster (Crassostrea gigas),0.098
Shellfish_Tenure_Oyster,6,"St. Vincent Bay, Jervis Inlet",Pacific oyster (Crassostrea gigas),0.122
Shellfish_Tenure_Oyster,6,Granville Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Western blue mussel (Mytilus trossulus)",0.044
Shellfish_Tenure_Oyster,6,Hotham Sound,Pacific oyster (Crassostrea gigas),0.062
Shellfish_Tenure_Oyster,6,Ladysmith Harbour,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.012
Shellfish_Tenure_Oyster,6,Ladysmith Harbour,"Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.204
Shellfish_Tenure_Oyster,6,Decourcy Island,"Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.033
Shellfish_Tenure_Oyster,6,Dodd Narrows,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.018
Shellfish_Tenure_Oyster,6,"Stuart Channel, Mudge Island","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.021
Shellfish_Tenure_Oyster,6,"Stuart Channel, Mudge Island","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.011
Shellfish_Tenure_Oyster,6,"Stuart Channel, Mudge Island","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.005
Shellfish_Tenure_Oyster,6,F/S False Narrows Between Gabriola/Mudge,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.111
Shellfish_Tenure_Oyster,6,"Degnen Bay, Gabriola Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.014
Shellfish_Tenure_Oyster,6,"Degnen Bay, Gabriola Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.021
Shellfish_Tenure_Oyster,6,"Degnen Bay, Gabriola Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.007
Shellfish_Tenure_Oyster,6,"Degnen Bay, Gabriola Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.03
Shellfish_Tenure_Oyster,6,Lot 119 Nanoose Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta)",0.185
Shellfish_Tenure_Oyster,6,South side of Nanoose Harbour,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastic",0.02
Shellfish_Tenure_Oyster,6,Nanoose Bay,Pacific oyster (Crassostrea gigas),0.081
Shellfish_Tenure_Oyster,6,Head of Nanoose Harbour,"Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0
Shellfish_Tenure_Oyster,6,Head of Nanoose Harbour,"Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.119
Shellfish_Tenure_Oyster,6,Nanoose Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta)",0.158
Shellfish_Tenure_Oyster,6,Nanoose Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.065
Shellfish_Tenure_Oyster,6,Nanoose Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Ga",0.129
Shellfish_Tenure_Oyster,6,"Maelstrom Cove, Nanoose Harbour","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.018
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Geoduck clam (Panopea abrupta)",0.153
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.053
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Geoduck clam (Panopea abrupta), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Kumamoto oyster (Crassostrea sikamea)",0.225
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound",Pacific oyster (Crassostrea gigas),0.106
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.09
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Ga",0.1
Shellfish_Tenure_Oyster,6,"SW of Deep Bay, Vancouver Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.064
Shellfish_Tenure_Oyster,6,"S.W. Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.015
Shellfish_Tenure_Oyster,6,Deep Bay,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.108
Shellfish_Tenure_Oyster,6,"Deep Bay, Cook Creek","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.039
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Geoduck clam (Panopea abrupta)",0.049
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta)",0.105
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.013
Shellfish_Tenure_Oyster,6,"Deep Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Geoduck clam (Panopea abrupta)",0.295
Shellfish_Tenure_Oyster,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.021
Shellfish_Tenure_Oyster,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Geoduck clam (Panopea abrupta)",0.033
Shellfish_Tenure_Oyster,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.035
Shellfish_Tenure_Oyster,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.219
Shellfish_Tenure_Oyster,6,"Mud Bay, Nanaimo District","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Eastern oyster (Crassostrea virginica), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincia",0.025
Shellfish_Tenure_Oyster,6,"Denman Island, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.004
Shellfish_Tenure_Oyster,6,"Denman Island, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.02
Shellfish_Tenure_Oyster,6,"North of Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.04
Shellfish_Tenure_Oyster,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0
Shellfish_Tenure_Oyster,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.018
Shellfish_Tenure_Oyster,6,"Mud Bay, Baynes Sound",Pacific oyster (Crassostrea gigas),0.018
Shellfish_Tenure_Oyster,6,Baynes Sound,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.075
Shellfish_Tenure_Oyster,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata), Geoduck clam (Panopea abrupta), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.099
Shellfish_Tenure_Oyster,6,"Fanny Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.051
Shellfish_Tenure_Oyster,6,"Denman Island, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.092
Shellfish_Tenure_Oyster,6,"Denman Island, N of Repulse Point","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.061
Shellfish_Tenure_Oyster,6,"W. Denman Island, N. of Repulse Point","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.05
Shellfish_Tenure_Oyster,6,"Mud Bay, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.058
Shellfish_Tenure_Oyster,6,"Anderson Cove, S.E. Lasqueti Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.016
Shellfish_Tenure_Oyster,6,"Denman Island, Baynes Sound","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.041
Shellfish_Tenure_Oyster,6,Theodosia Arm - Okeover Inlet,Pacific oyster (Crassostrea gigas),0.116
Shellfish_Tenure_Oyster,6,"West of Shark Spit, Marina Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.02
Shellfish_Tenure_Oyster,6,Cortes Island,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.01
Shellfish_Tenure_Oyster,6,Gorge Harbour,"Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.015
Shellfish_Tenure_Oyster,6,"Shark Spit, Marina Island","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.019
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), European oyster (Ostrea edulis), Gallo mussel (Mytilus galloprovincialis), Olympia (Native) Oyster (Ostrea",0.037
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum)",0.019
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.011
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.027
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.002
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island",Pacific oyster (Crassostrea gigas),0.003
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island",Pacific oyster (Crassostrea gigas),0.011
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.007
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Bee Islets","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis), California sea cucumber (Parastichopus californicus)",0.051
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.018
Shellfish_Tenure_Oyster,6,"Douglas Bay, Uganda Passage, Cortes Is.","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.028
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Pacific Scallop (Patinopecten x), Eastern blue mussel (Mytilus edulis), Gallo mussel (Mytilus galloprovincialis)",0.036
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.011
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.014
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Gallo mussel (Mytilus galloprovincialis)",0.014
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Pacific Scallop (Patinopecten x), Gallo mussel (Mytilus galloprovincialis)",0.018
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island",Pacific oyster (Crassostrea gigas),0.014
Shellfish_Tenure_Oyster,6,"Pill Island, Gorge Harbour",Pacific oyster (Crassostrea gigas),0.006
Shellfish_Tenure_Oyster,6,"Cortes Island, Gorge Harbour","Pacific oyster (Crassostrea gigas), Littleneck clam (Protothaca staminea), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.007
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum), Varnish clam (Nuttalia obscurata)",0.008
Shellfish_Tenure_Oyster,6,"Gorge Harbour, Cortes Island","Pacific oyster (Crassostrea gigas), Manila clam (Venerupis philippinarum)",0.003
