year,species,aq_type,rgn_id,harvest
2012,chinook_salmon_oncorhynchus_tshawytscha_,finfish,6,522.9088636363637
2012,chinook_salmon_oncorhynchus_tshawytscha_,finfish,8,0
2012,clams_spp_varnish_littleneck_geoduck_,shellfish,2,0
2012,clams_spp_varnish_littleneck_geoduck_,shellfish,4,2.675758817685041
2012,clams_spp_varnish_littleneck_geoduck_,shellfish,5,7.187272727272726
2012,clams_spp_varnish_littleneck_geoduck_,shellfish,6,65.15835027322404
2012,coho_salmon_oncorhynchus_kisutch_,finfish,3,0
2012,coho_salmon_oncorhynchus_kisutch_,finfish,4,0
2012,coho_salmon_oncorhynchus_kisutch_,finfish,5,0
2012,coho_salmon_oncorhynchus_kisutch_,finfish,6,987.656
2012,coho_salmon_oncorhynchus_kisutch_,finfish,8,0
2012,manila_clam,shellfish,2,0
2012,manila_clam,shellfish,4,40.37952416436023
2012,manila_clam,shellfish,5,29.891363636363636
2012,manila_clam,shellfish,6,1304.2333167447305
2012,mussels,shellfish,2,0
2012,mussels,shellfish,4,90.5128007238663
2012,mussels,shellfish,5,0.15045454545454545
2012,mussels,shellfish,6,183.48947200340643
2012,pacific_oyster,shellfish,2,0.606090909090909
2012,pacific_oyster,shellfish,4,264.30143983748496
2012,pacific_oyster,shellfish,5,159.85628181818183
2012,pacific_oyster,shellfish,6,5210.523660162516
2012,sablefish_anaplopoma_fimbria_,finfish,3,0
2012,sablefish_anaplopoma_fimbria_,finfish,4,0
2012,sablefish_anaplopoma_fimbria_,finfish,5,0
2012,sablefish_anaplopoma_fimbria_,finfish,6,20.724
2012,sablefish_anaplopoma_fimbria_,finfish,8,0
2012,scallops,shellfish,2,0.614545454545455
2012,scallops,shellfish,4,32.10371513732171
2012,scallops,shellfish,5,0
2012,scallops,shellfish,6,185.09673940813303
2012,sea_cucumber,shellfish,2,0
2012,sea_cucumber,shellfish,4,0
2012,sea_cucumber,shellfish,5,0
2012,sea_cucumber,shellfish,6,0
2013,atlantic_salmon_salmo_salar_,finfish,3,4311.7450347095355
2013,atlantic_salmon_salmo_salar_,finfish,4,42741.33905702202
2013,atlantic_salmon_salmo_salar_,finfish,5,13147.059
2013,atlantic_salmon_salmo_salar_,finfish,6,2626.951303029242
2013,atlantic_salmon_salmo_salar_,finfish,8,14.22496529046401
2013,chinook_salmon_oncorhynchus_tshawytscha_,finfish,3,0
2013,chinook_salmon_oncorhynchus_tshawytscha_,finfish,4,62.15971873430437
2013,chinook_salmon_oncorhynchus_tshawytscha_,finfish,5,61.47664490205927
2013,chinook_salmon_oncorhynchus_tshawytscha_,finfish,6,3.833
2013,chinook_salmon_oncorhynchus_tshawytscha_,finfish,8,0
2013,clams_spp_varnish_littleneck_geoduck_,shellfish,2,0
2013,clams_spp_varnish_littleneck_geoduck_,shellfish,4,0.6139379745937099
2013,clams_spp_varnish_littleneck_geoduck_,shellfish,5,2.3690909090909074
2013,clams_spp_varnish_littleneck_geoduck_,shellfish,6,72.65129838904268
2013,coho_salmon_oncorhynchus_kisutch_,finfish,3,0
2013,coho_salmon_oncorhynchus_kisutch_,finfish,4,0
2013,coho_salmon_oncorhynchus_kisutch_,finfish,5,0
2013,coho_salmon_oncorhynchus_kisutch_,finfish,6,1603.851
2013,coho_salmon_oncorhynchus_kisutch_,finfish,8,0
2013,manila_clam,shellfish,2,0
2013,manila_clam,shellfish,4,44.408312433468176
2013,manila_clam,shellfish,5,27.238813636363634
2013,manila_clam,shellfish,6,1334.2091421119862
2013,mussels,shellfish,2,0
2013,mussels,shellfish,4,213.00948637428147
2013,mussels,shellfish,5,0
2013,mussels,shellfish,6,138.63319544390038
2013,pacific_oyster,shellfish,2,0.148
2013,pacific_oyster,shellfish,4,0
2013,pacific_oyster,shellfish,5,149.0032501818182
2013,pacific_oyster,shellfish,6,5543.23165409091
2013,sablefish_anaplopoma_fimbria_,finfish,3,0
2013,sablefish_anaplopoma_fimbria_,finfish,4,8.624480874316939
2013,sablefish_anaplopoma_fimbria_,finfish,5,4465.693727272727
2013,sablefish_anaplopoma_fimbria_,finfish,6,1485.7375191256829
2013,sablefish_anaplopoma_fimbria_,finfish,8,0
2013,scallops,shellfish,2,3.13
2013,scallops,shellfish,4,6.606272088567174
2013,scallops,shellfish,5,0
2013,scallops,shellfish,6,85.83381882052373
2013,sea_cucumber,shellfish,2,0
2013,sea_cucumber,shellfish,4,0
2013,sea_cucumber,shellfish,5,0
2013,sea_cucumber,shellfish,6,0
2014,atlantic_salmon_salmo_salar_,finfish,3,5728.4800555352585
2014,atlantic_salmon_salmo_salar_,finfish,4,32498.6788462139
2014,atlantic_salmon_salmo_salar_,finfish,5,10534.828000000001
2014,atlantic_salmon_salmo_salar_,finfish,6,1500.7271537861047
2014,atlantic_salmon_salmo_salar_,finfish,8,18.89894446474242
2014,chinook_salmon_oncorhynchus_tshawytscha_,finfish,3,0
2014,chinook_salmon_oncorhynchus_tshawytscha_,finfish,4,11.151958697040664
2014,chinook_salmon_oncorhynchus_tshawytscha_,finfish,5,4710.564636363637
2014,chinook_salmon_oncorhynchus_tshawytscha_,finfish,6,1319.0369503938684
2014,chinook_salmon_oncorhynchus_tshawytscha_,finfish,8,0
2014,clams_spp_varnish_littleneck_geoduck_,shellfish,2,0
2014,clams_spp_varnish_littleneck_geoduck_,shellfish,4,1.6714835710737364
2014,clams_spp_varnish_littleneck_geoduck_,shellfish,5,0
2014,clams_spp_varnish_littleneck_geoduck_,shellfish,6,72.26306188347172
2014,coho_salmon_oncorhynchus_kisutch_,finfish,3,0
2014,coho_salmon_oncorhynchus_kisutch_,finfish,4,0
2014,coho_salmon_oncorhynchus_kisutch_,finfish,5,0
2014,coho_salmon_oncorhynchus_kisutch_,finfish,6,1304.937
2014,coho_salmon_oncorhynchus_kisutch_,finfish,8,0
2014,manila_clam,shellfish,2,0
2014,manila_clam,shellfish,4,51.92679902065148
2014,manila_clam,shellfish,5,25.254545454545454
2014,manila_clam,shellfish,6,1291.9158373429848
2014,mussels,shellfish,2,0
2014,mussels,shellfish,4,394.23577815627
2014,mussels,shellfish,5,0
2014,mussels,shellfish,6,201.9928582073664
2014,pacific_oyster,shellfish,2,0.21181818181818182
2014,pacific_oyster,shellfish,4,583.5305251579023
2014,pacific_oyster,shellfish,5,173.56627272727272
2014,pacific_oyster,shellfish,6,5681.050333933008
2014,sablefish_anaplopoma_fimbria_,finfish,3,0
2014,sablefish_anaplopoma_fimbria_,finfish,4,350.5524861878453
2014,sablefish_anaplopoma_fimbria_,finfish,5,99.4475138121547
2014,sablefish_anaplopoma_fimbria_,finfish,6,21.285
2014,sablefish_anaplopoma_fimbria_,finfish,8,0
2014,scallops,shellfish,2,1.44590909090909
2014,scallops,shellfish,4,4.160852317081827
2014,scallops,shellfish,5,0
2014,scallops,shellfish,6,89.84814768291818
2014,sea_cucumber,shellfish,2,0
2014,sea_cucumber,shellfish,4,0
2014,sea_cucumber,shellfish,5,0
2014,sea_cucumber,shellfish,6,0
2015,atlantic_salmon_salmo_salar_,finfish,3,9917.405287541105
2015,atlantic_salmon_salmo_salar_,finfish,4,109223.33362479597
2015,atlantic_salmon_salmo_salar_,finfish,5,74508.78836363634
2015,atlantic_salmon_salmo_salar_,finfish,6,8902.043647931307
2015,atlantic_salmon_salmo_salar_,finfish,8,32.71871245889661
2015,chinook_salmon_oncorhynchus_tshawytscha_,finfish,3,0
2015,chinook_salmon_oncorhynchus_tshawytscha_,finfish,4,32.31874316939891
2015,chinook_salmon_oncorhynchus_tshawytscha_,finfish,5,2069.491
2015,chinook_salmon_oncorhynchus_tshawytscha_,finfish,6,27.239256830601093
2015,chinook_salmon_oncorhynchus_tshawytscha_,finfish,8,0
2015,clams_spp_varnish_littleneck_geoduck_,shellfish,2,0
2015,clams_spp_varnish_littleneck_geoduck_,shellfish,4,13.077253211269626
2015,clams_spp_varnish_littleneck_geoduck_,shellfish,5,0
2015,clams_spp_varnish_littleneck_geoduck_,shellfish,6,428.18111042509844
2015,coho_salmon_oncorhynchus_kisutch_,finfish,3,0
2015,coho_salmon_oncorhynchus_kisutch_,finfish,4,0
2015,coho_salmon_oncorhynchus_kisutch_,finfish,5,0
2015,coho_salmon_oncorhynchus_kisutch_,finfish,6,4194.688
2015,coho_salmon_oncorhynchus_kisutch_,finfish,8,0
2015,manila_clam,shellfish,2,0
2015,manila_clam,shellfish,4,199.20415513448265
2015,manila_clam,shellfish,5,240.83081818181824
2015,manila_clam,shellfish,6,29380.426390320077
2015,mussels,shellfish,2,0
2015,mussels,shellfish,4,6158.939135973307
2015,mussels,shellfish,5,0
2015,mussels,shellfish,6,2473.1170458448637
2015,pacific_oyster,shellfish,2,0.8136363636363635
2015,pacific_oyster,shellfish,4,5808.209847775174
2015,pacific_oyster,shellfish,5,959.4891818181821
2015,pacific_oyster,shellfish,6,64798.35006131554
2015,sablefish_anaplopoma_fimbria_,finfish,3,0
2015,sablefish_anaplopoma_fimbria_,finfish,4,2.062408839779005
2015,sablefish_anaplopoma_fimbria_,finfish,5,372.857591160221
2015,sablefish_anaplopoma_fimbria_,finfish,6,138.6
2015,sablefish_anaplopoma_fimbria_,finfish,8,0
2015,scallops,shellfish,2,17.4545454545455
2015,scallops,shellfish,4,99.71475764672525
2015,scallops,shellfish,5,1.74
2015,scallops,shellfish,6,701.6463332623667
2015,sea_cucumber,shellfish,2,0
2015,sea_cucumber,shellfish,4,0
2015,sea_cucumber,shellfish,5,0
2015,sea_cucumber,shellfish,6,0
