loiczid,mean_cat_score,mean_pop_trend_score,n_cat_species,n_trend_species,source,year
57714.0,0.16666666666666669,6.733333333333333e-4,45,45,aquamaps,2003.0
58411.0,0.014925373134328358,0.0,134,134,aquamaps,2003.0
58412.0,0.014925373134328358,0.0,134,134,aquamaps,2003.0
58413.0,0.01756756756756757,0.0,148,148,aquamaps,2003.0
58414.0,0.015384615384615385,0.0,130,130,aquamaps,2003.0
58415.0,0.015384615384615385,0.0,130,130,aquamaps,2003.0
58416.0,0.014705882352941176,0.0,136,136,aquamaps,2003.0
58417.0,0.015384615384615385,0.0,130,130,aquamaps,2003.0
58418.0,0.01388888888888889,0.0,144,144,aquamaps,2003.0
58419.0,0.017218543046357615,0.0,151,151,aquamaps,2003.0
58420.0,0.01388888888888889,0.0,144,144,aquamaps,2003.0
58421.0,0.014814814814814815,0.0,135,135,aquamaps,2003.0
58422.0,0.014814814814814815,0.0,135,135,aquamaps,2003.0
58423.0,0.015151515151515152,0.0,132,132,aquamaps,2003.0
58424.0,0.015384615384615385,0.0,130,130,aquamaps,2003.0
58425.0,0.017687074829931974,0.0,147,147,aquamaps,2003.0
58426.0,0.029775280898876405,1.702247191011236e-4,178,178,aquamaps,2003.0
58427.0,0.05510204081632653,1.5459183673469389e-4,196,196,aquamaps,2003.0
58428.0,0.0642857142857143,1.8035714285714286e-4,168,168,aquamaps,2003.0
58429.0,0.07659574468085106,2.148936170212766e-4,141,141,aquamaps,2003.0
58430.0,0.1291139240506329,3.8354430379746834e-4,79,79,aquamaps,2003.0
58431.0,0.075,2.1041666666666667e-4,144,144,aquamaps,2003.0
58432.0,0.07307692307692308,1.9423076923076924e-4,156,156,aquamaps,2003.0
58433.0,0.07727272727272727,2.2954545454545455e-4,132,132,aquamaps,2003.0
58434.0,0.06806722689075631,2.546218487394958e-4,119,119,aquamaps,2003.0
58435.0,0.11333333333333334,-9.444444444444446e-5,90,90,aquamaps,2003.0
59134.0,0.01625,0.0,160,160,aquamaps,2003.0
59135.0,0.013793103448275862,0.0,145,145,aquamaps,2003.0
59136.0,0.014925373134328358,0.0,134,134,aquamaps,2003.0
59137.0,0.014388489208633094,0.0,139,139,aquamaps,2003.0
59138.0,0.014705882352941176,0.0,136,136,aquamaps,2003.0
59139.0,0.013793103448275862,0.0,145,145,aquamaps,2003.0
59140.0,0.014084507042253521,0.0,142,142,aquamaps,2003.0
59141.0,0.017105263157894738,0.0,152,152,aquamaps,2003.0
59142.0,0.014492753623188406,0.0,138,138,aquamaps,2003.0
59143.0,0.014705882352941176,0.0,136,136,aquamaps,2003.0
59144.0,0.015037593984962407,0.0,133,133,aquamaps,2003.0
59145.0,0.015037593984962407,0.0,133,133,aquamaps,2003.0
59146.0,0.01780821917808219,0.0,146,146,aquamaps,2003.0
59147.0,0.023255813953488372,0.0,172,172,aquamaps,2003.0
59148.0,0.04350282485875706,1.711864406779661e-4,177,177,aquamaps,2003.0
59149.0,0.07724137931034483,2.0896551724137931e-4,145,145,aquamaps,2003.0
59150.0,0.07737226277372262,2.2116788321167885e-4,137,137,aquamaps,2003.0
59151.0,0.075,1.993421052631579e-4,152,152,aquamaps,2003.0
59152.0,0.075,1.993421052631579e-4,152,152,aquamaps,2003.0
59153.0,0.09622641509433963,2.858490566037736e-4,106,106,aquamaps,2003.0
59154.0,0.07916666666666666,2.1041666666666667e-4,144,144,aquamaps,2003.0
59855.0,0.016574585635359115,0.0,181,181,aquamaps,2003.0
59856.0,0.013793103448275862,0.0,145,145,aquamaps,2003.0
59857.0,0.014492753623188406,0.0,138,138,aquamaps,2003.0
59858.0,0.014388489208633094,0.0,139,139,aquamaps,2003.0
59859.0,0.014814814814814815,0.0,135,135,aquamaps,2003.0
59860.0,0.016666666666666666,0.0,156,156,aquamaps,2003.0
59861.0,0.013793103448275862,0.0,145,145,aquamaps,2003.0
59862.0,0.016883116883116882,0.0,154,154,aquamaps,2003.0
59863.0,0.014184397163120567,0.0,141,141,aquamaps,2003.0
59864.0,0.014925373134328358,0.0,134,134,aquamaps,2003.0
59865.0,0.015384615384615385,0.0,130,130,aquamaps,2003.0
59866.0,0.015267175572519085,0.0,131,131,aquamaps,2003.0
59867.0,0.01756756756756757,0.0,148,148,aquamaps,2003.0
59868.0,0.028191489361702127,1.6117021276595744e-4,188,188,aquamaps,2003.0
59869.0,0.03952095808383234,1.81437125748503e-4,167,167,aquamaps,2003.0
59870.0,0.04962406015037594,2.2781954887218046e-4,133,133,aquamaps,2003.0
59871.0,0.07169811320754717,1.9056603773584906e-4,159,159,aquamaps,2003.0
59872.0,0.06993865030674846,1.8588957055214723e-4,163,163,aquamaps,2003.0
59873.0,0.07702702702702703,2.0472972972972972e-4,148,148,aquamaps,2003.0
59874.0,0.07475728155339806,2.941747572815534e-4,103,103,aquamaps,2003.0
60577.0,0.016149068322981366,0.0,161,161,aquamaps,2003.0
60578.0,0.01388888888888889,0.0,144,144,aquamaps,2003.0
60579.0,0.013513513513513514,0.0,148,148,aquamaps,2003.0
60580.0,0.016560509554140127,0.0,157,157,aquamaps,2003.0
60581.0,0.01360544217687075,0.0,147,147,aquamaps,2003.0
60582.0,0.014184397163120567,0.0,141,141,aquamaps,2003.0
60583.0,0.014285714285714285,0.0,140,140,aquamaps,2003.0
60584.0,0.014705882352941176,0.0,136,136,aquamaps,2003.0
60585.0,0.015037593984962407,0.0,133,133,aquamaps,2003.0
60586.0,0.014705882352941176,0.0,136,136,aquamaps,2003.0
60587.0,0.014814814814814815,0.0,135,135,aquamaps,2003.0
60588.0,0.017218543046357615,0.0,151,151,aquamaps,2003.0
61298.0,0.016666666666666666,0.0,156,156,aquamaps,2003.0
61299.0,0.014598540145985403,0.0,137,137,aquamaps,2003.0
61300.0,0.014285714285714285,0.0,140,140,aquamaps,2003.0
61301.0,0.014084507042253521,0.0,142,142,aquamaps,2003.0
61302.0,0.014285714285714285,0.0,140,140,aquamaps,2003.0
61303.0,0.014705882352941176,0.0,136,136,aquamaps,2003.0
61304.0,0.014925373134328358,0.0,134,134,aquamaps,2003.0
61305.0,0.015037593984962407,0.0,133,133,aquamaps,2003.0
62021.0,0.019230769230769232,0.0,156,156,aquamaps,2003.0
62022.0,0.016551724137931035,0.0,145,145,aquamaps,2003.0
62023.0,0.017391304347826087,0.0,138,138,aquamaps,2003.0
62024.0,0.016666666666666666,0.0,144,144,aquamaps,2003.0
49060.0,0.13333333333333333,4.259259259259259e-4,54,54,aquamaps,2004.0
49061.0,0.12000000000000001,4.181818181818182e-4,55,55,aquamaps,2004.0
49780.0,0.07575757575757576,9.166666666666667e-5,132,132,aquamaps,2004.0
49781.0,0.06984126984126984,9.603174603174603e-5,126,126,aquamaps,2004.0
50494.0,0.07267441860465117,7.034883720930233e-5,172,172,aquamaps,2004.0
50495.0,0.07575757575757576,7.333333333333333e-5,165,165,aquamaps,2004.0
50496.0,0.08013698630136987,8.287671232876712e-5,146,146,aquamaps,2004.0
50497.0,0.07132867132867134,8.461538461538461e-5,143,143,aquamaps,2004.0
50498.0,0.0723404255319149,8.581560283687943e-5,141,141,aquamaps,2004.0
50499.0,0.0765625,9.453125e-5,128,128,aquamaps,2004.0
50500.0,0.0736842105263158,9.097744360902256e-5,133,133,aquamaps,2004.0
51209.0,0.017391304347826087,0.0,115,115,aquamaps,2004.0
51210.0,0.017391304347826087,0.0,115,115,aquamaps,2004.0
51211.0,0.016666666666666666,0.0,120,120,aquamaps,2004.0
51212.0,0.01870503597122302,0.0,139,139,aquamaps,2004.0
51213.0,0.030434782608695653,2.7826086956521737e-4,161,161,aquamaps,2004.0
51214.0,0.06983240223463687,6.759776536312849e-5,179,179,aquamaps,2004.0
51215.0,0.07142857142857142,6.914285714285714e-5,175,175,aquamaps,2004.0
51216.0,0.07852348993288591,8.120805369127517e-5,149,149,aquamaps,2004.0
51217.0,0.07517241379310345,8.344827586206896e-5,145,145,aquamaps,2004.0
51218.0,0.07569444444444444,8.402777777777777e-5,144,144,aquamaps,2004.0
51219.0,0.07785714285714286,8.642857142857143e-5,140,140,aquamaps,2004.0
51220.0,0.08257575757575758,9.166666666666667e-5,132,132,aquamaps,2004.0
51223.0,0.09148936170212767,9.531914893617021e-4,47,47,aquamaps,2004.0
51924.0,0.01694915254237288,0.0,118,118,aquamaps,2004.0
51925.0,0.017391304347826087,0.0,115,115,aquamaps,2004.0
51926.0,0.016666666666666666,0.0,120,120,aquamaps,2004.0
51927.0,0.018055555555555557,0.0,144,144,aquamaps,2004.0
51928.0,0.017687074829931974,0.0,147,147,aquamaps,2004.0
51929.0,0.01780821917808219,0.0,146,146,aquamaps,2004.0
51930.0,0.01652892561983471,0.0,121,121,aquamaps,2004.0
51931.0,0.02033898305084746,0.0,118,118,aquamaps,2004.0
51932.0,0.01935483870967742,0.0,124,124,aquamaps,2004.0
51933.0,0.02345679012345679,0.0,162,162,aquamaps,2004.0
51934.0,0.056164383561643834,5.5251141552511415e-5,219,219,aquamaps,2004.0
51935.0,0.08109756097560976,7.378048780487805e-5,164,164,aquamaps,2004.0
51936.0,0.09788732394366198,8.52112676056338e-5,142,142,aquamaps,2004.0
51937.0,0.08802816901408451,8.52112676056338e-5,142,142,aquamaps,2004.0
51938.0,0.09920634920634921,9.603174603174603e-5,126,126,aquamaps,2004.0
51939.0,0.08680555555555555,8.402777777777777e-5,144,144,aquamaps,2004.0
51940.0,0.07621951219512195,7.378048780487805e-5,164,164,aquamaps,2004.0
51941.0,0.09854014598540146,8.832116788321167e-5,137,137,aquamaps,2004.0
51942.0,0.07763975155279504,7.515527950310559e-5,161,161,aquamaps,2004.0
51943.0,0.08012422360248447,7.515527950310559e-5,161,161,aquamaps,2004.0
52643.0,0.017241379310344827,0.0,116,116,aquamaps,2004.0
52644.0,0.017241379310344827,0.0,116,116,aquamaps,2004.0
52645.0,0.017543859649122806,0.0,114,114,aquamaps,2004.0
52646.0,0.017699115044247787,0.0,113,113,aquamaps,2004.0
52647.0,0.017094017094017096,0.0,117,117,aquamaps,2004.0
52648.0,0.01793103448275862,0.0,145,145,aquamaps,2004.0
52649.0,0.02865168539325843,2.51685393258427e-4,178,178,aquamaps,2004.0
52650.0,0.01818181818181818,0.0,143,143,aquamaps,2004.0
52651.0,0.022388059701492536,0.0,134,134,aquamaps,2004.0
52652.0,0.021897810218978103,0.0,137,137,aquamaps,2004.0
52653.0,0.01875,0.0,128,128,aquamaps,2004.0
52654.0,0.027647058823529413,0.0,170,170,aquamaps,2004.0
52655.0,0.05590909090909091,5.5e-5,220,220,aquamaps,2004.0
52656.0,0.06988636363636364,6.875e-5,176,176,aquamaps,2004.0
52657.0,0.07396449704142012,7.159763313609467e-5,169,169,aquamaps,2004.0
52658.0,0.07603305785123966,9.999999999999999e-5,121,121,aquamaps,2004.0
52659.0,0.07621951219512195,7.378048780487805e-5,164,164,aquamaps,2004.0
52660.0,0.07621951219512195,7.378048780487805e-5,164,164,aquamaps,2004.0
52661.0,0.075,7.960526315789473e-5,152,152,aquamaps,2004.0
52662.0,0.07911392405063292,7.658227848101266e-5,158,158,aquamaps,2004.0
52663.0,0.12696629213483146,1.3595505617977526e-4,89,89,aquamaps,2004.0
52664.0,0.13943661971830987,3.2394366197183096e-4,71,71,aquamaps,2004.0
53363.0,0.017241379310344827,0.0,116,116,aquamaps,2004.0
53364.0,0.017094017094017096,0.0,117,117,aquamaps,2004.0
53365.0,0.01639344262295082,0.0,122,122,aquamaps,2004.0
53366.0,0.01652892561983471,0.0,121,121,aquamaps,2004.0
53367.0,0.013675213675213675,0.0,117,117,aquamaps,2004.0
53368.0,0.013793103448275862,0.0,116,116,aquamaps,2004.0
53369.0,0.01694915254237288,0.0,118,118,aquamaps,2004.0
53370.0,0.016666666666666666,0.0,120,120,aquamaps,2004.0
53371.0,0.01680672268907563,0.0,119,119,aquamaps,2004.0
53372.0,0.01680672268907563,0.0,119,119,aquamaps,2004.0
53373.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
53374.0,0.01639344262295082,0.0,122,122,aquamaps,2004.0
53375.0,0.018309859154929577,0.0,142,142,aquamaps,2004.0
53376.0,0.05196506550218341,5.2838427947598255e-5,229,229,aquamaps,2004.0
53377.0,0.06377551020408163,6.173469387755101e-5,196,196,aquamaps,2004.0
53378.0,0.07352941176470588,7.117647058823529e-5,170,170,aquamaps,2004.0
53379.0,0.07244094488188976,9.52755905511811e-5,127,127,aquamaps,2004.0
53380.0,0.0512396694214876,2.8016528925619834e-4,121,121,aquamaps,2004.0
53381.0,0.07396449704142012,7.159763313609467e-5,169,169,aquamaps,2004.0
53382.0,0.07961783439490445,7.707006369426752e-5,157,157,aquamaps,2004.0
53383.0,0.09782608695652174,8.768115942028985e-5,138,138,aquamaps,2004.0
53384.0,0.08940397350993377,8.013245033112582e-5,151,151,aquamaps,2004.0
53386.0,0.13134328358208955,3.4328358208955223e-4,67,67,aquamaps,2004.0
54084.0,0.017391304347826087,0.0,115,115,aquamaps,2004.0
54085.0,0.01694915254237288,0.0,118,118,aquamaps,2004.0
54086.0,0.01680672268907563,0.0,119,119,aquamaps,2004.0
54087.0,0.01391304347826087,0.0,115,115,aquamaps,2004.0
54088.0,0.013559322033898305,0.0,118,118,aquamaps,2004.0
54089.0,0.017241379310344827,0.0,116,116,aquamaps,2004.0
54090.0,0.017094017094017096,0.0,117,117,aquamaps,2004.0
54091.0,0.01694915254237288,0.0,118,118,aquamaps,2004.0
54092.0,0.01780821917808219,0.0,146,146,aquamaps,2004.0
54093.0,0.018309859154929577,0.0,142,142,aquamaps,2004.0
54094.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
54095.0,0.017241379310344827,0.0,116,116,aquamaps,2004.0
54096.0,0.015625,0.0,128,128,aquamaps,2004.0
54097.0,0.05434782608695652,5.260869565217391e-5,230,230,aquamaps,2004.0
54098.0,0.05952380952380953,5.761904761904762e-5,210,210,aquamaps,2004.0
54099.0,0.07396449704142012,7.159763313609467e-5,169,169,aquamaps,2004.0
54100.0,0.0424,3.584e-4,125,125,aquamaps,2004.0
54101.0,0.05299145299145299,2.8974358974358976e-4,117,117,aquamaps,2004.0
54102.0,0.06715328467153285,8.832116788321167e-5,137,137,aquamaps,2004.0
54103.0,0.07763975155279504,7.515527950310559e-5,161,161,aquamaps,2004.0
54104.0,0.08012820512820513,7.756410256410256e-5,156,156,aquamaps,2004.0
54105.0,0.08598726114649681,7.707006369426752e-5,157,157,aquamaps,2004.0
54106.0,0.1357142857142857,3.2857142857142856e-4,70,70,aquamaps,2004.0
54805.0,0.013559322033898305,0.0,118,118,aquamaps,2004.0
54806.0,0.013559322033898305,0.0,118,118,aquamaps,2004.0
54807.0,0.017094017094017096,0.0,117,117,aquamaps,2004.0
54808.0,0.01680672268907563,0.0,119,119,aquamaps,2004.0
54809.0,0.016666666666666666,0.0,120,120,aquamaps,2004.0
54810.0,0.01680672268907563,0.0,119,119,aquamaps,2004.0
54811.0,0.01639344262295082,0.0,122,122,aquamaps,2004.0
54812.0,0.016260162601626018,0.0,123,123,aquamaps,2004.0
54813.0,0.016,0.0,125,125,aquamaps,2004.0
54814.0,0.016260162601626018,0.0,123,123,aquamaps,2004.0
54815.0,0.01652892561983471,0.0,121,121,aquamaps,2004.0
54816.0,0.016260162601626018,0.0,123,123,aquamaps,2004.0
54817.0,0.015625,0.0,128,128,aquamaps,2004.0
54818.0,0.05021834061135371,1.480349344978166e-4,229,229,aquamaps,2004.0
54819.0,0.054260089686098655,1.5201793721973095e-4,223,223,aquamaps,2004.0
54820.0,0.03212121212121212,2.715151515151515e-4,165,165,aquamaps,2004.0
54821.0,0.04696969696969697,2.5681818181818184e-4,132,132,aquamaps,2004.0
54822.0,0.06212121212121212,2.5681818181818184e-4,132,132,aquamaps,2004.0
54823.0,0.0656,2.712e-4,125,125,aquamaps,2004.0
54824.0,0.08066666666666666,2.26e-4,150,150,aquamaps,2004.0
54825.0,0.07333333333333333,2.0545454545454545e-4,165,165,aquamaps,2004.0
54826.0,0.12247191011235956,3.808988764044944e-4,89,89,aquamaps,2004.0
55526.0,0.013675213675213675,0.0,117,117,aquamaps,2004.0
55527.0,0.01680672268907563,0.0,119,119,aquamaps,2004.0
55528.0,0.016666666666666666,0.0,120,120,aquamaps,2004.0
55529.0,0.01680672268907563,0.0,119,119,aquamaps,2004.0
55530.0,0.016260162601626018,0.0,123,123,aquamaps,2004.0
55531.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
55532.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
55533.0,0.01652892561983471,0.0,121,121,aquamaps,2004.0
55534.0,0.016260162601626018,0.0,123,123,aquamaps,2004.0
55535.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
55536.0,0.016,0.0,125,125,aquamaps,2004.0
55537.0,0.016260162601626018,0.0,123,123,aquamaps,2004.0
55538.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
55539.0,0.015748031496062992,0.0,127,127,aquamaps,2004.0
55540.0,0.02266666666666667,0.0,150,150,aquamaps,2004.0
55541.0,0.03397435897435897,2.8717948717948716e-4,156,156,aquamaps,2004.0
55542.0,0.04965986394557823,2.306122448979592e-4,147,147,aquamaps,2004.0
55543.0,0.0584,2.712e-4,125,125,aquamaps,2004.0
55544.0,0.06929133858267716,2.6692913385826774e-4,127,127,aquamaps,2004.0
55545.0,0.07972027972027972,2.3706293706293705e-4,143,143,aquamaps,2004.0
55546.0,0.09069767441860466,2.627906976744186e-4,129,129,aquamaps,2004.0
55547.0,0.13194444444444445,6.222222222222223e-4,72,72,aquamaps,2004.0
55549.0,0.09245283018867925,8.452830188679245e-4,53,53,aquamaps,2004.0
56247.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
56248.0,0.016,0.0,125,125,aquamaps,2004.0
56249.0,0.01680672268907563,0.0,119,119,aquamaps,2004.0
56250.0,0.016260162601626018,0.0,123,123,aquamaps,2004.0
56251.0,0.015503875968992248,0.0,129,129,aquamaps,2004.0
56252.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
56253.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
56254.0,0.016129032258064516,0.0,124,124,aquamaps,2004.0
56255.0,0.016,0.0,125,125,aquamaps,2004.0
56256.0,0.016,0.0,125,125,aquamaps,2004.0
56257.0,0.016260162601626018,0.0,123,123,aquamaps,2004.0
56258.0,0.018309859154929577,0.0,142,142,aquamaps,2004.0
56259.0,0.018309859154929577,0.0,142,142,aquamaps,2004.0
56260.0,0.01925925925925926,0.0,135,135,aquamaps,2004.0
56261.0,0.02654320987654321,0.0,162,162,aquamaps,2004.0
56262.0,0.042346938775510205,1.7295918367346937e-4,196,196,aquamaps,2004.0
56263.0,0.058454106280193235,1.63768115942029e-4,207,207,aquamaps,2004.0
56264.0,0.07037037037037037,2.0925925925925927e-4,162,162,aquamaps,2004.0
56265.0,0.07076023391812866,1.9824561403508772e-4,171,171,aquamaps,2004.0
56266.0,0.07080745341614907,2.1055900621118012e-4,161,161,aquamaps,2004.0
56267.0,0.0732484076433121,2.1592356687898088e-4,157,157,aquamaps,2004.0
56268.0,0.07309941520467836,1.9824561403508772e-4,171,171,aquamaps,2004.0
56269.0,0.1178082191780822,6.136986301369863e-4,73,73,aquamaps,2004.0
56270.0,0.12571428571428572,6.399999999999999e-4,70,70,aquamaps,2004.0
56271.0,0.12941176470588237,6.588235294117646e-4,68,68,aquamaps,2004.0
56968.0,0.01680672268907563,0.0,119,119,aquamaps,2004.0
56969.0,0.016,0.0,125,125,aquamaps,2004.0
56970.0,0.016260162601626018,0.0,123,123,aquamaps,2004.0
56971.0,0.01652892561983471,0.0,121,121,aquamaps,2004.0
56972.0,0.015873015873015872,0.0,126,126,aquamaps,2004.0
56973.0,0.015873015873015872,0.0,126,126,aquamaps,2004.0
56974.0,0.015503875968992248,0.0,129,129,aquamaps,2004.0
56975.0,0.016,0.0,125,125,aquamaps,2004.0
56976.0,0.014388489208633094,0.0,139,139,aquamaps,2004.0
56977.0,0.015267175572519085,0.0,131,131,aquamaps,2004.0
56978.0,0.015625,0.0,128,128,aquamaps,2004.0
56979.0,0.01925925925925926,0.0,135,135,aquamaps,2004.0
56980.0,0.018439716312056736,0.0,141,141,aquamaps,2004.0
56981.0,0.014705882352941176,0.0,136,136,aquamaps,2004.0
56982.0,0.019402985074626865,0.0,134,134,aquamaps,2004.0
56983.0,0.01870503597122302,0.0,139,139,aquamaps,2004.0
56984.0,0.057345971563981045,1.6066350710900473e-4,211,211,aquamaps,2004.0
56985.0,0.06440677966101695,1.9152542372881355e-4,177,177,aquamaps,2004.0
56986.0,0.07769784172661871,2.4388489208633092e-4,139,139,aquamaps,2004.0
56988.0,0.07397260273972603,2.321917808219178e-4,146,146,aquamaps,2004.0
56989.0,0.08321167883211679,2.474452554744526e-4,137,137,aquamaps,2004.0
56990.0,0.07402597402597402,2.2012987012987013e-4,154,154,aquamaps,2004.0
56991.0,0.075,2.2302631578947367e-4,152,152,aquamaps,2004.0
56992.0,0.15625,9.333333333333333e-4,48,48,aquamaps,2004.0
56993.0,0.16304347826086957,5e-4,46,46,aquamaps,2004.0
57690.0,0.015384615384615385,0.0,130,130,aquamaps,2004.0
57691.0,0.015384615384615385,0.0,130,130,aquamaps,2004.0
57692.0,0.015267175572519085,0.0,131,131,aquamaps,2004.0
57693.0,0.015267175572519085,0.0,131,131,aquamaps,2004.0
57694.0,0.017218543046357615,0.0,151,151,aquamaps,2004.0
57695.0,0.016455696202531647,0.0,158,158,aquamaps,2004.0
57696.0,0.01388888888888889,0.0,144,144,aquamaps,2004.0
57697.0,0.014084507042253521,0.0,142,142,aquamaps,2004.0
57698.0,0.015267175572519085,0.0,131,131,aquamaps,2004.0
57699.0,0.014388489208633094,0.0,139,139,aquamaps,2004.0
57700.0,0.014285714285714285,0.0,140,140,aquamaps,2004.0
57701.0,0.014285714285714285,0.0,140,140,aquamaps,2004.0
57702.0,0.018309859154929577,0.0,142,142,aquamaps,2004.0
57703.0,0.018439716312056736,0.0,141,141,aquamaps,2004.0
57704.0,0.017449664429530203,0.0,149,149,aquamaps,2004.0
57705.0,0.04101123595505618,1.904494382022472e-4,178,178,aquamaps,2004.0
57706.0,0.05567010309278351,1.747422680412371e-4,194,194,aquamaps,2004.0
57707.0,0.06835443037974684,2.1455696202531645e-4,158,158,aquamaps,2004.0
57708.0,0.12835820895522387,6.686567164179105e-4,67,67,aquamaps,2004.0
57710.0,0.07215189873417721,2.1455696202531645e-4,158,158,aquamaps,2004.0
57711.0,0.07261146496815286,2.1592356687898088e-4,157,157,aquamaps,2004.0
57712.0,0.07261146496815286,2.1592356687898088e-4,157,157,aquamaps,2004.0
57713.0,0.09807692307692308,3.259615384615385e-4,104,104,aquamaps,2004.0
57714.0,0.16666666666666669,9.955555555555555e-4,45,45,aquamaps,2004.0
58411.0,0.014925373134328358,0.0,134,134,aquamaps,2004.0
58412.0,0.014925373134328358,0.0,134,134,aquamaps,2004.0
58413.0,0.01756756756756757,0.0,148,148,aquamaps,2004.0
58414.0,0.015384615384615385,0.0,130,130,aquamaps,2004.0
58415.0,0.015384615384615385,0.0,130,130,aquamaps,2004.0
58416.0,0.014705882352941176,0.0,136,136,aquamaps,2004.0
58417.0,0.015384615384615385,0.0,130,130,aquamaps,2004.0
58418.0,0.01388888888888889,0.0,144,144,aquamaps,2004.0
58419.0,0.017218543046357615,0.0,151,151,aquamaps,2004.0
58420.0,0.01388888888888889,0.0,144,144,aquamaps,2004.0
58421.0,0.014814814814814815,0.0,135,135,aquamaps,2004.0
58422.0,0.014814814814814815,0.0,135,135,aquamaps,2004.0
58423.0,0.015151515151515152,0.0,132,132,aquamaps,2004.0
58424.0,0.015384615384615385,0.0,130,130,aquamaps,2004.0
58425.0,0.017687074829931974,0.0,147,147,aquamaps,2004.0
58426.0,0.029775280898876405,2.51685393258427e-4,178,178,aquamaps,2004.0
58427.0,0.05510204081632653,1.7295918367346937e-4,196,196,aquamaps,2004.0
58428.0,0.0642857142857143,2.017857142857143e-4,168,168,aquamaps,2004.0
58429.0,0.07659574468085106,2.4042553191489362e-4,141,141,aquamaps,2004.0
58430.0,0.1291139240506329,4.291139240506329e-4,79,79,aquamaps,2004.0
58431.0,0.075,2.3541666666666665e-4,144,144,aquamaps,2004.0
58432.0,0.07307692307692308,2.173076923076923e-4,156,156,aquamaps,2004.0
58433.0,0.07727272727272727,2.5681818181818184e-4,132,132,aquamaps,2004.0
58434.0,0.06806722689075631,2.848739495798319e-4,119,119,aquamaps,2004.0
58435.0,0.11333333333333334,1.3444444444444444e-4,90,90,aquamaps,2004.0
59134.0,0.01625,0.0,160,160,aquamaps,2004.0
59135.0,0.013793103448275862,0.0,145,145,aquamaps,2004.0
59136.0,0.014925373134328358,0.0,134,134,aquamaps,2004.0
59137.0,0.014388489208633094,0.0,139,139,aquamaps,2004.0
59138.0,0.014705882352941176,0.0,136,136,aquamaps,2004.0
59139.0,0.013793103448275862,0.0,145,145,aquamaps,2004.0
59140.0,0.014084507042253521,0.0,142,142,aquamaps,2004.0
59141.0,0.017105263157894738,0.0,152,152,aquamaps,2004.0
59142.0,0.014492753623188406,0.0,138,138,aquamaps,2004.0
59143.0,0.014705882352941176,0.0,136,136,aquamaps,2004.0
59144.0,0.015037593984962407,0.0,133,133,aquamaps,2004.0
59145.0,0.015037593984962407,0.0,133,133,aquamaps,2004.0
59146.0,0.01780821917808219,0.0,146,146,aquamaps,2004.0
59147.0,0.023255813953488372,0.0,172,172,aquamaps,2004.0
59148.0,0.04350282485875706,1.9152542372881355e-4,177,177,aquamaps,2004.0
59149.0,0.07724137931034483,2.3379310344827587e-4,145,145,aquamaps,2004.0
59150.0,0.07737226277372262,2.474452554744526e-4,137,137,aquamaps,2004.0
59151.0,0.075,2.2302631578947367e-4,152,152,aquamaps,2004.0
59152.0,0.075,2.2302631578947367e-4,152,152,aquamaps,2004.0
59153.0,0.09622641509433963,3.19811320754717e-4,106,106,aquamaps,2004.0
59154.0,0.07916666666666666,2.3541666666666665e-4,144,144,aquamaps,2004.0
59855.0,0.016574585635359115,0.0,181,181,aquamaps,2004.0
59856.0,0.013793103448275862,0.0,145,145,aquamaps,2004.0
59857.0,0.014492753623188406,0.0,138,138,aquamaps,2004.0
59858.0,0.014388489208633094,0.0,139,139,aquamaps,2004.0
59859.0,0.014814814814814815,0.0,135,135,aquamaps,2004.0
59860.0,0.016666666666666666,0.0,156,156,aquamaps,2004.0
59861.0,0.013793103448275862,0.0,145,145,aquamaps,2004.0
59862.0,0.016883116883116882,0.0,154,154,aquamaps,2004.0
59863.0,0.014184397163120567,0.0,141,141,aquamaps,2004.0
59864.0,0.014925373134328358,0.0,134,134,aquamaps,2004.0
59865.0,0.015384615384615385,0.0,130,130,aquamaps,2004.0
59866.0,0.015267175572519085,0.0,131,131,aquamaps,2004.0
59867.0,0.01756756756756757,0.0,148,148,aquamaps,2004.0
59868.0,0.028191489361702127,2.3829787234042553e-4,188,188,aquamaps,2004.0
59869.0,0.03952095808383234,2.029940119760479e-4,167,167,aquamaps,2004.0
59870.0,0.04962406015037594,2.5488721804511276e-4,133,133,aquamaps,2004.0
59871.0,0.07169811320754717,2.132075471698113e-4,159,159,aquamaps,2004.0
59872.0,0.06993865030674846,2.0797546012269938e-4,163,163,aquamaps,2004.0
59873.0,0.07702702702702703,2.2905405405405406e-4,148,148,aquamaps,2004.0
59874.0,0.07475728155339806,3.29126213592233e-4,103,103,aquamaps,2004.0
60577.0,0.016149068322981366,0.0,161,161,aquamaps,2004.0
60578.0,0.01388888888888889,0.0,144,144,aquamaps,2004.0
60579.0,0.013513513513513514,0.0,148,148,aquamaps,2004.0
60580.0,0.016560509554140127,0.0,157,157,aquamaps,2004.0
