loiczid,mean_cat_score,n_cat_species,n_trend_species,source,year
58433.0,0.07571428571428572,140,118,aquamaps,1994.0
58434.0,0.06475409836065574,122,107,aquamaps,1994.0
58435.0,0.1134020618556701,97,76,aquamaps,1994.0
59134.0,0.016149068322981366,161,159,aquamaps,1994.0
59135.0,0.013793103448275862,145,144,aquamaps,1994.0
59136.0,0.014925373134328358,134,133,aquamaps,1994.0
59137.0,0.014388489208633094,139,138,aquamaps,1994.0
59138.0,0.014705882352941176,136,135,aquamaps,1994.0
59139.0,0.013793103448275862,145,144,aquamaps,1994.0
59140.0,0.014084507042253521,142,141,aquamaps,1994.0
59141.0,0.01699346405228758,153,151,aquamaps,1994.0
59142.0,0.014492753623188406,138,137,aquamaps,1994.0
59143.0,0.014705882352941176,136,135,aquamaps,1994.0
59144.0,0.015037593984962407,133,132,aquamaps,1994.0
59145.0,0.015037593984962407,133,132,aquamaps,1994.0
59146.0,0.017687074829931974,147,145,aquamaps,1994.0
59147.0,0.02413793103448276,174,171,aquamaps,1994.0
59148.0,0.04378378378378379,185,170,aquamaps,1994.0
59149.0,0.0758169934640523,153,131,aquamaps,1994.0
59150.0,0.07586206896551724,145,123,aquamaps,1994.0
59151.0,0.07375,160,137,aquamaps,1994.0
59152.0,0.07375,160,137,aquamaps,1994.0
59153.0,0.09298245614035087,114,92,aquamaps,1994.0
59154.0,0.07763157894736843,152,129,aquamaps,1994.0
59855.0,0.016483516483516484,182,180,aquamaps,1994.0
59856.0,0.013793103448275862,145,144,aquamaps,1994.0
59857.0,0.014492753623188406,138,137,aquamaps,1994.0
59858.0,0.014388489208633094,139,138,aquamaps,1994.0
59859.0,0.014814814814814815,135,134,aquamaps,1994.0
59860.0,0.016560509554140127,157,155,aquamaps,1994.0
59861.0,0.013793103448275862,145,144,aquamaps,1994.0
59862.0,0.016774193548387096,155,153,aquamaps,1994.0
59863.0,0.014184397163120567,141,140,aquamaps,1994.0
59864.0,0.014925373134328358,134,133,aquamaps,1994.0
59865.0,0.015384615384615385,130,129,aquamaps,1994.0
59866.0,0.015267175572519085,131,130,aquamaps,1994.0
59867.0,0.017449664429530203,149,147,aquamaps,1994.0
59868.0,0.029081632653061226,196,185,aquamaps,1994.0
59869.0,0.04,175,162,aquamaps,1994.0
59870.0,0.04964539007092199,141,128,aquamaps,1994.0
59871.0,0.07065868263473055,167,144,aquamaps,1994.0
59872.0,0.06900584795321638,171,148,aquamaps,1994.0
59873.0,0.07564102564102565,156,133,aquamaps,1994.0
59874.0,0.07297297297297298,111,92,aquamaps,1994.0
60577.0,0.016049382716049384,162,160,aquamaps,1994.0
60578.0,0.01388888888888889,144,143,aquamaps,1994.0
60579.0,0.013513513513513514,148,147,aquamaps,1994.0
60580.0,0.016455696202531647,158,156,aquamaps,1994.0
60581.0,0.01360544217687075,147,146,aquamaps,1994.0
60582.0,0.014184397163120567,141,140,aquamaps,1994.0
60583.0,0.014285714285714285,140,139,aquamaps,1994.0
60584.0,0.014705882352941176,136,135,aquamaps,1994.0
60585.0,0.015037593984962407,133,132,aquamaps,1994.0
60586.0,0.014705882352941176,136,135,aquamaps,1994.0
60587.0,0.014814814814814815,135,134,aquamaps,1994.0
60588.0,0.017105263157894738,152,150,aquamaps,1994.0
61298.0,0.016666666666666666,156,155,aquamaps,1994.0
61299.0,0.014598540145985403,137,136,aquamaps,1994.0
61300.0,0.014285714285714285,140,139,aquamaps,1994.0
61301.0,0.014084507042253521,142,141,aquamaps,1994.0
61302.0,0.014285714285714285,140,139,aquamaps,1994.0
61303.0,0.014705882352941176,136,135,aquamaps,1994.0
61304.0,0.014925373134328358,134,133,aquamaps,1994.0
61305.0,0.015037593984962407,133,132,aquamaps,1994.0
62021.0,0.01910828025477707,157,155,aquamaps,1994.0
62022.0,0.016551724137931035,145,144,aquamaps,1994.0
62023.0,0.017391304347826087,138,137,aquamaps,1994.0
62024.0,0.016666666666666666,144,143,aquamaps,1994.0
49060.0,0.13333333333333333,63,45,aquamaps,1995.0
49061.0,0.12187500000000001,64,47,aquamaps,1995.0
49780.0,0.07943262411347518,141,118,aquamaps,1995.0
49781.0,0.07407407407407407,135,114,aquamaps,1995.0
50494.0,0.07569060773480663,181,155,aquamaps,1995.0
50495.0,0.07873563218390804,174,148,aquamaps,1995.0
50496.0,0.0832258064516129,155,130,aquamaps,1995.0
50497.0,0.075,152,129,aquamaps,1995.0
50498.0,0.076,150,127,aquamaps,1995.0
50499.0,0.08029197080291971,137,115,aquamaps,1995.0
50500.0,0.07746478873239437,142,120,aquamaps,1995.0
51209.0,0.017391304347826087,115,114,aquamaps,1995.0
51210.0,0.017391304347826087,115,114,aquamaps,1995.0
51211.0,0.016666666666666666,120,119,aquamaps,1995.0
51212.0,0.018571428571428572,140,138,aquamaps,1995.0
51213.0,0.031360946745562134,169,158,aquamaps,1995.0
51214.0,0.07112299465240642,187,162,aquamaps,1995.0
51215.0,0.07445652173913044,184,158,aquamaps,1995.0
51216.0,0.08164556962025317,158,133,aquamaps,1995.0
51217.0,0.07857142857142857,154,130,aquamaps,1995.0
51218.0,0.07908496732026143,153,129,aquamaps,1995.0
51219.0,0.08120805369127516,149,125,aquamaps,1995.0
51220.0,0.08581560283687943,141,117,aquamaps,1995.0
51223.0,0.09444444444444444,54,42,aquamaps,1995.0
51924.0,0.01694915254237288,118,117,aquamaps,1995.0
51925.0,0.017391304347826087,115,114,aquamaps,1995.0
51926.0,0.016666666666666666,120,119,aquamaps,1995.0
51927.0,0.01793103448275862,145,143,aquamaps,1995.0
51928.0,0.01756756756756757,148,146,aquamaps,1995.0
51929.0,0.017687074829931974,147,145,aquamaps,1995.0
51930.0,0.01652892561983471,121,120,aquamaps,1995.0
51931.0,0.02033898305084746,118,117,aquamaps,1995.0
51932.0,0.01935483870967742,124,123,aquamaps,1995.0
51933.0,0.023312883435582823,163,161,aquamaps,1995.0
51934.0,0.057709251101321586,227,203,aquamaps,1995.0
51935.0,0.08197674418604652,172,148,aquamaps,1995.0
51936.0,0.1,151,125,aquamaps,1995.0
51937.0,0.09072847682119206,151,125,aquamaps,1995.0
51938.0,0.10148148148148148,135,109,aquamaps,1995.0
51939.0,0.08954248366013072,153,127,aquamaps,1995.0
51940.0,0.07919075144508671,173,147,aquamaps,1995.0
51941.0,0.10068493150684932,146,120,aquamaps,1995.0
51942.0,0.08058823529411765,170,144,aquamaps,1995.0
51943.0,0.08294117647058824,170,144,aquamaps,1995.0
52643.0,0.017241379310344827,116,115,aquamaps,1995.0
52644.0,0.017241379310344827,116,115,aquamaps,1995.0
52645.0,0.017543859649122806,114,113,aquamaps,1995.0
52646.0,0.017699115044247787,113,112,aquamaps,1995.0
52647.0,0.017094017094017096,117,116,aquamaps,1995.0
52648.0,0.01793103448275862,145,144,aquamaps,1995.0
52649.0,0.02956989247311828,186,175,aquamaps,1995.0
52650.0,0.018055555555555557,144,142,aquamaps,1995.0
52651.0,0.022388059701492536,134,133,aquamaps,1995.0
52652.0,0.021739130434782608,138,136,aquamaps,1995.0
52653.0,0.01875,128,127,aquamaps,1995.0
52654.0,0.029142857142857144,175,167,aquamaps,1995.0
52655.0,0.0574561403508772,228,204,aquamaps,1995.0
52656.0,0.07119565217391305,184,160,aquamaps,1995.0
52657.0,0.07514124293785311,177,152,aquamaps,1995.0
52658.0,0.07751937984496124,129,110,aquamaps,1995.0
52659.0,0.07732558139534884,172,147,aquamaps,1995.0
52660.0,0.07919075144508671,173,147,aquamaps,1995.0
52661.0,0.0782608695652174,161,137,aquamaps,1995.0
52662.0,0.08203592814371258,167,141,aquamaps,1995.0
52663.0,0.12755102040816327,98,72,aquamaps,1995.0
52664.0,0.13875,80,59,aquamaps,1995.0
53363.0,0.017241379310344827,116,115,aquamaps,1995.0
53364.0,0.017094017094017096,117,116,aquamaps,1995.0
53365.0,0.01639344262295082,122,121,aquamaps,1995.0
53366.0,0.01652892561983471,121,120,aquamaps,1995.0
53367.0,0.013675213675213675,117,116,aquamaps,1995.0
53368.0,0.013793103448275862,116,115,aquamaps,1995.0
53369.0,0.01694915254237288,118,117,aquamaps,1995.0
53370.0,0.016666666666666666,120,119,aquamaps,1995.0
53371.0,0.01680672268907563,119,118,aquamaps,1995.0
53372.0,0.01680672268907563,119,118,aquamaps,1995.0
53373.0,0.016129032258064516,124,123,aquamaps,1995.0
53374.0,0.01639344262295082,122,121,aquamaps,1995.0
53375.0,0.01818181818181818,143,141,aquamaps,1995.0
53376.0,0.05358649789029536,237,213,aquamaps,1995.0
53377.0,0.06519607843137255,204,179,aquamaps,1995.0
53378.0,0.0747191011235955,178,153,aquamaps,1995.0
53379.0,0.07407407407407407,135,116,aquamaps,1995.0
53380.0,0.05116279069767442,129,116,aquamaps,1995.0
53381.0,0.07696629213483146,178,152,aquamaps,1995.0
53382.0,0.08253012048192772,166,140,aquamaps,1995.0
53383.0,0.1,147,121,aquamaps,1995.0
53384.0,0.091875,160,134,aquamaps,1995.0
53386.0,0.13157894736842105,76,56,aquamaps,1995.0
54084.0,0.017391304347826087,115,114,aquamaps,1995.0
54085.0,0.01694915254237288,118,117,aquamaps,1995.0
54086.0,0.01680672268907563,119,118,aquamaps,1995.0
54087.0,0.01391304347826087,115,114,aquamaps,1995.0
54088.0,0.013559322033898305,118,117,aquamaps,1995.0
54089.0,0.017241379310344827,116,115,aquamaps,1995.0
54090.0,0.017094017094017096,117,116,aquamaps,1995.0
54091.0,0.01694915254237288,118,117,aquamaps,1995.0
54092.0,0.017687074829931974,147,145,aquamaps,1995.0
54093.0,0.01818181818181818,143,141,aquamaps,1995.0
54094.0,0.016129032258064516,124,123,aquamaps,1995.0
54095.0,0.017241379310344827,116,115,aquamaps,1995.0
54096.0,0.015625,128,127,aquamaps,1995.0
54097.0,0.05588235294117647,238,213,aquamaps,1995.0
54098.0,0.06100917431192661,218,193,aquamaps,1995.0
54099.0,0.07514124293785311,177,152,aquamaps,1995.0
54100.0,0.04285714285714286,133,122,aquamaps,1995.0
54101.0,0.0528,125,112,aquamaps,1995.0
54102.0,0.07123287671232877,146,126,aquamaps,1995.0
54103.0,0.08058823529411765,170,144,aquamaps,1995.0
54104.0,0.08303030303030304,165,139,aquamaps,1995.0
54105.0,0.08855421686746988,166,140,aquamaps,1995.0
54106.0,0.13544303797468354,79,58,aquamaps,1995.0
54805.0,0.013559322033898305,118,117,aquamaps,1995.0
54806.0,0.013559322033898305,118,117,aquamaps,1995.0
54807.0,0.017094017094017096,117,116,aquamaps,1995.0
54808.0,0.01680672268907563,119,118,aquamaps,1995.0
54809.0,0.016666666666666666,120,119,aquamaps,1995.0
54810.0,0.01680672268907563,119,118,aquamaps,1995.0
54811.0,0.01639344262295082,122,121,aquamaps,1995.0
54812.0,0.016260162601626018,123,122,aquamaps,1995.0
54813.0,0.016,125,124,aquamaps,1995.0
54814.0,0.016260162601626018,123,122,aquamaps,1995.0
54815.0,0.01652892561983471,121,120,aquamaps,1995.0
54816.0,0.016260162601626018,123,122,aquamaps,1995.0
54817.0,0.015625,128,127,aquamaps,1995.0
54818.0,0.05021097046413502,237,214,aquamaps,1995.0
54819.0,0.05411255411255411,231,207,aquamaps,1995.0
54820.0,0.03294797687861272,173,162,aquamaps,1995.0
54821.0,0.047142857142857146,140,127,aquamaps,1995.0
54822.0,0.06382978723404255,141,123,aquamaps,1995.0
54823.0,0.06716417910447761,134,116,aquamaps,1995.0
54824.0,0.08113207547169811,159,134,aquamaps,1995.0
54825.0,0.07413793103448275,174,149,aquamaps,1995.0
54826.0,0.11938775510204082,98,73,aquamaps,1995.0
55526.0,0.013675213675213675,117,116,aquamaps,1995.0
55527.0,0.01680672268907563,119,118,aquamaps,1995.0
55528.0,0.016666666666666666,120,119,aquamaps,1995.0
55529.0,0.01680672268907563,119,118,aquamaps,1995.0
55530.0,0.016260162601626018,123,122,aquamaps,1995.0
55531.0,0.016129032258064516,124,123,aquamaps,1995.0
55532.0,0.016129032258064516,124,123,aquamaps,1995.0
55533.0,0.01652892561983471,121,120,aquamaps,1995.0
55534.0,0.016260162601626018,123,122,aquamaps,1995.0
55535.0,0.016129032258064516,124,123,aquamaps,1995.0
55536.0,0.016,125,124,aquamaps,1995.0
55537.0,0.016260162601626018,123,122,aquamaps,1995.0
55538.0,0.016129032258064516,124,123,aquamaps,1995.0
55539.0,0.015748031496062992,127,126,aquamaps,1995.0
55540.0,0.022516556291390728,151,149,aquamaps,1995.0
55541.0,0.03475609756097561,164,153,aquamaps,1995.0
55542.0,0.04967741935483871,155,140,aquamaps,1995.0
55543.0,0.05789473684210526,133,118,aquamaps,1995.0
55544.0,0.07058823529411765,136,117,aquamaps,1995.0
55545.0,0.08026315789473684,152,128,aquamaps,1995.0
55546.0,0.09057971014492754,138,113,aquamaps,1995.0
55547.0,0.1271604938271605,81,60,aquamaps,1995.0
55549.0,0.095,60,47,aquamaps,1995.0
56247.0,0.016129032258064516,124,123,aquamaps,1995.0
56248.0,0.016,125,124,aquamaps,1995.0
56249.0,0.01680672268907563,119,118,aquamaps,1995.0
56250.0,0.016260162601626018,123,122,aquamaps,1995.0
56251.0,0.015503875968992248,129,128,aquamaps,1995.0
56252.0,0.016129032258064516,124,123,aquamaps,1995.0
56253.0,0.016129032258064516,124,123,aquamaps,1995.0
56254.0,0.016129032258064516,124,123,aquamaps,1995.0
56255.0,0.016,125,124,aquamaps,1995.0
56256.0,0.016,125,124,aquamaps,1995.0
56257.0,0.016260162601626018,123,122,aquamaps,1995.0
56258.0,0.01818181818181818,143,141,aquamaps,1995.0
56259.0,0.01818181818181818,143,141,aquamaps,1995.0
56260.0,0.01911764705882353,136,134,aquamaps,1995.0
56261.0,0.0281437125748503,167,159,aquamaps,1995.0
56262.0,0.04439024390243902,205,185,aquamaps,1995.0
56263.0,0.059722222222222225,216,191,aquamaps,1995.0
56264.0,0.07134502923976609,171,147,aquamaps,1995.0
56265.0,0.07166666666666667,180,155,aquamaps,1995.0
56266.0,0.07176470588235294,170,146,aquamaps,1995.0
56267.0,0.07409638554216867,166,142,aquamaps,1995.0
56268.0,0.07388888888888889,180,156,aquamaps,1995.0
56269.0,0.11463414634146342,82,63,aquamaps,1995.0
56270.0,0.12151898734177216,79,59,aquamaps,1995.0
56271.0,0.12105263157894737,76,57,aquamaps,1995.0
56968.0,0.01680672268907563,119,118,aquamaps,1995.0
56969.0,0.016,125,124,aquamaps,1995.0
56970.0,0.016260162601626018,123,122,aquamaps,1995.0
56971.0,0.01652892561983471,121,120,aquamaps,1995.0
56972.0,0.015873015873015872,126,125,aquamaps,1995.0
56973.0,0.015873015873015872,126,125,aquamaps,1995.0
56974.0,0.015503875968992248,129,128,aquamaps,1995.0
56975.0,0.016,125,124,aquamaps,1995.0
56976.0,0.014388489208633094,139,138,aquamaps,1995.0
56977.0,0.015267175572519085,131,130,aquamaps,1995.0
56978.0,0.015625,128,127,aquamaps,1995.0
56979.0,0.01925925925925926,135,134,aquamaps,1995.0
56980.0,0.018309859154929577,142,140,aquamaps,1995.0
56981.0,0.014705882352941176,136,135,aquamaps,1995.0
56982.0,0.019402985074626865,134,133,aquamaps,1995.0
56983.0,0.018571428571428572,140,138,aquamaps,1995.0
56984.0,0.05863636363636364,220,195,aquamaps,1995.0
56985.0,0.06559139784946237,186,162,aquamaps,1995.0
56986.0,0.07837837837837838,148,125,aquamaps,1995.0
56988.0,0.07483870967741936,155,132,aquamaps,1995.0
56989.0,0.08356164383561644,146,122,aquamaps,1995.0
56990.0,0.0728395061728395,162,139,aquamaps,1995.0
56991.0,0.07375,160,137,aquamaps,1995.0
56992.0,0.14528301886792452,53,39,aquamaps,1995.0
56993.0,0.15714285714285714,49,37,aquamaps,1995.0
57690.0,0.015384615384615385,130,129,aquamaps,1995.0
57691.0,0.015384615384615385,130,129,aquamaps,1995.0
57692.0,0.015267175572519085,131,130,aquamaps,1995.0
57693.0,0.015267175572519085,131,130,aquamaps,1995.0
57694.0,0.017105263157894738,152,150,aquamaps,1995.0
57695.0,0.016352201257861635,159,157,aquamaps,1995.0
57696.0,0.01388888888888889,144,143,aquamaps,1995.0
57697.0,0.014084507042253521,142,141,aquamaps,1995.0
57698.0,0.015267175572519085,131,130,aquamaps,1995.0
57699.0,0.014388489208633094,139,138,aquamaps,1995.0
57700.0,0.014285714285714285,140,139,aquamaps,1995.0
57701.0,0.014285714285714285,140,139,aquamaps,1995.0
57702.0,0.018309859154929577,142,141,aquamaps,1995.0
57703.0,0.018309859154929577,142,140,aquamaps,1995.0
57704.0,0.017333333333333333,150,148,aquamaps,1995.0
57705.0,0.04139784946236559,186,171,aquamaps,1995.0
57706.0,0.055445544554455446,202,180,aquamaps,1995.0
57707.0,0.06746987951807229,166,144,aquamaps,1995.0
57708.0,0.12000000000000001,75,57,aquamaps,1995.0
57710.0,0.07108433734939759,166,143,aquamaps,1995.0
57711.0,0.07151515151515152,165,142,aquamaps,1995.0
57712.0,0.07151515151515152,165,142,aquamaps,1995.0
57713.0,0.09464285714285714,112,90,aquamaps,1995.0
57714.0,0.15208333333333335,48,36,aquamaps,1995.0
58411.0,0.014925373134328358,134,133,aquamaps,1995.0
58412.0,0.014925373134328358,134,133,aquamaps,1995.0
58413.0,0.01756756756756757,148,147,aquamaps,1995.0
58414.0,0.015384615384615385,130,129,aquamaps,1995.0
58415.0,0.015384615384615385,130,129,aquamaps,1995.0
58416.0,0.014705882352941176,136,135,aquamaps,1995.0
58417.0,0.015384615384615385,130,129,aquamaps,1995.0
58418.0,0.01388888888888889,144,143,aquamaps,1995.0
58419.0,0.017105263157894738,152,150,aquamaps,1995.0
58420.0,0.01388888888888889,144,143,aquamaps,1995.0
58421.0,0.014814814814814815,135,134,aquamaps,1995.0
58422.0,0.014814814814814815,135,134,aquamaps,1995.0
58423.0,0.015151515151515152,132,131,aquamaps,1995.0
58424.0,0.015384615384615385,130,129,aquamaps,1995.0
58425.0,0.01756756756756757,148,146,aquamaps,1995.0
58426.0,0.030645161290322583,186,175,aquamaps,1995.0
58427.0,0.05658536585365854,205,182,aquamaps,1995.0
58428.0,0.06363636363636364,176,154,aquamaps,1995.0
58429.0,0.07516778523489934,149,127,aquamaps,1995.0
58430.0,0.12183908045977011,87,64,aquamaps,1995.0
58431.0,0.0736842105263158,152,130,aquamaps,1995.0
58432.0,0.07195121951219513,164,141,aquamaps,1995.0
58433.0,0.07571428571428572,140,118,aquamaps,1995.0
58434.0,0.06475409836065574,122,107,aquamaps,1995.0
58435.0,0.1134020618556701,97,76,aquamaps,1995.0
59134.0,0.016149068322981366,161,159,aquamaps,1995.0
59135.0,0.013793103448275862,145,144,aquamaps,1995.0
59136.0,0.014925373134328358,134,133,aquamaps,1995.0
59137.0,0.014388489208633094,139,138,aquamaps,1995.0
59138.0,0.014705882352941176,136,135,aquamaps,1995.0
59139.0,0.013793103448275862,145,144,aquamaps,1995.0
59140.0,0.014084507042253521,142,141,aquamaps,1995.0
59141.0,0.01699346405228758,153,151,aquamaps,1995.0
59142.0,0.014492753623188406,138,137,aquamaps,1995.0
59143.0,0.014705882352941176,136,135,aquamaps,1995.0
59144.0,0.015037593984962407,133,132,aquamaps,1995.0
59145.0,0.015037593984962407,133,132,aquamaps,1995.0
59146.0,0.017687074829931974,147,145,aquamaps,1995.0
59147.0,0.02413793103448276,174,171,aquamaps,1995.0
59148.0,0.04378378378378379,185,170,aquamaps,1995.0
59149.0,0.0758169934640523,153,131,aquamaps,1995.0
59150.0,0.07586206896551724,145,123,aquamaps,1995.0
59151.0,0.07375,160,137,aquamaps,1995.0
59152.0,0.07375,160,137,aquamaps,1995.0
59153.0,0.09298245614035087,114,92,aquamaps,1995.0
59154.0,0.07763157894736843,152,129,aquamaps,1995.0
59855.0,0.016483516483516484,182,180,aquamaps,1995.0
59856.0,0.013793103448275862,145,144,aquamaps,1995.0
59857.0,0.014492753623188406,138,137,aquamaps,1995.0
59858.0,0.014388489208633094,139,138,aquamaps,1995.0
59859.0,0.014814814814814815,135,134,aquamaps,1995.0
59860.0,0.016560509554140127,157,155,aquamaps,1995.0
59861.0,0.013793103448275862,145,144,aquamaps,1995.0
59862.0,0.016774193548387096,155,153,aquamaps,1995.0
59863.0,0.014184397163120567,141,140,aquamaps,1995.0
59864.0,0.014925373134328358,134,133,aquamaps,1995.0
59865.0,0.015384615384615385,130,129,aquamaps,1995.0
59866.0,0.015267175572519085,131,130,aquamaps,1995.0
59867.0,0.017449664429530203,149,147,aquamaps,1995.0
59868.0,0.029081632653061226,196,185,aquamaps,1995.0
59869.0,0.04,175,162,aquamaps,1995.0
59870.0,0.04964539007092199,141,128,aquamaps,1995.0
59871.0,0.07065868263473055,167,144,aquamaps,1995.0
59872.0,0.06900584795321638,171,148,aquamaps,1995.0
59873.0,0.07564102564102565,156,133,aquamaps,1995.0
59874.0,0.07297297297297298,111,92,aquamaps,1995.0
60577.0,0.016049382716049384,162,160,aquamaps,1995.0
60578.0,0.01388888888888889,144,143,aquamaps,1995.0
60579.0,0.013513513513513514,148,147,aquamaps,1995.0
60580.0,0.016455696202531647,158,156,aquamaps,1995.0
60581.0,0.01360544217687075,147,146,aquamaps,1995.0
60582.0,0.014184397163120567,141,140,aquamaps,1995.0
60583.0,0.014285714285714285,140,139,aquamaps,1995.0
60584.0,0.014705882352941176,136,135,aquamaps,1995.0
60585.0,0.015037593984962407,133,132,aquamaps,1995.0
60586.0,0.014705882352941176,136,135,aquamaps,1995.0
60587.0,0.014814814814814815,135,134,aquamaps,1995.0
60588.0,0.017105263157894738,152,150,aquamaps,1995.0
61298.0,0.016666666666666666,156,155,aquamaps,1995.0
61299.0,0.014598540145985403,137,136,aquamaps,1995.0
61300.0,0.014285714285714285,140,139,aquamaps,1995.0
61301.0,0.014084507042253521,142,141,aquamaps,1995.0
61302.0,0.014285714285714285,140,139,aquamaps,1995.0
61303.0,0.014705882352941176,136,135,aquamaps,1995.0
61304.0,0.014925373134328358,134,133,aquamaps,1995.0
61305.0,0.015037593984962407,133,132,aquamaps,1995.0
62021.0,0.01910828025477707,157,155,aquamaps,1995.0
62022.0,0.016551724137931035,145,144,aquamaps,1995.0
62023.0,0.017391304347826087,138,137,aquamaps,1995.0
62024.0,0.016666666666666666,144,143,aquamaps,1995.0
49060.0,0.12698412698412698,63,45,aquamaps,1996.0
49061.0,0.115625,64,47,aquamaps,1996.0
49780.0,0.07659574468085106,141,118,aquamaps,1996.0
49781.0,0.07111111111111111,135,114,aquamaps,1996.0
50494.0,0.07348066298342541,181,155,aquamaps,1996.0
50495.0,0.0764367816091954,174,148,aquamaps,1996.0
50496.0,0.08064516129032258,155,130,aquamaps,1996.0
50497.0,0.07236842105263158,152,129,aquamaps,1996.0
50498.0,0.07333333333333333,150,127,aquamaps,1996.0
50499.0,0.07737226277372262,137,115,aquamaps,1996.0
50500.0,0.07464788732394366,142,120,aquamaps,1996.0
51209.0,0.017391304347826087,115,114,aquamaps,1996.0
51210.0,0.017391304347826087,115,114,aquamaps,1996.0
51211.0,0.016666666666666666,120,119,aquamaps,1996.0
51212.0,0.018571428571428572,140,138,aquamaps,1996.0
51213.0,0.031360946745562134,169,158,aquamaps,1996.0
51214.0,0.06898395721925134,187,162,aquamaps,1996.0
51215.0,0.07228260869565217,184,158,aquamaps,1996.0
51216.0,0.07911392405063292,158,133,aquamaps,1996.0
51217.0,0.07597402597402597,154,130,aquamaps,1996.0
51218.0,0.07647058823529412,153,129,aquamaps,1996.0
51219.0,0.07852348993288591,149,125,aquamaps,1996.0
51220.0,0.08297872340425533,141,117,aquamaps,1996.0
51223.0,0.09444444444444444,54,42,aquamaps,1996.0
51924.0,0.01694915254237288,118,117,aquamaps,1996.0
51925.0,0.017391304347826087,115,114,aquamaps,1996.0
51926.0,0.016666666666666666,120,119,aquamaps,1996.0
51927.0,0.01793103448275862,145,143,aquamaps,1996.0
51928.0,0.01756756756756757,148,146,aquamaps,1996.0
51929.0,0.017687074829931974,147,145,aquamaps,1996.0
51930.0,0.01652892561983471,121,120,aquamaps,1996.0
51931.0,0.02033898305084746,118,117,aquamaps,1996.0
51932.0,0.01935483870967742,124,123,aquamaps,1996.0
51933.0,0.023312883435582823,163,161,aquamaps,1996.0
51934.0,0.055947136563876655,227,203,aquamaps,1996.0
51935.0,0.07965116279069767,172,148,aquamaps,1996.0
51936.0,0.09735099337748344,151,125,aquamaps,1996.0
51937.0,0.0880794701986755,151,125,aquamaps,1996.0
51938.0,0.09851851851851852,135,109,aquamaps,1996.0
51939.0,0.0869281045751634,153,127,aquamaps,1996.0
51940.0,0.07687861271676301,173,147,aquamaps,1996.0
51941.0,0.09794520547945205,146,120,aquamaps,1996.0
51942.0,0.07823529411764706,170,144,aquamaps,1996.0
51943.0,0.08058823529411765,170,144,aquamaps,1996.0
52643.0,0.017241379310344827,116,115,aquamaps,1996.0
52644.0,0.017241379310344827,116,115,aquamaps,1996.0
52645.0,0.017543859649122806,114,113,aquamaps,1996.0
52646.0,0.017699115044247787,113,112,aquamaps,1996.0
52647.0,0.017094017094017096,117,116,aquamaps,1996.0
52648.0,0.01793103448275862,145,144,aquamaps,1996.0
52649.0,0.02956989247311828,186,175,aquamaps,1996.0
52650.0,0.018055555555555557,144,142,aquamaps,1996.0
52651.0,0.022388059701492536,134,133,aquamaps,1996.0
52652.0,0.021739130434782608,138,136,aquamaps,1996.0
52653.0,0.01875,128,127,aquamaps,1996.0
52654.0,0.029142857142857144,175,167,aquamaps,1996.0
52655.0,0.05570175438596491,228,204,aquamaps,1996.0
52656.0,0.06902173913043479,184,160,aquamaps,1996.0
52657.0,0.07288135593220339,177,152,aquamaps,1996.0
52658.0,0.07441860465116279,129,110,aquamaps,1996.0
52659.0,0.075,172,147,aquamaps,1996.0
52660.0,0.07687861271676301,173,147,aquamaps,1996.0
52661.0,0.07577639751552795,161,137,aquamaps,1996.0
52662.0,0.07964071856287426,167,141,aquamaps,1996.0
52663.0,0.12346938775510205,98,72,aquamaps,1996.0
52664.0,0.13375,80,59,aquamaps,1996.0
53363.0,0.017241379310344827,116,115,aquamaps,1996.0
53364.0,0.017094017094017096,117,116,aquamaps,1996.0
53365.0,0.01639344262295082,122,121,aquamaps,1996.0
53366.0,0.01652892561983471,121,120,aquamaps,1996.0
53367.0,0.013675213675213675,117,116,aquamaps,1996.0
53368.0,0.013793103448275862,116,115,aquamaps,1996.0
53369.0,0.01694915254237288,118,117,aquamaps,1996.0
53370.0,0.016666666666666666,120,119,aquamaps,1996.0
53371.0,0.01680672268907563,119,118,aquamaps,1996.0
53372.0,0.01680672268907563,119,118,aquamaps,1996.0
53373.0,0.016129032258064516,124,123,aquamaps,1996.0
53374.0,0.01639344262295082,122,121,aquamaps,1996.0
53375.0,0.01818181818181818,143,141,aquamaps,1996.0
53376.0,0.05189873417721519,237,213,aquamaps,1996.0
53377.0,0.06323529411764706,204,179,aquamaps,1996.0
53378.0,0.07247191011235955,178,153,aquamaps,1996.0
53379.0,0.07111111111111111,135,116,aquamaps,1996.0
53380.0,0.05116279069767442,129,116,aquamaps,1996.0
53381.0,0.0747191011235955,178,152,aquamaps,1996.0
53382.0,0.08012048192771085,166,140,aquamaps,1996.0
53383.0,0.09727891156462586,147,121,aquamaps,1996.0
53384.0,0.089375,160,134,aquamaps,1996.0
53386.0,0.12631578947368421,76,56,aquamaps,1996.0
54084.0,0.017391304347826087,115,114,aquamaps,1996.0
54085.0,0.01694915254237288,118,117,aquamaps,1996.0
54086.0,0.01680672268907563,119,118,aquamaps,1996.0
54087.0,0.01391304347826087,115,114,aquamaps,1996.0
54088.0,0.013559322033898305,118,117,aquamaps,1996.0
54089.0,0.017241379310344827,116,115,aquamaps,1996.0
54090.0,0.017094017094017096,117,116,aquamaps,1996.0
54091.0,0.01694915254237288,118,117,aquamaps,1996.0
