fish_dir,fishery,shp,year,fields,values,include,tot_catch_field,mult_catch_fields, reproject
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2002_BCA,2002,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 3, 149.283333, 281.34, 1.87595165, 179.61, 1.4076681, 122753.23, 818.421165, 0, 0, 41163.71, 354.067339, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2003_BCA,2003,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 4, 86.9333333, 348.82, 4.85331333, 127.46, 1.43909633, 57976.28, 689.27984, 680.84, 13.2301911, 27833.91, 336.973015, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2004_BCA,2004,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 4, 66.9, 33.74, 0.94943542, 19.51, 0.28242813, 43046.54, 731.626359, 601.92, 9.78485388, 12008.41, 307.164563, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2005_BCA,2005,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 4, 38.1666666, 276.14, 7.16086805, 76.2, 1.81682939, 16616.13, 599.631878, 3158.36, 109.85801, 31738.48, 937.459265, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2006_BCA,2006,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 7, 203.383333, 754.51, 3.6806877, 535.24, 2.41771066, 68109.06, 353.821284, 2956.07, 11.5603056, 94769.59, 445.739587, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2007_BCA,2007,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 5, 239.433333, 440.37, 0.00053626, 1114.92, 0.00111514, 75445.98, 0.08656329, 4062.85, 0.00400674, 91361.4, 0.11908339, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2008_BCA,2008,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","51676, 1, 3, 7.01666666, 49.82, 0.00331154, 9.98, 0.00072318, 22.68, 0.00063, 7092.92, 0.15645191, 5748.85, 0.32610722, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2009_BCA,2009,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 4, 68.3333333, 200.79, 0.0007539, 182.8, 0.00098725, 46357.73, 0.20467157, 16.33, 6.316e-05, 16714.49, 0.09487968, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2010_BCA,2010,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 5, 153.083333, 854.52, 0.00152774, 471.28, 0.00066151, 62129.76, 0.12005623, 219.54, 0.00039508, 57676.51, 0.10773731, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2011_BCA,2011,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 5, 99.2666666, 576.29, 0.00163518, 121.56, 0.00029643, 47692.37, 0.1235307, 34.47, 0.00013092, 29393.89, 0.07941165, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/groundfish_trawl_old_1996_2012,groundfish_trawl_old_1996_2012,Trawl_2012_BCA,2012,"BlockId, Sector, NumVessels, EffortHrs, SableWt, SableCPUE, HalibWt, HalibCPUE, POPWt, POPCPUE, HakeWt, HakeCPUE, OtherWt, OtherCPUE, Shape_Leng, Shape_Area","55300, 1, 4, 31, 74.14, 0.00090318, 67.59, 0.00070749, 9134.43, 0.08626369, 140.61, 0.00166343, 4778.45, 0.03754088, 16000, 1.6e+07",TRUE,NA,SableWt HalibWt POPWt HakeWt OtherWt,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/Herring Section Shapefile_not final,Herring Section Shapefile_not final,StatArea_Herring_july13_2,NA,"OBJECTID_1, OBJECTID, Section, Count_, Sum_OBJECT, Sum_MGNT_A, Sum_SUBARE, Sum_HECTAR, Sum_SQUARE, Sum_Shape_, Sum_Shape1, SHAPE_Leng, SHAPE_Area","1, 1, 8, 6, 2144, 106, 28, 111165.977311, 1111.65977311, 572484.220552, 1111659773.49, 90067.9513203, 466817952.479",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_data,salmon_data,NA,NA,NA,NA,FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2005,2005,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","2, 298232.517145, 2982.32517145, 1, 1, 1, 2005, 2, 8, 16, 0, 0, 0, 0, 0, 0, 65700, 0, 0, 0, 0, 0, NA, 3773930.78741, 2982325171.45",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2006,2006,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","2, 298232.517145, 2982.32517145, 1, 1, 1, 2006, 2, 5, 10, 0, 0, 0, 0, 35000, 0, 19600, 0, 0, 0, 0, 0, NA, 3773930.78741, 2982325171.45",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2007,2007,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","3, 167060.318315, 1670.60318315, 1, 1, 1, 2007, 3, 77, 717, 117183, 2822, 34868, 0, 2919472, 0, 11974, 86793, 0, 4862, 0, 662, NA, 1598986.44268, 1670603183.15",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2008,2008,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","2, 298232.517145, 2982.32517145, 1, 1, 1, 2008, 2, 3, 8, 0, 0, 8, 0, 0, 0, 2000, 0, 0, 0, 0, 0, NA, 3773930.78741, 2982325171.45",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2009,2009,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","3, 167060.318315, 1670.60318315, 1, 1, 1, 2009, 3, 45, 177, 13532, 2096, 1951, 5271, 880233, 0, 0, 19353, 0, 1348, 0, 87, NA, 1598986.44268, 1670603183.15",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2010,2010,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","1, 109760.685954, 1097.60685954, 1, 1, 1, 2010, 1, 5, 10, 0, 0, 0, 0, 188000, 0, 0, 0, 0, 0, 0, 0, NA, 891758.351572, 1097606859.54",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2011,2011,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","3, 167060.318315, 1670.60318315, 1, 1, 1, 2011, 3, 56, 164, 60422, 2818, 2976, 3017, 289907, 0, 0, 45971, 0, 908, 0, 314, NA, 1598986.44268, 1670603183.15",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2012,2012,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","2, 298232.517145, 2982.32517145, 1, 1, 1, 2012, 2, 12, 20, 0, 0, 0, 0, 237000, 0, 0, 0, 0, 0, 0, 0, NA, 3773930.78741, 2982325171.45",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2013,2013,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","3, 167060.318315, 1670.60318315, 1, 1, 1, 2013, 3, 47, 273, 6927, 20679, 16566, 201, 2233089, 0, 41991, 17952, 0, 1103, 0, 162, NA, 1598986.44268, 1670603183.15",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2014,2014,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","1, 109760.685954, 1097.60685954, 1, 1, 1, 2014, 1, 6, 15, 0, 8, 0, 5, 606300, 15000, 0, 2, 0, 4, 0, 0, NA, 891758.351572, 1097606859.54",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/salmon_seine_shape_2005_2015,salmon_seine_shape_2005_2015,SALMON_SN_2015,2015,"STATAREA, HECTARES, SQ_KM, FISHERY, ESTIMATE_T, LICENCE_AR, CALENDAR_Y, MGMT_AREA, VESSEL_COU, BOAT_DAYS, SOCKEYE_KE, SOCKEYE_RE, COHO_KEPT, COHO_RELD, PINK_KEPT, PINK_RELD, CHUM_KEPT, CHUM_RELD, CHINOOK_KE, CHINOOK_RE, STEELHEAD_, STEELHEAD1, NOTES, Shape_Leng, Shape_Area","2, 298232.517145, 2982.32517145, 1, 1, 1, 2015, 2, 7, 11, 0, 0, 0, 0, 0, 0, 58251, 0, 0, 0, 0, 0, NA, 3773930.78741, 2982325171.45",FALSE,NA,,
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2002_legal_1,2002,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","2893, 3, 50, 16000, 1.6e+07",FALSE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2002_legal,2002,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","2893, 3, 50, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2003_legal,2003,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","2775, 6, 31, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2004_legal,2004,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","2660, 3, 26, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2005_legal,2005,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","2535, 3, 60, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2006_legal,2006,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","7781, 3, 70, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2007_legal,2007,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","1045, 4, 80, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2008_legal,2008,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","2535, 5, 75, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2009_legal,2009,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","2536, 4, 215, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2010_legal,2010,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","2305, 3, 130, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2011_legal,2011,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","1475, 3, 133, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/sardine_2002_2012,sardine_2002_2012,Sardine2012_legal,2012,"OID_1, Count_, Sum_EstTon, Shape_Leng, Shape_Area","2304, 3, 92, 16000, 1.6e+07",TRUE,Sum_EstTon,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2005_legal_limfields,2005,"OBJECTID_1, Count_, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Shape_Leng, Shape_Area","0, 6, 9, 6, 271, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2006_legal_limfields,2006,"OBJECTID_1, Count_, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Shape_Leng, Shape_Area","0, 10, 52, 57, 2790, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2007_legal_limfields,2007,"OBJECTID_1, Count_, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Shape_Leng, Shape_Area","0, 23, 151, 157, 8030, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2008_legal_limfields,2008,"OBJECTID, ET_ID, ET_Index, Count_, Sum_counte, Sum_cfv, Sum_year, Sum_gear_c, Sum_month, Sum_day, Sum_hour, Sum_stat_a, Sum_sub_ar, Sum_mx_dpt, Sum_mn_dpt, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Sum_lat_de, Sum_lat_mi, Sum_long_d, Sum_long_m, Sum_page_n, Sum_line_n, Sum_DscrdW, Shape_Leng, Shape_Area","26544, 26543, 6, 3, 98913, 72621, 6024, 150, 15, 33, 22, 39, 3, 397, 318, 22, 22, 910, 147, 170.560001373, 375, 30.6800003052, 120527, 7, 201, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2009_legal_limfields,2009,"OBJECTID, ET_ID, ET_Index, Count_, Sum_counte, Sum_cfv, Sum_year, Sum_gear_c, Sum_month, Sum_day, Sum_hour, Sum_stat_a, Sum_sub_ar, Sum_mx_dpt, Sum_mn_dpt, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Sum_lat_de, Sum_lat_mi, Sum_long_d, Sum_long_m, Sum_page_n, Sum_line_n, Sum_DscrdW, Shape_Leng, Shape_Area","26828, 26827, 6, 13, 431259, 317553, 26117, 650, 132, 159, 114, 169, 13, 1925, 1480, 71, 77, 6202, 637, 764.040996552, 1625, 116.21599865, 522644, 39, 6073, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2010_legal_limfields,2010,"OBJECTID, ET_ID, ET_Index, Count_, Sum_OBJECT, Sum_ET_ID, Sum_Count_, Sum_Sum_co, Sum_Sum_cf, Sum_Sum_ye, Sum_Sum_ge, Sum_Sum_mo, Sum_Sum_da, Sum_Sum_ho, Sum_Sum_st, Sum_Sum_su, Sum_Sum_mx, Sum_Sum_mn, Sum_Sum_nu, Sum_Sum_tm, Sum_Sum_tt, Sum_Sum_la, Sum_Sum__1, Sum_Sum_lo, Sum_Sum__2, Sum_Sum_pa, Sum_Sum_li, Sum_Sum_Ds, Sum_Shape_, Sum_Shape1, Shape_Leng, Shape_Area","29087, 29086, 1, 4, 116916, 116912, 53, 1756101, 1286103, 106477, 2650, 275, 699, 461, 689, 482, 9724, 6342, 314, 327, 14456, 2650, 882.839989662, 6625, 1292.25801086, 2130010, 187, 23877, 64000, 6.4e+07, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2011_legal_limfields,2011,"OBJECTID, ET_ID, ET_Index, Count_, Sum_counte, Sum_cfv, Sum_year, Sum_gear_c, Sum_month, Sum_day, Sum_hour, Sum_stat_a, Sum_sub_ar, Sum_mx_dpt, Sum_mn_dpt, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Sum_lat_de, Sum_lat_mi, Sum_long_d, Sum_long_m, Sum_page_n, Sum_line_n, Sum_DscrdW, Shape_Leng, Shape_Area","26544, 26543, 4, 10, 333534, 230100, 20110, 500, 26, 130, 68, 130, 10, 1390, 1160, 64, 63, 1444, 490, 570.282012939, 1250, 104.627998352, 402380, 32, 1588, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2012_legal_limfields,2012,"OBJECTID, ET_ID, ET_Index, Count_, Sum_counte, Sum_cfv, Sum_year, Sum_gear_c, Sum_month, Sum_day, Sum_hour, Sum_stat_a, Sum_sub_ar, Sum_mx_dpt, Sum_mn_dpt, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Sum_lat_de, Sum_lat_mi, Sum_long_d, Sum_long_m, Sum_page_n, Sum_line_n, Sum_DscrdW, Shape_Leng, Shape_Area","26828, 26827, 2, 5, 167610, 128685, 10060, 250, 20, 91, 34, 65, 5, 790, 475, 50, 47, 3535, 245, 293.500003815, 625, 44.4999980927, 201235, 30, 4967, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
/home/shares/ohi/git-annex/bcprep/_raw_data/dfo_khunter/d2016/fisheries/scallop_trawl_2005_2015,scallop_trawl_2005_2015,Scalloptrawl_2013_legal_limfields,2013,"OBJECTID, ET_ID, ET_Index, Count_, Sum_counte, Sum_cfv, Sum_year, Sum_gear_c, Sum_month, Sum_day, Sum_hour, Sum_stat_a, Sum_sub_ar, Sum_mx_dpt, Sum_mn_dpt, Sum_num_tw, Sum_tm_fsh, Sum_tt_lnd, Sum_lat_de, Sum_lat_mi, Sum_long_d, Sum_long_m, Sum_page_n, Sum_line_n, Sum_DscrdW, Shape_Leng, Shape_Area","26828, 26827, 3, 4, 134704, 102948, 8052, 200, 23, 71, 32, 52, 4, 660, 440, 33, 30, 3102, 196, 235.399993896, 500, 37.1599998474, 168025, 5, 2332, 16000, 1.6e+07",TRUE,Sum_tt_lnd,,FALSE
