iucn_sid,risk_trend,year,cat_ts,cat_ts_score,assess_year
19014407,0.0,2003.0,LC,0.0,2004
19711843,0.0,2003.0,LC,0.0,2004
19717509,0.0,2003.0,LC,0.0,2004
19718050,0.0,2003.0,LC,0.0,2004
19743170,0.0,2003.0,LC,0.0,2004
20431538,0.0,2003.0,LC,0.0,2004
20662028,0.0,2003.0,LC,0.0,2004
20665743,0.0,2003.0,LC,0.0,2004
21104612,0.0,2003.0,LC,0.0,2004
21110056,0.0,2003.0,LC,0.0,2004
21110276,0.0,2003.0,LC,0.0,2004
21112867,0.0,2003.0,LC,0.0,2004
21112879,0.0,2003.0,LC,0.0,2004
21112898,0.0,2003.0,LC,0.0,2004
21132822,0.0,2003.0,LC,0.0,2004
21133028,0.0,2003.0,LC,0.0,2004
21133058,0.0,2003.0,LC,0.0,2004
22679859,-0.0291,2003.0,LC,0.0,2004
22679881,0.0,2003.0,LC,0.0,2004
22679896,0.0,2003.0,LC,0.0,2004
22679946,0.0,2003.0,LC,0.0,2004
22680157,0.0,2003.0,LC,0.0,2004
22680163,0.0,2003.0,LC,0.0,2004
22680229,0.0,2003.0,LC,0.0,2004
22680247,0.0,2003.0,LC,0.0,2004
22680301,0.0,2003.0,LC,0.0,2004
22680364,0.0,2003.0,LC,0.0,2004
22680367,0.0,2003.0,LC,0.0,2004
22680391,0.0,2003.0,LC,0.0,2004
22680398,0.0,2003.0,LC,0.0,2004
22680402,0.0,2003.0,LC,0.0,2004
22680409,0.0,2003.0,LC,0.0,2004
22680415,-0.0582,2003.0,LC,0.0,2004
22680423,0.0,2003.0,LC,0.0,2004
22680427,0.0,2003.0,LC,0.0,2004
22680441,0.0,2003.0,LC,0.0,2004
22680455,0.0,2003.0,LC,0.0,2004
22680459,0.0,2003.0,LC,0.0,2004
22680462,0.0,2003.0,LC,0.0,2004
22680472,0.0,2003.0,LC,0.0,2004
22680485,0.0,2003.0,LC,0.0,2004
22680492,0.0,2003.0,LC,0.0,2004
22689714,0.0,2003.0,LC,0.0,2004
22693162,0.0,2003.0,LC,0.0,2004
22693195,0.0291,2003.0,NT,0.2,2004
22693207,0.0,2003.0,LC,0.0,2004
22693231,0.0,2003.0,LC,0.0,2004
22693235,0.0,2003.0,LC,0.0,2004
22693277,0.0,2003.0,LC,0.0,2004
22693305,0.0,2003.0,LC,0.0,2004
22693319,0.0,2003.0,LC,0.0,2004
22693341,0.0,2003.0,LC,0.0,2004
22693344,0.0,2003.0,LC,0.0,2004
22693348,0.0,2003.0,LC,0.0,2004
22693356,0.0,2003.0,LC,0.0,2004
22693363,0.0,2003.0,LC,0.0,2004
22693373,0.0,2003.0,LC,0.0,2004
22693376,0.0,2003.0,LC,0.0,2004
22693396,0.0,2003.0,LC,0.0,2004
22693424,0.0,2003.0,LC,0.0,2004
22693427,0.0,2003.0,LC,0.0,2004
22693468,0.0,2003.0,LC,0.0,2004
22693735,0.0,2003.0,LC,0.0,2004
22693749,0.0,2003.0,LC,0.0,2004
22693764,0.0,2003.0,LC,0.0,2004
22693777,0.0,2003.0,LC,0.0,2004
22694218,0.0,2003.0,LC,0.0,2004
22694240,0.0,2003.0,LC,0.0,2004
22694245,0.0,2003.0,LC,0.0,2004
22694251,0.0,2003.0,LC,0.0,2004
22694296,0.0,2003.0,NT,0.2,2004
22694308,0.0,2003.0,LC,0.0,2004
22694317,0.0,2003.0,LC,0.0,2004
22694321,0.0,2003.0,LC,0.0,2004
22694334,0.0,2003.0,LC,0.0,2004
22694337,0.0,2003.0,LC,0.0,2004
22694343,0.0,2003.0,LC,0.0,2004
22694346,0.0,2003.0,LC,0.0,2004
22694362,0.0,2003.0,LC,0.0,2004
22694420,0.0,2003.0,LC,0.0,2004
22694432,0.0,2003.0,LC,0.0,2004
22694455,0.0,2003.0,LC,0.0,2004
22694462,0.0,2003.0,LC,0.0,2004
22694479,0.0,2003.0,LC,0.0,2004
22694502,0.0,2003.0,VU,0.4,2004
22694524,0.0,2003.0,LC,0.0,2004
22694552,0.0,2003.0,NT,0.2,2004
22694591,0.0,2003.0,LC,0.0,2004
22694623,0.0,2003.0,LC,0.0,2004
22694629,0.0,2003.0,LC,0.0,2004
22694646,0.0,2003.0,LC,0.0,2004
22694716,0.0,2003.0,LC,0.0,2004
22694787,0.0,2003.0,LC,0.0,2004
22694841,0.0,2003.0,LC,0.0,2004
22694847,0.0,2003.0,LC,0.0,2004
22694864,0.0,2003.0,LC,0.0,2004
22694870,0.0,2003.0,VU,0.4,2004
22694875,0.0,2003.0,LC,0.0,2004
22694896,0.0,2003.0,LC,0.0,2004
22694903,0.0,2003.0,LC,0.0,2004
22694906,0.0,2003.0,LC,0.0,2004
22694918,0.0,2003.0,LC,0.0,2004
22694924,0.0,2003.0,LC,0.0,2004
22694931,0.0,2003.0,LC,0.0,2004
22694934,0.0,2003.0,LC,0.0,2004
22695144,0.0,2003.0,LC,0.0,2004
22696453,0.0,2003.0,LC,0.0,2004
22696599,0.0,2003.0,LC,0.0,2004
22696753,0.0,2003.0,LC,0.0,2004
22696776,0.0,2003.0,LC,0.0,2004
22696887,0.0,2003.0,LC,0.0,2004
22696974,0.0,2003.0,LC,0.0,2004
22696998,0.0,2003.0,LC,0.0,2004
22697611,0.0,2003.0,LC,0.0,2004
22697724,0.0,2003.0,LC,0.0,2004
22697829,0.0,2003.0,LC,0.0,2004
22697839,0.0,2003.0,LC,0.0,2004
22697842,0.0,2003.0,LC,0.0,2004
22697847,0.0,2003.0,LC,0.0,2004
22697852,0.0582,2003.0,VU,0.4,2004
22697866,0.0,2003.0,LC,0.0,2004
22698039,0.0291,2003.0,NT,0.2,2004
22698175,0.0,2003.0,LC,0.0,2004
22698182,0.0291,2003.0,VU,0.4,2004
22698195,0.0,2003.0,VU,0.4,2004
22698305,0.0,2003.0,VU,0.4,2004
22698375,0.0303,2003.0,EN,0.6,2004
22698511,0.0,2003.0,LC,0.0,2004
22698572,0.0,2003.0,LC,0.0,2004
22705986,0.0,2003.0,LC,0.0,2004
22711374,0.0,2003.0,LC,0.0,2004
22712077,0.0,2003.0,LC,0.0,2004
22717434,0.0,2003.0,LC,0.0,2004
22718575,0.0,2003.0,LC,0.0,2004
22721033,0.0,2003.0,LC,0.0,2004
22721058,0.0,2003.0,LC,0.0,2004
22721836,0.0,2003.0,LC,0.0,2004
22724332,0.0,2003.0,LC,0.0,2004
22724836,0.0,2003.0,EN,0.6,2004
22724879,0.0,2003.0,LC,0.0,2004
22727750,0.0,2003.0,LC,0.0,2004
22728182,0.0,2003.0,LC,0.0,2004
22728950,0.0,2003.0,LC,0.0,2004
22728995,0.0,2003.0,LC,0.0,2004
22729867,0.0,2003.0,LC,0.0,2004
22732425,0.0,2003.0,NT,0.2,2004
22733989,0.0,2003.0,LC,0.0,2004
22734194,0.0,2003.0,LC,0.0,2004
42830239,0.0,2003.0,LC,0.0,2004
42830260,0.0,2003.0,LC,0.0,2004
42830277,0.0,2003.0,LC,0.0,2004
42830286,0.0,2003.0,LC,0.0,2004
46967817,0.0,2003.0,CR,0.8,2004
57453720,0.0,2003.0,LC,0.0,2004
60469175,0.0,2003.0,LC,0.0,2004
60469186,0.0,2003.0,LC,0.0,2004
60469264,0.0,2003.0,LC,0.0,2004
60470770,0.0,2003.0,LC,0.0,2004
60471825,0.0,2003.0,LC,0.0,2004
60471877,0.0,2003.0,LC,0.0,2004
60479648,0.0,2003.0,LC,0.0,2004
60482374,0.0,2003.0,LC,0.0,2004
60482562,0.0,2003.0,LC,0.0,2004
60483137,0.0,2003.0,LC,0.0,2004
60483273,0.0,2003.0,LC,0.0,2004
62030590,0.0,2003.0,LC,0.0,2004
62030608,0.0,2003.0,LC,0.0,2004
62101215,0.0,2003.0,EN,0.6,2004
62101249,0.0,2003.0,VU,0.4,2004
62169677,0.0,2003.0,LC,0.0,2004
65134524,0.0,2003.0,LC,0.0,2004
65374916,0.0,2003.0,LC,0.0,2004
67899637,0.0,2003.0,LC,0.0,2004
69743659,0.0,2003.0,LC,0.0,2004
69778452,0.0,2003.0,LC,0.0,2004
70207409,0.0,2003.0,LC,0.0,2004
102998555,0.0,2003.0,LC,0.0,2004
233,0.0,2004.0,VU,0.4,2005
234,-0.0109,2004.0,LC,0.0,2005
2474,0.0,2004.0,NT,0.2,2005
2475,0.0109,2004.0,EN,0.6,2005
2477,0.0,2004.0,EN,0.6,2005
2478,0.0109,2004.0,EN,0.6,2005
2763,0.0,2004.0,VU,0.4,2005
3590,0.0,2004.0,VU,0.4,2005
3855,0.0,2004.0,VU,0.4,2005
3897,0.0109,2004.0,EN,0.6,2005
4292,0.0,2004.0,VU,0.4,2005
5363,0.0,2004.0,LC,0.0,2005
6335,0.0,2004.0,VU,0.4,2005
6336,0.0,2004.0,LC,0.0,2005
7750,0.0909,2004.0,EN,0.6,2005
8005,0.0109,2004.0,CR,0.8,2005
8010,0.0,2004.0,LC,0.0,2005
8097,0.0,2004.0,VU,0.4,2005
8239,0.0109,2004.0,EN,0.6,2005
8951,0.0,2004.0,LC,0.0,2005
9249,0.0,2004.0,VU,0.4,2005
9461,0.0,2004.0,LC,0.0,2005
10030,-0.0303,2004.0,NT,0.2,2005
10303,0.0,2004.0,EX,1.0,2005
11047,0.0,2004.0,LC,0.0,2005
11145,0.0,2004.0,LC,0.0,2005
11534,0.0,2004.0,EN,0.6,2005
12103,0.0,2004.0,VU,0.4,2005
12125,0.0,2004.0,LC,0.0,2005
12302,0.0,2004.0,LC,0.0,2005
13006,0.0,2004.0,VU,0.4,2005
13581,0.0,2004.0,LC,0.0,2005
14214,-0.0218,2004.0,LC,0.0,2005
15106,0.0,2004.0,LC,0.0,2005
15421,0.0,2004.0,VU,0.4,2005
17013,0.0,2004.0,LC,0.0,2005
17027,0.0,2004.0,VU,0.4,2005
17032,0.0,2004.0,VU,0.4,2005
18596,0.0,2004.0,LC,0.0,2005
18878,0.0,2004.0,LC,0.0,2005
19488,0.0,2004.0,VU,0.4,2005
20085,0.0,2004.0,CR,0.8,2005
20731,0.0,2004.0,VU,0.4,2005
21856,0.0,2004.0,NT,0.2,2005
21857,0.0,2004.0,LC,0.0,2005
21859,0.0,2004.0,VU,0.4,2005
22563,0.0,2004.0,LC,0.0,2005
23148,0.0,2004.0,LC,0.0,2005
23211,0.0,2004.0,LC,0.0,2005
29609,0.0,2004.0,EN,0.6,2005
39328,0.0,2004.0,NT,0.2,2005
39339,0.0,2004.0,VU,0.4,2005
39341,0.0,2004.0,NT,0.2,2005
39342,0.0,2004.0,LC,0.0,2005
39352,0.0,2004.0,VU,0.4,2005
39378,0.0,2004.0,NT,0.2,2005
39381,0.0,2004.0,NT,0.2,2005
39388,0.0,2004.0,NT,0.2,2005
39396,0.0,2004.0,LC,0.0,2005
41666,-0.0436,2004.0,LC,0.0,2005
41670,0.0,2004.0,LC,0.0,2005
41672,0.0,2004.0,LC,0.0,2005
41711,0.0,2004.0,EN,0.6,2005
41755,0.0,2004.0,VU,0.4,2005
44183,0.0,2004.0,NT,0.2,2005
44566,0.0,2004.0,LC,0.0,2005
44993,0.0,2004.0,NT,0.2,2005
60140,0.0,2004.0,LC,0.0,2005
60191,0.0,2004.0,LC,0.0,2005
60225,0.0,2004.0,VU,0.4,2005
60231,0.0,2004.0,LC,0.0,2005
61743,0.0,2004.0,EN,0.6,2005
62223,0.0,2004.0,LC,0.0,2005
63107,0.0,2004.0,LC,0.0,2005
63119,0.0,2004.0,LC,0.0,2005
135301,0.0,2004.0,LC,0.0,2005
135567,0.0,2004.0,LC,0.0,2005
135574,0.0,2004.0,LC,0.0,2005
135660,0.0,2004.0,LC,0.0,2005
135719,0.0,2004.0,LC,0.0,2005
153538,0.0,2004.0,LC,0.0,2005
154635,0.0,2004.0,LC,0.0,2005
154663,0.0,2004.0,LC,0.0,2005
154674,0.0,2004.0,LC,0.0,2005
154698,0.0,2004.0,LC,0.0,2005
154722,0.0,2004.0,LC,0.0,2005
154750,0.0,2004.0,LC,0.0,2005
154755,0.0,2004.0,NT,0.2,2005
154803,0.0,2004.0,LC,0.0,2005
154820,0.0,2004.0,LC,0.0,2005
154845,0.0,2004.0,LC,0.0,2005
154866,0.0,2004.0,LC,0.0,2005
154953,0.0,2004.0,LC,0.0,2005
154969,0.0,2004.0,LC,0.0,2005
154973,0.0,2004.0,LC,0.0,2005
154977,0.0,2004.0,LC,0.0,2005
154998,0.0,2004.0,LC,0.0,2005
155009,0.0,2004.0,LC,0.0,2005
155012,0.0,2004.0,LC,0.0,2005
155030,0.0,2004.0,LC,0.0,2005
155068,0.0,2004.0,LC,0.0,2005
155077,0.0,2004.0,LC,0.0,2005
155093,0.0,2004.0,LC,0.0,2005
155094,0.0,2004.0,LC,0.0,2005
155179,0.0,2004.0,LC,0.0,2005
155189,0.0,2004.0,LC,0.0,2005
155203,0.0,2004.0,LC,0.0,2005
155216,0.0,2004.0,LC,0.0,2005
155320,0.0,2004.0,LC,0.0,2005
155322,0.0,2004.0,LC,0.0,2005
161350,0.0,2004.0,LC,0.0,2005
161375,0.0,2004.0,LC,0.0,2005
161402,0.0,2004.0,LC,0.0,2005
161430,0.0,2004.0,LC,0.0,2005
161452,0.0,2004.0,LC,0.0,2005
161466,0.0,2004.0,LC,0.0,2005
161471,0.0,2004.0,LC,0.0,2005
161486,0.0,2004.0,LC,0.0,2005
161595,0.0,2004.0,LC,0.0,2005
161629,0.0,2004.0,LC,0.0,2005
161661,0.0,2004.0,LC,0.0,2005
161731,0.0,2004.0,LC,0.0,2005
162909,0.0,2004.0,LC,0.0,2005
162926,0.0,2004.0,LC,0.0,2005
162941,0.0,2004.0,LC,0.0,2005
162950,0.0,2004.0,LC,0.0,2005
162952,0.0,2004.0,LC,0.0,2005
162961,0.0,2004.0,LC,0.0,2005
162986,0.0,2004.0,LC,0.0,2005
162988,0.0,2004.0,LC,0.0,2005
163080,0.0,2004.0,LC,0.0,2005
163089,0.0,2004.0,LC,0.0,2005
163094,0.0,2004.0,LC,0.0,2005
163163,0.0,2004.0,LC,0.0,2005
163207,0.0,2004.0,LC,0.0,2005
163211,0.0,2004.0,LC,0.0,2005
163218,0.0,2004.0,LC,0.0,2005
163228,0.0,2004.0,LC,0.0,2005
163247,0.0,2004.0,LC,0.0,2005
163256,0.0,2004.0,LC,0.0,2005
163267,0.0,2004.0,LC,0.0,2005
163294,0.0,2004.0,LC,0.0,2005
163312,0.0,2004.0,LC,0.0,2005
163338,0.0,2004.0,LC,0.0,2005
163353,0.0,2004.0,LC,0.0,2005
165701,0.0,2004.0,LC,0.0,2005
170306,0.0,2004.0,LC,0.0,2005
170310,0.0,2004.0,LC,0.0,2005
170331,0.0,2004.0,LC,0.0,2005
170341,0.0,2004.0,LC,0.0,2005
170344,0.0,2004.0,LC,0.0,2005
170350,0.0,2004.0,LC,0.0,2005
170352,0.0,2004.0,LC,0.0,2005
170355,0.0,2004.0,LC,0.0,2005
173320,0.0,2004.0,LC,0.0,2005
173348,0.0,2004.0,LC,0.0,2005
173366,0.0,2004.0,LC,0.0,2005
173367,0.0,2004.0,LC,0.0,2005
173373,0.0,2004.0,LC,0.0,2005
176066,0.0,2004.0,LC,0.0,2005
176070,0.0,2004.0,LC,0.0,2005
176079,0.0,2004.0,LC,0.0,2005
176085,0.0,2004.0,LC,0.0,2005
178105,0.0,2004.0,LC,0.0,2005
178902,0.0,2004.0,LC,0.0,2005
178917,0.0,2004.0,LC,0.0,2005
180331,0.0,2004.0,LC,0.0,2005
180414,0.0,2004.0,LC,0.0,2005
180436,0.0,2004.0,LC,0.0,2005
183283,0.0,2004.0,LC,0.0,2005
183337,0.0,2004.0,LC,0.0,2005
183346,0.0,2004.0,LC,0.0,2005
183353,0.0,2004.0,LC,0.0,2005
183355,0.0,2004.0,LC,0.0,2005
183411,0.0,2004.0,LC,0.0,2005
183514,0.0,2004.0,LC,0.0,2005
183593,0.0,2004.0,LC,0.0,2005
183618,0.0,2004.0,LC,0.0,2005
183696,0.0,2004.0,LC,0.0,2005
183724,0.0,2004.0,LC,0.0,2005
183729,0.0,2004.0,LC,0.0,2005
183750,0.0,2004.0,LC,0.0,2005
183761,0.0,2004.0,LC,0.0,2005
183848,0.0,2004.0,LC,0.0,2005
183856,0.0,2004.0,LC,0.0,2005
183926,0.0,2004.0,LC,0.0,2005
183957,0.0,2004.0,LC,0.0,2005
183991,0.0,2004.0,LC,0.0,2005
184042,0.0,2004.0,LC,0.0,2005
184056,0.0,2004.0,LC,0.0,2005
184099,0.0,2004.0,LC,0.0,2005
185000,0.0,2004.0,LC,0.0,2005
185023,0.0,2004.0,LC,0.0,2005
185038,0.0,2004.0,LC,0.0,2005
185061,0.0,2004.0,LC,0.0,2005
185064,0.0,2004.0,LC,0.0,2005
185067,0.0,2004.0,LC,0.0,2005
185077,0.0,2004.0,LC,0.0,2005
187583,0.0,2004.0,LC,0.0,2005
190067,0.0,2004.0,LC,0.0,2005
190089,0.0,2004.0,LC,0.0,2005
190107,0.0,2004.0,LC,0.0,2005
190109,0.0,2004.0,LC,0.0,2005
190116,0.0,2004.0,LC,0.0,2005
190133,0.0,2004.0,LC,0.0,2005
190147,0.0,2004.0,LC,0.0,2005
190149,0.0,2004.0,LC,0.0,2005
190157,0.0,2004.0,LC,0.0,2005
190163,0.0,2004.0,LC,0.0,2005
190217,0.0,2004.0,LC,0.0,2005
190239,0.0,2004.0,LC,0.0,2005
190261,0.0,2004.0,LC,0.0,2005
190264,0.0,2004.0,LC,0.0,2005
190278,0.0,2004.0,LC,0.0,2005
190287,0.0,2004.0,LC,0.0,2005
190298,0.0,2004.0,LC,0.0,2005
190315,0.0,2004.0,LC,0.0,2005
190316,0.0,2004.0,LC,0.0,2005
190317,0.0,2004.0,LC,0.0,2005
190324,0.0,2004.0,LC,0.0,2005
190346,0.0,2004.0,LC,0.0,2005
190350,0.0,2004.0,LC,0.0,2005
190353,0.0,2004.0,LC,0.0,2005
190356,0.0,2004.0,LC,0.0,2005
190378,0.0,2004.0,LC,0.0,2005
190384,0.0,2004.0,LC,0.0,2005
190385,0.0,2004.0,LC,0.0,2005
190403,0.0,2004.0,LC,0.0,2005
190422,0.0,2004.0,VU,0.4,2005
190425,0.0,2004.0,LC,0.0,2005
190432,0.0,2004.0,LC,0.0,2005
190447,0.0,2004.0,LC,0.0,2005
190452,0.0,2004.0,LC,0.0,2005
190464,0.0,2004.0,LC,0.0,2005
190485,0.0,2004.0,LC,0.0,2005
192929,0.0,2004.0,LC,0.0,2005
194989,0.0,2004.0,LC,0.0,2005
194997,0.0,2004.0,LC,0.0,2005
195038,0.0,2004.0,LC,0.0,2005
195097,0.0,2004.0,LC,0.0,2005
195488,0.0,2004.0,LC,0.0,2005
195838,0.0,2004.0,LC,0.0,2005
195852,0.0,2004.0,LC,0.0,2005
196052,0.0,2004.0,LC,0.0,2005
196058,0.0,2004.0,LC,0.0,2005
198578,0.0,2004.0,LC,0.0,2005
198579,0.0,2004.0,LC,0.0,2005
198614,0.0,2004.0,LC,0.0,2005
198615,0.0,2004.0,LC,0.0,2005
198628,0.0,2004.0,LC,0.0,2005
198650,0.0,2004.0,LC,0.0,2005
198651,0.0,2004.0,LC,0.0,2005
198716,0.0,2004.0,LC,0.0,2005
198757,0.0,2004.0,LC,0.0,2005
198758,0.0,2004.0,LC,0.0,2005
199068,0.0,2004.0,LC,0.0,2005
199187,0.0,2004.0,LC,0.0,2005
202413,0.0,2004.0,LC,0.0,2005
202415,0.0,2004.0,LC,0.0,2005
202625,0.0,2004.0,LC,0.0,2005
202670,0.0,2004.0,LC,0.0,2005
13462250,0.0,2004.0,LC,0.0,2005
13462713,0.0,2004.0,LC,0.0,2005
13462731,0.0,2004.0,LC,0.0,2005
13485635,0.0,2004.0,LC,0.0,2005
13485675,0.0,2004.0,LC,0.0,2005
15147816,0.0,2004.0,LC,0.0,2005
15148566,0.0,2004.0,LC,0.0,2005
15148858,0.0,2004.0,LC,0.0,2005
15149121,0.0,2004.0,LC,0.0,2005
15522140,0.0,2004.0,LC,0.0,2005
15598524,0.0,2004.0,LC,0.0,2005
15598887,0.0,2004.0,LC,0.0,2005
15601872,0.0,2004.0,LC,0.0,2005
15601909,0.0,2004.0,LC,0.0,2005
15601934,0.0,2004.0,LC,0.0,2005
15622831,0.0,2004.0,LC,0.0,2005
16509242,0.0,2004.0,LC,0.0,2005
16509297,0.0,2004.0,LC,0.0,2005
18123960,0.0,2004.0,LC,0.0,2005
18125776,0.0,2004.0,LC,0.0,2005
18127741,0.0,2004.0,LC,0.0,2005
18127840,0.0,2004.0,LC,0.0,2005
18128749,0.0,2004.0,LC,0.0,2005
18139045,0.0,2004.0,LC,0.0,2005
18140291,0.0,2004.0,LC,0.0,2005
18155920,0.0,2004.0,LC,0.0,2005
18155933,0.0,2004.0,LC,0.0,2005
18158583,0.0,2004.0,LC,0.0,2005
18180983,0.0,2004.0,LC,0.0,2005
18227109,0.0,2004.0,LC,0.0,2005
18227119,0.0,2004.0,LC,0.0,2005
18252612,0.0,2004.0,LC,0.0,2005
18252619,0.0,2004.0,LC,0.0,2005
18252629,0.0,2004.0,LC,0.0,2005
18253296,0.0,2004.0,LC,0.0,2005
18253303,0.0,2004.0,LC,0.0,2005
18256560,0.0,2004.0,LC,0.0,2005
18257303,0.0,2004.0,LC,0.0,2005
18257501,0.0,2004.0,LC,0.0,2005
19014407,0.0,2004.0,LC,0.0,2005
19711843,0.0,2004.0,LC,0.0,2005
19717509,0.0,2004.0,LC,0.0,2005
19718050,0.0,2004.0,LC,0.0,2005
19743170,0.0,2004.0,LC,0.0,2005
20431538,0.0,2004.0,LC,0.0,2005
20662028,0.0,2004.0,LC,0.0,2005
20665743,0.0,2004.0,LC,0.0,2005
21104612,0.0,2004.0,LC,0.0,2005
21110056,0.0,2004.0,LC,0.0,2005
21110276,0.0,2004.0,LC,0.0,2005
21112867,0.0,2004.0,LC,0.0,2005
21112879,0.0,2004.0,LC,0.0,2005
21112898,0.0,2004.0,LC,0.0,2005
21132822,0.0,2004.0,LC,0.0,2005
21133028,0.0,2004.0,LC,0.0,2005
21133058,0.0,2004.0,LC,0.0,2005
22679859,-0.0303,2004.0,LC,0.0,2005
22679881,0.0,2004.0,LC,0.0,2005
22679896,0.0,2004.0,LC,0.0,2005
22679946,0.0,2004.0,LC,0.0,2005
22680157,0.0,2004.0,LC,0.0,2005
22680163,0.0,2004.0,LC,0.0,2005
22680229,0.0,2004.0,LC,0.0,2005
22680247,0.0,2004.0,LC,0.0,2005
22680301,0.0,2004.0,LC,0.0,2005
22680364,0.0,2004.0,LC,0.0,2005
22680367,0.0,2004.0,LC,0.0,2005
22680391,0.0,2004.0,LC,0.0,2005
22680398,0.0,2004.0,LC,0.0,2005
22680402,0.0,2004.0,LC,0.0,2005
22680409,0.0,2004.0,LC,0.0,2005
22680415,-0.0606,2004.0,LC,0.0,2005
22680423,0.0,2004.0,LC,0.0,2005
22680427,0.0,2004.0,LC,0.0,2005
22680441,0.0,2004.0,LC,0.0,2005
22680455,0.0,2004.0,LC,0.0,2005
22680459,0.0,2004.0,LC,0.0,2005
22680462,0.0,2004.0,LC,0.0,2005
22680472,0.0,2004.0,LC,0.0,2005
22680485,0.0,2004.0,LC,0.0,2005
22680492,0.0,2004.0,LC,0.0,2005
22689714,0.0,2004.0,LC,0.0,2005
22693162,0.0,2004.0,LC,0.0,2005
22693195,0.0303,2004.0,NT,0.2,2005
22693207,0.0,2004.0,LC,0.0,2005
22693231,0.0,2004.0,LC,0.0,2005
22693235,0.0,2004.0,LC,0.0,2005
22693277,0.0,2004.0,LC,0.0,2005
22693305,0.0,2004.0,LC,0.0,2005
22693319,0.0,2004.0,LC,0.0,2005
22693341,0.0,2004.0,LC,0.0,2005
22693344,0.0,2004.0,LC,0.0,2005
22693348,0.0,2004.0,LC,0.0,2005
22693356,0.0,2004.0,LC,0.0,2005
22693363,0.0,2004.0,LC,0.0,2005
22693373,0.0,2004.0,LC,0.0,2005
22693376,0.0,2004.0,LC,0.0,2005
22693396,0.0,2004.0,LC,0.0,2005
22693424,0.0,2004.0,LC,0.0,2005
22693427,0.0,2004.0,LC,0.0,2005
22693468,0.0,2004.0,LC,0.0,2005
22693735,0.0,2004.0,LC,0.0,2005
22693749,0.0,2004.0,LC,0.0,2005
22693764,0.0,2004.0,LC,0.0,2005
22693777,0.0,2004.0,LC,0.0,2005
22694218,0.0,2004.0,LC,0.0,2005
22694240,0.0,2004.0,LC,0.0,2005
22694245,0.0,2004.0,LC,0.0,2005
22694251,0.0,2004.0,LC,0.0,2005
22694296,0.0,2004.0,NT,0.2,2005
22694308,0.0,2004.0,LC,0.0,2005
22694317,0.0,2004.0,LC,0.0,2005
22694321,0.0,2004.0,LC,0.0,2005
22694334,0.0,2004.0,LC,0.0,2005
22694337,0.0,2004.0,LC,0.0,2005
22694343,0.0,2004.0,LC,0.0,2005
22694346,0.0,2004.0,LC,0.0,2005
22694362,0.0,2004.0,LC,0.0,2005
22694420,0.0,2004.0,LC,0.0,2005
22694432,0.0,2004.0,LC,0.0,2005
22694455,0.0,2004.0,LC,0.0,2005
22694462,0.0,2004.0,LC,0.0,2005
22694479,0.0,2004.0,LC,0.0,2005
22694502,0.0,2004.0,VU,0.4,2005
22694524,0.0,2004.0,LC,0.0,2005
22694552,0.0,2004.0,NT,0.2,2005
22694591,0.0,2004.0,LC,0.0,2005
22694623,0.0,2004.0,LC,0.0,2005
22694629,0.0,2004.0,LC,0.0,2005
22694646,0.0,2004.0,LC,0.0,2005
22694716,0.0,2004.0,LC,0.0,2005
22694787,0.0,2004.0,LC,0.0,2005
22694841,0.0,2004.0,LC,0.0,2005
22694847,0.0,2004.0,LC,0.0,2005
22694864,0.0,2004.0,LC,0.0,2005
22694870,0.0109,2004.0,EN,0.6,2005
22694875,0.0436,2004.0,CR,0.8,2005
22694896,0.0,2004.0,LC,0.0,2005
22694903,0.0,2004.0,LC,0.0,2005
22694906,0.0,2004.0,LC,0.0,2005
22694918,0.0,2004.0,LC,0.0,2005
22694924,0.0,2004.0,LC,0.0,2005
22694931,0.0,2004.0,LC,0.0,2005
22694934,0.0,2004.0,LC,0.0,2005
22695144,0.0,2004.0,LC,0.0,2005
22696453,0.0,2004.0,LC,0.0,2005
22696599,0.0,2004.0,LC,0.0,2005
22696753,0.0,2004.0,LC,0.0,2005
22696776,0.0,2004.0,LC,0.0,2005
22696887,0.0,2004.0,LC,0.0,2005
22696974,0.0,2004.0,LC,0.0,2005
22696998,0.0,2004.0,LC,0.0,2005
22697611,0.0,2004.0,LC,0.0,2005
22697724,0.0,2004.0,LC,0.0,2005
22697829,0.0,2004.0,LC,0.0,2005
22697839,0.0,2004.0,LC,0.0,2005
22697842,0.0,2004.0,LC,0.0,2005
22697847,0.0,2004.0,LC,0.0,2005
22697852,0.0606,2004.0,VU,0.4,2005
22697866,0.0,2004.0,LC,0.0,2005
22698039,0.0303,2004.0,NT,0.2,2005
22698175,0.0,2004.0,LC,0.0,2005
22698182,0.0303,2004.0,VU,0.4,2005
22698195,0.0,2004.0,VU,0.4,2005
22698305,0.0,2004.0,VU,0.4,2005
22698375,0.0448,2004.0,EN,0.6,2005
22698511,0.0,2004.0,LC,0.0,2005
22698572,0.0,2004.0,LC,0.0,2005
22705986,0.0,2004.0,LC,0.0,2005
22711374,0.0,2004.0,LC,0.0,2005
22712077,0.0,2004.0,LC,0.0,2005
22717434,0.0,2004.0,LC,0.0,2005
22718575,0.0,2004.0,LC,0.0,2005
22721033,0.0,2004.0,LC,0.0,2005
22721058,0.0,2004.0,LC,0.0,2005
22721836,0.0,2004.0,LC,0.0,2005
22724332,0.0,2004.0,LC,0.0,2005
22724836,0.0,2004.0,EN,0.6,2005
22724879,0.0,2004.0,LC,0.0,2005
