am_sid,iucn_sid,sciname,spp_group,map_iucn_sid,map_subpop,pr_score,pop_trend,spatial_source,year,cat_ts,cat_ts_score
ITS-176792,22694240,Stercorarius pomarinus,BOTW_marine,22694240,NA,NA,stable,iucn,2016,LC,0
ITS-176841,22694296,Larus heermanni,BOTW_marine,22694296,NA,NA,increasing,iucn,1988,LC,0
ITS-176841,22694296,Larus heermanni,BOTW_marine,22694296,NA,NA,increasing,iucn,1994,NT,0.2
ITS-176841,22694296,Larus heermanni,BOTW_marine,22694296,NA,NA,increasing,iucn,2000,NT,0.2
ITS-176841,22694296,Larus heermanni,BOTW_marine,22694296,NA,NA,increasing,iucn,2004,NT,0.2
ITS-176841,22694296,Larus heermanni,BOTW_marine,22694296,NA,NA,increasing,iucn,2006,NT,0.2
ITS-176841,22694296,Larus heermanni,BOTW_marine,22694296,NA,NA,increasing,iucn,2008,NT,0.2
ITS-176841,22694296,Larus heermanni,BOTW_marine,22694296,NA,NA,increasing,iucn,2010,NT,0.2
ITS-176841,22694296,Larus heermanni,BOTW_marine,22694296,NA,NA,increasing,iucn,2012,NT,0.2
ITS-176841,22694296,Larus heermanni,BOTW_marine,22694296,NA,NA,increasing,iucn,2016,NT,0.2
ITS-176832,22694308,Larus canus,BOTW_marine,22694308,NA,0.2,unknown,iucn,1988,LC,0.2
ITS-176832,22694308,Larus canus,BOTW_marine,22694308,NA,0.2,unknown,iucn,1994,LC,0.2
ITS-176832,22694308,Larus canus,BOTW_marine,22694308,NA,0.2,unknown,iucn,2000,LC,0.2
ITS-176832,22694308,Larus canus,BOTW_marine,22694308,NA,0.2,unknown,iucn,2004,LC,0.2
ITS-176832,22694308,Larus canus,BOTW_marine,22694308,NA,0.2,unknown,iucn,2008,LC,0.2
ITS-176832,22694308,Larus canus,BOTW_marine,22694308,NA,0.2,unknown,iucn,2009,LC,0.2
ITS-176832,22694308,Larus canus,BOTW_marine,22694308,NA,0.2,unknown,iucn,2012,LC,0.2
ITS-176832,22694308,Larus canus,BOTW_marine,22694308,NA,0.2,unknown,iucn,2016,LC,0.2
ITS-176830,22694317,Larus delawarensis,BOTW_marine,22694317,NA,0.2,increasing,iucn,1988,LC,0.2
ITS-176830,22694317,Larus delawarensis,BOTW_marine,22694317,NA,0.2,increasing,iucn,1994,LC,0.2
ITS-176830,22694317,Larus delawarensis,BOTW_marine,22694317,NA,0.2,increasing,iucn,2000,LC,0.2
ITS-176830,22694317,Larus delawarensis,BOTW_marine,22694317,NA,0.2,increasing,iucn,2004,LC,0.2
ITS-176830,22694317,Larus delawarensis,BOTW_marine,22694317,NA,0.2,increasing,iucn,2008,LC,0.2
ITS-176830,22694317,Larus delawarensis,BOTW_marine,22694317,NA,0.2,increasing,iucn,2009,LC,0.2
ITS-176830,22694317,Larus delawarensis,BOTW_marine,22694317,NA,0.2,increasing,iucn,2012,LC,0.2
ITS-176830,22694317,Larus delawarensis,BOTW_marine,22694317,NA,0.2,increasing,iucn,2016,LC,0.2
ITS-176829,22694321,Larus californicus,BOTW_marine,22694321,NA,0.5,decreasing,iucn,1988,LC,0.5
ITS-176829,22694321,Larus californicus,BOTW_marine,22694321,NA,0.5,decreasing,iucn,1994,LC,0.5
ITS-176829,22694321,Larus californicus,BOTW_marine,22694321,NA,0.5,decreasing,iucn,2000,LC,0.5
ITS-176829,22694321,Larus californicus,BOTW_marine,22694321,NA,0.5,decreasing,iucn,2004,LC,0.5
ITS-176829,22694321,Larus californicus,BOTW_marine,22694321,NA,0.5,decreasing,iucn,2008,LC,0.5
ITS-176829,22694321,Larus californicus,BOTW_marine,22694321,NA,0.5,decreasing,iucn,2009,LC,0.5
ITS-176829,22694321,Larus californicus,BOTW_marine,22694321,NA,0.5,decreasing,iucn,2012,LC,0.5
ITS-176829,22694321,Larus californicus,BOTW_marine,22694321,NA,0.5,decreasing,iucn,2016,LC,0.5
ITS-176814,22694334,Larus glaucescens,BOTW_marine,22694334,NA,0.2,increasing,iucn,1988,LC,0.2
ITS-176814,22694334,Larus glaucescens,BOTW_marine,22694334,NA,0.2,increasing,iucn,1994,LC,0.2
ITS-176814,22694334,Larus glaucescens,BOTW_marine,22694334,NA,0.2,increasing,iucn,2000,LC,0.2
ITS-176814,22694334,Larus glaucescens,BOTW_marine,22694334,NA,0.2,increasing,iucn,2004,LC,0.2
ITS-176814,22694334,Larus glaucescens,BOTW_marine,22694334,NA,0.2,increasing,iucn,2008,LC,0.2
ITS-176814,22694334,Larus glaucescens,BOTW_marine,22694334,NA,0.2,increasing,iucn,2009,LC,0.2
ITS-176814,22694334,Larus glaucescens,BOTW_marine,22694334,NA,0.2,increasing,iucn,2012,LC,0.2
ITS-176814,22694334,Larus glaucescens,BOTW_marine,22694334,NA,0.2,increasing,iucn,2016,LC,0.2
ITS-176817,22694337,Larus occidentalis,BOTW_marine,22694337,NA,NA,increasing,iucn,1988,LC,0
ITS-176817,22694337,Larus occidentalis,BOTW_marine,22694337,NA,NA,increasing,iucn,1994,LC,0
ITS-176817,22694337,Larus occidentalis,BOTW_marine,22694337,NA,NA,increasing,iucn,2000,LC,0
ITS-176817,22694337,Larus occidentalis,BOTW_marine,22694337,NA,NA,increasing,iucn,2004,LC,0
ITS-176817,22694337,Larus occidentalis,BOTW_marine,22694337,NA,NA,increasing,iucn,2008,LC,0
ITS-176817,22694337,Larus occidentalis,BOTW_marine,22694337,NA,NA,increasing,iucn,2009,LC,0
ITS-176817,22694337,Larus occidentalis,BOTW_marine,22694337,NA,NA,increasing,iucn,2012,LC,0
ITS-176817,22694337,Larus occidentalis,BOTW_marine,22694337,NA,NA,increasing,iucn,2016,LC,0
ITS-176816,22694362,Larus schistisagus,BOTW_marine,22694362,NA,NA,unknown,iucn,1988,LC,0
ITS-176816,22694362,Larus schistisagus,BOTW_marine,22694362,NA,NA,unknown,iucn,1994,LC,0
ITS-176816,22694362,Larus schistisagus,BOTW_marine,22694362,NA,NA,unknown,iucn,2000,LC,0
ITS-176816,22694362,Larus schistisagus,BOTW_marine,22694362,NA,NA,unknown,iucn,2004,LC,0
ITS-176816,22694362,Larus schistisagus,BOTW_marine,22694362,NA,NA,unknown,iucn,2008,LC,0
ITS-176816,22694362,Larus schistisagus,BOTW_marine,22694362,NA,NA,unknown,iucn,2009,LC,0
ITS-176816,22694362,Larus schistisagus,BOTW_marine,22694362,NA,NA,unknown,iucn,2012,LC,0
ITS-176816,22694362,Larus schistisagus,BOTW_marine,22694362,NA,NA,unknown,iucn,2016,LC,0
NA,22694420,Larus ridibundus,BOTW_marine,22694420,NA,NA,unknown,iucn,1988,LC,0
NA,22694420,Larus ridibundus,BOTW_marine,22694420,NA,NA,unknown,iucn,1994,LC,0
NA,22694420,Larus ridibundus,BOTW_marine,22694420,NA,NA,unknown,iucn,2000,LC,0
NA,22694420,Larus ridibundus,BOTW_marine,22694420,NA,NA,unknown,iucn,2004,LC,0
NA,22694420,Larus ridibundus,BOTW_marine,22694420,NA,NA,unknown,iucn,2008,LC,0
NA,22694420,Larus ridibundus,BOTW_marine,22694420,NA,NA,unknown,iucn,2009,LC,0
NA,22694420,Larus ridibundus,BOTW_marine,22694420,NA,NA,unknown,iucn,2012,LC,0
NA,22694420,Larus ridibundus,BOTW_marine,22694420,NA,NA,unknown,iucn,2016,LC,0
NA,22694432,Larus philadelphia,BOTW_marine,22694432,NA,NA,increasing,iucn,1988,LC,0
NA,22694432,Larus philadelphia,BOTW_marine,22694432,NA,NA,increasing,iucn,1994,LC,0
NA,22694432,Larus philadelphia,BOTW_marine,22694432,NA,NA,increasing,iucn,2000,LC,0
NA,22694432,Larus philadelphia,BOTW_marine,22694432,NA,NA,increasing,iucn,2004,LC,0
NA,22694432,Larus philadelphia,BOTW_marine,22694432,NA,NA,increasing,iucn,2008,LC,0
NA,22694432,Larus philadelphia,BOTW_marine,22694432,NA,NA,increasing,iucn,2009,LC,0
NA,22694432,Larus philadelphia,BOTW_marine,22694432,NA,NA,increasing,iucn,2012,LC,0
NA,22694432,Larus philadelphia,BOTW_marine,22694432,NA,NA,increasing,iucn,2016,LC,0
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,1988,LC,0
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,1994,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,1996,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,2000,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,2004,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,2006,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,2008,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,2010,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,2012,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,2013,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,2015,VU,0.4
ITS-176845,22694502,Rissa brevirostris,BOTW_marine,22694502,NA,NA,decreasing,iucn,2016,VU,0.4
ITS-176935,22694524,Hydroprogne caspia,BOTW_marine,22694524,NA,0.4,increasing,iucn,1988,LC,0.4
ITS-176935,22694524,Hydroprogne caspia,BOTW_marine,22694524,NA,0.4,increasing,iucn,1994,LC,0.4
ITS-176935,22694524,Hydroprogne caspia,BOTW_marine,22694524,NA,0.4,increasing,iucn,2000,LC,0.4
ITS-176935,22694524,Hydroprogne caspia,BOTW_marine,22694524,NA,0.4,increasing,iucn,2004,LC,0.4
ITS-176935,22694524,Hydroprogne caspia,BOTW_marine,22694524,NA,0.4,increasing,iucn,2008,LC,0.4
ITS-176935,22694524,Hydroprogne caspia,BOTW_marine,22694524,NA,0.4,increasing,iucn,2009,LC,0.4
ITS-176935,22694524,Hydroprogne caspia,BOTW_marine,22694524,NA,0.4,increasing,iucn,2012,LC,0.4
ITS-176935,22694524,Hydroprogne caspia,BOTW_marine,22694524,NA,0.4,increasing,iucn,2015,LC,0.4
ITS-176935,22694524,Hydroprogne caspia,BOTW_marine,22694524,NA,0.4,increasing,iucn,2016,LC,0.4
ITS-176888,22694623,Sterna hirundo,BOTW_marine,22694623,NA,NA,unknown,iucn,1988,LC,0
ITS-176888,22694623,Sterna hirundo,BOTW_marine,22694623,NA,NA,unknown,iucn,1994,LC,0
ITS-176888,22694623,Sterna hirundo,BOTW_marine,22694623,NA,NA,unknown,iucn,2000,LC,0
ITS-176888,22694623,Sterna hirundo,BOTW_marine,22694623,NA,NA,unknown,iucn,2004,LC,0
ITS-176888,22694623,Sterna hirundo,BOTW_marine,22694623,NA,NA,unknown,iucn,2008,LC,0
ITS-176888,22694623,Sterna hirundo,BOTW_marine,22694623,NA,NA,unknown,iucn,2009,LC,0
ITS-176888,22694623,Sterna hirundo,BOTW_marine,22694623,NA,NA,unknown,iucn,2012,LC,0
ITS-176888,22694623,Sterna hirundo,BOTW_marine,22694623,NA,NA,unknown,iucn,2016,LC,0
NA,22694787,Chlidonias niger,BOTW_marine,22694787,NA,0.2,decreasing,iucn,1988,LC,0.2
NA,22694787,Chlidonias niger,BOTW_marine,22694787,NA,0.2,decreasing,iucn,1994,LC,0.2
NA,22694787,Chlidonias niger,BOTW_marine,22694787,NA,0.2,decreasing,iucn,2000,LC,0.2
NA,22694787,Chlidonias niger,BOTW_marine,22694787,NA,0.2,decreasing,iucn,2004,LC,0.2
NA,22694787,Chlidonias niger,BOTW_marine,22694787,NA,0.2,decreasing,iucn,2008,LC,0.2
NA,22694787,Chlidonias niger,BOTW_marine,22694787,NA,0.2,decreasing,iucn,2009,LC,0.2
NA,22694787,Chlidonias niger,BOTW_marine,22694787,NA,0.2,decreasing,iucn,2012,LC,0.2
NA,22694787,Chlidonias niger,BOTW_marine,22694787,NA,0.2,decreasing,iucn,2016,LC,0.2
ITS-176974,22694841,Uria aalge,BOTW_marine,22694841,NA,0.6,increasing,iucn,1988,LC,0.6
ITS-176974,22694841,Uria aalge,BOTW_marine,22694841,NA,0.6,increasing,iucn,1994,LC,0.6
ITS-176974,22694841,Uria aalge,BOTW_marine,22694841,NA,0.6,increasing,iucn,2000,LC,0.6
ITS-176974,22694841,Uria aalge,BOTW_marine,22694841,NA,0.6,increasing,iucn,2004,LC,0.6
ITS-176974,22694841,Uria aalge,BOTW_marine,22694841,NA,0.6,increasing,iucn,2008,LC,0.6
ITS-176974,22694841,Uria aalge,BOTW_marine,22694841,NA,0.6,increasing,iucn,2009,LC,0.6
ITS-176974,22694841,Uria aalge,BOTW_marine,22694841,NA,0.6,increasing,iucn,2012,LC,0.6
ITS-176974,22694841,Uria aalge,BOTW_marine,22694841,NA,0.6,increasing,iucn,2016,LC,0.6
ITS-176978,22694847,Uria lomvia,BOTW_marine,22694847,NA,0.8,increasing,iucn,1988,LC,0.8
ITS-176978,22694847,Uria lomvia,BOTW_marine,22694847,NA,0.8,increasing,iucn,1994,LC,0.8
ITS-176978,22694847,Uria lomvia,BOTW_marine,22694847,NA,0.8,increasing,iucn,2000,LC,0.8
ITS-176978,22694847,Uria lomvia,BOTW_marine,22694847,NA,0.8,increasing,iucn,2004,LC,0.8
ITS-176978,22694847,Uria lomvia,BOTW_marine,22694847,NA,0.8,increasing,iucn,2008,LC,0.8
ITS-176978,22694847,Uria lomvia,BOTW_marine,22694847,NA,0.8,increasing,iucn,2009,LC,0.8
ITS-176978,22694847,Uria lomvia,BOTW_marine,22694847,NA,0.8,increasing,iucn,2012,LC,0.8
ITS-176978,22694847,Uria lomvia,BOTW_marine,22694847,NA,0.8,increasing,iucn,2016,LC,0.8
ITS-176991,22694864,Cepphus columba,BOTW_marine,22694864,NA,0.2,stable,iucn,1988,LC,0.2
ITS-176991,22694864,Cepphus columba,BOTW_marine,22694864,NA,0.2,stable,iucn,1994,LC,0.2
ITS-176991,22694864,Cepphus columba,BOTW_marine,22694864,NA,0.2,stable,iucn,2000,LC,0.2
ITS-176991,22694864,Cepphus columba,BOTW_marine,22694864,NA,0.2,stable,iucn,2004,LC,0.2
ITS-176991,22694864,Cepphus columba,BOTW_marine,22694864,NA,0.2,stable,iucn,2008,LC,0.2
ITS-176991,22694864,Cepphus columba,BOTW_marine,22694864,NA,0.2,stable,iucn,2009,LC,0.2
ITS-176991,22694864,Cepphus columba,BOTW_marine,22694864,NA,0.2,stable,iucn,2012,LC,0.2
ITS-176991,22694864,Cepphus columba,BOTW_marine,22694864,NA,0.2,stable,iucn,2016,LC,0.2
ITS-176996,22694870,Brachyramphus marmoratus,BOTW_marine,22694870,NA,0.4,decreasing,iucn,2000,VU,0.4
ITS-176996,22694870,Brachyramphus marmoratus,BOTW_marine,22694870,NA,0.4,decreasing,iucn,2004,EN,0.4
ITS-176996,22694870,Brachyramphus marmoratus,BOTW_marine,22694870,NA,0.4,decreasing,iucn,2005,EN,0.4
ITS-176996,22694870,Brachyramphus marmoratus,BOTW_marine,22694870,NA,0.4,decreasing,iucn,2008,EN,0.4
ITS-176996,22694870,Brachyramphus marmoratus,BOTW_marine,22694870,NA,0.4,decreasing,iucn,2010,EN,0.4
ITS-176996,22694870,Brachyramphus marmoratus,BOTW_marine,22694870,NA,0.4,decreasing,iucn,2012,EN,0.4
ITS-176996,22694870,Brachyramphus marmoratus,BOTW_marine,22694870,NA,0.4,decreasing,iucn,2016,EN,0.4
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,1988,LC,0
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,1994,LC,0
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2000,LC,0
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2004,CR,0.8
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2005,CR,0.8
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2008,CR,0.8
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2009,CR,0.8
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2010,CR,0.8
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2012,CR,0.8
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2013,CR,0.8
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2014,NT,0.2
ITS-176998,22694875,Brachyramphus brevirostris,BOTW_marine,22694875,NA,NA,decreasing,iucn,2016,NT,0.2
ITS-177008,22694896,Synthliboramphus antiquus,BOTW_marine,22694896,NA,0.5,decreasing,iucn,1988,LC,0.5
ITS-177008,22694896,Synthliboramphus antiquus,BOTW_marine,22694896,NA,0.5,decreasing,iucn,1994,LC,0.5
ITS-177008,22694896,Synthliboramphus antiquus,BOTW_marine,22694896,NA,0.5,decreasing,iucn,2000,LC,0.5
ITS-177008,22694896,Synthliboramphus antiquus,BOTW_marine,22694896,NA,0.5,decreasing,iucn,2004,LC,0.5
ITS-177008,22694896,Synthliboramphus antiquus,BOTW_marine,22694896,NA,0.5,decreasing,iucn,2008,LC,0.5
ITS-177008,22694896,Synthliboramphus antiquus,BOTW_marine,22694896,NA,0.5,decreasing,iucn,2009,LC,0.5
ITS-177008,22694896,Synthliboramphus antiquus,BOTW_marine,22694896,NA,0.5,decreasing,iucn,2012,LC,0.5
ITS-177008,22694896,Synthliboramphus antiquus,BOTW_marine,22694896,NA,0.5,decreasing,iucn,2016,LC,0.5
ITS-177013,22694903,Ptychoramphus aleuticus,BOTW_marine,22694903,NA,0.4,decreasing,iucn,1988,LC,0.4
ITS-177013,22694903,Ptychoramphus aleuticus,BOTW_marine,22694903,NA,0.4,decreasing,iucn,1994,LC,0.4
ITS-177013,22694903,Ptychoramphus aleuticus,BOTW_marine,22694903,NA,0.4,decreasing,iucn,2000,LC,0.4
ITS-177013,22694903,Ptychoramphus aleuticus,BOTW_marine,22694903,NA,0.4,decreasing,iucn,2004,LC,0.4
ITS-177013,22694903,Ptychoramphus aleuticus,BOTW_marine,22694903,NA,0.4,decreasing,iucn,2008,LC,0.4
ITS-177013,22694903,Ptychoramphus aleuticus,BOTW_marine,22694903,NA,0.4,decreasing,iucn,2009,LC,0.4
ITS-177013,22694903,Ptychoramphus aleuticus,BOTW_marine,22694903,NA,0.4,decreasing,iucn,2012,LC,0.4
ITS-177013,22694903,Ptychoramphus aleuticus,BOTW_marine,22694903,NA,0.4,decreasing,iucn,2015,NT,0.4
ITS-177013,22694903,Ptychoramphus aleuticus,BOTW_marine,22694903,NA,0.4,decreasing,iucn,2016,NT,0.4
NA,22694906,Aethia psittacula,BOTW_marine,22694906,NA,NA,decreasing,iucn,1988,LC,0
NA,22694906,Aethia psittacula,BOTW_marine,22694906,NA,NA,decreasing,iucn,1994,LC,0
NA,22694906,Aethia psittacula,BOTW_marine,22694906,NA,NA,decreasing,iucn,2000,LC,0
NA,22694906,Aethia psittacula,BOTW_marine,22694906,NA,NA,decreasing,iucn,2004,LC,0
NA,22694906,Aethia psittacula,BOTW_marine,22694906,NA,NA,decreasing,iucn,2008,LC,0
NA,22694906,Aethia psittacula,BOTW_marine,22694906,NA,NA,decreasing,iucn,2009,LC,0
NA,22694906,Aethia psittacula,BOTW_marine,22694906,NA,NA,decreasing,iucn,2012,LC,0
NA,22694906,Aethia psittacula,BOTW_marine,22694906,NA,NA,decreasing,iucn,2016,LC,0
ITS-177023,22694924,Cerorhinca monocerata,BOTW_marine,22694924,NA,0.2,decreasing,iucn,1988,LC,0.2
ITS-177023,22694924,Cerorhinca monocerata,BOTW_marine,22694924,NA,0.2,decreasing,iucn,1994,LC,0.2
ITS-177023,22694924,Cerorhinca monocerata,BOTW_marine,22694924,NA,0.2,decreasing,iucn,2000,LC,0.2
ITS-177023,22694924,Cerorhinca monocerata,BOTW_marine,22694924,NA,0.2,decreasing,iucn,2004,LC,0.2
ITS-177023,22694924,Cerorhinca monocerata,BOTW_marine,22694924,NA,0.2,decreasing,iucn,2008,LC,0.2
ITS-177023,22694924,Cerorhinca monocerata,BOTW_marine,22694924,NA,0.2,decreasing,iucn,2009,LC,0.2
ITS-177023,22694924,Cerorhinca monocerata,BOTW_marine,22694924,NA,0.2,decreasing,iucn,2012,LC,0.2
ITS-177023,22694924,Cerorhinca monocerata,BOTW_marine,22694924,NA,0.2,decreasing,iucn,2016,LC,0.2
ITS-177029,22694931,Fratercula corniculata,BOTW_marine,22694931,NA,0.6,decreasing,iucn,1988,LC,0.6
ITS-177029,22694931,Fratercula corniculata,BOTW_marine,22694931,NA,0.6,decreasing,iucn,1994,LC,0.6
ITS-177029,22694931,Fratercula corniculata,BOTW_marine,22694931,NA,0.6,decreasing,iucn,2000,LC,0.6
ITS-177029,22694931,Fratercula corniculata,BOTW_marine,22694931,NA,0.6,decreasing,iucn,2004,LC,0.6
ITS-177029,22694931,Fratercula corniculata,BOTW_marine,22694931,NA,0.6,decreasing,iucn,2008,LC,0.6
ITS-177029,22694931,Fratercula corniculata,BOTW_marine,22694931,NA,0.6,decreasing,iucn,2009,LC,0.6
ITS-177029,22694931,Fratercula corniculata,BOTW_marine,22694931,NA,0.6,decreasing,iucn,2012,LC,0.6
ITS-177029,22694931,Fratercula corniculata,BOTW_marine,22694931,NA,0.6,decreasing,iucn,2016,LC,0.6
ITS-177032,22694934,Fratercula cirrhata,BOTW_marine,22694934,NA,0.5,decreasing,iucn,1988,LC,0.5
ITS-177032,22694934,Fratercula cirrhata,BOTW_marine,22694934,NA,0.5,decreasing,iucn,1994,LC,0.5
ITS-177032,22694934,Fratercula cirrhata,BOTW_marine,22694934,NA,0.5,decreasing,iucn,2000,LC,0.5
ITS-177032,22694934,Fratercula cirrhata,BOTW_marine,22694934,NA,0.5,decreasing,iucn,2004,LC,0.5
ITS-177032,22694934,Fratercula cirrhata,BOTW_marine,22694934,NA,0.5,decreasing,iucn,2008,LC,0.5
ITS-177032,22694934,Fratercula cirrhata,BOTW_marine,22694934,NA,0.5,decreasing,iucn,2009,LC,0.5
ITS-177032,22694934,Fratercula cirrhata,BOTW_marine,22694934,NA,0.5,decreasing,iucn,2012,LC,0.5
ITS-177032,22694934,Fratercula cirrhata,BOTW_marine,22694934,NA,0.5,decreasing,iucn,2016,LC,0.5
NA,22695144,Haliaeetus leucocephalus,BOTW_marine,22695144,NA,0,increasing,iucn,1988,LC,0
NA,22695144,Haliaeetus leucocephalus,BOTW_marine,22695144,NA,0,increasing,iucn,1994,LC,0
NA,22695144,Haliaeetus leucocephalus,BOTW_marine,22695144,NA,0,increasing,iucn,2000,LC,0
NA,22695144,Haliaeetus leucocephalus,BOTW_marine,22695144,NA,0,increasing,iucn,2004,LC,0
NA,22695144,Haliaeetus leucocephalus,BOTW_marine,22695144,NA,0,increasing,iucn,2008,LC,0
NA,22695144,Haliaeetus leucocephalus,BOTW_marine,22695144,NA,0,increasing,iucn,2009,LC,0
NA,22695144,Haliaeetus leucocephalus,BOTW_marine,22695144,NA,0,increasing,iucn,2012,LC,0
NA,22695144,Haliaeetus leucocephalus,BOTW_marine,22695144,NA,0,increasing,iucn,2016,LC,0
NA,22696453,Falco columbarius,BOTW_marine,22696453,NA,0,stable,iucn,1988,LC,0
NA,22696453,Falco columbarius,BOTW_marine,22696453,NA,0,stable,iucn,1994,LC,0
NA,22696453,Falco columbarius,BOTW_marine,22696453,NA,0,stable,iucn,2000,LC,0
NA,22696453,Falco columbarius,BOTW_marine,22696453,NA,0,stable,iucn,2004,LC,0
NA,22696453,Falco columbarius,BOTW_marine,22696453,NA,0,stable,iucn,2008,LC,0
NA,22696453,Falco columbarius,BOTW_marine,22696453,NA,0,stable,iucn,2009,LC,0
NA,22696453,Falco columbarius,BOTW_marine,22696453,NA,0,stable,iucn,2012,LC,0
NA,22696453,Falco columbarius,BOTW_marine,22696453,NA,0,stable,iucn,2015,LC,0
NA,22696453,Falco columbarius,BOTW_marine,22696453,NA,0,stable,iucn,2016,LC,0
NA,22696599,Podiceps grisegena,BOTW_marine,22696599,NA,0,decreasing,iucn,1988,LC,0
NA,22696599,Podiceps grisegena,BOTW_marine,22696599,NA,0,decreasing,iucn,1994,LC,0
NA,22696599,Podiceps grisegena,BOTW_marine,22696599,NA,0,decreasing,iucn,2000,LC,0
NA,22696599,Podiceps grisegena,BOTW_marine,22696599,NA,0,decreasing,iucn,2004,LC,0
NA,22696599,Podiceps grisegena,BOTW_marine,22696599,NA,0,decreasing,iucn,2008,LC,0
NA,22696599,Podiceps grisegena,BOTW_marine,22696599,NA,0,decreasing,iucn,2009,LC,0
NA,22696599,Podiceps grisegena,BOTW_marine,22696599,NA,0,decreasing,iucn,2012,LC,0
NA,22696599,Podiceps grisegena,BOTW_marine,22696599,NA,0,decreasing,iucn,2016,LC,0
ITS-174724,22696753,Phalacrocorax penicillatus,BOTW_marine,22696753,NA,0.8,decreasing,iucn,1988,LC,0.8
ITS-174724,22696753,Phalacrocorax penicillatus,BOTW_marine,22696753,NA,0.8,decreasing,iucn,1994,LC,0.8
ITS-174724,22696753,Phalacrocorax penicillatus,BOTW_marine,22696753,NA,0.8,decreasing,iucn,2000,LC,0.8
ITS-174724,22696753,Phalacrocorax penicillatus,BOTW_marine,22696753,NA,0.8,decreasing,iucn,2004,LC,0.8
ITS-174724,22696753,Phalacrocorax penicillatus,BOTW_marine,22696753,NA,0.8,decreasing,iucn,2008,LC,0.8
ITS-174724,22696753,Phalacrocorax penicillatus,BOTW_marine,22696753,NA,0.8,decreasing,iucn,2009,LC,0.8
ITS-174724,22696753,Phalacrocorax penicillatus,BOTW_marine,22696753,NA,0.8,decreasing,iucn,2012,LC,0.8
ITS-174724,22696753,Phalacrocorax penicillatus,BOTW_marine,22696753,NA,0.8,decreasing,iucn,2016,LC,0.8
ITS-174717,22696776,Phalacrocorax auritus,BOTW_marine,22696776,NA,0.3,increasing,iucn,1988,LC,0.3
ITS-174717,22696776,Phalacrocorax auritus,BOTW_marine,22696776,NA,0.3,increasing,iucn,1994,LC,0.3
ITS-174717,22696776,Phalacrocorax auritus,BOTW_marine,22696776,NA,0.3,increasing,iucn,2000,LC,0.3
ITS-174717,22696776,Phalacrocorax auritus,BOTW_marine,22696776,NA,0.3,increasing,iucn,2004,LC,0.3
ITS-174717,22696776,Phalacrocorax auritus,BOTW_marine,22696776,NA,0.3,increasing,iucn,2008,LC,0.3
ITS-174717,22696776,Phalacrocorax auritus,BOTW_marine,22696776,NA,0.3,increasing,iucn,2009,LC,0.3
ITS-174717,22696776,Phalacrocorax auritus,BOTW_marine,22696776,NA,0.3,increasing,iucn,2012,LC,0.3
ITS-174717,22696776,Phalacrocorax auritus,BOTW_marine,22696776,NA,0.3,increasing,iucn,2016,LC,0.3
NA,22696974,Egretta thula,BOTW_marine,22696974,NA,NA,increasing,iucn,1988,LC,0
NA,22696974,Egretta thula,BOTW_marine,22696974,NA,NA,increasing,iucn,1994,LC,0
NA,22696974,Egretta thula,BOTW_marine,22696974,NA,NA,increasing,iucn,2000,LC,0
