rgn_name,rgn_id,year,species,stockid,catch,rgn_catch,rgn_ass_catch_prop
North Coast,1,2009,sablefish,SABLEFPCAN,8658.93,842187.1699999999,0.010281479353336623
Haida Gwaii,2,2009,sablefish,SABLEFPCAN,1649913.23,7728132.262852078,0.21349443486246664
Central Coast,3,2009,sablefish,SABLEFPCAN,216134.98,12261406.66,0.01762725811102003
North Vancouver Island,4,2009,sablefish,SABLEFPCAN,135841.75,5620329.139967901,0.02416971437384107
Aristazabal Island,8,2009,sablefish,SABLEFPCAN,253.18,25609.350000000002,0.009886232957884522
Pacific Offshore,7,2009,sablefish,SABLEFPCAN,79199.76,1363114.621520221,0.05810205447849428
West Vancouver Island,5,2008,sablefish,SABLEFPCAN,924596.85,44525792.283606194,0.02076542162598248
Strait of Georgia,6,2008,sablefish,SABLEFPCAN,24.17,629.88,0.038372388391439645
North Coast,1,2008,sablefish,SABLEFPCAN,14565.78,3751913.03,0.0038822275152790527
Haida Gwaii,2,2008,sablefish,SABLEFPCAN,1642115.32,7450265.52737244,0.22041030805772385
Central Coast,3,2008,sablefish,SABLEFPCAN,185446.82,22705959.03,0.008167319414034898
North Vancouver Island,4,2008,sablefish,SABLEFPCAN,280645.4,2432808.94,0.1153585862768163
Aristazabal Island,8,2008,sablefish,SABLEFPCAN,329.54,27200.52,0.012115209562170135
Pacific Offshore,7,2008,sablefish,SABLEFPCAN,45407.62,1109404.8105741723,0.04092971255145297
West Vancouver Island,5,2007,sablefish,SABLEFPCAN,930955.14,30681373.5779273,0.030342681289528217
Strait of Georgia,6,2007,sablefish,SABLEFPCAN,469.5,1033.7,0.45419367321273096
North Coast,1,2007,sablefish,SABLEFPCAN,8291.45,2272795.24,0.0036481289005163525
Haida Gwaii,2,2007,sablefish,SABLEFPCAN,1903181.71,8397989.8538013,0.22662348289674772
Central Coast,3,2007,sablefish,SABLEFPCAN,252827.51,30044714.924770676,0.00841504106905517
North Vancouver Island,4,2007,sablefish,SABLEFPCAN,229609.82,9928354.334587734,0.02312667459904213
Aristazabal Island,8,2007,sablefish,SABLEFPCAN,104.11,27757.55,0.0037506912533707046
Pacific Offshore,7,2007,sablefish,SABLEFPCAN,69852.62,1981902.384389407,0.03524523737909548
West Vancouver Island,5,2015,skates,NA,110457.4,32733550.720067725,NA
Strait of Georgia,6,2015,skates,NA,16048.58,22049646.478037514,NA
North Coast,1,2015,skates,NA,142068.91,6183163.396933077,NA
Haida Gwaii,2,2015,skates,NA,200898.32,13542664.750681318,NA
Central Coast,3,2015,skates,NA,53893.99,4916529.47,NA
North Vancouver Island,4,2015,skates,NA,7774.88,5466401.905034657,NA
Aristazabal Island,8,2015,skates,NA,222.48,130331.65999999999,NA
Pacific Offshore,7,2015,skates,NA,126.86,41301.17,NA
West Vancouver Island,5,2014,skates,NA,164534.07,22189020.67017055,NA
Strait of Georgia,6,2014,skates,NA,12147.31,18466806.54062311,NA
North Coast,1,2014,skates,NA,171935.1,8738613.755689513,NA
Haida Gwaii,2,2014,skates,NA,256899,9029312.29,NA
Central Coast,3,2014,skates,NA,195020.17,4845805.251217306,NA
North Vancouver Island,4,2014,skates,NA,23547.8,5490220.951330182,NA
Aristazabal Island,8,2014,skates,NA,3212.26,1330071.9520534652,NA
Pacific Offshore,7,2014,skates,NA,629.25,9361.24,NA
West Vancouver Island,5,2013,skates,NA,222867.55,17316756.11883684,NA
Strait of Georgia,6,2013,skates,NA,12039.5,16316571.310460353,NA
North Coast,1,2013,skates,NA,244089.26,4330308.408733,NA
Haida Gwaii,2,2013,skates,NA,282996.39,6216991.811604084,NA
Central Coast,3,2013,skates,NA,130278.27,9412649.495147534,NA
North Vancouver Island,4,2013,skates,NA,22986.89,4996359.600110408,NA
Aristazabal Island,8,2013,skates,NA,804.44,679871.7443152436,NA
Pacific Offshore,7,2013,skates,NA,864.37,30041.54,NA
West Vancouver Island,5,2012,skates,NA,263395.67,15713811.249980953,NA
Strait of Georgia,6,2012,skates,NA,9808.09,11768691.668615397,NA
North Coast,1,2012,skates,NA,222082.9,3888577.477974049,NA
Haida Gwaii,2,2012,skates,NA,202288.5,10845063.119959434,NA
Central Coast,3,2012,skates,NA,224987.99,5370408.079975308,NA
North Vancouver Island,4,2012,skates,NA,34060.29,5365299.907356744,NA
Aristazabal Island,8,2012,skates,NA,1599.87,85526.64,NA
Pacific Offshore,7,2012,skates,NA,591.76,14818.8,NA
West Vancouver Island,5,2011,skates,NA,284514.21,15620818.084793031,NA
Strait of Georgia,6,2011,skates,NA,7096.56,7693390.250764271,NA
North Coast,1,2011,skates,NA,341850.04,8595484.047202013,NA
Haida Gwaii,2,2011,skates,NA,296253.08,7319205.81,NA
Central Coast,3,2011,skates,NA,353005.38,5212590.872784705,NA
North Vancouver Island,4,2011,skates,NA,36558.73,6452203.007632233,NA
Aristazabal Island,8,2011,skates,NA,1433,993976.140166846,NA
Pacific Offshore,7,2011,skates,NA,237.5,6367.5,NA
West Vancouver Island,5,2010,skates,NA,248870.27,10583536.314029172,NA
Strait of Georgia,6,2010,skates,NA,9080.58,7877646.3494489,NA
North Coast,1,2010,skates,NA,292254.56,3841450.283543457,NA
Haida Gwaii,2,2010,skates,NA,204830.1,9241521.132846788,NA
Central Coast,3,2010,skates,NA,228593.74,9532951.747544048,NA
North Vancouver Island,4,2010,skates,NA,43684.41,5870856.955335896,NA
Aristazabal Island,8,2010,skates,NA,3294.82,588791.5203010635,NA
Pacific Offshore,7,2010,skates,NA,652.16,34715.009999999995,NA
West Vancouver Island,5,2009,skates,NA,277476.55,14065268.216425687,NA
Strait of Georgia,6,2009,skates,NA,4684.84,18583680.768107597,NA
North Coast,1,2009,skates,NA,262174.69,5081576.212980492,NA
Haida Gwaii,2,2009,skates,NA,180211.18,14117849.720231751,NA
Central Coast,3,2009,skates,NA,106798.31,5085115.877180197,NA
North Vancouver Island,4,2009,skates,NA,39767.36,6671595.270052206,NA
Aristazabal Island,8,2009,skates,NA,5186.36,454057.20029877074,NA
Pacific Offshore,7,2009,skates,NA,926.44,9615.72,NA
West Vancouver Island,5,2008,skates,NA,268086.36,14536209.030206352,NA
Strait of Georgia,6,2008,skates,NA,7644.58,12173825.160480563,NA
North Coast,1,2008,skates,NA,269932.96,9152255.537298894,NA
Haida Gwaii,2,2008,skates,NA,196056.65,11240284.73,NA
Central Coast,3,2008,skates,NA,120155.98,4152124.140710771,NA
North Vancouver Island,4,2008,skates,NA,32194.31,4130771.8948168396,NA
Aristazabal Island,8,2008,skates,NA,3230.7,1142380.2229039313,NA
Pacific Offshore,7,2008,skates,NA,947.58,12437.29,NA
West Vancouver Island,5,2007,skates,NA,154708.34,9911612.701645885,NA
Strait of Georgia,6,2007,skates,NA,9948.13,13407178.275038457,NA
North Coast,1,2007,skates,NA,145307.37,4634037.613483222,NA
Haida Gwaii,2,2007,skates,NA,187692.11,11755290.6,NA
Central Coast,3,2007,skates,NA,423918.24,9862748.438992398,NA
North Vancouver Island,4,2007,skates,NA,34701.37,4732867.0501448,NA
Aristazabal Island,8,2007,skates,NA,584.17,187168.9044411718,NA
Pacific Offshore,7,2007,skates,NA,349.62,9217.08,NA
West Vancouver Island,5,2015,spot_prawn,"alternative assessment method, excluded from scoring",470999,32733550.720067725,NA
Strait of Georgia,6,2015,spot_prawn,"alternative assessment method, excluded from scoring",1281399,22049646.478037514,NA
North Coast,1,2015,spot_prawn,"alternative assessment method, excluded from scoring",137362,6183163.396933077,NA
Haida Gwaii,2,2015,spot_prawn,"alternative assessment method, excluded from scoring",161892,13542664.750681318,NA
Central Coast,3,2015,spot_prawn,"alternative assessment method, excluded from scoring",449314,4916529.47,NA
North Vancouver Island,4,2015,spot_prawn,"alternative assessment method, excluded from scoring",1390667,5466401.905034657,NA
Aristazabal Island,8,2015,spot_prawn,"alternative assessment method, excluded from scoring",11225,130331.65999999999,NA
Pacific Offshore,7,2015,spot_prawn,"alternative assessment method, excluded from scoring",0,41301.17,NA
West Vancouver Island,5,2014,spot_prawn,"alternative assessment method, excluded from scoring",724384,22189020.67017055,NA
Strait of Georgia,6,2014,spot_prawn,"alternative assessment method, excluded from scoring",955626,18466806.54062311,NA
North Coast,1,2014,spot_prawn,"alternative assessment method, excluded from scoring",162925,8738613.755689513,NA
Haida Gwaii,2,2014,spot_prawn,"alternative assessment method, excluded from scoring",118674,9029312.29,NA
Central Coast,3,2014,spot_prawn,"alternative assessment method, excluded from scoring",334172,4845805.251217306,NA
North Vancouver Island,4,2014,spot_prawn,"alternative assessment method, excluded from scoring",1188703,5490220.951330182,NA
Aristazabal Island,8,2014,spot_prawn,"alternative assessment method, excluded from scoring",13505,1330071.9520534652,NA
Pacific Offshore,7,2014,spot_prawn,"alternative assessment method, excluded from scoring",0,9361.24,NA
West Vancouver Island,5,2013,spot_prawn,"alternative assessment method, excluded from scoring",609418,17316756.11883684,NA
Strait of Georgia,6,2013,spot_prawn,"alternative assessment method, excluded from scoring",1232481,16316571.310460353,NA
North Coast,1,2013,spot_prawn,"alternative assessment method, excluded from scoring",214766,4330308.408733,NA
Haida Gwaii,2,2013,spot_prawn,"alternative assessment method, excluded from scoring",77950,6216991.811604084,NA
Central Coast,3,2013,spot_prawn,"alternative assessment method, excluded from scoring",438868,9412649.495147534,NA
North Vancouver Island,4,2013,spot_prawn,"alternative assessment method, excluded from scoring",996291,4996359.600110408,NA
Aristazabal Island,8,2013,spot_prawn,"alternative assessment method, excluded from scoring",9809,679871.7443152436,NA
Pacific Offshore,7,2013,spot_prawn,"alternative assessment method, excluded from scoring",0,30041.54,NA
West Vancouver Island,5,2012,spot_prawn,"alternative assessment method, excluded from scoring",688875,15713811.249980953,NA
Strait of Georgia,6,2012,spot_prawn,"alternative assessment method, excluded from scoring",1454680,11768691.668615397,NA
North Coast,1,2012,spot_prawn,"alternative assessment method, excluded from scoring",165082,3888577.477974049,NA
Haida Gwaii,2,2012,spot_prawn,"alternative assessment method, excluded from scoring",79825,10845063.119959434,NA
Central Coast,3,2012,spot_prawn,"alternative assessment method, excluded from scoring",522828,5370408.079975308,NA
North Vancouver Island,4,2012,spot_prawn,"alternative assessment method, excluded from scoring",922081,5365299.907356744,NA
Aristazabal Island,8,2012,spot_prawn,"alternative assessment method, excluded from scoring",5831,85526.64,NA
Pacific Offshore,7,2012,spot_prawn,"alternative assessment method, excluded from scoring",0,14818.8,NA
West Vancouver Island,5,2011,spot_prawn,"alternative assessment method, excluded from scoring",1350196,15620818.084793031,NA
Strait of Georgia,6,2011,spot_prawn,"alternative assessment method, excluded from scoring",1940514,7693390.250764271,NA
North Coast,1,2011,spot_prawn,"alternative assessment method, excluded from scoring",140131,8595484.047202013,NA
Haida Gwaii,2,2011,spot_prawn,"alternative assessment method, excluded from scoring",136599,7319205.81,NA
Central Coast,3,2011,spot_prawn,"alternative assessment method, excluded from scoring",707207,5212590.872784705,NA
North Vancouver Island,4,2011,spot_prawn,"alternative assessment method, excluded from scoring",1662111,6452203.007632233,NA
Aristazabal Island,8,2011,spot_prawn,"alternative assessment method, excluded from scoring",7368,993976.140166846,NA
Pacific Offshore,7,2011,spot_prawn,"alternative assessment method, excluded from scoring",0,6367.5,NA
West Vancouver Island,5,2010,spot_prawn,"alternative assessment method, excluded from scoring",902499,10583536.314029172,NA
Strait of Georgia,6,2010,spot_prawn,"alternative assessment method, excluded from scoring",1632727,7877646.3494489,NA
North Coast,1,2010,spot_prawn,"alternative assessment method, excluded from scoring",116820,3841450.283543457,NA
Haida Gwaii,2,2010,spot_prawn,"alternative assessment method, excluded from scoring",152257,9241521.132846788,NA
Central Coast,3,2010,spot_prawn,"alternative assessment method, excluded from scoring",463484,9532951.747544048,NA
North Vancouver Island,4,2010,spot_prawn,"alternative assessment method, excluded from scoring",1389861,5870856.955335896,NA
Aristazabal Island,8,2010,spot_prawn,"alternative assessment method, excluded from scoring",5367,588791.5203010635,NA
Pacific Offshore,7,2010,spot_prawn,"alternative assessment method, excluded from scoring",0,34715.009999999995,NA
West Vancouver Island,5,2009,spot_prawn,"alternative assessment method, excluded from scoring",957538,14065268.216425687,NA
Strait of Georgia,6,2009,spot_prawn,"alternative assessment method, excluded from scoring",3440395,18583680.768107597,NA
North Coast,1,2009,spot_prawn,"alternative assessment method, excluded from scoring",169979,5081576.212980492,NA
Haida Gwaii,2,2009,spot_prawn,"alternative assessment method, excluded from scoring",77817,14117849.720231751,NA
Central Coast,3,2009,spot_prawn,"alternative assessment method, excluded from scoring",550879,5085115.877180197,NA
North Vancouver Island,4,2009,spot_prawn,"alternative assessment method, excluded from scoring",2124998,6671595.270052206,NA
Aristazabal Island,8,2009,spot_prawn,"alternative assessment method, excluded from scoring",4159,454057.20029877074,NA
Pacific Offshore,7,2009,spot_prawn,"alternative assessment method, excluded from scoring",0,9615.72,NA
West Vancouver Island,5,2008,spot_prawn,"alternative assessment method, excluded from scoring",520929,14536209.030206352,NA
Strait of Georgia,6,2008,spot_prawn,"alternative assessment method, excluded from scoring",2943904,12173825.160480563,NA
North Coast,1,2008,spot_prawn,"alternative assessment method, excluded from scoring",145091,9152255.537298894,NA
Haida Gwaii,2,2008,spot_prawn,"alternative assessment method, excluded from scoring",73576,11240284.73,NA
Central Coast,3,2008,spot_prawn,"alternative assessment method, excluded from scoring",329623,4152124.140710771,NA
North Vancouver Island,4,2008,spot_prawn,"alternative assessment method, excluded from scoring",1077016,4130771.8948168396,NA
Aristazabal Island,8,2008,spot_prawn,"alternative assessment method, excluded from scoring",4131,1142380.2229039313,NA
Pacific Offshore,7,2008,spot_prawn,"alternative assessment method, excluded from scoring",0,12437.29,NA
West Vancouver Island,5,2007,spot_prawn,"alternative assessment method, excluded from scoring",439174,9911612.701645885,NA
Strait of Georgia,6,2007,spot_prawn,"alternative assessment method, excluded from scoring",3662705,13407178.275038457,NA
North Coast,1,2007,spot_prawn,"alternative assessment method, excluded from scoring",252001,4634037.613483222,NA
Haida Gwaii,2,2007,spot_prawn,"alternative assessment method, excluded from scoring",75319,11755290.6,NA
Central Coast,3,2007,spot_prawn,"alternative assessment method, excluded from scoring",395742,9862748.438992398,NA
North Vancouver Island,4,2007,spot_prawn,"alternative assessment method, excluded from scoring",1173250,4732867.0501448,NA
Aristazabal Island,8,2007,spot_prawn,"alternative assessment method, excluded from scoring",4387,187168.9044411718,NA
Pacific Offshore,7,2007,spot_prawn,"alternative assessment method, excluded from scoring",0,9217.08,NA
West Vancouver Island,5,2015,walleye_pollock,NA,409094.29,32733550.720067725,NA
Strait of Georgia,6,2015,walleye_pollock,NA,690018.91,22049646.478037514,NA
North Coast,1,2015,walleye_pollock,NA,1117237.77,6183163.396933077,NA
Haida Gwaii,2,2015,walleye_pollock,NA,381100.13,13542664.750681318,NA
Central Coast,3,2015,walleye_pollock,NA,60181.72,4916529.47,NA
North Vancouver Island,4,2015,walleye_pollock,NA,1749425.1,5466401.905034657,NA
Aristazabal Island,8,2015,walleye_pollock,NA,0,130331.65999999999,NA
West Vancouver Island,5,2014,walleye_pollock,NA,4002870.03,22189020.67017055,NA
Strait of Georgia,6,2014,walleye_pollock,NA,866665.33,18466806.54062311,NA
North Coast,1,2014,walleye_pollock,NA,453722.07,8738613.755689513,NA
Haida Gwaii,2,2014,walleye_pollock,NA,180958,9029312.29,NA
Central Coast,3,2014,walleye_pollock,NA,31495.09,4845805.251217306,NA
North Vancouver Island,4,2014,walleye_pollock,NA,2003360.5,5490220.951330182,NA
Aristazabal Island,8,2014,walleye_pollock,NA,0,1330071.9520534652,NA
Pacific Offshore,7,2014,walleye_pollock,NA,0,9361.24,NA
West Vancouver Island,5,2013,walleye_pollock,NA,141513.36,17316756.11883684,NA
Strait of Georgia,6,2013,walleye_pollock,NA,1071235.94,16316571.310460353,NA
North Coast,1,2013,walleye_pollock,NA,271932.05,4330308.408733,NA
Haida Gwaii,2,2013,walleye_pollock,NA,543666.01,6216991.811604084,NA
Central Coast,3,2013,walleye_pollock,NA,35870.39,9412649.495147534,NA
North Vancouver Island,4,2013,walleye_pollock,NA,1334626.7,4996359.600110408,NA
Pacific Offshore,7,2013,walleye_pollock,NA,0,30041.54,NA
West Vancouver Island,5,2012,walleye_pollock,NA,1205043.3,15713811.249980953,NA
Strait of Georgia,6,2012,walleye_pollock,NA,1010747.57,11768691.668615397,NA
North Coast,1,2012,walleye_pollock,NA,305541.27,3888577.477974049,NA
Haida Gwaii,2,2012,walleye_pollock,NA,820638.33,10845063.119959434,NA
Central Coast,3,2012,walleye_pollock,NA,44578.07,5370408.079975308,NA
North Vancouver Island,4,2012,walleye_pollock,NA,1702913.99,5365299.907356744,NA
Pacific Offshore,7,2012,walleye_pollock,NA,0,14818.8,NA
West Vancouver Island,5,2011,walleye_pollock,NA,1302107.6,15620818.084793031,NA
Strait of Georgia,6,2011,walleye_pollock,NA,125769.64,7693390.250764271,NA
North Coast,1,2011,walleye_pollock,NA,82343.27,8595484.047202013,NA
Haida Gwaii,2,2011,walleye_pollock,NA,738668.62,7319205.81,NA
Central Coast,3,2011,walleye_pollock,NA,47784.77,5212590.872784705,NA
North Vancouver Island,4,2011,walleye_pollock,NA,1871003,6452203.007632233,NA
Aristazabal Island,8,2011,walleye_pollock,NA,0,993976.140166846,NA
West Vancouver Island,5,2010,walleye_pollock,NA,61830.55,10583536.314029172,NA
Strait of Georgia,6,2010,walleye_pollock,NA,1296.88,7877646.3494489,NA
North Coast,1,2010,walleye_pollock,NA,291244.27,3841450.283543457,NA
Haida Gwaii,2,2010,walleye_pollock,NA,1371445.74,9241521.132846788,NA
Central Coast,3,2010,walleye_pollock,NA,18888.32,9532951.747544048,NA
North Vancouver Island,4,2010,walleye_pollock,NA,1884038.14,5870856.955335896,NA
Pacific Offshore,7,2010,walleye_pollock,NA,0,34715.009999999995,NA
West Vancouver Island,5,2009,walleye_pollock,NA,186418.73,14065268.216425687,NA
Strait of Georgia,6,2009,walleye_pollock,NA,27584.41,18583680.768107597,NA
North Coast,1,2009,walleye_pollock,NA,133364.05,5081576.212980492,NA
Haida Gwaii,2,2009,walleye_pollock,NA,1291065.97,14117849.720231751,NA
Central Coast,3,2009,walleye_pollock,NA,9178.19,5085115.877180197,NA
North Vancouver Island,4,2009,walleye_pollock,NA,1502284.12,6671595.270052206,NA
Pacific Offshore,7,2009,walleye_pollock,NA,0,9615.72,NA
West Vancouver Island,5,2008,walleye_pollock,NA,574.89,14536209.030206352,NA
Strait of Georgia,6,2008,walleye_pollock,NA,1833.71,12173825.160480563,NA
North Coast,1,2008,walleye_pollock,NA,83338.46,9152255.537298894,NA
Haida Gwaii,2,2008,walleye_pollock,NA,264579.37,11240284.73,NA
Central Coast,3,2008,walleye_pollock,NA,3724.79,4152124.140710771,NA
North Vancouver Island,4,2008,walleye_pollock,NA,973576.95,4130771.8948168396,NA
Strait of Georgia,6,2007,walleye_pollock,NA,620.31,13407178.275038457,NA
North Coast,1,2007,walleye_pollock,NA,113131.67,4634037.613483222,NA
Haida Gwaii,2,2007,walleye_pollock,NA,586622.24,11755290.6,NA
Central Coast,3,2007,walleye_pollock,NA,22710.23,9862748.438992398,NA
North Vancouver Island,4,2007,walleye_pollock,NA,1070471.07,4732867.0501448,NA
Aristazabal Island,8,2007,walleye_pollock,NA,63.75,187168.9044411718,NA
Pacific Offshore,7,2007,walleye_pollock,NA,0,9217.08,NA
West Vancouver Island,5,2015,sole,NA,1285716.28,32733550.720067725,NA
Strait of Georgia,6,2015,sole,NA,75422.67,22049646.478037514,NA
North Coast,1,2015,sole,NA,421238.78,6183163.396933077,NA
Haida Gwaii,2,2015,sole,NA,465776.27,13542664.750681318,NA
Central Coast,3,2015,sole,NA,196610.55,4916529.47,NA
North Vancouver Island,4,2015,sole,NA,76802.64,5466401.905034657,NA
Aristazabal Island,8,2015,sole,NA,478.9,130331.65999999999,NA
Pacific Offshore,7,2015,sole,NA,13465.93,41301.17,NA
West Vancouver Island,5,2014,sole,NA,1433357.16,22189020.67017055,NA
Strait of Georgia,6,2014,sole,NA,80209.72,18466806.54062311,NA
North Coast,1,2014,sole,NA,554479.43,8738613.755689513,NA
Haida Gwaii,2,2014,sole,NA,683178.66,9029312.29,NA
Central Coast,3,2014,sole,NA,186402.75,4845805.251217306,NA
North Vancouver Island,4,2014,sole,NA,95888.34,5490220.951330182,NA
Aristazabal Island,8,2014,sole,NA,154.79,1330071.9520534652,NA
Pacific Offshore,7,2014,sole,NA,406.79,9361.24,NA
West Vancouver Island,5,2013,sole,NA,1703740.26,17316756.11883684,NA
Strait of Georgia,6,2013,sole,NA,102051.33,16316571.310460353,NA
North Coast,1,2013,sole,NA,901572.89,4330308.408733,NA
Haida Gwaii,2,2013,sole,NA,679928.32,6216991.811604084,NA
Central Coast,3,2013,sole,NA,217890.04,9412649.495147534,NA
North Vancouver Island,4,2013,sole,NA,93523.86,4996359.600110408,NA
Aristazabal Island,8,2013,sole,NA,138.52,679871.7443152436,NA
Pacific Offshore,7,2013,sole,NA,0,30041.54,NA
West Vancouver Island,5,2012,sole,NA,1776045.56,15713811.249980953,NA
Strait of Georgia,6,2012,sole,NA,83825.3,11768691.668615397,NA
North Coast,1,2012,sole,NA,1083893.35,3888577.477974049,NA
Haida Gwaii,2,2012,sole,NA,680149.78,10845063.119959434,NA
Central Coast,3,2012,sole,NA,253917.08,5370408.079975308,NA
North Vancouver Island,4,2012,sole,NA,83632.06,5365299.907356744,NA
Aristazabal Island,8,2012,sole,NA,82.61,85526.64,NA
Pacific Offshore,7,2012,sole,NA,4226.8,14818.8,NA
West Vancouver Island,5,2011,sole,NA,1823564.81,15620818.084793031,NA
Strait of Georgia,6,2011,sole,NA,81613.34,7693390.250764271,NA
North Coast,1,2011,sole,NA,814812.02,8595484.047202013,NA
Haida Gwaii,2,2011,sole,NA,803479.14,7319205.81,NA
Central Coast,3,2011,sole,NA,259074.1,5212590.872784705,NA
North Vancouver Island,4,2011,sole,NA,89001.79,6452203.007632233,NA
Aristazabal Island,8,2011,sole,NA,23.81,993976.140166846,NA
West Vancouver Island,5,2010,sole,NA,1038473.2,10583536.314029172,NA
Strait of Georgia,6,2010,sole,NA,82179.81,7877646.3494489,NA
North Coast,1,2010,sole,NA,666003.99,3841450.283543457,NA
Haida Gwaii,2,2010,sole,NA,647474.56,9241521.132846788,NA
Central Coast,3,2010,sole,NA,335519.38,9532951.747544048,NA
North Vancouver Island,4,2010,sole,NA,72185.14,5870856.955335896,NA
Aristazabal Island,8,2010,sole,NA,107,588791.5203010635,NA
West Vancouver Island,5,2009,sole,NA,1105251.88,14065268.216425687,NA
Strait of Georgia,6,2009,sole,NA,68493,18583680.768107597,NA
North Coast,1,2009,sole,NA,846319.74,5081576.212980492,NA
Haida Gwaii,2,2009,sole,NA,788154.4,14117849.720231751,NA
Central Coast,3,2009,sole,NA,239702.05,5085115.877180197,NA
North Vancouver Island,4,2009,sole,NA,140448.68,6671595.270052206,NA
West Vancouver Island,5,2008,sole,NA,1335939.39,14536209.030206352,NA
Strait of Georgia,6,2008,sole,NA,65753.68,12173825.160480563,NA
North Coast,1,2008,sole,NA,1043253.86,9152255.537298894,NA
Haida Gwaii,2,2008,sole,NA,881438.45,11240284.73,NA
Central Coast,3,2008,sole,NA,169465.77,4152124.140710771,NA
North Vancouver Island,4,2008,sole,NA,74353.49,4130771.8948168396,NA
Aristazabal Island,8,2008,sole,NA,19.92,1142380.2229039313,NA
Pacific Offshore,7,2008,sole,NA,157.1,12437.29,NA
West Vancouver Island,5,2007,sole,NA,664323.57,9911612.701645885,NA
Strait of Georgia,6,2007,sole,NA,75838.97,13407178.275038457,NA
North Coast,1,2007,sole,NA,737412.94,4634037.613483222,NA
Haida Gwaii,2,2007,sole,NA,411227.6,11755290.6,NA
Central Coast,3,2007,sole,NA,321568.24,9862748.438992398,NA
North Vancouver Island,4,2007,sole,NA,117304.15,4732867.0501448,NA
Aristazabal Island,8,2007,sole,NA,83.12,187168.9044411718,NA
Pacific Offshore,7,2007,sole,NA,87.76,9217.08,NA
West Vancouver Island,5,2015,srsole,NA,10723.53,32733550.720067725,NA
Strait of Georgia,6,2015,srsole,NA,4629.36,22049646.478037514,NA
North Coast,1,2015,srsole,RSOLEHSTR,150061.33,728413.965742319,0.20601105560500074
Haida Gwaii,2,2015,srsole,RSOLE5AB,45806.69838365673,11900006.517350571,0.0038493002770098633
Haida Gwaii,2,2015,srsole,RSOLEHSTR,192239.63161634325,11900006.517350571,0.01615458204464443
Central Coast,3,2015,srsole,RSOLE5AB,91346.21923486472,7489814.761486887,0.012196058533326205
Central Coast,3,2015,srsole,RSOLEHSTR,11724.550765135295,7489814.761486887,0.0015653992973796488
North Vancouver Island,4,2015,srsole,RSOLE5AB,3609.8,14080445.392822538,2.563697311620614e-4
Aristazabal Island,8,2015,srsole,RSOLE5AB,0.5851872053353091,28485.460000000003,2.0543365118039484e-5
Aristazabal Island,8,2015,srsole,RSOLEHSTR,21.54481279466469,28485.460000000003,7.563442119124876e-4
Pacific Offshore,7,2015,srsole,NA,0,41301.17,NA
West Vancouver Island,5,2014,srsole,NA,33128,22189020.67017055,NA
Strait of Georgia,6,2014,srsole,NA,7200.04,18466806.54062311,NA
North Coast,1,2014,srsole,RSOLEHSTR,216393.49,835639.5377615126,0.2589555426968771
Haida Gwaii,2,2014,srsole,RSOLE5AB,36016.762195612864,10173143.454467628,0.0035403769107173826
Haida Gwaii,2,2014,srsole,RSOLEHSTR,151153.6378043871,10173143.454467628,0.014858105410673887
Central Coast,3,2014,srsole,RSOLE5AB,197810.57236916252,2313565.739100734,0.08550030328770776
Central Coast,3,2014,srsole,RSOLEHSTR,25389.557630837502,2313565.739100734,0.010974210588330306
North Vancouver Island,4,2014,srsole,RSOLE5AB,10743.55,4692213.0761389965,0.0022896551852330557
Aristazabal Island,8,2014,srsole,RSOLE5AB,0.8943077851080052,43925.350000000006,2.035971904852221e-5
Aristazabal Island,8,2014,srsole,RSOLEHSTR,32.925692214891995,43925.350000000006,7.495829222736299e-4
Pacific Offshore,7,2014,srsole,NA,0,9361.24,NA
West Vancouver Island,5,2013,srsole,NA,30876.26,17316756.11883684,NA
Strait of Georgia,6,2013,srsole,NA,6032.53,16316571.310460353,NA
North Coast,1,2013,srsole,RSOLEHSTR,307799.22,1183364.02,0.2601052717489247
Haida Gwaii,2,2013,srsole,RSOLE5AB,49307.38279413323,6443468.015006261,0.007652305044317864
Haida Gwaii,2,2013,srsole,RSOLEHSTR,206931.15720586677,6443468.015006261,0.03211487303482265
Central Coast,3,2013,srsole,RSOLE5AB,164701.74577834012,4688138.166383292,0.035131589542165914
Central Coast,3,2013,srsole,RSOLEHSTR,21139.944221659895,4688138.166383292,0.004509240869487535
North Vancouver Island,4,2013,srsole,RSOLE5AB,16608.99,18249848.253834505,9.10089211098523e-4
Pacific Offshore,7,2013,srsole,NA,0,30041.54,NA
West Vancouver Island,5,2012,srsole,NA,23091.06,15713811.249980953,NA
Strait of Georgia,6,2012,srsole,NA,9229.1,11768691.668615397,NA
North Coast,1,2012,srsole,RSOLEHSTR,214259.47,1012947.5,0.21152080438522233
Haida Gwaii,2,2012,srsole,RSOLE5AB,55149.403824440706,6389441.196061395,0.008631334436325374
Haida Gwaii,2,2012,srsole,RSOLEHSTR,231448.70617555926,6389441.196061395,0.03622362254749755
Central Coast,3,2012,srsole,RSOLE5AB,258296.28646822963,6656683.4033447895,0.0388025493804382
Central Coast,3,2012,srsole,RSOLEHSTR,33153.07353177037,6656683.4033447895,0.0049804191551474294
North Vancouver Island,4,2012,srsole,RSOLE5AB,45744.23,15909815.066224184,0.0028752207244138826
Aristazabal Island,8,2012,srsole,RSOLE5AB,0.7800733193579584,28531.95,2.7340343697432472e-5
Aristazabal Island,8,2012,srsole,RSOLEHSTR,28.71992668064204,28531.95,0.0010065882871882939
