am_sid,iucn_sid,sciname,year,category_score
NA,22680247.0,Spatula clypeata,1976.0,0.0
NA,22680247.0,Spatula clypeata,1977.0,0.0
NA,22680247.0,Spatula clypeata,1978.0,0.0
NA,22680247.0,Spatula clypeata,1979.0,0.0
NA,22680247.0,Spatula clypeata,1980.0,0.0
NA,22680247.0,Spatula clypeata,1981.0,0.0
NA,22680247.0,Spatula clypeata,1982.0,0.0
NA,22680247.0,Spatula clypeata,1983.0,0.0
NA,22680247.0,Spatula clypeata,1984.0,0.0
NA,22680247.0,Spatula clypeata,1985.0,0.0
NA,22680247.0,Spatula clypeata,1986.0,0.0
NA,22680247.0,Spatula clypeata,1987.0,0.0
NA,22680247.0,Spatula clypeata,1988.0,0.0
NA,22680247.0,Spatula clypeata,1989.0,0.0
NA,22680247.0,Spatula clypeata,1990.0,0.0
NA,22680247.0,Spatula clypeata,1991.0,0.0
NA,22680247.0,Spatula clypeata,1992.0,0.0
NA,22680247.0,Spatula clypeata,1993.0,0.0
NA,22680247.0,Spatula clypeata,1994.0,0.0
NA,22680247.0,Spatula clypeata,1995.0,0.0
NA,22680247.0,Spatula clypeata,1996.0,0.0
NA,22680247.0,Spatula clypeata,1997.0,0.0
NA,22680247.0,Spatula clypeata,1998.0,0.0
NA,22680247.0,Spatula clypeata,1999.0,0.0
NA,22680247.0,Spatula clypeata,2e3,0.0
NA,22680247.0,Spatula clypeata,2001.0,0.0
NA,22680247.0,Spatula clypeata,2002.0,0.0
NA,22680247.0,Spatula clypeata,2003.0,0.0
NA,22680247.0,Spatula clypeata,2004.0,0.0
NA,22680247.0,Spatula clypeata,2005.0,0.0
NA,22680247.0,Spatula clypeata,2006.0,0.0
NA,22680247.0,Spatula clypeata,2007.0,0.0
NA,22680247.0,Spatula clypeata,2008.0,0.0
NA,22680247.0,Spatula clypeata,2009.0,0.0
NA,22680247.0,Spatula clypeata,2010.0,0.0
NA,22680247.0,Spatula clypeata,2011.0,0.0
NA,22680247.0,Spatula clypeata,2012.0,0.0
NA,22680247.0,Spatula clypeata,2013.0,0.0
NA,22680247.0,Spatula clypeata,2014.0,0.0
NA,22680247.0,Spatula clypeata,2015.0,0.0
NA,22680247.0,Spatula clypeata,2016.0,0.0
NA,22680301.0,Anas acuta,1965.0,0.2
NA,22680301.0,Anas acuta,1966.0,0.2
NA,22680301.0,Anas acuta,1967.0,0.2
NA,22680301.0,Anas acuta,1968.0,0.2
NA,22680301.0,Anas acuta,1969.0,0.2
NA,22680301.0,Anas acuta,1970.0,0.2
NA,22680301.0,Anas acuta,1971.0,0.2
NA,22680301.0,Anas acuta,1972.0,0.2
NA,22680301.0,Anas acuta,1973.0,0.2
NA,22680301.0,Anas acuta,1974.0,0.2
NA,22680301.0,Anas acuta,1975.0,0.2
NA,22680301.0,Anas acuta,1976.0,0.2
NA,22680301.0,Anas acuta,1977.0,0.2
NA,22680301.0,Anas acuta,1978.0,0.2
NA,22680301.0,Anas acuta,1979.0,0.2
NA,22680301.0,Anas acuta,1980.0,0.2
NA,22680301.0,Anas acuta,1981.0,0.2
NA,22680301.0,Anas acuta,1982.0,0.2
NA,22680301.0,Anas acuta,1983.0,0.2
NA,22680301.0,Anas acuta,1984.0,0.2
NA,22680301.0,Anas acuta,1985.0,0.2
NA,22680301.0,Anas acuta,1986.0,0.2
NA,22680301.0,Anas acuta,1987.0,0.2
NA,22680301.0,Anas acuta,1988.0,0.2
NA,22680301.0,Anas acuta,1989.0,0.2
NA,22680301.0,Anas acuta,1990.0,0.2
NA,22680301.0,Anas acuta,1991.0,0.2
NA,22680301.0,Anas acuta,1992.0,0.2
NA,22680301.0,Anas acuta,1993.0,0.2
NA,22680301.0,Anas acuta,1994.0,0.2
NA,22680301.0,Anas acuta,1995.0,0.2
NA,22680301.0,Anas acuta,1996.0,0.2
NA,22680301.0,Anas acuta,1997.0,0.2
NA,22680301.0,Anas acuta,1998.0,0.2
NA,22680301.0,Anas acuta,1999.0,0.2
NA,22680301.0,Anas acuta,2e3,0.2
NA,22680301.0,Anas acuta,2001.0,0.2
NA,22680301.0,Anas acuta,2002.0,0.2
NA,22680301.0,Anas acuta,2003.0,0.2
NA,22680301.0,Anas acuta,2004.0,0.2
NA,22680301.0,Anas acuta,2005.0,0.2
NA,22680301.0,Anas acuta,2006.0,0.2
NA,22680301.0,Anas acuta,2007.0,0.2
NA,22680301.0,Anas acuta,2008.0,0.2
NA,22680301.0,Anas acuta,2009.0,0.2
NA,22680301.0,Anas acuta,2010.0,0.2
NA,22680301.0,Anas acuta,2011.0,0.2
NA,22680301.0,Anas acuta,2012.0,0.2
NA,22680301.0,Anas acuta,2013.0,0.2
NA,22680301.0,Anas acuta,2014.0,0.2
NA,22680301.0,Anas acuta,2015.0,0.2
NA,22680301.0,Anas acuta,2016.0,0.2
NA,22680364.0,Aythya valisineria,1965.0,0.2
NA,22680364.0,Aythya valisineria,1966.0,0.2
NA,22680364.0,Aythya valisineria,1967.0,0.2
NA,22680364.0,Aythya valisineria,1968.0,0.2
NA,22680364.0,Aythya valisineria,1969.0,0.2
NA,22680364.0,Aythya valisineria,1970.0,0.2
NA,22680364.0,Aythya valisineria,1971.0,0.2
NA,22680364.0,Aythya valisineria,1972.0,0.2
NA,22680364.0,Aythya valisineria,1973.0,0.2
NA,22680364.0,Aythya valisineria,1974.0,0.2
NA,22680364.0,Aythya valisineria,1975.0,0.2
NA,22680364.0,Aythya valisineria,1976.0,0.2
NA,22680364.0,Aythya valisineria,1977.0,0.2
NA,22680364.0,Aythya valisineria,1978.0,0.2
NA,22680364.0,Aythya valisineria,1979.0,0.2
NA,22680364.0,Aythya valisineria,1980.0,0.2
NA,22680364.0,Aythya valisineria,1981.0,0.2
NA,22680364.0,Aythya valisineria,1982.0,0.2
NA,22680364.0,Aythya valisineria,1983.0,0.2
NA,22680364.0,Aythya valisineria,1984.0,0.2
NA,22680364.0,Aythya valisineria,1985.0,0.2
NA,22680364.0,Aythya valisineria,1986.0,0.2
NA,22680364.0,Aythya valisineria,1987.0,0.2
NA,22680364.0,Aythya valisineria,1988.0,0.2
NA,22680364.0,Aythya valisineria,1989.0,0.2
NA,22680364.0,Aythya valisineria,1990.0,0.2
NA,22680364.0,Aythya valisineria,1991.0,0.2
NA,22680364.0,Aythya valisineria,1992.0,0.2
NA,22680364.0,Aythya valisineria,1993.0,0.2
NA,22680364.0,Aythya valisineria,1994.0,0.2
NA,22680364.0,Aythya valisineria,1995.0,0.2
NA,22680364.0,Aythya valisineria,1996.0,0.2
NA,22680364.0,Aythya valisineria,1997.0,0.2
NA,22680364.0,Aythya valisineria,1998.0,0.2
NA,22680364.0,Aythya valisineria,1999.0,0.2
NA,22680364.0,Aythya valisineria,2e3,0.2
NA,22680364.0,Aythya valisineria,2001.0,0.2
NA,22680364.0,Aythya valisineria,2002.0,0.2
NA,22680364.0,Aythya valisineria,2003.0,0.2
NA,22680364.0,Aythya valisineria,2004.0,0.2
NA,22680364.0,Aythya valisineria,2005.0,0.2
NA,22680364.0,Aythya valisineria,2006.0,0.2
NA,22680364.0,Aythya valisineria,2007.0,0.2
NA,22680364.0,Aythya valisineria,2008.0,0.2
NA,22680364.0,Aythya valisineria,2009.0,0.2
NA,22680364.0,Aythya valisineria,2010.0,0.2
NA,22680364.0,Aythya valisineria,2011.0,0.2
NA,22680364.0,Aythya valisineria,2012.0,0.2
NA,22680364.0,Aythya valisineria,2013.0,0.2
NA,22680364.0,Aythya valisineria,2014.0,0.2
NA,22680364.0,Aythya valisineria,2015.0,0.2
NA,22680364.0,Aythya valisineria,2016.0,0.2
NA,22680367.0,Aythya americana,1965.0,0.2
NA,22680367.0,Aythya americana,1966.0,0.2
NA,22680367.0,Aythya americana,1967.0,0.2
NA,22680367.0,Aythya americana,1968.0,0.2
NA,22680367.0,Aythya americana,1969.0,0.2
NA,22680367.0,Aythya americana,1970.0,0.2
NA,22680367.0,Aythya americana,1971.0,0.2
NA,22680367.0,Aythya americana,1972.0,0.2
NA,22680367.0,Aythya americana,1973.0,0.2
NA,22680367.0,Aythya americana,1974.0,0.2
NA,22680367.0,Aythya americana,1975.0,0.2
NA,22680367.0,Aythya americana,1976.0,0.2
NA,22680367.0,Aythya americana,1977.0,0.2
NA,22680367.0,Aythya americana,1978.0,0.2
NA,22680367.0,Aythya americana,1979.0,0.2
NA,22680367.0,Aythya americana,1980.0,0.2
NA,22680367.0,Aythya americana,1981.0,0.2
NA,22680367.0,Aythya americana,1982.0,0.2
NA,22680367.0,Aythya americana,1983.0,0.2
NA,22680367.0,Aythya americana,1984.0,0.2
NA,22680367.0,Aythya americana,1985.0,0.2
NA,22680367.0,Aythya americana,1986.0,0.2
NA,22680367.0,Aythya americana,1987.0,0.2
NA,22680367.0,Aythya americana,1988.0,0.2
NA,22680367.0,Aythya americana,1989.0,0.2
NA,22680367.0,Aythya americana,1990.0,0.2
NA,22680367.0,Aythya americana,1991.0,0.2
NA,22680367.0,Aythya americana,1992.0,0.2
NA,22680367.0,Aythya americana,1993.0,0.2
NA,22680367.0,Aythya americana,1994.0,0.2
NA,22680367.0,Aythya americana,1995.0,0.2
NA,22680367.0,Aythya americana,1996.0,0.2
NA,22680367.0,Aythya americana,1997.0,0.2
NA,22680367.0,Aythya americana,1998.0,0.2
NA,22680367.0,Aythya americana,1999.0,0.2
NA,22680367.0,Aythya americana,2e3,0.2
NA,22680367.0,Aythya americana,2001.0,0.2
NA,22680367.0,Aythya americana,2002.0,0.2
NA,22680367.0,Aythya americana,2003.0,0.2
NA,22680367.0,Aythya americana,2004.0,0.2
NA,22680367.0,Aythya americana,2005.0,0.2
NA,22680367.0,Aythya americana,2006.0,0.2
NA,22680367.0,Aythya americana,2007.0,0.2
NA,22680367.0,Aythya americana,2008.0,0.2
NA,22680367.0,Aythya americana,2009.0,0.2
NA,22680367.0,Aythya americana,2010.0,0.2
NA,22680367.0,Aythya americana,2011.0,0.2
NA,22680367.0,Aythya americana,2012.0,0.2
NA,22680367.0,Aythya americana,2013.0,0.2
NA,22680367.0,Aythya americana,2014.0,0.2
NA,22680367.0,Aythya americana,2015.0,0.2
NA,22680367.0,Aythya americana,2016.0,0.2
NA,22680391.0,Aythya fuligula,1965.0,0.0
NA,22680391.0,Aythya fuligula,1966.0,0.0
NA,22680391.0,Aythya fuligula,1967.0,0.0
NA,22680391.0,Aythya fuligula,1968.0,0.0
NA,22680391.0,Aythya fuligula,1969.0,0.0
NA,22680391.0,Aythya fuligula,1970.0,0.0
NA,22680391.0,Aythya fuligula,1971.0,0.0
NA,22680391.0,Aythya fuligula,1972.0,0.0
NA,22680391.0,Aythya fuligula,1973.0,0.0
NA,22680391.0,Aythya fuligula,1974.0,0.0
NA,22680391.0,Aythya fuligula,1975.0,0.0
NA,22680391.0,Aythya fuligula,1976.0,0.0
NA,22680391.0,Aythya fuligula,1977.0,0.0
NA,22680391.0,Aythya fuligula,1978.0,0.0
NA,22680391.0,Aythya fuligula,1979.0,0.0
NA,22680391.0,Aythya fuligula,1980.0,0.0
NA,22680391.0,Aythya fuligula,1981.0,0.0
NA,22680391.0,Aythya fuligula,1982.0,0.0
NA,22680391.0,Aythya fuligula,1983.0,0.0
NA,22680391.0,Aythya fuligula,1984.0,0.0
NA,22680391.0,Aythya fuligula,1985.0,0.0
NA,22680391.0,Aythya fuligula,1986.0,0.0
NA,22680391.0,Aythya fuligula,1987.0,0.0
NA,22680391.0,Aythya fuligula,1988.0,0.0
NA,22680391.0,Aythya fuligula,1989.0,0.0
NA,22680391.0,Aythya fuligula,1990.0,0.0
NA,22680391.0,Aythya fuligula,1991.0,0.0
NA,22680391.0,Aythya fuligula,1992.0,0.0
NA,22680391.0,Aythya fuligula,1993.0,0.0
NA,22680391.0,Aythya fuligula,1994.0,0.0
NA,22680391.0,Aythya fuligula,1995.0,0.0
NA,22680391.0,Aythya fuligula,1996.0,0.0
NA,22680391.0,Aythya fuligula,1997.0,0.0
NA,22680391.0,Aythya fuligula,1998.0,0.0
NA,22680391.0,Aythya fuligula,1999.0,0.0
NA,22680391.0,Aythya fuligula,2e3,0.0
NA,22680391.0,Aythya fuligula,2001.0,0.0
NA,22680391.0,Aythya fuligula,2002.0,0.0
NA,22680391.0,Aythya fuligula,2003.0,0.0
NA,22680391.0,Aythya fuligula,2004.0,0.0
NA,22680391.0,Aythya fuligula,2005.0,0.0
NA,22680391.0,Aythya fuligula,2006.0,0.0
NA,22680391.0,Aythya fuligula,2007.0,0.0
NA,22680391.0,Aythya fuligula,2008.0,0.0
NA,22680391.0,Aythya fuligula,2009.0,0.0
NA,22680391.0,Aythya fuligula,2010.0,0.0
NA,22680391.0,Aythya fuligula,2011.0,0.0
NA,22680391.0,Aythya fuligula,2012.0,0.0
NA,22680391.0,Aythya fuligula,2013.0,0.0
NA,22680391.0,Aythya fuligula,2014.0,0.0
NA,22680391.0,Aythya fuligula,2015.0,0.0
NA,22680391.0,Aythya fuligula,2016.0,0.0
NA,22680398.0,Aythya marila,1965.0,0.2
NA,22680398.0,Aythya marila,1966.0,0.2
NA,22680398.0,Aythya marila,1967.0,0.2
NA,22680398.0,Aythya marila,1968.0,0.2
NA,22680398.0,Aythya marila,1969.0,0.2
NA,22680398.0,Aythya marila,1970.0,0.2
NA,22680398.0,Aythya marila,1971.0,0.2
NA,22680398.0,Aythya marila,1972.0,0.2
NA,22680398.0,Aythya marila,1973.0,0.2
NA,22680398.0,Aythya marila,1974.0,0.2
NA,22680398.0,Aythya marila,1975.0,0.2
NA,22680398.0,Aythya marila,1976.0,0.2
NA,22680398.0,Aythya marila,1977.0,0.2
NA,22680398.0,Aythya marila,1978.0,0.2
NA,22680398.0,Aythya marila,1979.0,0.2
NA,22680398.0,Aythya marila,1980.0,0.2
NA,22680398.0,Aythya marila,1981.0,0.2
NA,22680398.0,Aythya marila,1982.0,0.2
NA,22680398.0,Aythya marila,1983.0,0.2
NA,22680398.0,Aythya marila,1984.0,0.2
NA,22680398.0,Aythya marila,1985.0,0.2
NA,22680398.0,Aythya marila,1986.0,0.2
NA,22680398.0,Aythya marila,1987.0,0.2
NA,22680398.0,Aythya marila,1988.0,0.2
NA,22680398.0,Aythya marila,1989.0,0.2
NA,22680398.0,Aythya marila,1990.0,0.2
NA,22680398.0,Aythya marila,1991.0,0.2
NA,22680398.0,Aythya marila,1992.0,0.2
NA,22680398.0,Aythya marila,1993.0,0.2
NA,22680398.0,Aythya marila,1994.0,0.2
NA,22680398.0,Aythya marila,1995.0,0.2
NA,22680398.0,Aythya marila,1996.0,0.2
NA,22680398.0,Aythya marila,1997.0,0.2
NA,22680398.0,Aythya marila,1998.0,0.2
NA,22680398.0,Aythya marila,1999.0,0.2
NA,22680398.0,Aythya marila,2e3,0.2
NA,22680398.0,Aythya marila,2001.0,0.2
NA,22680398.0,Aythya marila,2002.0,0.2
NA,22680398.0,Aythya marila,2003.0,0.2
NA,22680398.0,Aythya marila,2004.0,0.2
NA,22680398.0,Aythya marila,2005.0,0.2
NA,22680398.0,Aythya marila,2006.0,0.2
NA,22680398.0,Aythya marila,2007.0,0.2
NA,22680398.0,Aythya marila,2008.0,0.2
NA,22680398.0,Aythya marila,2009.0,0.2
NA,22680398.0,Aythya marila,2010.0,0.2
NA,22680398.0,Aythya marila,2011.0,0.2
NA,22680398.0,Aythya marila,2012.0,0.2
NA,22680398.0,Aythya marila,2013.0,0.2
NA,22680398.0,Aythya marila,2014.0,0.2
NA,22680398.0,Aythya marila,2015.0,0.2
NA,22680398.0,Aythya marila,2016.0,0.2
NA,22680402.0,Aythya affinis,1965.0,0.0
NA,22680402.0,Aythya affinis,1966.0,0.0
NA,22680402.0,Aythya affinis,1967.0,0.0
NA,22680402.0,Aythya affinis,1968.0,0.0
NA,22680402.0,Aythya affinis,1969.0,0.0
NA,22680402.0,Aythya affinis,1970.0,0.0
NA,22680402.0,Aythya affinis,1971.0,0.0
NA,22680402.0,Aythya affinis,1972.0,0.0
NA,22680402.0,Aythya affinis,1973.0,0.0
NA,22680402.0,Aythya affinis,1974.0,0.0
NA,22680402.0,Aythya affinis,1975.0,0.0
NA,22680402.0,Aythya affinis,1976.0,0.0
NA,22680402.0,Aythya affinis,1977.0,0.0
NA,22680402.0,Aythya affinis,1978.0,0.0
NA,22680402.0,Aythya affinis,1979.0,0.0
NA,22680402.0,Aythya affinis,1980.0,0.0
NA,22680402.0,Aythya affinis,1981.0,0.0
NA,22680402.0,Aythya affinis,1982.0,0.0
NA,22680402.0,Aythya affinis,1983.0,0.0
NA,22680402.0,Aythya affinis,1984.0,0.0
NA,22680402.0,Aythya affinis,1985.0,0.0
NA,22680402.0,Aythya affinis,1986.0,0.0
NA,22680402.0,Aythya affinis,1987.0,0.0
