"country","commodity","year","tonnes","product"
"Ireland","Halibuts, liver oils",2010,0,"fish_oil"
"Ireland","Halibuts, liver oils",2011,0,"fish_oil"
"Ireland","Halibuts, liver oils",1976,,"fish_oil"
"Ireland","Halibuts, liver oils",1977,,"fish_oil"
"Ireland","Halibuts, liver oils",1978,,"fish_oil"
"Ireland","Halibuts, liver oils",1979,,"fish_oil"
"Ireland","Halibuts, liver oils",1980,,"fish_oil"
"Ireland","Halibuts, liver oils",1981,,"fish_oil"
"Ireland","Halibuts, liver oils",1982,,"fish_oil"
"Ireland","Halibuts, liver oils",1983,,"fish_oil"
"Ireland","Halibuts, liver oils",1984,,"fish_oil"
"Ireland","Halibuts, liver oils",1985,,"fish_oil"
"Ireland","Halibuts, liver oils",1986,,"fish_oil"
"Ireland","Halibuts, liver oils",1987,,"fish_oil"
"Ireland","Halibuts, liver oils",1988,,"fish_oil"
"Ireland","Halibuts, liver oils",1989,,"fish_oil"
"Ireland","Halibuts, liver oils",1990,,"fish_oil"
"Ireland","Halibuts, liver oils",1991,,"fish_oil"
"Ireland","Halibuts, liver oils",1992,,"fish_oil"
"Ireland","Halibuts, liver oils",1993,,"fish_oil"
"Ireland","Halibuts, liver oils",1994,,"fish_oil"
"Ireland","Halibuts, liver oils",1995,,"fish_oil"
"Ireland","Halibuts, liver oils",1996,,"fish_oil"
"Ireland","Halibuts, liver oils",1997,,"fish_oil"
"Ireland","Halibuts, liver oils",1998,,"fish_oil"
"Ireland","Miscellaneous corals and shells",1990,64,"shells"
"Ireland","Miscellaneous corals and shells",1991,56,"shells"
"Ireland","Miscellaneous corals and shells",1992,93,"shells"
"Ireland","Miscellaneous corals and shells",1993,112,"shells"
"Ireland","Miscellaneous corals and shells",1994,131,"shells"
"Ireland","Miscellaneous corals and shells",1995,70,"shells"
"Ireland","Miscellaneous corals and shells",1996,64,"shells"
"Ireland","Miscellaneous corals and shells",1997,206,"shells"
"Ireland","Miscellaneous corals and shells",1998,237,"shells"
"Ireland","Miscellaneous corals and shells",1999,312,"shells"
"Ireland","Miscellaneous corals and shells",2000,339,"shells"
"Ireland","Miscellaneous corals and shells",2001,420,"shells"
"Ireland","Miscellaneous corals and shells",2002,256,"shells"
"Ireland","Miscellaneous corals and shells",2003,280,"shells"
"Ireland","Miscellaneous corals and shells",2004,371,"shells"
"Ireland","Miscellaneous corals and shells",2005,242,"shells"
"Ireland","Miscellaneous corals and shells",2006,181,"shells"
"Ireland","Miscellaneous corals and shells",2007,229,"shells"
"Ireland","Miscellaneous corals and shells",2008,180,"shells"
"Ireland","Miscellaneous corals and shells",2009,286,"shells"
"Ireland","Miscellaneous corals and shells",2010,481,"shells"
"Ireland","Miscellaneous corals and shells",2011,570,"shells"
"Ireland","Miscellaneous corals and shells",1976,,"shells"
"Ireland","Miscellaneous corals and shells",1977,,"shells"
"Ireland","Miscellaneous corals and shells",1978,,"shells"
"Ireland","Miscellaneous corals and shells",1979,,"shells"
"Ireland","Miscellaneous corals and shells",1980,,"shells"
"Ireland","Miscellaneous corals and shells",1981,,"shells"
"Ireland","Miscellaneous corals and shells",1982,,"shells"
"Ireland","Miscellaneous corals and shells",1983,,"shells"
"Ireland","Miscellaneous corals and shells",1984,,"shells"
"Ireland","Miscellaneous corals and shells",1985,,"shells"
"Ireland","Miscellaneous corals and shells",1986,,"shells"
"Ireland","Miscellaneous corals and shells",1987,,"shells"
"Ireland","Miscellaneous corals and shells",1988,,"shells"
"Ireland","Miscellaneous corals and shells",1989,,"shells"
"Ireland","Natural sponges other than raw",1994,2,"sponges"
"Ireland","Natural sponges other than raw",1996,2,"sponges"
"Ireland","Natural sponges other than raw",1997,0.1,"sponges"
"Ireland","Natural sponges other than raw",1999,1,"sponges"
"Ireland","Natural sponges other than raw",2000,3,"sponges"
"Ireland","Natural sponges other than raw",2001,4,"sponges"
"Ireland","Natural sponges other than raw",2002,3,"sponges"
"Ireland","Natural sponges other than raw",2003,8,"sponges"
"Ireland","Natural sponges other than raw",2004,53,"sponges"
"Ireland","Natural sponges other than raw",2005,0.1,"sponges"
"Ireland","Natural sponges other than raw",2007,0.1,"sponges"
"Ireland","Natural sponges other than raw",2008,0,"sponges"
"Ireland","Natural sponges other than raw",2009,0,"sponges"
"Ireland","Natural sponges other than raw",2010,0.1,"sponges"
"Ireland","Natural sponges other than raw",2011,0.1,"sponges"
"Ireland","Natural sponges other than raw",1976,,"sponges"
"Ireland","Natural sponges other than raw",1977,,"sponges"
"Ireland","Natural sponges other than raw",1978,,"sponges"
"Ireland","Natural sponges other than raw",1979,,"sponges"
"Ireland","Natural sponges other than raw",1980,,"sponges"
"Ireland","Natural sponges other than raw",1981,,"sponges"
"Ireland","Natural sponges other than raw",1982,,"sponges"
"Ireland","Natural sponges other than raw",1983,,"sponges"
"Ireland","Natural sponges other than raw",1984,,"sponges"
"Ireland","Natural sponges other than raw",1985,,"sponges"
"Ireland","Natural sponges other than raw",1986,,"sponges"
"Ireland","Natural sponges other than raw",1987,,"sponges"
"Ireland","Natural sponges other than raw",1988,,"sponges"
"Ireland","Natural sponges other than raw",1989,,"sponges"
"Ireland","Natural sponges other than raw",1990,,"sponges"
"Ireland","Natural sponges other than raw",1991,,"sponges"
"Ireland","Natural sponges other than raw",1992,,"sponges"
"Ireland","Natural sponges other than raw",1993,,"sponges"
"Ireland","Natural sponges other than raw",1995,,"sponges"
"Ireland","Natural sponges other than raw",1998,,"sponges"
"Ireland","Natural sponges other than raw",2006,,"sponges"
"Ireland","Natural sponges raw",1982,16,"sponges"
"Ireland","Natural sponges raw",1983,2,"sponges"
"Ireland","Natural sponges raw",1996,0.1,"sponges"
"Ireland","Natural sponges raw",1998,0.1,"sponges"
"Ireland","Natural sponges raw",1999,5,"sponges"
"Ireland","Natural sponges raw",2000,4,"sponges"
"Ireland","Natural sponges raw",2001,8,"sponges"
"Ireland","Natural sponges raw",2008,172,"sponges"
"Ireland","Natural sponges raw",2009,0,"sponges"
"Ireland","Natural sponges raw",2010,0,"sponges"
"Ireland","Natural sponges raw",2011,0,"sponges"
"Ireland","Natural sponges raw",1976,,"sponges"
"Ireland","Natural sponges raw",1977,,"sponges"
"Ireland","Natural sponges raw",1978,,"sponges"
"Ireland","Natural sponges raw",1979,,"sponges"
"Ireland","Natural sponges raw",1980,,"sponges"
"Ireland","Natural sponges raw",1981,,"sponges"
"Ireland","Natural sponges raw",1984,,"sponges"
"Ireland","Natural sponges raw",1985,,"sponges"
"Ireland","Natural sponges raw",1986,,"sponges"
"Ireland","Natural sponges raw",1987,,"sponges"
"Ireland","Natural sponges raw",1988,,"sponges"
"Ireland","Natural sponges raw",1989,,"sponges"
"Ireland","Natural sponges raw",1990,,"sponges"
"Ireland","Natural sponges raw",1991,,"sponges"
"Ireland","Natural sponges raw",1992,,"sponges"
"Ireland","Natural sponges raw",1993,,"sponges"
"Ireland","Natural sponges raw",1994,,"sponges"
"Ireland","Natural sponges raw",1995,,"sponges"
"Ireland","Natural sponges raw",1997,,"sponges"
"Ireland","Natural sponges raw",2002,,"sponges"
"Ireland","Natural sponges raw",2003,,"sponges"
"Ireland","Natural sponges raw",2004,,"sponges"
"Ireland","Natural sponges raw",2005,,"sponges"
"Ireland","Natural sponges raw",2006,,"sponges"
"Ireland","Natural sponges raw",2007,,"sponges"
"Ireland","Ornamental saltwater fish",1992,1,"ornamentals"
"Ireland","Ornamental saltwater fish",1993,0,"ornamentals"
"Ireland","Ornamental saltwater fish",1994,0,"ornamentals"
"Ireland","Ornamental saltwater fish",1995,0,"ornamentals"
"Ireland","Ornamental saltwater fish",1996,4,"ornamentals"
"Ireland","Ornamental saltwater fish",1997,50,"ornamentals"
"Ireland","Ornamental saltwater fish",1998,0,"ornamentals"
"Ireland","Ornamental saltwater fish",1999,98,"ornamentals"
"Ireland","Ornamental saltwater fish",2000,2,"ornamentals"
"Ireland","Ornamental saltwater fish",2001,0,"ornamentals"
"Ireland","Ornamental saltwater fish",2002,0,"ornamentals"
"Ireland","Ornamental saltwater fish",2003,6,"ornamentals"
"Ireland","Ornamental saltwater fish",2004,12,"ornamentals"
"Ireland","Ornamental saltwater fish",2005,0,"ornamentals"
"Ireland","Ornamental saltwater fish",2006,2,"ornamentals"
"Ireland","Ornamental saltwater fish",2007,11,"ornamentals"
"Ireland","Ornamental saltwater fish",2008,89,"ornamentals"
"Ireland","Ornamental saltwater fish",2009,168,"ornamentals"
"Ireland","Ornamental saltwater fish",2010,124,"ornamentals"
"Ireland","Ornamental saltwater fish",2011,230,"ornamentals"
"Ireland","Ornamental saltwater fish",1976,,"ornamentals"
"Ireland","Ornamental saltwater fish",1977,,"ornamentals"
"Ireland","Ornamental saltwater fish",1978,,"ornamentals"
"Ireland","Ornamental saltwater fish",1979,,"ornamentals"
"Ireland","Ornamental saltwater fish",1980,,"ornamentals"
"Ireland","Ornamental saltwater fish",1981,,"ornamentals"
"Ireland","Ornamental saltwater fish",1982,,"ornamentals"
"Ireland","Ornamental saltwater fish",1983,,"ornamentals"
"Ireland","Ornamental saltwater fish",1984,,"ornamentals"
"Ireland","Ornamental saltwater fish",1985,,"ornamentals"
"Ireland","Ornamental saltwater fish",1986,,"ornamentals"
"Ireland","Ornamental saltwater fish",1987,,"ornamentals"
"Ireland","Ornamental saltwater fish",1988,,"ornamentals"
"Ireland","Ornamental saltwater fish",1989,,"ornamentals"
"Ireland","Ornamental saltwater fish",1990,,"ornamentals"
"Ireland","Ornamental saltwater fish",1991,,"ornamentals"
"Ireland","Other seaweeds and aquatic plants and products thereof",1988,4879,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1989,5828,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1990,4369,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1991,3943,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1992,3467,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1993,741,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1994,861,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1995,1175,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1996,603,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1997,507,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1998,1360,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1999,1308,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2000,1115,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2001,3782,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2002,3518,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2003,2750,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2004,5541,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2005,9529,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2006,12566,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2007,12520,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2008,16188,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2009,23103,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2010,24409,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",2011,28821,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Ireland","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Ireland","Shells nei",1976,4,"shells"
"Ireland","Shells nei",1977,2,"shells"
"Ireland","Shells nei",1979,1,"shells"
"Ireland","Shells nei",1980,28,"shells"
"Ireland","Shells nei",1981,17,"shells"
"Ireland","Shells nei",1982,7,"shells"
"Ireland","Shells nei",1983,1,"shells"
"Ireland","Shells nei",1984,2,"shells"
"Ireland","Shells nei",1985,1,"shells"
"Ireland","Shells nei",1986,2,"shells"
"Ireland","Shells nei",1987,31,"shells"
"Ireland","Shells nei",1988,3426,"shells"
"Ireland","Shells nei",1989,101,"shells"
"Ireland","Shells nei",1990,0,"shells"
"Ireland","Shells nei",1991,0,"shells"
"Ireland","Shells nei",1992,0,"shells"
"Ireland","Shells nei",1993,0,"shells"
"Ireland","Shells nei",1994,0,"shells"
"Ireland","Shells nei",1995,0,"shells"
"Ireland","Shells nei",1996,0,"shells"
"Ireland","Shells nei",1997,0,"shells"
"Ireland","Shells nei",1998,0,"shells"
"Ireland","Shells nei",1999,0,"shells"
"Ireland","Shells nei",2000,0,"shells"
"Ireland","Shells nei",2001,0,"shells"
"Ireland","Shells nei",2002,0,"shells"
"Ireland","Shells nei",2003,0,"shells"
"Ireland","Shells nei",2004,0,"shells"
"Ireland","Shells nei",2005,0,"shells"
"Ireland","Shells nei",2006,0,"shells"
"Ireland","Shells nei",2007,0,"shells"
"Ireland","Shells nei",2008,0,"shells"
"Ireland","Shells nei",2009,0,"shells"
"Ireland","Shells nei",2010,0,"shells"
"Ireland","Shells nei",2011,0,"shells"
"Ireland","Shells nei",1978,,"shells"
"Israel","Agar agar nei",1997,0.1,"seaweeds"
"Israel","Agar agar nei",2001,0.1,"seaweeds"
"Israel","Agar agar nei",2002,0.1,"seaweeds"
"Israel","Agar agar nei",2003,0.1,"seaweeds"
"Israel","Agar agar nei",2004,0.1,"seaweeds"
"Israel","Agar agar nei",2005,2,"seaweeds"
"Israel","Agar agar nei",2006,1,"seaweeds"
"Israel","Agar agar nei",2007,0.1,"seaweeds"
"Israel","Agar agar nei",2008,0,"seaweeds"
"Israel","Agar agar nei",2009,0.1,"seaweeds"
"Israel","Agar agar nei",2010,0.1,"seaweeds"
"Israel","Agar agar nei",2011,0.1,"seaweeds"
"Israel","Agar agar nei",1976,,"seaweeds"
"Israel","Agar agar nei",1977,,"seaweeds"
"Israel","Agar agar nei",1978,,"seaweeds"
"Israel","Agar agar nei",1979,,"seaweeds"
"Israel","Agar agar nei",1980,,"seaweeds"
"Israel","Agar agar nei",1981,,"seaweeds"
"Israel","Agar agar nei",1982,,"seaweeds"
"Israel","Agar agar nei",1983,,"seaweeds"
"Israel","Agar agar nei",1984,,"seaweeds"
"Israel","Agar agar nei",1985,,"seaweeds"
"Israel","Agar agar nei",1986,,"seaweeds"
"Israel","Agar agar nei",1987,,"seaweeds"
"Israel","Agar agar nei",1988,,"seaweeds"
"Israel","Agar agar nei",1989,,"seaweeds"
"Israel","Agar agar nei",1990,,"seaweeds"
"Israel","Agar agar nei",1991,,"seaweeds"
"Israel","Agar agar nei",1992,,"seaweeds"
"Israel","Agar agar nei",1993,,"seaweeds"
"Israel","Agar agar nei",1994,,"seaweeds"
"Israel","Agar agar nei",1995,,"seaweeds"
"Israel","Agar agar nei",1996,,"seaweeds"
"Israel","Agar agar nei",1998,,"seaweeds"
"Israel","Agar agar nei",1999,,"seaweeds"
"Israel","Agar agar nei",2000,,"seaweeds"
"Israel","Fish body oils, nei",1999,0.1,"fish_oil"
"Israel","Fish body oils, nei",2000,0.1,"fish_oil"
"Israel","Fish body oils, nei",2001,0,"fish_oil"
"Israel","Fish body oils, nei",2002,0,"fish_oil"
"Israel","Fish body oils, nei",2003,0,"fish_oil"
"Israel","Fish body oils, nei",2004,0,"fish_oil"
"Israel","Fish body oils, nei",2005,0,"fish_oil"
"Israel","Fish body oils, nei",2006,25,"fish_oil"
"Israel","Fish body oils, nei",2007,0,"fish_oil"
"Israel","Fish body oils, nei",2008,0,"fish_oil"
"Israel","Fish body oils, nei",2009,0,"fish_oil"
"Israel","Fish body oils, nei",2010,41,"fish_oil"
"Israel","Fish body oils, nei",2011,180,"fish_oil"
"Israel","Fish body oils, nei",1976,,"fish_oil"
"Israel","Fish body oils, nei",1977,,"fish_oil"
"Israel","Fish body oils, nei",1978,,"fish_oil"
"Israel","Fish body oils, nei",1979,,"fish_oil"
"Israel","Fish body oils, nei",1980,,"fish_oil"
"Israel","Fish body oils, nei",1981,,"fish_oil"
"Israel","Fish body oils, nei",1982,,"fish_oil"
"Israel","Fish body oils, nei",1983,,"fish_oil"
"Israel","Fish body oils, nei",1984,,"fish_oil"
"Israel","Fish body oils, nei",1985,,"fish_oil"
"Israel","Fish body oils, nei",1986,,"fish_oil"
"Israel","Fish body oils, nei",1987,,"fish_oil"
"Israel","Fish body oils, nei",1988,,"fish_oil"
"Israel","Fish body oils, nei",1989,,"fish_oil"
"Israel","Fish body oils, nei",1990,,"fish_oil"
"Israel","Fish body oils, nei",1991,,"fish_oil"
"Israel","Fish body oils, nei",1992,,"fish_oil"
"Israel","Fish body oils, nei",1993,,"fish_oil"
"Israel","Fish body oils, nei",1994,,"fish_oil"
"Israel","Fish body oils, nei",1995,,"fish_oil"
"Israel","Fish body oils, nei",1996,,"fish_oil"
"Israel","Fish body oils, nei",1997,,"fish_oil"
"Israel","Fish body oils, nei",1998,,"fish_oil"
"Israel","Fish liver oils, nei",2003,0.1,"fish_oil"
"Israel","Fish liver oils, nei",2004,0,"fish_oil"
"Israel","Fish liver oils, nei",2005,0,"fish_oil"
"Israel","Fish liver oils, nei",2006,0,"fish_oil"
"Israel","Fish liver oils, nei",2007,0,"fish_oil"
"Israel","Fish liver oils, nei",2008,0,"fish_oil"
"Israel","Fish liver oils, nei",2009,6,"fish_oil"
"Israel","Fish liver oils, nei",2010,7,"fish_oil"
"Israel","Fish liver oils, nei",2011,80,"fish_oil"
"Israel","Fish liver oils, nei",1976,,"fish_oil"
"Israel","Fish liver oils, nei",1977,,"fish_oil"
"Israel","Fish liver oils, nei",1978,,"fish_oil"
"Israel","Fish liver oils, nei",1979,,"fish_oil"
"Israel","Fish liver oils, nei",1980,,"fish_oil"
"Israel","Fish liver oils, nei",1981,,"fish_oil"
"Israel","Fish liver oils, nei",1982,,"fish_oil"
"Israel","Fish liver oils, nei",1983,,"fish_oil"
"Israel","Fish liver oils, nei",1984,,"fish_oil"
"Israel","Fish liver oils, nei",1985,,"fish_oil"
"Israel","Fish liver oils, nei",1986,,"fish_oil"
"Israel","Fish liver oils, nei",1987,,"fish_oil"
"Israel","Fish liver oils, nei",1988,,"fish_oil"
"Israel","Fish liver oils, nei",1989,,"fish_oil"
"Israel","Fish liver oils, nei",1990,,"fish_oil"
"Israel","Fish liver oils, nei",1991,,"fish_oil"
"Israel","Fish liver oils, nei",1992,,"fish_oil"
"Israel","Fish liver oils, nei",1993,,"fish_oil"
"Israel","Fish liver oils, nei",1994,,"fish_oil"
"Israel","Fish liver oils, nei",1995,,"fish_oil"
"Israel","Fish liver oils, nei",1996,,"fish_oil"
"Israel","Fish liver oils, nei",1997,,"fish_oil"
"Israel","Fish liver oils, nei",1998,,"fish_oil"
"Israel","Fish liver oils, nei",1999,,"fish_oil"
"Israel","Fish liver oils, nei",2000,,"fish_oil"
"Israel","Fish liver oils, nei",2001,,"fish_oil"
"Israel","Fish liver oils, nei",2002,,"fish_oil"
"Israel","Ornamental fish nei",1976,,"ornamentals"
"Israel","Ornamental fish nei",1977,,"ornamentals"
"Israel","Ornamental fish nei",1978,,"ornamentals"
"Israel","Ornamental fish nei",1979,,"ornamentals"
"Israel","Ornamental fish nei",1980,,"ornamentals"
"Israel","Ornamental fish nei",1981,,"ornamentals"
"Israel","Ornamental fish nei",1982,,"ornamentals"
"Israel","Ornamental fish nei",1983,,"ornamentals"
"Israel","Ornamental fish nei",1984,,"ornamentals"
"Israel","Ornamental fish nei",1985,,"ornamentals"
"Israel","Ornamental fish nei",1986,,"ornamentals"
"Israel","Ornamental fish nei",1987,,"ornamentals"
"Israel","Ornamental fish nei",1988,,"ornamentals"
"Israel","Ornamental fish nei",1989,,"ornamentals"
"Israel","Ornamental fish nei",1990,,"ornamentals"
"Israel","Ornamental fish nei",1991,,"ornamentals"
"Israel","Ornamental fish nei",1992,,"ornamentals"
"Israel","Ornamental fish nei",1993,,"ornamentals"
"Israel","Ornamental fish nei",1994,,"ornamentals"
"Israel","Ornamental fish nei",1995,,"ornamentals"
"Israel","Ornamental fish nei",1996,,"ornamentals"
"Israel","Ornamental fish nei",1997,,"ornamentals"
"Israel","Ornamental fish nei",1998,,"ornamentals"
"Israel","Ornamental fish nei",1999,,"ornamentals"
"Israel","Ornamental fish nei",2000,,"ornamentals"
"Israel","Ornamental fish nei",2001,,"ornamentals"
"Israel","Ornamental fish nei",2002,,"ornamentals"
"Israel","Ornamental fish nei",2003,,"ornamentals"
"Israel","Ornamental fish nei",2004,,"ornamentals"
"Israel","Ornamental fish nei",2005,,"ornamentals"
"Israel","Ornamental fish nei",2006,,"ornamentals"
"Israel","Ornamental fish nei",2007,,"ornamentals"
"Israel","Ornamental fish nei",2008,,"ornamentals"
"Israel","Ornamental fish nei",2009,,"ornamentals"
"Israel","Ornamental fish nei",2010,,"ornamentals"
"Israel","Ornamental fish nei",2011,,"ornamentals"
"Israel","Other seaweeds and aquatic plants and products thereof",1998,0.1,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1999,900,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2000,1000,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2001,1000,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2002,750,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2003,1790,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2004,2370,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2005,817,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2006,2330,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2007,1500,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2008,1500,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2009,2300,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2010,4800,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",2011,4680,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Israel","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Italy","Agar agar nei",1976,11,"seaweeds"
"Italy","Agar agar nei",1977,17,"seaweeds"
"Italy","Agar agar nei",1978,16,"seaweeds"
"Italy","Agar agar nei",1979,55,"seaweeds"
"Italy","Agar agar nei",1980,41,"seaweeds"
"Italy","Agar agar nei",1981,32,"seaweeds"
"Italy","Agar agar nei",1982,32,"seaweeds"
"Italy","Agar agar nei",1983,69,"seaweeds"
"Italy","Agar agar nei",1984,92,"seaweeds"
"Italy","Agar agar nei",1985,153,"seaweeds"
"Italy","Agar agar nei",1986,45,"seaweeds"
"Italy","Agar agar nei",1987,75,"seaweeds"
"Italy","Agar agar nei",1988,131,"seaweeds"
"Italy","Agar agar nei",1989,59,"seaweeds"
"Italy","Agar agar nei",1994,138,"seaweeds"
"Italy","Agar agar nei",1995,295,"seaweeds"
"Italy","Agar agar nei",1996,255,"seaweeds"
"Italy","Agar agar nei",1997,300,"seaweeds"
"Italy","Agar agar nei",1998,238,"seaweeds"
"Italy","Agar agar nei",1999,279,"seaweeds"
"Italy","Agar agar nei",2000,443,"seaweeds"
"Italy","Agar agar nei",2001,210,"seaweeds"
"Italy","Agar agar nei",2002,202,"seaweeds"
"Italy","Agar agar nei",2003,240,"seaweeds"
"Italy","Agar agar nei",2004,346,"seaweeds"
"Italy","Agar agar nei",2005,380,"seaweeds"
"Italy","Agar agar nei",2006,460,"seaweeds"
"Italy","Agar agar nei",2007,480,"seaweeds"
"Italy","Agar agar nei",2008,429,"seaweeds"
"Italy","Agar agar nei",2009,402,"seaweeds"
"Italy","Agar agar nei",2010,394,"seaweeds"
"Italy","Agar agar nei",2011,498,"seaweeds"
"Italy","Agar agar nei",1990,,"seaweeds"
"Italy","Agar agar nei",1991,,"seaweeds"
"Italy","Agar agar nei",1992,,"seaweeds"
"Italy","Agar agar nei",1993,,"seaweeds"
"Italy","Fish body oils, nei",1976,21,"fish_oil"
"Italy","Fish body oils, nei",1977,1,"fish_oil"
"Italy","Fish body oils, nei",1978,356,"fish_oil"
"Italy","Fish body oils, nei",1979,751,"fish_oil"
"Italy","Fish body oils, nei",1980,4,"fish_oil"
"Italy","Fish body oils, nei",1981,4,"fish_oil"
"Italy","Fish body oils, nei",1982,25,"fish_oil"
"Italy","Fish body oils, nei",1983,29,"fish_oil"
"Italy","Fish body oils, nei",1984,53,"fish_oil"
"Italy","Fish body oils, nei",1985,26,"fish_oil"
"Italy","Fish body oils, nei",1986,23,"fish_oil"
"Italy","Fish body oils, nei",1987,2,"fish_oil"
"Italy","Fish body oils, nei",1988,390,"fish_oil"
"Italy","Fish body oils, nei",1989,455,"fish_oil"
"Italy","Fish body oils, nei",1990,312,"fish_oil"
"Italy","Fish body oils, nei",1991,350,"fish_oil"
"Italy","Fish body oils, nei",1992,287,"fish_oil"
"Italy","Fish body oils, nei",1993,135,"fish_oil"
"Italy","Fish body oils, nei",1994,10,"fish_oil"
"Italy","Fish body oils, nei",1995,4,"fish_oil"
"Italy","Fish body oils, nei",1996,3,"fish_oil"
"Italy","Fish body oils, nei",1997,45,"fish_oil"
"Italy","Fish body oils, nei",1998,4,"fish_oil"
"Italy","Fish body oils, nei",1999,7,"fish_oil"
"Italy","Fish body oils, nei",2000,92,"fish_oil"
"Italy","Fish body oils, nei",2001,192,"fish_oil"
"Italy","Fish body oils, nei",2002,48,"fish_oil"
"Italy","Fish body oils, nei",2003,51,"fish_oil"
