year,region_id,pressure,component,component_score
1997,1,0.005493759542972783,po_pathogen,0.9945062404570272
1998,1,0.005493759542972783,po_pathogen,0.9945062404570272
1999,1,0.005493759542972783,po_pathogen,0.9945062404570272
2000,1,0.005493759542972783,po_pathogen,0.9945062404570272
2001,1,0.005493759542972783,po_pathogen,0.9945062404570272
2002,1,0.005317185036972724,po_pathogen,0.9946828149630272
2003,1,0.0051406105309726655,po_pathogen,0.9948593894690273
2004,1,0.004964036024972606,po_pathogen,0.9950359639750274
2005,1,0.004787461518972548,po_pathogen,0.9952125384810274
2006,1,0.004610887012972489,po_pathogen,0.9953891129870275
2007,1,0.004693153844623833,po_pathogen,0.9953068461553761
2008,1,0.004775420676275176,po_pathogen,0.9952245793237249
2009,1,0.00485768750792652,po_pathogen,0.9951423124920735
2010,1,0.004939954339577864,po_pathogen,0.9950600456604222
2011,1,0.005022221171229208,po_pathogen,0.9949777788287708
2012,1,0.005049445513066524,po_pathogen,0.9949505544869335
2013,1,0.00507666985490384,po_pathogen,0.9949233301450962
2014,1,0.005103894196741156,po_pathogen,0.9948961058032588
2015,1,0.005131118538578472,po_pathogen,0.9948688814614215
2016,1,0.005158342880415788,po_pathogen,0.9948416571195842
1996,2,0.002302006917641616,po_pathogen,0.9976979930823584
1997,2,0.002302006917641616,po_pathogen,0.9976979930823584
1998,2,0.002302006917641616,po_pathogen,0.9976979930823584
1999,2,0.002302006917641616,po_pathogen,0.9976979930823584
2000,2,0.002302006917641616,po_pathogen,0.9976979930823584
2001,2,0.002302006917641616,po_pathogen,0.9976979930823584
2002,2,0.0022990161359586307,po_pathogen,0.9977009838640414
2003,2,0.002296025354275645,po_pathogen,0.9977039746457244
2004,2,0.00229303457259266,po_pathogen,0.9977069654274073
2005,2,0.0022900437909096744,po_pathogen,0.9977099562090903
2006,2,0.002287053009226689,po_pathogen,0.9977129469907733
2007,2,0.0022567155025557083,po_pathogen,0.9977432844974443
2008,2,0.002226377995884727,po_pathogen,0.9977736220041152
2009,2,0.002196040489213746,po_pathogen,0.9978039595107863
2010,2,0.0021657029825427653,po_pathogen,0.9978342970174572
2011,2,0.0021353654758717844,po_pathogen,0.9978646345241282
2012,2,0.0021176574410889373,po_pathogen,0.9978823425589111
2013,2,0.0020999494063060906,po_pathogen,0.9979000505936939
2014,2,0.002082241371523244,po_pathogen,0.9979177586284768
2015,2,0.002064533336740397,po_pathogen,0.9979354666632596
2016,2,0.0020468253019575505,po_pathogen,0.9979531746980425
1996,3,8.757939777688209e-4,po_pathogen,0.9991242060222312
1997,3,8.757939777688209e-4,po_pathogen,0.9991242060222312
1998,3,8.757939777688209e-4,po_pathogen,0.9991242060222312
1999,3,8.757939777688209e-4,po_pathogen,0.9991242060222312
2000,3,8.757939777688209e-4,po_pathogen,0.9991242060222312
2001,3,8.757939777688209e-4,po_pathogen,0.9991242060222312
2002,3,8.504042269463833e-4,po_pathogen,0.9991495957730536
2003,3,8.250144761239455e-4,po_pathogen,0.9991749855238761
2004,3,7.996247253015078e-4,po_pathogen,0.9992003752746985
2005,3,7.742349744790701e-4,po_pathogen,0.999225765025521
2006,3,7.488452236566323e-4,po_pathogen,0.9992511547763434
2007,3,7.504130298823746e-4,po_pathogen,0.9992495869701177
2008,3,7.519808361081168e-4,po_pathogen,0.9992480191638918
2009,3,7.535486423338592e-4,po_pathogen,0.9992464513576661
2010,3,7.551164485596015e-4,po_pathogen,0.9992448835514404
2011,3,7.566842547853437e-4,po_pathogen,0.9992433157452146
2012,3,7.632167807259367e-4,po_pathogen,0.9992367832192741
2013,3,7.697493066665295e-4,po_pathogen,0.9992302506933335
2014,3,7.762818326071225e-4,po_pathogen,0.9992237181673929
2015,3,7.828143585477153e-4,po_pathogen,0.9992171856414522
2016,3,7.893468844883082e-4,po_pathogen,0.9992106531155117
1996,4,0.004577635892429061,po_pathogen,0.9954223641075709
1997,4,0.004577635892429061,po_pathogen,0.9954223641075709
1998,4,0.004577635892429061,po_pathogen,0.9954223641075709
1999,4,0.004577635892429061,po_pathogen,0.9954223641075709
2000,4,0.004577635892429061,po_pathogen,0.9954223641075709
2001,4,0.004577635892429061,po_pathogen,0.9954223641075709
2002,4,0.004520971214543035,po_pathogen,0.9954790287854569
2003,4,0.004464306536657008,po_pathogen,0.995535693463343
2004,4,0.004407641858770981,po_pathogen,0.995592358141229
2005,4,0.004350977180884955,po_pathogen,0.995649022819115
2006,4,0.004294312502998928,po_pathogen,0.9957056874970011
2007,4,0.0043457110587330535,po_pathogen,0.995654288941267
2008,4,0.00439710961446718,po_pathogen,0.9956028903855328
2009,4,0.004448508170201305,po_pathogen,0.9955514918297987
2010,4,0.004499906725935431,po_pathogen,0.9955000932740645
2011,4,0.004551305281669557,po_pathogen,0.9954486947183304
2012,4,0.004555571744965143,po_pathogen,0.9954444282550349
2013,4,0.004559838208260729,po_pathogen,0.9954401617917392
2014,4,0.004564104671556315,po_pathogen,0.9954358953284437
2015,4,0.004568371134851901,po_pathogen,0.9954316288651481
2016,4,0.004572637598147487,po_pathogen,0.9954273624018525
1996,5,0.05018220049728387,po_pathogen,0.9498177995027162
1997,5,0.05018220049728387,po_pathogen,0.9498177995027162
1998,5,0.05018220049728387,po_pathogen,0.9498177995027162
1999,5,0.05018220049728387,po_pathogen,0.9498177995027162
2000,5,0.05018220049728387,po_pathogen,0.9498177995027162
2001,5,0.05018220049728387,po_pathogen,0.9498177995027162
2002,5,0.050136406735262644,po_pathogen,0.9498635932647373
2003,5,0.05009061297324142,po_pathogen,0.9499093870267585
2004,5,0.050044819211220185,po_pathogen,0.9499551807887798
2005,5,0.04999902544919896,po_pathogen,0.950000974550801
2006,5,0.04995323168717773,po_pathogen,0.9500467683128223
2007,5,0.05030028052928575,po_pathogen,0.9496997194707143
2008,5,0.05064732937139377,po_pathogen,0.9493526706286062
2009,5,0.05099437821350178,po_pathogen,0.9490056217864982
2010,5,0.051341427055609797,po_pathogen,0.9486585729443902
2011,5,0.051688475897717814,po_pathogen,0.9483115241022821
2012,5,0.05230282273239552,po_pathogen,0.9476971772676045
2013,5,0.05291716956707321,po_pathogen,0.9470828304329268
2014,5,0.053531516401750905,po_pathogen,0.9464684835982491
2015,5,0.054145863236428594,po_pathogen,0.9458541367635714
2016,5,0.05476021007110629,po_pathogen,0.9452397899288937
1996,6,0.1163731731238895,po_pathogen,0.8836268268761105
1997,6,0.1163731731238895,po_pathogen,0.8836268268761105
1998,6,0.1163731731238895,po_pathogen,0.8836268268761105
1999,6,0.1163731731238895,po_pathogen,0.8836268268761105
2000,6,0.1163731731238895,po_pathogen,0.8836268268761105
2001,6,0.1163731731238895,po_pathogen,0.8836268268761105
2002,6,0.11694313919048273,po_pathogen,0.8830568608095173
2003,6,0.11751310525707596,po_pathogen,0.8824868947429241
2004,6,0.11808307132366921,po_pathogen,0.8819169286763308
2005,6,0.11865303739026244,po_pathogen,0.8813469626097375
2006,6,0.11922300345685567,po_pathogen,0.8807769965431443
2007,6,0.11883409018639812,po_pathogen,0.8811659098136019
2008,6,0.11844517691594056,po_pathogen,0.8815548230840594
2009,6,0.11805626364548301,po_pathogen,0.881943736354517
2010,6,0.11766735037502545,po_pathogen,0.8823326496249746
2011,6,0.1172784371045679,po_pathogen,0.8827215628954321
2012,6,0.11587347189030511,po_pathogen,0.8841265281096948
2013,6,0.11446850667604232,po_pathogen,0.8855314933239576
2014,6,0.11306354146177953,po_pathogen,0.8869364585382205
2015,6,0.11165857624751674,po_pathogen,0.8883414237524833
2016,6,0.11025361103325396,po_pathogen,0.8897463889667461
