adj_r_squared,aicc,yrs,rgns,params,rmse,model,goal,lag,model_error,intercept,factor_rgn_code_cc,factor_rgn_code_hg,factor_rgn_code_nc,factor_rgn_code_nv,factor_rgn_code_po,factor_rgn_code_sg,factor_rgn_code_wv,factor_year_2002,factor_year_2003,factor_year_2004,factor_year_2005,factor_year_2006,factor_year_2007,factor_year_2008,factor_year_2009,factor_year_2010,factor_year_2011,factor_year_2012,factor_year_2013,factor_year_2014,factor_year_2015,pressures
1,-6260.244335853,12,6,37,2.1346744259210798e-16,prs_ecol_soc,SAL,1,NA,-0.2705***,-0.0000,-0.0000,-0.0000,-0.0000,NA,-0.0000,-0.0000,NA,NA,0.2524***,0.4773***,-0.1795***,0.7716***,0.1307***,0.4398***,0.3867***,-0.0115***,0.1395***,1.0133***,-0.0657***,0.9828***,0.0000
1,-6112.703511087607,12,6,36,3.9938353886881305e-16,intercept only,SAL,1,NA,-0.2705***,0.0000,0.0000,0.0000°,-0.0000,NA,-0.0000,-0.0000,NA,NA,0.2524***,0.4773***,-0.1795***,0.7716***,0.1307***,0.4398***,0.3867***,-0.0115***,0.1395***,1.0133***,-0.0657***,0.9828***,NA
0.7809725228336517,-1494.8102737089675,14,7,43,4.577169356322622e-4,prs_ecol_only,SPP,1,NA,-0.0016°,-0.0001,-0.0004,-0.0003,-0.0009,-0.0001,-0.0007,-0.0008,0.0000,0.0007**,-0.0010***,0.0008***,0.0013***,0.0021***,0.0012***,0.0009**,0.0008*,0.0005,0.0024***,0.0010**,0.0018***,0.0003,0.0001
0.7806658199265951,-1494.642355944061,14,7,43,4.565282418411333e-4,prs_ecol_soc,SPP,1,NA,-0.0012*,-0.0004,-0.0004,-0.0002,-0.0004,-0.0001,-0.0003,-0.0003,0.0000,0.0006**,-0.0011***,0.0007***,0.0012***,0.0020***,0.0011***,0.0008***,0.0006*,0.0003,0.0022***,0.0008**,0.0016***,0.0002,0.0000
0.7810523119220754,-1496.7547951642912,14,7,42,4.5624714272347254e-4,intercept only,SPP,1,NA,-0.0007***,0.0000,0.0000,0.0000,-0.0001,-0.0000,-0.0001,-0.0000,-0.0000,0.0006**,-0.0011***,0.0007***,0.0012***,0.0020***,0.0010***,0.0007***,0.0005*,0.0002,0.0021***,0.0007**,0.0015***,0.0001,NA
-0.0033425932827140237,-69.5151863180322,8,4,25,0.09719960566517326,prs_ecol_only,TR,1,NA,-0.4727,NA,NA,-0.0996,-0.1143,NA,-0.2457,-0.2203,NA,NA,NA,NA,NA,NA,0.0081,-0.0105,0.0205,0.0521,0.0565,0.1450*,0.0943,-0.0096,0.0204
-0.037947408418284034,-67.98932190979139,8,4,25,0.09715325477161528,prs_ecol_soc,TR,1,NA,-0.4966,NA,NA,0.0651,0.0469,NA,0.0382,0.0572,NA,NA,NA,NA,NA,NA,-0.0090,-0.0356,-0.0052,0.0265,0.0074,0.0985°,0.0577,-0.0346,0.0180
-0.04505683746560463,-70.80517757384322,8,4,24,0.09715935550900871,intercept only,TR,1,NA,0.0024,NA,NA,0.0087,-0.0189,NA,-0.0009,-0.0107,NA,NA,NA,NA,NA,NA,-0.0192,-0.0487,-0.0156,0.0195,-0.0182,0.0749,0.0421,-0.0410,NA
0.812706223277186,-222.2479395173183,13,6,39,0.07361520985379381,prs_ecol_only,AO,2,NA,0.2342*,0.0136,0.0834°,0.0137,0.0859,NA,0.0745°,0.0951,-0.1040**,-0.1682***,-0.1718***,-0.2899***,-0.2163***,0.0169,-0.0326,-0.3785***,-0.1950***,0.0855°,0.0839°,-0.1690**,-0.1959***,NA,-0.0086
0.8160111457575739,-223.99265327805858,13,6,39,0.07311627088872756,prs_ecol_soc,AO,2,NA,0.3156*,0.2154°,0.2173*,0.2289°,0.2451*,NA,0.1927*,0.2374°,-0.1000**,-0.1632***,-0.1627***,-0.2779***,-0.2003***,0.0298,-0.0229,-0.3723***,-0.1916***,0.0854°,0.0831°,-0.1697***,-0.1986***,NA,-0.0145°
0.8097443677731294,-222.7812030754217,13,6,38,0.07400412368197273,intercept only,AO,2,NA,0.0845**,0.0107,0.0223,-0.0201,0.0147,NA,0.0291,0.0060,-0.0903*,-0.1543***,-0.1595***,-0.2878***,-0.2199***,0.0124,-0.0289,-0.3536***,-0.1566***,0.1408***,0.1333***,-0.1140**,-0.1430***,NA,NA
0.6011007193410974,-1006.795210352381,13,6,39,0.0013470967198002718,prs_ecol_only,CPP,2,NA,-0.0011°,-0.0011°,-0.0043**,-0.0016*,-0.0063**,NA,-0.0065***,-0.0076**,0.0001,0.0002,0.0002,0.0002,0.0001,0.0002,0.0005,0.0013°,0.0019**,0.0020**,0.0020**,0.0020**,0.0020**,NA,0.0002**
0.5622026910472564,-997.6765962456498,13,6,39,0.0014019603053664952,prs_ecol_soc,CPP,2,NA,-0.0005,-0.0009,-0.0011,-0.0006,-0.0015,NA,-0.0048°,-0.0012,-0.0000,0.0001,0.0001,0.0000,0.0000,0.0000,0.0001,0.0006,0.0011,0.0011,0.0011,0.0011,0.0011,NA,0.0000
0.5674244746576784,-1000.9234131763669,13,6,38,0.0013965536180254256,intercept only,CPP,2,NA,-0.0004,-0.0000,-0.0000,-0.0000,-0.0003,NA,-0.0042***,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,0.0000,0.0005,0.0010,0.0010,0.0010,0.0010,0.0010,NA,NA
0.5956938584524647,-1281.0892521948304,13,6,39,3.3193250044022036e-4,prs_ecol_only,CSS,2,NA,-0.0002°,-0.0002,-0.0008*,-0.0003°,-0.0012*,NA,-0.0015***,-0.0017*,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0003°,0.0005*,0.0005**,0.0005**,0.0005**,0.0005*,NA,0.0000*
0.5764575425333093,-1276.5340754138883,13,6,39,3.3752217266289135e-4,prs_ecol_soc,CSS,2,NA,-0.0000,0.0008,0.0010,0.0005,0.0010,NA,-0.0005,0.0009,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0001,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,NA,-0.0000
0.5769965491193834,-1278.7297760552815,13,6,38,3.3845237113016695e-4,intercept only,CSS,2,NA,-0.0001,-0.0000,-0.0000,-0.0000,-0.0000,NA,-0.0010***,-0.0002°,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0001,0.0003°,0.0003°,0.0003°,0.0003°,0.0003°,NA,NA
0.46514540816880623,-859.27391261823,13,6,39,0.00290668325317862,prs_ecol_only,CW,2,NA,-0.0928***,-0.0196***,0.0014,-0.0197***,-0.0219***,NA,-0.0725***,-0.0576***,0.0005,-0.0002,0.0009,-0.0018,0.0005,0.0009,-0.0002,-0.0017,0.0024°,0.0019,0.0015,0.0018,0.0019,NA,0.0031***
0.15802316812007433,-814.8056698470932,13,6,39,0.0035921512267142832,prs_ecol_soc,CW,2,NA,-0.0307**,-0.0064*,0.0009,0.0008,0.0009,NA,-0.0048*,-0.0022,0.0005,-0.0017,-0.0008,-0.0030°,-0.0015,0.0006,-0.0027,-0.0046**,0.0001,0.0009,-0.0023,-0.0014,-0.0013,NA,0.0011**
0.07668148881441939,-807.8388423646264,13,6,38,0.0037401767195490605,intercept only,CW,2,NA,0.0017,0.0001,0.0001,-0.0002,0.0000,NA,0.0009,0.0002,0.0004,-0.0022,-0.0015,-0.0037*,-0.0025,0.0002,-0.0034°,-0.0053**,-0.0003,0.0009,-0.0028,-0.0018,-0.0018,NA,NA
0.16411190912080087,121.62810679353535,13,6,39,0.4258792546163723,prs_ecol_only,FIS,2,NA,0.4525,-0.2858°,-0.0381,-0.0790,-0.0153,-0.3106*,NA,-0.0889,0.2621,0.3718,0.5744*,0.4863*,0.2455,-0.0911,-0.1232,0.0121,-0.1329,-0.0906,0.0560,-0.1049,-0.0953,NA,-0.0224
0.16248963939991512,121.8181183025236,13,6,39,0.4277414338407043,prs_ecol_soc,FIS,2,NA,0.2556,-0.2103,-0.1545,-0.1561,-0.2328,-0.3282*,NA,-0.2693,0.2753,0.4057°,0.6091**,0.5111*,0.2693,-0.0594,-0.0705,0.0938,-0.0329,0.0185,0.1692,0.0104,0.0282,NA,-0.0078
0.172585819317694,118.55864568740543,13,6,38,0.4222724229242996,intercept only,FIS,2,NA,0.1668,-0.3193*,-0.2719°,-0.2312,-0.3357*,-0.3375*,NA,-0.3377*,0.2790,0.4160*,0.6198**,0.5201*,0.2793,-0.0480,-0.0546,0.1162,-0.0068,0.0454,0.1971,0.0389,0.0584,NA,NA
0.11706362321826891,-479.8228179990437,13,7,41,0.027338976225832687,prs_ecol_only,HAB,2,NA,0.0129,-0.0053,0.0024,0.0058,0.0181,0.0033,0.0046,0.0157,-0.0003,-0.0012,0.0011,-0.0191,-0.0329*,-0.0001,0.0205,0.0056,-0.0108,-0.0174,0.0105,-0.0006,-0.0210,NA,-0.0009
0.13172462029256882,-481.6981709146698,13,7,41,0.0268204356166041,prs_ecol_soc,HAB,2,NA,-0.0270,-0.0467,-0.0431,-0.0263,-0.0451,-0.0087,-0.0277,-0.0310,0.0006,0.0025,0.0049,-0.0153,-0.0287*,0.0045,0.0261*,0.0142,-0.0013,-0.0075,0.0216,0.0121,-0.0058,NA,0.0027
0.12574437681198913,-482.8665020735686,13,7,40,0.026939970398974396,intercept only,HAB,2,NA,0.0021,-0.0074,-0.0051,-0.0002,-0.0008,0.0003,-0.0042,0.0004,-0.0000,-0.0000,0.0023,-0.0180,-0.0318*,0.0012,0.0223°,0.0085,-0.0074,-0.0138,0.0146,0.0042,-0.0153,NA,NA
NA,NA,NA,NA,NA,NA,NA,ICO,2,no change in status,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.310364784325594,179.78973800870628,13,5,37,0.6549810071699858,prs_ecol_only,LSP,2,NA,3.3316,NA,-0.3346,0.2406,0.8354,NA,0.2685,1.3821,0.1699,0.1045,0.8603*,1.1236**,0.4894,0.3578,-0.1501,-0.1938,-0.2136,-0.2180,-0.2924,-0.3224,-0.3804,NA,-0.1468
0.2924795163172115,181.94045690977174,13,5,37,0.6641556253278778,prs_ecol_soc,LSP,2,NA,-0.1997,NA,-0.2430,0.4080,-0.2880,NA,-0.3363,-0.4092,0.2061,0.1982,0.9468**,1.1889***,0.5747°,0.4196,0.0163,0.0308,0.0135,-0.0062,-0.0025,-0.0019,0.0010,NA,0.0146
0.3028739217040808,178.42969092112924,13,5,36,0.658436082283179,intercept only,LSP,2,NA,0.2186,NA,-0.2947,0.3023,-0.3352,NA,-0.4387*,-0.4641*,0.2030,0.1909,0.9384**,1.1801***,0.5636°,0.4117,0.0056,0.0194,0.0042,-0.0126,-0.0126,-0.0135,-0.0135,NA,NA
0.3928387065198551,83.9861067062177,2,4,13,1.4074744699748318,prs_ecol_only,MAR,2,NA,-5.2329,NA,2.1763°,NA,-2.6621,NA,-2.7657,-2.7856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0374,1.9709,NA,NA,0.1822
0.3933525798309532,83.97340602275693,2,4,13,1.4076797169888395,prs_ecol_soc,MAR,2,NA,-12.3308,NA,2.9087,NA,0.6588,NA,1.3268,1.5840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389,1.9754,NA,NA,0.3666
0.43246698632794967,70.97664424659835,2,4,12,1.274080745223178,intercept only,MAR,2,NA,-0.2589,NA,1.7111°,NA,-0.1587,NA,-0.3351,-0.1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0741,1.2935°,NA,NA,NA
1,-5774.557319489709,11,6,35,1.840349009838843e-16,prs_ecol_only,SAL,2,NA,-0.2837***,-0.0000,-0.0000**,-0.0000*,-0.0000**,NA,-0.0000**,-0.0000**,NA,NA,0.4687***,-0.0526***,0.1092***,0.5749***,0.2895***,0.5888***,0.0851***,-0.0924***,0.7982***,0.4406***,0.4203***,NA,0.0000**
1,-5816.547900712102,11,6,35,1.9894182918886179e-16,prs_ecol_soc,SAL,2,NA,-0.2837***,-0.0000,-0.0000,-0.0000°,-0.0000,NA,-0.0000,-0.0000,NA,NA,0.4687***,-0.0526***,0.1092***,0.5749***,0.2895***,0.5888***,0.0851***,-0.0924***,0.7982***,0.4406***,0.4203***,NA,0.0000
1,-5694.405292395508,11,6,34,3.582509361612941e-16,intercept only,SAL,2,NA,-0.2837***,0.0000,0.0000*,-0.0000,0.0000,NA,-0.0000,0.0000,NA,NA,0.4687***,-0.0526***,0.1092***,0.5749***,0.2895***,0.5888***,0.0851***,-0.0924***,0.7982***,0.4406***,0.4203***,NA,NA
0.7663508016986467,-1297.0266871384233,13,7,41,7.080443264069049e-4,prs_ecol_only,SPP,2,NA,-0.0016,-0.0001,-0.0002,-0.0001,-0.0004,-0.0002,-0.0004,-0.0003,0.0006°,-0.0005,-0.0004,0.0019***,0.0032***,0.0030***,0.0018***,0.0013**,0.0008,0.0025***,0.0029***,0.0022***,0.0016**,NA,0.0000
0.7677908135280294,-1297.7190942897755,13,7,41,7.02471176615726e-4,prs_ecol_soc,SPP,2,NA,-0.0020*,-0.0006,-0.0005,-0.0003,-0.0006,-0.0002,-0.0005,-0.0004,0.0006°,-0.0005,-0.0003,0.0020***,0.0032***,0.0031***,0.0018***,0.0013***,0.0009*,0.0025***,0.0029***,0.0023***,0.0017***,NA,0.0000
0.7688183121139252,-1300.1528673142261,13,7,40,7.011813155943302e-4,intercept only,SPP,2,NA,-0.0013***,-0.0000,-0.0000,0.0000,-0.0001,-0.0002,-0.0002,-0.0001,0.0006°,-0.0005,-0.0004,0.0019***,0.0032***,0.0030***,0.0017***,0.0012***,0.0007*,0.0024***,0.0028***,0.0021***,0.0015***,NA,NA
0.07025938584938118,-34.3671340620165,7,4,23,0.135787660542451,prs_ecol_only,TR,2,NA,-0.8094°,NA,NA,-0.1629,-0.1924°,NA,-0.4079°,-0.3664°,NA,NA,NA,NA,NA,NA,-0.0040,0.0186,0.0810,0.0777,0.1887°,0.2602*,0.1064,NA,0.0340°
0.02610033524154165,-32.51102818153999,7,4,23,0.13602800080077343,prs_ecol_soc,TR,2,NA,-0.8912,NA,NA,0.1119,0.0816,NA,0.0644,0.1005,NA,NA,NA,NA,NA,NA,-0.0316,-0.0220,0.0390,0.0356,0.1090,0.1847*,0.0468,NA,0.0317
-0.0021002711076734126,-34.714519900203854,7,4,22,0.13585120296947817,intercept only,TR,2,NA,-0.0182,NA,NA,0.0163,-0.0266,NA,-0.0009,-0.0125,NA,NA,NA,NA,NA,NA,-0.0495,-0.0452,0.0208,0.0234,0.0641,0.1432°,0.0192,NA,NA
0.8781243084015699,-208.3093159748013,12,6,37,0.07251890814937519,prs_ecol_only,AO,3,NA,-0.0136,0.0310,0.0494,-0.0222,0.0392,NA,0.0579,0.0234,0.0241,-0.1464***,-0.1780***,-0.2056***,-0.0266,0.0503,-0.1739***,-0.1128**,-0.0493,0.4743***,-0.0056,0.1318*,NA,NA,-0.0004
0.8786957308797076,-208.73697901959,12,6,37,0.07275493607827235,prs_ecol_soc,AO,3,NA,0.0579,0.0982,0.1107,0.0591,0.1121,NA,0.1092,0.0961,0.0215,-0.1487***,-0.1785***,-0.2022***,-0.0202,0.0560,-0.1716***,-0.1179**,-0.0592,0.4584***,-0.0200,0.1158*,NA,NA,-0.0049
0.8798090755019115,-211.6946003153668,12,6,36,0.07181825581330771,intercept only,AO,3,NA,-0.0210,0.0310,0.0464°,-0.0239,0.0359,NA,0.0558*,0.0191,0.0248,-0.1457***,-0.1774***,-0.2055***,-0.0268,0.0501,-0.1737***,-0.1116**,-0.0474,0.4770***,-0.0031,0.1345***,NA,NA,NA
0.6212239022948169,-866.2824892310763,12,6,37,0.001954840893282155,prs_ecol_only,CPP,3,NA,-0.0016°,-0.0017°,-0.0062*,-0.0023°,-0.0089*,NA,-0.0097***,-0.0108*,0.0002,0.0003,0.0003,0.0002,0.0002,0.0003,0.0012,0.0021*,0.0028*,0.0029**,0.0029**,0.0029**,NA,NA,0.0003*
0.588418530190044,-858.7238723683259,12,6,37,0.0020246516653407644,prs_ecol_soc,CPP,3,NA,-0.0006,0.0004,0.0005,0.0003,0.0001,NA,-0.0060,0.0005,-0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0005,0.0010,0.0015,0.0015,0.0015,0.0015,NA,NA,-0.0000
0.5941027282997278,-862.1079548521425,12,6,36,0.002014636843836364,intercept only,CPP,3,NA,-0.0006,-0.0000,0.0000,0.0000,-0.0004,NA,-0.0063***,0.0000,-0.0000,0.0000,0.0000,-0.0000,0.0000,-0.0000,0.0005,0.0010,0.0016,0.0016,0.0016,0.0016,NA,NA,NA
0.6169868867796989,-1121.0023352650362,12,6,37,4.8168412968618694e-4,prs_ecol_only,CSS,3,NA,-0.0004,-0.0003,-0.0012°,-0.0004,-0.0017°,NA,-0.0022***,-0.0024*,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,0.0003,0.0005*,0.0007*,0.0007**,0.0007**,0.0007**,NA,NA,0.0001°
0.6054935496408345,-1118.3118052314874,12,6,37,4.854861370052892e-4,prs_ecol_soc,CSS,3,NA,0.0000,0.0016,0.0020,0.0011,0.0020,NA,-0.0004,0.0019,-0.0000,-0.0001,-0.0001,-0.0001,-0.0001,-0.0001,0.0000,0.0001,0.0003,0.0003,0.0003,0.0003,NA,NA,-0.0001
0.6022981416758174,-1119.6962523648378,12,6,36,4.892501514102335e-4,intercept only,CSS,3,NA,-0.0002,-0.0000,-0.0000,-0.0000,-0.0001,NA,-0.0015***,-0.0003°,0.0000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.0001,0.0003,0.0004°,0.0004°,0.0004°,0.0004°,NA,NA,NA
0.45431250439854676,-789.6340411070477,12,6,37,0.003063702256273315,prs_ecol_only,CW,3,NA,-0.0938***,-0.0200***,0.0011,-0.0202***,-0.0223***,NA,-0.0736***,-0.0591***,-0.0006,0.0006,-0.0023,0.0001,-0.0001,-0.0007,-0.0026°,0.0017,0.0011,0.0016,0.0013,0.0015,NA,NA,0.0031***
0.13821347834322184,-748.0505786600459,12,6,37,0.0037492920652759396,prs_ecol_soc,CW,3,NA,-0.0306*,-0.0063*,0.0011,0.0006,0.0008,NA,-0.0048°,-0.0027°,-0.0006,-0.0010,-0.0041*,-0.0010,-0.0021,-0.0010,-0.0052**,-0.0012,-0.0013,0.0006,-0.0026,-0.0017,NA,NA,0.0011**
