term,estimate,std.error,statistic,p.value,goal,n_obs,years,yr_lag,r_squared
pressures,-0.04161733480918515,0.01563354831174834,-2.6620530399941544,0.009714078962052793,SPP,96,12,4,0.12049841883216428
(Intercept),-1.1352584293988985,0.6599667846025236,-1.7201750995432712,0.09728373461863025,TR,30,6,4,0.4832418419610487
trend,-1.1032177835273917,0.20709092843396337,-5.3272144360450975,1.4198871751069237e-5,TR,30,6,4,0.4832418419610487
res_nonreg,0.5514616579326949,0.3838541979430456,1.4366435508268638,0.16274434288755768,TR,30,6,4,0.4832418419610487
pressures,2.6376657785446445,1.6630385716951128,1.586052075662988,0.12481629839307279,TR,30,6,4,0.4832418419610487
(Intercept),-0.7209247811093982,1.085090566730867,-0.6643913450297351,0.5089852616372234,AO,77,11,5,0.3696583419146048
trend,-0.4543580184216337,0.0971662153098143,-4.676090521514232,1.7048254418748635e-5,AO,77,11,5,0.3696583419146048
res_reg,0.1121102893664942,0.14137760075352634,0.7929848064259066,0.4309112868445386,AO,77,11,5,0.3696583419146048
res_soc,0.4270135801482225,0.3338226109796961,1.2791631426494188,0.20576460074595182,AO,77,11,5,0.3696583419146048
res_ecol,1.0732479135377067,1.2689368510106271,0.8457851253062225,0.4010331019792842,AO,77,11,5,0.3696583419146048
pressures,-1.8598165464860241,0.6018247135432357,-3.0902960689938714,0.0030298763867017678,AO,77,11,5,0.3696583419146048
(Intercept),-0.0020470237238126264,0.004592442007820709,-0.4457375227224738,0.6573649134247714,CPP,77,11,5,0.6582870643360663
trend,0.7482700101565949,0.08495592324562896,8.807743846101912,1.8165634591931258e-12,CPP,77,11,5,0.6582870643360663
res_reg,8.15634812926945e-4,0.003613326416230234,0.22572962388985962,0.8221663143615807,CPP,77,11,5,0.6582870643360663
res_nonreg,0.0043232184818635215,0.00603390795067135,0.7164873109114149,0.47642475727499756,CPP,77,11,5,0.6582870643360663
pressures,-0.0067550419530340395,0.008661297860498116,-0.7799110551135755,0.4384589434192653,CPP,77,11,5,0.6582870643360663
(Intercept),-3.1965456890806963e-4,9.933390386695502e-4,-0.32179805329729694,0.7487058547569811,CSS,77,11,5,0.7462198973595091
trend,0.6216649034795331,0.05489461371078124,11.324697660773205,1.2354210786038122e-16,CSS,77,11,5,0.7462198973595091
res_reg,1.576534407481955e-4,7.678491989229583e-4,0.20531823301936344,0.8380071284328513,CSS,77,11,5,0.7462198973595091
res_nonreg,9.312650123033227e-4,0.0012866861399815585,0.7237701436005755,0.4719734408426127,CSS,77,11,5,0.7462198973595091
pressures,-0.001904994259373893,0.0017197851040287738,-1.1076931966158141,0.2723430525850365,CSS,77,11,5,0.7462198973595091
(Intercept),-0.012236125924190933,0.006903909939285816,-1.7723472686923134,0.0812498978631558,CW,77,11,5,0.40307150302935546
trend,-0.7413176284280891,0.11270609254334944,-6.577440595262947,1.1520074589383682e-8,CW,77,11,5,0.40307150302935546
res_nonreg,0.002007512884234812,0.006175012817448894,0.3251026262750631,0.7461979219480989,CW,77,11,5,0.40307150302935546
pressures,0.03390218774079943,0.013366494232777545,2.5363559921092778,0.013733934407119591,CW,77,11,5,0.40307150302935546
(Intercept),-0.6966981123917494,3.242658949500364,-0.21485395881645158,0.8307729011939984,FIS,77,11,5,0.5681765895182384
trend,-0.7410949408972476,0.08939678650452292,-8.289950566173347,6.9071838175247e-11,FIS,77,11,5,0.5681765895182384
res_reg,-5.568646446014987,2.4683048943192176,-2.2560610153272305,0.028564003414865428,FIS,77,11,5,0.5681765895182384
res_soc,2.208407610496472,1.2573817126960365,1.7563541669150546,0.08527630766581662,FIS,77,11,5,0.5681765895182384
res_ecol,1.0175376100051519,3.6237890791168663,0.280793828721712,0.7800507764530846,FIS,77,11,5,0.5681765895182384
pressures,4.560954993378253,3.355513287497088,1.359242119640157,0.18029306052744887,FIS,77,11,5,0.5681765895182384
(Intercept),-0.3178408639482434,0.1847936732370879,-1.7199769796255833,0.09059124492214299,HAB,88,11,5,0.4339452248133093
trend,-0.6008676574382393,0.10853040076811862,-5.536399508208095,7.194078681431239e-7,HAB,88,11,5,0.4339452248133093
res_reg,0.7459421925293542,0.24903054217104956,2.9953843654124763,0.003979665544905808,HAB,88,11,5,0.4339452248133093
res_soc,0.19793757122225789,0.056285742514522986,3.5166555930426884,8.392332671829876e-4,HAB,88,11,5,0.4339452248133093
res_ecol,-0.3190326841580231,0.17576357199071527,-1.8151240359115828,0.0745036066221448,HAB,88,11,5,0.4339452248133093
pressures,0.16384063520813638,0.1326879870874062,1.2347812247706256,0.22172580553992627,HAB,88,11,5,0.4339452248133093
(Intercept),0.04758579994687982,0.0580589963155006,0.8196111363739741,0.41568177942644957,ICO,88,11,5,0.2907751339207264
trend,0.6929473682421616,0.21667328237545935,3.198120971100614,0.0022095162575012347,ICO,88,11,5,0.2907751339207264
res_reg,0.0050931155409339925,0.05158521729469806,0.0987320749632175,0.9216801201205858,ICO,88,11,5,0.2907751339207264
res_soc,-0.01912118274648994,0.01695436958123228,-1.127802638421674,0.26389307647267723,ICO,88,11,5,0.2907751339207264
res_ecol,-0.013687838665081142,0.03712877531619105,-0.36865850135143496,0.7136799328391114,ICO,88,11,5,0.2907751339207264
pressures,-0.02638245587691267,0.013855212121620815,-1.9041538769185145,0.061688378218659544,ICO,88,11,5,0.2907751339207264
(Intercept),28.763710919942945,7.949468734517585,3.61831864248328,5.973382437087303e-4,LSP,77,11,5,0.18287233676285553
trend,-1.878855322919837,0.6574576546854406,-2.8577586853388635,0.005801523552646308,LSP,77,11,5,0.18287233676285553
res_nonreg,-21.377679670169144,6.15223032842213,-3.4747853264544313,9.38819622852852e-4,LSP,77,11,5,0.18287233676285553
pressures,-42.83808756255274,16.382176990859843,-2.6149203238649856,0.011191070090692647,LSP,77,11,5,0.18287233676285553
(Intercept),-2.2381457271531113,2.319042557580688,-0.9651162803532285,0.33932404858691345,SAL,63,9,5,0.19414138767234868
trend,-0.3454342595352932,0.0831457915520801,-4.1545609595757265,1.3319858723502244e-4,SAL,63,9,5,0.19414138767234868
res_reg,1.8457261266333067,2.137446784817524,0.8635191012677671,0.3921465987284757,SAL,63,9,5,0.19414138767234868
res_soc,-0.27370834688683154,0.5257397685279294,-0.5206156415620118,0.6050279080875425,SAL,63,9,5,0.19414138767234868
res_ecol,2.151929784364332,2.551063382701933,0.8435422651416593,0.4031095082614594,SAL,63,9,5,0.19414138767234868
pressures,-1.8201761316579026,1.6063159112459187,-1.1331370864938428,0.26278498870946676,SAL,63,9,5,0.19414138767234868
(Intercept),-0.0035365701724956165,0.01082129519729445,-0.32681579312057146,0.7449260000704743,SPP,88,11,5,0.12021448410589175
trend,-0.8915508958250459,0.5630905053128614,-1.5833172241639681,0.11852052392796512,SPP,88,11,5,0.12021448410589175
res_reg,0.04027976927884023,0.018374469807915718,2.192159539835414,0.03219388144928463,SPP,88,11,5,0.12021448410589175
res_nonreg,-0.012455389488144113,0.004848143316133156,-2.5691050523808445,0.012657684818732922,SPP,88,11,5,0.12021448410589175
pressures,-0.04752562853371048,0.015633432302724733,-3.039999637534957,0.0034825433665853197,SPP,88,11,5,0.12021448410589175
(Intercept),-0.6869898686161939,1.1058970266560186,-0.6212060002489519,0.541149106411069,TR,25,5,5,0.15129633321363967
trend,-0.9064742640186183,0.35355036244073706,-2.5639183559614187,0.018087091581182296,TR,25,5,5,0.15129633321363967
res_nonreg,0.18907562006536088,0.5622896217088869,0.3362601989535753,0.7400114717895081,TR,25,5,5,0.15129633321363967
pressures,2.0455500610204194,2.993396520277642,0.6833541921905794,0.5018537500745214,TR,25,5,5,0.15129633321363967
(Intercept),-0.9384810089674281,1.2427173544758185,-0.755184600574989,0.45341956786137916,AO,70,10,6,0.5220187761098516
trend,-0.766454259065075,0.11025838898842907,-6.951437129609336,4.940503090475308e-9,AO,70,10,6,0.5220187761098516
res_reg,0.18832179352721784,0.1772510303402646,1.0624581034350038,0.2927562487324219,AO,70,10,6,0.5220187761098516
res_soc,0.6222931894725844,0.39960078352243494,1.5572872104682616,0.12524429217238042,AO,70,10,6,0.5220187761098516
res_ecol,1.125828127976284,1.4312300593770202,0.7866157649499967,0.43494545447198363,AO,70,10,6,0.5220187761098516
pressures,-1.8603906087343387,0.7351307100131047,-2.530693635015159,0.01433053496179183,AO,70,10,6,0.5220187761098516
(Intercept),-0.002163680377574258,0.0056583405052087095,-0.38238780002414335,0.7036474266396858,CPP,70,10,6,0.6740306149510698
trend,0.8671528975128846,0.10329709844210472,8.394745937601536,1.991806119006115e-11,CPP,70,10,6,0.6740306149510698
res_reg,3.3191242891891413e-4,0.0048147765298905245,0.06893620645909,0.9452904204508596,CPP,70,10,6,0.6740306149510698
res_nonreg,0.004343014894356906,0.007785632081224629,0.5578243165163512,0.5792279282018552,CPP,70,10,6,0.6740306149510698
pressures,-0.0054298168582420335,0.01064174530263232,-0.5102374379227931,0.6119268312841671,CPP,70,10,6,0.6740306149510698
(Intercept),-3.241855699003329e-4,0.0011621131050380676,-0.2789621496349217,0.781320135992979,CSS,70,10,6,0.7812566088268763
trend,0.7233183786816358,0.06250351961002854,11.572442371158587,2.3102786084789824e-16,CSS,70,10,6,0.7812566088268763
res_reg,-1.7357684260482972e-6,9.718121209882785e-4,-0.001786115225938032,0.9985813497401397,CSS,70,10,6,0.7812566088268763
res_nonreg,0.001018013440694134,0.0015645695954765574,0.6506667671654798,0.5179707032337415,CSS,70,10,6,0.7812566088268763
pressures,-0.0018237067032528373,0.0020113906050572583,-0.9066894807341123,0.3685263476729711,CSS,70,10,6,0.7812566088268763
(Intercept),-0.006747657222075973,0.006596314166267385,-1.0229435790949035,0.3107333227340205,CW,70,10,6,0.34822434103433364
trend,-0.6566701884977706,0.11691716910238131,-5.616541980440372,6.336298886556118e-7,CW,70,10,6,0.34822434103433364
res_nonreg,-0.0023876779413089487,0.005981238424302833,-0.39919457676313147,0.6912681650743713,CW,70,10,6,0.34822434103433364
pressures,0.02623804740979192,0.012534977036970044,2.093186715253384,0.040874340656615264,CW,70,10,6,0.34822434103433364
(Intercept),-1.3312307322209924,2.971951115290905,-0.44793157107185017,0.6564004036761586,FIS,70,10,6,0.6742337772068282
trend,-0.7850033354234802,0.07979561206946197,-9.83767546942476,1.1040675741376048e-12,FIS,70,10,6,0.6742337772068282
res_reg,-4.91099813818366,2.580142452332957,-1.9033825569371765,0.06354506525998557,FIS,70,10,6,0.6742337772068282
res_soc,2.0700671999437303,1.1796293587493474,1.7548454390270791,0.08624730833993652,FIS,70,10,6,0.6742337772068282
res_ecol,1.7791860984698582,3.332175406449589,0.5339413090397811,0.5960696008296766,FIS,70,10,6,0.6742337772068282
pressures,3.5359071919402525,3.2016769359086994,1.1043922490376725,0.27542604655756964,FIS,70,10,6,0.6742337772068282
(Intercept),-0.2251279946107955,0.21271087676875114,-1.0583755660766874,0.29459580646109806,HAB,80,10,6,0.5395940245195745
trend,-0.9692581105741467,0.15555062172843506,-6.231142632565664,7.247745733512832e-8,HAB,80,10,6,0.5395940245195745
res_reg,0.3342000785912231,0.3541666005408737,0.9436239274986454,0.3495647699228326,HAB,80,10,6,0.5395940245195745
res_soc,0.37533930883347877,0.07912903726763497,4.74338273021045,1.5786944837728873e-5,HAB,80,10,6,0.5395940245195745
res_ecol,-0.3696741808750381,0.1893951374424096,-1.9518673281010022,0.05614794016987635,HAB,80,10,6,0.5395940245195745
pressures,0.27401407613072437,0.14549761901383496,1.883289073649165,0.06505148270939928,HAB,80,10,6,0.5395940245195745
(Intercept),0.061477740022630845,0.06484933786202463,0.9480087545910293,0.3473483473981529,ICO,80,10,6,0.4341199654530882
trend,0.9210777550690061,0.23479157979092974,3.922959059644218,2.491558896982904e-4,ICO,80,10,6,0.4341199654530882
res_reg,0.016162642646195952,0.06336943186854506,0.2550542457083108,0.79965011649740525,ICO,80,10,6,0.4341199654530882
res_soc,-0.027721930225163484,0.018209700582648817,-1.5223715568161749,0.13375096220307564,ICO,80,10,6,0.4341199654530882
res_ecol,-0.02015102916413759,0.03862997294773152,-0.5216423317563034,0.6040524599777151,ICO,80,10,6,0.4341199654530882
pressures,-0.033841813810517235,0.014522277832364776,-2.330337857543007,0.02355448897340884,ICO,80,10,6,0.4341199654530882
(Intercept),35.2781110495386,9.528304156161752,3.7024543372416376,4.895403542813436e-4,LSP,70,10,6,0.2189190594395135
trend,-2.317374456194751,0.7734553282000852,-2.996132254447757,0.00406863985077931,LSP,70,10,6,0.2189190594395135
res_nonreg,-26.204821584951294,7.443376744578432,-3.5205555870913328,8.638956371689976e-4,LSP,70,10,6,0.2189190594395135
pressures,-52.31197697063876,19.73666379604203,-2.650497445324541,0.01042995215086857,LSP,70,10,6,0.2189190594395135
(Intercept),-1.9356632387244104,2.4404958601479096,-0.7931434223400391,0.43215222610713633,SAL,56,8,6,0.2450643963577358
trend,-0.571598389055137,0.12890511077314126,-4.434256994364537,6.525657945936443e-5,SAL,56,8,6,0.2450643963577358
res_reg,2.61970877583867,2.415458026571035,1.084559842075827,0.2843031961841734,SAL,56,8,6,0.2450643963577358
res_soc,-0.28552423476237765,0.5800267082928284,-0.4922604953877913,0.6250986106774876,SAL,56,8,6,0.2450643963577358
res_ecol,1.1285099576388835,2.758868396721931,0.40904812965336496,0.6845828069694153,SAL,56,8,6,0.2450643963577358
pressures,-1.125175418420888,1.7133389423613823,-0.6567150203625984,0.5149466165168466,SAL,56,8,6,0.2450643963577358
(Intercept),0.001052843501548614,0.011158590977142085,0.09435272819886674,0.9251718688249458,SPP,80,10,6,0.05974479919591125
trend,-0.542464528524391,0.5629596599010718,-0.9635939609238033,0.3394672300826215,SPP,80,10,6,0.05974479919591125
res_reg,0.028977075882764602,0.02032600928838434,1.425615597810637,0.15963033811754787,SPP,80,10,6,0.05974479919591125
res_nonreg,-0.010954888498107912,0.004998335564388887,-2.191707290754356,0.03265268737371061,SPP,80,10,6,0.05974479919591125
pressures,-0.03952717840033441,0.01609185063787029,-2.456347581757428,0.017221025414251512,SPP,80,10,6,0.05974479919591125
(Intercept),0.2404648042439894,1.3118011872701383,0.18330887834032022,0.856724184994813,TR,20,4,6,-0.10906206112840566
res_nonreg,-0.20881192771240512,0.64805786730681,-0.32221185521623685,0.7512207925129668,TR,20,4,6,-0.10906206112840566
pressures,-0.3817035400102577,3.6573898836842886,-0.10436501224904873,0.9181011116957523,TR,20,4,6,-0.10906206112840566
