term,estimate,std.error,statistic,p.value,adj_r_squared,aic,yrs,rgns,params,goal,lag,model_error
(Intercept),3.331594672123057,2.3990376078377333,1.3887213194318546,0.16973166464710512,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
prs_omit_soc,-0.14684902281058182,0.11242870032063851,-1.3061524538821407,0.1961757128334534,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(rgn_code)HG,-0.3345750571397397,0.21986678559112524,-1.5217171444982664,0.13300577584871584,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(rgn_code)NC,0.24063271927357283,0.222800109063043,1.080038606289389,0.28417834627787536,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(rgn_code)NV,0.8354071912450475,0.9222882958538695,0.9057983224991638,0.3684401572783397,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(rgn_code)SG,0.2685215774624124,0.5835671704271681,0.4601382515501275,0.646976501109907,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(rgn_code)WV,1.3821296611667264,1.430142194363042,0.9664281402327973,0.3374678452622748,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2002,0.1699279641984809,0.33356199718555973,0.5094344248812924,0.6121998822038857,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2003,0.10447634782622163,0.33911492042228397,0.3080853761790313,0.7590178572242144,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2004,0.860316610006548,0.3379300180359702,2.5458425238653213,0.013320218890571521,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2005,1.1235721617988252,0.3354061578469069,3.349885312217999,0.0013592503324555652,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2006,0.48940372665344994,0.33741260414107566,1.4504607138173926,0.1518136563782652,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2007,0.35784462397900013,0.3351463882677048,1.067726332450179,0.2896549912412866,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2008,-0.1500838188046727,0.3533075687566901,-0.424796500490568,0.6724097974483534,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2009,-0.19376009672641062,0.3704873436197051,-0.5229870873141079,0.6027892294732888,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2010,-0.21363889498849137,0.37206944810564,-0.5741909099933242,0.5678513004926449,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2011,-0.21796368599397029,0.3678852531139374,-0.5924773666490648,0.5556185827655312,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2012,-0.292367190884665,0.39559492278578445,-0.7390569849223836,0.4625743995316979,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2013,-0.3224043647668245,0.4080981946011684,-0.7900166406810696,0.4324355083253655,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
factor(year)2014,-0.3804097287770042,0.43533863176340265,-0.8738248825657835,0.38548076343877635,0.310364784325594,164.88651220225466,13,5,37,LSP,2,NA
(Intercept),-5.232928911156869,7.225505632843945,-0.724230133787495,0.49241379721043044,0.3928387065198551,47.98610670621769,2,4,13,MAR,2,NA
prs_omit_soc,0.1822000214403076,0.2635726603455998,0.6912705635000408,0.5116620746482283,0.3928387065198551,47.98610670621769,2,4,13,MAR,2,NA
factor(rgn_code)HG,2.176301681965108,1.0345925838167276,2.103534972130274,0.07348661613588658,0.3928387065198551,47.98610670621769,2,4,13,MAR,2,NA
factor(rgn_code)NV,-2.6621368508559233,3.705758451596834,-0.7183784063715195,0.49579616723825126,0.3928387065198551,47.98610670621769,2,4,13,MAR,2,NA
factor(rgn_code)SG,-2.7656652868094,3.602796238122059,-0.7676441030844948,0.4677971808603134,0.3928387065198551,47.98610670621769,2,4,13,MAR,2,NA
factor(rgn_code)WV,-2.7856223804085105,3.936178966586751,-0.7076970849280405,0.5020091855075954,0.3928387065198551,47.98610670621769,2,4,13,MAR,2,NA
factor(year)2012,0.03744575595250717,0.6296828268386889,0.05946764681594208,0.9542417489203963,0.3928387065198551,47.98610670621769,2,4,13,MAR,2,NA
factor(year)2013,1.9709385344678179,1.153606719552039,1.7085012604929692,0.13129571846278448,0.3928387065198551,47.98610670621769,2,4,13,MAR,2,NA
(Intercept),-0.28373802058287517,3.99765441684024e-16,-709761252467497.4,0,1,-5787.890652823042,11,6,35,SAL,2,NA
prs_omit_soc,7.95657985848398e-17,2.754142714219765e-17,2.8889497328529106,0.0052463146917898305,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(rgn_code)CC,-1.0618238310924241e-16,1.0965885789410728e-16,-0.9682973646486275,0.3364851075355304,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(rgn_code)HG,-1.52685729889501e-15,4.97471158272161e-16,-3.0692378311903727,0.0031293370667149364,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(rgn_code)NC,-3.754221388358945e-16,1.4429316458358022e-16,-2.601801269792204,0.011472308965553875,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(rgn_code)NV,-1.148397864169594e-15,3.9995710658743843e-16,-2.8713025603372593,0.005512780420218656,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(rgn_code)SG,-1.1161249020004937e-15,3.818540400816783e-16,-2.922909763536233,0.004766731026520975,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(rgn_code)WV,-1.931289248050002e-15,6.10088747870926e-16,-3.1655873916537094,0.0023560509199835656,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2004,0.46867688258568097,1.2953680444748184e-16,3618098227640754,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2005,-0.05263264898152038,1.275097158399761e-16,-412773635599455.25,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2006,0.10922690960602248,1.2759874077457858e-16,856018711023076.9,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2007,0.5749257278137642,1.2879586183682147e-16,4463852484190595,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2008,0.2895066398794136,1.3697214324282308e-16,2113616922575115.5,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2009,0.5888417808642415,1.527696174922559e-16,3854442987618861.5,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2010,0.08511093434066495,1.6409352244743965e-16,518673333786997,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2011,-0.09235389682107788,1.7236687564124306e-16,-535798403710114.6,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2012,0.7981835962557503,1.744133082813386e-16,4576391584570110,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2013,0.4405746359181408,1.7742270823148775e-16,2483191922328861.5,0,1,-5787.890652823042,11,6,35,SAL,2,NA
factor(year)2014,0.4203228850310308,1.7750554626802539e-16,2367942263597567.5,0,1,-5787.890652823042,11,6,35,SAL,2,NA
(Intercept),-0.0016491150236823565,0.0015503009184931922,-1.063738661320801,0.2902928737297332,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
prs_omit_soc,1.8218522258542125e-5,9.228633982018843e-5,0.1974129897668416,0.8439495349812839,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(rgn_code)CC,-6.53470672119375e-5,3.251401656798833e-4,-0.20098122013099712,0.8411667716863442,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(rgn_code)HG,-1.5596379620656662e-4,8.107981423038423e-4,-0.19235835415631727,0.8478948882286583,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(rgn_code)NC,-7.51960983631457e-5,6.083371470404131e-4,-0.12360924978686247,0.9019003056608003,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(rgn_code)NV,-4.167046888123567e-4,0.001420238405293729,-0.2934047461744109,0.769888294497166,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(rgn_code)PO,-2.1658252314224474e-4,0.00025794781620582105,-0.839636971260225,0.4033368270135097,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(rgn_code)SG,-3.7281804463476503e-4,0.0010166968892587295,-0.366695372606663,0.7147069658602507,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(rgn_code)WV,-3.2416360032524235e-4,0.001235031088227356,-0.26247404086848974,0.7935558628581592,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2002,6.052993210444144e-4,3.2187615781039373e-4,1.8805348155080674,0.06326916638659938,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2003,-4.730161338871392e-4,3.4865496382396226e-4,-1.3566883680622643,0.17827355491554764,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2004,-3.5815819643788817e-4,3.482758261146414e-4,-1.0283751256396239,0.30652930507783005,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2005,0.0019279086145481672,3.35808039933062e-4,5.741103205666145,1.255825976229599e-7,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2006,0.003187635872448818,3.3269242647722256e-4,9.5813298372966,2.120598995319032e-15,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2007,0.0030266862608775286,3.734735319824425e-4,8.104151972461109,2.4862562255303324e-12,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2008,0.0017794761186398379,4.157001621329196e-4,4.280672178498821,4.645145395087169e-5,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2009,0.0012619658809471647,4.2675617042637866e-4,2.957112206922082,0.003965644678744938,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2010,8.308293602273051e-4,5.462491006310307e-4,1.5209715846992249,0.1317726526492815,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2011,0.002473930596088958,5.57852527367198e-4,4.434739424350641,2.5992042913942945e-05,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2012,0.00289656594854953,5.852735167761041e-4,4.949080840877358,3.454295267241305e-6,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2013,0.0022199235171120324,5.693815759070925e-4,3.898832717892971,1.8587008539251666e-4,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
factor(year)2014,0.0016431070057416628,5.987057355259172e-4,2.744431710343177,0.007316868079269695,0.7663508016986467,-1309.5721416838778,13,7,41,SPP,2,NA
(Intercept),-0.8093716566126823,0.4477581055494797,-1.807609167944459,0.08182185342975053,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
prs_omit_soc,0.03401354347799206,0.019076313395858753,1.7830249887473546,0.08582988891779303,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(rgn_code)NC,-0.16288367511537394,0.11442744563470365,-1.4234668458418724,0.1660546730712785,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(rgn_code)NV,-0.19241363875949616,0.10789125116663231,-1.7834035353091189,0.08576692495678072,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(rgn_code)SG,-0.4078763149144588,0.2346972840864159,-1.737882551569187,0.09362639920758706,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(rgn_code)WV,-0.366372483767697,0.20585305161684087,-1.7797767916971896,0.08637178731962813,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(year)2008,-0.004016170763515581,0.07379630846546759,-0.05442238029284239,0.9569993522474124,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(year)2009,0.018647938637031087,0.07794315999918554,0.23925048249552555,0.812718211757997,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(year)2010,0.08097444295664602,0.07701896105318985,1.0513572482589641,0.3024137705650811,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(year)2011,0.07771778989569408,0.07565504757319967,1.027265098478705,0.3134112671628677,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(year)2012,0.18867968594618334,0.09835893329026817,1.9182770657889159,0.06570796405946672,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(year)2013,0.2601825831333621,0.09539774613611653,2.7273451802742317,0.011082714413415842,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
factor(year)2014,0.10638664961069692,0.08475279080428465,1.2552583649589812,0.22014089866248593,0.07025938584938118,-51.1671340620165,7,4,23,TR,2,NA
(Intercept),-0.01356964546452087,0.1118577566373632,-0.12131161818766781,0.903786896500898,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
prs_omit_soc,-4.2196823275645836e-4,0.006156949459988583,-0.06853527635700957,0.9455521900408543,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(rgn_code)CC,0.03101191845126914,0.025244842117409242,1.228445727924867,0.22333618543362968,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(rgn_code)HG,0.04937513366178543,0.049732985583136775,0.992804535718992,0.32417676331661904,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(rgn_code)NC,-0.02219908039419581,0.03515617667686482,-0.631441825948165,0.5297794329344956,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(rgn_code)NV,0.03922714897342996,0.05517359552455025,0.7109768468138948,0.4794277813069433,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(rgn_code)SG,0.057851648853195464,0.03969397068909357,1.457441718449471,0.14940345435917016,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(rgn_code)WV,0.023422135686519227,0.0673374086108546,0.3478324481103308,0.7289951388137768,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2002,0.024101551195453673,0.03576348474062198,0.673915066449828,0.5025534863819686,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2003,-0.14635892542962955,0.035804887003040776,-4.087680137552168,1.1323473930159052e-4,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2004,-0.1780122612705642,0.03550744665219584,-5.013378264402902,3.7859355113646636e-6,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2005,-0.20563340469883554,0.03441943960098962,-5.974339125873601,8.361926948115082e-8,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2006,-0.02659881565909789,0.03448144623436303,-0.7713950127935881,0.44303259754031743,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2007,0.05033280268338813,0.034535371022099366,1.4574275936164085,0.14940734044322773,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2008,-0.17385728218188062,0.03448677666741967,-5.041273757142023,3.401242912346749e-6,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2009,-0.11281425324035702,0.038716149087785985,-2.9138810521821035,0.0047705635736949095,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2010,-0.049304570878816775,0.0439933412014267,-1.1207280359332614,0.26618018016310235,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2011,0.4742964780394032,0.052370560740100464,9.056547635477797,1.845818845682766e-13,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2012,-0.0055621293257974835,0.04930828601490768,-0.1128031366597462,0.9105049676012819,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
factor(year)2013,0.13180804273316188,0.05221152303279107,2.52450101197739,0.013823105793401005,0.8781243084015699,-221.7006203226274,12,6,37,AO,3,NA
(Intercept),-0.0015584408449162343,8.79921955899912e-4,-1.7711125793223204,0.08083367215728256,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
prs_omit_soc,2.63383574989283e-4,1.061603160469371e-4,2.480998406907833,0.015472243101893587,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(rgn_code)CC,-0.001651009809682823,9.507252750603456e-4,-1.7365792758355225,0.086798630204848,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(rgn_code)HG,-0.006235099630996291,0.002603251505023026,-2.3951199563182968,0.019255501768168613,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(rgn_code)NC,-0.0022590206624080846,0.001135826517258729,-1.9888782556865627,0.05056917347687596,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(rgn_code)NV,-0.008895165997115666,0.0034745733190992343,-2.5600743401269463,0.012594238205312294,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(rgn_code)SG,-0.009674179744226068,0.0015159843473699101,-6.381450943744807,1.5657547121084404e-8,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(rgn_code)WV,-0.010777655888561454,0.004396825134448834,-2.4512359620852857,0.01670024596817669,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2002,1.6356110842468357e-4,9.278101109565537e-4,0.1762872666434464,0.8605701338086764,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2003,3.2171012919938357e-4,9.333778166817193e-4,0.3446729967754165,0.7313591200061795,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2004,2.862671049317165e-4,9.306682239017465e-4,0.3075930794451822,0.7592924752877919,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2005,1.8738504364632983e-4,9.29084622443405e-4,0.2016878109052379,0.8407375369472926,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2006,2.220299433990779e-4,9.295915773730388e-4,0.23884676755195985,0.8119124810365193,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2007,3.420130802091155e-4,9.373965079664244e-4,0.36485422902958553,0.7163047645461269,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2008,0.0012380506242915912,9.687867513505267e-4,1.2779392601784656,0.20543325810669474,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2009,0.0020790325474980614,0.00101709424033603,2.044090375353208,0.044654869975408705,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2010,0.0027516253680601533,0.0010412916425604289,2.6425117187094576,0.010117516026468348,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2011,0.002873534337055191,0.0010647231961823348,2.6988557658539976,0.00868891219375368,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2012,0.0028840696800547638,0.001066830232769548,2.7034007768673427,0.008582103904946068,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
factor(year)2013,0.00290702167730383,0.0010714644864486531,2.713129286196963,0.008357500387851012,0.6212239022948169,-879.6737935789024,12,6,37,CPP,3,NA
(Intercept),-3.539047012635394e-4,2.170816659377079e-4,-1.630283698693805,0.10747028909085188,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
prs_omit_soc,5.07933075379819e-5,2.6190343483785087e-5,1.9393906601274224,0.056427701770878747,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(rgn_code)CC,-3.2995373644508825e-4,2.345492406177224e-4,-1.406756788366072,0.163861758311878,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(rgn_code)HG,-0.0012027517364427997,6.422367003983748e-4,-1.8727546023089952,0.06521967569472391,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(rgn_code)NC,-4.457056535962487e-4,2.802147519214713e-4,-1.5905859721516564,0.11614592643843318,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(rgn_code)NV,-0.0016995357471400758,8.571966632669954e-4,-1.9826672454168346,0.051274671446113265,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(rgn_code)SG,-0.0021982443814744525,3.740018139744908e-4,-5.877630266318405,1.2394378332685826e-7,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(rgn_code)WV,-0.002380812884698501,0.0010847213421862915,-2.1948612902737716,0.03144521417371132,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2002,3.2633846808281175e-5,2.2889594152053188e-4,0.14257066591700113,0.8870330859719594,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2003,4.534698143995492e-5,2.3026952565054004e-4,0.19693001630087204,0.8444449517952531,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2004,4.12827830424105e-5,2.2960105396308483e-4,0.17980223666154396,0.8578200029122007,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2005,3.312018084692827e-5,2.2921037062980382e-4,0.1444968687757172,0.885517512983192,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2006,4.119589064497855e-5,2.2933543924519902e-4,0.17963159457851197,0.8579534737624789,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2007,6.991585316937518e-5,2.3126095925794554e-4,0.3023244969393728,0.763288595435972,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2008,2.823892340098534e-4,2.3900510779557575e-4,1.181519661292698,0.24133876403368204,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2009,5.014871700591864e-4,2.50922835403038e-4,1.9985712709394752,0.0494847600450314,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2010,6.75577756918048e-4,2.568924698132456e-4,2.629807551031668,0.010467804082330527,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2011,6.990878021213423e-4,2.6267316509155577e-4,2.661435940278378,0.009615460883006738,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2012,7.011195344228617e-4,2.6319298279752054e-4,2.6638990408123706,0.009551810742704926,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
factor(year)2013,7.055458083654573e-4,2.6433627908907547e-4,2.669122115196696,0.009418106390974203,0.6169868867796989,-1134.3936396128622,12,6,37,CSS,3,NA
(Intercept),-0.09375264174752948,0.013276473252840842,-7.061562205721214,9.054128298305754e-10,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
prs_omit_soc,0.0030998210590174355,4.277330571025527e-4,7.247092567536174,4.127921184641436e-10,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(rgn_code)CC,-0.0200152007738051,0.0029548080621107147,-6.773773576178615,3.043823896203201e-9,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(rgn_code)HG,0.001109812377508317,0.0010438695760750642,1.0631714947390238,0.29130691438803064,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(rgn_code)NC,-0.02019739372173844,0.0029230878188224963,-6.909608938767543,1.7191361137283464e-9,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(rgn_code)NV,-0.022269700041366216,0.0032447610186009486,-6.8632789637519425,2.0894217091881263e-9,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(rgn_code)SG,-0.0735829003061019,0.010354589380402205,-7.106307899120545,7.493458834670179e-10,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(rgn_code)WV,-0.059065556775835894,0.00819186482974239,-7.210269945053931,4.825263186184846e-10,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2002,-5.623743799451438e-4,0.0014100952081107477,-0.3988201482498588,0.6912226948204478,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2003,5.978482879456642e-4,0.0014394793892361613,0.4153225759369181,0.6791582457461638,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2004,-0.0023006210410200043,0.0014499838760447842,-1.5866528442340744,0.11703525599446875,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2005,1.456123930594295e-4,0.0014337421718518468,0.1015610727773697,0.9193913530141768,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2006,-7.391746899119065e-5,0.0014709071582266013,-0.05025298067099573,0.9600619000335803,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2007,-7.347152451826807e-4,0.0014136019593007749,-0.5197469063682544,0.6048566885751236,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2008,-0.002646724536518723,0.001481772103573029,-1.7861886656771437,0.07833827200300734,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2009,0.0017038290478007562,0.001495892374724092,1.139005102633147,0.2585294582676091,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2010,0.0011198048504835489,0.0014607218760824916,0.7666105839988872,0.4458546051430238,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2011,0.0016486935204530271,0.0014169619620344428,1.1635411285747355,0.24850542006758755,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2012,0.0012724632863935527,0.0015342117893660822,0.8293921968356919,0.40966235053440814,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
factor(year)2013,0.001502921917987967,0.0014934582660549056,1.006336736786131,0.31767102558972543,0.45431250439854676,-803.0253454548738,12,6,37,CW,3,NA
(Intercept),0.6687097604030251,0.9155356547222439,0.7304027505142866,0.4683011698880555,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
prs_omit_soc,-0.08799993269521847,0.06991371428859511,-1.2586934279012227,0.2135556632748568,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(rgn_code)CC,0.43738559459159965,0.29141603838043467,1.5008974695504103,0.13920699140241863,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(rgn_code)HG,1.2270078830474196,0.8100347831052976,1.5147595000101606,0.13566521369393136,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(rgn_code)NC,1.021643467797645,0.5708281328332677,1.7897566868801387,0.07910085292874544,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(rgn_code)NV,1.5065975173817892,1.0613893643917696,1.4194578991708162,0.16151269171100527,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(rgn_code)PO,0.2510378409711749,0.34588180021093196,0.7257908361124592,0.47110102438981893,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(rgn_code)WV,1.2532885416608615,0.852862933610896,1.4695075753317386,0.1474975266043189,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2002,0.26686948869500404,0.30867685221002367,0.864559447150984,0.3911050466046665,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2003,0.7289764597517526,0.3347894593079343,2.1774175962966953,0.03383821973361917,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2004,0.8858959104450517,0.33932252716366595,2.6107783584252164,0.011668901891157726,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2005,0.659809555718232,0.3199753771442857,2.062063530034393,0.044027338244335516,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2006,0.08952013935923825,0.3150216899679587,0.28417135140232236,0.7773659093352816,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
factor(year)2007,-0.1703476477777619,0.30953317213477144,-0.5503372921322699,0.5843575203779172,0.37633402516541326,119.26848668885341,12,6,37,FIS,3,NA
