term,estimate,std.error,statistic,p.value,adj_r_squared,aicc,yrs,rgns,params,intercept,rmse,rsquared,mae,model,goal,lag,model_error
factor(rgn_code)PO,-0.31061608020488635,0.1547455906837714,-2.0072693433937148,0.048230263568901297,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(rgn_code)WV,-0.08893644772600914,0.5623476654799027,-0.15815207065919185,0.8747510011950788,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2002,0.26207787054068044,0.20573104658491162,1.273885856758682,0.2065356038156487,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2003,0.37180408023854283,0.22424332345272177,1.6580385739641963,0.10137843784023252,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2004,0.574412594733843,0.22542964410850178,2.548079233347731,0.012822928936478944,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2005,0.4862638466161629,0.2154937190340609,2.2565105321668524,0.026875132448096764,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2006,0.2455250747116767,0.2154218650929685,1.1397407343294363,0.2579273790943874,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2007,-0.09113695517440198,0.22326055772771328,-0.4082089380317318,0.6842532170992917,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2008,-0.12318967595859207,0.2518280748929277,-0.48918166098426424,0.6261036790869416,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2009,0.012064684884070897,0.30456996709119166,0.03961219485721189,0.9685048325597456,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2010,-0.13292024174467956,0.34203493640173704,-0.38861597924183433,0.6986327305007172,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2011,-0.09058778938191162,0.35954702481278744,-0.2519497677086322,0.8017511610165879,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2012,0.05596463796242591,0.3689553925219561,0.1516840222333802,0.8798328795320881,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2013,-0.10490287918327407,0.3738167215589464,-0.2806265025967602,0.7797495118120739,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
factor(year)2014,-0.09530535591795794,0.39219867812930503,-0.2430027463951229,0.808649439436682,0.16411190912080087,121.62810679353535,13,6,39,TRUE,0.4258792546163723,0.06541266090209182,0.3419490862609065,prs_ecol_only,FIS,2,NA
(Intercept),0.25555796921552326,0.40163304481846784,0.6362971685535279,0.526469703923883,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
pressures,-0.0077652648645858075,0.03177826664838012,-0.24435772254373847,0.8076037444305394,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(rgn_code)CC,-0.21028054636788418,0.4687524333094035,-0.4485961702284902,0.6549828818487792,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(rgn_code)HG,-0.15449957823420382,0.5015188868520466,-0.3080633297859884,0.7588659593700681,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(rgn_code)NC,-0.1560692880643291,0.3392322101558396,-0.46006624191916373,0.6467651856197925,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(rgn_code)NV,-0.23281238049823383,0.4446784763722342,-0.5235521682937265,0.6020936558837012,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(rgn_code)PO,-0.3281931253981698,0.14827349308056756,-2.2134308606315702,0.02982863662367793,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(rgn_code)WV,-0.2692590863310765,0.31465081092843256,-0.8557393687833831,0.39479703345592265,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2002,0.27526778845594463,0.20315386458411205,1.3549719520200176,0.1793884858540302,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2003,0.4056508356994429,0.20694644476903362,1.960173010713844,0.05359338195588737,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2004,0.6091062854058018,0.2072860395521374,2.9384819485279277,0.004350425039961897,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2005,0.5110866589456096,0.20592848863931768,2.4818647595708545,0.015248104508670656,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2006,0.26927581372376613,0.2066818748854894,1.3028516113130697,0.19650833572281629,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2007,-0.05944298453682621,0.20790991036866618,-0.28590741264532227,0.7757167986758994,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2008,-0.07049586657838057,0.2127271545534045,-0.3313910098895381,0.7412493895048673,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2009,0.09379182599782362,0.22234460622047633,0.4218309029040259,0.6743238441487085,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2010,-0.032902607912638354,0.22905156883596833,-0.14364716242655834,0.8861543709576168,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2011,0.018497150202831405,0.23048636807649495,0.08025268633975124,0.9362445056975003,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2012,0.16917262411497236,0.2325738062977377,0.7273932813328082,0.46919100682275416,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2013,0.010413902794242086,0.23367431254435714,0.044565886086709985,0.9645687076391107,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
factor(year)2014,0.028165115971387645,0.23733015804514013,0.11867482920577943,0.9058420368297582,0.16248963939991512,121.8181183025236,13,6,39,TRUE,0.4277414338407043,0.06146846019907678,0.3425655639499878,prs_ecol_soc,FIS,2,NA
(Intercept),0.16678118246416326,0.1701880035391881,0.9799820139834924,0.3301248506269283,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(rgn_code)CC,-0.3193436913909924,0.14238949955687852,-2.2427474805712637,0.02775204090403939,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(rgn_code)HG,-0.2719436626933031,0.14238949955687835,-1.9098575635113708,0.0598279444228698,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(rgn_code)NC,-0.23120931886471782,0.1423894995568785,-1.623780683156061,0.10845737430827188,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(rgn_code)NV,-0.3356799534829538,0.1423894995568784,-2.357476882267321,0.020907083417523304,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(rgn_code)PO,-0.337539176324475,0.1423894995568784,-2.3705341852798827,0.02023199798542882,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(rgn_code)WV,-0.33771544273016074,0.14238949955687843,-2.3717721024453637,0.020169012633457956,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2002,0.27895074264886177,0.2013691614128552,1.385270419222463,0.16991870855208432,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2003,0.41596754473382214,0.20136916141285552,2.0656963649016147,0.04217805336139597,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2004,0.6198223509189301,0.20136916141285538,3.078040086029582,0.002875126849306217,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2005,0.5201054594240503,0.2013691614128554,2.5828456342314925,0.011668981254369826,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2006,0.2792708189280396,0.2013691614128552,1.386859919208122,0.16943520276944996,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2007,-0.04802804518588552,0.20136916141285538,-0.23850744994372022,0.8121130357062508,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2008,-0.05464363301910516,0.2013691614128552,-0.271360483580068,0.7868306816484254,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2009,0.11617797527887215,0.20136916141285527,0.5769402547229132,0.5656412546800964,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2010,-0.006789131496588733,0.20136916141285538,-0.03371485211019663,0.9731906635770824,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2011,0.045353873398777035,0.20136916141285524,0.22522750296303157,0.8223913392339783,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2012,0.19708320468539767,0.20136916141285527,0.9787159230470729,0.330746231742048,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2013,0.03886805190518827,0.20136916141285524,0.19301888944901258,0.8474458872960027,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
factor(year)2014,0.058371996294626055,0.20136916141285527,0.2898755493893596,0.7726806452016695,0.172585819317694,118.55864568740543,13,6,38,TRUE,0.4222724229242996,0.07112649517943133,0.339427242007812,intercept only,FIS,2,NA
(Intercept),0.012938805676912243,0.034969111166194146,0.37000670721710066,0.7122467761565765,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
prs_omit_soc,-9.334685437404815e-4,0.002876414085147596,-0.3245250913491417,0.7462936074470574,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(rgn_code)CC,-0.005338312852827123,0.011183455595156993,-0.4773401930561502,0.6342770595366554,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(rgn_code)HG,0.0024340093688039375,0.024886454272484523,0.09780458646915713,0.9223049549061434,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(rgn_code)NC,0.005836451548942918,0.020774421748813686,0.2809441157743034,0.7793981188369605,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(rgn_code)NV,0.018107528046387034,0.05898940260411788,0.3069623906501979,0.7595811060682002,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(rgn_code)PO,0.0033214610696555456,0.013208981214177176,0.25145475005223167,0.8020358053079555,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(rgn_code)SG,0.004627098260656239,0.02860716203030679,0.1617461478966083,0.8718683251535753,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(rgn_code)WV,0.015717454518197043,0.04808462905810242,0.3268706617078207,0.7445247001411577,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2002,-3.291409848139152e-4,0.012235140004724825,-0.02690128471654688,0.9785980289252776,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2003,-0.001189098880734835,0.012708404010124056,-0.09356791614332911,0.9256603827219465,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2004,0.0011209160074572727,0.01271142338676649,0.08818178526129711,0.9299281132887198,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2005,-0.01908358529719548,0.012628235736868654,-1.5111838023010742,0.13424494594057443,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2006,-0.03287677637263636,0.012649796785155121,-2.5989964053191867,0.010925208359795267,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2007,-5.038343971307683e-5,0.012834581583168806,-0.003925600486980376,0.9968765203286252,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2008,0.020490581179172906,0.013366895948822047,1.5329348906152465,0.12879972697124342,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2009,0.005598801624789344,0.015202332617164773,0.36828569442480186,0.7135250420175858,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2010,-0.010781412862890593,0.01601746989465572,-0.6731033636272259,0.5026062900346655,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2011,-0.017448705062526198,0.0166310035168913,-1.0491673003859567,0.29691034409409456,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2012,0.010532181974332661,0.017582808902238352,0.5990045181570436,0.5506746839866701,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2013,-6.037886788562085e-4,0.019067184018026297,-0.03166637917195224,0.9748082268411897,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
factor(year)2014,-0.021038527263048796,0.02158477075270317,-0.974693106731932,0.3323250413411285,0.11706362321826891,-479.8228179990437,13,7,41,TRUE,0.027338976225832687,0.033975152984824654,0.017083664349619793,prs_ecol_only,HAB,2,NA
(Intercept),-0.02698814512534329,0.025113446280165833,-1.0746492068138838,0.2854044865650849,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
pressures,0.002716512930470908,0.0021298535644304127,1.2754458690672408,0.20543384533372178,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(rgn_code)CC,-0.046745121019572955,0.03218268845892756,-1.4524927300349808,0.14984220764221554,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(rgn_code)HG,-0.04311572146739923,0.031202417387228423,-1.3818070866857608,0.17045132529673843,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(rgn_code)NC,-0.026281007221690845,0.02239787942920573,-1.1733703319887376,0.24374330439629915,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(rgn_code)NV,-0.04508746630251332,0.03590723856228677,-1.2556651000689458,0.2124875884449047,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(rgn_code)PO,-0.008676549462002177,0.011518674384671768,-0.7532593744943699,0.45326004691457944,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(rgn_code)SG,-0.027749875383796856,0.020632964902397834,-1.3449291226474165,0.18202755916437768,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(rgn_code)WV,-0.030969274082537752,0.026242425496973726,-1.1801223970745054,0.24106133318677744,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2002,6.258847975869337e-4,0.012111214381951702,0.05167812061188809,0.9588996986174076,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2003,0.0024527397433286224,0.012256437609429155,0.20011848642232505,0.8418394101269557,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2004,0.004919058990898735,0.01227608271318869,0.4007026594578083,0.6895887096473545,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2005,-0.015287316588476554,0.012289345123144087,-1.2439488382246255,0.21674857177882745,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2006,-0.02869373247999751,0.012341810047148924,-2.3249209289707093,0.022325694334534848,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2007,0.004541866868209962,0.01237370435842306,0.3670579752552606,0.7144374189764264,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2008,0.026088725331721328,0.012466538519046381,2.0927000138701666,0.03919070714880599,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2009,0.014188512463147602,0.012884648192190486,1.1011951782856906,0.27374811948930977,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2010,-0.0013017709977872823,0.013014487830876496,-0.1000247581544368,0.9205471442202526,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2011,-0.007509591293081092,0.013061080688932821,-0.5749594135379832,0.5667533162077802,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2012,0.021567718375171248,0.013263073973877727,1.6261477857734885,0.10741484259363225,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2013,0.012120636525590882,0.013618194493719179,0.8900325613047323,0.37582138010494837,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
factor(year)2014,-0.0058034963380933875,0.014191109444389371,-0.40895296881723864,0.6835457050665263,0.13172462029256882,-481.6981709146698,13,7,41,TRUE,0.0268204356166041,0.050827275721544635,0.017347106294427074,prs_ecol_soc,HAB,2,NA
(Intercept),0.002120988745234047,0.010515003826156683,0.2017106964771581,0.8405931253871224,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(rgn_code)CC,-0.00739061012256513,0.009178247803069205,-0.8052310507560834,0.42278534347464747,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(rgn_code)HG,-0.005067077143396358,0.009178247803069216,-0.5520745628268962,0.5822506175976158,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(rgn_code)NC,-2.0442345554905084e-4,0.00917824780306921,-0.02227260147418242,0.9822792697331404,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(rgn_code)NV,-8.005440703219428e-4,0.00917824780306921,-0.0872218845577737,0.9306867883762653,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(rgn_code)PO,2.530166137314711e-4,0.009178247803069214,0.027566984370029985,0.9780678796112305,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(rgn_code)SG,-0.00416084131541487,0.009178247803069212,-0.4533372169384533,0.6513851061698563,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(rgn_code)WV,4.025695316433868e-4,0.009178247803069218,0.0438612620056703,0.9651110956565065,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2002,-3.626522921533326e-5,0.012141680579123033,-0.002986837693431778,0.9976233898948683,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2003,-3.626522921533331e-5,0.012141680579123026,-0.0029868376934317846,0.9976233898948683,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2004,0.0022772501660158163,0.012141680579123026,0.1875564219611762,0.8516419575731764,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2005,-0.018027599007089053,0.01214168057912301,-1.4847696650895736,0.14106071991803712,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2006,-0.031793952861897366,0.012141680579123008,-2.61857925307024,0.0103426835238057,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2007,0.0012413036576878176,0.012141680579123019,0.10223491300060833,0.9187951604676776,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2008,0.022261837740920457,0.012141680579123019,1.8335054686909253,0.0699965093907034,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2009,0.008541561208931209,0.012141680579123017,0.703490851473887,0.4835460002824138,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
factor(year)2010,-0.00741392509134681,0.012141680579123019,-0.6106177018109556,0.5429747846239502,0.12574437681198913,-482.8665020735686,13,7,40,TRUE,0.026939970398974396,0.04322125098198621,0.016958089896218234,intercept only,HAB,2,NA
