term,estimate,std.error,statistic,p.value,goal,n_obs,years,adj_r_squared,aic
factor(rgn_name)Strait of Georgia,-3.4067589931711795,0.06620606441070313,-51.45690237736635,5.290448136207831e-68,HS,112,16,0.9813597267245977,-50.607043263245316
factor(rgn_name)West Vancouver Island,-0.3251005097180126,0.06447835356070386,-5.042010097418866,2.4071843753723283e-6,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2002,-0.03200424502533715,0.09342479473027293,-0.3425669290228223,0.732732013202599,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2003,-0.07553395869615055,0.09343084382691207,-0.8084477845034035,0.42098862935484227,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2004,-0.10574037073250163,0.09342802620629032,-1.1317842731583079,0.26076540744123944,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2005,-0.13581121879890085,0.0934270267857664,-1.4536609316522922,0.14955758222676646,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2006,-0.20084967593503938,0.093509024930178,-2.147917552182918,0.03443733071859792,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2007,-0.22774623235398375,0.09349051681665546,-2.436035654831362,0.016841686983028854,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2008,-0.2566418407361861,0.09347212233988184,-2.745651155785135,0.007306541069419747,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2009,-0.28342337058108535,0.09345724634729972,-3.032652701191793,0.003175903264009752,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2010,-0.311453558504395,0.09344589552338368,-3.3329827571341277,0.00125321314327657,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2011,-0.30631989681072064,0.09343604086312075,-3.278391228706537,0.0014903486849636145,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2012,-0.3017826437373432,0.09342988661362206,-3.2300439899425433,0.0017348510757924942,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2013,-0.29648420769708445,0.093425735671771315,-3.173474691585088,0.002068412401047617,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2014,-0.2915686902047273,0.09342480975630815,-3.120891452337587,0.0024312545036910163,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2015,-0.28663077714850554,0.09342671436208211,-3.06797449857486,0.0028555074056024568,HS,112,16,0.9813597267245977,-50.607043263245316
factor(year)2016,-0.2897826822916049,0.0934251706686206,-3.101762407472233,0.00257734787459468,HS,112,16,0.9813597267245977,-50.607043263245316
(Intercept),65.78946999999982,5.987178162500116e-14,1098839356611488.8,0,ICO,128,16,1,-7451.390447050486
pred_status,3.4146280683325957e-15,8.224822109779834e-16,4.151613278386151,6.775227826617333e-5,ICO,128,16,1,-7451.390447050486
factor(rgn_name)Central Coast,2.1316131599985278e-15,1.784505953636095e-14,0.11945116549794467,0.9051483673342472,ICO,128,16,1,-7451.390447050486
factor(rgn_name)Haida Gwaii,6.179288193189945e-16,1.7845059536361017e-14,0.034627445095372494,0.9724431906386435,ICO,128,16,1,-7451.390447050486
factor(rgn_name)North Coast,2.3820810754818635e-15,1.991234528882955e-14,0.1196283532115208,0.9050083450680841,ICO,128,16,1,-7451.390447050486
factor(rgn_name)North Vancouver Island,0.710530000000006,1.7845816000547318e-14,39814934771165.1,0,ICO,128,16,1,-7451.390447050486
factor(rgn_name)Pacific Offshore,0.7105300000000035,1.78513175378491e-14,39802664340797.734,0,ICO,128,16,1,-7451.390447050486
factor(rgn_name)Strait of Georgia,0.8772000000000003,1.785091570543438e-14,49140336242412.09,0,ICO,128,16,1,-7451.390447050486
factor(rgn_name)West Vancouver Island,0.710530000000004,1.7851660324755006e-14,39801900051543.54,0,ICO,128,16,1,-7451.390447050486
factor(year)2002,-7.718702933673712e-14,2.5234293681023768e-14,-3.0588147349169477,0.0028261024287962993,ICO,128,16,1,-7451.390447050486
factor(year)2003,-7.667389585758641e-14,2.5234293681023755e-14,-3.038479968046236,0.0030070389772462896,ICO,128,16,1,-7451.390447050486
factor(year)2004,-7.728825926255348e-14,2.5234293681023774e-14,-3.0628263362360073,0.002791620570399827,ICO,128,16,1,-7451.390447050486
factor(year)2005,-7.635677723253032e-14,2.5234293681023784e-14,-3.025912997515389,0.00312415737329481,ICO,128,16,1,-7451.390447050486
factor(year)2006,-6.200717982544791e-14,2.5494679160832536e-14,-2.4321616065170772,0.016717113319168916,ICO,128,16,1,-7451.390447050486
factor(year)2007,-6.159327617231447e-14,2.549467916083252e-14,-2.415926703127146,0.017438587128861247,ICO,128,16,1,-7451.390447050486
factor(year)2008,-6.145256169277122e-14,2.5494679160832523e-14,-2.4104073365700867,0.017690100940243068,ICO,128,16,1,-7451.390447050486
factor(year)2009,-6.138784086187569e-14,2.5494679160832552e-14,-2.4078687350647567,0.017806862316293835,ICO,128,16,1,-7451.390447050486
factor(year)2010,-6.147344952175455e-14,2.5494679160832545e-14,-2.411226638074197,0.01765256324162899,ICO,128,16,1,-7451.390447050486
factor(year)2011,-6.147344952175448e-14,2.549467916083253e-14,-2.411226638074196,0.017652563241629057,ICO,128,16,1,-7451.390447050486
factor(year)2012,-6.147344952175454e-14,2.5494679160832536e-14,-2.4112266380741976,0.017652563241628966,ICO,128,16,1,-7451.390447050486
factor(year)2013,-6.147344952175445e-14,2.549467916083251e-14,-2.4112266380741967,0.017652563241629015,ICO,128,16,1,-7451.390447050486
factor(year)2014,-6.14734495217545e-14,2.5494679160832523e-14,-2.411226638074197,0.01765256324162899,ICO,128,16,1,-7451.390447050486
factor(year)2015,-6.147344952175457e-14,2.549467916083254e-14,-2.4112266380741985,0.017652563241628928,ICO,128,16,1,-7451.390447050486
factor(year)2016,-6.147344952175453e-14,2.5494679160832536e-14,-2.411226638074197,0.01765256324162899,ICO,128,16,1,-7451.390447050486
(Intercept),71.45173129899665,2.37790712806749,30.04815892749563,4.428013106878301e-53,Index,128,16,0.9230272802285789,574.3927483276407
pred_status,0.008379368799384952,0.03242599145864449,0.2584151917165538,0.7965972138143602,Index,128,16,0.9230272802285789,574.3927483276407
factor(rgn_name)Central Coast,1.1394739992128171,0.7714595334679063,1.477036642596913,0.1426876175539775,Index,128,16,0.9230272802285789,574.3927483276407
factor(rgn_name)Haida Gwaii,3.7691580916979746,0.7758982596650127,4.857799388962769,4.208910956360242e-6,Index,128,16,0.9230272802285789,574.3927483276407
factor(rgn_name)North Coast,1.1082606435651912,0.7406418077329701,1.4963517208911894,0.13759065571250298,Index,128,16,0.9230272802285789,574.3927483276407
factor(rgn_name)North Vancouver Island,1.9530998209456676,0.7637136168976136,2.5573720014049552,0.011989114685510895,Index,128,16,0.9230272802285789,574.3927483276407
factor(rgn_name)Pacific Offshore,-18.436641033356207,0.7722195435945031,-23.874869765064368,5.286044817496728e-44,Index,128,16,0.9230272802285789,574.3927483276407
factor(rgn_name)Strait of Georgia,0.3960876349272586,0.7657523506909039,0.5172529141698182,0.6060780052920245,Index,128,16,0.9230272802285789,574.3927483276407
factor(rgn_name)West Vancouver Island,5.798091445439145,0.8103773177937525,7.1548047040907,1.2186824042442553e-10,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2002,-1.1343223166913035,1.0440527205632464,-1.0864607642412525,0.27978695484410526,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2003,3.3571831258020914,1.0450708542258007,3.212397620914543,0.001752504475066566,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2004,0.7219891916315962,1.0411804295850098,0.693433310035768,0.48958347594152885,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2005,1.0395989801438192,1.0454221194428008,0.9944298679062911,0.3223217292343643,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2006,2.2087272151876705,1.040970856629273,2.121795438481019,0.03623026083955692,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2007,2.5690939275544276,1.0470288810211714,2.453699199824154,0.015801064029807407,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2008,3.837022874744797,1.042687537931791,3.67993548897273,3.7164809960783053e-4,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2009,3.767432243215874,1.0416941683845276,3.6166394682409093,4.622538456917125e-4,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2010,3.815882586404412,1.0416003551421449,3.663480496685955,3.9343058124079053e-4,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2011,1.9458791995121498,1.0419401499350038,1.8675537166252147,0.0646400233763029,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2012,3.1190181070368848,1.0411930007152688,2.9956195488196826,0.003424032149523737,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2013,1.4067144747813483,1.0425933825515399,1.3492455432037123,0.1801882254400335,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2014,4.510571988124939,1.0426893187455364,4.325902171465251,3.497015503314453e-5,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2015,3.006975135659878,1.0438519260696653,2.880652955234569,0.004820229289298711,Index,128,16,0.9230272802285789,574.3927483276407
factor(year)2016,5.2711169196303,1.0412514917774063,5.062289909071395,1.797586508469976e-6,Index,128,16,0.9230272802285789,574.3927483276407
(Intercept),33.342227718722874,7.8807953153257815,4.23082016276736,6.590471865740015e-5,LSP,96,16,0.7531589072482163,797.2713403704702
pred_status,-0.01085187316293198,0.05777229576228958,-0.18783870399720998,0.8515172161475154,LSP,96,16,0.7531589072482163,797.2713403704702
factor(rgn_name)Haida Gwaii,23.817608546127875,4.908650089519381,4.8521707825501,6.5964250217592245e-6,LSP,96,16,0.7531589072482163,797.2713403704702
factor(rgn_name)North Coast,-21.805253917110996,5.004454003742221,-4.357169413647424,4.1798466509859384e-5,LSP,96,16,0.7531589072482163,797.2713403704702
factor(rgn_name)North Vancouver Island,-28.531550043982417,5.091400390478338,-5.6038708127022545,3.405473601289818e-7,LSP,96,16,0.7531589072482163,797.2713403704702
factor(rgn_name)Strait of Georgia,-31.884760857955385,5.19655938663719,-6.13574453511417,3.823783457916174e-8,LSP,96,16,0.7531589072482163,797.2713403704702
factor(rgn_name)West Vancouver Island,12.034622487702554,4.88939930217815,2.4613703532745466,0.01617132407015382,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2002,0.014027149634350197,7.962800717319591,0.001761584916201691,0.9985991996217888,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2003,0.24185657634142516,7.96284317566886,0.03037314323612932,0.9758512330352708,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2004,0.826251931040196,7.963306200388735,0.10375739802644558,0.9176425662246941,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2005,0.8226974922151425,7.962951604534972,0.10331564639255235,0.9179919413596072,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2006,8.302007640611496,8.15467880652684,1.0180667856552164,0.3119632231011454,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2007,11.017898051898365,8.154670678548655,1.3511150218342476,0.18077516913807365,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2008,27.44221185207639,8.145299915887232,3.3690855015112393,0.0012003313473946686,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2009,27.5586715713281,8.128472347448154,3.390387565257554,0.0011224975921412643,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2010,28.88368800691978,8.211917738531438,3.517289009288729,7.489477805277192e-4,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2011,29.467258342736194,8.042217882087137,3.6640711274896196,4.6390577346809336e-4,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2012,29.504535903896706,8.016788205142396,3.6803436923743256,4.396042657123867e-4,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2013,29.729851170065725,7.964446577048657,3.732820715470548,3.6922851695758637e-4,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2014,29.731700958973406,7.964658748878851,3.7329535258693416,3.690648614111737e-4,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2015,29.698159261989336,7.962702633019771,3.7296582116274033,3.7314601983899116e-4,LSP,96,16,0.7531589072482163,797.2713403704702
factor(year)2016,29.680867050413305,7.963258410557377,3.7272264091120753,3.76185304343723e-4,LSP,96,16,0.7531589072482163,797.2713403704702
(Intercept),60.97662548873231,1.9373382456775108,31.474434381698813,1.368186021237768e-44,LV,96,16,0.8681304426955403,418.978204830291
pred_status,0.1984555061695772,0.02804443105069948,7.0764675457599395,7.077521637198094e-10,LV,96,16,0.8681304426955403,418.978204830291
factor(rgn_name)Haida Gwaii,-2.4220247685686496,0.6799229514776224,-3.5622047517370254,6.476343986120791e-4,LV,96,16,0.8681304426955403,418.978204830291
factor(rgn_name)North Coast,-6.91953115014776,0.9045505772581711,-7.6496896073206875,5.940574239323251e-11,LV,96,16,0.8681304426955403,418.978204830291
factor(rgn_name)North Vancouver Island,-5.262211930931792,0.6813282961799595,-7.723460129919339,4.3122702921115344e-11,LV,96,16,0.8681304426955403,418.978204830291
factor(rgn_name)Strait of Georgia,0.0613519418549143,0.6842254598740083,0.08966626565783084,0.9287946712543332,LV,96,16,0.8681304426955403,418.978204830291
factor(rgn_name)West Vancouver Island,-2.2266692501843592,0.6798597214868936,-3.275189248326848,0.0016080445938565526,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2002,-1.031035251600419,1.1102913903703342,-0.9286168122554932,0.35610690274476,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2003,-2.072610865596682,1.110669786131328,-1.8660909763431812,0.06599134811041389,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2004,-3.1292357532745516,1.1112235743720995,-2.8160271483105785,0.006228689502566558,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2005,-4.242949324394703,1.112244462866745,-3.8147632701706153,2.8038680683218216e-4,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2006,-5.667586902173424,1.1175084535789805,-5.071627766234937,2.8272184136067674e-6,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2007,-4.514981025507744,1.112701594700953,-4.05767462454404,1.2159444549996808e-4,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2008,-3.2609302721484297,1.110194855490829,-2.937259397321507,0.004411700138310779,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2009,-1.9923509626083653,1.111486119987997,-1.792510879604939,0.07713820512623079,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2010,-0.7852505155274536,1.1154440291399306,-0.7039802043074501,0.4836545253676311,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2011,0.2717890049680465,1.1187901087294845,0.24293118329111285,0.8087308178174485,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2012,0.9792644026403302,1.1132884548763022,0.8796142620100524,0.3819158795109526,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2013,1.508716756756589,1.1101550209273703,1.359014487450842,0.17826969550654614,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2014,1.9723842280739163,1.1131466926288502,1.7718996437170895,0.08052776826724622,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2015,2.515269806247568,1.1207849239251142,2.244203818729834,0.027809626183237516,LV,96,16,0.8681304426955403,418.978204830291
factor(year)2016,3.3700606778473614,1.1246158194399805,2.996632823043103,0.0037134882369662843,LV,96,16,0.8681304426955403,418.978204830291
(Intercept),80.60788243338234,4.042837101757773,19.938444316328024,1.750663813468945e-31,LVF,96,16,0.7894901422885819,463.87925285479474
pred_status,-0.11336491119074979,0.05873674661585952,-1.9300509088826534,0.0574332169141694,LVF,96,16,0.7894901422885819,463.87925285479474
factor(rgn_name)Haida Gwaii,-2.5517045428671716,0.8592811756704544,-2.9695804064091167,0.004017837165111647,LVF,96,16,0.7894901422885819,463.87925285479474
factor(rgn_name)North Coast,-11.739655599826053,0.9130352005415798,-12.857834607978432,1.5231695267344146e-20,LVF,96,16,0.7894901422885819,463.87925285479474
factor(rgn_name)North Vancouver Island,-5.765521003007245,0.8641503310248202,-6.671895844985388,3.995046720655306e-9,LVF,96,16,0.7894901422885819,463.87925285479474
factor(rgn_name)Strait of Georgia,0.9229899310046265,0.8741339395396648,1.0558907385413843,0.2944532215698108,LVF,96,16,0.7894901422885819,463.87925285479474
factor(rgn_name)West Vancouver Island,-2.305329603623401,0.8590616884164585,-2.6835437253323495,0.008982630766252466,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2002,-0.7685758549897729,1.4043861125942563,-0.5472681964719937,0.5858412474347193,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2003,-1.5663774221822306,1.4093333133402066,-1.1114314884601852,0.2699807097317896,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2004,-2.405711329816568,1.4161926470850725,-1.6987175683818205,0.09357341528420808,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2005,-3.286065710022428,1.4239396417899213,-2.3077282305953477,0.02381205083605312,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2006,-5.097970292282789,1.4134357507481417,-3.606793085277769,5.600161670399276e-4,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2007,-4.53129189504294,1.4312520320592088,-3.165963641304711,0.0022450599280333587,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2008,-3.9996358204344706,1.4644123216544327,-2.7312224578360875,0.007884070781222859,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2009,-3.4533138124159577,1.5091483578073934,-2.2882533679016137,0.02497985646994109,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2010,-2.8469060035816045,1.5544650322415765,-1.8314377901935153,0.07106006233261894,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2011,-2.1258667071795982,1.5827778032355815,-1.3431239071168495,0.18333676614168137,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2012,-0.8044270988694688,1.5326236266006383,-0.5248693057497028,0.601243018092184,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2013,0.6051058100762676,1.4736398931965824,0.4106198623353548,0.6825378581677842,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2014,2.026216710256565,1.4286816967304374,1.418242226308069,0.1603177306032155,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2015,3.3739147456494694,1.407754644678982,2.3966639061729693,0.01907142783427017,LVF,96,16,0.7894901422885819,463.87925285479474
factor(year)2016,4.51516213143572,1.4041857299316323,3.2155020772469727,0.0019314074297078958,LVF,96,16,0.7894901422885819,463.87925285479474
(Intercept),95.92778218250461,2.701342537388924,35.51115079068311,3.134500398352203e-48,LVN,96,16,0.6123652591011691,411.3952267090193
pred_status,-0.09740752843087916,0.03283378113421432,-2.9666862927759485,0.0040517302263610834,LVN,96,16,0.6123652591011691,411.3952267090193
factor(rgn_name)Haida Gwaii,0.47876216838858593,0.6939114576335836,0.6899470575414447,0.4923856268492759,LVN,96,16,0.6123652591011691,411.3952267090193
factor(rgn_name)North Coast,5.656116436615478,0.6696106694428505,8.446873227575136,1.8487577467931106e-12,LVN,96,16,0.6123652591011691,411.3952267090193
factor(rgn_name)North Vancouver Island,1.1530154046605325,0.6596137833445218,1.7480159356498814,0.08460893497795983,LVN,96,16,0.6123652591011691,411.3952267090193
factor(rgn_name)Strait of Georgia,5.955778445400139,0.7797824578261427,7.637743559919907,6.25672043510113e-11,LVN,96,16,0.6123652591011691,411.3952267090193
factor(rgn_name)West Vancouver Island,4.019373176593093,0.7398958247150126,5.43235012596705,6.795063742766546e-7,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2002,-0.16572365785119564,1.0673321903376813,-0.15526905245757103,0.8770319638722506,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2003,-0.5132161860365908,1.067564823215105,-0.48073538475253996,0.6321228606280717,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2004,-0.9398691734072548,1.0672923047655583,-0.8806108403580281,0.381379594636147,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2005,-1.3505665918171705,1.0672110419559295,-1.2655103243140378,0.20965859308796486,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2006,-1.6775044096341196,1.0711372973467352,-1.5660965347667273,0.12159262090588635,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2007,-1.0720286727599586,1.0711018771785612,-1.000865273043717,0.32015356277719637,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2008,-0.6478722135106333,1.0708410622077331,-0.6050124863300695,0.5470215673472993,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2009,-0.2940823794941331,1.0704550610650798,-0.27472650668915277,0.7842919104423783,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2010,0.05755594648956149,1.0695585054034509,0.05381280799394014,0.9572293200320446,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2011,0.40154902222826194,1.06806312224626,0.3759600101010491,0.7080222990304106,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2012,0.9077461661687218,1.0693160682182183,0.8489035123930032,0.39867282770898216,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2013,1.2644517718882133,1.0714614733779129,1.1801187474355705,0.24173270809135627,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2014,1.5541771679060126,1.074007177282423,1.4470826646043198,0.15209682719559195,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2015,1.74855257523449,1.0761109552136037,1.624881306860601,0.1084398471597357,LVN,96,16,0.6123652591011691,411.3952267090193
factor(year)2016,1.9249754853074363,1.0763758666100938,1.7883859579366983,0.0778068975367383,LVN,96,16,0.6123652591011691,411.3952267090193
(Intercept),100.66500270835498,1.3376328686931803e-13,752560774068755.5,0,SAL,78,12,1,-4577.028312021304
pred_status,-0.05886002708355025,1.4107262078419277e-15,-41723210894048.65,0,SAL,78,12,1,-4577.028312021304
factor(rgn_name)Central Coast,-5.8451944895975845e-15,1.7510246381013474e-14,-0.3338156621220124,0.7396825633428967,SAL,78,12,1,-4577.028312021304
factor(rgn_name)Haida Gwaii,-3.2779745604794782e-15,1.751024638101348e-14,-0.18720322313875698,0.8521329012962813,SAL,78,12,1,-4577.028312021304
factor(rgn_name)North Coast,-4.4889573455440627e-14,1.845742031824104e-14,-2.4320610725366265,0.018014155765390095,SAL,78,12,1,-4577.028312021304
factor(rgn_name)North Vancouver Island,-6.8607807096642136e-15,1.7510246381013468e-14,-0.3918152012471638,0.6965829733948696,SAL,78,12,1,-4577.028312021304
factor(rgn_name)Strait of Georgia,-1.6169735391688024e-15,1.7510246381013468e-14,-0.09234441960349014,0.9267320395251504,SAL,78,12,1,-4577.028312021304
factor(rgn_name)West Vancouver Island,-9.011780113733791e-15,1.751024638101347e-14,-0.5146575278064249,0.6086830728633671,SAL,78,12,1,-4577.028312021304
factor(year)2004,-27.769180612338168,6.165173035000565e-14,-450420133460789.75,0,SAL,78,12,1,-4577.028312021304
factor(year)2005,-26.200944444444456,2.313760085367041e-14,-1132396768798442.5,0,SAL,78,12,1,-4577.028312021304
factor(year)2008,-26.71326398053523,1.898429580543716e-14,-1407124301807627.5,0,SAL,78,12,1,-4577.028312021304
factor(year)2009,-37.791619927554905,3.798235141658823e-14,-994978418083141,0,SAL,78,12,1,-4577.028312021304
factor(year)2010,-27.918184001017792,3.954496724609331e-14,-705985766210891.5,0,SAL,78,12,1,-4577.028312021304
factor(year)2011,-19.102700541576404,2.3857260619526753e-14,-800708046335427.75,0,SAL,78,12,1,-4577.028312021304
factor(year)2012,-43.744256960931246,8.905006198620696e-14,-491232189908041.06,0,SAL,78,12,1,-4577.028312021304
factor(year)2013,-49.299465280515655,5.085544138941538e-14,-969403940534403.25,0,SAL,78,12,1,-4577.028312021304
factor(year)2014,-14.392660016182978,6.523514781901502e-14,-220627384122945.8,0,SAL,78,12,1,-4577.028312021304
factor(year)2015,-41.51114406769168,4.4594480452051955e-14,-930858340469388.75,0,SAL,78,12,1,-4577.028312021304
(Intercept),62.6454649322667,4.158710262192268,15.063676231977528,6.807237233259132e-28,SP,128,16,0.7420897593985083,869.5544617133598
pred_status,-0.05376215080687365,0.0468546834324544,-1.1474232001668956,0.2538394888857217,SP,128,16,0.7420897593985083,869.5544617133598
factor(rgn_name)Central Coast,-7.69722257318973,2.331969096220657,-3.300739527665421,0.0013217505698560055,SP,128,16,0.7420897593985083,869.5544617133598
factor(rgn_name)Haida Gwaii,4.0021221168062215,2.338982061248249,1.7110529332877404,0.09005246216023509,SP,128,16,0.7420897593985083,869.5544617133598
factor(rgn_name)North Coast,-19.09508895148656,2.380680939601898,-8.020851779776788,1.6582182989174318e-12,SP,128,16,0.7420897593985083,869.5544617133598
factor(rgn_name)North Vancouver Island,-22.133908297092294,2.392332033572061,-9.2520218709120865,3.1504142553607673e-15,SP,128,16,0.7420897593985083,869.5544617133598
factor(rgn_name)Pacific Offshore,0.3674028965873789,2.3506761859469507,0.15629668551705417,0.8761021642841432,SP,128,16,0.7420897593985083,869.5544617133598
factor(rgn_name)Strait of Georgia,-23.84309401442685,2.4242553940589016,-9.835223662019638,1.5715004065985566e-16,SP,128,16,0.7420897593985083,869.5544617133598
factor(rgn_name)West Vancouver Island,-1.4323771348214198,2.3329699738936114,-0.6139715259304659,0.5405748471368093,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2002,-0.09579677742513348,3.2984602890626498,-0.02904287729119723,0.9768860535270106,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2003,0.29220592292398007,3.3021776365178512,0.08848885647233425,0.9296583140097194,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2004,0.29016400252453545,3.297367039823819,0.0879986968451165,0.930046935238322,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2005,0.6145947524545496,3.3084351557838523,0.18576599616290093,0.8529901078962504,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2006,2.8658128919811094,3.313192438298901,0.8649702500988773,0.38904592422704065,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2007,3.8842822915314104,3.3131913188958335,1.172368848541442,0.24372750249575562,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2008,10.055646265117034,3.311911921329517,3.0362058243023404,0.0030279272105902125,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2009,10.122099272523636,3.3096743943188986,3.058336883500793,0.0028302360101384993,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2010,10.514671252871677,3.3214340777996596,3.165702225779926,0.002029991097978318,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2011,10.978509249942332,3.2999794415499846,3.3268417105004082,0.001214841031710907,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2012,11.04776417837956,3.2981211120700515,3.349714520169782,0.0011278733609557032,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2013,11.4376194751892,3.307743662010771,3.4578312722807225,7.902395702618541e-4,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2014,11.441056046532351,3.307982272441095,3.4586207253431045,7.881674054456405e-4,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2015,11.378741674240308,3.3040746760491753,3.443851241233555,8.277949672266814e-4,SP,128,16,0.7420897593985083,869.5544617133598
factor(year)2016,11.346615890311876,3.30240725243168,3.4358620917989318,8.50004395270642e-4,SP,128,16,0.7420897593985083,869.5544617133598
(Intercept),86.56621315769208,0.1169662653959689,740.0955554547053,2.3331100559418794e-195,SPP,128,16,0.9996819277769498,-368.2795172391285
pred_status,7.869766371153542e-4,0.0013360870548377911,0.5890159883413418,0.5571277971651274,SPP,128,16,0.9996819277769498,-368.2795172391285
factor(rgn_name)Central Coast,2.0815817145848623,0.018547275424665756,112.23113190073171,2.4120094875981953e-110,SPP,128,16,0.9996819277769498,-368.2795172391285
