csd_id,type,name,year,ohibc_pop,fn,rgn_id
5919801,R,Halalt 2,2001,115,TRUE,6
5919802,R,Squaw-hay-one 11,2001,45,TRUE,6
5919803,R,Tsussie 6,2001,67,TRUE,6
5919804,R,Chemainus 13,2001,557,TRUE,6
5919805,R,Claoose 4,2001,0,TRUE,5
5919806,R,Cowichan 9,2001,15,TRUE,6
5919807,R,Cowichan 1,2001,1191,TRUE,6
5919808,R,Kil-pah-las 3,2001,10,TRUE,6
5919809,R,Kuper Island 7,2001,302,TRUE,6
5919810,R,Lyacksun 3,2001,0,TRUE,6
5919811,R,Shingle Point 4,2001,0,TRUE,6
5919812,R,Cowichan Lake,2001,10,TRUE,6
5919814,R,Malachan 11,2001,184,TRUE,5
5919815,R,Malahat 11,2001,98,TRUE,6
5919816,R,Oyster Bay 12,2001,58,TRUE,6
5919817,R,Portier Pass 5,2001,0,TRUE,6
5919818,R,Theik 2,2001,29,TRUE,6
5919819,R,Wyah 3,2001,0,TRUE,5
5921007,C,Nanaimo,2001,73e3,FALSE,6
5921010,RDA,Nanaimo A,2001,6423,FALSE,6
5921014,RDA,Nanaimo B,2001,3522,FALSE,6
5921016,RDA,Nanaimo C,2001,16,FALSE,5
5921016,RDA,Nanaimo C,2001,913,FALSE,6
5921018,C,Parksville,2001,10323,FALSE,6
5921020,RDA,Nanaimo D,2001,4656,FALSE,6
5921023,T,Qualicum Beach,2001,6921,FALSE,6
5921030,RDA,Nanaimo E,2001,4820,FALSE,6
5921032,RDA,Nanaimo F,2001,8,FALSE,5
5921032,RDA,Nanaimo F,2001,5538,FALSE,6
5921034,RDA,Nanaimo G,2001,7041,FALSE,6
5921036,RDA,Nanaimo H,2001,171,FALSE,5
5921036,RDA,Nanaimo H,2001,2937,FALSE,6
5921801,R,Nanaimo River 3,2001,33,TRUE,6
5921802,R,Nanaimo River 2,2001,20,TRUE,6
5921803,R,Nanaimo River 4,2001,158,TRUE,6
5921804,R,Nanaimo Town 1,2001,238,TRUE,6
5921805,R,Nanoose,2001,207,TRUE,6
5921806,R,Qualicum,2001,71,TRUE,6
5923008,C,Port Alberni,2001,17743,FALSE,5
5923019,DM,Ucluelet,2001,1559,FALSE,5
5923025,DM,Tofino,2001,1466,FALSE,5
5923033,RDA,Alberni-Clayoquot B,2001,494,FALSE,5
5923033,RDA,Alberni-Clayoquot B,2001,8,FALSE,6
5923035,RDA,Alberni-Clayoquot D,2001,1886,FALSE,5
5923035,RDA,Alberni-Clayoquot D,2001,130,FALSE,6
5923037,RDA,Alberni-Clayoquot E,2001,2779,FALSE,5
5923039,RDA,Alberni-Clayoquot F,2001,1886,FALSE,5
5923039,RDA,Alberni-Clayoquot F,2001,11,FALSE,6
5923047,RDA,Alberni-Clayoquot A,2001,285,FALSE,5
5923049,RDA,Alberni-Clayoquot C,2001,369,FALSE,5
5923049,RDA,Alberni-Clayoquot C,2001,0,FALSE,6
5923801,R,Ahahswinis 1,2001,117,TRUE,5
5923802,R,Alberni 2,2001,10,TRUE,5
5923803,R,Anacla 12,2001,84,TRUE,5
5923804,R,Clakamucus 2,2001,5,TRUE,5
5923805,R,Elhlateese 2,2001,21,TRUE,5
5923806,R,Hesquiat 1,2001,5,TRUE,5
5923807,R,Ittatsoo 1,2001,208,TRUE,5
5923808,R,Marktosis 15,2001,557,TRUE,5
5923809,R,Numukamis 1,2001,5,TRUE,5
5923810,R,Macoah 1,2001,10,TRUE,5
5923812,R,Openit 27,2001,0,TRUE,5
5923813,R,Opitsat 1,2001,148,TRUE,5
5923814,R,Sachsa 4,2001,10,TRUE,5
5923815,R,Stuart Bay 6,2001,0,TRUE,5
5923816,R,Tsahaheh 1,2001,322,TRUE,5
5923821,R,Keeshan 9,2001,0,TRUE,5
5923822,R,Klehkoot 2,2001,10,TRUE,5
5923823,R,Esowista 3,2001,140,TRUE,5
5923824,R,Refuge Cove 6,2001,77,TRUE,5
5925005,T,Comox,2001,11172,FALSE,6
5925010,C,Courtenay,2001,18304,FALSE,6
5925014,VL,Cumberland,2001,2618,FALSE,6
5925018,RDA,Comox-Strathcona A,2001,244,FALSE,5
5925018,RDA,Comox-Strathcona A,2001,4536,FALSE,6
5925019,RDA,Comox-Strathcona K,2001,1982,FALSE,6
5925022,RDA,Comox-Strathcona B,2001,7941,FALSE,6
5925024,RDA,Comox-Strathcona C,2001,7,FALSE,5
5925024,RDA,Comox-Strathcona C,2001,7577,FALSE,6
5925025,VL,Gold River,2001,1359,FALSE,5
5925029,VL,Zeballos,2001,224,FALSE,5
5925030,VL,Tahsis,2001,600,FALSE,5
5925034,DM,Campbell River,2001,15613,FALSE,4
5925034,DM,Campbell River,2001,12843,FALSE,6
5925039,VL,Sayward,2001,379,FALSE,4
5925042,RDA,Comox-Strathcona D,2001,240,FALSE,4
5925042,RDA,Comox-Strathcona D,2001,25,FALSE,5
5925042,RDA,Comox-Strathcona D,2001,4656,FALSE,6
5925046,RDA,Comox-Strathcona H,2001,785,FALSE,4
5925046,RDA,Comox-Strathcona H,2001,0,FALSE,6
5925049,RDA,Comox-Strathcona G,2001,3,FALSE,4
5925049,RDA,Comox-Strathcona G,2001,153,FALSE,5
5925049,RDA,Comox-Strathcona G,2001,1,FALSE,6
5925052,RDA,Comox-Strathcona I,2001,938,FALSE,6
5925054,RDA,Comox-Strathcona J,2001,1634,FALSE,4
5925054,RDA,Comox-Strathcona J,2001,906,FALSE,6
5925801,R,Comox 1,2001,254,TRUE,6
5925802,R,Pentledge 2,2001,0,TRUE,6
5925803,R,Ahaminaquus 12,2001,0,TRUE,5
5925804,R,Campbell River 11,2001,284,TRUE,4
5925805,R,Chenahkint 12,2001,10,TRUE,5
5925806,R,Houpsitas 6,2001,160,TRUE,5
5925808,R,Nuchatl 2,2001,0,TRUE,5
5925809,R,Nuchatl 1,2001,0,TRUE,5
5925812,R,Quinsam 12,2001,212,TRUE,4
5925813,R,Village Island 1,2001,10,TRUE,5
5925814,R,Yuquot 1,2001,5,TRUE,5
5925815,R,Aupe 6,2001,0,TRUE,6
5925816,R,Aupe 6A,2001,0,TRUE,6
5925817,R,Cape Mudge 10,2001,181,TRUE,4
5925818,R,Squirrel Cove 8,2001,0,TRUE,6
5925819,R,Tatpo-oose 10,2001,0,TRUE,4
5925820,R,Tork 7,2001,62,TRUE,6
5925825,R,Matsayno 5,2001,0,TRUE,4
5925830,R,Saaiyouck 6,2001,0,TRUE,4
5925833,R,Oclucje 7,2001,32,TRUE,5
5925835,R,Tsa Xana 18,2001,175,TRUE,5
5927008,DM,Powell River,2001,12983,FALSE,6
5927010,RDA,Powell River A,2001,988,FALSE,6
5927012,RDA,Powell River B,2001,1450,FALSE,6
5927016,RDA,Powell River C,2001,2135,FALSE,6
5927018,RDA,Powell River D,2001,1129,FALSE,6
5927020,RDA,Powell River E,2001,367,FALSE,6
5927802,R,Sliammon 1,2001,677,TRUE,6
5927805,R,Harwood Island 2,2001,0,TRUE,6
5927806,IGD,Sechelt (Part),2001,36,TRUE,6
5929005,T,Gibsons,2001,3906,FALSE,6
5929011,DM,Sechelt,2001,7775,FALSE,6
5929018,RDA,Sunshine Coast A,2001,2374,FALSE,6
5929022,RDA,Sunshine Coast B,2001,2353,FALSE,6
5929024,RDA,Sunshine Coast D,2001,3090,FALSE,6
5929026,RDA,Sunshine Coast E,2001,3311,FALSE,6
5929028,RDA,Sunshine Coast F,2001,1971,FALSE,6
5929801,R,Chekwelp 26,2001,24,TRUE,6
5929802,R,Chekwelp 26A,2001,0,TRUE,6
5929803,IGD,Sechelt (Part),2001,795,TRUE,6
5929804,R,Schaltuuch 27,2001,0,TRUE,6
5931006,DM,Squamish,2001,14247,FALSE,6
5931012,VL,Pemberton,2001,1637,FALSE,6
5931017,RDA,Squamish-Lillooet C,2001,1402,FALSE,6
5931020,DM,Whistler,2001,8896,FALSE,6
5931021,RDA,Squamish-Lillooet D,2001,750,FALSE,6
5931032,RDA,Squamish-Lillooet A,2001,1,FALSE,6
5931034,RDA,Squamish-Lillooet B,2001,0,FALSE,6
5931801,R,Cheakamus 11,2001,45,TRUE,6
5931802,R,Kowtain 17,2001,23,TRUE,6
5931803,R,Mount Currie  1,2001,117,TRUE,6
5931804,R,Mount Currie 10,2001,183,TRUE,6
5931806,R,Seaichem 16,2001,0,TRUE,6
5931807,R,Stawamus 24,2001,50,TRUE,6
5931808,R,Waiwakum 14,2001,91,TRUE,6
5931809,R,Yekwaupsum 18,2001,24,TRUE,6
5931811,R,Mount Currie  2,2001,0,TRUE,6
5931812,R,Nesuch 3,2001,88,TRUE,6
5931837,R,Mount Currie  8,2001,50,TRUE,6
5931838,R,Mount Currie  6,2001,704,TRUE,6
5933037,RDA,Thompson-Nicola I,2001,0,FALSE,6
5941039,RDA,Cariboo J,2001,55,FALSE,3
5941039,RDA,Cariboo J,2001,190,FALSE,4
5941039,RDA,Cariboo J,2001,0,FALSE,6
5943008,VL,Alert Bay,2001,583,FALSE,4
5943012,T,Port McNeill,2001,2821,FALSE,4
5943017,VL,Port Alice,2001,1126,FALSE,4
5943023,DM,Port Hardy,2001,4574,FALSE,4
5943027,RDA,Mount Waddington B,2001,166,FALSE,4
5943027,RDA,Mount Waddington B,2001,3,FALSE,5
5943031,RDA,Mount Waddington C,2001,825,FALSE,4
5943031,RDA,Mount Waddington C,2001,4,FALSE,5
5943033,RDA,Mount Waddington D,2001,400,FALSE,4
5943033,RDA,Mount Waddington D,2001,1,FALSE,5
5943037,RDA,Mount Waddington A,2001,10,FALSE,3
5943037,RDA,Mount Waddington A,2001,876,FALSE,4
5943801,R,Alert Bay 1,2001,281,TRUE,4
5943802,R,Alert Bay 1A,2001,411,TRUE,4
5943804,R,Fort Rupert 1,2001,36,TRUE,4
5943805,R,Quattishe 1,2001,0,TRUE,4
5943806,R,Tsulquate 4,2001,387,TRUE,4
5943807,R,Dead Point 5,2001,0,TRUE,4
5943808,R,Gwayasdums 1,2001,35,TRUE,4
5943809,R,Hopetown 10A,2001,5,TRUE,4
5943810,R,Karlukwees 1,2001,0,TRUE,4
5943813,R,Quaee 7,2001,95,TRUE,4
5943815,R,Kippase 2,2001,269,TRUE,4
5943816,R,Quatsino Subdivision 18,2001,198,TRUE,4
5943817,R,Thomas Point 5,2001,0,TRUE,4
5943820,R,Apsagayu 1A,2001,0,TRUE,4
5943824,R,Compton Island 6,2001,0,TRUE,4
5943828,R,Mahmalillikullah 1,2001,0,TRUE,4
5943832,R,Glen-Gla-Ouch 5,2001,0,TRUE,4
5943836,R,Hope Island 1,2001,5,TRUE,4
5945006,RDA,Central Coast A,2001,132,FALSE,3
5945006,RDA,Central Coast A,2001,10,FALSE,4
5945010,RDA,Central Coast C,2001,566,FALSE,3
5945010,RDA,Central Coast C,2001,0,FALSE,4
5945012,RDA,Central Coast D,2001,516,FALSE,3
5945014,RDA,Central Coast E,2001,167,FALSE,3
5945801,R,Bella Bella 1,2001,1253,TRUE,3
5945802,R,Bella Coola 1,2001,909,TRUE,3
5945803,R,Katit 1,2001,96,TRUE,3
5947007,DM,Port Edward,2001,659,FALSE,1
5947012,C,Prince Rupert,2001,14643,FALSE,1
5947016,RDA,Skeena-Queen Charlotte A,2001,91,FALSE,1
5947021,RDA,Skeena-Queen Charlotte C,2001,50,FALSE,1
5947023,VL,Masset,2001,926,FALSE,2
5947025,RDA,Skeena-Queen Charlotte F,2001,1045,FALSE,2
5947027,RDA,Skeena-Queen Charlotte D,2001,538,FALSE,2
5947030,VL,Port Clements,2001,516,FALSE,2
5947032,RDA,Skeena-Queen Charlotte E,2001,460,FALSE,2
5947803,R,Masset 1,2001,707,TRUE,2
5947804,R,Skidegate 1,2001,743,TRUE,2
5947806,R,Kulkayu (Hartley Bay) 4,2001,162,TRUE,1
5947807,R,Dolphin Island 1,2001,368,TRUE,1
5947809,R,Lax Kw'alaams,2001,785,TRUE,1
5949005,DM,Kitimat,2001,10285,FALSE,1
5949011,C,Terrace,2001,12109,FALSE,1
5949013,RDA,Kitimat-Stikine C (Part 1),2001,2627,FALSE,1
5949018,RDA,Kitimat-Stikine E,2001,4475,FALSE,1
5949020,RDA,Kitimat-Stikine C (Part 2),2001,6,FALSE,1
5949020,RDA,Kitimat-Stikine C (Part 2),2001,2,FALSE,3
5949028,RDA,Kitimat-Stikine B,2001,75,FALSE,1
5949032,DM,Stewart,2001,45,FALSE,1
5949035,NL,Nisga'a,2001,33,TRUE,1
5949039,RDA,Kitimat-Stikine A,2001,14,FALSE,1
5949802,R,Kitasoo 1,2001,295,TRUE,3
5949803,R,Kitamaat 2,2001,511,TRUE,1
5949804,R,Kitsumkaylum 1,2001,265,TRUE,1
5949805,R,Kshish 4,2001,58,TRUE,1
5949807,R,Kulspai 6,2001,75,TRUE,1
5949831,R,Gitzault 24,2001,0,TRUE,1
5949842,NVL,Gingolx,2001,339,TRUE,1
5951031,RDA,Bulkley-Nechako E,2001,1,FALSE,1
5951031,RDA,Bulkley-Nechako E,2001,21,FALSE,3
5951051,RDA,Bulkley-Nechako A,2001,478,FALSE,1
5951053,RDA,Bulkley-Nechako G,2001,1,FALSE,1
5909014,RDA,Fraser Valley A,2006,1,FALSE,6
5909016,RDA,Fraser Valley B,2006,13,FALSE,6
5909020,CY,Chilliwack,2006,69217,FALSE,6
5909027,VL,Harrison Hot Springs,2006,1573,FALSE,6
5909032,DM,Kent,2006,4718,FALSE,6
5909034,RDA,Fraser Valley D,2006,1130,FALSE,6
5909036,RDA,Fraser Valley E,2006,3473,FALSE,6
5909048,RDA,Fraser Valley C,2006,950,FALSE,6
5909052,CY,Abbotsford,2006,123864,FALSE,6
5909056,DM,Mission,2006,34505,FALSE,6
5909060,RDA,Fraser Valley F,2006,1339,FALSE,6
5909062,RDA,Fraser Valley G,2006,1914,FALSE,6
5909064,RDA,Fraser Valley H,2006,394,FALSE,6
5909807,IRI,Ohamil 1,2006,89,TRUE,6
5909810,IRI,Lukseetsissum 9,2006,15,TRUE,6
5909821,IRI,Kwawkwawapilt 6,2006,351,TRUE,6
5909822,IRI,Skowkale 10,2006,423,TRUE,6
5909823,IRI,Skowkale 11,2006,215,TRUE,6
5909824,IRI,Skwah 4,2006,230,TRUE,6
5909825,IRI,Skwali 3,2006,10,TRUE,6
5909826,IRI,Skway 5,2006,89,TRUE,6
5909827,IRI,Soowahlie 14,2006,211,TRUE,6
5909828,IRI,Squiaala 7,2006,99,TRUE,6
5909829,IRI,Squiaala 8,2006,15,TRUE,6
5909830,IRI,Tzeachten 13,2006,1188,TRUE,6
5909831,IRI,Yakweakwioose 12,2006,37,TRUE,6
5909832,IRI,Seabird Island,2006,548,TRUE,6
5909833,IRI,Scowlitz 1,2006,10,TRUE,6
5909834,IRI,Tseatah 2,2006,10,TRUE,6
5909835,IRI,Aitchelitch 9,2006,15,TRUE,6
5909837,IRI,Cheam 1,2006,205,TRUE,6
5909838,IRI,Schelowat 1,2006,5,TRUE,6
5909839,IRI,Chehalis 5,2006,560,TRUE,6
5909842,IRI,Douglas 8,2006,10,TRUE,6
5909843,IRI,Peters 1,2006,43,TRUE,6
5909844,IRI,Popkum 1,2006,15,TRUE,6
5909845,IRI,Skookumchuck 4,2006,72,TRUE,6
5909846,IRI,Franks 10,2006,0,TRUE,6
5909848,IRI,Tipella 7,2006,34,TRUE,6
5909849,IRI,Skwahla 2,2006,0,TRUE,6
5909852,IRI,Baptiste Smith 1A,2006,10,TRUE,6
5909855,IRI,Sachteen 2,2006,0,TRUE,6
5909860,IRI,Sachteen 2A,2006,0,TRUE,6
5909865,IRI,Samahquam 1,2006,0,TRUE,6
5909875,IRI,Baptiste Smith 1B,2006,71,TRUE,6
5909877,IRI,Upper Sumas 6,2006,182,TRUE,6
5909878,IRI,Matsqui Main 2,2006,75,TRUE,6
5909879,IRI,Holachten 8,2006,266,TRUE,6
5909880,IRI,Lakahahmen 11,2006,214,TRUE,6
5909881,IRI,Skweahm 10,2006,304,TRUE,6
5909882,IRI,Squawkum Creek 3,2006,97,TRUE,6
5915001,DM,Langley,2006,93726,FALSE,6
5915002,CY,Langley,2006,23606,FALSE,6
5915004,CY,Surrey,2006,394976,FALSE,6
5915007,CY,White Rock,2006,18755,FALSE,6
5915011,DM,Delta,2006,96723,FALSE,6
5915015,CY,Richmond,2006,174461,FALSE,6
5915020,RDA,Greater Vancouver A,2006,11050,FALSE,6
5915022,CY,Vancouver,2006,578041,FALSE,6
5915025,CY,Burnaby,2006,202799,FALSE,6
5915029,CY,New Westminster,2006,58549,FALSE,6
5915034,CY,Coquitlam,2006,114565,FALSE,6
5915036,VL,Belcarra,2006,676,FALSE,6
5915038,VL,Anmore,2006,1785,FALSE,6
5915039,CY,Port Coquitlam,2006,52687,FALSE,6
5915043,CY,Port Moody,2006,27512,FALSE,6
5915046,DM,North Vancouver,2006,82562,FALSE,6
5915051,CY,North Vancouver,2006,45165,FALSE,6
5915055,DM,West Vancouver,2006,42131,FALSE,6
5915062,IM,Bowen Island,2006,3362,FALSE,6
5915065,VL,Lions Bay,2006,1328,FALSE,6
5915070,DM,Pitt Meadows,2006,15623,FALSE,6
5915075,DM,Maple Ridge,2006,68949,FALSE,6
5915801,IRI,Semiahmoo,2006,109,TRUE,6
5915802,IRI,Tsawwassen,2006,674,TRUE,6
5915803,IRI,Musqueam 2,2006,1371,TRUE,6
5915804,IRI,Coquitlam 2,2006,5,TRUE,6
5915805,IRI,Coquitlam 1,2006,24,TRUE,6
5915806,IRI,Burrard Inlet 3,2006,1405,TRUE,6
5915807,IRI,Mission 1,2006,569,TRUE,6
5915808,IRI,Capilano 5,2006,2492,TRUE,6
5915809,IRI,Barnston Island 3,2006,49,TRUE,6
5915810,IRI,Musqueam 4,2006,5,TRUE,6
5915811,IRI,Seymour Creek 2,2006,75,TRUE,6
5915813,IRI,Katzie 2,2006,37,TRUE,6
5915816,IRI,McMillan Island 6,2006,63,TRUE,6
5915825,IRI,Matsqui 4,2006,426,TRUE,6
5915830,IRI,Katzie 1,2006,246,TRUE,6
5915835,IRI,Langley 5,2006,0,TRUE,6
5915840,IRI,Whonnock 1,2006,0,TRUE,6
5917005,DM,North Saanich,2006,10823,FALSE,6
5917010,T,Sidney,2006,11315,FALSE,6
5917015,DM,Central Saanich,2006,1290,FALSE,5
5917015,DM,Central Saanich,2006,14455,FALSE,6
5917021,DM,Saanich,2006,93375,FALSE,5
5917021,DM,Saanich,2006,14890,FALSE,6
5917027,RDA,Capital F,2006,9640,FALSE,6
5917029,RDA,Capital G,2006,22,FALSE,5
5917029,RDA,Capital G,2006,5079,FALSE,6
5917030,DM,Oak Bay,2006,17908,FALSE,5
5917034,CY,Victoria,2006,78057,FALSE,5
5917040,DM,Esquimalt,2006,16840,FALSE,5
5917041,CY,Colwood,2006,14687,FALSE,5
5917042,DM,Metchosin,2006,4795,FALSE,5
5917044,CY,Langford,2006,16165,FALSE,5
5917044,CY,Langford,2006,6294,FALSE,6
5917047,T,View Royal,2006,8730,FALSE,5
5917047,T,View Royal,2006,38,FALSE,6
5917049,DM,Highlands,2006,125,FALSE,5
5917049,DM,Highlands,2006,1778,FALSE,6
5917052,DM,Sooke,2006,9704,FALSE,5
5917054,RDA,Capital H (Part 1),2006,3112,FALSE,5
5917054,RDA,Capital H (Part 1),2006,1138,FALSE,6
5917056,RDA,Capital H (Part 2),2006,227,FALSE,5
5917056,RDA,Capital H (Part 2),2006,7,FALSE,6
5917801,IRI,Cole Bay 3,2006,258,TRUE,6
5917802,IRI,Union Bay 4,2006,111,TRUE,6
5917803,IRI,East Saanich 2,2006,1637,TRUE,6
5917804,IRI,South Saanich 1,2006,571,TRUE,6
5917805,IRI,Galiano Island 9,2006,0,TRUE,6
5917806,IRI,Mayne Island 6,2006,0,TRUE,6
5917809,IRI,Becher Bay 1,2006,140,TRUE,5
5917812,IRI,New Songhees 1A,2006,1643,TRUE,5
5917815,IRI,Gordon River 2,2006,101,TRUE,5
5917816,IRI,Pacheena 1,2006,0,TRUE,5
5917817,IRI,T'Sou-ke 1 (Sooke 1),2006,88,TRUE,5
5917818,IRI,T'Sou-ke 2 (Sooke 2),2006,121,TRUE,5
5919008,DM,North Cowichan,2006,27557,FALSE,6
5919012,CY,Duncan,2006,4986,FALSE,6
5919013,RDA,Cowichan Valley D,2006,2823,FALSE,6
5919015,RDA,Cowichan Valley G,2006,2249,FALSE,6
5919016,T,Lake Cowichan,2006,2948,FALSE,6
5919017,RDA,Cowichan Valley H,2006,2274,FALSE,6
5919021,T,Ladysmith,2006,7538,FALSE,6
5919033,RDA,Cowichan Valley F,2006,1117,FALSE,5
5919033,RDA,Cowichan Valley F,2006,627,FALSE,6
5919035,RDA,Cowichan Valley I,2006,366,FALSE,5
5919035,RDA,Cowichan Valley I,2006,810,FALSE,6
5919043,RDA,Cowichan Valley A,2006,4073,FALSE,6
5919046,RDA,Cowichan Valley B,2006,439,FALSE,5
5919046,RDA,Cowichan Valley B,2006,7123,FALSE,6
5919049,RDA,Cowichan Valley C,2006,4530,FALSE,6
5919051,RDA,Cowichan Valley E,2006,3878,FALSE,6
5919801,IRI,Halalt 2,2006,152,TRUE,6
5919802,IRI,Squaw-hay-one 11,2006,43,TRUE,6
5919803,IRI,Tsussie 6,2006,73,TRUE,6
5919804,IRI,Chemainus 13,2006,684,TRUE,6
5919805,IRI,Claoose 4,2006,0,TRUE,5
5919806,IRI,Cowichan 9,2006,29,TRUE,6
5919807,IRI,Cowichan 1,2006,1768,TRUE,6
5919808,IRI,Kil-pah-las 3,2006,5,TRUE,6
5919809,IRI,Kuper Island 7,2006,361,TRUE,6
5919810,IRI,Lyacksun 3,2006,0,TRUE,6
5919811,IRI,Shingle Point 4,2006,0,TRUE,6
5919812,IRI,Cowichan Lake,2006,15,TRUE,6
5919814,IRI,Malachan 11,2006,199,TRUE,5
5919815,IRI,Malahat 11,2006,90,TRUE,6
5919816,IRI,Oyster Bay 12,2006,84,TRUE,6
5919817,IRI,Portier Pass 5,2006,0,TRUE,6
5919818,IRI,Theik 2,2006,41,TRUE,6
5919819,IRI,Wyah 3,2006,0,TRUE,5
5919820,IRI,Est-Patrolas 4,2006,15,TRUE,6
5919821,IRI,Tzart-Lam 5,2006,32,TRUE,6
5921007,CY,Nanaimo,2006,78692,FALSE,6
5921008,DM,Lantzville,2006,3661,FALSE,6
5921010,RDA,Nanaimo A,2006,6751,FALSE,6
5921014,RDA,Nanaimo B,2006,4050,FALSE,6
5921016,RDA,Nanaimo C,2006,44,FALSE,5
5921016,RDA,Nanaimo C,2006,2464,FALSE,6
5921018,CY,Parksville,2006,10993,FALSE,6
5921023,T,Qualicum Beach,2006,8502,FALSE,6
5921030,RDA,Nanaimo E,2006,5462,FALSE,6
5921032,RDA,Nanaimo F,2006,10,FALSE,5
5921032,RDA,Nanaimo F,2006,6670,FALSE,6
5921034,RDA,Nanaimo G,2006,7023,FALSE,6
5921036,RDA,Nanaimo H,2006,193,FALSE,5
5921036,RDA,Nanaimo H,2006,3281,FALSE,6
5921801,IRI,Nanaimo River 3,2006,50,TRUE,6
5921802,IRI,Nanaimo River 2,2006,21,TRUE,6
5921803,IRI,Nanaimo River 4,2006,208,TRUE,6
5921804,IRI,Nanaimo Town 1,2006,279,TRUE,6
5921805,IRI,Nanoose,2006,191,TRUE,6
5921806,IRI,Qualicum,2006,86,TRUE,6
5923008,CY,Port Alberni,2006,17548,FALSE,5
5923019,DM,Ucluelet,2006,1487,FALSE,5
5923025,DM,Tofino,2006,1655,FALSE,5
5923033,RDA,Alberni-Clayoquot B,2006,468,FALSE,5
5923033,RDA,Alberni-Clayoquot B,2006,8,FALSE,6
5923035,RDA,Alberni-Clayoquot D,2006,1897,FALSE,5
5923035,RDA,Alberni-Clayoquot D,2006,130,FALSE,6
5923037,RDA,Alberni-Clayoquot E,2006,2822,FALSE,5
5923039,RDA,Alberni-Clayoquot F,2006,1872,FALSE,5
5923039,RDA,Alberni-Clayoquot F,2006,10,FALSE,6
5923047,RDA,Alberni-Clayoquot A,2006,303,FALSE,5
5923049,RDA,Alberni-Clayoquot C,2006,401,FALSE,5
5923049,RDA,Alberni-Clayoquot C,2006,0,FALSE,6
5923801,IRI,Ahahswinis 1,2006,148,TRUE,5
5923802,IRI,Alberni 2,2006,5,TRUE,5
5923803,IRI,Anacla 12,2006,95,TRUE,5
5923804,IRI,Clakamucus 2,2006,5,TRUE,5
5923805,IRI,Elhlateese 2,2006,27,TRUE,5
5923806,IRI,Hesquiat 1,2006,10,TRUE,5
5923807,IRI,Ittatsoo 1,2006,200,TRUE,5
5923808,IRI,Marktosis 15,2006,661,TRUE,5
5923809,IRI,Numukamis 1,2006,5,TRUE,5
5923810,IRI,Macoah 1,2006,19,TRUE,5
5923812,IRI,Openit 27,2006,0,TRUE,5
5923813,IRI,Opitsat 1,2006,174,TRUE,5
5923814,IRI,Sachsa 4,2006,0,TRUE,5
5923815,IRI,Stuart Bay 6,2006,0,TRUE,5
5923816,IRI,Tsahaheh 1,2006,425,TRUE,5
5923821,IRI,Keeshan 9,2006,0,TRUE,5
5923822,IRI,Klehkoot 2,2006,10,TRUE,5
5923823,IRI,Esowista 3,2006,160,TRUE,5
5923824,IRI,Refuge Cove 6,2006,103,TRUE,5
5923825,IRI,Tin Wis 11,2006,16,TRUE,5
5925005,T,Comox,2006,12136,FALSE,6
5925010,CY,Courtenay,2006,21940,FALSE,6
5925014,VL,Cumberland,2006,2762,FALSE,6
5925018,RDA,Comox-Strathcona A,2006,261,FALSE,5
5925018,RDA,Comox-Strathcona A,2006,4624,FALSE,6
5925019,RDA,Comox-Strathcona K,2006,2169,FALSE,6
5925022,RDA,Comox-Strathcona B,2006,7219,FALSE,6
5925024,RDA,Comox-Strathcona C,2006,7,FALSE,5
5925024,RDA,Comox-Strathcona C,2006,7434,FALSE,6
5925025,VL,Gold River,2006,1362,FALSE,5
5925029,VL,Zeballos,2006,189,FALSE,5
5925030,VL,Tahsis,2006,366,FALSE,5
5925034,CY,Campbell River,2006,17017,FALSE,4
5925034,CY,Campbell River,2006,12555,FALSE,6
5925039,VL,Sayward,2006,341,FALSE,4
5925042,RDA,Comox-Strathcona D,2006,243,FALSE,4
5925042,RDA,Comox-Strathcona D,2006,25,FALSE,5
5925042,RDA,Comox-Strathcona D,2006,4716,FALSE,6
5925046,RDA,Comox-Strathcona H,2006,755,FALSE,4
5925046,RDA,Comox-Strathcona H,2006,0,FALSE,6
5925049,RDA,Comox-Strathcona G,2006,1,FALSE,4
5925049,RDA,Comox-Strathcona G,2006,72,FALSE,5
5925049,RDA,Comox-Strathcona G,2006,0,FALSE,6
5925052,RDA,Comox-Strathcona I,2006,1042,FALSE,6
5925054,RDA,Comox-Strathcona J,2006,1561,FALSE,4
5925054,RDA,Comox-Strathcona J,2006,903,FALSE,6
5925801,IRI,Comox 1,2006,272,TRUE,6
5925802,IRI,Pentledge 2,2006,0,TRUE,6
5925803,IRI,Ahaminaquus 12,2006,0,TRUE,5
5925804,IRI,Campbell River 11,2006,381,TRUE,4
5925805,IRI,Chenahkint 12,2006,10,TRUE,5
5925806,IRI,Houpsitas 6,2006,182,TRUE,5
5925808,IRI,Nuchatl 2,2006,0,TRUE,5
5925809,IRI,Nuchatl 1,2006,0,TRUE,5
5925812,IRI,Quinsam 12,2006,208,TRUE,4
5925813,IRI,Village Island 1,2006,0,TRUE,5
5925814,IRI,Yuquot 1,2006,5,TRUE,5
5925815,IRI,Aupe 6,2006,0,TRUE,6
5925816,IRI,Aupe 6A,2006,0,TRUE,6
5925817,IRI,Cape Mudge 10,2006,175,TRUE,4
5925818,IRI,Squirrel Cove 8,2006,5,TRUE,6
5925819,IRI,Tatpo-oose 10,2006,0,TRUE,4
5925820,IRI,Tork 7,2006,74,TRUE,6
