csd_id,csd_name,year,area_sq_km,population,unemp_rate,med_income
5933044,Thompson-Nicola P (Rivers and the Peaks) (RDA),2006,1642.33769,4081,6.4,51876
5933054,Chase (VL),2006,4.41661,2409,8.2,46049
5933060,Thompson-Nicola L (RDA),2006,1947.15646,2981,4.6,54572
5933068,Thompson-Nicola A (Wells Gray Country) (RDA),2006,7415.77511,3897,9.5,42032
5933070,Thompson-Nicola B (Thompson Headwaters) (RDA),2006,5171.8173,269,17.2,0
5933072,Thompson-Nicola O (Lower North Thompson) (RDA),2006,5674.62092,2978,8.1,33747
5933801,Coldwater 1 (IRI),2006,18.78436,254,18.2,22976
5933802,Douglas Lake 3 (IRI),2006,91.38251,204,NA,NA
5933803,Hamilton Creek 2 (IRI),2006,0.52622,0,NA,NA
5933804,Hamilton Creek 7 (IRI),2006,17.71419,0,NA,NA
5933805,Joeyaska 2 (IRI),2006,1.32524,44,0,0
5933806,Nicola Lake 1 (IRI),2006,11.79644,153,NA,NA
5933807,Nicola Mameet 1 (IRI),2006,46.1175,483,15.8,16996
5933808,Nooaitch 10 (IRI),2006,10.03222,120,23.1,0
5933809,Paul's Basin 2 (IRI),2006,6.5796,34,NA,NA
5933811,Zoht 4 (IRI),2006,2.24868,25,NA,NA
5933812,Bonaparte 3 (IRI),2006,7.20412,127,16.7,0
5933814,Canoe Creek 1 (IRI),2006,0.52308,57,66.7,0
5933815,Halhalaeden 14A (IRI),2006,1.19074,0,NA,NA
5933816,Chuchhriaschin 5 (IRI),2006,0.07931,0,NA,NA
5933817,Skeetchestn (IRI),2006,80.7197,258,NA,NA
5933818,Halhalaeden 14 (IRI),2006,0.49772,5,NA,NA
5933819,High Bar 1 (IRI),2006,15.02825,0,NA,NA
5933820,Inkluckcheen 21 (IRI),2006,0.72129,137,NA,NA
5933821,Canoe Creek 2 (IRI),2006,16.39042,5,NA,NA
5933822,Chuchhriaschin 5A (IRI),2006,0.09432,0,NA,NA
5933823,Kitzowit 20 (IRI),2006,0.12241,39,NA,NA
5933824,Skuppah 2A (IRI),2006,0.17637,0,NA,NA
5933825,Inklyuhkinatko 2 (IRI),2006,0.62924,40,NA,NA
5933826,Kanaka Bar 1A (IRI),2006,0.82235,57,0,0
5933827,Kanaka Bar 2 (IRI),2006,0.51867,5,NA,NA
5933828,Basque 18 (IRI),2006,6.39705,5,NA,NA
5933829,Klahkamich 17 (IRI),2006,0.1167,60,33.3,0
5933830,Klahkowit 5 (IRI),2006,0.78956,0,NA,NA
5933831,Kleetlekut 22 (IRI),2006,1.20379,5,NA,NA
5933832,Klickkumcheen 18 (IRI),2006,0.26184,104,0,0
5933834,Kumcheen 1 (IRI),2006,0.13556000000000001,42,NA,NA
5933835,Leon Creek 2 (IRI),2006,4.732,0,NA,NA
5933836,Lower Hat Creek 2 (IRI),2006,8.24919,50,50,0
5933839,Lytton  4A (IRI),2006,1.61041,15,NA,NA
5933840,Lytton  4E (IRI),2006,0.99986,0,NA,NA
5933841,Lytton  9A (IRI),2006,1.39307,45,NA,NA
5933842,Lytton  9B (IRI),2006,0.71261,5,NA,NA
5933844,Ashcroft 4 (IRI),2006,1.37704,50,40,0
5933845,105 Mile Post 2 (IRI),2006,13.75947,5,NA,NA
5933846,Oregon Jack Creek 5 (IRI),2006,4.34024,0,NA,NA
5933847,Spatsum 11 (IRI),2006,0.7552,0,NA,NA
5933848,Nickel Palm 4 (IRI),2006,0.58995,5,NA,NA
5933850,Nickeyeah 25 (IRI),2006,1.02011,20,NA,NA
5933851,Nicomen 1 (IRI),2006,0.6785,49,50,0
5933852,Nohomeen 23 (IRI),2006,0.17402,10,NA,NA
5933853,Nuuautin 2 (IRI),2006,1.85396,118,20,0
5933854,Paska Island 3 (IRI),2006,0.5341,0,NA,NA
5933855,Papyum 27 (IRI),2006,0.47407,27,NA,NA
5933856,Papyum 27A (IRI),2006,0.77064,0,NA,NA
5933857,Pemynoos 9 (IRI),2006,18.52971,0,NA,NA
5933858,Seah 5 (IRI),2006,1.25291,10,NA,NA
5933859,Shackan 11 (IRI),2006,25.80379,43,50,0
5933860,Siska Flat 3 (IRI),2006,0.46389,74,33.3,0
5933861,Kloklowuck 7 (IRI),2006,0.85864,0,NA,NA
5933862,Siska Flat 5A (IRI),2006,0.23407,0,NA,NA
5933863,Siska Flat 5B (IRI),2006,0.1548,0,NA,NA
5933864,Siska Flat 8 (IRI),2006,0.22765,30,NA,NA
5933865,Skuppah 4 (IRI),2006,0.2421,16,NA,NA
5933866,Skwayaynope 26 (IRI),2006,0.93401,5,NA,NA
5933867,Spences Bridge 4 (IRI),2006,0.1076,10,NA,NA
5933868,Spintlum Flat 3 (IRI),2006,1.78732,0,NA,NA
5933869,Staiyahanny 8 (IRI),2006,0.35893,0,NA,NA
5933870,Nkaih 10 (IRI),2006,0.93373,0,NA,NA
5933871,Spences Bridge 4C (IRI),2006,0.09524,16,NA,NA
5933872,Marble Canyon 3 (IRI),2006,2.65825,62,66.7,0
5933873,Stryen 9 (IRI),2006,2.43016,18,NA,NA
5933874,Tsaukan 12 (IRI),2006,0.46568,5,NA,NA
5933875,Upper Hat Creek 1 (IRI),2006,9.0584,40,50,0
5933876,Upper Nepa 6 (IRI),2006,2.93215,16,NA,NA
5933877,Whispering Pines 4 (IRI),2006,6.18599,64,0,0
5933878,Yawaucht 11 (IRI),2006,0.95111,5,NA,NA
5933879,Zacht 5 (IRI),2006,0.27413,15,NA,NA
5933880,Kamloops 1 (IRI),2006,140.90569,1786,9.3,39651
5933883,Neskonlith 1 (Neskainlith 1) (IRI),2006,14.52182,85,22.2,0
5933884,Sahhaltkum 4 (IRI),2006,13.41115,310,NA,NA
5933885,Neskonlith 2 (IRI),2006,10.23282,121,NA,NA
5933886,Nekalliston 2 (IRI),2006,0.04726,0,NA,NA
5933887,North Thompson 1 (IRI),2006,14.55688,236,25,0
5933888,Louis Creek 4 (IRI),2006,0.02871,18,NA,NA
5933889,Squaam 2 (IRI),2006,0.41191,5,NA,NA
5933890,Cameron Bar 13 (IRI),2006,0.34643,0,NA,NA
5933894,Inkluckcheen 21B (IRI),2006,1.78893,0,NA,NA
5933895,Shawniken 4B (IRI),2006,0.03034,0,NA,NA
5933896,Nekliptum  1 (IRI),2006,0.13804,0,NA,NA
5933897,Boothroyd 8A (Part) (IRI),2006,0.03131,0,NA,NA
5935010,Kelowna (CY),2006,263.52644,106707,4.8,48859
5935012,Central Okanagan (RDA),2006,1276.202,3978,5.5,60524
5935016,Lake Country (DM),2006,159.37179,9606,5,56592
5935018,Peachland (DM),2006,17.96878,4883,5.1,45187
5935020,Central Okanagan J (RDA),2006,1416.19101,28972,5.8,60042
5935801,Duck Lake 7 (IRI),2006,1.97488,1923,6.5,37774
5935802,Tsinstikeptum  9 (IRI),2006,6.8354799999999996,5171,6.3,39453
5935803,Tsinstikeptum 10 (IRI),2006,3.40993,1036,1.9,49346
5937005,Lumby (VL),2006,5.26751,1634,9.8,41783
5937010,Coldstream (DM),2006,68.84277,9471,4.3,70664
5937014,Vernon (CY),2006,114.91056,35944,6.3,43140
5937017,North Okanagan B (RDA),2006,552.35058,3211,5.4,56121
5937021,North Okanagan C (RDA),2006,301.61253,3947,7.6,59155
5937022,North Okanagan D (RDA),2006,1821.9489,2837,5.3,44162
5937023,North Okanagan E (RDA),2006,2640.32753,934,6.5,33085
5937024,Spallumcheen (DM),2006,255.73008,4960,5.1,51955
5937028,Armstrong (CY),2006,5.24423,4241,7.6,42079
5937033,Enderby (CY),2006,4.22462,2828,9.1,34238
5937041,North Okanagan F (RDA),2006,1831.76663,4091,6,46830
5937801,Okanagan (Part) 1 (IRI),2006,90.16265,2192,11,41480
5937802,Enderby 2 (IRI),2006,23.42413,353,23.5,22272
5937803,Priest's Valley 6 (IRI),2006,0.3506,653,0,36551
5937805,Harris 3 (IRI),2006,0.50646,5,NA,NA
5939007,Golden (T),2006,11.98635,3811,7.3,53218
5939011,Columbia-Shuswap A (RDA),2006,13836.64639,3097,2.6,49508
5939019,Revelstoke (CY),2006,40.99769,7230,9.7,49483
5939023,Columbia-Shuswap B (RDA),2006,10139.79689,706,NA,NA
5939032,Salmon Arm (CY),2006,176.15946,16012,6.5,46160
5939037,Columbia-Shuswap C (RDA),2006,623.88896,7695,8.6,45232
5939039,Columbia-Shuswap D (RDA),2006,698.63006,3899,6.5,41516
5939043,Columbia-Shuswap E (RDA),2006,1604.71403,1528,10.1,34747
5939044,Columbia-Shuswap F (RDA),2006,2804.93328,2731,NA,NA
5939045,Sicamous (DM),2006,16.78536,2676,12.6,48515
5939801,Chum Creek 2 (IRI),2006,2.77498,78,NA,NA
5939802,Hustalen 1 (IRI),2006,8.91111,73,NA,NA
5939803,North Bay 5 (IRI),2006,3.6593,66,40,0
5939804,Okanagan (Part) 1 (IRI),2006,18.43716,92,20,0
5939805,Quaaout 1 (IRI),2006,17.07586,186,13.3,0
5939806,Salmon River 1 (IRI),2006,16.16246,53,0,0
5939807,Scotch Creek 4 (IRI),2006,8.4249,15,NA,NA
5939808,Switsemalph 3 (IRI),2006,5.45508,63,75,0
5939809,Switsemalph 6 (IRI),2006,3.2422,108,NA,NA
5939810,Switsemalph 7 (IRI),2006,1.6168,22,NA,NA
5941005,One Hundred Mile House (DM),2006,52.39954,1885,8.2,33274
5941009,Williams Lake (CY),2006,36.21297,10744,8.7,54929
5941010,Cariboo D (RDA),2006,881.68135,3073,6.5,57680
5941012,Cariboo E (RDA),2006,1770.19726,4336,6.4,61436
5941013,Quesnel (CY),2006,39.03136,9326,9.9,54044
5941014,Cariboo F (RDA),2006,10313.47811,4384,9.4,49874
5941015,Cariboo G (RDA),2006,2795.07219,4974,8.9,50054
5941016,Cariboo H (RDA),2006,2767.84762,1744,12.4,39881
5941017,Cariboo L (RDA),2006,1388.57255,4316,8,40172
5941019,Cariboo A (RDA),2006,808.19868,5859,11,57280
5941021,Cariboo B (RDA),2006,1453.97498,3858,10.1,58770
5941025,Wells (DM),2006,160.47625,236,6.2,0
5941026,Cariboo C (RDA),2006,7534.78395,1164,12.3,51959
5941027,Cariboo I (RDA),2006,12137.42781,1661,15.3,51999
5941039,Cariboo J (RDA),2006,26666.45421,808,10.2,35456
5941041,Cariboo K (RDA),2006,13871.26718,552,10,50262
5941801,Alkali Lake 1 (IRI),2006,2.53476,363,31.2,24512
5941802,Canim Lake 1 (IRI),2006,18.21767,243,30.4,0
5941803,Canim Lake 4 (IRI),2006,0.12188,0,NA,NA
5941804,Canoe Creek 3 (IRI),2006,28.03968,39,66.7,0
5941805,Deep Creek 2 (IRI),2006,16.93692,132,NA,NA
5941806,Dog Creek 1 (IRI),2006,1.39794,109,30,0
5941807,Dog Creek 2 (IRI),2006,2.17923,48,40,0
5941808,Lohbiee 3 (IRI),2006,2.75452,80,50,0
5941809,Quesnel 1 (IRI),2006,5.52426,128,NA,NA
5941810,Soda Creek 1 (IRI),2006,4.49479,47,0,0
5941811,Johny Sticks 2 (IRI),2006,3.20015,15,NA,NA
5941812,Williams Lake 1 (IRI),2006,16.84837,237,NA,NA
5941813,Canim Lake 2 (IRI),2006,0.64763,10,NA,NA
5941814,Alexandria 3A (IRI),2006,1.35369,15,NA,NA
5941815,Alexandria 1 (IRI),2006,1.37904,10,NA,NA
5941816,Alexandria 3 (IRI),2006,4.94544,0,NA,NA
5941817,Alexis Creek 14 (IRI),2006,1.69241,0,NA,NA
5941818,Alexis Creek 16 (IRI),2006,0.39084,0,NA,NA
5941819,Alexis Creek 24 (IRI),2006,0.74166,0,NA,NA
5941820,Alexis Creek 25 (IRI),2006,0.32849,0,NA,NA
5941821,Anahim's Flat 1 (IRI),2006,38.89728,526,14.3,19904
5941822,Anahim's Meadow 2 (IRI),2006,2.68545,15,NA,NA
5941823,Anahim's Meadow 2A (IRI),2006,1.56709,0,NA,NA
5941824,Andy Cahoose Meadow 16 (IRI),2006,1.34983,0,NA,NA
5941825,Baezaeko River 25 (IRI),2006,0.65563,0,NA,NA
5941826,Cahoose  8 (IRI),2006,2.7183,0,NA,NA
5941827,Charley Boy's Meadow 3 (IRI),2006,4.76626,0,NA,NA
5941828,Chilco Lake 1 (IRI),2006,0.96839,5,NA,NA
5941829,Chilco Lake 1A (IRI),2006,6.63493,42,0,0
5941830,Garden 2 (IRI),2006,0.34373,5,NA,NA
5941831,Tanakut 4 (IRI),2006,2.11573,10,NA,NA
5941832,Garden 2A (IRI),2006,1.66181,5,NA,NA
5941833,Kluskus 1 (IRI),2006,4.48884,32,NA,NA
5941834,Louis Squinas Ranch 14 (IRI),2006,3.55315,0,NA,NA
5941835,Coglistiko River 29 (IRI),2006,0.67274,0,NA,NA
5941836,Baezaeko River 26 (IRI),2006,0.63633,0,NA,NA
5941837,Nazco 20 (IRI),2006,5.06515,117,NA,NA
5941838,Puntzi Lake 2 (IRI),2006,0.22818,0,NA,NA
5941839,Redstone Flat 1 (IRI),2006,3.22246,163,NA,NA
5941840,Squinas 2 (IRI),2006,4.05905,176,41.2,0
5941841,Stone 1 (IRI),2006,15.63986,212,NA,NA
5941842,Alexis Creek 17 (IRI),2006,2.02698,0,NA,NA
5941843,Seymour Meadows 19 (IRI),2006,1.60569,0,NA,NA
5941844,Agats Meadow 8 (IRI),2006,1.20636,0,NA,NA
5941845,Thomas Squinas Ranch 2A (IRI),2006,2.63339,10,NA,NA
5941846,Toby's Meadow 4 (IRI),2006,0.72838,0,NA,NA
5941847,Alexis Creek  6 (IRI),2006,0.92308,0,NA,NA
5941848,Alexis Creek 21 (IRI),2006,3.61268,0,NA,NA
5941849,Baptiste Meadow 2 (IRI),2006,2.07479,0,NA,NA
5941850,Toosey 1 (IRI),2006,22.66849,128,NA,NA
5941851,Towdystan Lake 3 (IRI),2006,2.66618,20,NA,NA
5941852,Trout Lake Alec 16 (IRI),2006,1.01609,0,NA,NA
5941853,Tsunnia Lake 5 (IRI),2006,0.04775,0,NA,NA
5941854,Ulkatcho 13 (IRI),2006,2.0297,0,NA,NA
5941855,Windy Mouth 7 (IRI),2006,0.08331,0,NA,NA
5941856,Alexis Creek 34 (IRI),2006,1.31504,0,NA,NA
5941857,Casimiel Meadows 15A (IRI),2006,0.70589,0,NA,NA
5941858,Cahoose 10 (IRI),2006,2.02884,0,NA,NA
5941859,Blackwater Meadow 11 (IRI),2006,0.66052,0,NA,NA
5941860,Cahoose 12 (IRI),2006,0.68318,0,NA,NA
5941861,Betty Creek 18 (IRI),2006,1.28988,0,NA,NA
5941862,Salmon River Meadow 7 (IRI),2006,1.00295,0,NA,NA
5941863,Tzetzi Lake 11 (IRI),2006,0.73740000000000006,0,NA,NA
5941864,Sundayman's Meadow 3 (IRI),2006,0.48834,0,NA,NA
5941865,Tatelkus Lake 28 (IRI),2006,1.40492,0,NA,NA
5941866,Euchinico Creek 17 (IRI),2006,4.29972,26,NA,NA
5941867,Kushya Creek 7 (IRI),2006,0.78856,0,NA,NA
5941868,Sandy Harry 4 (IRI),2006,2.36807,0,NA,NA
5941870,Alexandria 1A (IRI),2006,1.08197,17,NA,NA
5941871,Fishtrap 19 (IRI),2006,0.25131,20,NA,NA
5941872,Swan Lake  3 (IRI),2006,0.85648,5,NA,NA
5941873,Alkali Lake 4A (IRI),2006,1.42609,5,NA,NA
5941874,Little Springs  8 (IRI),2006,1.95467,10,NA,NA
5941875,Little Springs 18 (IRI),2006,2.79312,5,NA,NA
5941876,Lezbye  6 (IRI),2006,0.88705,21,NA,NA
5941879,Michel Gardens 36 (IRI),2006,0.03655,0,NA,NA
5941880,Ulkatcho 14A (IRI),2006,2.68272,219,23.5,0
5941881,Baezaeko River 27 (IRI),2006,0.21551,0,NA,NA
5943008,Alert Bay (VL),2006,1.77688,556,4.4,40387
5943012,Port McNeill (T),2006,7.74001,2623,3.9,70599
5943017,Port Alice (VL),2006,7.60869,821,10,46147
5943023,Port Hardy (DM),2006,40.90073,3822,12,51132
5943027,Mount Waddington B (RDA),2006,2619.93056,150,0,0
5943031,Mount Waddington C (RDA),2006,1559.39143,736,5.2,60134
5943033,Mount Waddington D (RDA),2006,3445.6405800000002,304,0,64229
5943037,Mount Waddington A (RDA),2006,13172.03568,1051,20.8,29523
5943801,Alert Bay 1 (IRI),2006,0.24927,150,NA,NA
5943802,Alert Bay 1A (IRI),2006,1.71865,303,NA,NA
5943804,Fort Rupert 1 (IRI),2006,0.05408,5,NA,NA
5943805,Quattishe 1 (IRI),2006,0.85995,0,NA,NA
5943806,Tsulquate 4 (IRI),2006,0.59645,432,38.5,27264
5943807,Dead Point 5 (IRI),2006,0.37409,0,NA,NA
5943808,Gwayasdums 1 (IRI),2006,0.32042,40,NA,NA
5943809,Hopetown 10A (IRI),2006,0.44231,0,NA,NA
5943810,Karlukwees 1 (IRI),2006,0.10566,0,NA,NA
5943813,Quaee 7 (IRI),2006,2.20226,148,NA,NA
5943815,Kippase 2 (IRI),2006,0.16615,271,21.7,22688
5943816,Quatsino Subdivision 18 (IRI),2006,0.12973,234,31.6,0
5943817,Thomas Point 5 (IRI),2006,0.25313,0,NA,NA
5943820,Apsagayu 1A (IRI),2006,0.09409,0,NA,NA
5943824,Compton Island 6 (IRI),2006,0.60216,0,NA,NA
5943828,Mahmalillikullah 1 (IRI),2006,1.78203,0,NA,NA
5943832,Glen-Gla-Ouch 5 (IRI),2006,0.17819,0,NA,NA
5943836,Hope Island 1 (IRI),2006,36.22761,5,NA,NA
5945006,Central Coast A (RDA),2006,20327.65402,138,11.1,0
5945010,Central Coast C (RDA),2006,4049.67222,556,6.5,45886
5945012,Central Coast D (RDA),2006,306.34694,421,16.7,55634
5945014,Central Coast E (RDA),2006,361.88934,135,47.1,0
5945801,Bella Bella 1 (IRI),2006,6.52254,1066,18.5,33920
5945802,Bella Coola 1 (IRI),2006,16.23848,788,NA,NA
5945803,Katit 1 (IRI),2006,7.09488,85,20,0
5947007,Port Edward (DM),2006,183.78584,577,19.6,50390
5947012,Prince Rupert (CY),2006,54.80615,12815,12.9,50399
5947016,Skeena-Queen Charlotte A (RDA),2006,3029.45527,52,28.6,0
5947021,Skeena-Queen Charlotte C (RDA),2006,6867.7409,37,NA,NA
5947023,Masset (VL),2006,20.84638,940,9.2,42845
5947026,Queen Charlotte (VL),2006,37.07851,948,8.3,51117
5947027,Skeena-Queen Charlotte D (RDA),2006,6838.33862,607,6.8,40112
5947030,Port Clements (VL),2006,18.87681,440,8,48255
5947032,Skeena-Queen Charlotte E (RDA),2006,3494.8474,402,17.3,43190
5947803,Masset 1 (IRI),2006,3.2611,694,33.8,28256
5947804,Skidegate 1 (IRI),2006,5.64692,781,15.1,35541
5947806,Kulkayu (Hartley Bay) 4 (IRI),2006,1.282,157,18.2,0
5947807,Dolphin Island 1 (IRI),2006,15.11124,417,60,18368
5947809,Lax Kw'alaams 1 (IRI),2006,111.18302,679,NA,NA
5947810,S1/2 Tsimpsean 2 (IRI),2006,33.10388,118,41.7,0
5949005,Kitimat (DM),2006,257.80952,8987,9.4,74577
5949011,Terrace (CY),2006,42.92262,11320,9.2,52179
5949013,Kitimat-Stikine C (Part 1) (RDA),2006,9828.05789,2822,10.8,53834
5949018,Kitimat-Stikine E (RDA),2006,17.22242,4002,12.5,46371
5949020,Kitimat-Stikine C (Part 2) (RDA),2006,18632.01684,5,NA,NA
5949022,Hazelton (VL),2006,3.11317,293,5.1,33589
5949024,New Hazelton (DM),2006,25.87736,627,19.4,38259
5949028,Kitimat-Stikine B (RDA),2006,7543.38992,1618,20.1,38302
5949032,Stewart (DM),2006,578.81727,496,6.6,62038
5949035,Nisga'a (NL),2006,2066.4694,97,NA,NA
5949039,Kitimat-Stikine A (RDA),2006,25854.7941,46,NA,NA
5949041,Kitimat-Stikine D (RDA),2006,28680.85427,91,NA,NA
5949802,Kitasoo 1 (IRI),2006,3.27221,282,20,23104
5949803,Kitamaat 2 (IRI),2006,2.10156,514,NA,NA
5949804,Kitsumkaylum 1 (IRI),2006,4.93052,251,29.2,48085
5949805,Kshish 4 (IRI),2006,2.94538,10,NA,NA
5949807,Kulspai 6 (IRI),2006,0.06209,98,50,0
5949810,Coryatsaqua (Moricetown) 2 (IRI),2006,1.40649,170,12.5,0
5949811,Hagwilget 1 (IRI),2006,1.29246,229,40,0
5949812,Gitanmaax 1 (IRI),2006,12.09892,723,36.2,30688
5949813,Kispiox 1 (IRI),2006,13.21549,617,40.4,22720
5949814,Gitsegukla 1 (IRI),2006,12.18524,721,35.7,21102
5949815,Gitanyow 1 (IRI),2006,5.12385,387,51.7,26048
5949816,Gitwangak 1 (IRI),2006,20.91969,465,43.6,26816
5949817,Moricetown 1 (IRI),2006,6.35449,227,14.3,0
5949818,Sik-e-dakh 2 (IRI),2006,4.50158,225,31.2,0
5949819,Babine 17 (IRI),2006,0.87687,154,16.7,0
5949820,Bulkley River 19 (IRI),2006,2.08185,36,NA,NA
5949826,Telegraph Creek 6 (IRI),2006,0.77922,62,NA,NA
5949827,Telegraph Creek 6A (IRI),2006,0.68154,16,NA,NA
5949830,Kluachon Lake 1 (IRI),2006,0.15699,0,NA,NA
5949831,Gitzault 24 (IRI),2006,0.83334,0,NA,NA
5949832,Iskut 6 (IRI),2006,0.37673,335,26.5,48512
5949834,New Aiyansh (NVL),2006,2.63623,806,25.9,42688
5949836,Aiyansh (Kitladamas) 1 (NVL),2006,15.52936,0,NA,NA
5949838,Gitwinksihlkw (NVL),2006,4.05766,201,26.1,0
5949840,Laxgalts'ap (NVL),2006,21.76903,474,NA,NA
5949842,Gingolx (NVL),2006,5.25952,341,46.7,21372
5949843,Guhthe Tah 12 (IRI),2006,3.38973,173,20,0
5949844,Kitselas 1 (IRI),2006,5.3668,78,NA,NA
5951007,Vanderhoof (DM),2006,58.25616,4064,6.7,59603
5951009,Fraser Lake (VL),2006,5.27466,1113,6.7,61208
5951013,Fort St. James (DM),2006,23.17658,1355,7.9,67671
5951015,Bulkley-Nechako C (RDA),2006,27196.7742,1355,7.4,68393
5951017,Bulkley-Nechako D (RDA),2006,4699.5671,1665,12.7,48114
5951019,Bulkley-Nechako F (RDA),2006,5573.8005,3137,7.3,61846
5951022,Burns Lake (VL),2006,7.4866,2107,11.3,39621
5951028,Bulkley-Nechako B (RDA),2006,3832.14771,2154,8.9,61281
5951031,Bulkley-Nechako E (RDA),2006,17753.07874,1788,10.4,48317
5951032,Granisle (VL),2006,80.11958,364,25,37109
5951034,Houston (DM),2006,73.2453,3163,10.5,67487
5951038,Telkwa (VL),2006,6.79208,1295,9.6,62880
5951043,Smithers (T),2006,15.75349,5217,8.5,51937
5951051,Bulkley-Nechako A (RDA),2006,3724.59003,5290,6.1,62804
5951053,Bulkley-Nechako G (RDA),2006,15029.92524,1059,14.2,70618
5951801,Ye Koo Che 3 (IRI),2006,2.06688,93,NA,NA
5951802,Nautley (Fort Fraser) 1 (IRI),2006,5.04392,153,28.6,0
5951803,Nak'azdli (Necoslie 1) (IRI),2006,3.25512,495,27.9,20864
5951804,Sowchea 3 (IRI),2006,1.08284,10,NA,NA
5951805,Binche 2 (Pinchie 2) (IRI),2006,3.84366,110,40,0
5951806,Seaspunkut 4 (IRI),2006,2.32188,15,NA,NA
5951807,Stellaquo (Stella) 1 (IRI),2006,9.19231,186,14.3,0
5951808,Tsay Cho 4 (IRI),2006,0.41602,0,NA,NA
5951809,Stony Creek 1 (IRI),2006,26.28582,384,45.2,17856
5951810,Tache 1 (IRI),2006,9.28027,375,38.9,21504
5951811,Tacla Lake (Ferry Landing) 9 (IRI),2006,0.70934,0,NA,NA
5951812,North Tacla Lake 7 (IRI),2006,1.95508,121,NA,NA
5951813,Laketown 3 (IRI),2006,2.51171,27,NA,NA
5951814,Dzitline Lee 9 (IRI),2006,4.95849,17,NA,NA
5951815,Burns Lake 18 (IRI),2006,0.57408,57,0,0
5951816,Kuz Che 5 (IRI),2006,2.60438,0,NA,NA
5951817,Bihl' k'a 18 (IRI),2006,0.36085,0,NA,NA
5951818,Cheslatta 1 (IRI),2006,11.35965,86,33.3,0
5951819,Omineca 1 (IRI),2006,0.57875,5,NA,NA
5951820,Palling 1 (IRI),2006,1.35646,75,0,0
5951821,Duncan Lake 2 (IRI),2006,0.67588,10,NA,NA
5951822,Francois Lake 7 (IRI),2006,1.28631,10,NA,NA
5951823,Skins Lake 16A (IRI),2006,0.61139,0,NA,NA
5951824,Skins Lake 16B (IRI),2006,0.67502,26,NA,NA
5951825,Tatla West 11 (IRI),2006,0.39292,0,NA,NA
5951826,Uncha Lake 13A (IRI),2006,0.51129,16,NA,NA
5951827,Woyenne 27 (IRI),2006,0.18279,614,29.2,46263
5951828,Babine  6 (IRI),2006,2.20336,78,40,0
5951829,Babine 25 (IRI),2006,0.6431,105,60,0
5951830,Jean Baptiste 28 (IRI),2006,1.62681,5,NA,NA
5951833,Tatla't East 2 (IRI),2006,0.63932,5,NA,NA
5951835,Isaac (Gale Lake) 8 (IRI),2006,0.73633,0,NA,NA
5951837,Maxan Lake 4 (IRI),2006,0.56321,0,NA,NA
5951840,Williams Prairie Meadow 1A (IRI),2006,0.69435,19,NA,NA
5951841,North Tacla Lake 7A (IRI),2006,0.378,10,NA,NA
5951842,Bihlk'a 6 (IRI),2006,0.11292,0,NA,NA
5951844,Poison Creek 17A (IRI),2006,0.21213,5,NA,NA
5951845,Tadinlay 15 (IRI),2006,1.80484,0,NA,NA
5951846,Nedoats 11 (IRI),2006,4.09375,5,NA,NA
5951847,Babine Lake 21B (IRI),2006,0.036,0,NA,NA
5953007,Valemount (VL),2006,4.96495,1018,8.6,46349
5953012,McBride (VL),2006,4.43103,660,2.7,46241
5953019,Fraser-Fort George H (RDA),2006,15161.03108,1877,2.7,41228
5953023,Prince George (CY),2006,327.59218,70981,7.6,59051
5953033,Mackenzie (DM),2006,221.26342,4539,10.9,81859
5953038,Fraser-Fort George A (RDA),2006,1449.91583,3275,8.3,74590
5953042,Fraser-Fort George C (RDA),2006,2859.12075,3217,7,77051
5953044,Fraser-Fort George D (RDA),2006,681.61121,4361,6.6,69551
5953046,Fraser-Fort George E (RDA),2006,626.40683,502,26.4,46076
5953048,Fraser-Fort George F (RDA),2006,12704.30291,1284,9.8,39582
5953050,Fraser-Fort George G (RDA),2006,17911.78771,349,5.1,65376
5953801,Fort George (Shelley) 2 (IRI),2006,5.71694,107,40,0
5953802,McLeod Lake 1 (IRI),2006,10.25149,94,18.2,0
5953804,Parsnip 5 (IRI),2006,0.10853,0,NA,NA
5955003,Tumbler Ridge (DM),2006,1579.05608,2454,5.6,57055
5955005,Pouce Coupe (VL),2006,2.05766,739,2.7,55881
5955010,Chetwynd (DM),2006,64.31378,2633,5.8,64478
5955014,Dawson Creek (CY),2006,22.51651,10994,6.1,50848
5955021,Peace River D (RDA),2006,11747.07039,5749,4.6,62229
5955023,Peace River E (RDA),2006,16869.09874,3031,7.5,57194
5955025,Hudson's Hope (DM),2006,936.37793,1012,13,54009
5955030,Taylor (DM),2006,17.58273,1384,1.8,63704
5955034,Fort St. John (CY),2006,22.77686,17402,4.9,67460
5955040,Peace River B (RDA),2006,87932.13757,5538,4.8,57656
5955042,Peace River C (RDA),2006,608.4056,6350,3.8,87954
5955801,East Moberly Lake 169 (IRI),2006,31.69398,275,NA,NA
5955802,West Moberly Lake 168A (IRI),2006,20.34152,51,0,0
5955803,Blueberry River 205 (IRI),2006,14.05155,187,0,0
5955804,Doig River 206 (IRI),2006,11.97348,124,22.2,0
5955807,Fort Ware 1 (IRI),2006,6.34668,239,52.4,0
5955808,Halfway River 168 (IRI),2006,41.3673,102,NA,NA
5955812,Ingenika Point (S-É),2006,5.4252,0,NA,NA
5957022,Stikine Region (RDA),2006,135094.20458,574,5.1,65179
5957801,Dease Lake 9 (IRI),2006,1.34885,68,28.6,0
