sgc,name,year,ohibc_pop,fn,rgn_id
5949831,Gitzault 24,2006,0,TRUE,1
5949842,Gingolx,2006,341,TRUE,1
5949844,Kitselas 1,2006,78,TRUE,1
5951031,Bulkley-Nechako E,2006,1,FALSE,1
5951031,Bulkley-Nechako E,2006,21,FALSE,3
5951051,Bulkley-Nechako A,2006,445,FALSE,1
5951053,Bulkley-Nechako G,2006,1,FALSE,1
5909014,Fraser Valley A,2011,1,FALSE,6
5909016,Fraser Valley B,2011,12,FALSE,6
5909020,Chilliwack,2011,77936,FALSE,6
5909027,Harrison Hot Springs,2011,1468,FALSE,6
5909032,Kent,2011,5632,FALSE,6
5909034,Fraser Valley D,2011,1176,FALSE,6
5909036,Fraser Valley E,2011,3349,FALSE,6
5909048,Fraser Valley C,2011,970,FALSE,6
5909052,Abbotsford,2011,133497,FALSE,6
5909056,Mission,2011,36426,FALSE,6
5909060,Fraser Valley F,2011,1303,FALSE,6
5909062,Fraser Valley G,2011,1764,FALSE,6
5909807,Ohamil 1,2011,77,TRUE,6
5909810,Lukseetsissum 9,2011,16,TRUE,6
5909821,Kwawkwawapilt 6,2011,342,TRUE,6
5909824,Skwah 4,2011,216,TRUE,6
5909825,Skwali 3,2011,10,TRUE,6
5909826,Skway 5,2011,98,TRUE,6
5909827,Soowahlie 14,2011,187,TRUE,6
5909830,Tzeachten 13,2011,1467,TRUE,6
5909831,Yakweakwioose 12,2011,39,TRUE,6
5909832,Seabird Island,2011,594,TRUE,6
5909833,Scowlitz 1,2011,10,TRUE,6
5909834,Tseatah 2,2011,16,TRUE,6
5909835,Aitchelitch 9,2011,18,TRUE,6
5909837,Cheam 1,2011,223,TRUE,6
5909838,Schelowat 1,2011,10,TRUE,6
5909839,Chehalis 5,2011,537,TRUE,6
5909842,Douglas 8,2011,10,TRUE,6
5909843,Peters 1,2011,27,TRUE,6
5909844,Popkum 1,2011,5,TRUE,6
5909845,Skookumchuck 4,2011,94,TRUE,6
5909848,Tipella 7,2011,26,TRUE,6
5909849,Skwahla 2,2011,0,TRUE,6
5909852,Paqulh,2011,0,TRUE,6
5909875,Q'alatk�7em,2011,84,TRUE,6
5909877,Upper Sumas 6,2011,187,TRUE,6
5909878,Matsqui Main 2,2011,81,TRUE,6
5909879,Holachten 8,2011,316,TRUE,6
5909880,Lakahahmen 11,2011,185,TRUE,6
5909881,Skweahm 10,2011,292,TRUE,6
5909882,Squawkum Creek 3,2011,108,TRUE,6
5909883,Sachteen,2011,5,TRUE,6
5909884,Skowkale,2011,795,TRUE,6
5909885,Squiaala,2011,80,TRUE,6
5915001,Langley,2011,104177,FALSE,6
5915002,Langley,2011,25081,FALSE,6
5915004,Surrey,2011,468251,FALSE,6
5915007,White Rock,2011,19339,FALSE,6
5915011,Delta,2011,99863,FALSE,6
5915015,Richmond,2011,190473,FALSE,6
5915020,Greater Vancouver A,2011,13035,FALSE,6
5915022,Vancouver,2011,603502,FALSE,6
5915025,Burnaby,2011,223218,FALSE,6
5915029,New Westminster,2011,65976,FALSE,6
5915034,Coquitlam,2011,126456,FALSE,6
5915036,Belcarra,2011,644,FALSE,6
5915038,Anmore,2011,2092,FALSE,6
5915039,Port Coquitlam,2011,56342,FALSE,6
5915043,Port Moody,2011,32975,FALSE,6
5915046,North Vancouver,2011,84412,FALSE,6
5915051,North Vancouver,2011,48196,FALSE,6
5915055,West Vancouver,2011,42694,FALSE,6
5915062,Bowen Island,2011,3402,FALSE,6
5915065,Lions Bay,2011,1318,FALSE,6
5915070,Pitt Meadows,2011,17736,FALSE,6
5915075,Maple Ridge,2011,76052,FALSE,6
5915801,Semiahmoo,2011,108,TRUE,6
5915802,Tsawwassen,2011,720,TRUE,6
5915803,Musqueam 2,2011,1569,TRUE,6
5915804,Coquitlam 2,2011,5,TRUE,6
5915805,Coquitlam 1,2011,39,TRUE,6
5915806,Burrard Inlet 3,2011,1472,TRUE,6
5915807,Mission 1,2011,574,TRUE,6
5915808,Capilano 5,2011,2700,TRUE,6
5915809,Barnston Island 3,2011,0,TRUE,6
5915810,Musqueam 4,2011,5,TRUE,6
5915811,Seymour Creek 2,2011,107,TRUE,6
5915813,Katzie 2,2011,0,TRUE,6
5915816,McMillan Island 6,2011,68,TRUE,6
5915825,Matsqui 4,2011,498,TRUE,6
5915830,Katzie 1,2011,229,TRUE,6
5915835,Langley 5,2011,0,TRUE,6
5915840,Whonnock 1,2011,0,TRUE,6
5917005,North Saanich,2011,11089,FALSE,6
5917010,Sidney,2011,11178,FALSE,6
5917015,Central Saanich,2011,1322,FALSE,5
5917015,Central Saanich,2011,14614,FALSE,6
5917021,Saanich,2011,94771,FALSE,5
5917021,Saanich,2011,14981,FALSE,6
5917027,Capital F,2011,10234,FALSE,6
5917029,Capital G,2011,24,FALSE,5
5917029,Capital G,2011,4844,FALSE,6
5917030,Oak Bay,2011,18015,FALSE,5
5917034,Victoria,2011,80017,FALSE,5
5917040,Esquimalt,2011,16209,FALSE,5
5917041,Colwood,2011,16093,FALSE,5
5917042,Metchosin,2011,4803,FALSE,5
5917044,Langford,2011,21011,FALSE,5
5917044,Langford,2011,8217,FALSE,6
5917047,View Royal,2011,9337,FALSE,5
5917047,View Royal,2011,44,FALSE,6
5917049,Highlands,2011,138,FALSE,5
5917049,Highlands,2011,1982,FALSE,6
5917052,Sooke,2011,11435,FALSE,5
5917054,Capital H (Part 1),2011,3022,FALSE,5
5917054,Capital H (Part 1),2011,1151,FALSE,6
5917056,Capital H (Part 2),2011,173,FALSE,5
5917056,Capital H (Part 2),2011,5,FALSE,6
5917801,Cole Bay 3,2011,322,TRUE,6
5917802,Union Bay 4,2011,116,TRUE,6
5917803,East Saanich 2,2011,1709,TRUE,6
5917804,South Saanich 1,2011,818,TRUE,6
5917805,Galiano Island 9,2011,0,TRUE,6
5917809,Becher Bay 1,2011,324,TRUE,5
5917812,New Songhees 1A,2011,1678,TRUE,5
5917815,Gordon River 2,2011,96,TRUE,5
5917819,T'Sou-ke,2011,219,TRUE,5
5919008,North Cowichan,2011,28807,FALSE,6
5919012,Duncan,2011,4932,FALSE,6
5919013,Cowichan Valley D,2011,2971,FALSE,6
5919015,Cowichan Valley G,2011,2221,FALSE,6
5919016,Lake Cowichan,2011,2974,FALSE,6
5919017,Cowichan Valley H,2011,2332,FALSE,6
5919021,Ladysmith,2011,7921,FALSE,6
5919033,Cowichan Valley F,2011,1058,FALSE,5
5919033,Cowichan Valley F,2011,591,FALSE,6
5919035,Cowichan Valley I,2011,347,FALSE,5
5919035,Cowichan Valley I,2011,764,FALSE,6
5919043,Cowichan Valley A,2011,4393,FALSE,6
5919046,Cowichan Valley B,2011,472,FALSE,5
5919046,Cowichan Valley B,2011,7655,FALSE,6
5919049,Cowichan Valley C,2011,4796,FALSE,6
5919051,Cowichan Valley E,2011,3854,FALSE,6
5919801,Halalt 2,2011,160,TRUE,6
5919802,Squaw-hay-one 11,2011,40,TRUE,6
5919803,Tsussie 6,2011,88,TRUE,6
5919804,Chemainus 13,2011,683,TRUE,6
5919808,Kil-pah-las 3,2011,0,TRUE,6
5919809,Kuper Island 7,2011,446,TRUE,6
5919811,Shingle Point 4,2011,0,TRUE,6
5919812,Cowichan Lake,2011,33,TRUE,6
5919814,Malachan 11,2011,162,TRUE,5
5919815,Malahat 11,2011,102,TRUE,6
5919816,Oyster Bay 12,2011,89,TRUE,6
5919817,Portier Pass 5,2011,0,TRUE,6
5919818,Theik 2,2011,31,TRUE,6
5919820,Est-Patrolas 4,2011,41,TRUE,6
5919821,Tzart-Lam 5,2011,32,TRUE,6
5919822,Cowichan,2011,2337,TRUE,6
5921007,Nanaimo,2011,83810,FALSE,6
5921008,Lantzville,2011,3601,FALSE,6
5921010,Nanaimo A,2011,6908,FALSE,6
5921014,Nanaimo B,2011,4045,FALSE,6
5921016,Nanaimo C,2011,50,FALSE,5
5921016,Nanaimo C,2011,2784,FALSE,6
5921018,Parksville,2011,11977,FALSE,6
5921023,Qualicum Beach,2011,8687,FALSE,6
5921030,Nanaimo E,2011,5674,FALSE,6
5921032,Nanaimo F,2011,11,FALSE,5
5921032,Nanaimo F,2011,7411,FALSE,6
5921034,Nanaimo G,2011,7158,FALSE,6
5921036,Nanaimo H,2011,198,FALSE,5
5921036,Nanaimo H,2011,3311,FALSE,6
5921804,Nanaimo Town 1,2011,377,TRUE,6
5921805,Nanoose,2011,204,TRUE,6
5921806,Qualicum,2011,81,TRUE,6
5921807,Nanaimo River,2011,287,TRUE,6
5923008,Port Alberni,2011,17743,FALSE,5
5923019,Ucluelet,2011,1627,FALSE,5
5923025,Tofino,2011,1876,FALSE,5
5923033,Alberni-Clayoquot B,2011,449,FALSE,5
5923033,Alberni-Clayoquot B,2011,7,FALSE,6
5923035,Alberni-Clayoquot D,2011,1592,FALSE,5
5923035,Alberni-Clayoquot D,2011,109,FALSE,6
5923037,Alberni-Clayoquot E,2011,2885,FALSE,5
5923039,Alberni-Clayoquot F,2011,1905,FALSE,5
5923039,Alberni-Clayoquot F,2011,11,FALSE,6
5923047,Alberni-Clayoquot A,2011,192,FALSE,5
5923049,Alberni-Clayoquot C,2011,433,FALSE,5
5923049,Alberni-Clayoquot C,2011,0,FALSE,6
5923801,Ahahswinis 1,2011,160,TRUE,5
5923802,Alberni 2,2011,10,TRUE,5
5923803,Anacla 12,2011,73,TRUE,5
5923804,Clakamucus 2,2011,0,TRUE,5
5923805,Elhlateese 2,2011,19,TRUE,5
5923806,Hesquiat 1,2011,5,TRUE,5
5923807,Ittatsoo 1,2011,240,TRUE,5
5923808,Marktosis 15,2011,695,TRUE,5
5923809,Numukamis 1,2011,10,TRUE,5
5923810,Macoah 1,2011,22,TRUE,5
5923813,Opitsat 1,2011,156,TRUE,5
5923814,Sachsa 4,2011,0,TRUE,5
5923816,Tsahaheh 1,2011,584,TRUE,5
5923822,Klehkoot 2,2011,10,TRUE,5
5923823,Esowista 3,2011,176,TRUE,5
5923824,Refuge Cove 6,2011,72,TRUE,5
5923825,Tin Wis 11,2011,0,TRUE,5
5924025,Gold River,2011,1267,FALSE,5
5924029,Zeballos,2011,125,FALSE,5
5924030,Tahsis,2011,316,FALSE,5
5924034,Campbell River,2011,17923,FALSE,4
5924034,Campbell River,2011,13263,FALSE,6
5924039,Sayward,2011,317,FALSE,4
5924042,Strathcona D (Oyster Bay - Buttle Lake),2011,190,FALSE,4
5924042,Strathcona D (Oyster Bay - Buttle Lake),2011,23,FALSE,5
5924042,Strathcona D (Oyster Bay - Buttle Lake),2011,3824,FALSE,6
5924048,Strathcona A,2011,242,FALSE,4
5924048,Strathcona A,2011,563,FALSE,5
5924048,Strathcona A,2011,3,FALSE,6
5924052,Strathcona B,2011,1007,FALSE,6
5924054,Strathcona C,2011,1643,FALSE,4
5924054,Strathcona C,2011,949,FALSE,6
5924803,Ahaminaquus 12,2011,0,TRUE,5
5924804,Campbell River 11,2011,424,TRUE,4
5924805,Chenahkint 12,2011,0,TRUE,5
5924806,Houpsitas 6,2011,182,TRUE,5
5924812,Quinsam 12,2011,246,TRUE,4
5924813,Village Island 1,2011,0,TRUE,5
5924814,Yuquot 1,2011,10,TRUE,5
5924817,Cape Mudge 10,2011,143,TRUE,4
5924818,Squirrel Cove 8,2011,0,TRUE,6
5924820,Tork 7,2011,47,TRUE,6
5924833,Oclucje 7,2011,30,TRUE,5
5924835,Tsa Xana 18,2011,234,TRUE,5
5924836,Ehatis 11,2011,70,TRUE,5
5924840,Homalco 9,2011,203,TRUE,6
5926005,Comox,2011,13627,FALSE,6
5926010,Courtenay,2011,24099,FALSE,6
5926014,Cumberland,2011,3398,FALSE,6
5926021,Comox Valley A,2011,307,FALSE,5
5926021,Comox Valley A,2011,6592,FALSE,6
5926022,Comox Valley B (Lazo North),2011,6939,FALSE,6
5926024,Comox Valley C (Puntledge - Black Creek),2011,2,FALSE,5
5926024,Comox Valley C (Puntledge - Black Creek),2011,8323,FALSE,6
5926801,Comox 1,2011,251,TRUE,6
5926802,Pentledge 2,2011,0,TRUE,6
5927008,Powell River,2011,13165,FALSE,6
5927010,Powell River A,2011,1008,FALSE,6
5927012,Powell River B,2011,1488,FALSE,6
5927016,Powell River C,2011,2014,FALSE,6
5927018,Powell River D,2011,1053,FALSE,6
5927020,Powell River E,2011,426,FALSE,6
5927802,Sliammon 1,2011,730,TRUE,6
5927806,Sechelt (Part),2011,22,TRUE,6
5929005,Gibsons,2011,4437,FALSE,6
5929011,Sechelt,2011,9291,FALSE,6
5929018,Sunshine Coast A,2011,2678,FALSE,6
5929022,Sunshine Coast B,2011,2675,FALSE,6
5929024,Sunshine Coast D,2011,3244,FALSE,6
5929026,Sunshine Coast E,2011,3482,FALSE,6
5929028,Sunshine Coast F,2011,2015,FALSE,6
5929801,Chekwelp 26,2011,0,TRUE,6
5929803,Sechelt (Part),2011,797,TRUE,6
5931006,Squamish,2011,17158,FALSE,6
5931012,Pemberton,2011,2369,FALSE,6
5931017,Squamish-Lillooet C,2011,1681,FALSE,6
5931020,Whistler,2011,9824,FALSE,6
5931021,Squamish-Lillooet D,2011,836,FALSE,6
5931032,Squamish-Lillooet A,2011,1,FALSE,6
5931034,Squamish-Lillooet B,2011,0,FALSE,6
5931801,Cheakamus 11,2011,56,TRUE,6
5931802,Kowtain 17,2011,37,TRUE,6
5931806,Seaichem 16,2011,53,TRUE,6
5931807,Stawamus 24,2011,97,TRUE,6
5931808,Waiwakum 14,2011,111,TRUE,6
5931809,Yekwaupsum 18,2011,23,TRUE,6
5931812,Nesuch 3,2011,110,TRUE,6
5931843,Mount Currie,2011,1306,TRUE,6
5933037,Thompson-Nicola I (Blue Sky Country),2011,0,FALSE,6
5941039,Cariboo J,2011,38,FALSE,3
5941039,Cariboo J,2011,129,FALSE,4
5941039,Cariboo J,2011,0,FALSE,6
5943008,Alert Bay,2011,445,FALSE,4
5943012,Port McNeill,2011,2505,FALSE,4
5943017,Port Alice,2011,805,FALSE,4
5943023,Port Hardy,2011,4008,FALSE,4
5943027,Mount Waddington B,2011,0,FALSE,3
5943027,Mount Waddington B,2011,79,FALSE,4
5943027,Mount Waddington B,2011,2,FALSE,5
5943031,Mount Waddington C,2011,752,FALSE,4
5943031,Mount Waddington C,2011,4,FALSE,5
5943033,Mount Waddington D,2011,271,FALSE,4
5943033,Mount Waddington D,2011,1,FALSE,5
5943037,Mount Waddington A,2011,11,FALSE,3
5943037,Mount Waddington A,2011,970,FALSE,4
5943804,Fort Rupert 1,2011,46,TRUE,4
5943806,Tsulquate 4,2011,491,TRUE,4
5943807,Dead Point 5,2011,10,TRUE,4
5943808,Gwayasdums 1,2011,38,TRUE,4
5943809,Hopetown 10A,2011,0,TRUE,4
5943813,Quaee 7,2011,91,TRUE,4
5943815,Kippase 2,2011,211,TRUE,4
5943816,Quatsino Subdivision 18,2011,214,TRUE,4
5943817,Thomas Point 5,2011,0,TRUE,4
5943836,Hope Island 1,2011,15,TRUE,4
5943837,Alert Bay,2011,537,TRUE,4
5945006,Central Coast A,2011,119,FALSE,3
5945006,Central Coast A,2011,10,FALSE,4
5945010,Central Coast C,2011,477,FALSE,3
5945010,Central Coast C,2011,0,FALSE,4
5945012,Central Coast D,2011,384,FALSE,3
5945014,Central Coast E,2011,95,FALSE,3
5945801,Bella Bella 1,2011,1095,TRUE,3
5945802,Bella Coola 1,2011,852,TRUE,3
5945803,Katit 1,2011,63,TRUE,3
5947007,Port Edward,2011,544,FALSE,1
5947012,Prince Rupert,2011,12508,FALSE,1
5947016,Skeena-Queen Charlotte A,2011,29,FALSE,1
5947021,Skeena-Queen Charlotte C,2011,147,FALSE,1
5947023,Masset,2011,884,FALSE,2
5947026,Queen Charlotte,2011,944,FALSE,2
5947027,Skeena-Queen Charlotte D,2011,524,FALSE,2
5947030,Port Clements,2011,378,FALSE,2
5947032,Skeena-Queen Charlotte E,2011,317,FALSE,2
5947803,Masset 1,2011,614,TRUE,2
5947804,Skidegate 1,2011,709,TRUE,2
5947806,Kulkayu (Hartley Bay) 4,2011,20,TRUE,1
5947807,Dolphin Island 1,2011,405,TRUE,1
5947809,Lax Kw'alaams 1,2011,678,TRUE,1
5947810,S1/2 Tsimpsean 2,2011,83,TRUE,1
5949005,Kitimat,2011,8335,FALSE,1
5949011,Terrace,2011,11486,FALSE,1
5949013,Kitimat-Stikine C (Part 1),2011,2363,FALSE,1
5949018,Kitimat-Stikine E,2011,3988,FALSE,1
5949020,Kitimat-Stikine C (Part 2),2011,3,FALSE,1
5949020,Kitimat-Stikine C (Part 2),2011,1,FALSE,3
5949028,Kitimat-Stikine B,2011,58,FALSE,1
5949032,Stewart,2011,30,FALSE,1
5949035,Nisga'a,2011,707,TRUE,1
5949039,Kitimat-Stikine A,2011,6,FALSE,1
5949802,Kitasoo 1,2011,322,TRUE,3
5949803,Kitamaat 2,2011,514,TRUE,1
5949804,Kitsumkaylum 1,2011,302,TRUE,1
5949805,Kshish 4,2011,0,TRUE,1
5949807,Kulspai 6,2011,95,TRUE,1
5949844,Kitselas 1,2011,220,TRUE,1
5951031,Bulkley-Nechako E,2011,1,FALSE,1
5951031,Bulkley-Nechako E,2011,18,FALSE,3
5951051,Bulkley-Nechako A,2011,453,FALSE,1
5951053,Bulkley-Nechako G,2011,1,FALSE,1
5909014,Fraser Valley A,2016,1,FALSE,6
5909016,Fraser Valley B,2016,15,FALSE,6
5909020,Chilliwack,2016,83880,FALSE,6
5909027,Harrison Hot Springs,2016,1471,FALSE,6
5909032,Kent,2016,6046,FALSE,6
5909034,Fraser Valley D,2016,1336,FALSE,6
5909035,Fraser Valley H,2016,1847,FALSE,6
5909036,Fraser Valley E,2016,1536,FALSE,6
5909048,Fraser Valley C,2016,1026,FALSE,6
5909052,Abbotsford,2016,141473,FALSE,6
5909056,Mission,2016,38902,FALSE,6
5909060,Fraser Valley F,2016,1299,FALSE,6
5909062,Fraser Valley G,2016,1778,FALSE,6
5909807,Ohamil 1,2016,90,TRUE,6
5909810,Lukseetsissum 9,2016,14,TRUE,6
5909821,Kwawkwawapilt 6,2016,324,TRUE,6
5909824,Skwah 4,2016,192,TRUE,6
5909825,Skwali 3,2016,10,TRUE,6
5909826,Skway 5,2016,84,TRUE,6
5909827,Soowahlie 14,2016,247,TRUE,6
5909830,Tzeachten 13,2016,2360,TRUE,6
5909831,Yakweakwioose 12,2016,44,TRUE,6
5909832,Seabird Island,2016,769,TRUE,6
5909833,Scowlitz 1,2016,10,TRUE,6
5909834,Tseatah 2,2016,23,TRUE,6
5909835,Aitchelitch 9,2016,15,TRUE,6
5909837,Cheam 1,2016,202,TRUE,6
5909838,Schelowat 1,2016,10,TRUE,6
5909839,Chehalis 5,2016,538,TRUE,6
5909842,Douglas 8,2016,67,TRUE,6
5909843,Peters 1,2016,30,TRUE,6
5909844,Popkum 1,2016,10,TRUE,6
5909845,Skookumchuck 4,2016,86,TRUE,6
5909848,Tipella 7,2016,0,TRUE,6
5909849,Skwahla 2,2016,0,TRUE,6
5909852,Paqulh,2016,0,TRUE,6
5909875,Q'alatk�7em,2016,81,TRUE,6
5909877,Upper Sumas 6,2016,178,TRUE,6
5909878,Matsqui Main 2,2016,110,TRUE,6
5909879,Holachten 8,2016,300,TRUE,6
5909880,Lakahahmen 11,2016,177,TRUE,6
5909881,Skweahm 10,2016,213,TRUE,6
5909882,Squawkum Creek 3,2016,116,TRUE,6
5909883,Sachteen,2016,10,TRUE,6
5909884,Skowkale,2016,842,TRUE,6
5909885,Squiaala,2016,136,TRUE,6
5915001,Langley,2016,117370,FALSE,6
5915002,Langley,2016,25908,FALSE,6
5915004,Surrey,2016,518354,FALSE,6
5915007,White Rock,2016,19956,FALSE,6
5915011,Delta,2016,102317,FALSE,6
5915015,Richmond,2016,198558,FALSE,6
5915020,Greater Vancouver A,2016,16190,FALSE,6
5915022,Vancouver,2016,632695,FALSE,6
5915025,Burnaby,2016,233195,FALSE,6
5915029,New Westminster,2016,71110,FALSE,6
5915034,Coquitlam,2016,139602,FALSE,6
5915036,Belcarra,2016,645,FALSE,6
5915038,Anmore,2016,2216,FALSE,6
5915039,Port Coquitlam,2016,58726,FALSE,6
5915043,Port Moody,2016,33628,FALSE,6
5915046,North Vancouver,2016,86175,FALSE,6
5915051,North Vancouver,2016,53028,FALSE,6
5915055,West Vancouver,2016,42593,FALSE,6
5915062,Bowen Island,2016,3691,FALSE,6
5915065,Lions Bay,2016,1339,FALSE,6
5915070,Pitt Meadows,2016,18612,FALSE,6
5915075,Maple Ridge,2016,82422,FALSE,6
5915801,Semiahmoo,2016,120,TRUE,6
5915802,Tsawwassen,2016,816,TRUE,6
5915803,Musqueam 2,2016,1655,TRUE,6
5915804,Coquitlam 2,2016,0,TRUE,6
5915805,Coquitlam 1,2016,54,TRUE,6
5915806,Burrard Inlet 3,2016,1859,TRUE,6
5915807,Mission 1,2016,577,TRUE,6
5915808,Capilano 5,2016,2938,TRUE,6
5915809,Barnston Island 3,2016,49,TRUE,6
5915810,Musqueam 4,2016,10,TRUE,6
5915811,Seymour Creek 2,2016,123,TRUE,6
5915813,Katzie 2,2016,40,TRUE,6
5915816,McMillan Island 6,2016,94,TRUE,6
5915825,Matsqui 4,2016,471,TRUE,6
5915830,Katzie 1,2016,262,TRUE,6
5915835,Langley 5,2016,0,TRUE,6
5915840,Whonnock 1,2016,0,TRUE,6
5917005,North Saanich,2016,11219,FALSE,6
5917010,Sidney,2016,11640,FALSE,6
5917015,Central Saanich,2016,1390,FALSE,5
5917015,Central Saanich,2016,15368,FALSE,6
5917021,Saanich,2016,98178,FALSE,5
5917021,Saanich,2016,15519,FALSE,6
5917027,Saltspring Island,2016,10542,FALSE,6
5917029,Southern Gulf Islands,2016,24,FALSE,5
5917029,Southern Gulf Islands,2016,4702,FALSE,6
5917030,Oak Bay,2016,18014,FALSE,5
5917034,Victoria,2016,85406,FALSE,5
5917040,Esquimalt,2016,17576,FALSE,5
5917041,Colwood,2016,16783,FALSE,5
5917042,Metchosin,2016,4685,FALSE,5
5917044,Langford,2016,25296,FALSE,5
5917044,Langford,2016,9893,FALSE,6
5917047,View Royal,2016,10316,FALSE,5
5917047,View Royal,2016,49,FALSE,6
5917049,Highlands,2016,144,FALSE,5
5917049,Highlands,2016,2072,FALSE,6
5917052,Sooke,2016,12939,FALSE,5
5917054,Juan de Fuca (Part 1),2016,3368,FALSE,5
5917054,Juan de Fuca (Part 1),2016,1282,FALSE,6
5917056,Juan de Fuca (Part 2),2016,184,FALSE,5
5917056,Juan de Fuca (Part 2),2016,5,FALSE,6
5917801,Cole Bay 3,2016,331,TRUE,6
5917802,Union Bay 4,2016,94,TRUE,6
5917803,East Saanich 2,2016,1684,TRUE,6
5917804,South Saanich 1,2016,819,TRUE,6
5917805,Galiano Island 9,2016,0,TRUE,6
5917809,Becher Bay 1,2016,128,TRUE,5
5917812,New Songhees 1A,2016,1834,TRUE,5
5917815,Gordon River 2,2016,111,TRUE,5
5917819,T'Sou-ke,2016,224,TRUE,5
5919008,North Cowichan,2016,29639,FALSE,6
5919012,Duncan,2016,4936,FALSE,6
5919013,Cowichan Valley D,2016,3237,FALSE,6
5919015,Cowichan Valley G,2016,2325,FALSE,6
5919016,Lake Cowichan,2016,3222,FALSE,6
5919017,Cowichan Valley H,2016,2446,FALSE,6
5919021,Ladysmith,2016,8535,FALSE,6
5919033,Cowichan Valley F,2016,1043,FALSE,5
5919033,Cowichan Valley F,2016,583,FALSE,6
5919035,Cowichan Valley I,2016,376,FALSE,5
5919035,Cowichan Valley I,2016,829,FALSE,6
5919043,Cowichan Valley A,2016,4719,FALSE,6
5919046,Cowichan Valley B,2016,496,FALSE,5
5919046,Cowichan Valley B,2016,8038,FALSE,6
5919049,Cowichan Valley C,2016,5007,FALSE,6
5919051,Cowichan Valley E,2016,4114,FALSE,6
5919801,Halalt 2,2016,168,TRUE,6
5919802,Squaw-hay-one 11,2016,35,TRUE,6
5919803,Tsussie 6,2016,103,TRUE,6
5919804,Chemainus 13,2016,735,TRUE,6
5919808,Kil-pah-las 3,2016,0,TRUE,6
5919809,Penelakut Island 7,2016,452,TRUE,6
5919811,Shingle Point 4,2016,0,TRUE,6
5919812,Cowichan Lake,2016,21,TRUE,6
5919814,Malachan 11,2016,158,TRUE,5
5919815,Malahat 11,2016,143,TRUE,6
5919816,Oyster Bay 12,2016,77,TRUE,6
5919817,Portier Pass 5,2016,0,TRUE,6
5919818,Theik 2,2016,36,TRUE,6
5919820,Est-Patrolas 4,2016,23,TRUE,6
5919821,Tzart-Lam 5,2016,39,TRUE,6
5919822,Cowichan,2016,2082,TRUE,6
5921007,Nanaimo,2016,90630,FALSE,6
5921008,Lantzville,2016,3611,FALSE,6
5921010,Nanaimo A,2016,7063,FALSE,6
5921014,Nanaimo B,2016,4038,FALSE,6
5921016,Nanaimo C,2016,49,FALSE,5
5921016,Nanaimo C,2016,2761,FALSE,6
5921018,Parksville,2016,12545,FALSE,6
5921023,Qualicum Beach,2016,8967,FALSE,6
5921030,Nanaimo E,2016,6137,FALSE,6
5921032,Nanaimo F,2016,11,FALSE,5
5921032,Nanaimo F,2016,7729,FALSE,6
5921034,Nanaimo G,2016,7484,FALSE,6
5921036,Nanaimo H,2016,220,FALSE,5
5921036,Nanaimo H,2016,3675,FALSE,6
5921804,Nanaimo Town 1,2016,360,TRUE,6
5921805,Nanoose,2016,230,TRUE,6
5921806,Qualicum,2016,74,TRUE,6
5921807,Nanaimo River,2016,371,TRUE,6
5923008,Port Alberni,2016,17712,FALSE,5
5923019,Ucluelet,2016,1716,FALSE,5
5923025,Tofino,2016,1934,FALSE,5
5923033,Alberni-Clayoquot B,2016,438,FALSE,5
5923033,Alberni-Clayoquot B,2016,7,FALSE,6
5923035,Alberni-Clayoquot D,2016,1516,FALSE,5
5923035,Alberni-Clayoquot D,2016,105,FALSE,6
5923037,Alberni-Clayoquot E,2016,2760,FALSE,5
5923039,Alberni-Clayoquot F,2016,1927,FALSE,5
5923039,Alberni-Clayoquot F,2016,11,FALSE,6
5923047,Alberni-Clayoquot A,2016,243,FALSE,5
5923049,Alberni-Clayoquot C,2016,678,FALSE,5
5923049,Alberni-Clayoquot C,2016,0,FALSE,6
5923801,Ahahswinis 1,2016,119,TRUE,5
5923802,Alberni 2,2016,10,TRUE,5
5923803,Anacla 12,2016,82,TRUE,5
5923804,Clakamucus 2,2016,0,TRUE,5
5923805,Elhlateese 2,2016,5,TRUE,5
5923806,Hesquiat 1,2016,5,TRUE,5
5923807,Ittatsoo 1,2016,274,TRUE,5
5923808,Marktosis 15,2016,623,TRUE,5
5923809,Numukamis 1,2016,5,TRUE,5
5923810,Macoah 1,2016,19,TRUE,5
5923813,Opitsat 1,2016,150,TRUE,5
5923814,Sachsa 4,2016,0,TRUE,5
5923816,Tsahaheh 1,2016,543,TRUE,5
5923822,Klehkoot 2,2016,15,TRUE,5
5923823,Esowista 3,2016,94,TRUE,5
5923824,Refuge Cove 6,2016,44,TRUE,5
5923825,Tin Wis 11,2016,0,TRUE,5
5924025,Gold River,2016,1219,FALSE,5
5924029,Zeballos,2016,108,FALSE,5
5924030,Tahsis,2016,250,FALSE,5
5924034,Campbell River,2016,18796,FALSE,4
5924034,Campbell River,2016,14039,FALSE,6
5924039,Sayward,2016,314,FALSE,4
5924042,Strathcona D (Oyster Bay - Buttle Lake),2016,208,FALSE,4
5924042,Strathcona D (Oyster Bay - Buttle Lake),2016,25,FALSE,5
5924042,Strathcona D (Oyster Bay - Buttle Lake),2016,4190,FALSE,6
5924048,Strathcona A,2016,230,FALSE,4
5924048,Strathcona A,2016,537,FALSE,5
5924048,Strathcona A,2016,2,FALSE,6
5924052,Strathcona B,2016,1044,FALSE,6
5924054,Strathcona C,2016,1556,FALSE,4
5924054,Strathcona C,2016,899,FALSE,6
