filename,layer,date,prep_script,dir_prep
lsp_protected_inland_ws.csv,lsp_prot_area_inland_ws,Mon Jul 3 13:32:11 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,ohibc:prep/lsp/v2017/output
lsp_protected_inland_ws.csv,lsp_prot_area_inland_ws,Fri Jan 13 14:30:49 2017,ohibc:prep/lsp/v2017/goal_prep_lsp.Rmd,ohibc:prep/lsp/v2017/output
lsp_protected_offshore3nm.csv,lsp_prot_area_offshore3nm,Mon Jul 3 13:32:11 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,ohibc:prep/lsp/v2017/output
lsp_protected_offshore3nm.csv,lsp_prot_area_offshore3nm,Thu Jan 5 17:32:42 2017 -0800,ohibc:prep/lsp/v2017/goal_prep_lsp.Rmd,ohibc:prep/lsp/v2017/output
lsp_a_total_inland_ws.csv,lsp_tot_area_inland_ws,Mon Jul 3 13:32:11 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,ohibc:prep/lsp/v2017/output
lsp_a_total_inland_ws.csv,lsp_tot_area_inland_ws,Fri Jan 13 14:30:49 2017,ohibc:prep/lsp/v2017/goal_prep_lsp.Rmd,ohibc:prep/lsp/v2017/output
lsp_a_total_offshore3nm.csv,lsp_tot_area_offshore3nm,Mon Jul 3 13:32:11 2017 -0700,ohibc:prep/lsp/v2017/data_prep_lsp.Rmd,ohibc:prep/lsp/v2017/output
lsp_a_total_offshore3nm.csv,lsp_tot_area_offshore3nm,Thu Jan 5 17:32:42 2017 -0800,ohibc:prep/lsp/v2017/goal_prep_lsp.Rmd,ohibc:prep/lsp/v2017/output
aq_harvest.csv,mar_harvest_tonnes,Wed Jun 28 10:56:54 2017 -0700,ohibc:prep/mar/v2017/data_prep_mar.Rmd,ohibc:prep/mar/v2017/output
aq_potential.csv,mar_potential,Wed Jun 28 10:56:54 2017 -0700,ohibc:prep/mar/v2017/data_prep_mar.Rmd,ohibc:prep/mar/v2017/output
aq_areas.csv,mar_tenure_areas,Fri Jun 23 21:55:08 2017 -0700,ohibc:prep/mar/v2017/data_prep_mar.Rmd,ohibc:prep/mar/v2017/output
po_chemical.csv,po_chemical,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,ohibc:prep/cw/v2017/output
po_chemical_3nm.csv,po_chemical_3nm,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,ohibc:prep/cw/v2017/output
po_nutrient.csv,po_nutrient,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,ohibc:prep/cw/v2017/output
po_nutrient_3nm.csv,po_nutrient_3nm,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,ohibc:prep/cw/v2017/output
po_pathogen.csv,po_pathogen,Thu Aug 24 10:23:44 2017,ohibc:prep/cw/v2017/cw_pathogens_prep.Rmd,ohibc:prep/cw/v2017/output
po_trash.csv,po_trash,Fri Apr 14 21:19:37 2017 -0700,ohibc:prep/cw/v2017/cw_goal_est.rmd,ohibc:prep/cw/v2017/output
rgn_areas.csv,rgn_areas,Thu Aug 24 11:10:00 2017,ohibc:prep/_spatial/v2017/spatial_layers_prep.Rmd,ohibc:prep/_spatial/v2017/output
rgn_labels.csv,rgn_labels,Thu Aug 24 11:10:00 2017,ohibc:prep/_spatial/v2017/spatial_layers_prep.Rmd,ohibc:prep/_spatial/v2017/output
prs_inv_spp.csv,sp_alien,Wed Aug 2 13:42:41 2017 -0700,ohibc:prep/_pressures/v2017/pressures_alien_spp.Rmd,ohibc:prep/_pressures/v2017/output
prs_genesc.csv,sp_genetic,Thu Aug 3 18:21:22 2017 -0700,ohibc:prep/_pressures/v2017/pressures_gen_escapes.Rmd,ohibc:prep/_pressures/v2017/output
spp_status_3nm.csv,species_diversity_3nm,Fri May 19 11:48:28 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,ohibc:prep/spp_ico/v2017/output
spp_status_3nm.csv,species_diversity_3nm,Fri Jan 13 14:38:21 2017 -0800,ohibc:prep/spp_ico/v2017/goal_prep_spp.Rmd,ohibc:prep/spp_ico/v2017/output
spp_status_eez.csv,species_diversity_eez,Thu Aug 24 11:39:48 2017,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,ohibc:prep/spp_ico/v2017/output
spp_trend_by_id.csv,spp_pop_trends,Thu Jun 1 16:42:30 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,ohibc:prep/spp_ico/v2017/output
spp_area_by_rgn.csv,spp_range_areas,Thu May 25 13:20:57 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,ohibc:prep/spp_ico/v2017/output
spp_area_by_rgn.csv,spp_range_areas,Mon Apr  3 15:53:45 2017,ohibc:prep/spp_ico/v2017/goal_prep_spp.Rmd,ohibc:prep/spp_ico/v2017/output
spp_risk_by_year.csv,spp_risk_scores,Thu May 25 13:20:57 2017 -0700,ohibc:prep/spp_ico/v2017/data_prep_spp.Rmd,ohibc:prep/spp_ico/v2017/output
ss_cwb_score_all.csv,ss_cwbi_all,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,ohibc:prep/_resilience/v2017/output
ss_cwb_score_fn.csv,ss_cwbi_fn,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,ohibc:prep/_resilience/v2017/output
park_visits.csv,tr_park_visits,Fri Jun 16 10:54:38 2017 -0700,ohibc:prep/tr/v2017/data_prep_tr.Rmd,ohibc:prep/tr/v2017/output
park_visits_all.csv,tr_park_visits_all,Fri Jun 16 10:54:38 2017 -0700,ohibc:prep/tr/v2017/data_prep_tr.Rmd,ohibc:prep/tr/v2017/output
vis_ctr_visits.csv,tr_vis_ctr_visits,Fri Jun 16 10:54:38 2017 -0700,ohibc:prep/tr/v2017/data_prep_tr.Rmd,ohibc:prep/tr/v2017/output
vis_ctr_visits_all.csv,tr_vis_ctr_visits_all,Fri Jun 16 10:54:38 2017 -0700,ohibc:prep/tr/v2017/data_prep_tr.Rmd,ohibc:prep/tr/v2017/output
