layer_name,scenario_year,data_year
aq_incidental,2012,2012
aq_incidental,2013,2013
aq_incidental,2014,2014
aq_incidental,2015,2015
aq_incidental,2016,2016
aq_mammals,2001,2011
aq_mammals,2002,2011
aq_mammals,2003,2011
aq_mammals,2004,2011
aq_mammals,2005,2011
aq_mammals,2006,2011
aq_mammals,2007,2011
aq_mammals,2008,2011
aq_mammals,2009,2011
aq_mammals,2010,2011
aq_mammals,2011,2011
aq_mammals,2012,2012
aq_mammals,2013,2013
aq_mammals,2014,2014
aq_mammals,2015,2015
aq_mammals,2016,2016
aq_regulation,2001,2011
aq_regulation,2002,2011
aq_regulation,2003,2011
aq_regulation,2004,2011
aq_regulation,2005,2011
aq_regulation,2006,2011
aq_regulation,2007,2011
aq_regulation,2008,2011
aq_regulation,2009,2011
aq_regulation,2010,2011
aq_regulation,2011,2011
aq_regulation,2012,2012
aq_regulation,2013,2013
aq_regulation,2014,2014
aq_regulation,2015,2015
aq_regulation,2016,2016
cc_acid,2001,2001
cc_acid,2002,2002
cc_acid,2003,2003
cc_acid,2004,2004
cc_acid,2005,2005
cc_acid,2006,2006
cc_acid,2007,2007
cc_acid,2008,2008
cc_acid,2009,2009
cc_acid,2010,2010
cc_acid,2011,2011
cc_acid,2012,2012
cc_acid,2013,2013
cc_acid,2014,2014
cc_acid,2015,2015
cc_acid,2016,2016
cc_slr,2001,2001
cc_slr,2002,2002
cc_slr,2003,2003
cc_slr,2004,2004
cc_slr,2005,2005
cc_slr,2006,2006
cc_slr,2007,2007
cc_slr,2008,2008
cc_slr,2009,2009
cc_slr,2010,2010
cc_slr,2011,2011
cc_slr,2012,2012
cc_slr,2013,2013
cc_slr,2014,2014
cc_slr,2015,2015
cc_slr,2016,2016
cc_sst,2001,2001
cc_sst,2002,2002
cc_sst,2003,2003
cc_sst,2004,2004
cc_sst,2005,2005
cc_sst,2006,2006
cc_sst,2007,2007
cc_sst,2008,2008
cc_sst,2009,2009
cc_sst,2010,2010
cc_sst,2011,2011
cc_sst,2012,2012
cc_sst,2013,2012
cc_sst,2014,2012
cc_sst,2015,2012
cc_sst,2016,2012
cc_uv,2001,2005
cc_uv,2002,2005
cc_uv,2003,2005
cc_uv,2004,2005
cc_uv,2005,2005
cc_uv,2006,2006
cc_uv,2007,2007
cc_uv,2008,2008
cc_uv,2009,2009
cc_uv,2010,2010
cc_uv,2011,2011
cc_uv,2012,2012
cc_uv,2013,2013
cc_uv,2014,2014
cc_uv,2015,2015
cc_uv,2016,2016
cp_cf_health,2001,2001
cp_cf_health,2002,2002
cp_cf_health,2003,2003
cp_cf_health,2004,2004
cp_cf_health,2005,2005
cp_cf_health,2006,2006
cp_cf_health,2007,2007
cp_cf_health,2008,2008
cp_cf_health,2009,2009
cp_cf_health,2010,2010
cp_cf_health,2011,2010
cp_cf_health,2012,2010
cp_cf_health,2013,2010
cp_cf_health,2014,2010
cp_cf_health,2015,2010
cp_cf_health,2016,2010
cp_sm_health,2001,2001
cp_sm_health,2002,2002
cp_sm_health,2003,2003
cp_sm_health,2004,2004
cp_sm_health,2005,2005
cp_sm_health,2006,2006
cp_sm_health,2007,2007
cp_sm_health,2008,2008
cp_sm_health,2009,2009
cp_sm_health,2010,2010
cp_sm_health,2011,2010
cp_sm_health,2012,2010
cp_sm_health,2013,2010
cp_sm_health,2014,2010
cp_sm_health,2015,2010
cp_sm_health,2016,2010
cs_cf_health,2001,2001
cs_cf_health,2002,2002
cs_cf_health,2003,2003
cs_cf_health,2004,2004
cs_cf_health,2005,2005
cs_cf_health,2006,2006
cs_cf_health,2007,2007
cs_cf_health,2008,2008
cs_cf_health,2009,2009
cs_cf_health,2010,2010
cs_cf_health,2011,2010
cs_cf_health,2012,2010
cs_cf_health,2013,2010
cs_cf_health,2014,2010
cs_cf_health,2015,2010
cs_cf_health,2016,2010
cs_sm_health,2001,2001
cs_sm_health,2002,2002
cs_sm_health,2003,2003
cs_sm_health,2004,2004
cs_sm_health,2005,2005
cs_sm_health,2006,2006
cs_sm_health,2007,2007
cs_sm_health,2008,2008
cs_sm_health,2009,2009
cs_sm_health,2010,2010
cs_sm_health,2011,2010
cs_sm_health,2012,2010
cs_sm_health,2013,2010
cs_sm_health,2014,2010
cs_sm_health,2015,2010
cs_sm_health,2016,2010
cwbi_all,2001,2001
cwbi_all,2002,2002
cwbi_all,2003,2003
cwbi_all,2004,2004
cwbi_all,2005,2005
cwbi_all,2006,2006
cwbi_all,2007,2007
cwbi_all,2008,2008
cwbi_all,2009,2009
cwbi_all,2010,2010
cwbi_all,2011,2011
cwbi_all,2012,2012
cwbi_all,2013,2013
cwbi_all,2014,2014
cwbi_all,2015,2015
cwbi_all,2016,2016
cwbi_fn,2001,2001
cwbi_fn,2002,2002
cwbi_fn,2003,2003
cwbi_fn,2004,2004
cwbi_fn,2005,2005
cwbi_fn,2006,2006
cwbi_fn,2007,2007
cwbi_fn,2008,2008
cwbi_fn,2009,2009
cwbi_fn,2010,2010
cwbi_fn,2011,2011
cwbi_fn,2012,2012
cwbi_fn,2013,2013
cwbi_fn,2014,2014
cwbi_fn,2015,2015
cwbi_fn,2016,2016
fis_dfo_catch,2001,2007
fis_dfo_catch,2002,2007
fis_dfo_catch,2003,2007
fis_dfo_catch,2004,2007
fis_dfo_catch,2005,2007
fis_dfo_catch,2006,2007
fis_dfo_catch,2007,2007
fis_dfo_catch,2008,2008
fis_dfo_catch,2009,2009
fis_dfo_catch,2010,2010
fis_dfo_catch,2011,2011
fis_dfo_catch,2012,2012
fis_dfo_catch,2013,2013
fis_dfo_catch,2014,2014
fis_dfo_catch,2015,2015
fis_dfo_catch,2016,2015
fis_ram_b_bmsy,2001,2001
fis_ram_b_bmsy,2002,2002
fis_ram_b_bmsy,2003,2003
fis_ram_b_bmsy,2004,2004
fis_ram_b_bmsy,2005,2005
fis_ram_b_bmsy,2006,2006
fis_ram_b_bmsy,2007,2007
fis_ram_b_bmsy,2008,2008
fis_ram_b_bmsy,2009,2009
fis_ram_b_bmsy,2010,2010
fis_ram_b_bmsy,2011,2011
fis_ram_b_bmsy,2012,2012
fis_ram_b_bmsy,2013,2013
fis_ram_b_bmsy,2014,2014
fis_ram_b_bmsy,2015,2015
fis_ram_b_bmsy,2016,2016
fis_ram_f_fmsy,2001,2001
fis_ram_f_fmsy,2002,2002
fis_ram_f_fmsy,2003,2003
fis_ram_f_fmsy,2004,2004
fis_ram_f_fmsy,2005,2005
fis_ram_f_fmsy,2006,2006
fis_ram_f_fmsy,2007,2007
fis_ram_f_fmsy,2008,2008
fis_ram_f_fmsy,2009,2009
fis_ram_f_fmsy,2010,2010
fis_ram_f_fmsy,2011,2011
fis_ram_f_fmsy,2012,2012
fis_ram_f_fmsy,2013,2013
fis_ram_f_fmsy,2014,2014
fis_ram_f_fmsy,2015,2015
fis_ram_f_fmsy,2016,2015
fis_rgn_catch_summary,2001,2007
fis_rgn_catch_summary,2002,2007
fis_rgn_catch_summary,2003,2007
fis_rgn_catch_summary,2004,2007
fis_rgn_catch_summary,2005,2007
fis_rgn_catch_summary,2006,2007
fis_rgn_catch_summary,2007,2007
fis_rgn_catch_summary,2008,2008
fis_rgn_catch_summary,2009,2009
fis_rgn_catch_summary,2010,2010
fis_rgn_catch_summary,2011,2011
fis_rgn_catch_summary,2012,2012
fis_rgn_catch_summary,2013,2013
fis_rgn_catch_summary,2014,2014
fis_rgn_catch_summary,2015,2015
fis_rgn_catch_summary,2016,2015
fp_biomass_removal,2001,2001
fp_biomass_removal,2002,2002
fp_biomass_removal,2003,2003
fp_biomass_removal,2004,2004
fp_biomass_removal,2005,2005
fp_biomass_removal,2006,2006
fp_biomass_removal,2007,2007
fp_biomass_removal,2008,2008
fp_biomass_removal,2009,2009
fp_biomass_removal,2010,2010
fp_biomass_removal,2011,2011
fp_biomass_removal,2012,2012
fp_biomass_removal,2013,2013
fp_biomass_removal,2014,2014
fp_biomass_removal,2015,2015
fp_biomass_removal,2016,2016
fp_fis_discards,2001,2001
fp_fis_discards,2002,2002
fp_fis_discards,2003,2003
fp_fis_discards,2004,2004
fp_fis_discards,2005,2005
fp_fis_discards,2006,2006
fp_fis_discards,2007,2007
fp_fis_discards,2008,2008
fp_fis_discards,2009,2009
fp_fis_discards,2010,2010
fp_fis_discards,2011,2011
fp_fis_discards,2012,2012
fp_fis_discards,2013,2013
fp_fis_discards,2014,2014
fp_fis_discards,2015,2014
fp_fis_discards,2016,2014
fp_fis_landings,2001,2001
fp_fis_landings,2002,2002
fp_fis_landings,2003,2003
fp_fis_landings,2004,2004
fp_fis_landings,2005,2005
fp_fis_landings,2006,2006
fp_fis_landings,2007,2007
fp_fis_landings,2008,2008
fp_fis_landings,2009,2009
fp_fis_landings,2010,2010
fp_fis_landings,2011,2011
fp_fis_landings,2012,2012
fp_fis_landings,2013,2013
fp_fis_landings,2014,2014
fp_fis_landings,2015,2014
fp_fis_landings,2016,2014
fp_mpa_coast,2001,2001
fp_mpa_coast,2002,2002
fp_mpa_coast,2003,2003
fp_mpa_coast,2004,2004
fp_mpa_coast,2005,2005
fp_mpa_coast,2006,2006
fp_mpa_coast,2007,2007
fp_mpa_coast,2008,2008
fp_mpa_coast,2009,2009
fp_mpa_coast,2010,2010
fp_mpa_coast,2011,2011
fp_mpa_coast,2012,2012
fp_mpa_coast,2013,2013
fp_mpa_coast,2014,2014
fp_mpa_coast,2015,2015
fp_mpa_coast,2016,2016
fp_mpa_eez,2001,2001
fp_mpa_eez,2002,2002
fp_mpa_eez,2003,2003
fp_mpa_eez,2004,2004
fp_mpa_eez,2005,2005
fp_mpa_eez,2006,2006
fp_mpa_eez,2007,2007
fp_mpa_eez,2008,2008
fp_mpa_eez,2009,2009
fp_mpa_eez,2010,2010
fp_mpa_eez,2011,2011
fp_mpa_eez,2012,2012
fp_mpa_eez,2013,2013
fp_mpa_eez,2014,2014
fp_mpa_eez,2015,2015
fp_mpa_eez,2016,2016
hab_ebsa_health,2001,2005
hab_ebsa_health,2002,2005
hab_ebsa_health,2003,2005
hab_ebsa_health,2004,2005
hab_ebsa_health,2005,2005
hab_ebsa_health,2006,2006
hab_ebsa_health,2007,2007
hab_ebsa_health,2008,2008
hab_ebsa_health,2009,2009
hab_ebsa_health,2010,2010
hab_ebsa_health,2011,2011
hab_ebsa_health,2012,2012
hab_ebsa_health,2013,2013
hab_ebsa_health,2014,2014
hab_ebsa_health,2015,2015
hab_ebsa_health,2016,2015
hab_sb_health,2001,2005
hab_sb_health,2002,2005
hab_sb_health,2003,2005
hab_sb_health,2004,2005
hab_sb_health,2005,2005
hab_sb_health,2006,2006
hab_sb_health,2007,2007
hab_sb_health,2008,2008
hab_sb_health,2009,2009
hab_sb_health,2010,2010
hab_sb_health,2011,2011
hab_sb_health,2012,2012
hab_sb_health,2013,2013
hab_sb_health,2014,2014
hab_sb_health,2015,2015
hab_sb_health,2016,2015
hab_sm_health,2001,2001
hab_sm_health,2002,2002
hab_sm_health,2003,2003
hab_sm_health,2004,2004
hab_sm_health,2005,2005
hab_sm_health,2006,2006
hab_sm_health,2007,2007
hab_sm_health,2008,2008
hab_sm_health,2009,2009
hab_sm_health,2010,2010
hab_sm_health,2011,2010
hab_sm_health,2012,2010
hab_sm_health,2013,2010
hab_sm_health,2014,2010
hab_sm_health,2015,2010
hab_sm_health,2016,2010
hd_intertidal,2001,2001
hd_intertidal,2002,2002
hd_intertidal,2003,2003
hd_intertidal,2004,2004
hd_intertidal,2005,2005
hd_intertidal,2006,2006
hd_intertidal,2007,2007
hd_intertidal,2008,2008
hd_intertidal,2009,2009
hd_intertidal,2010,2010
hd_intertidal,2011,2011
hd_intertidal,2012,2012
hd_intertidal,2013,2013
hd_intertidal,2014,2014
hd_intertidal,2015,2015
hd_intertidal,2016,2016
hd_logging,2001,2001
hd_logging,2002,2002
hd_logging,2003,2003
hd_logging,2004,2004
hd_logging,2005,2005
hd_logging,2006,2006
hd_logging,2007,2007
hd_logging,2008,2008
hd_logging,2009,2009
hd_logging,2010,2010
hd_logging,2011,2011
hd_logging,2012,2012
hd_logging,2013,2013
hd_logging,2014,2014
hd_logging,2015,2015
hd_logging,2016,2016
hd_mpa_coast,2001,2001
hd_mpa_coast,2002,2002
hd_mpa_coast,2003,2003
hd_mpa_coast,2004,2004
hd_mpa_coast,2005,2005
hd_mpa_coast,2006,2006
hd_mpa_coast,2007,2007
hd_mpa_coast,2008,2008
hd_mpa_coast,2009,2009
hd_mpa_coast,2010,2010
hd_mpa_coast,2011,2011
hd_mpa_coast,2012,2012
hd_mpa_coast,2013,2013
hd_mpa_coast,2014,2014
hd_mpa_coast,2015,2015
hd_mpa_coast,2016,2016
hd_mpa_eez,2001,2001
hd_mpa_eez,2002,2002
hd_mpa_eez,2003,2003
hd_mpa_eez,2004,2004
hd_mpa_eez,2005,2005
hd_mpa_eez,2006,2006
hd_mpa_eez,2007,2007
hd_mpa_eez,2008,2008
hd_mpa_eez,2009,2009
hd_mpa_eez,2010,2010
hd_mpa_eez,2011,2011
hd_mpa_eez,2012,2012
hd_mpa_eez,2013,2013
hd_mpa_eez,2014,2014
hd_mpa_eez,2015,2015
hd_mpa_eez,2016,2016
hd_subtidal_sb,2001,2005
hd_subtidal_sb,2002,2005
hd_subtidal_sb,2003,2005
hd_subtidal_sb,2004,2005
hd_subtidal_sb,2005,2005
hd_subtidal_sb,2006,2006
hd_subtidal_sb,2007,2007
hd_subtidal_sb,2008,2008
hd_subtidal_sb,2009,2009
hd_subtidal_sb,2010,2010
hd_subtidal_sb,2011,2011
hd_subtidal_sb,2012,2012
hd_subtidal_sb,2013,2013
hd_subtidal_sb,2014,2014
hd_subtidal_sb,2015,2015
hd_subtidal_sb,2016,2015
ico_spp_risk_score,2001,2004
ico_spp_risk_score,2002,2004
ico_spp_risk_score,2003,2004
ico_spp_risk_score,2004,2004
ico_spp_risk_score,2005,2005
ico_spp_risk_score,2006,2006
ico_spp_risk_score,2007,2006
ico_spp_risk_score,2008,2008
ico_spp_risk_score,2009,2009
ico_spp_risk_score,2010,2010
ico_spp_risk_score,2011,2011
ico_spp_risk_score,2012,2012
ico_spp_risk_score,2013,2013
ico_spp_risk_score,2014,2013
ico_spp_risk_score,2015,2015
ico_spp_risk_score,2016,2016
lsp_prot_area_inland_ws,2001,2001
lsp_prot_area_inland_ws,2002,2002
lsp_prot_area_inland_ws,2003,2003
lsp_prot_area_inland_ws,2004,2004
lsp_prot_area_inland_ws,2005,2005
lsp_prot_area_inland_ws,2006,2006
lsp_prot_area_inland_ws,2007,2007
lsp_prot_area_inland_ws,2008,2008
lsp_prot_area_inland_ws,2009,2009
lsp_prot_area_inland_ws,2010,2010
lsp_prot_area_inland_ws,2011,2011
lsp_prot_area_inland_ws,2012,2012
lsp_prot_area_inland_ws,2013,2013
lsp_prot_area_inland_ws,2014,2014
lsp_prot_area_inland_ws,2015,2015
lsp_prot_area_inland_ws,2016,2016
lsp_prot_area_offshore3nm,2001,2001
lsp_prot_area_offshore3nm,2002,2002
lsp_prot_area_offshore3nm,2003,2003
lsp_prot_area_offshore3nm,2004,2004
lsp_prot_area_offshore3nm,2005,2005
lsp_prot_area_offshore3nm,2006,2006
lsp_prot_area_offshore3nm,2007,2007
lsp_prot_area_offshore3nm,2008,2008
lsp_prot_area_offshore3nm,2009,2009
lsp_prot_area_offshore3nm,2010,2010
lsp_prot_area_offshore3nm,2011,2011
lsp_prot_area_offshore3nm,2012,2012
lsp_prot_area_offshore3nm,2013,2013
lsp_prot_area_offshore3nm,2014,2014
lsp_prot_area_offshore3nm,2015,2015
lsp_prot_area_offshore3nm,2016,2016
lsp_tot_area_inland_ws,2001,2001
lsp_tot_area_inland_ws,2002,2002
lsp_tot_area_inland_ws,2003,2003
lsp_tot_area_inland_ws,2004,2004
lsp_tot_area_inland_ws,2005,2005
lsp_tot_area_inland_ws,2006,2006
lsp_tot_area_inland_ws,2007,2007
lsp_tot_area_inland_ws,2008,2008
lsp_tot_area_inland_ws,2009,2009
lsp_tot_area_inland_ws,2010,2010
lsp_tot_area_inland_ws,2011,2011
lsp_tot_area_inland_ws,2012,2012
lsp_tot_area_inland_ws,2013,2013
lsp_tot_area_inland_ws,2014,2014
lsp_tot_area_inland_ws,2015,2015
lsp_tot_area_inland_ws,2016,2016
lsp_tot_area_offshore3nm,2001,2001
lsp_tot_area_offshore3nm,2002,2002
lsp_tot_area_offshore3nm,2003,2003
lsp_tot_area_offshore3nm,2004,2004
lsp_tot_area_offshore3nm,2005,2005
lsp_tot_area_offshore3nm,2006,2006
lsp_tot_area_offshore3nm,2007,2007
lsp_tot_area_offshore3nm,2008,2008
lsp_tot_area_offshore3nm,2009,2009
lsp_tot_area_offshore3nm,2010,2010
lsp_tot_area_offshore3nm,2011,2011
lsp_tot_area_offshore3nm,2012,2012
lsp_tot_area_offshore3nm,2013,2013
lsp_tot_area_offshore3nm,2014,2014
lsp_tot_area_offshore3nm,2015,2015
lsp_tot_area_offshore3nm,2016,2016
lv_income_fn,2001,2001
lv_income_fn,2002,2002
lv_income_fn,2003,2003
lv_income_fn,2004,2004
lv_income_fn,2005,2005
lv_income_fn,2006,2006
lv_income_fn,2007,2007
lv_income_fn,2008,2008
lv_income_fn,2009,2009
lv_income_fn,2010,2010
lv_income_fn,2011,2011
lv_income_fn,2012,2012
lv_income_fn,2013,2013
lv_income_fn,2014,2014
lv_income_fn,2015,2015
lv_income_fn,2016,2016
lv_income_nonfn,2001,2001
lv_income_nonfn,2002,2002
lv_income_nonfn,2003,2003
lv_income_nonfn,2004,2004
lv_income_nonfn,2005,2005
lv_income_nonfn,2006,2006
lv_income_nonfn,2007,2007
lv_income_nonfn,2008,2008
lv_income_nonfn,2009,2009
lv_income_nonfn,2010,2010
lv_income_nonfn,2011,2011
lv_income_nonfn,2012,2012
lv_income_nonfn,2013,2013
lv_income_nonfn,2014,2014
lv_income_nonfn,2015,2015
lv_income_nonfn,2016,2016
lv_unempl_fn,2001,2001
lv_unempl_fn,2002,2002
lv_unempl_fn,2003,2003
lv_unempl_fn,2004,2004
lv_unempl_fn,2005,2005
lv_unempl_fn,2006,2006
lv_unempl_fn,2007,2007
lv_unempl_fn,2008,2008
lv_unempl_fn,2009,2009
lv_unempl_fn,2010,2010
lv_unempl_fn,2011,2011
lv_unempl_fn,2012,2012
lv_unempl_fn,2013,2013
lv_unempl_fn,2014,2014
lv_unempl_fn,2015,2015
lv_unempl_fn,2016,2016
lv_unempl_nonfn,2001,2001
lv_unempl_nonfn,2002,2002
lv_unempl_nonfn,2003,2003
lv_unempl_nonfn,2004,2004
lv_unempl_nonfn,2005,2005
lv_unempl_nonfn,2006,2006
lv_unempl_nonfn,2007,2007
lv_unempl_nonfn,2008,2008
lv_unempl_nonfn,2009,2009
lv_unempl_nonfn,2010,2010
lv_unempl_nonfn,2011,2011
lv_unempl_nonfn,2012,2012
lv_unempl_nonfn,2013,2013
lv_unempl_nonfn,2014,2014
lv_unempl_nonfn,2015,2015
lv_unempl_nonfn,2016,2016
aqc_harvest_tonnes,2001,2011
aqc_harvest_tonnes,2002,2011
aqc_harvest_tonnes,2003,2011
aqc_harvest_tonnes,2004,2011
aqc_harvest_tonnes,2005,2011
aqc_harvest_tonnes,2006,2011
aqc_harvest_tonnes,2007,2011
aqc_harvest_tonnes,2008,2011
aqc_harvest_tonnes,2009,2011
aqc_harvest_tonnes,2010,2011
aqc_harvest_tonnes,2011,2011
aqc_harvest_tonnes,2012,2012
aqc_harvest_tonnes,2013,2013
aqc_harvest_tonnes,2014,2014
aqc_harvest_tonnes,2015,2015
aqc_harvest_tonnes,2016,2015
po_chemical,2001,2002
po_chemical,2002,2002
po_chemical,2003,2003
po_chemical,2004,2004
po_chemical,2005,2005
po_chemical,2006,2006
po_chemical,2007,2007
po_chemical,2008,2008
po_chemical,2009,2009
po_chemical,2010,2010
po_chemical,2011,2011
po_chemical,2012,2012
po_chemical,2013,2013
po_chemical,2014,2013
po_chemical,2015,2013
po_chemical,2016,2013
po_chemical_3nm,2001,2002
po_chemical_3nm,2002,2002
po_chemical_3nm,2003,2003
po_chemical_3nm,2004,2004
po_chemical_3nm,2005,2005
po_chemical_3nm,2006,2006
po_chemical_3nm,2007,2007
po_chemical_3nm,2008,2008
po_chemical_3nm,2009,2009
po_chemical_3nm,2010,2010
po_chemical_3nm,2011,2011
po_chemical_3nm,2012,2012
po_chemical_3nm,2013,2013
po_chemical_3nm,2014,2013
po_chemical_3nm,2015,2013
po_chemical_3nm,2016,2013
po_nutrient,2001,2002
po_nutrient,2002,2002
po_nutrient,2003,2003
po_nutrient,2004,2004
po_nutrient,2005,2005
po_nutrient,2006,2006
po_nutrient,2007,2007
po_nutrient,2008,2008
po_nutrient,2009,2009
po_nutrient,2010,2010
po_nutrient,2011,2011
po_nutrient,2012,2012
po_nutrient,2013,2013
po_nutrient,2014,2013
po_nutrient,2015,2013
po_nutrient,2016,2013
po_nutrient_3nm,2001,2002
po_nutrient_3nm,2002,2002
po_nutrient_3nm,2003,2003
po_nutrient_3nm,2004,2004
po_nutrient_3nm,2005,2005
po_nutrient_3nm,2006,2006
po_nutrient_3nm,2007,2007
po_nutrient_3nm,2008,2008
po_nutrient_3nm,2009,2009
po_nutrient_3nm,2010,2010
po_nutrient_3nm,2011,2011
po_nutrient_3nm,2012,2012
po_nutrient_3nm,2013,2013
po_nutrient_3nm,2014,2013
po_nutrient_3nm,2015,2013
po_nutrient_3nm,2016,2013
po_pathogen,2001,2001
po_pathogen,2002,2002
po_pathogen,2003,2003
po_pathogen,2004,2004
po_pathogen,2005,2005
po_pathogen,2006,2006
po_pathogen,2007,2007
po_pathogen,2008,2008
po_pathogen,2009,2009
po_pathogen,2010,2010
po_pathogen,2011,2011
po_pathogen,2012,2012
po_pathogen,2013,2013
po_pathogen,2014,2014
po_pathogen,2015,2015
po_pathogen,2016,2016
sal_catch,2001,2003
sal_catch,2002,2003
sal_catch,2003,2003
sal_catch,2004,2004
sal_catch,2005,2005
sal_catch,2006,2006
sal_catch,2007,2007
sal_catch,2008,2008
sal_catch,2009,2009
sal_catch,2010,2010
sal_catch,2011,2011
sal_catch,2012,2012
sal_catch,2013,2013
sal_catch,2014,2014
sal_catch,2015,2015
sal_catch,2016,2016
sal_escapes,2001,2003
sal_escapes,2002,2003
sal_escapes,2003,2003
sal_escapes,2004,2004
sal_escapes,2005,2005
sal_escapes,2006,2006
sal_escapes,2007,2007
sal_escapes,2008,2008
sal_escapes,2009,2009
sal_escapes,2010,2010
sal_escapes,2011,2011
sal_escapes,2012,2012
sal_escapes,2013,2013
sal_escapes,2014,2014
sal_escapes,2015,2015
sal_escapes,2016,2016
species_diversity_3nm,2001,2001
species_diversity_3nm,2002,2002
species_diversity_3nm,2003,2003
species_diversity_3nm,2004,2004
species_diversity_3nm,2005,2005
species_diversity_3nm,2006,2006
species_diversity_3nm,2007,2007
species_diversity_3nm,2008,2008
species_diversity_3nm,2009,2009
species_diversity_3nm,2010,2010
species_diversity_3nm,2011,2011
species_diversity_3nm,2012,2012
species_diversity_3nm,2013,2013
species_diversity_3nm,2014,2014
species_diversity_3nm,2015,2015
species_diversity_3nm,2016,2016
species_diversity_eez,2001,2001
species_diversity_eez,2002,2002
species_diversity_eez,2003,2003
species_diversity_eez,2004,2004
species_diversity_eez,2005,2005
species_diversity_eez,2006,2006
species_diversity_eez,2007,2007
species_diversity_eez,2008,2008
species_diversity_eez,2009,2009
species_diversity_eez,2010,2010
species_diversity_eez,2011,2011
species_diversity_eez,2012,2012
species_diversity_eez,2013,2013
species_diversity_eez,2014,2014
species_diversity_eez,2015,2015
species_diversity_eez,2016,2016
sp_genetic,2001,2001
sp_genetic,2002,2002
sp_genetic,2003,2003
sp_genetic,2004,2004
sp_genetic,2005,2005
sp_genetic,2006,2006
sp_genetic,2007,2007
sp_genetic,2008,2008
sp_genetic,2009,2009
sp_genetic,2010,2010
sp_genetic,2011,2011
sp_genetic,2012,2012
sp_genetic,2013,2013
sp_genetic,2014,2014
sp_genetic,2015,2015
sp_genetic,2016,2015
spp_risk_scores,2001,2002
spp_risk_scores,2002,2002
spp_risk_scores,2003,2003
spp_risk_scores,2004,2004
spp_risk_scores,2005,2005
spp_risk_scores,2006,2006
spp_risk_scores,2007,2007
spp_risk_scores,2008,2008
spp_risk_scores,2009,2009
spp_risk_scores,2010,2010
spp_risk_scores,2011,2011
spp_risk_scores,2012,2012
spp_risk_scores,2013,2013
spp_risk_scores,2014,2014
spp_risk_scores,2015,2015
spp_risk_scores,2016,2016
ss_cwbi_all,2001,2001
ss_cwbi_all,2002,2002
ss_cwbi_all,2003,2003
ss_cwbi_all,2004,2004
ss_cwbi_all,2005,2005
