layer_name,year
lsp_tot_area_offshore3nm,1986
lsp_tot_area_offshore3nm,1987
lsp_tot_area_offshore3nm,1988
lsp_tot_area_offshore3nm,1989
lsp_tot_area_offshore3nm,1990
lsp_tot_area_offshore3nm,1991
lsp_tot_area_offshore3nm,1992
lsp_tot_area_offshore3nm,1993
lsp_tot_area_offshore3nm,1994
lsp_tot_area_offshore3nm,1995
lsp_tot_area_offshore3nm,1996
lsp_tot_area_offshore3nm,1997
lsp_tot_area_offshore3nm,1998
lsp_tot_area_offshore3nm,1999
lsp_tot_area_offshore3nm,2e3
lsp_tot_area_offshore3nm,2001
lsp_tot_area_offshore3nm,2002
lsp_tot_area_offshore3nm,2003
lsp_tot_area_offshore3nm,2004
lsp_tot_area_offshore3nm,2005
lsp_tot_area_offshore3nm,2006
lsp_tot_area_offshore3nm,2007
lsp_tot_area_offshore3nm,2008
lsp_tot_area_offshore3nm,2009
lsp_tot_area_offshore3nm,2010
lsp_tot_area_offshore3nm,2011
lsp_tot_area_offshore3nm,2012
lsp_tot_area_offshore3nm,2013
lsp_tot_area_offshore3nm,2014
lsp_tot_area_offshore3nm,2015
lsp_tot_area_offshore3nm,2016
mar_harvest_tonnes,2011
mar_harvest_tonnes,2012
mar_harvest_tonnes,2013
mar_harvest_tonnes,2014
mar_harvest_tonnes,2015
po_chemical,2002
po_chemical,2003
po_chemical,2004
po_chemical,2005
po_chemical,2006
po_chemical,2007
po_chemical,2008
po_chemical,2009
po_chemical,2010
po_chemical,2011
po_chemical,2012
po_chemical,2013
po_chemical_3nm,2002
po_chemical_3nm,2003
po_chemical_3nm,2004
po_chemical_3nm,2005
po_chemical_3nm,2006
po_chemical_3nm,2007
po_chemical_3nm,2008
po_chemical_3nm,2009
po_chemical_3nm,2010
po_chemical_3nm,2011
po_chemical_3nm,2012
po_chemical_3nm,2013
po_nutrient,2002
po_nutrient,2003
po_nutrient,2004
po_nutrient,2005
po_nutrient,2006
po_nutrient,2007
po_nutrient,2008
po_nutrient,2009
po_nutrient,2010
po_nutrient,2011
po_nutrient,2012
po_nutrient,2013
po_nutrient_3nm,2002
po_nutrient_3nm,2003
po_nutrient_3nm,2004
po_nutrient_3nm,2005
po_nutrient_3nm,2006
po_nutrient_3nm,2007
po_nutrient_3nm,2008
po_nutrient_3nm,2009
po_nutrient_3nm,2010
po_nutrient_3nm,2011
po_nutrient_3nm,2012
po_nutrient_3nm,2013
po_pathogen,2001
po_pathogen,2002
po_pathogen,2003
po_pathogen,2004
po_pathogen,2005
po_pathogen,2006
po_pathogen,2007
po_pathogen,2008
po_pathogen,2009
po_pathogen,2010
po_pathogen,2011
po_pathogen,2012
po_pathogen,2013
po_pathogen,2014
po_pathogen,2015
po_pathogen,2016
sal_stock_status,2009
sal_stock_status,2010
sal_stock_status,2011
sal_stock_status,2012
sal_stock_status,2013
sal_stock_status,2014
sal_stock_status,2015
sp_genetic,1990
sp_genetic,1991
sp_genetic,1992
sp_genetic,1993
sp_genetic,1994
sp_genetic,1995
sp_genetic,1996
sp_genetic,1997
sp_genetic,1998
sp_genetic,1999
sp_genetic,2e3
sp_genetic,2001
sp_genetic,2002
sp_genetic,2003
sp_genetic,2004
sp_genetic,2005
sp_genetic,2006
sp_genetic,2007
sp_genetic,2008
sp_genetic,2009
sp_genetic,2010
sp_genetic,2011
sp_genetic,2012
sp_genetic,2013
sp_genetic,2014
sp_genetic,2015
species_diversity_3nm,1990
species_diversity_3nm,1991
species_diversity_3nm,1992
species_diversity_3nm,1993
species_diversity_3nm,1994
species_diversity_3nm,1995
species_diversity_3nm,1996
species_diversity_3nm,1997
species_diversity_3nm,1998
species_diversity_3nm,1999
species_diversity_3nm,2e3
species_diversity_3nm,2001
species_diversity_3nm,2002
species_diversity_3nm,2003
species_diversity_3nm,2004
species_diversity_3nm,2005
species_diversity_3nm,2006
species_diversity_3nm,2007
species_diversity_3nm,2008
species_diversity_3nm,2009
species_diversity_3nm,2010
species_diversity_3nm,2011
species_diversity_3nm,2012
species_diversity_3nm,2013
species_diversity_3nm,2014
species_diversity_3nm,2015
species_diversity_3nm,2016
species_diversity_eez,1990
species_diversity_eez,1991
species_diversity_eez,1992
species_diversity_eez,1993
species_diversity_eez,1994
species_diversity_eez,1995
species_diversity_eez,1996
species_diversity_eez,1997
species_diversity_eez,1998
species_diversity_eez,1999
species_diversity_eez,2e3
species_diversity_eez,2001
species_diversity_eez,2002
species_diversity_eez,2003
species_diversity_eez,2004
species_diversity_eez,2005
species_diversity_eez,2006
species_diversity_eez,2007
species_diversity_eez,2008
species_diversity_eez,2009
species_diversity_eez,2010
species_diversity_eez,2011
species_diversity_eez,2012
species_diversity_eez,2013
species_diversity_eez,2014
species_diversity_eez,2015
species_diversity_eez,2016
spp_risk_scores,1996
spp_risk_scores,2008
spp_risk_scores,1994
spp_risk_scores,1965
spp_risk_scores,1986
spp_risk_scores,1988
spp_risk_scores,1990
spp_risk_scores,2013
spp_risk_scores,2015
spp_risk_scores,2e3
spp_risk_scores,2009
spp_risk_scores,1982
spp_risk_scores,2005
spp_risk_scores,2011
spp_risk_scores,2012
spp_risk_scores,2016
spp_risk_scores,2004
spp_risk_scores,2006
spp_risk_scores,2007
spp_risk_scores,2010
spp_risk_scores,2014
spp_risk_scores,2003
spp_risk_scores,2002
ss_cwbi_all,2001
ss_cwbi_all,2002
ss_cwbi_all,2003
ss_cwbi_all,2004
ss_cwbi_all,2005
ss_cwbi_all,2006
ss_cwbi_all,2007
ss_cwbi_all,2008
ss_cwbi_all,2009
ss_cwbi_all,2010
ss_cwbi_all,2011
ss_cwbi_all,2012
ss_cwbi_all,2013
ss_cwbi_all,2014
ss_cwbi_all,2015
ss_cwbi_all,2016
ss_cwbi_fn,2001
ss_cwbi_fn,2002
ss_cwbi_fn,2003
ss_cwbi_fn,2004
ss_cwbi_fn,2005
ss_cwbi_fn,2006
ss_cwbi_fn,2007
ss_cwbi_fn,2008
ss_cwbi_fn,2009
ss_cwbi_fn,2010
ss_cwbi_fn,2011
ss_cwbi_fn,2012
ss_cwbi_fn,2013
ss_cwbi_fn,2014
ss_cwbi_fn,2015
ss_cwbi_fn,2016
tr_park_visits,2009
tr_park_visits,2010
tr_park_visits,2011
tr_park_visits,2012
tr_park_visits,2013
tr_park_visits,2014
tr_vis_ctr_visits,2017
tr_vis_ctr_visits,2016
tr_vis_ctr_visits,2015
tr_vis_ctr_visits,2014
tr_vis_ctr_visits,2013
tr_vis_ctr_visits,2012
tr_vis_ctr_visits,2011
tr_vis_ctr_visits,2010
tr_vis_ctr_visits,2009
tr_vis_ctr_visits,2008
tr_vis_ctr_visits,2007
