ws_id,rgn_id
7313,1
7314,1
7315,1
7316,1
7317,1
7318,1
7319,1
7320,1
7321,1
7322,1
7323,1
7324,1
7325,1
7326,1
7327,1
7328,1
7329,1
7330,1
7331,1
7332,1
7333,1
7334,1
7335,1
7962,3
8038,3
8085,6
8086,6
8089,6
8163,6
8164,6
8173,6
8174,6
8175,6
8179,6
8182,6
8928,1
9623,1
9624,3
9625,3
9626,3
9627,3
9628,3
9629,3
9630,3
9631,3
9632,3
9633,3
9634,8
9635,8
9636,8
9637,8
9638,8
9639,8
9642,1
9643,1
9644,1
9645,1
9646,1
9647,1
9648,8
9649,3
9650,3
9651,3
9652,3
9653,3
9654,3
9655,3
9656,3
9657,3
9658,8
9659,8
9660,1
9661,1
9662,1
9663,1
9664,1
9665,1
9666,1
9667,1
9668,1
9669,8
9670,8
9671,3
9672,3
9673,3
9674,3
9675,3
9821,1
9914,1
10099,1
10100,1
10102,1
10103,1
10104,1
10105,1
10106,1
10107,1
10108,1
10109,1
10680,2
10683,2
10684,2
10685,2
10686,2
10687,2
10688,2
10689,2
10690,2
10691,2
10692,2
10693,2
10694,2
10695,2
10696,2
10697,2
10698,2
10699,2
10700,2
10701,2
10702,2
10703,2
10704,2
10705,2
10706,2
10707,2
10708,2
10709,2
10710,2
10711,2
10712,2
10713,2
10714,2
10715,2
10716,2
10717,2
10718,2
10719,2
10720,2
10721,2
10722,2
10723,2
10724,2
10725,2
10726,2
10727,2
10728,2
10729,2
10730,2
10731,2
10732,2
10733,2
10734,2
10735,2
10736,2
10737,2
10738,2
11749,3
11750,3
11751,3
11758,3
11759,3
11764,3
11765,3
11766,3
11773,3
11774,3
11775,3
11776,3
11777,3
11778,3
11782,3
11785,3
11786,3
11787,3
11788,3
11789,3
11790,3
11792,3
11794,3
11795,3
11796,3
11797,3
11798,3
11799,3
11800,3
11801,3
11802,3
11803,3
11804,3
11805,3
11806,3
11807,3
11808,3
11809,3
11810,3
11811,3
11812,3
11813,3
11814,3
11815,3
11816,3
11817,3
11818,3
11819,3
11820,3
11821,3
11822,3
11823,3
11824,3
11825,3
11826,3
11827,3
11828,3
11829,3
11830,3
11831,3
11832,3
11833,3
11834,3
11835,3
11836,3
11837,3
12129,1
12130,1
12131,1
12132,1
12133,1
12134,1
12135,3
12140,3
12141,3
12144,3
12145,3
12146,3
12147,3
12148,3
12149,3
12154,3
12157,3
12158,3
12159,3
12160,3
12161,3
12162,3
12163,3
12164,3
12165,3
12166,3
12167,3
12168,3
12169,3
12170,3
12171,3
12172,3
12173,3
12174,3
12176,3
12177,3
12178,3
12179,3
12180,3
12181,3
12182,3
12183,3
12184,3
12185,3
12186,3
12187,3
12188,3
12189,3
12190,3
12191,3
12192,3
12193,3
12194,3
12195,3
12196,3
12197,3
12198,3
12288,4
12289,4
12290,4
12291,4
12293,4
12294,4
12295,4
12296,4
12302,4
12303,4
12306,4
12307,4
12308,4
12358,3
12361,3
12362,3
12365,3
12366,3
12367,3
12369,3
12373,3
12374,3
12375,3
12378,3
12380,3
12383,3
12391,3
12392,3
12393,3
12394,3
12395,3
12396,3
12398,3
12399,3
12400,3
12403,3
12404,3
12405,3
12406,3
12407,3
12408,3
12409,3
12410,3
12411,3
12412,3
12413,3
12414,3
12415,3
12416,3
12417,3
12418,3
12419,3
12420,3
12421,3
12422,3
12423,3
12424,3
12425,3
12426,3
12427,3
12428,3
12429,4
12430,4
12431,4
12462,4
12472,4
12473,4
12476,4
12477,4
12686,4
12687,4
12689,4
12701,4
12709,3
12710,3
12711,3
12712,3
12713,3
12714,3
12715,3
12716,3
12717,3
12718,3
12719,3
12787,3
12796,3
12797,3
12808,3
12809,3
12817,3
12830,4
12831,4
12832,4
12833,4
12834,4
12835,4
12836,4
12837,3
12838,3
12839,3
12840,3
12841,3
12842,3
12843,3
12844,4
12845,4
12914,6
12915,6
12916,6
12917,6
12918,6
12919,6
12921,6
12922,6
12923,6
12930,6
12931,6
12936,6
12938,6
12939,6
12940,6
12941,6
12942,6
12945,6
12946,6
12947,6
12948,6
12949,6
12950,6
13381,1
13382,1
13383,1
13384,1
13385,1
13386,1
13387,1
13388,1
13389,1
13390,1
13391,1
13392,1
13393,1
13394,1
13818,4
13819,4
13820,4
13821,4
13822,4
13825,4
13826,4
13827,4
13829,4
13832,4
13861,4
13862,4
13863,4
13904,5
13905,5
13906,5
13912,5
13913,5
13914,5
13917,5
13919,5
13920,5
13932,5
13940,5
13941,5
13943,5
13944,5
13960,5
13962,5
13967,5
13968,5
13969,5
13970,5
13971,5
13972,5
13973,5
14165,4
14166,4
14168,4
14169,4
14183,4
14184,4
14185,4
14187,4
14188,4
14189,4
14190,4
14191,4
14192,4
14193,4
14195,4
14204,4
14212,4
14213,4
14214,4
14215,4
14216,4
14217,4
14218,4
14219,4
14220,4
14221,4
14222,4
14223,4
14224,4
14225,4
14226,4
14227,4
14232,4
14233,4
14234,4
14235,4
14236,4
15053,6
15054,6
15058,6
15060,6
15061,6
15065,6
15066,6
15067,6
15068,6
15154,6
15155,6
15156,6
15157,6
15158,6
15159,6
15160,6
15161,6
15162,6
15163,6
15164,6
15165,6
15166,6
15632,5
15633,5
15634,5
15635,5
15637,5
15640,5
15646,5
15647,5
15648,5
15649,5
15650,5
15651,5
15652,5
15653,5
15654,5
15655,5
15656,5
15657,5
15658,5
15659,5
16549,6
16574,6
16575,6
16578,6
16579,6
16580,6
16581,6
16582,6
16583,6
16585,6
16617,6
16622,6
16627,6
16630,6
16631,6
16632,6
16633,6
16640,6
16641,6
16642,4
16648,4
16649,4
16650,4
16651,4
16653,4
16665,6
16666,6
16667,6
16668,6
16669,6
16670,6
16671,6
16672,6
16673,6
16674,6
16675,6
16676,6
16677,6
16678,6
16679,6
16680,4
16681,4
16682,4
16683,4
16684,4
16685,6
16686,6
16687,6
16688,6
16689,6
16839,1
16840,1
16842,1
16843,1
16844,1
16846,1
16848,1
16853,1
16863,1
16864,1
16865,1
16866,1
16951,4
16952,4
16953,4
16954,4
16966,4
16967,4
16968,4
16969,4
16979,4
16980,4
16988,4
16989,4
16990,4
16991,4
19625,5
19626,6
19627,5
19628,6
19629,6
19630,6
19632,5
19633,5
19634,5
19635,5
19636,6
19637,6
19638,6
19639,6
19640,6
19641,6
19642,6
19643,6
19644,6
19645,6
19646,6
19719,1
19720,1
19721,1
19722,1
19723,1
19724,1
19725,1
19726,1
19731,1
19733,1
19734,1
19735,1
19736,1
19742,1
19744,1
19745,1
19752,1
19753,1
19754,1
19755,1
19756,1
19757,1
19758,1
19759,1
19760,1
19761,1
19762,1
19763,1
19764,1
19765,1
19766,1
19767,1
19768,1
19769,1
19770,1
19771,1
19772,1
19773,1
19774,1
19775,1
19776,1
19777,1
19778,1
19779,1
19780,1
19781,1
