am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score,cat_ts,cat_ts_score,yr_ts
Fis-133251,LC,Scomber colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
Fis-29507,LC,Scomber japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,GNR,SNR,NA,NA,0,LC,0,2005
NA,NA,Pneumatophorus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Pneumatophorus diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Pneumatophorus grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Pneumatophorus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Pneumatophorus japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Pneumatophorus japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Pneumatophorus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber capensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber dekayi,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber gigas,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber gracilis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber janesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber japonicus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber japonicus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber joanesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber macrophthalmus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber maculatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber pneumatophorus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber saba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber scombrus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
NA,NA,Scomber undulatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2005
Fis-133251,LC,Scomber colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
Fis-29507,LC,Scomber japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,GNR,SNR,NA,NA,0,LC,0,2006
NA,NA,Pneumatophorus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Pneumatophorus diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Pneumatophorus grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Pneumatophorus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Pneumatophorus japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Pneumatophorus japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Pneumatophorus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber capensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber dekayi,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber gigas,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber gracilis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber janesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber japonicus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber japonicus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber joanesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber macrophthalmus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber maculatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber pneumatophorus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber saba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber scombrus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
NA,NA,Scomber undulatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2006
Fis-133251,LC,Scomber colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
Fis-29507,LC,Scomber japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,GNR,SNR,NA,NA,0,LC,0,2007
NA,NA,Pneumatophorus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Pneumatophorus diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Pneumatophorus grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Pneumatophorus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Pneumatophorus japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Pneumatophorus japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Pneumatophorus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber capensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber dekayi,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber gigas,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber gracilis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber janesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber japonicus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber japonicus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber joanesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber macrophthalmus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber maculatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber pneumatophorus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber saba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber scombrus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
NA,NA,Scomber undulatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2007
Fis-133251,LC,Scomber colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
Fis-29507,LC,Scomber japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,GNR,SNR,NA,NA,0,LC,0,2008
NA,NA,Pneumatophorus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Pneumatophorus diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Pneumatophorus grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Pneumatophorus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Pneumatophorus japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Pneumatophorus japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Pneumatophorus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber capensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber dekayi,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber gigas,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber gracilis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber janesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber japonicus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber japonicus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber joanesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber macrophthalmus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber maculatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber pneumatophorus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber saba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber scombrus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
NA,NA,Scomber undulatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2008
Fis-133251,LC,Scomber colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
Fis-29507,LC,Scomber japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,GNR,SNR,NA,NA,0,LC,0,2009
NA,NA,Pneumatophorus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Pneumatophorus diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Pneumatophorus grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Pneumatophorus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Pneumatophorus japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Pneumatophorus japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Pneumatophorus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber capensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber dekayi,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber gigas,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber gracilis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber janesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber japonicus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber japonicus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber joanesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber macrophthalmus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber maculatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber pneumatophorus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber saba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber scombrus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
NA,NA,Scomber undulatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2009
Fis-133251,LC,Scomber colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
Fis-29507,LC,Scomber japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,GNR,SNR,NA,NA,0,LC,0,2010
NA,NA,Pneumatophorus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Pneumatophorus diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Pneumatophorus grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Pneumatophorus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Pneumatophorus japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Pneumatophorus japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Pneumatophorus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber capensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber dekayi,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber gigas,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber gracilis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber janesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber japonicus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber japonicus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber joanesaba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber macrophthalmus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber maculatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber pneumatophorus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber saba,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber scombrus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
NA,NA,Scomber undulatus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2010
Fis-133251,LC,Scomber colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
Fis-29507,LC,Scomber japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,GNR,SNR,NA,NA,0,LC,0,2011
NA,NA,Pneumatophorus colias,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
NA,NA,Pneumatophorus diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
NA,NA,Pneumatophorus grex,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
NA,NA,Pneumatophorus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
NA,NA,Pneumatophorus japonicus japonicus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
NA,NA,Pneumatophorus japonicus marplatensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
NA,NA,Pneumatophorus peruanus,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
NA,NA,Scomber capensis,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
NA,NA,Scomber dekayi,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
NA,NA,Scomber diego,170306,Stable,LC,TUNAS_BILLFISHES,170306,NA,iucn,0,0,NA,NA,NA,NA,0,LC,0,2011
