year,rgn_id,taxonkey,taxonsciname,taxoncomname,rgn_taxon_total,rgn_total
1955,5,690115,Cancer magister,Dungeness crab,87.2,46378.25
1955,5,690283,Crassostrea gigas,Pacific cupped oyster,203.59,46378.25
1955,6,100039,Marine fishes not identified,Marine fishes nei,448.19,11022.03
1955,6,100239,Marine groundfishes not identified,Groundfishes,203.49,11022.03
1955,6,290004,Bivalvia,Clams,0.4,11022.03
1955,6,300061,Pleuronectiformes,Flatfishes,1.58,11022.03
1955,6,390013,Decapoda,"Crabs, lobsters, shrimps",0.18,11022.03
1955,6,400019,Rajidae,Stingrays,0.13999999999999999,11022.03
1955,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",0.23,11022.03
1955,6,490097,Brachyura,Marine crabs,0.34,11022.03
1955,6,490143,Ostreidae,True oysters,32.63,11022.03
1955,6,600239,Oncorhynchus mykiss,Rainbow trout,9.84,11022.03
1955,6,600240,Oncorhynchus gorbuscha,Pink salmon,2956.4500000000003,11022.03
1955,6,600241,Oncorhynchus keta,Chum salmon,1106.73,11022.03
1955,6,600243,Oncorhynchus nerka,Sockeye salmon,139.96,11022.03
1955,6,600244,Oncorhynchus tshawytscha,Chinook salmon,784.73,11022.03
1955,6,600245,Oncorhynchus kisutch,Coho salmon,1548.72,11022.03
1955,6,600255,Hypomesus pretiosus,Surf smelt,0.16999999999999998,11022.03
1955,6,600256,Thaleichthys pacificus,Eulachon,22.25,11022.03
1955,6,600308,Gadus macrocephalus,Pacific cod,1.62,11022.03
1955,6,600509,Ophiodon elongatus,Lingcod,22.12,11022.03
1955,6,600512,Anoplopoma fimbria,Sablefish,0.65,11022.03
1955,6,600514,Hippoglossus stenolepis,Pacific halibut,18.259999999999998,11022.03
1955,6,600517,Atheresthes stomias,Arrowtooth flounder,5.34,11022.03
1955,6,601520,Clupea pallasii pallasii,Pacific herring,3446.66,11022.03
1955,6,690064,Saxidomus gigantea,Butter clam,89.94,11022.03
1955,6,690115,Cancer magister,Dungeness crab,146.96,11022.03
1955,6,690283,Crassostrea gigas,Pacific cupped oyster,34.45,11022.03
1955,7,100039,Marine fishes not identified,Marine fishes nei,328.76,179811.5
1955,7,100239,Marine groundfishes not identified,Groundfishes,149.28,179811.5
1955,7,290004,Bivalvia,Clams,2118.9,179811.5
1955,7,300061,Pleuronectiformes,Flatfishes,962.8100000000001,179811.5
1955,7,390013,Decapoda,"Crabs, lobsters, shrimps",246.64999999999998,179811.5
1955,7,400019,Rajidae,Stingrays,104.63,179811.5
1955,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",55.010000000000005,179811.5
1955,7,490097,Brachyura,Marine crabs,906.1,179811.5
1955,7,490143,Ostreidae,True oysters,240.76,179811.5
1955,7,600239,Oncorhynchus mykiss,Rainbow trout,4.11,179811.5
1955,7,600240,Oncorhynchus gorbuscha,Pink salmon,1979.39,179811.5
1955,7,600241,Oncorhynchus keta,Chum salmon,601.49,179811.5
1955,7,600243,Oncorhynchus nerka,Sockeye salmon,9262.710000000001,179811.5
1955,7,600244,Oncorhynchus tshawytscha,Chinook salmon,440.6,179811.5
1955,7,600245,Oncorhynchus kisutch,Coho salmon,789.02,179811.5
1955,7,600255,Hypomesus pretiosus,Surf smelt,0.08,179811.5
1955,7,600256,Thaleichthys pacificus,Eulachon,204.19,179811.5
1955,7,600308,Gadus macrocephalus,Pacific cod,270.09,179811.5
1955,7,600509,Ophiodon elongatus,Lingcod,222.57,179811.5
1955,7,600512,Anoplopoma fimbria,Sablefish,301.39,179811.5
1955,7,600514,Hippoglossus stenolepis,Pacific halibut,3106.2200000000003,179811.5
1955,7,600517,Atheresthes stomias,Arrowtooth flounder,2.76,179811.5
1955,7,601520,Clupea pallasii pallasii,Pacific herring,157468.58,179811.5
1955,7,690283,Crassostrea gigas,Pacific cupped oyster,45.4,179811.5
1955,8,100039,Marine fishes not identified,Marine fishes nei,295.18,7535.0
1955,8,100239,Marine groundfishes not identified,Groundfishes,134.02,7535.0
1955,8,290004,Bivalvia,Clams,3.19,7535.0
1955,8,300061,Pleuronectiformes,Flatfishes,12.709999999999999,7535.0
1955,8,390013,Decapoda,"Crabs, lobsters, shrimps",1.47,7535.0
1955,8,400019,Rajidae,Stingrays,1.1199999999999999,7535.0
1955,8,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",1.23,7535.0
1955,8,490097,Brachyura,Marine crabs,4.81,7535.0
1955,8,490143,Ostreidae,True oysters,74.98,7535.0
1955,8,600239,Oncorhynchus mykiss,Rainbow trout,3.4400000000000004,7535.0
1955,8,600240,Oncorhynchus gorbuscha,Pink salmon,1574.8700000000001,7535.0
1955,8,600241,Oncorhynchus keta,Chum salmon,449.57,7535.0
1955,8,600243,Oncorhynchus nerka,Sockeye salmon,205.82,7535.0
1955,8,600244,Oncorhynchus tshawytscha,Chinook salmon,325.6,7535.0
1955,8,600245,Oncorhynchus kisutch,Coho salmon,606.59,7535.0
1955,8,600255,Hypomesus pretiosus,Surf smelt,0.060000000000000005,7535.0
1955,8,600256,Thaleichthys pacificus,Eulachon,10.49,7535.0
1955,8,600308,Gadus macrocephalus,Pacific cod,15.63,7535.0
1955,8,600509,Ophiodon elongatus,Lingcod,79.9,7535.0
1955,8,600512,Anoplopoma fimbria,Sablefish,5.9,7535.0
1955,8,600514,Hippoglossus stenolepis,Pacific halibut,196.35000000000002,7535.0
1955,8,600517,Atheresthes stomias,Arrowtooth flounder,3.62,7535.0
1955,8,601520,Clupea pallasii pallasii,Pacific herring,3433.37,7535.0
1955,8,690064,Saxidomus gigantea,Butter clam,8.24,7535.0
1955,8,690115,Cancer magister,Dungeness crab,60.65,7535.0
1955,8,690283,Crassostrea gigas,Pacific cupped oyster,26.19,7535.0
1956,1,100039,Marine fishes not identified,Marine fishes nei,1422.52,43082.44
1956,1,100239,Marine groundfishes not identified,Groundfishes,576.8299999999999,43082.44
1956,1,290004,Bivalvia,Clams,5.19,43082.44
1956,1,300061,Pleuronectiformes,Flatfishes,34.37,43082.44
1956,1,390013,Decapoda,"Crabs, lobsters, shrimps",4.109999999999999,43082.44
1956,1,400019,Rajidae,Stingrays,1.88,43082.44
1956,1,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",3.26,43082.44
1956,1,490097,Brachyura,Marine crabs,8.88,43082.44
1956,1,490143,Ostreidae,True oysters,262.73,43082.44
1956,1,600239,Oncorhynchus mykiss,Rainbow trout,16.93,43082.44
1956,1,600240,Oncorhynchus gorbuscha,Pink salmon,4623.93,43082.44
1956,1,600241,Oncorhynchus keta,Chum salmon,3636.79,43082.44
1956,1,600243,Oncorhynchus nerka,Sockeye salmon,1278.53,43082.44
1956,1,600244,Oncorhynchus tshawytscha,Chinook salmon,2115.7200000000003,43082.44
1956,1,600245,Oncorhynchus kisutch,Coho salmon,3462.5899999999997,43082.44
1956,1,600255,Hypomesus pretiosus,Surf smelt,0.5,43082.44
1956,1,600256,Thaleichthys pacificus,Eulachon,35.97,43082.44
1956,1,600308,Gadus macrocephalus,Pacific cod,43.57,43082.44
1956,1,600509,Ophiodon elongatus,Lingcod,318.96999999999997,43082.44
1956,1,600512,Anoplopoma fimbria,Sablefish,4.85,43082.44
1956,1,600514,Hippoglossus stenolepis,Pacific halibut,571.8299999999999,43082.44
1956,1,600517,Atheresthes stomias,Arrowtooth flounder,15.2,43082.44
1956,1,601520,Clupea pallasii pallasii,Pacific herring,24139.1,43082.44
1956,1,690064,Saxidomus gigantea,Butter clam,219.84,43082.44
1956,1,690115,Cancer magister,Dungeness crab,176.15,43082.44
1956,1,690283,Crassostrea gigas,Pacific cupped oyster,102.2,43082.44
1956,2,100039,Marine fishes not identified,Marine fishes nei,3280.48,135956.59
1956,2,100239,Marine groundfishes not identified,Groundfishes,1330.26,135956.59
1956,2,290004,Bivalvia,Clams,97.94,135956.59
1956,2,300061,Pleuronectiformes,Flatfishes,1990.08,135956.59
1956,2,390013,Decapoda,"Crabs, lobsters, shrimps",427.28,135956.59
1956,2,400019,Rajidae,Stingrays,121.48,135956.59
1956,2,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",108.28,135956.59
1956,2,490097,Brachyura,Marine crabs,355.24,135956.59
1956,2,490143,Ostreidae,True oysters,1345.27,135956.59
1956,2,600239,Oncorhynchus mykiss,Rainbow trout,38.62,135956.59
1956,2,600240,Oncorhynchus gorbuscha,Pink salmon,11188.89,135956.59
1956,2,600241,Oncorhynchus keta,Chum salmon,9551.359999999999,135956.59
1956,2,600243,Oncorhynchus nerka,Sockeye salmon,3593.02,135956.59
1956,2,600244,Oncorhynchus tshawytscha,Chinook salmon,5041.11,135956.59
1956,2,600245,Oncorhynchus kisutch,Coho salmon,8712.67,135956.59
1956,2,600255,Hypomesus pretiosus,Surf smelt,1.37,135956.59
1956,2,600256,Thaleichthys pacificus,Eulachon,67.17,135956.59
1956,2,600308,Gadus macrocephalus,Pacific cod,820.66,135956.59
1956,2,600509,Ophiodon elongatus,Lingcod,1432.09,135956.59
1956,2,600512,Anoplopoma fimbria,Sablefish,212.19,135956.59
1956,2,600514,Hippoglossus stenolepis,Pacific halibut,9742.810000000001,135956.59
1956,2,600517,Atheresthes stomias,Arrowtooth flounder,32.89,135956.59
1956,2,601520,Clupea pallasii pallasii,Pacific herring,74255.89,135956.59
1956,2,690064,Saxidomus gigantea,Butter clam,830.2,135956.59
1956,2,690115,Cancer magister,Dungeness crab,1096.05,135956.59
1956,2,690283,Crassostrea gigas,Pacific cupped oyster,283.29,135956.59
1956,3,100039,Marine fishes not identified,Marine fishes nei,1153.56,43374.19
1956,3,100239,Marine groundfishes not identified,Groundfishes,467.77,43374.19
1956,3,290004,Bivalvia,Clams,23.2,43374.19
1956,3,300061,Pleuronectiformes,Flatfishes,385.71000000000004,43374.19
1956,3,390013,Decapoda,"Crabs, lobsters, shrimps",73.15,43374.19
1956,3,400019,Rajidae,Stingrays,21.55,43374.19
1956,3,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",32.89,43374.19
1956,3,490097,Brachyura,Marine crabs,56.35,43374.19
1956,3,490143,Ostreidae,True oysters,353.19,43374.19
1956,3,600239,Oncorhynchus mykiss,Rainbow trout,13.07,43374.19
1956,3,600240,Oncorhynchus gorbuscha,Pink salmon,2628.41,43374.19
1956,3,600241,Oncorhynchus keta,Chum salmon,2631.4,43374.19
1956,3,600243,Oncorhynchus nerka,Sockeye salmon,1353.54,43374.19
1956,3,600244,Oncorhynchus tshawytscha,Chinook salmon,1529.97,43374.19
1956,3,600245,Oncorhynchus kisutch,Coho salmon,2535.8,43374.19
1956,3,600255,Hypomesus pretiosus,Surf smelt,0.42000000000000004,43374.19
1956,3,600256,Thaleichthys pacificus,Eulachon,44.19,43374.19
1956,3,600308,Gadus macrocephalus,Pacific cod,141.26,43374.19
1956,3,600509,Ophiodon elongatus,Lingcod,471.4,43374.19
1956,3,600512,Anoplopoma fimbria,Sablefish,31.75,43374.19
1956,3,600514,Hippoglossus stenolepis,Pacific halibut,2122.93,43374.19
1956,3,600517,Atheresthes stomias,Arrowtooth flounder,15.58,43374.19
1956,3,601520,Clupea pallasii pallasii,Pacific herring,26823.41,43374.19
1956,3,690064,Saxidomus gigantea,Butter clam,263.0,43374.19
1956,3,690115,Cancer magister,Dungeness crab,78.47,43374.19
1956,3,690283,Crassostrea gigas,Pacific cupped oyster,122.22,43374.19
1956,4,100039,Marine fishes not identified,Marine fishes nei,910.2600000000001,35894.1
1956,4,100239,Marine groundfishes not identified,Groundfishes,369.11,35894.1
1956,4,290004,Bivalvia,Clams,27.38,35894.1
1956,4,300061,Pleuronectiformes,Flatfishes,435.74,35894.1
1956,4,390013,Decapoda,"Crabs, lobsters, shrimps",118.26,35894.1
1956,4,400019,Rajidae,Stingrays,23.04,35894.1
1956,4,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",38.56,35894.1
1956,4,490097,Brachyura,Marine crabs,109.77,35894.1
1956,4,490143,Ostreidae,True oysters,475.63,35894.1
1956,4,600239,Oncorhynchus mykiss,Rainbow trout,16.07,35894.1
1956,4,600240,Oncorhynchus gorbuscha,Pink salmon,2946.59,35894.1
1956,4,600241,Oncorhynchus keta,Chum salmon,3267.45,35894.1
1956,4,600243,Oncorhynchus nerka,Sockeye salmon,686.5400000000001,35894.1
1956,4,600244,Oncorhynchus tshawytscha,Chinook salmon,1687.3700000000001,35894.1
1956,4,600245,Oncorhynchus kisutch,Coho salmon,3148.31,35894.1
1956,4,600255,Hypomesus pretiosus,Surf smelt,0.5700000000000001,35894.1
1956,4,600256,Thaleichthys pacificus,Eulachon,28.67,35894.1
1956,4,600308,Gadus macrocephalus,Pacific cod,395.78,35894.1
1956,4,600509,Ophiodon elongatus,Lingcod,1065.04,35894.1
1956,4,600512,Anoplopoma fimbria,Sablefish,60.58,35894.1
1956,4,600514,Hippoglossus stenolepis,Pacific halibut,4752.700000000001,35894.1
1956,4,600517,Atheresthes stomias,Arrowtooth flounder,11.51,35894.1
1956,4,601520,Clupea pallasii pallasii,Pacific herring,14879.08,35894.1
1956,4,690064,Saxidomus gigantea,Butter clam,247.72,35894.1
1956,4,690115,Cancer magister,Dungeness crab,109.75,35894.1
1956,4,690283,Crassostrea gigas,Pacific cupped oyster,82.62,35894.1
1956,5,100039,Marine fishes not identified,Marine fishes nei,2244.4500000000003,59264.26
1956,5,100239,Marine groundfishes not identified,Groundfishes,910.1400000000001,59264.26
1956,5,290004,Bivalvia,Clams,82.39,59264.26
1956,5,300061,Pleuronectiformes,Flatfishes,50.59,59264.26
1956,5,390013,Decapoda,"Crabs, lobsters, shrimps",237.27,59264.26
1956,5,400019,Rajidae,Stingrays,2.75,59264.26
1956,5,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",5.59,59264.26
1956,5,490097,Brachyura,Marine crabs,337.27,59264.26
1956,5,490143,Ostreidae,True oysters,450.59,59264.26
1956,5,600239,Oncorhynchus mykiss,Rainbow trout,22.84,59264.26
1956,5,600240,Oncorhynchus gorbuscha,Pink salmon,3341.27,59264.26
1956,5,600241,Oncorhynchus keta,Chum salmon,4154.93,59264.26
1956,5,600243,Oncorhynchus nerka,Sockeye salmon,1486.61,59264.26
1956,5,600244,Oncorhynchus tshawytscha,Chinook salmon,2044.6899999999998,59264.26
1956,5,600245,Oncorhynchus kisutch,Coho salmon,4179.12,59264.26
1956,5,600255,Hypomesus pretiosus,Surf smelt,0.81,59264.26
1956,5,600256,Thaleichthys pacificus,Eulachon,64.63,59264.26
1956,5,600308,Gadus macrocephalus,Pacific cod,75.47,59264.26
1956,5,600509,Ophiodon elongatus,Lingcod,810.22,59264.26
1956,5,600512,Anoplopoma fimbria,Sablefish,8.850000000000001,59264.26
1956,5,600514,Hippoglossus stenolepis,Pacific halibut,939.3199999999999,59264.26
1956,5,600517,Atheresthes stomias,Arrowtooth flounder,13.08,59264.26
1956,5,601520,Clupea pallasii pallasii,Pacific herring,37468.19,59264.26
1956,5,690064,Saxidomus gigantea,Butter clam,59.01,59264.26
1956,5,690115,Cancer magister,Dungeness crab,70.59,59264.26
1956,5,690283,Crassostrea gigas,Pacific cupped oyster,203.59,59264.26
1956,6,100039,Marine fishes not identified,Marine fishes nei,493.24,12332.6
1956,6,100239,Marine groundfishes not identified,Groundfishes,200.01,12332.6
1956,6,290004,Bivalvia,Clams,0.26,12332.6
1956,6,300061,Pleuronectiformes,Flatfishes,1.81,12332.6
1956,6,390013,Decapoda,"Crabs, lobsters, shrimps",0.21000000000000002,12332.6
1956,6,400019,Rajidae,Stingrays,0.1,12332.6
1956,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",0.23,12332.6
1956,6,490097,Brachyura,Marine crabs,0.27,12332.6
1956,6,490143,Ostreidae,True oysters,34.62,12332.6
1956,6,600239,Oncorhynchus mykiss,Rainbow trout,9.33,12332.6
1956,6,600240,Oncorhynchus gorbuscha,Pink salmon,1361.59,12332.6
1956,6,600241,Oncorhynchus keta,Chum salmon,1679.85,12332.6
1956,6,600243,Oncorhynchus nerka,Sockeye salmon,181.26,12332.6
1956,6,600244,Oncorhynchus tshawytscha,Chinook salmon,860.3100000000001,12332.6
1956,6,600245,Oncorhynchus kisutch,Coho salmon,1673.17,12332.6
1956,6,600255,Hypomesus pretiosus,Surf smelt,0.32,12332.6
1956,6,600256,Thaleichthys pacificus,Eulachon,15.25,12332.6
1956,6,600308,Gadus macrocephalus,Pacific cod,1.82,12332.6
1956,6,600509,Ophiodon elongatus,Lingcod,29.42,12332.6
1956,6,600512,Anoplopoma fimbria,Sablefish,0.24,12332.6
1956,6,600514,Hippoglossus stenolepis,Pacific halibut,21.29,12332.6
1956,6,600517,Atheresthes stomias,Arrowtooth flounder,5.34,12332.6
1956,6,601520,Clupea pallasii pallasii,Pacific herring,5539.74,12332.6
1956,6,690064,Saxidomus gigantea,Butter clam,69.5,12332.6
1956,6,690115,Cancer magister,Dungeness crab,118.97,12332.6
1956,6,690283,Crassostrea gigas,Pacific cupped oyster,34.45,12332.6
1956,7,100039,Marine fishes not identified,Marine fishes nei,361.82000000000005,277320.17
1956,7,100239,Marine groundfishes not identified,Groundfishes,146.72,277320.17
1956,7,290004,Bivalvia,Clams,1412.04,277320.17
1956,7,300061,Pleuronectiformes,Flatfishes,1096.25,277320.17
1956,7,390013,Decapoda,"Crabs, lobsters, shrimps",286.02,277320.17
1956,7,400019,Rajidae,Stingrays,74.39,277320.17
1956,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",52.980000000000004,277320.17
1956,7,490097,Brachyura,Marine crabs,717.57,277320.17
1956,7,490143,Ostreidae,True oysters,255.42,277320.17
1956,7,600239,Oncorhynchus mykiss,Rainbow trout,3.88,277320.17
1956,7,600240,Oncorhynchus gorbuscha,Pink salmon,911.26,277320.17
1956,7,600241,Oncorhynchus keta,Chum salmon,917.51,277320.17
1956,7,600243,Oncorhynchus nerka,Sockeye salmon,12101.19,277320.17
1956,7,600244,Oncorhynchus tshawytscha,Chinook salmon,481.69,277320.17
1956,7,600245,Oncorhynchus kisutch,Coho salmon,853.89,277320.17
1956,7,600255,Hypomesus pretiosus,Surf smelt,0.16,277320.17
1956,7,600256,Thaleichthys pacificus,Eulachon,169.1,277320.17
1956,7,600308,Gadus macrocephalus,Pacific cod,303.85,277320.17
1956,7,600509,Ophiodon elongatus,Lingcod,293.65999999999997,277320.17
1956,7,600512,Anoplopoma fimbria,Sablefish,114.3,277320.17
1956,7,600514,Hippoglossus stenolepis,Pacific halibut,3623.11,277320.17
1956,7,600517,Atheresthes stomias,Arrowtooth flounder,2.76,277320.17
1956,7,601520,Clupea pallasii pallasii,Pacific herring,253095.2,277320.17
1956,7,690283,Crassostrea gigas,Pacific cupped oyster,45.4,277320.17
1956,8,100039,Marine fishes not identified,Marine fishes nei,324.84999999999997,9217.27
1956,8,100239,Marine groundfishes not identified,Groundfishes,131.73000000000002,9217.27
1956,8,290004,Bivalvia,Clams,2.13,9217.27
1956,8,300061,Pleuronectiformes,Flatfishes,14.47,9217.27
1956,8,390013,Decapoda,"Crabs, lobsters, shrimps",1.7000000000000002,9217.27
1956,8,400019,Rajidae,Stingrays,0.8,9217.27
1956,8,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",1.2,9217.27
1956,8,490097,Brachyura,Marine crabs,3.81,9217.27
1956,8,490143,Ostreidae,True oysters,79.55,9217.27
1956,8,600239,Oncorhynchus mykiss,Rainbow trout,3.26,9217.27
1956,8,600240,Oncorhynchus gorbuscha,Pink salmon,725.29,9217.27
1956,8,600241,Oncorhynchus keta,Chum salmon,682.59,9217.27
1956,8,600243,Oncorhynchus nerka,Sockeye salmon,267.45,9217.27
1956,8,600244,Oncorhynchus tshawytscha,Chinook salmon,356.90000000000003,9217.27
1956,8,600245,Oncorhynchus kisutch,Coho salmon,655.41,9217.27
1956,8,600255,Hypomesus pretiosus,Surf smelt,0.11,9217.27
1956,8,600256,Thaleichthys pacificus,Eulachon,7.31,9217.27
1956,8,600308,Gadus macrocephalus,Pacific cod,17.58,9217.27
1956,8,600509,Ophiodon elongatus,Lingcod,106.22,9217.27
1956,8,600512,Anoplopoma fimbria,Sablefish,2.24,9217.27
1956,8,600514,Hippoglossus stenolepis,Pacific halibut,229.01999999999998,9217.27
1956,8,600517,Atheresthes stomias,Arrowtooth flounder,3.62,9217.27
1956,8,601520,Clupea pallasii pallasii,Pacific herring,5518.370000000001,9217.27
1956,8,690064,Saxidomus gigantea,Butter clam,6.37,9217.27
1956,8,690115,Cancer magister,Dungeness crab,49.1,9217.27
1956,8,690283,Crassostrea gigas,Pacific cupped oyster,26.19,9217.27
1957,1,100039,Marine fishes not identified,Marine fishes nei,1194.65,36656.200000000004
1957,1,100239,Marine groundfishes not identified,Groundfishes,587.5799999999999,36656.200000000004
1957,1,290004,Bivalvia,Clams,5.39,36656.200000000004
1957,1,300061,Pleuronectiformes,Flatfishes,32.9,36656.200000000004
1957,1,390013,Decapoda,"Crabs, lobsters, shrimps",5.08,36656.200000000004
1957,1,400019,Rajidae,Stingrays,2.7199999999999998,36656.200000000004
1957,1,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",4.05,36656.200000000004
1957,1,490097,Brachyura,Marine crabs,7.53,36656.200000000004
1957,1,490143,Ostreidae,True oysters,196.74,36656.200000000004
1957,1,600239,Oncorhynchus mykiss,Rainbow trout,12.48,36656.200000000004
1957,1,600240,Oncorhynchus gorbuscha,Pink salmon,9035.710000000001,36656.200000000004
1957,1,600241,Oncorhynchus keta,Chum salmon,3558.5,36656.200000000004
1957,1,600243,Oncorhynchus nerka,Sockeye salmon,977.01,36656.200000000004
1957,1,600244,Oncorhynchus tshawytscha,Chinook salmon,2002.56,36656.200000000004
1957,1,600245,Oncorhynchus kisutch,Coho salmon,3131.82,36656.200000000004
1957,1,600255,Hypomesus pretiosus,Surf smelt,3.1799999999999997,36656.200000000004
1957,1,600256,Thaleichthys pacificus,Eulachon,4.96,36656.200000000004
1957,1,600308,Gadus macrocephalus,Pacific cod,72.61,36656.200000000004
1957,1,600509,Ophiodon elongatus,Lingcod,318.65,36656.200000000004
1957,1,600512,Anoplopoma fimbria,Sablefish,15.399999999999999,36656.200000000004
1957,1,600514,Hippoglossus stenolepis,Pacific halibut,560.16,36656.200000000004
1957,1,600517,Atheresthes stomias,Arrowtooth flounder,15.2,36656.200000000004
1957,1,601520,Clupea pallasii pallasii,Pacific herring,14510.77,36656.200000000004
1957,1,690064,Saxidomus gigantea,Butter clam,232.77,36656.200000000004
1957,1,690115,Cancer magister,Dungeness crab,145.07,36656.200000000004
1957,1,690283,Crassostrea gigas,Pacific cupped oyster,22.71,36656.200000000004
1957,2,100039,Marine fishes not identified,Marine fishes nei,2754.96,114252.41
1957,2,100239,Marine groundfishes not identified,Groundfishes,1355.04,114252.41
1957,2,290004,Bivalvia,Clams,101.71,114252.41
1957,2,300061,Pleuronectiformes,Flatfishes,1905.19,114252.41
1957,2,390013,Decapoda,"Crabs, lobsters, shrimps",528.52,114252.41
1957,2,400019,Rajidae,Stingrays,175.29999999999998,114252.41
1957,2,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",149.13,114252.41
1957,2,490097,Brachyura,Marine crabs,301.18,114252.41
1957,2,490143,Ostreidae,True oysters,1007.4,114252.41
1957,2,600239,Oncorhynchus mykiss,Rainbow trout,28.18,114252.41
1957,2,600240,Oncorhynchus gorbuscha,Pink salmon,21854.79,114252.41
1957,2,600241,Oncorhynchus keta,Chum salmon,9334.52,114252.41
1957,2,600243,Oncorhynchus nerka,Sockeye salmon,2661.32,114252.41
1957,2,600244,Oncorhynchus tshawytscha,Chinook salmon,4720.29,114252.41
1957,2,600245,Oncorhynchus kisutch,Coho salmon,7819.31,114252.41
1957,2,600255,Hypomesus pretiosus,Surf smelt,8.790000000000001,114252.41
1957,2,600256,Thaleichthys pacificus,Eulachon,17.07,114252.41
1957,2,600308,Gadus macrocephalus,Pacific cod,1367.77,114252.41
1957,2,600509,Ophiodon elongatus,Lingcod,1429.74,114252.41
1957,2,600512,Anoplopoma fimbria,Sablefish,673.15,114252.41
1957,2,600514,Hippoglossus stenolepis,Pacific halibut,9544.0,114252.41
1957,2,600517,Atheresthes stomias,Arrowtooth flounder,32.89,114252.41
1957,2,601520,Clupea pallasii pallasii,Pacific herring,44637.54,114252.41
1957,2,690064,Saxidomus gigantea,Butter clam,879.04,114252.41
1957,2,690115,Cancer magister,Dungeness crab,902.63,114252.41
1957,2,690283,Crassostrea gigas,Pacific cupped oyster,62.95,114252.41
1957,3,100039,Marine fishes not identified,Marine fishes nei,968.77,34199.44
1957,3,100239,Marine groundfishes not identified,Groundfishes,476.48,34199.44
1957,3,290004,Bivalvia,Clams,24.09,34199.44
1957,3,300061,Pleuronectiformes,Flatfishes,369.26,34199.44
1957,3,390013,Decapoda,"Crabs, lobsters, shrimps",90.49000000000001,34199.44
1957,3,400019,Rajidae,Stingrays,31.1,34199.44
1957,3,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",41.51,34199.44
1957,3,490097,Brachyura,Marine crabs,47.77,34199.44
1957,3,490143,Ostreidae,True oysters,264.48,34199.44
1957,3,600239,Oncorhynchus mykiss,Rainbow trout,9.63,34199.44
1957,3,600240,Oncorhynchus gorbuscha,Pink salmon,5136.2,34199.44
1957,3,600241,Oncorhynchus keta,Chum salmon,2574.7200000000003,34199.44
1957,3,600243,Oncorhynchus nerka,Sockeye salmon,1017.27,34199.44
1957,3,600244,Oncorhynchus tshawytscha,Chinook salmon,1446.66,34199.44
1957,3,600245,Oncorhynchus kisutch,Coho salmon,2293.35,34199.44
1957,3,600255,Hypomesus pretiosus,Surf smelt,2.7,34199.44
1957,3,600256,Thaleichthys pacificus,Eulachon,8.079999999999998,34199.44
1957,3,600308,Gadus macrocephalus,Pacific cod,235.43,34199.44
1957,3,600509,Ophiodon elongatus,Lingcod,470.88,34199.44
1957,3,600512,Anoplopoma fimbria,Sablefish,100.72,34199.44
1957,3,600514,Hippoglossus stenolepis,Pacific halibut,2079.62,34199.44
1957,3,600517,Atheresthes stomias,Arrowtooth flounder,15.58,34199.44
1957,3,601520,Clupea pallasii pallasii,Pacific herring,16124.4,34199.44
1957,3,690064,Saxidomus gigantea,Butter clam,278.47,34199.44
1957,3,690115,Cancer magister,Dungeness crab,64.62,34199.44
1957,3,690283,Crassostrea gigas,Pacific cupped oyster,27.16,34199.44
1957,4,100039,Marine fishes not identified,Marine fishes nei,764.44,32079.4
1957,4,100239,Marine groundfishes not identified,Groundfishes,375.98,32079.4
1957,4,290004,Bivalvia,Clams,28.43,32079.4
1957,4,300061,Pleuronectiformes,Flatfishes,417.15,32079.4
1957,4,390013,Decapoda,"Crabs, lobsters, shrimps",146.28,32079.4
1957,4,400019,Rajidae,Stingrays,33.25,32079.4
1957,4,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",48.730000000000004,32079.4
1957,4,490097,Brachyura,Marine crabs,93.06,32079.4
1957,4,490143,Ostreidae,True oysters,356.17,32079.4
1957,4,600239,Oncorhynchus mykiss,Rainbow trout,11.799999999999999,32079.4
1957,4,600240,Oncorhynchus gorbuscha,Pink salmon,5756.8099999999995,32079.4
1957,4,600241,Oncorhynchus keta,Chum salmon,3195.49,32079.4
1957,4,600243,Oncorhynchus nerka,Sockeye salmon,517.9300000000001,32079.4
1957,4,600244,Oncorhynchus tshawytscha,Chinook salmon,1589.33,32079.4
1957,4,600245,Oncorhynchus kisutch,Coho salmon,2837.86,32079.4
1957,4,600255,Hypomesus pretiosus,Surf smelt,3.6599999999999997,32079.4
1957,4,600256,Thaleichthys pacificus,Eulachon,4.930000000000001,32079.4
1957,4,600308,Gadus macrocephalus,Pacific cod,659.63,32079.4
