rgn_id,year,lsp_st_1km,a_prot_1km,a_tot_1km,lsp_st_3nm,a_prot_3nm,a_tot_3nm,lsp_st_ws,a_prot_ws,a_tot_ws,lsp_status_areawt,lsp_status_3nm_1km,lsp_status
1,1978.0,6.4,4.0,208.5,1.47,2.0,457.25,39.43,556.5,4705.25,36.06782857142857,3.935,20.45
1,1979.0,6.4,4.0,208.5,1.47,2.0,457.25,39.43,556.5,4705.25,36.06782857142857,3.935,20.45
1,1980.0,6.4,4.0,208.5,1.47,2.0,457.25,39.43,556.5,4705.25,36.06782857142857,3.935,20.45
1,1981.0,6.4,4.0,208.5,2.0,2.75,457.25,39.43,556.5,4705.25,36.11477142857143,4.2,20.715
1,1982.0,6.4,4.0,208.5,2.0,2.75,457.25,39.43,556.5,4705.25,36.11477142857143,4.2,20.715
1,1983.0,6.4,4.0,208.5,2.0,2.75,457.25,39.43,556.5,4705.25,36.11477142857143,4.2,20.715
1,1984.0,7.2,4.5,208.5,2.0,2.75,457.25,39.47,557.25,4705.25,36.15122857142857,4.6,20.735
1,1985.0,7.2,4.5,208.5,2.0,2.75,457.25,39.47,557.25,4705.25,36.15122857142857,4.6,20.735
1,1986.0,7.2,4.5,208.5,2.0,2.75,457.25,39.47,557.25,4705.25,36.15122857142857,4.6,20.735
1,1987.0,7.2,4.5,208.5,2.0,2.75,457.25,39.47,557.25,4705.25,36.15122857142857,4.6,20.735
1,1988.0,10.4,6.5,208.5,2.0,2.75,457.25,39.67,559.75,4705.25,36.33351428571429,6.2,20.835
1,1989.0,10.4,6.5,208.5,2.0,2.75,457.25,39.67,559.75,4705.25,36.33351428571429,6.2,20.835
1,1990.0,10.4,6.5,208.5,2.0,2.75,457.25,39.67,559.75,4705.25,36.33351428571429,6.2,20.835
1,1991.0,10.4,6.5,208.5,2.0,2.75,457.25,39.67,559.75,4705.25,36.33351428571429,6.2,20.835
1,1992.0,10.4,6.5,208.5,2.0,2.75,457.25,39.67,559.75,4705.25,36.33351428571429,6.2,20.835
1,1993.0,10.4,6.5,208.5,2.0,2.75,457.25,39.67,559.75,4705.25,36.33351428571429,6.2,20.835
1,1994.0,10.4,6.5,208.5,2.0,2.75,457.25,39.67,559.75,4705.25,36.33351428571429,6.2,20.835
1,1995.0,10.4,6.5,208.5,2.0,2.75,457.25,42.93,606.0,4705.25,39.30477142857143,6.2,22.465
1,1996.0,10.4,6.5,208.5,2.0,2.75,457.25,42.93,606.0,4705.25,39.30477142857143,6.2,22.465
1,1997.0,12.8,8.0,208.5,2.0,2.75,457.25,44.93,634.25,4705.25,41.12762857142857,7.4,23.465
1,1998.0,12.8,8.0,208.5,2.0,2.75,457.25,73.43,1036.75,4705.25,67.10334285714286,7.4,37.715
1,1999.0,12.8,8.0,208.5,2.0,2.75,457.25,73.97,1044.25,4705.25,67.59551428571427,7.4,37.985
1,2e3,12.8,8.0,208.5,2.0,2.75,457.25,73.97,1044.25,4705.25,67.59551428571427,7.4,37.985
1,2001.0,12.8,8.0,208.5,2.0,2.75,457.25,73.97,1044.25,4705.25,67.59551428571427,7.4,37.985
1,2002.0,12.8,8.0,208.5,2.0,2.75,457.25,73.97,1044.25,4705.25,67.59551428571427,7.4,37.985
1,2003.0,12.8,8.0,208.5,2.0,2.75,457.25,73.97,1044.25,4705.25,67.59551428571427,7.4,37.985
1,2004.0,12.8,8.0,208.5,2.0,2.75,457.25,73.97,1044.25,4705.25,67.59551428571427,7.4,37.985
1,2005.0,12.8,8.0,208.5,2.0,2.75,457.25,73.97,1044.25,4705.25,67.59551428571427,7.4,37.985
1,2006.0,12.8,8.0,208.5,2.0,2.75,457.25,73.97,1044.25,4705.25,67.59551428571427,7.4,37.985
1,2007.0,15.2,9.5,208.5,2.37,3.25,457.25,74.3,1049.0,4705.25,67.92905714285715,8.785,38.335
1,2008.0,15.2,9.5,208.5,2.37,3.25,457.25,82.27,1161.25,4705.25,75.19314285714286,8.785,42.32
1,2009.0,15.2,9.5,208.5,2.37,3.25,457.25,88.07,1243.25,4705.25,80.47942857142857,8.785,45.22
1,2010.0,15.2,9.5,208.5,2.37,3.25,457.25,88.07,1243.25,4705.25,80.47942857142857,8.785,45.22
1,2011.0,15.2,9.5,208.5,2.37,3.25,457.25,88.07,1243.25,4705.25,80.47942857142857,8.785,45.22
1,2012.0,15.2,9.5,208.5,2.37,3.25,457.25,88.07,1243.25,4705.25,80.47942857142857,8.785,45.22
1,2013.0,15.2,9.5,208.5,2.37,3.25,457.25,88.07,1243.25,4705.25,80.47942857142857,8.785,45.22
1,2014.0,15.2,9.5,208.5,2.37,3.25,457.25,88.07,1243.25,4705.25,80.47942857142857,8.785,45.22
1,2015.0,15.2,9.5,208.5,2.37,3.25,457.25,88.07,1243.25,4705.25,80.47942857142857,8.785,45.22
1,2016.0,15.2,9.5,208.5,2.37,3.25,457.25,88.07,1243.25,4705.25,80.47942857142857,8.785,45.22
