year,rgn_id,stockid,taxonkey,score,rgn_catch
1953,2,ESOLEHS,300061,0.9648105458907693,63.24380971916659
1953,2,RSOLE5AB,300061,0.09829367154811716,26.832089542961285
1953,2,RSOLEHSTR,300061,0.10706823224852066,63.24380971916659
1953,3,BOCACCBCW,400573,0.0,35.27665366388477
1953,3,CROCKWCVANISOGQCI,400573,0.12099129098360653,34.471255776368565
1953,3,ESOLEHS,300061,0.9648105458907693,1.721130097884906
1953,3,RSOLE5AB,300061,0.09829367154811716,287.85282278462046
1953,3,RSOLEHSTR,300061,0.10706823224852066,1.721130097884906
1953,4,BOCACCBCW,400573,0.0,41.38143595420755
1953,4,CROCKWCVANISOGQCI,400573,0.12099129098360653,41.37267691811063
1953,4,RSOLE5AB,300061,0.09829367154811716,322.7061301020965
1953,5,BOCACCBCW,400573,0.0,5.919462505305299
1953,5,CROCKWCVANISOGQCI,400573,0.12099129098360653,5.248964728510126
1953,5,RSOLE5AB,300061,0.09829367154811716,2.4302405683121875
1953,6,BOCACCBCW,400573,0.0,0.2457763426628116
1953,6,CROCKWCVANISOGQCI,400573,0.12099129098360653,0.24371148184259903
1953,7,BOCACCBCW,400573,0.0,58.81264178198209
1953,7,CROCKWCVANISOGQCI,400573,0.12099129098360653,11.734049421088853
1953,7,ESOLEHS,300061,0.9648105458907693,2.991481939512905
1953,7,RSOLE5AB,300061,0.09829367154811716,100.68401614956795
1953,7,RSOLEHSTR,300061,0.10706823224852066,2.991481939512905
1953,8,BOCACCBCW,400573,0.0,1.2883504079523131
1953,8,CROCKWCVANISOGQCI,400573,0.12099129098360653,0.5949198349287138
1953,8,ESOLEHS,300061,0.9648105458907693,7.793979514530258
1953,8,RSOLE5AB,300061,0.09829367154811716,4.470974642514844
1953,8,RSOLEHSTR,300061,0.10706823224852066,7.793979514530258
1954,1,BOCACCBCW,400573,0.0,3.73096500722181
1954,1,CROCKWCVANISOGQCI,400573,0.11139856557377045,0.0016656991826713013
1954,1,ESOLEHS,300061,1.0,27.04351278979537
1954,1,HERRCC,601520,0.774561031339945,35.81341567779669
1954,1,HERRQCI,601520,0.29142766022802213,3.19736341130539
1954,1,RSOLE5AB,300061,0.09579955543933057,0.01976787907966589
1954,1,RSOLEHSTR,300061,0.10747811883629187,27.04351278979537
1954,2,BOCACCBCW,400573,0.0,132.88965252595594
1954,2,CROCKWCVANISOGQCI,400573,0.11139856557377045,2.5177661441741352
1954,2,ESOLEHS,300061,1.0,66.42458917597641
1954,2,HERRCC,601520,0.774561031339945,108.07587230428699
1954,2,HERRQCI,601520,0.29142766022802213,6126.097006565062
1954,2,RSOLE5AB,300061,0.09579955543933057,28.181580656487096
1954,2,RSOLEHSTR,300061,0.10747811883629187,66.42458917597641
1954,3,BOCACCBCW,400573,0.0,38.07957110935892
1954,3,CROCKWCVANISOGQCI,400573,0.11139856557377045,37.209774655423224
1954,3,ESOLEHS,300061,1.0,1.8076924868706263
1954,3,HERRCC,601520,0.774561031339945,9974.29028459731
1954,3,HERRQCI,601520,0.29142766022802213,18671.34699487019
1954,3,RSOLE5AB,300061,0.09579955543933057,302.33007121990175
1954,3,RSOLEHSTR,300061,0.10747811883629187,1.8076924868706263
1954,4,BOCACCBCW,400573,0.0,44.689576953801705
1954,4,CROCKWCVANISOGQCI,400573,0.11139856557377045,44.68010885583873
1954,4,HERRCC,601520,0.774561031339945,1907.3506360552956
1954,4,HERRQCI,601520,0.29142766022802213,8618.71070243508
1954,4,HERRSOG,601520,0.4311876709532317,1319.959671443295
1954,4,HERRWCVANI,601520,0.4219345483045256,286.25396339464265
1954,4,RSOLE5AB,300061,0.09579955543933057,338.9362881803861
1954,5,BOCACCBCW,400573,0.0,6.300319685519391
1954,5,CROCKWCVANISOGQCI,400573,0.11139856557377045,5.5766721299608975
1954,5,HERRQCI,601520,0.29142766022802213,132.0680338221572
1954,5,HERRSOG,601520,0.4311876709532317,7.6521969820009055
1954,5,HERRWCVANI,601520,0.4219345483045256,21658.04175105395
1954,5,LINGCODSOG,600509,0.0,0.002367842922361488
1954,5,RSOLE5AB,300061,0.09579955543933057,2.5524669064964063
1954,6,BOCACCBCW,400573,0.0,0.2593400831984637
1954,6,CROCKWCVANISOGQCI,400573,0.11139856557377045,0.2571612659437918
1954,6,HERRSOG,601520,0.4311876709532317,3615.1526019882467
1954,6,LINGCODSOG,600509,0.0,24.15682954923618
1954,7,BOCACCBCW,400573,0.0,65.6537305315918
1954,7,CROCKWCVANISOGQCI,400573,0.11139856557377045,12.690346811661433
1954,7,ESOLEHS,300061,1.0,3.1419353094296225
1954,7,HERRQCI,601520,0.29142766022802213,2188.5032549339535
1954,7,HERRWCVANI,601520,0.4219345483045256,1840.0948599111948
1954,7,RSOLE5AB,300061,0.09579955543933057,105.74781056074804
1954,7,RSOLEHSTR,300061,0.10747811883629187,3.1419353094296225
1954,8,BOCACCBCW,400573,0.0,1.3968441033518448
1954,8,CROCKWCVANISOGQCI,400573,0.11139856557377045,0.6388154913745158
1954,8,ESOLEHS,300061,1.0,8.185969339885471
1954,8,HERRCC,601520,0.774561031339945,1618.474918766613
1954,8,HERRQCI,601520,0.29142766022802213,1768.1545967664904
1954,8,RSOLE5AB,300061,0.09579955543933057,4.695837508271632
1954,8,RSOLEHSTR,300061,0.10747811883629187,8.185969339885471
1955,1,BOCACCBCW,400573,0.0,3.3301891691248446
1955,1,CROCKWCVANISOGQCI,400573,0.10534707991803274,0.0013785468462946748
1955,1,ESOLEHS,300061,1.0,29.608273797534043
1955,1,HERRCC,601520,0.8990098591734298,30.336848382840518
1955,1,HERRQCI,601520,0.19629034345629037,2.7084244045939836
1955,1,RSOLE5AB,300061,0.09710381799163181,0.021642631293377988
1955,1,RSOLEHSTR,300061,0.10680935650887571,29.608273797534043
1955,2,BOCACCBCW,400573,0.0,112.22052451422874
1955,2,CROCKWCVANISOGQCI,400573,0.10534707991803274,2.1193478796993084
1955,2,ESOLEHS,300061,1.0,72.7241848534244
1955,2,HERRCC,601520,0.8990098591734298,91.54897096204864
1955,2,HERRQCI,601520,0.19629034345629037,5189.2977128667735
1955,2,RSOLE5AB,300061,0.09710381799163181,30.85427409561289
1955,2,RSOLEHSTR,300061,0.10680935650887571,72.7241848534244
1955,3,BOCACCBCW,400573,0.0,33.71947730528802
1955,3,CROCKWCVANISOGQCI,400573,0.10534707991803274,32.94985639911597
1955,3,ESOLEHS,300061,1.0,1.97913098453715
1955,3,HERRCC,601520,0.8990098591734298,8449.02744861234
1955,3,HERRQCI,601520,0.19629034345629037,15816.13515959474
1955,3,RSOLE5AB,300061,0.09710381799163181,331.0025437702967
1955,3,RSOLEHSTR,300061,0.10680935650887571,1.97913098453715
1955,4,BOCACCBCW,400573,0.0,39.5435798433219
1955,4,CROCKWCVANISOGQCI,400573,0.10534707991803274,39.53521473048391
1955,4,HERRCC,601520,0.8990098591734298,1615.679654225144
1955,4,HERRQCI,601520,0.19629034345629037,7300.742330406606
1955,4,HERRSOG,601520,0.6095994050696714,1118.1121841127542
1955,4,HERRWCVANI,601520,0.7129810775053513,242.48016901315316
1955,4,RSOLE5AB,300061,0.09710381799163181,371.0804324263494
1955,5,BOCACCBCW,400573,0.0,5.707875182964138
1955,5,CROCKWCVANISOGQCI,400573,0.10534707991803274,5.066905061037475
1955,5,HERRQCI,601520,0.19629034345629037,111.87226469343915
1955,5,HERRSOG,601520,0.6095994050696714,6.48202734213128
1955,5,HERRWCVANI,601520,0.7129810775053513,18346.106240804547
1955,5,LINGCODSOG,600509,0.0,0.0021494367394107932
1955,5,RSOLE5AB,300061,0.09710381799163181,2.794538550302813
1955,6,BOCACCBCW,400573,0.0,0.23824093125411602
1955,6,CROCKWCVANISOGQCI,400573,0.10534707991803274,0.2362393795641586
1955,6,HERRSOG,601520,0.6095994050696714,3062.325508240828
1955,6,LINGCODSOG,600509,0.0,21.928635773201428
1955,7,BOCACCBCW,400573,0.0,55.012036921087805
1955,7,CROCKWCVANISOGQCI,400573,0.10534707991803274,11.202773092992972
1955,7,ESOLEHS,300061,1.0,3.439911139459483
1955,7,HERRQCI,601520,0.19629034345629037,1853.8385734440196
1955,7,HERRWCVANI,601520,0.7129810775053513,1558.7085933771616
1955,7,RSOLE5AB,300061,0.09710381799163181,115.7767540374359
1955,7,RSOLEHSTR,300061,0.10680935650887571,3.439911139459483
1955,8,BOCACCBCW,400573,0.0,1.2280761327303509
1955,8,CROCKWCVANISOGQCI,400573,0.10534707991803274,0.5705333591254904
1955,8,ESOLEHS,300061,1.0,8.962312825166899
1955,8,HERRCC,601520,0.8990098591734298,1370.9786484424358
1955,8,HERRQCI,601520,0.19629034345629037,1497.769394634507
1955,8,RSOLE5AB,300061,0.09710381799163181,5.1411827943483885
1955,8,RSOLEHSTR,300061,0.10680935650887571,8.962312825166899
1956,1,BOCACCBCW,400573,0.0,3.253850914249232
1956,1,CROCKWCVANISOGQCI,400573,0.09960937499999997,0.0013238511631753175
1956,1,ESOLEHS,300061,1.0,33.71189140991593
1956,1,HERRCC,601520,0.83047791489371,48.759635733951704
1956,1,HERRQCI,601520,0.2736746696195951,4.353180848398412
1956,1,RSOLE5AB,300061,0.11527196652719665,0.02464223483531734
1956,1,RSOLEHSTR,300061,0.09808308678500985,33.71189140991593
1956,2,BOCACCBCW,400573,0.0,108.28354775009022
1956,2,CROCKWCVANISOGQCI,400573,0.09960937499999997,2.043458686466008
1956,2,ESOLEHS,300061,1.0,82.80353793734122
1956,2,HERRCC,601520,0.83047791489371,147.14430515638315
1956,2,HERRQCI,601520,0.2736746696195951,8340.624675354655
1956,2,RSOLE5AB,300061,0.11527196652719665,35.130583598214166
1956,2,RSOLEHSTR,300061,0.09808308678500985,82.80353793734122
1956,3,BOCACCBCW,400573,0.0,32.888983247369744
1956,3,CROCKWCVANISOGQCI,400573,0.09960937499999997,32.13844339791459
1956,3,ESOLEHS,300061,1.0,2.2534325808035884
1956,3,HERRCC,601520,0.83047791489371,13579.904395524523
1956,3,HERRQCI,601520,0.2736746696195951,25420.867038284523
1956,3,RSOLE5AB,300061,0.11527196652719665,376.87849985092856
1956,3,RSOLEHSTR,300061,0.09808308678500985,2.2534325808035884
1956,4,BOCACCBCW,400573,0.0,38.563389917516226
1956,4,CROCKWCVANISOGQCI,400573,0.09960937499999997,38.55523489708299
1956,4,HERRCC,601520,0.83047791489371,2596.8403312235796
1956,4,HERRQCI,601520,0.2736746696195951,11734.295274370761
1956,4,HERRSOG,601520,0.965776615479345,1797.112940639825
1956,4,HERRWCVANI,601520,1.0,389.7321358034012
1956,4,RSOLE5AB,300061,0.11527196652719665,422.51106321989056
1956,5,BOCACCBCW,400573,0.0,5.595028611048852
1956,5,CROCKWCVANISOGQCI,400573,0.09960937499999997,4.969806571718728
1956,5,HERRQCI,601520,0.2736746696195951,179.80941218237277
1956,5,HERRSOG,601520,0.965776615479345,10.418395742077504
1956,5,HERRWCVANI,601520,1.0,29487.22445222732
1956,5,LINGCODSOG,600509,0.0,0.002858429038257402
1956,5,RSOLE5AB,300061,0.11527196652719665,3.181853180393064
1956,6,BOCACCBCW,400573,0.0,0.23422204516947837
1956,6,CROCKWCVANISOGQCI,400573,0.09960937499999997,0.23225425834899038
1956,6,HERRSOG,601520,0.965776615479345,4921.996985193433
1956,6,LINGCODSOG,600509,0.0,29.161805961482706
1956,7,BOCACCBCW,400573,0.0,52.98504766194418
1956,7,CROCKWCVANISOGQCI,400573,0.09960937499999997,10.919425718008505
1956,7,ESOLEHS,300061,1.0,3.916672467507262
1956,7,HERRQCI,601520,0.2736746696195951,2979.6270334333058
1956,7,HERRWCVANI,601520,1.0,2505.272211184594
1956,7,RSOLE5AB,300061,0.11527196652719665,131.8230636001365
1956,7,RSOLEHSTR,300061,0.09808308678500985,3.916672467507262
1956,8,BOCACCBCW,400573,0.0,1.195929852611971
1956,8,CROCKWCVANISOGQCI,400573,0.09960937499999997,0.5575272386971047
1956,8,ESOLEHS,300061,1.0,10.204462401617182
1956,8,HERRCC,601520,0.83047791489371,2203.538701630265
1956,8,HERRQCI,601520,0.2736746696195951,2407.3262052213836
1956,8,RSOLE5AB,300061,0.11527196652719665,5.853735252071198
1956,8,RSOLEHSTR,300061,0.09808308678500985,10.204462401617182
1957,1,BOCACCBCW,400573,0.0,4.045860308583711
1957,1,CROCKWCVANISOGQCI,400573,0.10046106557377046,0.0018913188755386515
1957,1,ESOLEHS,300061,1.0,32.27394343508539
1957,1,HERRCC,601520,0.8394259386232019,29.310945532850425
1957,1,HERRQCI,601520,0.5899697498994505,2.6168334693527564
1957,1,RSOLE5AB,300061,0.13675797594142255,0.023591144249924655
1957,1,RSOLEHSTR,300061,0.10038060897435898,32.27394343508539
1957,2,BOCACCBCW,400573,0.0,149.1296816780273
1957,2,CROCKWCVANISOGQCI,400573,0.10046106557377046,2.830809066261499
1957,2,ESOLEHS,300061,1.0,79.2716334755589
1957,2,HERRCC,601520,0.8394259386232019,88.45305443708918
1957,2,HERRQCI,601520,0.5899697498994505,5013.810950171663
1957,2,RSOLE5AB,300061,0.13675797594142255,33.632122686441996
1957,2,RSOLEHSTR,300061,0.10038060897435898,79.2716334755589
1957,3,BOCACCBCW,400573,0.0,41.50535909827178
1957,3,CROCKWCVANISOGQCI,400573,0.10046106557377046,40.55685328537893
1957,3,ESOLEHS,300061,1.0,2.1573146034233406
1957,3,HERRCC,601520,0.8394259386232019,8163.306228339547
1957,3,HERRQCI,601520,0.5899697498994505,15281.280057598235
1957,3,RSOLE5AB,300061,0.13675797594142255,360.8031136013629
1957,3,RSOLEHSTR,300061,0.10038060897435898,2.1573146034233406
1957,4,BOCACCBCW,400573,0.0,48.73286039775012
1957,4,CROCKWCVANISOGQCI,400573,0.10046106557377046,48.722525668617514
1957,4,HERRCC,601520,0.8394259386232019,1561.0421275769204
1957,4,HERRQCI,601520,0.5899697498994505,7053.852730363514
1957,4,HERRSOG,601520,0.8755580240015911,1080.3009236345981
1957,4,HERRWCVANI,601520,0.9683857291459974,234.2802039634752
1957,4,RSOLE5AB,300061,0.13675797594142255,404.4892643147767
1957,5,BOCACCBCW,400573,0.0,6.765811794669947
1957,5,CROCKWCVANISOGQCI,400573,0.10046106557377046,5.9772033984007304
1957,5,HERRQCI,601520,0.5899697498994505,108.0890742401829
1957,5,HERRSOG,601520,0.8755580240015911,6.262824271328198
1957,5,HERRWCVANI,601520,0.9683857291459974,17725.694969299224
1957,5,LINGCODSOG,600509,0.0,0.002855984776894015
1957,5,RSOLE5AB,300061,0.13675797594142255,3.04613432435734
1957,6,BOCACCBCW,400573,0.0,0.275917988297594
1957,6,CROCKWCVANISOGQCI,400573,0.10046106557377046,0.2735998909563608
1957,6,HERRSOG,601520,0.8755580240015911,2958.7666801498185
1957,6,LINGCODSOG,600509,0.0,29.136870104201936
1957,7,BOCACCBCW,400573,0.0,74.01506122555922
1957,7,CROCKWCVANISOGQCI,400573,0.10046106557377046,13.859154733472366
1957,7,ESOLEHS,300061,1.0,3.749610608703634
1957,7,HERRQCI,601520,0.5899697498994505,1791.147213685188
1957,7,HERRWCVANI,601520,0.9683857291459974,1505.9976601889218
1957,7,RSOLE5AB,300061,0.13675797594142255,126.20027889681312
1957,7,RSOLEHSTR,300061,0.10038060897435898,3.749610608703634
1957,8,BOCACCBCW,400573,0.0,1.5294475088401618
1957,8,CROCKWCVANISOGQCI,400573,0.10046106557377046,0.6924657381416072
1957,8,ESOLEHS,300061,1.0,9.769200972164315
1957,8,HERRCC,601520,0.8394259386232019,1324.6161890015858
1957,8,HERRQCI,601520,0.5899697498994505,1447.1192456410276
1957,8,RSOLE5AB,300061,0.13675797594142255,5.604049862172427
1957,8,RSOLEHSTR,300061,0.10038060897435898,9.769200972164315
1958,1,BOCACCBCW,400573,0.0,4.131740845318776
1958,1,CROCKWCVANISOGQCI,400573,0.09974385245901637,0.0019528515190479284
1958,1,ESOLEHS,300061,1.0,31.15553945466164
1958,1,HERRCC,601520,0.9315375877571554,40.20283546776177
1958,1,HERRQCI,601520,0.0,3.589243659745227
1958,1,RSOLE5AB,300061,0.16536022489539742,0.022773629350174792
1958,1,RSOLEHSTR,300061,0.10300172583826432,31.15553945466164
1958,2,BOCACCBCW,400573,0.0,153.55878053768313
1958,2,CROCKWCVANISOGQCI,400573,0.09974385245901637,2.9161844086489617
1958,2,ESOLEHS,300061,1.0,76.52459667195042
1958,2,HERRCC,601520,0.9315375877571554,121.32203617142925
1958,2,HERRQCI,601520,0.0,6876.9332763524635
1958,2,RSOLE5AB,300061,0.16536022489539742,32.46665308839698
1958,2,RSOLEHSTR,300061,0.10300172583826432,76.52459667195042
1958,3,BOCACCBCW,400573,0.0,42.43966491342984
1958,3,CROCKWCVANISOGQCI,400573,0.09974385245901637,41.469692911730476
1958,3,ESOLEHS,300061,1.0,2.0825561765720373
1958,3,HERRCC,601520,0.9315375877571554,11196.774829494016
1958,3,HERRQCI,601520,0.0,20959.773788391558
1958,3,RSOLE5AB,300061,0.16536022489539742,348.30003540725625
1958,3,RSOLEHSTR,300061,0.10300172583826432,2.0825561765720373
1958,4,BOCACCBCW,400573,0.0,49.8355740642815
1958,4,CROCKWCVANISOGQCI,400573,0.09974385245901637,49.82500298119354
1958,4,HERRCC,601520,0.9315375877571554,2141.122323839159
1958,4,HERRQCI,601520,0.0,9675.050585276991
1958,4,HERRSOG,601520,0.9435243226063258,1481.7386303651338
1958,4,HERRWCVANI,601520,0.79443714807564,321.3382687617895
1958,4,RSOLE5AB,300061,0.16536022489539742,390.4723096107993
1958,5,BOCACCBCW,400573,0.0,6.8927641880746435
1958,5,CROCKWCVANISOGQCI,400573,0.09974385245901637,6.086439198884321
1958,5,HERRQCI,601520,0.0,148.2547624630713
1958,5,HERRSOG,601520,0.9435243226063258,8.590077500622588
1958,5,HERRWCVANI,601520,0.79443714807564,24312.528492258713
1958,5,LINGCODSOG,600509,0.0,0.0025224685375064525
1958,5,RSOLE5AB,300061,0.16536022489539742,2.940575214107333
1958,6,BOCACCBCW,400573,0.0,0.2804392351428113
1958,6,CROCKWCVANISOGQCI,400573,0.09974385245901637,0.278083152323425
1958,6,HERRSOG,601520,0.9435243226063258,4058.238581769531
1958,6,LINGCODSOG,600509,0.0,25.7343177850546
1958,7,BOCACCBCW,400573,0.0,76.2954241420958
1958,7,CROCKWCVANISOGQCI,400573,0.09974385245901637,14.177920530329894
1958,7,ESOLEHS,300061,1.0,3.619673607411925
1958,7,HERRQCI,601520,0.0,2456.7340091305073
1958,7,HERRWCVANI,601520,0.79443714807564,2065.623440211194
1958,7,RSOLE5AB,300061,0.16536022489539742,121.8270019053394
1958,7,RSOLEHSTR,300061,0.10300172583826432,3.619673607411925
1958,8,BOCACCBCW,400573,0.0,1.565612073973339
1958,8,CROCKWCVANISOGQCI,400573,0.09974385245901637,0.7070976236235411
1958,8,ESOLEHS,300061,1.0,9.430664304812087
1958,8,HERRCC,601520,0.9315375877571554,1816.8409696875997
1958,8,HERRQCI,601520,0.0,1984.865922170067
1958,8,RSOLE5AB,300061,0.16536022489539742,5.409850114473382
1958,8,RSOLEHSTR,300061,0.10300172583826432,9.430664304812087
1959,1,BOCACCBCW,400573,0.0,5.954316680474023
1959,1,CROCKWCVANISOGQCI,400573,0.10041623975409833,0.003258710953522588
1959,1,ESOLEHS,300061,1.0,20.997404053519602
1959,1,HERRCC,601520,0.5980789481255783,44.05817552433093
1959,1,HERRQCI,601520,0.0,3.9334421396086436
1959,1,PCOD5AB,600308,0.941939714085185,77.45290178301633
1959,1,PCODHS,600308,1.0,76.39083042756161
1959,1,RSOLE5AB,300061,0.18185800209205016,0.015348381238160987
1959,1,RSOLEHSTR,300061,0.0979105029585799,20.997404053519602
1959,2,BOCACCBCW,400573,0.0,247.55410078149018
1959,2,CROCKWCVANISOGQCI,400573,0.10041623975409833,4.728038897094007
1959,2,ESOLEHS,300061,1.0,51.574066906844855
1959,2,HERRCC,601520,0.5980789481255783,132.95648186049803
1959,2,HERRQCI,601520,0.0,7536.412042419483
1959,2,PCOD5AB,600308,0.941939714085185,1458.95788886417
1959,2,PCODHS,600308,1.0,85.73580789048204
1959,2,RSOLE5AB,300061,0.18185800209205016,21.881034483597094
1959,2,RSOLEHSTR,300061,0.0979105029585799,51.574066906844855
1959,3,BOCACCBCW,400573,0.0,62.267710546228514
1959,3,CROCKWCVANISOGQCI,400573,0.10041623975409833,60.84217831541345
1959,3,ESOLEHS,300061,1.0,1.4035473071256075
1959,3,HERRCC,601520,0.5980789481255783,12270.514380505261
