rgn_id,year,tot_impact
4,1997,879.8884437556283
4,1998,887.4102504979107
4,1999,917.1828356558858
4,2000,949.2752713620051
4,2001,955.7672798615624
4,2002,976.7422353253723
4,2003,969.379496143072
4,2004,993.5930375643529
4,2005,1008.2662480519627
4,2006,1018.6871294831421
4,2007,1011.9442918357173
4,2008,970.5350480614778
4,2009,933.5313551610429
4,2010,926.9706948761358
4,2011,926.6687447074933
4,2012,931.824989999321
4,2013,937.4586800146178
4,2014,946.6195457133094
4,2015,944.1797455113663
4,2016,918.0554622863269
5,1981,45.53727588419467
5,1982,73.49853739021657
5,1983,111.18638679917446
5,1984,154.99279934094713
5,1985,186.7927279819269
5,1986,223.23723035511944
5,1987,275.29918157857617
5,1988,321.9334637241467
5,1989,366.75739987519165
5,1990,400.5753736331554
5,1991,438.26081947309285
5,1992,465.91119969514483
5,1993,488.82946129918963
5,1994,506.9699209653887
5,1995,515.8182991020556
5,1996,525.6302116317618
5,1997,531.2934718875244
5,1998,522.3229553771143
5,1999,543.6282088339482
5,2000,548.5889076047079
5,2001,543.7535634618868
5,2002,545.6108863078352
5,2003,538.9569431685172
5,2004,549.5491000465205
5,2005,557.2291876185973
5,2006,551.604324578416
5,2007,539.5310619677466
5,2008,512.2735925894899
5,2009,481.72921097828197
5,2010,470.6334881122006
5,2011,464.6628384779178
5,2012,467.1337261384585
5,2013,457.44601979297346
5,2014,445.3707784977584
5,2015,446.1368306128168
5,2016,449.7395262565679
6,1981,136.43031709163506
6,1982,177.60107911003013
6,1983,231.84143129485255
6,1984,278.302936091352
6,1985,321.23077050137556
6,1986,383.7838358390884
6,1987,437.40503397522673
6,1988,477.9108127766558
6,1989,509.1744136203372
6,1990,520.172611214816
6,1991,534.4294932935278
6,1992,541.5049824286175
6,1993,545.2665358706976
6,1994,538.0588433906798
6,1995,531.4863991675413
6,1996,522.1530438897414
6,1997,512.7914017769785
6,1998,493.63755692567025
6,1999,489.7100481336479
6,2000,481.124417939624
6,2001,470.9925717530508
6,2002,456.4306232024409
6,2003,445.53117202265327
6,2004,450.0874759206993
6,2005,438.0526291009272
6,2006,427.6722695933346
6,2007,417.127440369882
6,2008,396.4708707790969
6,2009,384.6822694435864
6,2010,384.13459551541376
6,2011,395.11199377046955
6,2012,398.3678655387553
6,2013,407.3229575629779
6,2014,407.0795111782841
6,2015,454.72232592737674
6,2016,477.34585835316557
7,2004,0.6581897965072928
7,2005,0.6581897965072928
7,2006,0.6252803066819281
7,2007,0.5923708168565636
7,2008,0.5594613270311989
7,2009,0.5265518372058343
7,2010,0.49364234738046964
7,2011,0.46073285755510496
7,2012,0.42782336772974033
7,2013,0.39491387790437565
7,2014,0.3620043880790111
7,2015,0.3290948982536464
7,2016,0.2961854084282817
8,1991,0.7522758832251446
8,1992,0.7146620890638873
8,1993,0.6770482949026302
8,1994,0.6394345007413729
8,1995,0.6018207065801158
8,1996,0.5642069124188585
8,1997,0.5265931182576012
8,1998,0.488979324096344
8,1999,0.552709551693644
8,2000,0.6452189354580206
8,2001,0.5960317813125537
8,2002,0.5468446271670869
8,2003,0.4976574730216202
8,2004,0.44847031887615346
8,2005,0.3992831647306867
8,2006,0.3500960105852199
8,2007,0.30090885643975307
8,2008,0.2517217022942863
8,2009,0.20253454814881952
8,2010,0.1533473940033528
8,2011,0.10416023985788596
8,2012,0.09258687987367642
8,2013,0.08101351988946687
8,2014,0.06944015990525731
8,2015,0.05786679992104776
8,2016,0.046293439936838196
