year,rgn_id,n_fn,n_tot,pct_fn
2005,1,295,3253,0.0906855210574854
2005,2,288,2935,0.09812606473594548
2005,3,299,3363,0.08890871245911389
2005,4,612,4363,0.14027045610818245
2005,5,389,3732,0.10423365487674169
2005,6,354,4391,0.08061944887269415
2005,7,66,2354,0.028037383177570093
2005,8,288,3048,0.09448818897637795
2006,1,299,3217,0.09294373640037301
2006,2,293,2968,0.09871967654986523
2006,3,304,3325,0.09142857142857143
2006,4,610,4304,0.14172862453531598
2006,5,390,3450,0.11304347826086956
2006,6,364,4577,0.0795280751584007
2006,7,69,2353,0.029324266893327667
2006,8,293,3075,0.09528455284552846
2007,1,298,3018,0.09874088800530152
2007,2,297,2879,0.1031608197290726
2007,3,309,3180,0.09716981132075472
2007,4,544,4132,0.13165537270087124
2007,5,359,3381,0.10618160307601301
2007,6,350,4680,0.07478632478632478
2007,7,78,2367,0.032953105196451206
2007,8,298,2972,0.10026917900403769
2008,1,288,2971,0.09693705822955234
2008,2,286,2796,0.10228898426323318
2008,3,301,3080,0.09772727272727273
2008,4,553,4027,0.13732306928234417
2008,5,356,3240,0.10987654320987654
2008,6,356,4459,0.07983852881812066
2008,7,78,2264,0.03445229681978799
2008,8,288,2833,0.1016590187080833
2009,1,314,3137,0.10009563277016258
2009,2,295,2743,0.1075464819540649
2009,3,312,3023,0.10320873304664241
2009,4,587,3974,0.14771011575239054
2009,5,373,3188,0.11700125470514429
2009,6,317,4125,0.07684848484848485
2009,7,83,2216,0.037454873646209384
2009,8,301,2783,0.10815666546891843
2010,1,332,2973,0.11167171207534476
2010,2,318,2680,0.11865671641791045
2010,3,330,2949,0.11190233977619532
2010,4,535,3797,0.1409007110877008
2010,5,361,3066,0.1177429876060013
2010,6,393,4175,0.0941317365269461
2010,7,113,2196,0.05145719489981785
2010,8,322,2716,0.11855670103092783
2011,1,435,2808,0.15491452991452992
2011,2,422,2707,0.15589213151089767
2011,3,441,2968,0.14858490566037735
2011,4,647,3863,0.16748640952627492
2011,5,459,3088,0.148639896373057
2011,6,508,4366,0.11635364177737059
2011,7,207,2237,0.0925346446133214
2011,8,426,2741,0.15541773075519882
2012,1,431,2732,0.15775988286969253
2012,2,417,2567,0.16244643552785354
2012,3,435,2789,0.15596988167802078
2012,4,659,3700,0.17810810810810812
2012,5,439,2920,0.15034246575342466
2012,6,508,4268,0.1190253045923149
2012,7,196,2126,0.09219190968955786
2012,8,422,2631,0.16039528696313188
2013,1,459,2854,0.16082690960056062
2013,2,429,2572,0.16679626749611198
2013,3,453,2806,0.16143977191732004
2013,4,645,3654,0.17651888341543515
2013,5,427,2902,0.14713990351481737
2013,6,571,4185,0.13643966547192354
2013,7,216,2129,0.10145608266791921
2013,8,434,2645,0.16408317580340265
2014,1,434,2586,0.16782675947409126
2014,2,429,2538,0.1690307328605201
2014,3,452,2764,0.16353111432706222
2014,4,689,3820,0.18036649214659686
2014,5,457,2954,0.15470548408937035
2014,6,433,3032,0.14281002638522428
2014,7,212,2089,0.10148396361895644
2014,8,434,2609,0.16634725948639326
2015,1,455,2589,0.1757435303205871
2015,2,450,2539,0.17723513194170934
2015,3,477,2768,0.17232658959537572
2015,4,695,3782,0.18376520359598097
2015,5,447,2912,0.15350274725274726
2015,6,421,2985,0.1410385259631491
2015,7,239,2099,0.11386374464030491
2015,8,455,2611,0.1742627345844504
2016,1,384,2500,0.1536
2016,2,378,2447,0.1544748671843073
2016,3,404,2685,0.15046554934823092
2016,4,586,3654,0.16037219485495346
2016,5,414,2831,0.14623807841752032
2016,6,397,2923,0.13581936366746494
2016,7,226,2049,0.11029770619814544
2016,8,384,2527,0.1519588444796201
