"dir","shp","data_type","dupes","domain","category","layer","xmin","xmax","ymin","ymax","data_cols","p4s"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_Lithothrix_spp_MARXAN.shp","marxan",FALSE,"eco","algae","lithothrix_spp",592059.999438729,1170060.00054814,460649.999864255,882649.999079744,"UNIT_ID, Shape_Leng, Shape_Area, ID, PRESENCE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_MudflatsEstuarine_MARXAN.shp","marxan",FALSE,"eco","algae","mudflatsestuarine",533662.187704428,1228773.87499189,373103.437838019,1160515.25014459,"ID, UNIT_ID, Shape_Leng","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_Postelsia_spp_MARXAN.shp","marxan",FALSE,"eco","algae","postelsia_spp",860059.999726838,1118060.00092605,388649.999642248,660649.999808128,"UNIT_ID, Shape_Leng, Shape_Area, ID, PRESENCE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_Pterygophora_spp_MARXAN.shp","marxan",FALSE,"eco","algae","pterygophora_spp",632060.000033034,1206059.99884255,372650.000131163,856649.99987423,"UNIT_ID, Shape_Leng, Shape_Area, ID, PRESENCE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_Rhodolith_spp_MARXAN.shp","marxan",TRUE,"eco","algae","rhodolith_spp",652059.999421891,654060.000571837,804650.000252141,806649.998979967,"UNIT_ID, Shape_Leng, Shape_Area, ID, PRESENCE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_RockyIntertidalExposed_MARXAN.shp","marxan",FALSE,"eco","algae","rockyintertidalexposed",588738.375539831,1149453.50029995,377648.781369826,1066970.49960859,"ID, UNIT_ID, Shape_Leng","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_RockyIntertidalSemiExposed_MARXAN.shp","marxan",FALSE,"eco","algae","rockyintertidalsemiexposed",595560.812238105,1226897.50016293,367780.750055148,1166425.50008283,"ID, UNIT_ID, Shape_Leng","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Algae","BCMCA_ECO_Algae_RockyIntertidalSheltered_MARXAN.shp","marxan",FALSE,"eco","algae","rockyintertidalsheltered",602467.187585757,1228324.37497757,369503.469118572,1222218.12541182,"ID, UNIT_ID, Shape_Leng","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Kelp","BCMCA_ECO_Kelp_BullKelp_Bioband_MARXAN.shp","marxan",FALSE,"eco","kelp","bullkelp_bioband",532477.375531843,1217481.4998461,367780.750064365,1159526.37505098,"MARSECTION, ID, UNIT_ID, GEOMETRY_L","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Kelp","BCMCA_ECO_Kelp_BullKelp_Polygons_MARXAN.shp","marxan",FALSE,"eco","kelp","bullkelp_polygons",529032.312609763,1194999.54870348,368854.124819324,1082492.37486808,"MARSECTION, ID_NUMBER, ID, UNIT_ID, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Kelp","BCMCA_ECO_Kelp_GiantKelp_Bioband_MARXAN.shp","marxan",FALSE,"eco","kelp","giantkelp_bioband",530600.313109927,1068827.12475157,423909.405750181,1095976.7499341,"MARSECTION, ID, UNIT_ID, GEOMETRY_L","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Kelp","BCMCA_ECO_Kelp_GiantKelp_Polygons_MARXAN.shp","marxan",TRUE,"eco","kelp","giantkelp_polygons",530408.312651126,1168421.87533702,373463.031472862,1081654.87506973,"MARSECTION, ID_NUMBER, UNIT_ID, Shape_Leng, Shape_Area, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/Kelp","BCMCA_ECO_Kelp_GiantPerrenialKelp_MARXAN.shp","marxan",FALSE,"eco","kelp","giantperrenialkelp",620059.999188659,654060.000571837,804650.000252141,918649.999190748,"UNIT_ID, Shape_Leng, Shape_Area, ID, PRESENCE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/VascularPlants","BCMCA_ECO_VascPlants_DuneVegetation_MARXAN.shp","marxan",TRUE,"eco","vascplants","dunevegetation",1061206.25271185,1194512.34443828,399389.925803165,557959.125069574,"UNIT_ID, Shape_Leng, Shape_Area, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/VascularPlants","BCMCA_ECO_VascPlants_Eelgrass_Bioband_MARXAN.shp","marxan",FALSE,"eco","vascplants","eelgrass_bioband",539466.688318246,1216226.00002308,369345.28149884,1162162.37495837,"MARSECTION, UNIT_ID, ID, GEOMETRY_L","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/VascularPlants","BCMCA_ECO_VascPlants_EelgrassPolygons_MARXAN.shp","marxan",FALSE,"eco","vascplants","eelgrasspolygons",539544.453245149,1235942.68391378,377639.218682241,1080214.35261738,"MARSECTION, ID, UNIT_ID, Shape_Leng, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/VascularPlants","BCMCA_ECO_VascPlants_PriorityEelgrassHabitat_MARXAN.shp","marxan",TRUE,"eco","vascplants","priorityeelgrasshabitat",544133.07714969,1235942.68397085,377639.218690401,1078567.56226968,"UNIT_ID, Shape_Leng, Shape_Area, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/VascularPlants","BCMCA_ECO_VascPlants_SaltMarsh_Bioband_MARXAN.shp","marxan",FALSE,"eco","vascplants","saltmarsh_bioband",534115.562764881,1231018.49972628,379723.031023706,1220558.25012344,"MARSECTION, UNIT_ID, ID, Shape_Leng","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_plants_complete/MarxanData_Plants/VascularPlants","BCMCA_ECO_VascPlants_Surfgrass_Bioband_MARXAN.shp","marxan",FALSE,"eco","vascplants","surfgrass_bioband",529661.813517494,1205851.12523042,367780.750071767,1081567.87506839,"MARSECTION, UNIT_ID, ID, GEOMETRY_L","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_seabirds_complete/FeatureData_Seabirds","BCMCA_ECO_Birds_MarineBirdSurveyEffort_DATA.shp","feature",FALSE,"eco","birds","marinebirdsurveyeffort",156060.000707028,1300060.00019557,222650.000654625,1224650.00032009,"SHAPE_LENG, UNIT_ID, Shape_Area","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_eco_set_seabirds_complete/FeatureData_Seabirds","BCMCA_ECO_Birds_SemiPalmatedPloverNests_ptData.shp","pt_feature",FALSE,"eco","birds","semipalmatedplovernests",556433.596100001,613596.18,932410.9936,1033720.042,"Location, Region, Square, Birds, Spatial_Ac, Notes, DatasetID, Feature, DATA_SOURC","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_Crab_data.shp","feature",TRUE,"hu","commercialfish","crab",564060,1236060,370650,1170650,"OBJECTID, FID_1, VESSELS, SOAK_HRS, TRAPS, LANDED, CATCH_LB, SOAK_DAYS, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_Geoduck_data.shp","feature",TRUE,"hu","commercialfish","geoduck",536060,1200060,394650,1082650,"OBJECTID, ID, GRIDCELL, CATCH_LBS, EFFORT_HRS, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_GreenSeaUrchin_data.shp","feature",TRUE,"hu","commercialfish","greenseaurchin",912060,1220060,370650,654650,"OBJECTID, ID, GRIDCELL, CATCH_LBS, EFFORT_HRS, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_GroundfishTrawl_data.shp","feature",TRUE,"hu","commercialfish","groundfishtrawl",480060,1212060,346650,1090650,"OBJECTID, FID_1, VESSELS, EFFORT_HRS, CATCH_KG, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_Halibut_data.shp","feature",TRUE,"hu","commercialfish","halibut",-2799051.57494982,1458781.08451973,-869142.230722142,2993767.72093257,"STAT_AREA, HEMI, STATUS, TYPE, REGION, REG_AREA, STAT_NUM, IPHC_STAT_, sum_lbs, avg_WPUE, Yrs_No_Dat","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_HerringRoe_Gillnet_Data.shp","feature",TRUE,"hu","commercialfish","herringroe_gillnet",626452.9375,1220202.24999934,410040.426811008,1096747.88304437,"MGNT_AREA, SUBAREA, NAME, LABEL, PID, Area_Name, Total_Catc","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_HerringRoe_Seine_Data.shp","feature",TRUE,"hu","commercialfish","herringroe_seine",533322.006729454,1172554.19371179,424188.031362759,1012120.5,"MGNT_AREA, SUBAREA, NAME, LABEL, PID, Stat_Area, Total, Catch","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_HumpbackShrimp_data.shp","feature",TRUE,"hu","commercialfish","humpbackshrimp",602060.000000001,1212060,384649.999999999,1124650,"FID_SDE_EC, OBJECTID, ID, GRIDCELL, CATCH_LBS, GRIDCELL_1, CATCH_LB_1, GRIDCELL_2, CATCH_LB_2, GRIDCELL_3, CATCH_LB_3, GRIDCELL_4, CATCH_LB_4, GRIDCELL_5, CATCH_LB_5, GRIDCELL_6, CATCH_LB_6, GRIDCELL_7, CATCH_LB_7, Cumu_Catch","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_Krill_data.shp","feature",TRUE,"hu","commercialfish","krill",1062060,1152060,504650,604650,"OBJECTID, GRIDCELL, SHAPE_AREA, SHAPE_LEN, Sum_EFFORT, Sum_CATCH","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_PinkShrimp_data.shp","feature",TRUE,"hu","commercialfish","pinkshrimp",602060,1222060,384650,1124650,"OBJECTID, GRIDCELL, SHAPE_AREA, SHAPE_LEN, Sum_EFFORT, Sum_CATCH","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_Prawn_data.shp","feature",TRUE,"hu","commercialfish","prawn",540060,1232060,362650,1214650,"OBJECTID, FID_1, VESSEL, PRAWN_LB, HUMPBACK, COONSTRI, SOAKHRS, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_RedSeaUrchin_data.shp","feature",TRUE,"hu","commercialfish","redseaurchin",528060,1208060,366650,1090650,"OBJECTID, ID, GRIDCELL, CATCH_LBS, EFFORT_HRS, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_rockfishZN_data.shp","feature",TRUE,"hu","commercialfish","rockfishzn",356060,1228060,334650,1086650,"OBJECTID, FID_1, VESSEL, CATCH_KG, SOAKTIME, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_Sablefish_Longline_data.shp","feature",TRUE,"hu","commercialfish","sablefish_longline",348060,1024060,350650,1066650,"OBJECTID, FID_1, VESSELS, EFFORT_HOO, CATCH_KG_, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_Sablefish_Trap_data.shp","feature",TRUE,"hu","commercialfish","sablefish_trap",332060,1068060,118650,1094650,"OBJECTID, FID_1, VESSELS, TRAPS, CATCH__KG_, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","bcmca_hu_commercialFish_Sardines_Catch_data.shp","feature",FALSE,"hu","commercialfish","sardines_catch",724060,1184060,330650,934650,"FID_1, ID, X_TABS, WGT_MT","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_Schedule2_data.shp","feature",TRUE,"hu","commercialfish","schedule2",512060,1220060,358650,1086650,"OBJECTID, FID_1, VESSELS, EFFORT_MIN, CATCH_KG_, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_SeaCucumber_data.shp","feature",TRUE,"hu","commercialfish","seacucumber",692060,1068060,462650,998650,"OBJECTID, ID, GRIDCELL, CATCH_LBS, EFFORT_HRS, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_ShrimpTrawl_data.shp","feature",TRUE,"hu","commercialfish","shrimptrawl",600060,1220060,378650,1126650,"OBJECTID, FID_1, VESSELS, CATCH_LBS_, TOW_HOURS, SHAPE_AREA, SHAPE_LEN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","BCMCA_hu_CommercialFish_SidestripeShrimp_data.shp","feature",TRUE,"hu","commercialfish","sidestripeshrimp",602059.999999999,1222060,384649.999999999,1124650,"FID_SDE_EC, OBJECTID, ID, GRIDCELL, CATCH_LBS, GRIDCELL_1, CATCH_LB_1, GRIDCELL_2, CATCH_LB_2, GRIDCELL_3, CATCH_LB_3, GRIDCELL_4, CATCH_LB_4, GRIDCELL_5, CATCH_LB_5, GRIDCELL_6, CATCH_LB_6, GRIDCELL_7, CATCH_LB_7, Cumu_Catch","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/FeatureData_commercialFish","bcmca_hu_commercialFisheries_Sardines_Presence.shp",NA,FALSE,"hu","commercialfisheries","sardines_presence",724060,1184060,330650,934650,"FID_1, ID, X_TABS, WGT_MT","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_crab_marxan_data.shp","marxan",TRUE,"hu","commercialfish","crab",564060,1236060,370650,1170650,"UNIT_ID, AREA, COST, X510, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_geoduck_marxan_data.shp","marxan",TRUE,"hu","commercialfish","geoduck",536060,1200060,394650,1082650,"UNIT_ID, AREA, COST, X511, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_greenseaurchin_marxan_data.shp","marxan",TRUE,"hu","commercialfish","greenseaurchin",912060,1220060,370650,654650,"UNIT_ID, AREA, COST, X512, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_groundfishTrawl_marxan_data.shp","marxan",TRUE,"hu","commercialfish","groundfishtrawl",480060,1212060,346650,1090650,"UNIT_ID, AREA, COST, X513, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_halibut_marxan_data.shp","marxan",TRUE,"hu","commercialfish","halibut",450060,1100060,328650,1228650,"UNIT_ID, AREA, COST, X514","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_herringroe_gillnet_marxan_data.shp","marxan",TRUE,"hu","commercialfish","herringroe_gillnet",626060,1200060,408650,1098650,"UNIT_ID, AREA, COST, X515, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_herringroe_seine_marxan_data.shp","marxan",TRUE,"hu","commercialfish","herringroe_seine",540060,1174060,422650,1012650,"UNIT_ID, AREA, COST, X516, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_humpbackShrimp_marxan_data.shp","marxan",TRUE,"hu","commercialfish","humpbackshrimp",602060,1212060,384650,1124650,"UNIT_ID, AREA, COST, X517, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_krill_marxan_data.shp","marxan",TRUE,"hu","commercialfish","krill",1062060,1152060,504650,604650,"UNIT_ID, AREA, COST, X518, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_pinkShrimp_marxan_data.shp","marxan",TRUE,"hu","commercialfish","pinkshrimp",602060,1220060,384650,1124650,"UNIT_ID, AREA, COST, X522, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_prawn_marxan_data.shp","marxan",TRUE,"hu","commercialfish","prawn",540060,1230060,362650,1214650,"UNIT_ID, AREA, COST, X523, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_redseaurchin_marxan_data.shp","marxan",TRUE,"hu","commercialfish","redseaurchin",528060,1208060,366650,1090650,"UNIT_ID, AREA, COST, X524, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_rockfishzn_marxan_data.shp","marxan",TRUE,"hu","commercialfish","rockfishzn",356060,1216060,362650,1086650,"UNIT_ID, AREA, COST, X535, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_sablefish_longline_marxan_data.shp","marxan",TRUE,"hu","commercialfish","sablefish_longline",348060,1024060,350650,1066650,"UNIT_ID, AREA, COST, X525, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_sablefish_trap_marxan_data.shp","marxan",TRUE,"hu","commercialfish","sablefish_trap",332060,1068060,350650,1094650,"UNIT_ID, AREA, COST, X526, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_sardine_marxan_data.shp","marxan",FALSE,"hu","commercialfish","sardine",868060,1088060,426650,738650,"UNIT_ID, AREA, COST, X527, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_schedule2_marxan_data.shp","marxan",TRUE,"hu","commercialfish","schedule2",512060,1208060,358650,1086650,"UNIT_ID, AREA, COST, X528, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_seacucumber_marxan_data.shp","marxan",TRUE,"hu","commercialfish","seacucumber",692060,1068060,462650,998650,"UNIT_ID, AREA, COST, X529, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_shrimpTrawl_marxan_data.shp","marxan",TRUE,"hu","commercialfish","shrimptrawl",600060,1220060,378650,1126650,"UNIT_ID, AREA, COST, X530, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_commercialfish_complete/MarxanData_commercialFish","BCMCA_hu_CommercialFish_sidestripeShrimp_marxan_data.shp","marxan",TRUE,"hu","commercialfish","sidestripeshrimp",602060,1220060,384650,1124650,"UNIT_ID, AREA, COST, X531, ID","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/FeatureData_oceanEnergy","bcmca_hu_oceanenergy_offshorepetroleumtenures_exploratorywells_data.shp","feature",TRUE,"hu","oceanenergy","offshorepetroleumtenures_exploratorywells",641449.509819618,1025720.4587915,368063.87772775,964160.675663036,"KEY, GRID_LOCAT, FULL_NAME, SHORT_NAME, LAT_DD, LONG_DD, DEPTH, OVERBURDEN, BEDROCK, DATE_, COMPANY, STATUS, BASIN","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/FeatureData_oceanEnergy","bcmca_hu_oceanenergy_offshorepetroleumtenures_federal_data.shp","feature",TRUE,"hu","oceanenergy","offshorepetroleumtenures_federal",480026.196782269,1074308.76548923,350149.116762111,1097889.32369407,"Z, EA_TYPE, FULL_ID, REP_ID, REP, SHORT_DESC, ISSUE_DATE, EXPIRY_DAT, HA","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/FeatureData_oceanEnergy","bcmca_hu_oceanenergy_offshorepetroleumtenures_provincial_data.shp","feature",TRUE,"hu","oceanenergy","offshorepetroleumtenures_provincial",902753.920104377,1219636.64871662,426730.687436258,638169.002852802,"AREA, PERIMETER, GRID_BLOCK, GRID_BLO_1, MAPUNITER, Tenure_ID, Status, Owner","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/FeatureData_oceanEnergy","bcmca_hu_oceanenergy_oilandgasprospectivity_data.shp","feature",TRUE,"hu","oceanenergy","oilandgasprospectivity",-573130.163206926,288489.09164697,316488.698535021,1130071.86016888,"Id, Region, Comment","+proj=aea +lat_1=50 +lat_2=58.5 +lat_0=45 +lon_0=-126 +x_0=0 +y_0=0 +datum=NAD83 +units=m +no_defs +ellps=GRS80 +towgs84=0,0,0"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/FeatureData_oceanEnergy","bcmca_hu_oceanenergy_tidalcurrentpower_data.shp","feature",FALSE,"hu","oceanenergy","tidalcurrentpower",544925.127206909,1222800.45313714,368886.005848222,1114081.74064699,"ID, REGION, PROVINCE, SITENAME, CHART, LATITUDE, LONGITUDE, CURRENTSTA, MAXIMUMCUR, MAXIMUMCU1, MEANMAXIMU, MEANPOWERD, WIDTHOFPAS, AVERAGEDEP, FLOWCROSSS, MEANPOTENT, TYPEI, BRANCHESI, COORDINATE, XI, YI, LONGITUDEI, LATITUDEI, LENGTHI, AREAI, BEARINGI, SELECTIONM, SELECTIONI, VERSIONI","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/FeatureData_oceanEnergy","bcmca_hu_oceanenergy_TidalEnergyAreas_data.shp","feature",TRUE,"hu","oceanenergy","tidalenergyareas",566401.1205,1224401.1205,357866.9641,1038866.9641,"ID, GRIDCODE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/FeatureData_oceanEnergy","bcmca_hu_oceanenergy_WaveEnergyAreas_data.shp","feature",TRUE,"hu","oceanenergy","waveenergyareas",490401.1205,1073401.1205,375866.9641,1071866.9641,"ID, GRIDCODE","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/FeatureData_oceanEnergy","bcmca_hu_oceanenergy_windenergy_data.shp","feature",TRUE,"hu","oceanenergy","windenergy",158570.326143046,1395069.71366263,174305.545836052,1229922.00147517,"OBJECTID, E1, E2, EU, EU2, MG, ME, LATITUDE, LONGITUD, RUGOSITE, Shape_Leng, Shape_Area, class","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/MarxanData_oceanEnergy","bcmca_hu_oceanenergy_offshorepetroleumtenures_exploratorywells_marxan_data.shp","marxan",TRUE,"hu","oceanenergy","offshorepetroleumtenures_exploratorywells",640060,1026060,366650,964650,"UNIT_ID, AREA, X1100","BC Albers"
"/Volumes/data_edit/git-annex/bcprep/data/bcmca/bcmca_hu_set_oceanenergy_complete/MarxanData_oceanEnergy","bcmca_hu_oceanenergy_offshorepetroleumtenures_federal_marxan_data.shp","marxan",TRUE,"hu","oceanenergy","offshorepetroleumtenures_federal",478060,1076060,350650,1094650,"UNIT_ID, AREA, X1108, X1109, X1110, X1111, X1112","BC Albers"
