year,rgn_id,taxonkey,taxonsciname,taxoncomname,sector_type_name,catch_type_name,reporting_status_name,rgn_catch,rgn_taxon_total,rgn_total
1959,4,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Reported,116.12342339810165,1054.4262548116997,35145.767423339275
1959,4,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Unreported,938.2754748859496,1054.4262548116997,35145.767423339275
1959,4,100239,Marine groundfishes not identified,Groundfishes,Industrial,Discards,Unreported,129.85461074473355,510.21966381338564,35145.767423339275
1959,4,100239,Marine groundfishes not identified,Groundfishes,Industrial,Landings,Unreported,380.3650530686521,510.21966381338564,35145.767423339275
1959,4,290004,Bivalvia,Clams,Industrial,Landings,Unreported,20.335988116452217,20.335988116452217,35145.767423339275
1959,4,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,260.85601216706755,271.39894265881986,35145.767423339275
1959,4,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Unreported,10.542930491752312,271.39894265881986,35145.767423339275
1959,4,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,41.204069717295845,89.61885163511846,35145.767423339275
1959,4,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Unreported,48.41478191782261,89.61885163511846,35145.767423339275
1959,4,400019,Rajidae,Stingrays,Industrial,Landings,Reported,9.366162384316356,14.51755169569035,35145.767423339275
1959,4,400019,Rajidae,Stingrays,Industrial,Landings,Unreported,5.151389311373996,14.51755169569035,35145.767423339275
1959,4,400416,Scombridae,"Mackerels, tunas, bonitos",Industrial,Landings,Unreported,3.0212806964184633,3.0212806964184633,35145.767423339275
1959,4,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,56.60596821527784,73.23760854289205,35145.767423339275
1959,4,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Recreational,Landings,Unreported,16.6316403276142,73.23760854289205,35145.767423339275
1959,4,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,132.74147926063856,132.74147926063856,35145.767423339275
1959,4,490143,Ostreidae,True oysters,Industrial,Landings,Unreported,394.7264399376113,394.7264399376113,35145.767423339275
1959,4,600239,Oncorhynchus mykiss,Rainbow trout,Industrial,Landings,Unreported,7.219977216886051,10.271651386030477,35145.767423339275
1959,4,600239,Oncorhynchus mykiss,Rainbow trout,Subsistence,Landings,Unreported,3.0516741691444262,10.271651386030477,35145.767423339275
1959,4,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Discards,Unreported,296.1532246321779,3814.3025123170974,35145.767423339275
1959,4,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Reported,1655.9105033197045,3814.3025123170974,35145.767423339275
1959,4,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Unreported,1719.2809245044393,3814.3025123170974,35145.767423339275
1959,4,600240,Oncorhynchus gorbuscha,Pink salmon,Recreational,Landings,Unreported,137.27886160809408,3814.3025123170974,35145.767423339275
1959,4,600240,Oncorhynchus gorbuscha,Pink salmon,Subsistence,Landings,Unreported,5.678998252681697,3814.3025123170974,35145.767423339275
1959,4,600241,Oncorhynchus keta,Chum salmon,Industrial,Discards,Unreported,181.84212964963268,2893.169329491067,35145.767423339275
1959,4,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Reported,1291.841922409434,2893.169329491067,35145.767423339275
1959,4,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Unreported,1291.3497921532778,2893.169329491067,35145.767423339275
1959,4,600241,Oncorhynchus keta,Chum salmon,Recreational,Landings,Unreported,99.49194455370662,2893.169329491067,35145.767423339275
1959,4,600241,Oncorhynchus keta,Chum salmon,Subsistence,Landings,Unreported,28.643540725016173,2893.169329491067,35145.767423339275
1959,4,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Discards,Unreported,32.884388459939316,604.4691418853826,35145.767423339275
1959,4,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Reported,240.5459280744892,604.4691418853826,35145.767423339275
1959,4,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Unreported,240.60459781304397,604.4691418853826,35145.767423339275
1959,4,600243,Oncorhynchus nerka,Sockeye salmon,Recreational,Landings,Unreported,57.06743649360409,604.4691418853826,35145.767423339275
1959,4,600243,Oncorhynchus nerka,Sockeye salmon,Subsistence,Landings,Unreported,33.36679104430598,604.4691418853826,35145.767423339275
1959,4,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Discards,Unreported,54.72097238713444,1724.5328816622434,35145.767423339275
1959,4,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Reported,631.8543652544935,1724.5328816622434,35145.767423339275
1959,4,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Unreported,829.1598321405666,1724.5328816622434,35145.767423339275
1959,4,600244,Oncorhynchus tshawytscha,Chinook salmon,Recreational,Landings,Unreported,184.43391819509574,1724.5328816622434,35145.767423339275
1959,4,600244,Oncorhynchus tshawytscha,Chinook salmon,Subsistence,Landings,Unreported,24.3637936849532,1724.5328816622434,35145.767423339275
1959,4,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Discards,Unreported,162.56949640866208,2611.8818509080706,35145.767423339275
1959,4,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Reported,1009.8258595936832,2611.8818509080706,35145.767423339275
1959,4,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Unreported,1199.5733853099284,2611.8818509080706,35145.767423339275
1959,4,600245,Oncorhynchus kisutch,Coho salmon,Recreational,Landings,Unreported,223.57267076905063,2611.8818509080706,35145.767423339275
1959,4,600245,Oncorhynchus kisutch,Coho salmon,Subsistence,Landings,Unreported,16.340438826746478,2611.8818509080706,35145.767423339275
1959,4,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Reported,13.457010552733212,18.705244668299166,35145.767423339275
1959,4,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Unreported,5.248234115565953,18.705244668299166,35145.767423339275
1959,4,600256,Thaleichthys pacificus,Eulachon,Industrial,Landings,Unreported,3.3057333271289098,14.688500624181458,35145.767423339275
1959,4,600256,Thaleichthys pacificus,Eulachon,Subsistence,Landings,Reported,11.382767297052549,14.688500624181458,35145.767423339275
1959,4,600308,Gadus macrocephalus,Pacific cod,Industrial,Landings,Reported,703.6087460894483,703.6087460894483,35145.767423339275
1959,4,600509,Ophiodon elongatus,Lingcod,Artisanal,Landings,Reported,481.1539861868357,936.7338045572769,35145.767423339275
1959,4,600509,Ophiodon elongatus,Lingcod,Industrial,Landings,Unreported,409.7435702126427,936.7338045572769,35145.767423339275
1959,4,600509,Ophiodon elongatus,Lingcod,Recreational,Landings,Unreported,45.836248157798565,936.7338045572769,35145.767423339275
1959,4,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Reported,41.777592949351984,78.54187474478172,35145.767423339275
1959,4,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Unreported,36.764281795429746,78.54187474478172,35145.767423339275
1959,4,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Reported,3024.0311883042214,5339.575069634311,35145.767423339275
1959,4,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Unreported,2315.54388133009,5339.575069634311,35145.767423339275
1959,4,600517,Atheresthes stomias,Arrowtooth flounder,Industrial,Landings,Reported,0.028768541957195026,0.028768541957195026,35145.767423339275
1959,4,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Reported,6745.421879166792,13444.422930505752,35145.767423339275
1959,4,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Unreported,6699.001051338962,13444.422930505752,35145.767423339275
1959,4,690064,Saxidomus gigantea,Butter clam,Artisanal,Landings,Reported,174.85886959473132,174.85886959473132,35145.767423339275
1959,4,690115,Cancer magister,Dungeness crab,Industrial,Landings,Reported,129.11653108807997,129.11653108807997,35145.767423339275
1959,4,690283,Crassostrea gigas,Pacific cupped oyster,Industrial,Landings,Reported,82.61565447183979,82.61565447183979,35145.767423339275
1959,5,100039,Marine fishes not identified,Marine fishes nei,Artisanal,Landings,Reported,0.05163011034791672,2599.9270678711623,55985.56466194703
1959,5,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Reported,286.3303790745155,2599.9270678711623,55985.56466194703
1959,5,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Unreported,2313.545058686299,2599.9270678711623,55985.56466194703
1959,5,100239,Marine groundfishes not identified,Groundfishes,Industrial,Discards,Unreported,320.18794168378815,1258.0699524343067,55985.56466194703
1959,5,100239,Marine groundfishes not identified,Groundfishes,Industrial,Landings,Unreported,937.8820107505185,1258.0699524343067,55985.56466194703
1959,5,290004,Bivalvia,Clams,Industrial,Landings,Unreported,61.197031128480184,61.197031128480184,55985.56466194703
1959,5,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,30.280954141805765,31.504809371703747,55985.56466194703
1959,5,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Unreported,1.223855229897983,31.504809371703747,55985.56466194703
1959,5,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,82.67067802553808,179.80872470554533,55985.56466194703
1959,5,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Unreported,97.13804668000724,179.80872470554533,55985.56466194703
1959,5,400019,Rajidae,Stingrays,Industrial,Landings,Reported,1.1195028209628919,1.7352293724924825,55985.56466194703
1959,5,400019,Rajidae,Stingrays,Industrial,Landings,Unreported,0.6157265515295905,1.7352293724924825,55985.56466194703
1959,5,400416,Scombridae,"Mackerels, tunas, bonitos",Industrial,Landings,Unreported,8.435330265163936,8.435330265163936,55985.56466194703
1959,5,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,6.516889528107784,9.586976092552105,55985.56466194703
1959,5,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Recreational,Landings,Unreported,3.0700865644443205,9.586976092552105,55985.56466194703
1959,5,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,407.8617489663829,407.8617489663829,55985.56466194703
1959,5,490143,Ostreidae,True oysters,Industrial,Landings,Unreported,373.9493096420423,373.9493096420423,55985.56466194703
1959,5,600239,Oncorhynchus mykiss,Rainbow trout,Industrial,Landings,Unreported,9.922535204461036,14.947673971171167,55985.56466194703
1959,5,600239,Oncorhynchus mykiss,Rainbow trout,Subsistence,Landings,Unreported,5.025138766710131,14.947673971171167,55985.56466194703
1959,5,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Discards,Unreported,333.5008654481382,4325.051430675378,55985.56466194703
1959,5,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Reported,1864.7360218605577,4325.051430675378,55985.56466194703
1959,5,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Unreported,1936.098035004837,4325.051430675378,55985.56466194703
1959,5,600240,Oncorhynchus gorbuscha,Pink salmon,Recreational,Landings,Unreported,183.14029870957927,4325.051430675378,55985.56466194703
1959,5,600240,Oncorhynchus gorbuscha,Pink salmon,Subsistence,Landings,Unreported,7.57620965226581,4325.051430675378,55985.56466194703
1959,5,600241,Oncorhynchus keta,Chum salmon,Industrial,Discards,Unreported,229.28983543167575,3679.6921201929636,55985.56466194703
1959,5,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Reported,1628.9196698461403,3679.6921201929636,55985.56466194703
1959,5,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Unreported,1628.2991290195323,3679.6921201929636,55985.56466194703
1959,5,600241,Oncorhynchus keta,Chum salmon,Recreational,Landings,Unreported,149.9990469120257,3679.6921201929636,55985.56466194703
1959,5,600241,Oncorhynchus keta,Chum salmon,Subsistence,Landings,Unreported,43.184438983589565,3679.6921201929636,55985.56466194703
1959,5,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Discards,Unreported,75.43536857169998,1307.3203262599015,55985.56466194703
1959,5,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Reported,551.8019824156465,1307.3203262599015,55985.56466194703
1959,5,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Unreported,551.9365682650163,1307.3203262599015,55985.56466194703
1959,5,600243,Oncorhynchus nerka,Sockeye salmon,Recreational,Landings,Unreported,80.86525580948488,1307.3203262599015,55985.56466194703
1959,5,600243,Oncorhynchus nerka,Sockeye salmon,Subsistence,Landings,Unreported,47.28115119805386,1307.3203262599015,55985.56466194703
1959,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Discards,Unreported,64.932070953625,2092.2235557337303,55985.56466194703
1959,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Reported,749.7602964144064,2092.2235557337303,55985.56466194703
1959,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Unreported,983.8835587853201,2092.2235557337303,55985.56466194703
1959,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Recreational,Landings,Unreported,259.3830286958539,2092.2235557337303,55985.56466194703
1959,5,600244,Oncorhynchus tshawytscha,Chinook salmon,Subsistence,Landings,Unreported,34.26460088452496,2092.2235557337303,55985.56466194703
1959,5,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Discards,Unreported,212.64119923177665,3477.8335372652878,55985.56466194703
1959,5,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Reported,1320.8540749826618,3477.8335372652878,55985.56466194703
1959,5,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Unreported,1569.0441863559472,3477.8335372652878,55985.56466194703
1959,5,600245,Oncorhynchus kisutch,Coho salmon,Recreational,Landings,Unreported,349.7328645018493,3477.8335372652878,55985.56466194703
1959,5,600245,Oncorhynchus kisutch,Coho salmon,Subsistence,Landings,Unreported,25.56121219305301,3477.8335372652878,55985.56466194703
1959,5,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Reported,19.12489371081501,26.58360225803286,55985.56466194703
1959,5,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Unreported,7.458708547217854,26.58360225803286,55985.56466194703
1959,5,600256,Thaleichthys pacificus,Eulachon,Industrial,Landings,Unreported,10.480526972529221,33.433243101335755,55985.56466194703
1959,5,600256,Thaleichthys pacificus,Eulachon,Subsistence,Landings,Reported,22.952716128806536,33.433243101335755,55985.56466194703
1959,5,600308,Gadus macrocephalus,Pacific cod,Industrial,Landings,Reported,134.17471228954307,134.17471228954307,55985.56466194703
1959,5,600509,Ophiodon elongatus,Lingcod,Artisanal,Landings,Reported,425.62014341770583,711.665984298351,55985.56466194703
1959,5,600509,Ophiodon elongatus,Lingcod,Industrial,Landings,Unreported,245.49992195506363,711.665984298351,55985.56466194703
1959,5,600509,Ophiodon elongatus,Lingcod,Recreational,Landings,Unreported,40.545918925581454,711.665984298351,55985.56466194703
1959,5,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Reported,6.101049874848302,11.469973764714808,55985.56466194703
1959,5,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Unreported,5.3689238898665055,11.469973764714808,55985.56466194703
1959,5,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Reported,597.6657102155544,1055.306882609179,55985.56466194703
1959,5,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Unreported,457.6411723936245,1055.306882609179,55985.56466194703
1959,5,600517,Atheresthes stomias,Arrowtooth flounder,Industrial,Landings,Reported,0.03270830497615211,0.03270830497615211,55985.56466194703
1959,5,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Reported,16986.176480037793,33855.45702858933,55985.56466194703
1959,5,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Unreported,16869.280548551535,33855.45702858933,55985.56466194703
1959,5,690064,Saxidomus gigantea,Butter clam,Artisanal,Landings,Reported,41.653839530701134,41.653839530701134,55985.56466194703
1959,5,690115,Cancer magister,Dungeness crab,Industrial,Landings,Reported,83.05114321080863,83.05114321080863,55985.56466194703
1959,5,690283,Crassostrea gigas,Pacific cupped oyster,Industrial,Landings,Reported,203.590720041796,203.590720041796,55985.56466194703
1959,6,100039,Marine fishes not identified,Marine fishes nei,Artisanal,Landings,Reported,0.0192869758256677,571.3600270227626,11872.610811501863
1959,6,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Reported,62.9230955846293,571.3600270227626,11872.610811501863
1959,6,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Unreported,508.4176444623076,571.3600270227626,11872.610811501863
1959,6,100239,Marine groundfishes not identified,Groundfishes,Industrial,Discards,Unreported,70.36353084410767,276.4696366660159,11872.610811501863
1959,6,100239,Marine groundfishes not identified,Groundfishes,Industrial,Landings,Unreported,206.10610582190824,276.4696366660159,11872.610811501863
1959,6,290004,Bivalvia,Clams,Industrial,Landings,Unreported,0.1965129863895812,0.1965129863895812,11872.610811501863
1959,6,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,1.0815276270971255,1.125239368692301,11872.610811501863
1959,6,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Unreported,0.04371174159517549,1.125239368692301,11872.610811501863
1959,6,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,0.0723466503871581,0.15735396459206885,11872.610811501863
1959,6,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Unreported,0.08500731420491076,0.15735396459206885,11872.610811501863
1959,6,400019,Rajidae,Stingrays,Industrial,Landings,Reported,0.03982312213800215,0.061725839313903325,11872.610811501863
1959,6,400019,Rajidae,Stingrays,Industrial,Landings,Unreported,0.02190271717590118,0.061725839313903325,11872.610811501863
1959,6,400416,Scombridae,"Mackerels, tunas, bonitos",Industrial,Landings,Unreported,0.9601740351083753,0.9601740351083753,11872.610811501863
1959,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,0.23209067138782438,0.3763901404135353,11872.610811501863
1959,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Recreational,Landings,Unreported,0.14429946902571092,0.3763901404135353,11872.610811501863
1959,6,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,0.3250566781388442,0.3250566781388442,11872.610811501863
1959,6,490143,Ostreidae,True oysters,Industrial,Landings,Unreported,28.732986788477106,28.732986788477106,11872.610811501863
1959,6,600239,Oncorhynchus mykiss,Rainbow trout,Industrial,Landings,Unreported,3.97377280553891,6.184887706351335,11872.610811501863
1959,6,600239,Oncorhynchus mykiss,Rainbow trout,Subsistence,Landings,Unreported,2.2111149008124245,6.184887706351335,11872.610811501863
1959,6,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Discards,Unreported,135.29649481677384,1762.462057802861,11872.610811501863
1959,6,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Reported,756.4965301583054,1762.462057802861,11872.610811501863
1959,6,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Unreported,785.4470704470559,1762.462057802861,11872.610811501863
1959,6,600240,Oncorhynchus gorbuscha,Pink salmon,Recreational,Landings,Unreported,81.83652155276718,1762.462057802861,11872.610811501863
1959,6,600240,Oncorhynchus gorbuscha,Pink salmon,Subsistence,Landings,Unreported,3.385440827958547,1762.462057802861,11872.610811501863
1959,6,600241,Oncorhynchus keta,Chum salmon,Industrial,Discards,Unreported,92.22483015902345,1487.884745987942,11872.610811501863
1959,6,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Reported,655.1831641879203,1487.884745987942,11872.610811501863
1959,6,600241,Oncorhynchus keta,Chum salmon,Industrial,Landings,Unreported,654.9335706015629,1487.884745987942,11872.610811501863
1959,6,600241,Oncorhynchus keta,Chum salmon,Recreational,Landings,Unreported,66.4207686606892,1487.884745987942,11872.610811501863
1959,6,600241,Oncorhynchus keta,Chum salmon,Subsistence,Landings,Unreported,19.122412378746194,1487.884745987942,11872.610811501863
1959,6,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Discards,Unreported,8.012967004940407,159.8457574411172,11872.610811501863
1959,6,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Reported,58.614031615085935,159.8457574411172,11872.610811501863
1959,6,600243,Oncorhynchus nerka,Sockeye salmon,Industrial,Landings,Unreported,58.62832772035791,159.8457574411172,11872.610811501863
1959,6,600243,Oncorhynchus nerka,Sockeye salmon,Recreational,Landings,Unreported,21.827877385251835,159.8457574411172,11872.610811501863
1959,6,600243,Oncorhynchus nerka,Sockeye salmon,Subsistence,Landings,Unreported,12.762553715481122,159.8457574411172,11872.610811501863
1959,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Discards,Unreported,26.9704317173905,880.945614101745,11872.610811501863
1959,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Reported,311.42328562564194,880.945614101745,11872.610811501863
1959,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Industrial,Landings,Unreported,408.6696134955358,880.945614101745,11872.610811501863
1959,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Recreational,Landings,Unreported,118.26007984857038,880.945614101745,11872.610811501863
1959,6,600244,Oncorhynchus tshawytscha,Chinook salmon,Subsistence,Landings,Unreported,15.62220341460639,880.945614101745,11872.610811501863
1959,6,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Discards,Unreported,84.3709445932667,1394.9953019156335,11872.610811501863
1959,6,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Reported,524.08332147658,1394.9953019156335,11872.610811501863
1959,6,600245,Oncorhynchus kisutch,Coho salmon,Industrial,Landings,Unreported,622.5592245984756,1394.9953019156335,11872.610811501863
1959,6,600245,Oncorhynchus kisutch,Coho salmon,Recreational,Landings,Unreported,152.81303952032974,1394.9953019156335,11872.610811501863
1959,6,600245,Oncorhynchus kisutch,Coho salmon,Subsistence,Landings,Unreported,11.168771726981607,1394.9953019156335,11872.610811501863
1959,6,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Reported,7.487005539821209,10.406937700351481,11872.610811501863
1959,6,600255,Hypomesus pretiosus,Surf smelt,Industrial,Landings,Unreported,2.9199321605302715,10.406937700351481,11872.610811501863
1959,6,600256,Thaleichthys pacificus,Eulachon,Industrial,Landings,Unreported,1.1824990781607418,7.750706162957957,11872.610811501863
1959,6,600256,Thaleichthys pacificus,Eulachon,Subsistence,Landings,Reported,6.568207084797215,7.750706162957957,11872.610811501863
1959,6,600308,Gadus macrocephalus,Pacific cod,Industrial,Landings,Reported,3.2341010834308332,3.2341010834308332,11872.610811501863
1959,6,600509,Ophiodon elongatus,Lingcod,Artisanal,Landings,Reported,16.298057867405525,25.830186788117242,11872.610811501863
1959,6,600509,Ophiodon elongatus,Lingcod,Industrial,Landings,Unreported,7.979524460711507,25.830186788117242,11872.610811501863
1959,6,600509,Ophiodon elongatus,Lingcod,Recreational,Landings,Unreported,1.5526044600002107,25.830186788117242,11872.610811501863
1959,6,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Reported,0.16756252828201726,0.3150175531701924,11872.610811501863
1959,6,600512,Anoplopoma fimbria,Sablefish,Industrial,Landings,Unreported,0.14745502488817516,0.3150175531701924,11872.610811501863
1959,6,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Reported,13.546250533195836,23.918808084328646,11872.610811501863
1959,6,600514,Hippoglossus stenolepis,Pacific halibut,Industrial,Landings,Unreported,10.372557551132811,23.918808084328646,11872.610811501863
1959,6,600517,Atheresthes stomias,Arrowtooth flounder,Industrial,Landings,Reported,0.01335607230767112,0.01335607230767112,11872.610811501863
1959,6,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Reported,2511.4371131138087,5005.590949967559,11872.610811501863
1959,6,601520,Clupea pallasii pallasii,Pacific herring,Industrial,Landings,Unreported,2494.1538368537504,5005.590949967559,11872.610811501863
1959,6,690064,Saxidomus gigantea,Butter clam,Artisanal,Landings,Reported,49.05723027750601,49.05723027750601,11872.610811501863
1959,6,690115,Cancer magister,Dungeness crab,Industrial,Landings,Reported,139.96035984357138,139.96035984357138,11872.610811501863
1959,6,690283,Crassostrea gigas,Pacific cupped oyster,Industrial,Landings,Reported,34.44968952300775,34.44968952300775,11872.610811501863
1959,7,100039,Marine fishes not identified,Marine fishes nei,Artisanal,Landings,Reported,7.50704921690417e-4,419.27874645309583,251517.9957751966
1959,7,100039,Marine fishes not identified,Marine fishes nei,Industrial,Discards,Unreported,0.16614435056784063,419.27874645309583,251517.9957751966
1959,7,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Reported,46.15777107716147,419.27874645309583,251517.9957751966
1959,7,100039,Marine fishes not identified,Marine fishes nei,Industrial,Landings,Unreported,372.95408032044486,419.27874645309583,251517.9957751966
1959,7,100239,Marine groundfishes not identified,Groundfishes,Industrial,Discards,Unreported,51.61576554215942,202.80664961647648,251517.9957751966
1959,7,100239,Marine groundfishes not identified,Groundfishes,Industrial,Landings,Unreported,151.19088407431704,202.80664961647648,251517.9957751966
1959,7,290004,Bivalvia,Clams,Industrial,Landings,Unreported,1048.8445034797087,1048.8445034797087,251517.9957751966
1959,7,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Reported,656.2720714096351,682.7964009624412,251517.9957751966
1959,7,300061,Pleuronectiformes,Flatfishes,Industrial,Landings,Unreported,26.524329552806083,682.7964009624412,251517.9957751966
1959,7,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Reported,99.65883812103961,216.75797291326114,251517.9957751966
1959,7,390013,Decapoda,"Crabs, lobsters, shrimps",Industrial,Landings,Unreported,117.09913479222153,216.75797291326114,251517.9957751966
1959,7,400019,Rajidae,Stingrays,Industrial,Landings,Reported,30.241327612799463,46.874057799839164,251517.9957751966
1959,7,400019,Rajidae,Stingrays,Industrial,Landings,Unreported,16.6327301870397,46.874057799839164,251517.9957751966
1959,7,400416,Scombridae,"Mackerels, tunas, bonitos",Industrial,Landings,Unreported,42.624701556367214,42.624701556367214,251517.9957751966
1959,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Industrial,Landings,Unreported,117.05862971554394,124.68979270414967,251517.9957751966
1959,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",Recreational,Landings,Unreported,7.631162988605728,124.68979270414967,251517.9957751966
1959,7,490097,Brachyura,Marine crabs,Industrial,Landings,Unreported,867.7661805801027,867.7661805801027,251517.9957751966
1959,7,490143,Ostreidae,True oysters,Industrial,Landings,Unreported,211.97531230749865,211.97531230749865,251517.9957751966
1959,7,600239,Oncorhynchus mykiss,Rainbow trout,Industrial,Landings,Unreported,2.0434832528063454,2.1801658403394475,251517.9957751966
1959,7,600239,Oncorhynchus mykiss,Rainbow trout,Subsistence,Landings,Unreported,0.13668258753310208,2.1801658403394475,251517.9957751966
1959,7,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Discards,Unreported,94.62293499516066,1179.7823770028797,251517.9957751966
1959,7,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Reported,529.0744752417586,1179.7823770028797,251517.9957751966
1959,7,600240,Oncorhynchus gorbuscha,Pink salmon,Industrial,Landings,Unreported,549.3217484288951,1179.7823770028797,251517.9957751966
1959,7,600240,Oncorhynchus gorbuscha,Pink salmon,Recreational,Landings,Unreported,6.494549617792977,1179.7823770028797,251517.9957751966
1959,7,600240,Oncorhynchus gorbuscha,Pink salmon,Subsistence,Landings,Unreported,0.26866871927226316,1179.7823770028797,251517.9957751966
1959,7,600241,Oncorhynchus keta,Chum salmon,Industrial,Discards,Unreported,52.99766099954055,811.6968709698788,251517.9957751966
