year,rgn_id,taxonkey,taxonsciname,taxoncomname,rgn_taxon_total,rgn_total
1959,4,600244,Oncorhynchus tshawytscha,Chinook salmon,1724.5328816622434,35145.767423339275
1959,4,600245,Oncorhynchus kisutch,Coho salmon,2611.8818509080706,35145.767423339275
1959,4,600255,Hypomesus pretiosus,Surf smelt,18.705244668299166,35145.767423339275
1959,4,600256,Thaleichthys pacificus,Eulachon,14.688500624181458,35145.767423339275
1959,4,600308,Gadus macrocephalus,Pacific cod,703.6087460894483,35145.767423339275
1959,4,600509,Ophiodon elongatus,Lingcod,936.7338045572769,35145.767423339275
1959,4,600512,Anoplopoma fimbria,Sablefish,78.54187474478172,35145.767423339275
1959,4,600514,Hippoglossus stenolepis,Pacific halibut,5339.575069634311,35145.767423339275
1959,4,600517,Atheresthes stomias,Arrowtooth flounder,0.028768541957195026,35145.767423339275
1959,4,601520,Clupea pallasii pallasii,Pacific herring,13444.422930505752,35145.767423339275
1959,4,690064,Saxidomus gigantea,Butter clam,174.85886959473132,35145.767423339275
1959,4,690115,Cancer magister,Dungeness crab,129.11653108807997,35145.767423339275
1959,4,690283,Crassostrea gigas,Pacific cupped oyster,82.61565447183979,35145.767423339275
1959,5,100039,Marine fishes not identified,Marine fishes nei,2599.9270678711623,55985.56466194703
1959,5,100239,Marine groundfishes not identified,Groundfishes,1258.0699524343067,55985.56466194703
1959,5,290004,Bivalvia,Clams,61.197031128480184,55985.56466194703
1959,5,300061,Pleuronectiformes,Flatfishes,31.504809371703747,55985.56466194703
1959,5,390013,Decapoda,"Crabs, lobsters, shrimps",179.80872470554533,55985.56466194703
1959,5,400019,Rajidae,Stingrays,1.7352293724924825,55985.56466194703
1959,5,400416,Scombridae,"Mackerels, tunas, bonitos",8.435330265163936,55985.56466194703
1959,5,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",9.586976092552105,55985.56466194703
1959,5,490097,Brachyura,Marine crabs,407.8617489663829,55985.56466194703
1959,5,490143,Ostreidae,True oysters,373.9493096420423,55985.56466194703
1959,5,600239,Oncorhynchus mykiss,Rainbow trout,14.947673971171167,55985.56466194703
1959,5,600240,Oncorhynchus gorbuscha,Pink salmon,4325.051430675378,55985.56466194703
1959,5,600241,Oncorhynchus keta,Chum salmon,3679.6921201929636,55985.56466194703
1959,5,600243,Oncorhynchus nerka,Sockeye salmon,1307.3203262599015,55985.56466194703
1959,5,600244,Oncorhynchus tshawytscha,Chinook salmon,2092.2235557337303,55985.56466194703
1959,5,600245,Oncorhynchus kisutch,Coho salmon,3477.8335372652878,55985.56466194703
1959,5,600255,Hypomesus pretiosus,Surf smelt,26.58360225803286,55985.56466194703
1959,5,600256,Thaleichthys pacificus,Eulachon,33.433243101335755,55985.56466194703
1959,5,600308,Gadus macrocephalus,Pacific cod,134.17471228954307,55985.56466194703
1959,5,600509,Ophiodon elongatus,Lingcod,711.665984298351,55985.56466194703
1959,5,600512,Anoplopoma fimbria,Sablefish,11.469973764714808,55985.56466194703
1959,5,600514,Hippoglossus stenolepis,Pacific halibut,1055.306882609179,55985.56466194703
1959,5,600517,Atheresthes stomias,Arrowtooth flounder,0.03270830497615211,55985.56466194703
1959,5,601520,Clupea pallasii pallasii,Pacific herring,33855.45702858933,55985.56466194703
1959,5,690064,Saxidomus gigantea,Butter clam,41.653839530701134,55985.56466194703
1959,5,690115,Cancer magister,Dungeness crab,83.05114321080863,55985.56466194703
1959,5,690283,Crassostrea gigas,Pacific cupped oyster,203.590720041796,55985.56466194703
1959,6,100039,Marine fishes not identified,Marine fishes nei,571.3600270227626,11872.610811501863
1959,6,100239,Marine groundfishes not identified,Groundfishes,276.4696366660159,11872.610811501863
1959,6,290004,Bivalvia,Clams,0.1965129863895812,11872.610811501863
1959,6,300061,Pleuronectiformes,Flatfishes,1.125239368692301,11872.610811501863
1959,6,390013,Decapoda,"Crabs, lobsters, shrimps",0.15735396459206885,11872.610811501863
1959,6,400019,Rajidae,Stingrays,0.061725839313903325,11872.610811501863
1959,6,400416,Scombridae,"Mackerels, tunas, bonitos",0.9601740351083753,11872.610811501863
1959,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",0.3763901404135353,11872.610811501863
1959,6,490097,Brachyura,Marine crabs,0.3250566781388442,11872.610811501863
1959,6,490143,Ostreidae,True oysters,28.732986788477106,11872.610811501863
1959,6,600239,Oncorhynchus mykiss,Rainbow trout,6.184887706351335,11872.610811501863
1959,6,600240,Oncorhynchus gorbuscha,Pink salmon,1762.462057802861,11872.610811501863
1959,6,600241,Oncorhynchus keta,Chum salmon,1487.884745987942,11872.610811501863
1959,6,600243,Oncorhynchus nerka,Sockeye salmon,159.8457574411172,11872.610811501863
1959,6,600244,Oncorhynchus tshawytscha,Chinook salmon,880.945614101745,11872.610811501863
1959,6,600245,Oncorhynchus kisutch,Coho salmon,1394.9953019156335,11872.610811501863
1959,6,600255,Hypomesus pretiosus,Surf smelt,10.406937700351481,11872.610811501863
1959,6,600256,Thaleichthys pacificus,Eulachon,7.750706162957957,11872.610811501863
1959,6,600308,Gadus macrocephalus,Pacific cod,3.2341010834308332,11872.610811501863
1959,6,600509,Ophiodon elongatus,Lingcod,25.830186788117242,11872.610811501863
1959,6,600512,Anoplopoma fimbria,Sablefish,0.3150175531701924,11872.610811501863
1959,6,600514,Hippoglossus stenolepis,Pacific halibut,23.918808084328646,11872.610811501863
1959,6,600517,Atheresthes stomias,Arrowtooth flounder,0.01335607230767112,11872.610811501863
1959,6,601520,Clupea pallasii pallasii,Pacific herring,5005.590949967559,11872.610811501863
1959,6,690064,Saxidomus gigantea,Butter clam,49.05723027750601,11872.610811501863
1959,6,690115,Cancer magister,Dungeness crab,139.96035984357138,11872.610811501863
1959,6,690283,Crassostrea gigas,Pacific cupped oyster,34.44968952300775,11872.610811501863
1959,7,100039,Marine fishes not identified,Marine fishes nei,419.27874645309583,251517.9957751966
1959,7,100239,Marine groundfishes not identified,Groundfishes,202.80664961647648,251517.9957751966
1959,7,290004,Bivalvia,Clams,1048.8445034797087,251517.9957751966
1959,7,300061,Pleuronectiformes,Flatfishes,682.7964009624412,251517.9957751966
1959,7,390013,Decapoda,"Crabs, lobsters, shrimps",216.75797291326114,251517.9957751966
1959,7,400019,Rajidae,Stingrays,46.874057799839164,251517.9957751966
1959,7,400416,Scombridae,"Mackerels, tunas, bonitos",42.624701556367214,251517.9957751966
1959,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",124.68979270414967,251517.9957751966
1959,7,490097,Brachyura,Marine crabs,867.7661805801027,251517.9957751966
1959,7,490143,Ostreidae,True oysters,211.97531230749865,251517.9957751966
1959,7,600239,Oncorhynchus mykiss,Rainbow trout,2.1801658403394475,251517.9957751966
1959,7,600240,Oncorhynchus gorbuscha,Pink salmon,1179.7823770028797,251517.9957751966
1959,7,600241,Oncorhynchus keta,Chum salmon,811.6968709698788,251517.9957751966
1959,7,600243,Oncorhynchus nerka,Sockeye salmon,10617.462201546607,251517.9957751966
1959,7,600244,Oncorhynchus tshawytscha,Chinook salmon,489.36906229939217,251517.9957751966
1959,7,600245,Oncorhynchus kisutch,Coho salmon,698.1332787641041,251517.9957751966
1959,7,600255,Hypomesus pretiosus,Surf smelt,5.085081240586138,251517.9957751966
1959,7,600256,Thaleichthys pacificus,Eulachon,94.58894651346748,251517.9957751966
1959,7,600308,Gadus macrocephalus,Pacific cod,540.185621120993,251517.9957751966
1959,7,600509,Ophiodon elongatus,Lingcod,259.5265275582778,251517.9957751966
1959,7,600512,Anoplopoma fimbria,Sablefish,148.19952094953115,251517.9957751966
1959,7,600514,Hippoglossus stenolepis,Pacific halibut,4070.4986197581316,251517.9957751966
1959,7,600517,Atheresthes stomias,Arrowtooth flounder,0.006910997640013951,251517.9957751966
1959,7,601520,Clupea pallasii pallasii,Pacific herring,228691.4681804317,251517.9957751966
1959,7,690283,Crassostrea gigas,Pacific cupped oyster,45.39809183014579,251517.9957751966
1959,8,100039,Marine fishes not identified,Marine fishes nei,376.3039535122125,8802.993779730057
1959,8,100239,Marine groundfishes not identified,Groundfishes,182.08856365089403,8802.993779730057
1959,8,290004,Bivalvia,Clams,1.579681500388999,8802.993779730057
1959,8,300061,Pleuronectiformes,Flatfishes,9.014539309192294,8802.993779730057
1959,8,390013,Decapoda,"Crabs, lobsters, shrimps",1.2937499850121856,8802.993779730057
1959,8,400019,Rajidae,Stingrays,0.5016918499558332,8802.993779730057
1959,8,400416,Scombridae,"Mackerels, tunas, bonitos",0.6845423423649191,8802.993779730057
1959,8,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",2.333104511799657,8802.993779730057
1959,8,490097,Brachyura,Marine crabs,4.603347924209998,8802.993779730057
1959,8,490143,Ostreidae,True oysters,66.01877437585104,8802.993779730057
1959,8,600239,Oncorhynchus mykiss,Rainbow trout,2.1411485038150686,8802.993779730057
1959,8,600240,Oncorhynchus gorbuscha,Pink salmon,938.8355997913054,8802.993779730057
1959,8,600241,Oncorhynchus keta,Chum salmon,604.5449372148403,8802.993779730057
1959,8,600243,Oncorhynchus nerka,Sockeye salmon,235.39242324581556,8802.993779730057
1959,8,600244,Oncorhynchus tshawytscha,Chinook salmon,365.26267733459565,8802.993779730057
1959,8,600245,Oncorhynchus kisutch,Coho salmon,545.7661634941751,8802.993779730057
1959,8,600255,Hypomesus pretiosus,Surf smelt,3.381196165315983,8802.993779730057
1959,8,600256,Thaleichthys pacificus,Eulachon,3.7556782501071275,8802.993779730057
1959,8,600308,Gadus macrocephalus,Pacific cod,31.25577599849503,8802.993779730057
1959,8,600509,Ophiodon elongatus,Lingcod,93.28784939165143,8802.993779730057
1959,8,600512,Anoplopoma fimbria,Sablefish,2.900283331617893,8802.993779730057
1959,8,600514,Hippoglossus stenolepis,Pacific halibut,257.3053176703663,8802.993779730057
1959,8,600517,Atheresthes stomias,Arrowtooth flounder,0.009058732674395277,8802.993779730057
1959,8,601520,Clupea pallasii pallasii,Pacific herring,4986.287876347,8802.993779730057
1959,8,690064,Saxidomus gigantea,Butter clam,4.49439262234073,8802.993779730057
1959,8,690115,Cancer magister,Dungeness crab,57.7650675306035,8802.993779730057
1959,8,690283,Crassostrea gigas,Pacific cupped oyster,26.186385143457372,8802.993779730057
1960,1,100039,Marine fishes not identified,Marine fishes nei,1620.4563424056735,24260.081581038336
1960,1,100239,Marine groundfishes not identified,Groundfishes,1065.1770357765913,24260.081581038336
1960,1,290004,Bivalvia,Clams,7.116663467491406,24260.081581038336
1960,1,300061,Pleuronectiformes,Flatfishes,31.260385222210303,24260.081581038336
1960,1,390013,Decapoda,"Crabs, lobsters, shrimps",5.5665263693556115,24260.081581038336
1960,1,400019,Rajidae,Stingrays,0.42380873202472163,24260.081581038336
1960,1,400416,Scombridae,"Mackerels, tunas, bonitos",8.277935376267823,24260.081581038336
1960,1,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",3.940895208129744,24260.081581038336
1960,1,490097,Brachyura,Marine crabs,8.778984588524544,24260.081581038336
1960,1,490143,Ostreidae,True oysters,228.8497502312087,24260.081581038336
1960,1,600239,Oncorhynchus mykiss,Rainbow trout,18.501623184524206,24260.081581038336
1960,1,600240,Oncorhynchus gorbuscha,Pink salmon,2790.9659215838374,24260.081581038336
1960,1,600241,Oncorhynchus keta,Chum salmon,2777.500758258216,24260.081581038336
1960,1,600243,Oncorhynchus nerka,Sockeye salmon,1034.3782845828775,24260.081581038336
1960,1,600244,Oncorhynchus tshawytscha,Chinook salmon,1673.0548797476458,24260.081581038336
1960,1,600245,Oncorhynchus kisutch,Coho salmon,2098.2597819513358,24260.081581038336
1960,1,600255,Hypomesus pretiosus,Surf smelt,15.030841932395177,24260.081581038336
1960,1,600256,Thaleichthys pacificus,Eulachon,17.121110079037972,24260.081581038336
1960,1,600308,Gadus macrocephalus,Pacific cod,58.08967633726225,24260.081581038336
1960,1,600509,Ophiodon elongatus,Lingcod,304.43380964149986,24260.081581038336
1960,1,600512,Anoplopoma fimbria,Sablefish,10.824101138362419,24260.081581038336
1960,1,600514,Hippoglossus stenolepis,Pacific halibut,718.1891857209296,24260.081581038336
1960,1,600517,Atheresthes stomias,Arrowtooth flounder,15.202135860140606,24260.081581038336
1960,1,601520,Clupea pallasii pallasii,Pacific herring,9217.654662087592,24260.081581038336
1960,1,690064,Saxidomus gigantea,Butter clam,258.63521649873695,24260.081581038336
1960,1,690115,Cancer magister,Dungeness crab,238.322953775315,24260.081581038336
1960,1,690283,Crassostrea gigas,Pacific cupped oyster,34.068311281147366,24260.081581038336
1960,2,100039,Marine fishes not identified,Marine fishes nei,3738.4897869519855,82306.44954768964
1960,2,100239,Marine groundfishes not identified,Groundfishes,2456.4489327044403,82306.44954768964
1960,2,290004,Bivalvia,Clams,134.3721989740707,82306.44954768964
1960,2,300061,Pleuronectiformes,Flatfishes,1809.880220356516,82306.44954768964
1960,2,390013,Decapoda,"Crabs, lobsters, shrimps",579.138923092778,82306.44954768964
1960,2,400019,Rajidae,Stingrays,27.283326270932317,82306.44954768964
1960,2,400416,Scombridae,"Mackerels, tunas, bonitos",28.425665673678974,82306.44954768964
1960,2,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",143.71633862733685,82306.44954768964
1960,2,490097,Brachyura,Marine crabs,377.32022786490194,82306.44954768964
1960,2,490143,Ostreidae,True oysters,1171.791266683766,82306.44954768964
1960,2,600239,Oncorhynchus mykiss,Rainbow trout,41.81950921210069,82306.44954768964
1960,2,600240,Oncorhynchus gorbuscha,Pink salmon,6665.966733936374,82306.44954768964
1960,2,600241,Oncorhynchus keta,Chum salmon,7171.945093066993,82306.44954768964
1960,2,600243,Oncorhynchus nerka,Sockeye salmon,2734.6410439218707,82306.44954768964
1960,2,600244,Oncorhynchus tshawytscha,Chinook salmon,3922.303619603796,82306.44954768964
1960,2,600245,Oncorhynchus kisutch,Coho salmon,5121.355850878249,82306.44954768964
1960,2,600255,Hypomesus pretiosus,Surf smelt,41.617619613465415,82306.44954768964
1960,2,600256,Thaleichthys pacificus,Eulachon,30.603111322737856,82306.44954768964
1960,2,600308,Gadus macrocephalus,Pacific cod,1094.2184166481275,82306.44954768964
1960,2,600509,Ophiodon elongatus,Lingcod,1363.3761794945428,82306.44954768964
1960,2,600512,Anoplopoma fimbria,Sablefish,473.15496572146685,82306.44954768964
1960,2,600514,Hippoglossus stenolepis,Pacific halibut,12236.628226688916,82306.44954768964
1960,2,600517,Atheresthes stomias,Arrowtooth flounder,32.8946774605576,82306.44954768964
1960,2,601520,Clupea pallasii pallasii,Pacific herring,28355.033524318107,82306.44954768964
1960,2,690064,Saxidomus gigantea,Butter clam,976.710131309776,82306.44954768964
1960,2,690115,Cancer magister,Dungeness crab,1482.8848296018025,82306.44954768964
1960,2,690283,Crassostrea gigas,Pacific cupped oyster,94.4291276903553,82306.44954768964
1960,3,100039,Marine fishes not identified,Marine fishes nei,1314.0775922934245,24619.24207211928
1960,3,100239,Marine groundfishes not identified,Groundfishes,863.7854732366804,24619.24207211928
1960,3,290004,Bivalvia,Clams,31.82774664828597,24619.24207211928
1960,3,300061,Pleuronectiformes,Flatfishes,350.781544652784,24619.24207211928
1960,3,390013,Decapoda,"Crabs, lobsters, shrimps",99.15359377385343,24619.24207211928
1960,3,400019,Rajidae,Stingrays,4.840370320976059,24619.24207211928
1960,3,400416,Scombridae,"Mackerels, tunas, bonitos",12.701327408087401,24619.24207211928
1960,3,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",40.36342976863417,24619.24207211928
1960,3,490097,Brachyura,Marine crabs,56.75050534192283,24619.24207211928
1960,3,490143,Ostreidae,True oysters,307.6435524534869,24619.24207211928
1960,3,600239,Oncorhynchus mykiss,Rainbow trout,14.28268262359453,24619.24207211928
1960,3,600240,Oncorhynchus gorbuscha,Pink salmon,1586.165350673324,24619.24207211928
1960,3,600241,Oncorhynchus keta,Chum salmon,2009.2979438119241,24619.24207211928
1960,3,600243,Oncorhynchus nerka,Sockeye salmon,1060.2214029163783,24619.24207211928
1960,3,600244,Oncorhynchus tshawytscha,Chinook salmon,1207.9974071132792,24619.24207211928
1960,3,600245,Oncorhynchus kisutch,Coho salmon,1536.1088059089739,24619.24207211928
1960,3,600255,Hypomesus pretiosus,Surf smelt,12.797676575113352,24619.24207211928
1960,3,600256,Thaleichthys pacificus,Eulachon,20.685195191545386,24619.24207211928
1960,3,600308,Gadus macrocephalus,Pacific cod,188.34768957817803,24619.24207211928
1960,3,600509,Ophiodon elongatus,Lingcod,449.7084913678212,24619.24207211928
1960,3,600512,Anoplopoma fimbria,Sablefish,70.80130506658703,24619.24207211928
1960,3,600514,Hippoglossus stenolepis,Pacific halibut,2666.330612570093,24619.24207211928
1960,3,600517,Atheresthes stomias,Arrowtooth flounder,15.57773882402811,24619.24207211928
1960,3,601520,Clupea pallasii pallasii,Pacific herring,10242.671788887561,24619.24207211928
1960,3,690064,Saxidomus gigantea,Butter clam,309.4125534914955,24619.24207211928
1960,3,690115,Cancer magister,Dungeness crab,106.1688116521288,24619.24207211928
1960,3,690283,Crassostrea gigas,Pacific cupped oyster,40.741479969119574,24619.24207211928
1960,4,100039,Marine fishes not identified,Marine fishes nei,1036.9217818364812,24747.534337320518
1960,4,100239,Marine groundfishes not identified,Groundfishes,681.6027436064693,24747.534337320518
1960,4,290004,Bivalvia,Clams,37.56234698208771,24747.534337320518
1960,4,300061,Pleuronectiformes,Flatfishes,396.2837584838034,24747.534337320518
1960,4,390013,Decapoda,"Crabs, lobsters, shrimps",160.28383120028082,24747.534337320518
1960,4,400019,Rajidae,Stingrays,5.174804717334787,24747.534337320518
1960,4,400416,Scombridae,"Mackerels, tunas, bonitos",8.614732796544537,24747.534337320518
1960,4,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",47.385099249767315,24747.534337320518
1960,4,490097,Brachyura,Marine crabs,108.55526115583478,24747.534337320518
1960,4,490143,Ostreidae,True oysters,414.2948243074374,24747.534337320518
1960,4,600239,Oncorhynchus mykiss,Rainbow trout,17.499135244971978,24747.534337320518
1960,4,600240,Oncorhynchus gorbuscha,Pink salmon,1767.6747676738046,24747.534337320518
1960,4,600241,Oncorhynchus keta,Chum salmon,2477.641624073096,24747.534337320518
1960,4,600243,Oncorhynchus nerka,Sockeye salmon,541.7703740644746,24747.534337320518
1960,4,600244,Oncorhynchus tshawytscha,Chinook salmon,1324.5848880287615,24747.534337320518
1960,4,600245,Oncorhynchus kisutch,Coho salmon,1882.627867663238,24747.534337320518
1960,4,600255,Hypomesus pretiosus,Surf smelt,17.359543613025842,24747.534337320518
1960,4,600256,Thaleichthys pacificus,Eulachon,13.477239557752545,24747.534337320518
1960,4,600308,Gadus macrocephalus,Pacific cod,527.7065595670862,24747.534337320518
1960,4,600509,Ophiodon elongatus,Lingcod,1015.5877973577407,24747.534337320518
1960,4,600512,Anoplopoma fimbria,Sablefish,135.08088386957144,24747.534337320518
1960,4,600514,Hippoglossus stenolepis,Pacific halibut,5969.221563484797,24747.534337320518
1960,4,600517,Atheresthes stomias,Arrowtooth flounder,11.50741678287801,24747.534337320518
1960,4,601520,Clupea pallasii pallasii,Pacific herring,5681.66148043682,24747.534337320518
1960,4,690064,Saxidomus gigantea,Butter clam,291.4314493245522,24747.534337320518
1960,4,690115,Cancer magister,Dungeness crab,148.48401075129195,24747.534337320518
1960,4,690283,Crassostrea gigas,Pacific cupped oyster,27.53855149061326,24747.534337320518
1960,5,100039,Marine fishes not identified,Marine fishes nei,2556.765557162756,32656.325827904995
1960,5,100239,Marine groundfishes not identified,Groundfishes,1680.656376155895,32656.325827904995
1960,5,290004,Bivalvia,Clams,113.03626380770248,32656.325827904995
1960,5,300061,Pleuronectiformes,Flatfishes,46.00181616709326,32656.325827904995
1960,5,390013,Decapoda,"Crabs, lobsters, shrimps",321.5889375193431,32656.325827904995
1960,5,400019,Rajidae,Stingrays,0.6185253085819977,32656.325827904995
1960,5,400416,Scombridae,"Mackerels, tunas, bonitos",24.052090350670138,32656.325827904995
1960,5,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",6.610647758286428,32656.325827904995
1960,5,490097,Brachyura,Marine crabs,345.9380590531813,32656.325827904995
1960,5,490143,Ostreidae,True oysters,392.4876771936641,32656.325827904995
1960,5,600239,Oncorhynchus mykiss,Rainbow trout,24.952801506739597,32656.325827904995
1960,5,600240,Oncorhynchus gorbuscha,Pink salmon,2014.919617770932,32656.325827904995
1960,5,600241,Oncorhynchus keta,Chum salmon,3170.9074943882447,32656.325827904995
1960,5,600243,Oncorhynchus nerka,Sockeye salmon,1132.1935673406495,32656.325827904995
1960,5,600244,Oncorhynchus tshawytscha,Chinook salmon,1615.4755074947548,32656.325827904995
1960,5,600245,Oncorhynchus kisutch,Coho salmon,2529.0648779948033,32656.325827904995
1960,5,600255,Hypomesus pretiosus,Surf smelt,24.671112886951363,32656.325827904995
1960,5,600256,Thaleichthys pacificus,Eulachon,29.593050012164746,32656.325827904995
1960,5,600308,Gadus macrocephalus,Pacific cod,100.63103421715729,32656.325827904995
1960,5,600509,Ophiodon elongatus,Lingcod,773.3679941883845,32656.325827904995
1960,5,600512,Anoplopoma fimbria,Sablefish,19.726727928676176,32656.325827904995
1960,5,600514,Hippoglossus stenolepis,Pacific halibut,1179.749421557632,32656.325827904995
1960,5,600517,Atheresthes stomias,Arrowtooth flounder,13.083321990460846,32656.325827904995
1960,5,601520,Clupea pallasii pallasii,Pacific herring,14307.437894226074,32656.325827904995
1960,5,690064,Saxidomus gigantea,Butter clam,69.42306588450188,32656.325827904995
1960,5,690115,Cancer magister,Dungeness crab,95.50881469242991,32656.325827904995
1960,5,690283,Crassostrea gigas,Pacific cupped oyster,67.86357334726533,32656.325827904995
1960,6,100039,Marine fishes not identified,Marine fishes nei,561.8749843505169,7389.38912842452
1960,6,100239,Marine groundfishes not identified,Groundfishes,369.3359473192777,7389.38912842452
1960,6,290004,Bivalvia,Clams,0.36297665689920217,7389.38912842452
1960,6,300061,Pleuronectiformes,Flatfishes,1.6430207201650497,7389.38912842452
1960,6,390013,Decapoda,"Crabs, lobsters, shrimps",0.281428470006045,7389.38912842452
1960,6,400019,Rajidae,Stingrays,0.022002274981246187,7389.38912842452
1960,6,400416,Scombridae,"Mackerels, tunas, bonitos",2.7377935325387455,7389.38912842452
1960,6,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",0.2703920199312172,7389.38912842452
1960,6,490097,Brachyura,Marine crabs,0.2658295868205968,7389.38912842452
1960,6,490143,Ostreidae,True oysters,30.157411586722,7389.38912842452
1960,6,600239,Oncorhynchus mykiss,Rainbow trout,10.209010915489781,7389.38912842452
1960,6,600240,Oncorhynchus gorbuscha,Pink salmon,823.8474152894158,7389.38912842452
1960,6,600241,Oncorhynchus keta,Chum salmon,1287.0031978256923,7389.38912842452
1960,6,600243,Oncorhynchus nerka,Sockeye salmon,149.52249983802753,7389.38912842452
1960,6,600244,Oncorhynchus tshawytscha,Chinook salmon,682.3588121778671,7389.38912842452
1960,6,600245,Oncorhynchus kisutch,Coho salmon,1019.7961206026805,7389.38912842452
1960,6,600255,Hypomesus pretiosus,Surf smelt,9.658237146369359,7389.38912842452
1960,6,600256,Thaleichthys pacificus,Eulachon,7.317424057983028,7389.38912842452
1960,6,600308,Gadus macrocephalus,Pacific cod,2.4255758125731246,7389.38912842452
1960,6,600509,Ophiodon elongatus,Lingcod,28.095071723981842,7389.38912842452
1960,6,600512,Anoplopoma fimbria,Sablefish,0.5417855081118557,7389.38912842452
1960,6,600514,Hippoglossus stenolepis,Pacific halibut,26.73933096320478,7389.38912842452
1960,6,600517,Atheresthes stomias,Arrowtooth flounder,5.342428923068447,7389.38912842452
1960,6,601520,Clupea pallasii pallasii,Pacific herring,2115.3807369985766,7389.38912842452
1960,6,690064,Saxidomus gigantea,Butter clam,81.76205046251002,7389.38912842452
1960,6,690115,Cancer magister,Dungeness crab,160.95441382010708,7389.38912842452
1960,6,690283,Crassostrea gigas,Pacific cupped oyster,11.483229841002585,7389.38912842452
1960,7,100039,Marine fishes not identified,Marine fishes nei,414.48473291503933,118667.48563132115
1960,7,100239,Marine groundfishes not identified,Groundfishes,270.9295203698492,118667.48563132115
1960,7,290004,Bivalvia,Clams,1937.3074445341222,118667.48563132115
1960,7,300061,Pleuronectiformes,Flatfishes,996.9866551498039,118667.48563132115
1960,7,390013,Decapoda,"Crabs, lobsters, shrimps",387.6728802908441,118667.48563132115
1960,7,400019,Rajidae,Stingrays,16.7083335060717,118667.48563132115
1960,7,400416,Scombridae,"Mackerels, tunas, bonitos",121.53800038369572,118667.48563132115
1960,7,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",71.22795099423675,118667.48563132115
1960,7,490097,Brachyura,Marine crabs,1360.9938044708233,118667.48563132115
1960,7,490143,Ostreidae,True oysters,222.48389234789997,118667.48563132115
1960,7,600239,Oncorhynchus mykiss,Rainbow trout,4.1625529907968915,118667.48563132115
1960,7,600240,Oncorhynchus gorbuscha,Pink salmon,532.9461810247926,118667.48563132115
1960,7,600241,Oncorhynchus keta,Chum salmon,675.4739897279446,118667.48563132115
1960,7,600243,Oncorhynchus nerka,Sockeye salmon,8588.48935704135,118667.48563132115
1960,7,600244,Oncorhynchus tshawytscha,Chinook salmon,365.92138013274297,118667.48563132115
1960,7,600245,Oncorhynchus kisutch,Coho salmon,481.98382771316494,118667.48563132115
1960,7,600255,Hypomesus pretiosus,Surf smelt,4.719248057810157,118667.48563132115
1960,7,600256,Thaleichthys pacificus,Eulachon,60.1756238955328,118667.48563132115
1960,7,600308,Gadus macrocephalus,Pacific cod,405.1392158407447,118667.48563132115
1960,7,600509,Ophiodon elongatus,Lingcod,279.03018045392827,118667.48563132115
1960,7,600512,Anoplopoma fimbria,Sablefish,254.88215482454822,118667.48563132115
1960,7,600514,Hippoglossus stenolepis,Pacific halibut,4550.494715089642,118667.48563132115
1960,7,600517,Atheresthes stomias,Arrowtooth flounder,2.7643990560055807,118667.48563132115
1960,7,601520,Clupea pallasii pallasii,Pacific herring,96645.83689323305,118667.48563132115
1960,7,690283,Crassostrea gigas,Pacific cupped oyster,15.132697276715263,118667.48563132115
1960,8,100039,Marine fishes not identified,Marine fishes nei,370.0569101942403,5177.691615661265
1960,8,100239,Marine groundfishes not identified,Groundfishes,243.25221736104032,5177.691615661265
1960,8,290004,Bivalvia,Clams,2.917809761640845,5177.691615661265
1960,8,300061,Pleuronectiformes,Flatfishes,13.16259924762319,5177.691615661265
1960,8,390013,Decapoda,"Crabs, lobsters, shrimps",2.3138792835390354,5177.691615661265
1960,8,400019,Rajidae,Stingrays,0.17882886909715986,5177.691615661265
1960,8,400416,Scombridae,"Mackerels, tunas, bonitos",1.9518707329594314,5177.691615661265
1960,8,400573,Sebastidae,"Rockfishes, rockcods, thornyheads",1.4852463736773895,5177.691615661265
1960,8,490097,Brachyura,Marine crabs,3.7645929432697387,5177.691615661265
1960,8,490143,Ostreidae,True oysters,69.29162519581553,5177.691615661265
1960,8,600239,Oncorhynchus mykiss,Rainbow trout,3.5615869262982907,5177.691615661265
1960,8,600240,Oncorhynchus gorbuscha,Pink salmon,437.8571230490745,5177.691615661265
1960,8,600241,Oncorhynchus keta,Chum salmon,521.6015415701387,5177.691615661265
1960,8,600243,Oncorhynchus nerka,Sockeye salmon,208.8964450892926,5177.691615661265
1960,8,600244,Oncorhynchus tshawytscha,Chinook salmon,282.29477098194036,5177.691615661265
1960,8,600245,Oncorhynchus kisutch,Coho salmon,397.574793645552,5177.691615661265
1960,8,600255,Hypomesus pretiosus,Surf smelt,3.1379446426313797,5177.691615661265
1960,8,600256,Thaleichthys pacificus,Eulachon,3.4185433395333082,5177.691615661265
1960,8,600308,Gadus macrocephalus,Pacific cod,23.44183199887127,5177.691615661265
