stockid,year,score,basis,bPrime,fPrime,b_bmsy,f_fmsy,rgn_id,rgn_ass_catch_prop
PHAKEPCOAST,1999,0.7537907309659091,"F_Fmsy, B_Bmsy",1,0.7537907309659091,1.348122867,0.44333584325000003,2,0.1124559370045618
PHAKEPCOAST,1999,0.7537907309659091,"F_Fmsy, B_Bmsy",1,0.7537907309659091,1.348122867,0.44333584325000003,3,0.8646539301595287
PHAKEPCOAST,1999,0.7537907309659091,"F_Fmsy, B_Bmsy",1,0.7537907309659091,1.348122867,0.44333584325000003,4,0.7345620532315312
PHAKEPCOAST,1999,0.7537907309659091,"F_Fmsy, B_Bmsy",1,0.7537907309659091,1.348122867,0.44333584325000003,5,0.9032397713673883
PHAKEPCOAST,1999,0.7537907309659091,"F_Fmsy, B_Bmsy",1,0.7537907309659091,1.348122867,0.44333584325000003,7,0.16520861618093213
PHAKEPCOAST,1999,0.7537907309659091,"F_Fmsy, B_Bmsy",1,0.7537907309659091,1.348122867,0.44333584325000003,8,0
PHAKEPCOAST,2000,0.7961476586647728,"F_Fmsy, B_Bmsy",1,0.7961476586647728,1.177474403,0.48060993962500004,1,0.5074063653372461
PHAKEPCOAST,2000,0.7961476586647728,"F_Fmsy, B_Bmsy",1,0.7961476586647728,1.177474403,0.48060993962500004,2,0.1124559370045618
PHAKEPCOAST,2000,0.7961476586647728,"F_Fmsy, B_Bmsy",1,0.7961476586647728,1.177474403,0.48060993962500004,3,0.8646539301595287
PHAKEPCOAST,2000,0.7961476586647728,"F_Fmsy, B_Bmsy",1,0.7961476586647728,1.177474403,0.48060993962500004,4,0.7345620532315312
PHAKEPCOAST,2000,0.7961476586647728,"F_Fmsy, B_Bmsy",1,0.7961476586647728,1.177474403,0.48060993962500004,5,0.9032397713673883
PHAKEPCOAST,2000,0.7961476586647728,"F_Fmsy, B_Bmsy",1,0.7961476586647728,1.177474403,0.48060993962500004,7,0.16520861618093213
PHAKEPCOAST,2000,0.7961476586647728,"F_Fmsy, B_Bmsy",1,0.7961476586647728,1.177474403,0.48060993962500004,8,0
PHAKEPCOAST,2001,0.7418151702272885,"F_Fmsy, B_Bmsy",0.9078498295,0.8171121986505682,1.684300341,0.4990587348125,1,0.5074063653372461
PHAKEPCOAST,2001,0.7418151702272885,"F_Fmsy, B_Bmsy",0.9078498295,0.8171121986505682,1.684300341,0.4990587348125,2,0.1124559370045618
PHAKEPCOAST,2001,0.7418151702272885,"F_Fmsy, B_Bmsy",0.9078498295,0.8171121986505682,1.684300341,0.4990587348125,3,0.8646539301595287
PHAKEPCOAST,2001,0.7418151702272885,"F_Fmsy, B_Bmsy",0.9078498295,0.8171121986505682,1.684300341,0.4990587348125,4,0.7345620532315312
PHAKEPCOAST,2001,0.7418151702272885,"F_Fmsy, B_Bmsy",0.9078498295,0.8171121986505682,1.684300341,0.4990587348125,5,0.9032397713673883
PHAKEPCOAST,2001,0.7418151702272885,"F_Fmsy, B_Bmsy",0.9078498295,0.8171121986505682,1.684300341,0.4990587348125,7,0.16520861618093213
PHAKEPCOAST,2001,0.7418151702272885,"F_Fmsy, B_Bmsy",0.9078498295,0.8171121986505682,1.684300341,0.4990587348125,8,0
PHAKEPCOAST,2002,0.5405081071480907,"F_Fmsy, B_Bmsy",0.674914676,0.8008539840198863,2.150170648,0.4847515059375,1,0.5074063653372461
PHAKEPCOAST,2002,0.5405081071480907,"F_Fmsy, B_Bmsy",0.674914676,0.8008539840198863,2.150170648,0.4847515059375,2,0.1124559370045618
PHAKEPCOAST,2002,0.5405081071480907,"F_Fmsy, B_Bmsy",0.674914676,0.8008539840198863,2.150170648,0.4847515059375,3,0.8646539301595287
PHAKEPCOAST,2002,0.5405081071480907,"F_Fmsy, B_Bmsy",0.674914676,0.8008539840198863,2.150170648,0.4847515059375,4,0.7345620532315312
PHAKEPCOAST,2002,0.5405081071480907,"F_Fmsy, B_Bmsy",0.674914676,0.8008539840198863,2.150170648,0.4847515059375,5,0.9032397713673883
PHAKEPCOAST,2002,0.5405081071480907,"F_Fmsy, B_Bmsy",0.674914676,0.8008539840198863,2.150170648,0.4847515059375,7,0.16520861618093213
PHAKEPCOAST,2002,0.5405081071480907,"F_Fmsy, B_Bmsy",0.674914676,0.8008539840198863,2.150170648,0.4847515059375,8,0
PHAKEPCOAST,2003,0.4139122275556065,"F_Fmsy, B_Bmsy",0.5639931739999999,0.7338958105113637,2.372013652,0.42582831325000003,1,0.5074063653372461
PHAKEPCOAST,2003,0.4139122275556065,"F_Fmsy, B_Bmsy",0.5639931739999999,0.7338958105113637,2.372013652,0.42582831325000003,2,0.1124559370045618
PHAKEPCOAST,2003,0.4139122275556065,"F_Fmsy, B_Bmsy",0.5639931739999999,0.7338958105113637,2.372013652,0.42582831325000003,3,0.8646539301595287
PHAKEPCOAST,2003,0.4139122275556065,"F_Fmsy, B_Bmsy",0.5639931739999999,0.7338958105113637,2.372013652,0.42582831325000003,4,0.7345620532315312
PHAKEPCOAST,2003,0.4139122275556065,"F_Fmsy, B_Bmsy",0.5639931739999999,0.7338958105113637,2.372013652,0.42582831325000003,5,0.9032397713673883
PHAKEPCOAST,2003,0.4139122275556065,"F_Fmsy, B_Bmsy",0.5639931739999999,0.7338958105113637,2.372013652,0.42582831325000003,7,0.16520861618093213
PHAKEPCOAST,2003,0.4139122275556065,"F_Fmsy, B_Bmsy",0.5639931739999999,0.7338958105113637,2.372013652,0.42582831325000003,8,0
PHAKEPCOAST,2004,0.4139810045340863,"F_Fmsy, B_Bmsy",0.6237201365,0.6637287788352273,2.252559727,0.364081325375,1,0.5074063653372461
PHAKEPCOAST,2004,0.4139810045340863,"F_Fmsy, B_Bmsy",0.6237201365,0.6637287788352273,2.252559727,0.364081325375,2,0.1124559370045618
PHAKEPCOAST,2004,0.4139810045340863,"F_Fmsy, B_Bmsy",0.6237201365,0.6637287788352273,2.252559727,0.364081325375,3,0.8646539301595287
PHAKEPCOAST,2004,0.4139810045340863,"F_Fmsy, B_Bmsy",0.6237201365,0.6637287788352273,2.252559727,0.364081325375,4,0.7345620532315312
PHAKEPCOAST,2004,0.4139810045340863,"F_Fmsy, B_Bmsy",0.6237201365,0.6637287788352273,2.252559727,0.364081325375,5,0.9032397713673883
PHAKEPCOAST,2004,0.4139810045340863,"F_Fmsy, B_Bmsy",0.6237201365,0.6637287788352273,2.252559727,0.364081325375,7,0.16520861618093213
PHAKEPCOAST,2004,0.4139810045340863,"F_Fmsy, B_Bmsy",0.6237201365,0.6637287788352273,2.252559727,0.364081325375,8,0
PHAKEPCOAST,2005,0.48306235434612416,"F_Fmsy, B_Bmsy",0.7943686005,0.6081085708096592,1.911262799,0.3151355423125,1,0.5074063653372461
PHAKEPCOAST,2005,0.48306235434612416,"F_Fmsy, B_Bmsy",0.7943686005,0.6081085708096592,1.911262799,0.3151355423125,2,0.1124559370045618
PHAKEPCOAST,2005,0.48306235434612416,"F_Fmsy, B_Bmsy",0.7943686005,0.6081085708096592,1.911262799,0.3151355423125,3,0.8646539301595287
PHAKEPCOAST,2005,0.48306235434612416,"F_Fmsy, B_Bmsy",0.7943686005,0.6081085708096592,1.911262799,0.3151355423125,4,0.7345620532315312
PHAKEPCOAST,2005,0.48306235434612416,"F_Fmsy, B_Bmsy",0.7943686005,0.6081085708096592,1.911262799,0.3151355423125,5,0.9032397713673883
PHAKEPCOAST,2005,0.48306235434612416,"F_Fmsy, B_Bmsy",0.7943686005,0.6081085708096592,1.911262799,0.3151355423125,7,0.16520861618093213
PHAKEPCOAST,2005,0.48306235434612416,"F_Fmsy, B_Bmsy",0.7943686005,0.6081085708096592,1.911262799,0.3151355423125,8,0
PHAKEPCOAST,2006,0.6173072975852273,"F_Fmsy, B_Bmsy",1,0.6173072975852273,1.476109215,0.323230421875,1,0.5074063653372461
PHAKEPCOAST,2006,0.6173072975852273,"F_Fmsy, B_Bmsy",1,0.6173072975852273,1.476109215,0.323230421875,2,0.1124559370045618
PHAKEPCOAST,2006,0.6173072975852273,"F_Fmsy, B_Bmsy",1,0.6173072975852273,1.476109215,0.323230421875,3,0.8646539301595287
PHAKEPCOAST,2006,0.6173072975852273,"F_Fmsy, B_Bmsy",1,0.6173072975852273,1.476109215,0.323230421875,4,0.7345620532315312
PHAKEPCOAST,2006,0.6173072975852273,"F_Fmsy, B_Bmsy",1,0.6173072975852273,1.476109215,0.323230421875,5,0.9032397713673883
PHAKEPCOAST,2006,0.6173072975852273,"F_Fmsy, B_Bmsy",1,0.6173072975852273,1.476109215,0.323230421875,7,0.16520861618093213
PHAKEPCOAST,2006,0.6173072975852273,"F_Fmsy, B_Bmsy",1,0.6173072975852273,1.476109215,0.323230421875,8,0
PHAKEPCOAST,2007,0.69902621875,"F_Fmsy, B_Bmsy",1,0.69902621875,1.151877133,0.3951430725,1,0.7008062283692569
PHAKEPCOAST,2007,0.69902621875,"F_Fmsy, B_Bmsy",1,0.69902621875,1.151877133,0.3951430725,2,0.10017254183978491
PHAKEPCOAST,2007,0.69902621875,"F_Fmsy, B_Bmsy",1,0.69902621875,1.151877133,0.3951430725,3,0.9082587912159492
PHAKEPCOAST,2007,0.69902621875,"F_Fmsy, B_Bmsy",1,0.69902621875,1.151877133,0.3951430725,4,0.8801095222356242
PHAKEPCOAST,2007,0.69902621875,"F_Fmsy, B_Bmsy",1,0.69902621875,1.151877133,0.3951430725,5,0.8440861558633497
PHAKEPCOAST,2007,0.69902621875,"F_Fmsy, B_Bmsy",1,0.69902621875,1.151877133,0.3951430725,7,0.11463178599989089
PHAKEPCOAST,2007,0.69902621875,"F_Fmsy, B_Bmsy",1,0.69902621875,1.151877133,0.3951430725,8,0
PHAKEPCOAST,2008,0.8151868841619317,"F_Fmsy, B_Bmsy",1,0.8151868841619317,1.008532423,0.4973644580625,1,0.7937573169173381
PHAKEPCOAST,2008,0.8151868841619317,"F_Fmsy, B_Bmsy",1,0.8151868841619317,1.008532423,0.4973644580625,2,0.1523124465605738
PHAKEPCOAST,2008,0.8151868841619317,"F_Fmsy, B_Bmsy",1,0.8151868841619317,1.008532423,0.4973644580625,3,0.8939958877394311
PHAKEPCOAST,2008,0.8151868841619317,"F_Fmsy, B_Bmsy",1,0.8151868841619317,1.008532423,0.4973644580625,4,0.5377528952835952
PHAKEPCOAST,2008,0.8151868841619317,"F_Fmsy, B_Bmsy",1,0.8151868841619317,1.008532423,0.4973644580625,5,0.933695039836648
PHAKEPCOAST,2008,0.8151868841619317,"F_Fmsy, B_Bmsy",1,0.8151868841619317,1.008532423,0.4973644580625,7,0.31895524215084725
PHAKEPCOAST,2008,0.8151868841619317,"F_Fmsy, B_Bmsy",1,0.8151868841619317,1.008532423,0.4973644580625,8,0
PHAKEPCOAST,2009,0.9185121169034091,"F_Fmsy, B_Bmsy",1,0.9185121169034091,0.825938567,0.588290662875,1,0.027655550725143443
PHAKEPCOAST,2009,0.9185121169034091,"F_Fmsy, B_Bmsy",1,0.9185121169034091,0.825938567,0.588290662875,2,0.0848828226133267
PHAKEPCOAST,2009,0.9185121169034091,"F_Fmsy, B_Bmsy",1,0.9185121169034091,0.825938567,0.588290662875,3,0.7917071115232059
PHAKEPCOAST,2009,0.9185121169034091,"F_Fmsy, B_Bmsy",1,0.9185121169034091,0.825938567,0.588290662875,4,0.8031294800691655
PHAKEPCOAST,2009,0.9185121169034091,"F_Fmsy, B_Bmsy",1,0.9185121169034091,0.825938567,0.588290662875,5,0.9319381184021673
PHAKEPCOAST,2009,0.9185121169034091,"F_Fmsy, B_Bmsy",1,0.9185121169034091,0.825938567,0.588290662875,7,0.06203459244365944
PHAKEPCOAST,2009,0.9185121169034091,"F_Fmsy, B_Bmsy",1,0.9185121169034091,0.825938567,0.588290662875,8,0
PHAKEPCOAST,2010,0.9987335708806817,"F_Fmsy, B_Bmsy",1,0.9987335708806817,0.976109215,0.658885542375,1,0.013925102262054909
PHAKEPCOAST,2010,0.9987335708806817,"F_Fmsy, B_Bmsy",1,0.9987335708806817,0.976109215,0.658885542375,2,0.11169331601378274
PHAKEPCOAST,2010,0.9987335708806817,"F_Fmsy, B_Bmsy",1,0.9987335708806817,0.976109215,0.658885542375,3,0.4896218945653108
PHAKEPCOAST,2010,0.9987335708806817,"F_Fmsy, B_Bmsy",1,0.9987335708806817,0.976109215,0.658885542375,4,0.5635615265841813
PHAKEPCOAST,2010,0.9987335708806817,"F_Fmsy, B_Bmsy",1,0.9987335708806817,0.976109215,0.658885542375,5,0.9217302584340413
PHAKEPCOAST,2010,0.9987335708806817,"F_Fmsy, B_Bmsy",1,0.9987335708806817,0.976109215,0.658885542375,7,0.04007396394272629
PHAKEPCOAST,2010,0.9987335708806817,"F_Fmsy, B_Bmsy",1,0.9987335708806817,0.976109215,0.658885542375,8,0
PHAKEPCOAST,2011,1,"F_Fmsy, B_Bmsy",1,1,1.110921502,0.684676205,1,7.937568190376916e-5
PHAKEPCOAST,2011,1,"F_Fmsy, B_Bmsy",1,1,1.110921502,0.684676205,2,0.02861987403412359
PHAKEPCOAST,2011,1,"F_Fmsy, B_Bmsy",1,1,1.110921502,0.684676205,3,0.6421962882372212
PHAKEPCOAST,2011,1,"F_Fmsy, B_Bmsy",1,1,1.110921502,0.684676205,4,0.913254695335896
PHAKEPCOAST,2011,1,"F_Fmsy, B_Bmsy",1,1,1.110921502,0.684676205,5,0.9129243978563509
PHAKEPCOAST,2011,1,"F_Fmsy, B_Bmsy",1,1,1.110921502,0.684676205,7,0.23149709419788633
PHAKEPCOAST,2011,1,"F_Fmsy, B_Bmsy",1,1,1.110921502,0.684676205,8,0
PHAKEPCOAST,2012,0.8370307165,"F_Fmsy, B_Bmsy",0.8370307165,1,1.825938567,0.6652861446875,1,0.023909146327919264
PHAKEPCOAST,2012,0.8370307165,"F_Fmsy, B_Bmsy",0.8370307165,1,1.825938567,0.6652861446875,2,0.008035798190247035
PHAKEPCOAST,2012,0.8370307165,"F_Fmsy, B_Bmsy",0.8370307165,1,1.825938567,0.6652861446875,3,0.5935870854267421
PHAKEPCOAST,2012,0.8370307165,"F_Fmsy, B_Bmsy",0.8370307165,1,1.825938567,0.6652861446875,4,0.932776611684525
PHAKEPCOAST,2012,0.8370307165,"F_Fmsy, B_Bmsy",0.8370307165,1,1.825938567,0.6652861446875,5,0.8264522624417585
PHAKEPCOAST,2012,0.8370307165,"F_Fmsy, B_Bmsy",0.8370307165,1,1.825938567,0.6652861446875,7,0.03521022302363002
PHAKEPCOAST,2012,0.8370307165,"F_Fmsy, B_Bmsy",0.8370307165,1,1.825938567,0.6652861446875,8,0
PHAKEPCOAST,2013,0.48852515237010247,"F_Fmsy, B_Bmsy",0.5042662115000001,0.9687842279119319,2.491467577,0.6325301205625,1,0.0034923150697111784
PHAKEPCOAST,2013,0.48852515237010247,"F_Fmsy, B_Bmsy",0.5042662115000001,0.9687842279119319,2.491467577,0.6325301205625,2,0.01231062058743267
PHAKEPCOAST,2013,0.48852515237010247,"F_Fmsy, B_Bmsy",0.5042662115000001,0.9687842279119319,2.491467577,0.6325301205625,3,0.541263077141259
PHAKEPCOAST,2013,0.48852515237010247,"F_Fmsy, B_Bmsy",0.5042662115000001,0.9687842279119319,2.491467577,0.6325301205625,4,0.9405549855130132
PHAKEPCOAST,2013,0.48852515237010247,"F_Fmsy, B_Bmsy",0.5042662115000001,0.9687842279119319,2.491467577,0.6325301205625,5,0.8146584352102362
PHAKEPCOAST,2013,0.48852515237010247,"F_Fmsy, B_Bmsy",0.5042662115000001,0.9687842279119319,2.491467577,0.6325301205625,7,0.027333532807977505
PHAKEPCOAST,2013,0.48852515237010247,"F_Fmsy, B_Bmsy",0.5042662115000001,0.9687842279119319,2.491467577,0.6325301205625,8,0
PHAKEPCOAST,2014,0.34580905029411485,"F_Fmsy, B_Bmsy",0.39334471000000004,0.8791501232954545,2.71331058,0.5536521085,1,0.003029296587355168
PHAKEPCOAST,2014,0.34580905029411485,"F_Fmsy, B_Bmsy",0.39334471000000004,0.8791501232954545,2.71331058,0.5536521085,2,9.83275232947501e-6
PHAKEPCOAST,2014,0.34580905029411485,"F_Fmsy, B_Bmsy",0.39334471000000004,0.8791501232954545,2.71331058,0.5536521085,3,0.003767785739854638
PHAKEPCOAST,2014,0.34580905029411485,"F_Fmsy, B_Bmsy",0.39334471000000004,0.8791501232954545,2.71331058,0.5536521085,4,0.844958539960932
PHAKEPCOAST,2014,0.34580905029411485,"F_Fmsy, B_Bmsy",0.39334471000000004,0.8791501232954545,2.71331058,0.5536521085,5,0.9121038494833551
PHAKEPCOAST,2014,0.34580905029411485,"F_Fmsy, B_Bmsy",0.39334471000000004,0.8791501232954545,2.71331058,0.5536521085,7,0.07030082393845327
PHAKEPCOAST,2014,0.34580905029411485,"F_Fmsy, B_Bmsy",0.39334471000000004,0.8791501232954545,2.71331058,0.5536521085,8,0
PHAKEPCOAST,2015,0.33574659672711554,"F_Fmsy, B_Bmsy",0.43600682600000007,0.7700489458096591,2.627986348,0.4576430723125,1,0.0012224230202568563
PHAKEPCOAST,2015,0.33574659672711554,"F_Fmsy, B_Bmsy",0.43600682600000007,0.7700489458096591,2.627986348,0.4576430723125,2,0.006739685598246034
PHAKEPCOAST,2015,0.33574659672711554,"F_Fmsy, B_Bmsy",0.43600682600000007,0.7700489458096591,2.627986348,0.4576430723125,3,0.4423512243635614
PHAKEPCOAST,2015,0.33574659672711554,"F_Fmsy, B_Bmsy",0.43600682600000007,0.7700489458096591,2.627986348,0.4576430723125,4,0.8839382485971953
PHAKEPCOAST,2015,0.33574659672711554,"F_Fmsy, B_Bmsy",0.43600682600000007,0.7700489458096591,2.627986348,0.4576430723125,5,0.8184841585134344
PHAKEPCOAST,2015,0.33574659672711554,"F_Fmsy, B_Bmsy",0.43600682600000007,0.7700489458096591,2.627986348,0.4576430723125,7,0.021731741278446196
PHAKEPCOAST,2015,0.33574659672711554,"F_Fmsy, B_Bmsy",0.43600682600000007,0.7700489458096591,2.627986348,0.4576430723125,8,0
PHAKEPCOAST,2016,0.25,B_Bmsy only,0.25,0.7700489458096591,3.225255973,0.4576430723125,1,0.0025813448924410674
PHAKEPCOAST,2016,0.25,B_Bmsy only,0.25,0.7700489458096591,3.225255973,0.4576430723125,2,0.006767290316909227
PHAKEPCOAST,2016,0.25,B_Bmsy only,0.25,0.7700489458096591,3.225255973,0.4576430723125,3,0.32912736241489166
PHAKEPCOAST,2016,0.25,B_Bmsy only,0.25,0.7700489458096591,3.225255973,0.4576430723125,4,0.8898172580237135
PHAKEPCOAST,2016,0.25,B_Bmsy only,0.25,0.7700489458096591,3.225255973,0.4576430723125,5,0.8484154810690085
PHAKEPCOAST,2016,0.25,B_Bmsy only,0.25,0.7700489458096591,3.225255973,0.4576430723125,7,0.039788699341625655
PHAKEPCOAST,2016,0.25,B_Bmsy only,0.25,0.7700489458096591,3.225255973,0.4576430723125,8,0
PHALNPAC,1996,0.25,B_Bmsy only,0.25,NA,4.076651936,NA,1,0.2471289213142016
PHALNPAC,1996,0.25,B_Bmsy only,0.25,NA,4.076651936,NA,2,0.3027682230732845
PHALNPAC,1996,0.25,B_Bmsy only,0.25,NA,4.076651936,NA,3,0.0397418600129272
PHALNPAC,1996,0.25,B_Bmsy only,0.25,NA,4.076651936,NA,4,0.039708145161027775
PHALNPAC,1996,0.25,B_Bmsy only,0.25,NA,4.076651936,NA,5,0.007309848752549808
PHALNPAC,1996,0.25,B_Bmsy only,0.25,NA,4.076651936,NA,6,0.8072401079011365
PHALNPAC,1996,0.25,B_Bmsy only,0.25,NA,4.076651936,NA,7,0.004187183802644145
PHALNPAC,1996,0.25,B_Bmsy only,0.25,NA,4.076651936,NA,8,0.9724851803687545
PHALNPAC,1997,0.25,B_Bmsy only,0.25,NA,4.230487858,NA,1,0.2471289213142016
PHALNPAC,1997,0.25,B_Bmsy only,0.25,NA,4.230487858,NA,2,0.3027682230732845
PHALNPAC,1997,0.25,B_Bmsy only,0.25,NA,4.230487858,NA,3,0.0397418600129272
PHALNPAC,1997,0.25,B_Bmsy only,0.25,NA,4.230487858,NA,4,0.039708145161027775
PHALNPAC,1997,0.25,B_Bmsy only,0.25,NA,4.230487858,NA,5,0.007309848752549808
PHALNPAC,1997,0.25,B_Bmsy only,0.25,NA,4.230487858,NA,6,0.8072401079011365
PHALNPAC,1997,0.25,B_Bmsy only,0.25,NA,4.230487858,NA,7,0.004187183802644145
PHALNPAC,1997,0.25,B_Bmsy only,0.25,NA,4.230487858,NA,8,0.9724851803687545
PHALNPAC,1998,0.25,B_Bmsy only,0.25,NA,4.122802713,NA,1,0.2471289213142016
PHALNPAC,1998,0.25,B_Bmsy only,0.25,NA,4.122802713,NA,2,0.3027682230732845
PHALNPAC,1998,0.25,B_Bmsy only,0.25,NA,4.122802713,NA,3,0.0397418600129272
PHALNPAC,1998,0.25,B_Bmsy only,0.25,NA,4.122802713,NA,4,0.039708145161027775
PHALNPAC,1998,0.25,B_Bmsy only,0.25,NA,4.122802713,NA,5,0.007309848752549808
PHALNPAC,1998,0.25,B_Bmsy only,0.25,NA,4.122802713,NA,6,0.8072401079011365
PHALNPAC,1998,0.25,B_Bmsy only,0.25,NA,4.122802713,NA,7,0.004187183802644145
PHALNPAC,1998,0.25,B_Bmsy only,0.25,NA,4.122802713,NA,8,0.9724851803687545
PHALNPAC,1999,0.25,B_Bmsy only,0.25,NA,3.953583199,NA,1,0.2471289213142016
PHALNPAC,1999,0.25,B_Bmsy only,0.25,NA,3.953583199,NA,2,0.3027682230732845
PHALNPAC,1999,0.25,B_Bmsy only,0.25,NA,3.953583199,NA,3,0.0397418600129272
PHALNPAC,1999,0.25,B_Bmsy only,0.25,NA,3.953583199,NA,4,0.039708145161027775
PHALNPAC,1999,0.25,B_Bmsy only,0.25,NA,3.953583199,NA,5,0.007309848752549808
PHALNPAC,1999,0.25,B_Bmsy only,0.25,NA,3.953583199,NA,6,0.8072401079011365
PHALNPAC,1999,0.25,B_Bmsy only,0.25,NA,3.953583199,NA,7,0.004187183802644145
PHALNPAC,1999,0.25,B_Bmsy only,0.25,NA,3.953583199,NA,8,0.9724851803687545
PHALNPAC,2000,0.25,B_Bmsy only,0.25,NA,3.692062131,NA,1,0.2471289213142016
PHALNPAC,2000,0.25,B_Bmsy only,0.25,NA,3.692062131,NA,2,0.3027682230732845
PHALNPAC,2000,0.25,B_Bmsy only,0.25,NA,3.692062131,NA,3,0.0397418600129272
PHALNPAC,2000,0.25,B_Bmsy only,0.25,NA,3.692062131,NA,4,0.039708145161027775
PHALNPAC,2000,0.25,B_Bmsy only,0.25,NA,3.692062131,NA,5,0.007309848752549808
PHALNPAC,2000,0.25,B_Bmsy only,0.25,NA,3.692062131,NA,6,0.8072401079011365
PHALNPAC,2000,0.25,B_Bmsy only,0.25,NA,3.692062131,NA,7,0.004187183802644145
PHALNPAC,2000,0.25,B_Bmsy only,0.25,NA,3.692062131,NA,8,0.9724851803687545
PHALNPAC,2001,0.25,B_Bmsy only,0.25,NA,3.369006695,NA,1,0.2471289213142016
PHALNPAC,2001,0.25,B_Bmsy only,0.25,NA,3.369006695,NA,2,0.3027682230732845
PHALNPAC,2001,0.25,B_Bmsy only,0.25,NA,3.369006695,NA,3,0.0397418600129272
PHALNPAC,2001,0.25,B_Bmsy only,0.25,NA,3.369006695,NA,4,0.039708145161027775
PHALNPAC,2001,0.25,B_Bmsy only,0.25,NA,3.369006695,NA,5,0.007309848752549808
PHALNPAC,2001,0.25,B_Bmsy only,0.25,NA,3.369006695,NA,6,0.8072401079011365
PHALNPAC,2001,0.25,B_Bmsy only,0.25,NA,3.369006695,NA,7,0.004187183802644145
PHALNPAC,2001,0.25,B_Bmsy only,0.25,NA,3.369006695,NA,8,0.9724851803687545
PHALNPAC,2002,0.25,B_Bmsy only,0.25,NA,3.030567666,NA,1,0.2471289213142016
PHALNPAC,2002,0.25,B_Bmsy only,0.25,NA,3.030567666,NA,2,0.3027682230732845
PHALNPAC,2002,0.25,B_Bmsy only,0.25,NA,3.030567666,NA,3,0.0397418600129272
PHALNPAC,2002,0.25,B_Bmsy only,0.25,NA,3.030567666,NA,4,0.039708145161027775
PHALNPAC,2002,0.25,B_Bmsy only,0.25,NA,3.030567666,NA,5,0.007309848752549808
PHALNPAC,2002,0.25,B_Bmsy only,0.25,NA,3.030567666,NA,6,0.8072401079011365
PHALNPAC,2002,0.25,B_Bmsy only,0.25,NA,3.030567666,NA,7,0.004187183802644145
PHALNPAC,2002,0.25,B_Bmsy only,0.25,NA,3.030567666,NA,8,0.9724851803687545
PHALNPAC,2003,0.41162747749999995,B_Bmsy only,0.41162747749999995,NA,2.676745045,NA,1,0.2471289213142016
PHALNPAC,2003,0.41162747749999995,B_Bmsy only,0.41162747749999995,NA,2.676745045,NA,2,0.3027682230732845
PHALNPAC,2003,0.41162747749999995,B_Bmsy only,0.41162747749999995,NA,2.676745045,NA,3,0.0397418600129272
PHALNPAC,2003,0.41162747749999995,B_Bmsy only,0.41162747749999995,NA,2.676745045,NA,4,0.039708145161027775
PHALNPAC,2003,0.41162747749999995,B_Bmsy only,0.41162747749999995,NA,2.676745045,NA,5,0.007309848752549808
PHALNPAC,2003,0.41162747749999995,B_Bmsy only,0.41162747749999995,NA,2.676745045,NA,6,0.8072401079011365
PHALNPAC,2003,0.41162747749999995,B_Bmsy only,0.41162747749999995,NA,2.676745045,NA,7,0.004187183802644145
PHALNPAC,2003,0.41162747749999995,B_Bmsy only,0.41162747749999995,NA,2.676745045,NA,8,0.9724851803687545
PHALNPAC,2004,0.5654633995,B_Bmsy only,0.5654633995,NA,2.369073201,NA,1,0.2471289213142016
PHALNPAC,2004,0.5654633995,B_Bmsy only,0.5654633995,NA,2.369073201,NA,2,0.3027682230732845
PHALNPAC,2004,0.5654633995,B_Bmsy only,0.5654633995,NA,2.369073201,NA,3,0.0397418600129272
PHALNPAC,2004,0.5654633995,B_Bmsy only,0.5654633995,NA,2.369073201,NA,4,0.039708145161027775
PHALNPAC,2004,0.5654633995,B_Bmsy only,0.5654633995,NA,2.369073201,NA,5,0.007309848752549808
PHALNPAC,2004,0.5654633995,B_Bmsy only,0.5654633995,NA,2.369073201,NA,6,0.8072401079011365
PHALNPAC,2004,0.5654633995,B_Bmsy only,0.5654633995,NA,2.369073201,NA,7,0.004187183802644145
PHALNPAC,2004,0.5654633995,B_Bmsy only,0.5654633995,NA,2.369073201,NA,8,0.9724851803687545
PHALNPAC,2005,0.7039157295,B_Bmsy only,0.7039157295,NA,2.092168541,NA,1,0.2471289213142016
PHALNPAC,2005,0.7039157295,B_Bmsy only,0.7039157295,NA,2.092168541,NA,2,0.3027682230732845
PHALNPAC,2005,0.7039157295,B_Bmsy only,0.7039157295,NA,2.092168541,NA,3,0.0397418600129272
PHALNPAC,2005,0.7039157295,B_Bmsy only,0.7039157295,NA,2.092168541,NA,4,0.039708145161027775
PHALNPAC,2005,0.7039157295,B_Bmsy only,0.7039157295,NA,2.092168541,NA,5,0.007309848752549808
PHALNPAC,2005,0.7039157295,B_Bmsy only,0.7039157295,NA,2.092168541,NA,6,0.8072401079011365
PHALNPAC,2005,0.7039157295,B_Bmsy only,0.7039157295,NA,2.092168541,NA,7,0.004187183802644145
PHALNPAC,2005,0.7039157295,B_Bmsy only,0.7039157295,NA,2.092168541,NA,8,0.9724851803687545
PHALNPAC,2006,0.819292671,"F_Fmsy, B_Bmsy",0.819292671,1,1.861414658,1.0271875,1,0.2471289213142016
PHALNPAC,2006,0.819292671,"F_Fmsy, B_Bmsy",0.819292671,1,1.861414658,1.0271875,2,0.3027682230732845
PHALNPAC,2006,0.819292671,"F_Fmsy, B_Bmsy",0.819292671,1,1.861414658,1.0271875,3,0.0397418600129272
