goal,region_id,yr_text,year,future,pressures,resilience,score,status,rgn_name,rgn_code
AO,1,2000,2000,100,32.89,61.38,96.63277000000001,93.26554,North Coast,NC
AO,1,2001,2001,100,32.43,61.31,97.339615,94.67923,North Coast,NC
AO,1,2002,2002,100,31.92,61.06,97.47463499999999,94.94927,North Coast,NC
AO,1,2003,2003,100,31.63,60.79,97.47463499999999,94.94927,North Coast,NC
AO,1,2004,2004,100,32.63,60.57,97.48153500000001,94.96307,North Coast,NC
AO,1,2005,2005,100,33.46,60.27,97.47463499999999,94.94927,North Coast,NC
AO,1,2006,2006,100,34.42,60.38,97.47463499999999,94.94927,North Coast,NC
AO,1,2007,2007,100,34.38,60.61,97.47463499999999,94.94927,North Coast,NC
AO,1,2008,2008,100,33.9,61.03,97.48153500000001,94.96307,North Coast,NC
AO,1,2009,2009,100,32.54,61.28,97.47463499999999,94.94927,North Coast,NC
AO,1,2010,2010,82.56721348285201,31.46,61.4,82.270476741426,81.97374,North Coast,NC
AO,1,2011,2011,62.379755887344004,29.92,61.54,66.409957943672,70.44016,North Coast,NC
AO,1,2012,2012,75.39629144377,30.77,62.89,78.463430721885,81.53057,North Coast,NC
AO,1,2013,2013,84.861593249566,30.73,62.83,83.99238662478301,83.12318,North Coast,NC
AO,1,2014,2014,71.1173498721,29.65,62.44,69.55910993605,68.00087,North Coast,NC
AO,1,2015,2015,82.79613327297099,30.31,65.19,79.1012616364855,75.40639,North Coast,NC
AO,1,2016,2016,77.946139764948,30.49,65.11,76.70985988247399,75.47358,North Coast,NC
AO,2,2000,2000,82.09534378011001,26.14,68.29,74.51582189005501,66.9363,Haida Gwaii,HG
AO,2,2001,2001,80.82743739422101,25.7,68.24,73.9769836971105,67.12653,Haida Gwaii,HG
AO,2,2002,2002,74.74971767346,25.57,67.79,69.70767383673,64.66563,Haida Gwaii,HG
AO,2,2003,2003,72.8041362463,25.49,67.35,68.77471312315,64.74529,Haida Gwaii,HG
AO,2,2004,2004,75.663341421876,26.84,66.94,71.43740071093801,67.21146,Haida Gwaii,HG
AO,2,2005,2005,76.25930604084002,28.2,66.49,71.70721302042,67.15512,Haida Gwaii,HG
AO,2,2006,2006,76.497174685344,29.27,66.11,71.649307342672,66.80144,Haida Gwaii,HG
AO,2,2007,2007,76.99994905694,28.96,66.26,72.24290452846999,67.48586,Haida Gwaii,HG
AO,2,2008,2008,75.57376128558401,28.34,68.37,71.207320642792,66.84088,Haida Gwaii,HG
AO,2,2009,2009,77.20677009429998,26.82,68.54,72.42761004715,67.64845,Haida Gwaii,HG
AO,2,2010,2010,83.82461835285,26.3,71.39,77.446784176425,71.06895,Haida Gwaii,HG
AO,2,2011,2011,75.31942033089601,25.15,71.59,70.32367016544801,65.32792,Haida Gwaii,HG
AO,2,2012,2012,78.610067708232,25.14,72.95,73.268993854116,67.92792,Haida Gwaii,HG
AO,2,2013,2013,85.75471428105,25.22,72.85,79.18073214052501,72.60675,Haida Gwaii,HG
AO,2,2014,2014,84.250586953096,25.25,72.71,77.641958476548,71.03333,Haida Gwaii,HG
AO,2,2015,2015,86.83811866198701,25.2,74.03,78.7924743309935,70.74683,Haida Gwaii,HG
AO,2,2016,2016,74.83849964217599,25.36,73.98,70.359379821088,65.88026,Haida Gwaii,HG
AO,3,2000,2000,79.343866194068,30.72,64.83,74.23362309703401,69.12338,Central Coast,CC
AO,3,2001,2001,78.81319624113901,30.14,64.79,73.9973931205695,69.18159,Central Coast,CC
AO,3,2002,2002,78.62862777613199,29.73,64.32,74.089683888066,69.55074,Central Coast,CC
AO,3,2003,2003,78.32967472185001,29.57,63.84,74.067087360925,69.8045,Central Coast,CC
AO,3,2004,2004,77.779563317748,30.92,63.38,73.792086658874,69.80461,Central Coast,CC
AO,3,2005,2005,76.818489493801,32.32,62.89,73.1868297469005,69.55517,Central Coast,CC
AO,3,2006,2006,76.51626685912498,33.5,62.47,73.15250842956249,69.78875,Central Coast,CC
AO,3,2007,2007,77.32856204920799,33.52,62.59,73.827616024604,70.32667,Central Coast,CC
AO,3,2008,2008,67.216485798198,33.38,63.64,65.36733789909898,63.51819,Central Coast,CC
AO,3,2009,2009,72.61153959259201,31.76,63.77,70.20235979629601,67.79318,Central Coast,CC
AO,3,2010,2010,56.886830206706996,30.28,63.83,56.6701701033535,56.45351,Central Coast,CC
AO,3,2011,2011,52.632020984868,29.6,63.9,53.34814549243401,54.06427,Central Coast,CC
AO,3,2012,2012,57.827063709719994,29.63,65.57,57.21983685486,56.61261,Central Coast,CC
AO,3,2013,2013,53.598743241399994,29.11,65.38,53.21219162069999,52.82564,Central Coast,CC
AO,3,2014,2014,68.83481529881,29.74,65.29,64.527742649405,60.22067,Central Coast,CC
AO,3,2015,2015,75.16939117683499,29.83,69,68.4219905884175,61.67459,Central Coast,CC
AO,3,2016,2016,70.47537858833101,30.11,68.92,64.9220342941655,59.36869,Central Coast,CC
AO,4,2000,2000,100,30.44,64.77,88.616385,77.23277,North Vancouver Island,NV
AO,4,2001,2001,96.10347854048,30.17,64.73,86.63693927024,77.1704,North Vancouver Island,NV
AO,4,2002,2002,85.71662309653802,29.86,64.5,81.362126548269,77.00763,North Vancouver Island,NV
AO,4,2003,2003,83.167257271366,29.8,64.23,79.345598635683,75.52394,North Vancouver Island,NV
AO,4,2004,2004,85.33432538418302,30.43,64.01,81.28354769209152,77.23277,North Vancouver Island,NV
AO,4,2005,2005,85.52882634551999,31.16,63.74,81.34961317275999,77.1704,North Vancouver Island,NV
AO,4,2006,2006,85.83845714144002,31.7,63.63,81.50442857072001,77.1704,North Vancouver Island,NV
AO,4,2007,2007,86.51995666088,31.17,64.43,81.84517833044,77.1704,North Vancouver Island,NV
AO,4,2008,2008,69.257760800743,30.54,64.91,67.96209540037151,66.66643,North Vancouver Island,NV
AO,4,2009,2009,72.02525361896002,29.29,65.54,70.94297180948001,69.86069,North Vancouver Island,NV
AO,4,2010,2010,76.373640355904,28.91,66.11,74.192740177952,72.01184,North Vancouver Island,NV
AO,4,2011,2011,76.269182183664,27.82,66.66,72.983081091832,69.69698,North Vancouver Island,NV
AO,4,2012,2012,77.02078444566,27.89,67.73,72.34967722283,67.67857,North Vancouver Island,NV
AO,4,2013,2013,87.38032995128398,28.04,67.81,81.476184975642,75.57204,North Vancouver Island,NV
AO,4,2014,2014,90.64008940352099,27.05,67.71,83.3588497017605,76.07761,North Vancouver Island,NV
AO,4,2015,2015,95.581817527903,28.1,71.04,86.1006137639515,76.61941,North Vancouver Island,NV
AO,4,2016,2016,93.48313418816099,28.3,70.96,85.0832120940805,76.68329,North Vancouver Island,NV
AO,5,2000,2000,100,31.06,67.1,93.839125,87.67825,West Vancouver Island,WV
AO,5,2001,2001,100,30.54,67.46,93.82224500000001,87.64449,West Vancouver Island,WV
AO,5,2002,2002,100,30.02,67.03,93.82224500000001,87.64449,West Vancouver Island,WV
AO,5,2003,2003,100,29.73,66.58,93.82224500000001,87.64449,West Vancouver Island,WV
AO,5,2004,2004,97.943970223,30.67,66.15,92.8111101115,87.67825,West Vancouver Island,WV
AO,5,2005,2005,97.44538768094401,31.83,65.68,92.54493884047201,87.64449,West Vancouver Island,WV
AO,5,2006,2006,92.056723341948,32.74,65.28,88.384746670974,84.71277,West Vancouver Island,WV
AO,5,2007,2007,81.618688282002,32.77,65.95,80.188314141001,78.75794,West Vancouver Island,WV
AO,5,2008,2008,74.88028443120001,31.43,66.63,75.0148922156,75.1495,West Vancouver Island,WV
AO,5,2009,2009,89.997114249308,29.56,67.38,87.15147212465399,84.30583,West Vancouver Island,WV
AO,5,2010,2010,83.116648017777,28.62,68.02,79.68753900888849,76.25843,West Vancouver Island,WV
AO,5,2011,2011,95.626618982064,27.89,68.75,88.920449491032,82.21428,West Vancouver Island,WV
AO,5,2012,2012,86.72558745626398,27.76,69.92,81.43930372813199,76.15302,West Vancouver Island,WV
AO,5,2013,2013,87.437381025344,26.97,69.84,83.293330512672,79.14928,West Vancouver Island,WV
AO,5,2014,2014,90.28227056054399,26.95,69.72,84.46032528027199,78.63838,West Vancouver Island,WV
AO,5,2015,2015,97.276383345342,28.05,69.92,90.44718167267101,83.61798,West Vancouver Island,WV
AO,5,2016,2016,100,28.22,69.85,92.47223,84.94446,West Vancouver Island,WV
AO,6,2000,2000,86.46606633935102,28.28,67.76,75.99078816967551,65.51551,Strait of Georgia,SG
AO,6,2001,2001,80.77697839407801,28.12,67.73,72.86570419703902,64.95443,Strait of Georgia,SG
AO,6,2002,2002,75.57687833967901,27.92,67.73,70.75804416983951,65.93921,Strait of Georgia,SG
AO,6,2003,2003,80.82161690164,27.49,67.72,74.46638345081999,68.11115,Strait of Georgia,SG
AO,6,2004,2004,78.54086814806,27.85,67.74,73.15053407402999,67.7602,Strait of Georgia,SG
AO,6,2005,2005,78.04534689449699,28.12,67.7,72.79652844724849,67.54771,Strait of Georgia,SG
AO,6,2006,2006,75.38527616975999,28.3,67.76,70.97228808487999,66.5593,Strait of Georgia,SG
AO,6,2007,2007,70.30523789819699,28.43,67.92,67.1825239490985,64.05981,Strait of Georgia,SG
AO,6,2008,2008,72.61591304674,28.1,68.02,69.16574652337,65.71558,Strait of Georgia,SG
AO,6,2009,2009,72.082400785254,27.45,68.17,68.448895392627,64.81539,Strait of Georgia,SG
AO,6,2010,2010,67.926906916021,26.72,68.17,64.72851845801051,61.53013,Strait of Georgia,SG
AO,6,2011,2011,75.41561180805,26.86,68.38,70.846055904025,66.2765,Strait of Georgia,SG
AO,6,2012,2012,83.41115011964402,27.45,69.62,77.06200505982201,70.71286,Strait of Georgia,SG
AO,6,2013,2013,83.489128720984,26.6,69.33,76.388299360492,69.28747,Strait of Georgia,SG
AO,6,2014,2014,87.453080103312,26.52,69.26,79.245870051656,71.03866,Strait of Georgia,SG
AO,6,2015,2015,84.590367348888,26.86,69.38,77.883143674444,71.17592,Strait of Georgia,SG
AO,6,2016,2016,82.07848678150799,26.97,69.3,76.66658339075398,71.25468,Strait of Georgia,SG
AO,8,2000,2000,93.54950105134199,22.32,68.54,83.65048052567099,73.75146,Aristazabal Island,AZ
AO,8,2001,2001,90.632719583,21.2,68.44,82.09799979150002,73.56328,Aristazabal Island,AZ
AO,8,2002,2002,88.94161854389598,19.49,68.45,81.61944427194798,74.29727,Aristazabal Island,AZ
AO,8,2003,2003,88.133613071262,18.16,68.41,81.40279653563101,74.67198,Aristazabal Island,AZ
AO,8,2004,2004,93.29679805198,19.3,68.45,85.63537402598999,77.97395,Aristazabal Island,AZ
AO,8,2005,2005,90.29310378000002,20.69,68.35,83.15842689000002,76.02375,Aristazabal Island,AZ
AO,8,2006,2006,86.29546177024201,22.37,68.42,80.40134088512102,74.50722,Aristazabal Island,AZ
AO,8,2007,2007,77.418863698896,23.05,68.35,73.746476849448,70.07409,Aristazabal Island,AZ
AO,8,2008,2008,74.00001215645999,22.95,68.34,71.65485607823,69.3097,Aristazabal Island,AZ
AO,8,2009,2009,78.22343445489301,20.29,68.4,74.5401622274465,70.85689,Aristazabal Island,AZ
AO,8,2010,2010,75.73001619492801,19.7,68.32,71.787968097464,67.84592,Aristazabal Island,AZ
AO,8,2011,2011,59.888903360528,17.83,68.08,58.099831680264,56.31076,Aristazabal Island,AZ
AO,8,2012,2012,63.16287627043299,18.03,70.07,61.5404831352165,59.91809,Aristazabal Island,AZ
AO,8,2013,2013,67.331132977368,17.15,70.08,64.70189648868401,62.07266,Aristazabal Island,AZ
AO,8,2014,2014,56.14075067904001,16.21,69.32,54.24980033952001,52.35885,Aristazabal Island,AZ
AO,8,2015,2015,78.618082447856,17.14,78.42,71.118196223928,63.61831,Aristazabal Island,AZ
AO,8,2016,2016,78.93313679232,17.66,78.28,71.34668839616,63.76024,Aristazabal Island,AZ
CPP,1,2000,2000,100,13.63,62.05,100,100,North Coast,NC
CPP,1,2001,2001,100,13.51,62.05,100,100,North Coast,NC
CPP,1,2002,2002,100,12.95,62.26,100,100,North Coast,NC
CPP,1,2003,2003,100,12.74,62.46,100,100,North Coast,NC
CPP,1,2004,2004,100,12.83,62.71,100,100,North Coast,NC
CPP,1,2005,2005,100,12.93,62.92,100,100,North Coast,NC
CPP,1,2006,2006,100,13.05,63.75,100,100,North Coast,NC
CPP,1,2007,2007,100,12.99,63.87,100,100,North Coast,NC
CPP,1,2008,2008,100,12.48,64.39,100,100,North Coast,NC
CPP,1,2009,2009,100,12.13,64.49,100,100,North Coast,NC
CPP,1,2010,2010,100,12.11,64.59,100,100,North Coast,NC
CPP,1,2011,2011,100,11.78,64.69,100,100,North Coast,NC
CPP,1,2012,2012,100,11.85,66.83,100,100,North Coast,NC
CPP,1,2013,2013,100,11.93,66.61,100,100,North Coast,NC
CPP,1,2014,2014,100,12.37,66.41,100,100,North Coast,NC
CPP,1,2015,2015,100,12.76,71.5,100,100,North Coast,NC
CPP,1,2016,2016,100,13.28,71.35,100,100,North Coast,NC
CPP,2,2000,2000,100,13.42,62.21,99.99984304156155,99.9996860831231,Haida Gwaii,HG
CPP,2,2001,2001,100,13.21,62.21,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2002,2002,100,13.07,62.01,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2003,2003,100,13.3,61.8,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2004,2004,100,13.72,61.6,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2005,2005,100,14.29,61.4,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2006,2006,100,14.83,61.19,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2007,2007,100,15.67,60.31,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2008,2008,100,16.24,63.48,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2009,2009,100,16.93,62.6,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2010,2010,100,17.69,67.4,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2011,2011,100,18.31,66.52,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2012,2012,100,18.45,68.66,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2013,2013,100,18.46,68.43,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2014,2014,100,18.94,68.23,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2015,2015,100,19.4,70.89,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,2,2016,2016,100,20.01,70.75,99.99286711096369,99.98573422192737,Haida Gwaii,HG
CPP,3,2000,2000,100,17.94,57.9,100,100,Central Coast,CC
CPP,3,2001,2001,100,17.88,57.9,100,100,Central Coast,CC
CPP,3,2002,2002,100,17.8,57.72,100,100,Central Coast,CC
CPP,3,2003,2003,100,18.04,57.54,100,100,Central Coast,CC
CPP,3,2004,2004,100,18.52,57.36,100,100,Central Coast,CC
CPP,3,2005,2005,100,19,57.18,100,100,Central Coast,CC
CPP,3,2006,2006,100,19.42,57.01,100,100,Central Coast,CC
CPP,3,2007,2007,100,19.74,56.65,100,100,Central Coast,CC
CPP,3,2008,2008,100,19.74,58.41,100,100,Central Coast,CC
CPP,3,2009,2009,100,19.92,58.01,100,100,Central Coast,CC
CPP,3,2010,2010,100,20.27,57.61,100,100,Central Coast,CC
CPP,3,2011,2011,100,20.54,57.21,100,100,Central Coast,CC
CPP,3,2012,2012,100,20.7,59.35,100,100,Central Coast,CC
CPP,3,2013,2013,100,20.77,59.13,100,100,Central Coast,CC
CPP,3,2014,2014,100,21.3,58.93,100,100,Central Coast,CC
CPP,3,2015,2015,100,21.81,66.85,100,100,Central Coast,CC
CPP,3,2016,2016,100,22.35,66.7,100,100,Central Coast,CC
CPP,4,2000,2000,100,13.42,62.97,99.89949437148951,99.798988742979,North Vancouver Island,NV
CPP,4,2001,2001,100,13.34,62.97,99.8895829590107,99.77916591802139,North Vancouver Island,NV
CPP,4,2002,2002,100,12.85,63.16,99.87974478356992,99.75948956713981,North Vancouver Island,NV
CPP,4,2003,2003,100,12.73,63.34,99.86006843268832,99.72013686537665,North Vancouver Island,NV
CPP,4,2004,2004,100,12.89,63.53,99.85023025724755,99.70046051449508,North Vancouver Island,NV
CPP,4,2005,2005,100,13.03,63.71,99.84031884476872,99.68063768953745,North Vancouver Island,NV
CPP,4,2006,2006,100,13.07,64.07,99.83048066932794,99.66096133865587,North Vancouver Island,NV
CPP,4,2007,2007,100,12.89,64.64,99.82064249388716,99.6412849877743,North Vancouver Island,NV
CPP,4,2008,2008,100,12.34,64.77,99.80096614300557,99.60193228601113,North Vancouver Island,NV
CPP,4,2009,2009,100,11.95,64.89,99.79112796756479,99.58225593512957,North Vancouver Island,NV
CPP,4,2010,2010,100,11.73,65.01,99.78121655508596,99.56243311017194,North Vancouver Island,NV
CPP,4,2011,2011,100,11.52,65.14,99.78121655508596,99.56243311017194,North Vancouver Island,NV
CPP,4,2012,2012,100,11.64,67.28,99.78121655508596,99.56243311017194,North Vancouver Island,NV
CPP,4,2013,2013,100,11.74,67.05,99.78121655508596,99.56243311017194,North Vancouver Island,NV
CPP,4,2014,2014,100,12.28,66.86,99.78121655508596,99.56243311017194,North Vancouver Island,NV
CPP,4,2015,2015,100,12.77,73.38,99.78121655508596,99.56243311017194,North Vancouver Island,NV
CPP,4,2016,2016,100,13.18,73.24,99.78121655508596,99.56243311017194,North Vancouver Island,NV
CPP,5,2000,2000,100,11.84,67.04,100,100,West Vancouver Island,WV
CPP,5,2001,2001,100,11.68,67.87,100,100,West Vancouver Island,WV
CPP,5,2002,2002,100,10.92,68.2,100,100,West Vancouver Island,WV
CPP,5,2003,2003,100,10.53,68.53,100,100,West Vancouver Island,WV
CPP,5,2004,2004,100,10.56,68.86,100,100,West Vancouver Island,WV
CPP,5,2005,2005,100,10.59,69.19,100,100,West Vancouver Island,WV
CPP,5,2006,2006,100,10.5,69.51,100,100,West Vancouver Island,WV
CPP,5,2007,2007,100,10.55,69.6,100,100,West Vancouver Island,WV
CPP,5,2008,2008,100,9.93,69.68,100,100,West Vancouver Island,WV
CPP,5,2009,2009,100,9.61,69.76,100,100,West Vancouver Island,WV
CPP,5,2010,2010,100,9.53,69.85,100,100,West Vancouver Island,WV
CPP,5,2011,2011,100,9.52,69.93,100,100,West Vancouver Island,WV
CPP,5,2012,2012,100,9.45,72.07,100,100,West Vancouver Island,WV
CPP,5,2013,2013,100,9.56,71.85,100,100,West Vancouver Island,WV
CPP,5,2014,2014,100,10.07,71.65,100,100,West Vancouver Island,WV
CPP,5,2015,2015,100,10.57,71.87,100,100,West Vancouver Island,WV
CPP,5,2016,2016,100,11.06,71.72,100,100,West Vancouver Island,WV
CPP,6,2000,2000,100,12.86,64.95,98.74223125379949,97.48446250759896,Strait of Georgia,SG
CPP,6,2001,2001,100,12.69,65,98.5744716109717,97.14894322194338,Strait of Georgia,SG
CPP,6,2002,2002,100,11.97,65.28,98.4155691849734,96.83113836994681,Strait of Georgia,SG
CPP,6,2003,2003,100,11.68,65.65,98.24780954214563,96.49561908429123,Strait of Georgia,SG
CPP,6,2004,2004,100,11.76,65.92,98.08004989931784,96.16009979863568,Strait of Georgia,SG
CPP,6,2005,2005,100,11.81,66.2,97.92114747331955,95.8422949466391,Strait of Georgia,SG
CPP,6,2006,2006,100,11.77,66.48,97.75338783049176,95.50677566098352,Strait of Georgia,SG
CPP,6,2007,2007,100,11.75,66.54,97.5944194698769,95.18883893975378,Strait of Georgia,SG
CPP,6,2008,2008,100,11.27,66.59,97.4267257616657,94.8534515233314,Strait of Georgia,SG
CPP,6,2009,2009,100,10.97,66.65,97.26775740105082,94.53551480210163,Strait of Georgia,SG
CPP,6,2010,2010,100,10.84,66.71,97.10006369283963,94.20012738567927,Strait of Georgia,SG
CPP,6,2011,2011,100,10.78,66.93,97.10006369283963,94.20012738567927,Strait of Georgia,SG
CPP,6,2012,2012,100,10.85,69.08,97.10006369283963,94.20012738567927,Strait of Georgia,SG
CPP,6,2013,2013,100,11.01,68.85,97.10006369283963,94.20012738567927,Strait of Georgia,SG
CPP,6,2014,2014,100,11.47,68.65,97.10006369283963,94.20012738567927,Strait of Georgia,SG
CPP,6,2015,2015,100,12.03,68.87,97.10006369283963,94.20012738567927,Strait of Georgia,SG
CPP,6,2016,2016,100,12.41,68.72,97.10006369283963,94.20012738567927,Strait of Georgia,SG
CPP,7,2000,2000,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2001,2001,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2002,2002,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2003,2003,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2004,2004,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2005,2005,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2006,2006,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2007,2007,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2008,2008,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2009,2009,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2010,2010,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2011,2011,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2012,2012,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2013,2013,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2014,2014,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2015,2015,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,7,2016,2016,NA,15.37,77.27,NA,NA,Pacific Offshore,PO
CPP,8,2000,2000,100,3.32,51.88,100,100,Aristazabal Island,AZ
CPP,8,2001,2001,100,3.1,51.88,100,100,Aristazabal Island,AZ
CPP,8,2002,2002,100,2.38,51.88,100,100,Aristazabal Island,AZ
CPP,8,2003,2003,100,2.4,51.88,100,100,Aristazabal Island,AZ
CPP,8,2004,2004,100,2.79,51.88,100,100,Aristazabal Island,AZ
CPP,8,2005,2005,100,3.53,51.88,100,100,Aristazabal Island,AZ
CPP,8,2006,2006,100,4.16,51.89,100,100,Aristazabal Island,AZ
CPP,8,2007,2007,100,4.08,51.89,100,100,Aristazabal Island,AZ
CPP,8,2008,2008,100,3.3,51.89,100,100,Aristazabal Island,AZ
CPP,8,2009,2009,100,2.84,51.89,100,100,Aristazabal Island,AZ
CPP,8,2010,2010,100,2.77,51.89,100,100,Aristazabal Island,AZ
CPP,8,2011,2011,100,2.5,51.89,100,100,Aristazabal Island,AZ
CPP,8,2012,2012,100,2.74,56.17,100,100,Aristazabal Island,AZ
CPP,8,2013,2013,100,2.8,55.72,100,100,Aristazabal Island,AZ
CPP,8,2014,2014,100,3.93,55.33,100,100,Aristazabal Island,AZ
CPP,8,2015,2015,100,4.7,71.43,100,100,Aristazabal Island,AZ
CPP,8,2016,2016,100,5.71,71.14,100,100,Aristazabal Island,AZ
CSS,1,2000,2000,100,13.28,62.05,99.98637751319987,99.97275502639977,North Coast,NC
CSS,1,2001,2001,100,13.21,62.05,99.98610031143362,99.97220062286722,North Coast,NC
CSS,1,2002,2002,100,12.79,62.26,99.98582310966732,99.97164621933464,North Coast,NC
CSS,1,2003,2003,100,12.58,62.46,99.98554590790103,99.97109181580207,North Coast,NC
CSS,1,2004,2004,100,12.55,62.71,99.98526870613476,99.97053741226951,North Coast,NC
CSS,1,2005,2005,100,12.55,62.92,99.9850311046208,99.9700622092416,North Coast,NC
CSS,1,2006,2006,100,12.54,63.75,99.98475390285452,99.96950780570906,North Coast,NC
CSS,1,2007,2007,100,12.48,63.87,99.98447670108824,99.96895340217648,North Coast,NC
CSS,1,2008,2008,100,12.11,64.39,99.98419949932196,99.96839899864392,North Coast,NC
CSS,1,2009,2009,100,11.85,64.49,99.98392229755568,99.96784459511136,North Coast,NC
CSS,1,2010,2010,100,11.82,64.59,99.9836450957894,99.9672901915788,North Coast,NC
CSS,1,2011,2011,100,11.56,64.69,99.9836450957894,99.9672901915788,North Coast,NC
CSS,1,2012,2012,100,11.6,66.83,99.9836450957894,99.9672901915788,North Coast,NC
CSS,1,2013,2013,100,11.66,66.61,99.9836450957894,99.9672901915788,North Coast,NC
CSS,1,2014,2014,100,11.94,66.41,99.9836450957894,99.9672901915788,North Coast,NC
CSS,1,2015,2015,100,12.18,71.5,99.9836450957894,99.9672901915788,North Coast,NC
CSS,1,2016,2016,100,12.5,71.35,99.9836450957894,99.9672901915788,North Coast,NC
CSS,2,2000,2000,100,13.06,62.21,100,100,Haida Gwaii,HG
CSS,2,2001,2001,100,12.93,62.21,100,100,Haida Gwaii,HG
CSS,2,2002,2002,100,12.92,62.01,100,100,Haida Gwaii,HG
CSS,2,2003,2003,100,13.14,61.8,100,100,Haida Gwaii,HG
CSS,2,2004,2004,100,13.48,61.6,100,100,Haida Gwaii,HG
CSS,2,2005,2005,100,13.91,61.4,100,100,Haida Gwaii,HG
CSS,2,2006,2006,100,14.32,61.19,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2007,2007,100,15.18,60.31,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2008,2008,100,15.89,63.48,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2009,2009,100,16.64,62.6,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2010,2010,100,17.44,67.4,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2011,2011,100,18.15,66.52,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2012,2012,100,18.24,68.66,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2013,2013,100,18.25,68.43,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2014,2014,100,18.55,68.23,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2015,2015,100,18.84,70.89,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,2,2016,2016,100,19.22,70.75,99.99993113035096,99.99986226070192,Haida Gwaii,HG
CSS,3,2000,2000,100,17.64,57.9,99.9969347916242,99.99386958324841,Central Coast,CC
CSS,3,2001,2001,100,17.6,57.9,99.99658941603258,99.99317883206515,Central Coast,CC
CSS,3,2002,2002,100,17.62,57.72,99.99628721238989,99.99257442477979,Central Coast,CC
CSS,3,2003,2003,100,17.84,57.54,99.9959850087472,99.9919700174944,Central Coast,CC
CSS,3,2004,2004,100,18.2,57.36,99.99568280510452,99.99136561020904,Central Coast,CC
CSS,3,2005,2005,100,18.57,57.18,99.99538060146182,99.99076120292366,Central Coast,CC
CSS,3,2006,2006,100,18.9,57.01,99.9950352258702,99.9900704517404,Central Coast,CC
CSS,3,2007,2007,100,19.25,56.65,99.99473302222752,99.98946604445503,Central Coast,CC
CSS,3,2008,2008,100,19.4,58.41,99.99443081858483,99.98886163716966,Central Coast,CC
CSS,3,2009,2009,100,19.66,58.01,99.99412861494214,99.9882572298843,Central Coast,CC
CSS,3,2010,2010,100,20.03,57.61,99.9937832393505,99.98756647870103,Central Coast,CC
CSS,3,2011,2011,100,20.35,57.21,99.9937832393505,99.98756647870103,Central Coast,CC
CSS,3,2012,2012,100,20.45,59.35,99.9937832393505,99.98756647870103,Central Coast,CC
CSS,3,2013,2013,100,20.5,59.13,99.9937832393505,99.98756647870103,Central Coast,CC
CSS,3,2014,2014,100,20.83,58.93,99.9937832393505,99.98756647870103,Central Coast,CC
CSS,3,2015,2015,100,21.15,66.85,99.9937832393505,99.98756647870103,Central Coast,CC
CSS,3,2016,2016,100,21.48,66.7,99.9937832393505,99.98756647870103,Central Coast,CC
