layer,target,target_element,dir_prep,filename,name_data_fld,dimension
sp_alien,AO,salmon,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,AO,fn_licenses,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,AO,herring_spawn,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,CPP,saltmarsh,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,CSS,saltmarsh,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,FIS,NA,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,HAB,saltmarsh,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,HAB,soft_bottom,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,HAB,ebsa,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,ICO,NA,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,LSP,NA,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,MAR,NA,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,SAL,NA,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
sp_alien,SPP,NA,ohibc:prep/_pressures/v2017/output,prs_inv_spp.csv,pressure,pressure
species_diversity_3nm,AO,shellfish_closures,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,status,resilience
species_diversity_3nm,AO,salmon,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,status,resilience
species_diversity_3nm,AO,fn_licenses,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,status,resilience
species_diversity_3nm,AO,herring_spawn,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,status,resilience
species_diversity_3nm,HAB,saltmarsh,ohibc:prep/spp_ico/v2017/output,spp_status_3nm.csv,status,resilience
species_diversity_eez,FIS,NA,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,status,resilience
species_diversity_eez,HAB,ebsa,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,status,resilience
species_diversity_eez,HAB,soft_bottom,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,status,resilience
species_diversity_eez,ICO,NA,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,status,resilience
species_diversity_eez,SAL,NA,ohibc:prep/spp_ico/v2017/output,spp_status_eez.csv,status,resilience
sp_genetic,AO,salmon,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,pressure,pressure
sp_genetic,AO,fn_licenses,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,pressure,pressure
sp_genetic,FIS,NA,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,pressure,pressure
sp_genetic,ICO,NA,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,pressure,pressure
sp_genetic,SAL,NA,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,pressure,pressure
sp_genetic,SPP,NA,ohibc:prep/_pressures/v2017/output,prs_genesc.csv,pressure,pressure
ss_cwbi_all,CPP,coastal_forest,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,CPP,saltmarsh,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,CSS,coastal_forest,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,CSS,saltmarsh,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,CW,NA,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,FIS,NA,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,HAB,saltmarsh,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,HAB,soft_bottom,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,HAB,ebsa,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,ICO,NA,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,LE,NA,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,LSP,NA,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,MAR,NA,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,SAL,NA,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,SPP,NA,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_all,TR,NA,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,ss_cwb_score,pressure
ss_cwbi_fn,AO,shellfish_closures,ohibc:prep/_resilience/v2017/output,ss_cwb_score_fn.csv,ss_cwb_score,pressure
ss_cwbi_fn,AO,salmon,ohibc:prep/_resilience/v2017/output,ss_cwb_score_fn.csv,ss_cwb_score,pressure
ss_cwbi_fn,AO,fn_licenses,ohibc:prep/_resilience/v2017/output,ss_cwb_score_fn.csv,ss_cwb_score,pressure
ss_cwbi_fn,AO,herring_spawn,ohibc:prep/_resilience/v2017/output,ss_cwb_score_fn.csv,ss_cwb_score,pressure
